Orthogroup	Syae	Prbd
OG0001122	Syae.g_00417	Prbd.g_00312
OG0001123	Syae.g_00424	Prbd.g_00316
OG0001124	Syae.g_00426	Prbd.g_00318
OG0001125	Syae.g_00428	Prbd.g_00319
OG0001126	Syae.g_00807	Prbd.g_00329
OG0001127	Syae.g_00806	Prbd.g_00330
OG0001128	Syae.g_00803	Prbd.g_00332
OG0001129	Syae.g_00801	Prbd.g_00333
OG0001130	Syae.g_00800	Prbd.g_00334
OG0001131	Syae.g_00562	Prbd.g_00370
OG0001132	Syae.g_00242	Prbd.g_00380
OG0001133	Syae.g_00053	Prbd.g_00414
OG0001134	Syae.g_00638	Prbd.g_00427
OG0001135	Syae.g_00636	Prbd.g_00430
OG0001136	Syae.g_00923	Prbd.g_00465
OG0001137	Syae.g_00903	Prbd.g_00476
OG0001138	Syae.g_00654	Prbd.g_00494
OG0001139	Syae.g_00656	Prbd.g_00495
OG0001140	Syae.g_00657	Prbd.g_00496
OG0001141	Syae.g_00658	Prbd.g_00497
OG0001142	Syae.g_00660	Prbd.g_00498
OG0001143	Syae.g_00673	Prbd.g_00505
OG0001144	Syae.g_00684	Prbd.g_00510
OG0001145	Syae.g_00948	Prbd.g_01809
OG0001146	Syae.g_00968	Prbd.g_01797
OG0001147	Syae.g_02536	Prbd.g_01778
OG0001148	Syae.g_02297	Prbd.g_01762
OG0001149	Syae.g_02296	Prbd.g_01761
OG0001150	Syae.g_02295	Prbd.g_01760
OG0001151	Syae.g_02282	Prbd.g_01749
OG0001152	Syae.g_02281	Prbd.g_01748
OG0001153	Syae.g_02613	Prbd.g_01657
OG0001155	Syae.g_01083	Prbd.g_01644
OG0001156	Syae.g_01093	Prbd.g_01641
OG0001157	Syae.g_01094	Prbd.g_01640
OG0001158	Syae.g_01100	Prbd.g_01639
OG0001159	Syae.g_01103	Prbd.g_01638
OG0001160	Syae.g_01142	Prbd.g_01613
OG0001161	Syae.g_01597	Prbd.g_01600
OG0001162	Syae.g_00487	Prbd.g_01589
OG0001163	Syae.g_01150	Prbd.g_01533
OG0001164	Syae.g_01156	Prbd.g_01529
OG0001165	Syae.g_01161	Prbd.g_01526
OG0001166	Syae.g_01186	Prbd.g_01506
OG0001167	Syae.g_01031	Prbd.g_01489
OG0001168	Syae.g_01033	Prbd.g_01487
OG0001169	Syae.g_01035	Prbd.g_01485
OG0001170	Syae.g_01037	Prbd.g_01483
OG0001171	Syae.g_01047	Prbd.g_01473
OG0001172	Syae.g_02036	Prbd.g_01460
OG0001173	Syae.g_02037	Prbd.g_01459
OG0001174	Syae.g_02045	Prbd.g_01451
OG0001175	Syae.g_02046	Prbd.g_01450
OG0001176	Syae.g_02076	Prbd.g_01443
OG0001177	Syae.g_02073	Prbd.g_01440
OG0001178	Syae.g_01168	Prbd.g_01435
OG0001179	Syae.g_02106	Prbd.g_01407
OG0001180	Syae.g_02130	Prbd.g_01385
OG0001181	Syae.g_02134	Prbd.g_01381
OG0001182	Syae.g_02143	Prbd.g_01374
OG0001183	Syae.g_02147	Prbd.g_01370
OG0001184	Syae.g_01862	Prbd.g_01354
OG0001185	Syae.g_01835	Prbd.g_01340
OG0001188	Syae.g_01783	Prbd.g_01309
OG0001189	Syae.g_01767	Prbd.g_01292
OG0001190	Syae.g_01567	Prbd.g_01288
OG0001191	Syae.g_01580	Prbd.g_01278
OG0001192	Syae.g_01587	Prbd.g_01274
OG0001193	Syae.g_01617	Prbd.g_01264
OG0001194	Syae.g_01625	Prbd.g_01263
OG0001195	Syae.g_01626	Prbd.g_01262
OG0001196	Syae.g_01695	Prbd.g_01249
OG0001197	Syae.g_01697	Prbd.g_01248
OG0001198	Syae.g_01709	Prbd.g_01240
OG0001199	Syae.g_01291	Prbd.g_01170
OG0001200	Syae.g_01293	Prbd.g_01168
OG0001201	Syae.g_01364	Prbd.g_01136
OG0001202	Syae.g_01494	Prbd.g_01041
OG0001203	Syae.g_02240	Prbd.g_01001
OG0001204	Syae.g_02022	Prbd.g_00996
OG0001205	Syae.g_00984	Prbd.g_00797
OG0001206	Syae.g_02502	Prbd.g_00780
OG0001207	Syae.g_02300	Prbd.g_00765
OG0001208	Syae.g_02311	Prbd.g_00760
OG0001209	Syae.g_02377	Prbd.g_00707
OG0001210	Syae.g_02387	Prbd.g_00702
OG0001211	Syae.g_02403	Prbd.g_00692
OG0001212	Syae.g_02460	Prbd.g_00648
OG0001213	Syae.g_00062	Prbd.g_00615
OG0001214	Syae.g_00076	Prbd.g_00607
OG0001215	Syae.g_00757	Prbd.g_00554
OG0001216	Syae.g_00470	Prbd.g_00009
OG0001217	Syae.g_00151	Prbd.g_00049
OG0001218	Syae.g_02605	Prbd.g_00056
OG0001219	Syae.g_00312	Prbd.g_00091
OG0001220	Syae.g_00880	Prbd.g_00154
OG0001221	Syae.g_00559	Prbd.g_00217
OG0001222	Syae.g_00347	Prbd.g_00256
OG0001223	Syae.g_00392	Prbd.g_00282
OG0001224	Syae.g_00797	Prbd.g_00336
OG0001225	Syae.g_00795	Prbd.g_00338
OG0001226	Syae.g_00135	Prbd.g_00364
OG0001227	Syae.g_01600	Prbd.g_00383
OG0001228	Syae.g_01004	Prbd.g_00513
OG0001229	Syae.g_00771	Prbd.g_01766
OG0001230	Syae.g_02662	Prbd.g_01697
OG0001231	Syae.g_01729	Prbd.g_01591
OG0001232	Syae.g_01197	Prbd.g_01502
OG0001233	Syae.g_01038	Prbd.g_01482
OG0001234	Syae.g_02050	Prbd.g_01448
OG0001235	Syae.g_02066	Prbd.g_01438
OG0001236	Syae.g_01867	Prbd.g_01357
OG0001237	Syae.g_01860	Prbd.g_01353
OG0001238	Syae.g_01582	Prbd.g_01277
OG0001239	Syae.g_01288	Prbd.g_01173
OG0001240	Syae.g_01347	Prbd.g_01151
OG0001241	Syae.g_01357	Prbd.g_01143
OG0001242	Syae.g_01387	Prbd.g_01124
OG0001243	Syae.g_01395	Prbd.g_01118
OG0001244	Syae.g_01425	Prbd.g_01101
OG0001245	Syae.g_00149	Prbd.g_00858
OG0001246	Syae.g_02337	Prbd.g_00738
OG0001247	Syae.g_00482	Prbd.g_00561
OG0001248	Syae.g_00485	Prbd.g_00559
OG0001249	Syae.g_02186	Prbd.g_00080
OG0001250	Syae.g_00841	Prbd.g_00143
OG0001251	Syae.g_01632	Prbd.g_00191
OG0001252	Syae.g_00804	Prbd.g_00331
OG0001253	Syae.g_00243	Prbd.g_00384
OG0001254	Syae.g_00637	Prbd.g_00429
OG0001255	Syae.g_00667	Prbd.g_00452
OG0001256	Syae.g_01149	Prbd.g_01598
OG0001257	Syae.g_00295	Prbd.g_01592
OG0001258	Syae.g_01159	Prbd.g_01528
OG0001259	Syae.g_01036	Prbd.g_01484
OG0001260	Syae.g_01058	Prbd.g_01467
OG0001261	Syae.g_02115	Prbd.g_01399
OG0001262	Syae.g_01769	Prbd.g_01294
OG0001263	Syae.g_01399	Prbd.g_01115
OG0001265	Syae.g_01385	Prbd.g_01125
OG0001266	Syae.g_01498	Prbd.g_01037
OG0001267	Syae.g_01969	Prbd.g_00959
OG0001268	Syae.g_02198	Prbd.g_00900
OG0001269	Syae.g_00225	Prbd.g_00880
OG0001270	Syae.g_00997	Prbd.g_00808
OG0001271	Syae.g_02527	Prbd.g_00770
OG0001272	Syae.g_02315	Prbd.g_00756
OG0001273	Syae.g_00069	Prbd.g_00613
OG0001274	Syae.g_01535	Prbd.g_00541
OG0001275	Syae.g_00407	Prbd.g_00292
OG0001276	Syae.g_00423	Prbd.g_00315
OG0001277	Syae.g_01677	Prbd.g_00372
OG0001278	Syae.g_00697	Prbd.g_00518
OG0001279	Syae.g_00007	Prbd.g_01893
OG0001280	Syae.g_00958	Prbd.g_01802
OG0001281	Syae.g_00969	Prbd.g_01796
OG0001282	Syae.g_02298	Prbd.g_01763
OG0001283	Syae.g_01688	Prbd.g_01744
OG0001284	Syae.g_01132	Prbd.g_01618, Prbd.g_01619
OG0001285	Syae.g_00237	Prbd.g_01499
OG0001287	Syae.g_01827	Prbd.g_01333
OG0001288	Syae.g_01815	Prbd.g_01324
OG0001289	Syae.g_01330	Prbd.g_01157
OG0001290	Syae.g_01356	Prbd.g_01144
OG0001291	Syae.g_01409	Prbd.g_01108
OG0001292	Syae.g_02017	Prbd.g_00991
OG0001293	Syae.g_01996	Prbd.g_00978
OG0001294	Syae.g_00593	Prbd.g_00860
OG0001295	Syae.g_02389	Prbd.g_00775
OG0001296	Syae.g_02343	Prbd.g_00733
OG0001297	Syae.g_02347	Prbd.g_00728
OG0001298	Syae.g_02439	Prbd.g_00666
OG0001299	Syae.g_00599	Prbd.g_00578
OG0001300	Syae.g_00766	Prbd.g_00551
OG0001301	Syae.g_00780	Prbd.g_00548
OG0001302	Syae.g_00110	Prbd.g_00089
OG0001303	Syae.g_00314	Prbd.g_00296
OG0001304	Syae.g_00436	Prbd.g_00325
OG0001305	Syae.g_00786	Prbd.g_00344
OG0001306	Syae.g_00943	Prbd.g_00454
OG0001307	Syae.g_02059	Prbd.g_01781
OG0001310	Syae.g_01178	Prbd.g_01513
OG0001311	Syae.g_00425	Prbd.g_00317
OG0001312	Syae.g_00326	Prbd.g_00245
OG0001314	Syae.g_00097	Prbd.g_00039
OG0001315	Syae.g_02145	Prbd.g_01182
OG0001316	Syae.g_01415	Prbd.g_01102
OG0001317	Syae.g_02235	Prbd.g_01005
OG0001318	Syae.g_02004	Prbd.g_00983
OG0001319	Syae.g_01980	Prbd.g_00967
OG0001321	Syae.g_00978	Prbd.g_00791
OG0001322	Syae.g_00977	Prbd.g_00790
OG0001323	Syae.g_02355	Prbd.g_00723
OG0001324	Syae.g_00767	Prbd.g_00550
OG0001325	Syae.g_00465	Prbd.g_00012
OG0001326	Syae.g_01641	Prbd.g_00179
OG0001327	Syae.g_00586	Prbd.g_00356
OG0001328	Syae.g_00565	Prbd.g_00382
OG0001331	Syae.g_02293	Prbd.g_01758
OG0001332	Syae.g_01077	Prbd.g_01646
OG0001333	Syae.g_01032	Prbd.g_01488
OG0001334	Syae.g_02156	Prbd.g_01367
OG0001335	Syae.g_02157	Prbd.g_01366
OG0001336	Syae.g_01689	Prbd.g_01252
OG0001339	Syae.g_01359	Prbd.g_01141
OG0001340	Syae.g_02176	Prbd.g_00911
OG0001341	Syae.g_00737	Prbd.g_00047
OG0001342	Syae.g_02559	Prbd.g_00084
OG0001343	Syae.g_01629	Prbd.g_00188
OG0001344	Syae.g_00916	Prbd.g_00472
OG0001345	Syae.g_00886	Prbd.g_00487
OG0001346	Syae.g_00962	Prbd.g_01800
OG0001347	Syae.g_01907, Syae.g_01237, Syae.g_01794	Prbd.g_01815
OG0001348	Syae.g_00821	Prbd.g_01570
OG0001349	Syae.g_01228, Syae.g_01245	Prbd.g_01719
OG0001350	Syae.g_02239	Prbd.g_01537
OG0001351	Syae.g_02492	Prbd.g_00788
OG0001352	Syae.g_00666	Prbd.g_00564
OG0001353	Syae.g_00831	Prbd.g_00134
OG0001354	Syae.g_00379	Prbd.g_00274
OG0001356	Syae.g_00820	Prbd.g_00830
OG0001358	Syae.g_00046	Prbd.g_00624
OG0001359	Syae.g_01628	Prbd.g_00189
OG0001360	Syae.g_00883	Prbd.g_00385
OG0001361	Syae.g_00889	Prbd.g_00484
OG0001362	Syae.g_02637	Prbd.g_01675
OG0001363	Syae.g_02635	Prbd.g_01673
OG0001364	Syae.g_01883	Prbd.g_01364
OG0001369	Syae.g_01346	Prbd.g_01152
OG0001373	Syae.g_01640	Prbd.g_00178
OG0001374	Syae.g_01648	Prbd.g_00186
OG0001375	Syae.g_01630	Prbd.g_00187
OG0001376	Syae.g_01589	Prbd.g_00350
OG0001377	Syae.g_01588	Prbd.g_00351
OG0001378	Syae.g_00998	Prbd.g_00394
OG0001379	Syae.g_00952	Prbd.g_01807
OG0001382	Syae.g_02490	Prbd.g_01578
OG0001385	Syae.g_01637	Prbd.g_00175
OG0001386	Syae.g_01638	Prbd.g_00176
OG0001387	Syae.g_01639	Prbd.g_00177
OG0001388	Syae.g_01642	Prbd.g_00180
OG0001389	Syae.g_01643	Prbd.g_00181
OG0001390	Syae.g_01644	Prbd.g_00182
OG0001391	Syae.g_01645	Prbd.g_00183
OG0001392	Syae.g_01646	Prbd.g_00184
OG0001393	Syae.g_01647	Prbd.g_00185
OG0001394	Syae.g_00553	Prbd.g_00221
OG0001395	Syae.g_00446	Prbd.g_00327
OG0001396	Syae.g_01908	Prbd.g_01814
OG0001397	Syae.g_02636	Prbd.g_01674
OG0001398	Syae.g_00289	Prbd.g_01565
OG0001402	Syae.g_00051	Prbd.g_00063
OG0001404	Syae.g_01283	Prbd.g_01176
OG0001405	Syae.g_02159	Prbd.g_00913
OG0001406	Syae.g_01590	Prbd.g_00349
OG0001407	Syae.g_02368	Prbd.g_00362
OG0001408	Syae.g_00712	Prbd.g_00367
OG0001410	Syae.g_02060	Prbd.g_01780
OG0001413	Syae.g_00123	Prbd.g_01603
OG0001416	Syae.g_00966	Prbd.g_00783
OG0001417	Syae.g_00378	Prbd.g_00773
OG0001419	Syae.g_02369	Prbd.g_00363
OG0001420	Syae.g_00727, Syae.g_02365	Prbd.g_00403
OG0001421	Syae.g_00241	Prbd.g_01597
OG0001422	Syae.g_00953	Prbd.g_01572
OG0001428	Syae.g_01456	Prbd.g_01068
OG0001429	Syae.g_00315	Prbd.g_00092
OG0001432	Syae.g_00742	Prbd.g_01605
OG0001433	Syae.g_00819	Prbd.g_00829
OG0001434	Syae.g_00548	Prbd.g_00225
OG0001435	Syae.g_00579	Prbd.g_00202
OG0001438	Syae.g_01954	Prbd.g_00946
OG0001439	Syae.g_01929	Prbd.g_00932
OG0001442	Syae.g_00538	Prbd.g_00037
OG0001447	Syae.g_01396	Prbd.g_01117
OG0001449	Syae.g_02253	Prbd.g_00841
OG0001452	Syae.g_02009	Prbd.g_00193
OG0001453	Syae.g_00399	Prbd.g_00286
OG0001454	Syae.g_00131	Prbd.g_00378
OG0001456	Syae.g_01650	Prbd.g_00445
OG0001457	Syae.g_01651	Prbd.g_00446
OG0001458	Syae.g_01652	Prbd.g_00447
OG0001459	Syae.g_00621	Prbd.g_01879
OG0001460	Syae.g_00818	Prbd.g_00828
OG0001461	Syae.g_00063	Prbd.g_00823
OG0001462	Syae.g_01754	Prbd.g_01203
OG0001465	Syae.g_00475	Prbd.g_00542
OG0001468	Syae.g_00113	Prbd.g_00354
OG0001471	Syae.g_01934	Prbd.g_01602
OG0001473	Syae.g_00107	Prbd.g_01315
OG0001474	Syae.g_02199	Prbd.g_00899
OG0001479	Syae.g_02196	Prbd.g_00902
OG0001482	Syae.g_00388	Prbd.g_00785
OG0001484	Syae.g_01649	Prbd.g_01837
OG0001492	Syae.g_00694	Prbd.g_00515
OG0001493	Syae.g_00702	Prbd.g_00523
OG0001495	Syae.g_02072	Prbd.g_01441
OG0001499	Syae.g_00216	Prbd.g_01183
OG0001502	Syae.g_00874	Prbd.g_00072
OG0001504	Syae.g_00622	Prbd.g_01878
OG0001507	Syae.g_00192	Prbd.g_01549
OG0001520	Syae.g_02425	Prbd.g_00846
OG0001546	Syae.g_02359	Prbd.g_00718
OG0001547	Syae.g_00293	Prbd.g_00074
OG0001548	Syae.g_00142	Prbd.g_00078
OG0001549	Syae.g_00882	Prbd.g_00161
OG0001551	Syae.g_00815	Prbd.g_00444
OG0001554	Syae.g_01565	Prbd.g_01596
OG0001556	Syae.g_00648	Prbd.g_00825
OG0001567	Syae.g_00291	Prbd.g_00073
OG0001568	Syae.g_00297	Prbd.g_00075
OG0001570	Syae.g_00278	Prbd.g_00405
OG0001572	Syae.g_00134	Prbd.g_00003
OG0001582	Syae.g_00443	Prbd.g_00774
OG0001585	Syae.g_02396, Syae.g_00440	Prbd.g_01889
OG0001602	Syae.g_00476	Prbd.g_00543
OG0001625	Syae.g_02002	Prbd.g_00981
OG0001627	Syae.g_01079	Prbd.g_00053
OG0001635	Syae.g_01811	Prbd.g_01545
OG0001647	Syae.g_01978	Prbd.g_00966
OG0001666	Syae.g_00214	Prbd.g_01880
OG0001667	Syae.g_00731	Prbd.g_01857
OG0001690	Syae.g_02534, Syae.g_00716, Syae.g_00816, Syae.g_00790, Syae.g_01620, Syae.g_02603, Syae.g_00005	Prbd.g_01826, Prbd.g_01813, Prbd.g_01903, Prbd.g_01904
OG0001695	Syae.g_01670	Prbd.g_01854
OG0001700	Syae.g_00290	Prbd.g_00827
OG0001740	Syae.g_01673	Prbd.g_01853
OG0001990	Syae.g_01674	Prbd.g_00438
OG0002020	Syae.g_01666	Prbd.g_01852
OG0002021	Syae.g_01664	Prbd.g_01850
OG0002022	Syae.g_01662	Prbd.g_01849
OG0002023	Syae.g_01661	Prbd.g_01848
OG0002024	Syae.g_01655	Prbd.g_01844
OG0002054	Syae.g_01654	Prbd.g_01843
OG0002055	Syae.g_01657	Prbd.g_01846
OG0002107	Syae.g_00156	Prbd.g_00437
OG0002131	Syae.g_01665	Prbd.g_01851
OG0002132	Syae.g_01658	Prbd.g_01847
OG0002133	Syae.g_01656	Prbd.g_01845
OG0002178	Syae.g_01659	Prbd.g_01841
OG0002225	Syae.g_00157	Prbd.g_00436
OG0002374	Syae.g_00669	Prbd.g_00831
OG0002375	Syae.g_01229	Prbd.g_01718
OG0002380	Syae.g_00141	Prbd.g_00837
OG0002416	Syae.g_00724	Prbd.g_00529
OG0002445	Syae.g_02601	Prbd.g_01097
OG0002723	Syae.g_01230	Prbd.g_01717
OG0002892	Syae.g_00180	Prbd.g_00442
OG0004010	Syae.g_01076	Prbd.g_00001
