Orthogroup	Syae	Prbb
OG0001118	Syae.g_00384	Prbb.g_01005
OG0001119	Syae.g_00386	Prbb.g_01006
OG0001120	Syae.g_00390	Prbb.g_01007
OG0001121	Syae.g_00133	Prbb.g_01627
OG0001122	Syae.g_00417	Prbb.g_01038
OG0001123	Syae.g_00424	Prbb.g_01043
OG0001124	Syae.g_00426	Prbb.g_01045
OG0001125	Syae.g_00428	Prbb.g_01047
OG0001126	Syae.g_00807	Prbb.g_01058
OG0001127	Syae.g_00806	Prbb.g_01059
OG0001128	Syae.g_00803	Prbb.g_01062
OG0001129	Syae.g_00801	Prbb.g_01063
OG0001130	Syae.g_00800	Prbb.g_01064
OG0001131	Syae.g_00562	Prbb.g_00897
OG0001132	Syae.g_00242	Prbb.g_01108
OG0001133	Syae.g_00053	Prbb.g_01085
OG0001134	Syae.g_00638	Prbb.g_01887
OG0001135	Syae.g_00636	Prbb.g_01890
OG0001136	Syae.g_00923	Prbb.g_01520
OG0001137	Syae.g_00903	Prbb.g_01507
OG0001138	Syae.g_00654	Prbb.g_01486
OG0001139	Syae.g_00656	Prbb.g_01484
OG0001140	Syae.g_00657	Prbb.g_01483
OG0001141	Syae.g_00658	Prbb.g_01482
OG0001142	Syae.g_00660	Prbb.g_01481
OG0001143	Syae.g_00673	Prbb.g_01474
OG0001144	Syae.g_00684	Prbb.g_01469
OG0001145	Syae.g_00948	Prbb.g_01578
OG0001146	Syae.g_00968	Prbb.g_01590
OG0001147	Syae.g_02536	Prbb.g_01612
OG0001148	Syae.g_02297	Prbb.g_01641
OG0001149	Syae.g_02296	Prbb.g_01642
OG0001150	Syae.g_02295	Prbb.g_01643
OG0001151	Syae.g_02282	Prbb.g_01654
OG0001152	Syae.g_02281	Prbb.g_01655
OG0001153	Syae.g_02613	Prbb.g_01716
OG0001155	Syae.g_01083	Prbb.g_01733
OG0001156	Syae.g_01093	Prbb.g_01736
OG0001157	Syae.g_01094	Prbb.g_01737
OG0001158	Syae.g_01100	Prbb.g_01738
OG0001159	Syae.g_01103	Prbb.g_01739
OG0001160	Syae.g_01142	Prbb.g_01765
OG0001161	Syae.g_01597	Prbb.g_01555
OG0001162	Syae.g_00487	Prbb.g_01778
OG0001163	Syae.g_01150	Prbb.g_01815
OG0001164	Syae.g_01156	Prbb.g_01819
OG0001165	Syae.g_01161	Prbb.g_01822
OG0001166	Syae.g_01186	Prbb.g_01840
OG0001167	Syae.g_01031	Prbb.g_01858
OG0001168	Syae.g_01033	Prbb.g_01859
OG0001169	Syae.g_01035	Prbb.g_01861
OG0001170	Syae.g_01037	Prbb.g_01863
OG0001171	Syae.g_01047	Prbb.g_01873
OG0001172	Syae.g_02036	Prbb.g_01926
OG0001173	Syae.g_02037	Prbb.g_01927
OG0001174	Syae.g_02045	Prbb.g_01935
OG0001175	Syae.g_02046	Prbb.g_01936
OG0001176	Syae.g_02076	Prbb.g_01947
OG0001177	Syae.g_02073	Prbb.g_01945
OG0001178	Syae.g_01168	Prbb.g_01279
OG0001179	Syae.g_02106	Prbb.g_01984
OG0001180	Syae.g_02130	Prbb.g_02007
OG0001181	Syae.g_02134	Prbb.g_02011
OG0001182	Syae.g_02143	Prbb.g_02019
OG0001183	Syae.g_02147	Prbb.g_02025
OG0001184	Syae.g_01862	Prbb.g_02041
OG0001185	Syae.g_01835	Prbb.g_02056
OG0001188	Syae.g_01783	Prbb.g_02102
OG0001189	Syae.g_01767	Prbb.g_02119
OG0001190	Syae.g_01567	Prbb.g_02124
OG0001191	Syae.g_01580	Prbb.g_02134
OG0001192	Syae.g_01587	Prbb.g_02139
OG0001193	Syae.g_01617	Prbb.g_02152
OG0001194	Syae.g_01625	Prbb.g_02153
OG0001195	Syae.g_01626	Prbb.g_02154
OG0001196	Syae.g_01695	Prbb.g_02175
OG0001197	Syae.g_01697	Prbb.g_02177
OG0001198	Syae.g_01709	Prbb.g_02186
OG0001199	Syae.g_01291	Prbb.g_00129
OG0001200	Syae.g_01293	Prbb.g_00131
OG0001201	Syae.g_01364	Prbb.g_00163
OG0001202	Syae.g_01494	Prbb.g_00256
OG0001203	Syae.g_02240	Prbb.g_00295
OG0001204	Syae.g_02022	Prbb.g_00301
OG0001205	Syae.g_00984	Prbb.g_00450
OG0001206	Syae.g_02502	Prbb.g_00469
OG0001207	Syae.g_02300	Prbb.g_00480
OG0001208	Syae.g_02311	Prbb.g_00487
OG0001209	Syae.g_02377	Prbb.g_00538
OG0001210	Syae.g_02387	Prbb.g_00543
OG0001211	Syae.g_02403	Prbb.g_00554
OG0001212	Syae.g_02460	Prbb.g_00596
OG0001213	Syae.g_00062	Prbb.g_00630
OG0001214	Syae.g_00076	Prbb.g_00638
OG0001215	Syae.g_00757	Prbb.g_00696
OG0001216	Syae.g_00470	Prbb.g_00715
OG0001217	Syae.g_00151	Prbb.g_00108
OG0001218	Syae.g_02605	Prbb.g_00754
OG0001219	Syae.g_00312	Prbb.g_00960
OG0001220	Syae.g_00880	Prbb.g_00837
OG0001221	Syae.g_00559	Prbb.g_00944
OG0001222	Syae.g_00347	Prbb.g_00893
OG0001223	Syae.g_00392	Prbb.g_01008
OG0001224	Syae.g_00797	Prbb.g_01066
OG0001225	Syae.g_00795	Prbb.g_01068
OG0001227	Syae.g_01600	Prbb.g_01090
OG0001228	Syae.g_01004	Prbb.g_01465
OG0001229	Syae.g_00771	Prbb.g_01201
OG0001230	Syae.g_02662	Prbb.g_01678
OG0001231	Syae.g_01729	Prbb.g_00758
OG0001232	Syae.g_01197	Prbb.g_01844
OG0001233	Syae.g_01038	Prbb.g_01864
OG0001234	Syae.g_02050	Prbb.g_01938
OG0001235	Syae.g_02066	Prbb.g_01942
OG0001236	Syae.g_01867	Prbb.g_02038
OG0001237	Syae.g_01860	Prbb.g_02042
OG0001238	Syae.g_01582	Prbb.g_02135
OG0001239	Syae.g_01288	Prbb.g_00126
OG0001240	Syae.g_01347	Prbb.g_00148
OG0001241	Syae.g_01357	Prbb.g_00157
OG0001242	Syae.g_01387	Prbb.g_00176
OG0001243	Syae.g_01395	Prbb.g_00183
OG0001244	Syae.g_01425	Prbb.g_00199
OG0001245	Syae.g_00149	Prbb.g_01288
OG0001246	Syae.g_02337	Prbb.g_00508
OG0001247	Syae.g_00482	Prbb.g_00689
OG0001248	Syae.g_00485	Prbb.g_00691
OG0001249	Syae.g_02186	Prbb.g_00389
OG0001251	Syae.g_01632	Prbb.g_01913
OG0001252	Syae.g_00804	Prbb.g_01061
OG0001253	Syae.g_00243	Prbb.g_01783
OG0001254	Syae.g_00637	Prbb.g_01889
OG0001255	Syae.g_00667	Prbb.g_01534
OG0001256	Syae.g_01149	Prbb.g_01774
OG0001257	Syae.g_00295	Prbb.g_01779
OG0001258	Syae.g_01159	Prbb.g_01820
OG0001259	Syae.g_01036	Prbb.g_01862
OG0001260	Syae.g_01058	Prbb.g_01879
OG0001261	Syae.g_02115	Prbb.g_01992
OG0001262	Syae.g_01769	Prbb.g_02117
OG0001263	Syae.g_01399	Prbb.g_00186
OG0001264	Syae.g_01222	Prbb.g_01562, Prbb.g_01570, Prbb.g_00045, Prbb.g_01806, Prbb.g_00046, Prbb.g_01563, Prbb.g_01954, Prbb.g_01663
OG0001269	Syae.g_00225	Prbb.g_00836
OG0001273	Syae.g_00069	Prbb.g_00632
OG0001277	Syae.g_01677	Prbb.g_02163
OG0001279	Syae.g_00007	Prbb.g_01196
OG0001280	Syae.g_00958	Prbb.g_01585
OG0001281	Syae.g_00969	Prbb.g_01591
OG0001282	Syae.g_02298	Prbb.g_01640
OG0001283	Syae.g_01688	Prbb.g_02171
OG0001284	Syae.g_01132	Prbb.g_01759
OG0001285	Syae.g_00237	Prbb.g_01847
OG0001287	Syae.g_01827	Prbb.g_02063
OG0001288	Syae.g_01815	Prbb.g_02074
OG0001289	Syae.g_01330	Prbb.g_00142
OG0001290	Syae.g_01356	Prbb.g_00156
OG0001294	Syae.g_00593	Prbb.g_01553, Prbb.g_01628
OG0001295	Syae.g_02389	Prbb.g_01542
OG0001296	Syae.g_02343	Prbb.g_00513
OG0001297	Syae.g_02347	Prbb.g_00518
OG0001299	Syae.g_00599	Prbb.g_00669
OG0001300	Syae.g_00766	Prbb.g_00701
OG0001301	Syae.g_00780	Prbb.g_00703
OG0001302	Syae.g_00110	Prbb.g_00958
OG0001303	Syae.g_00314	Prbb.g_01388
OG0001304	Syae.g_00436	Prbb.g_01052
OG0001305	Syae.g_00786	Prbb.g_00888
OG0001306	Syae.g_00943	Prbb.g_01532
OG0001307	Syae.g_02059	Prbb.g_01609
OG0001310	Syae.g_01178	Prbb.g_01834
OG0001311	Syae.g_00425	Prbb.g_01044
OG0001312	Syae.g_00326	Prbb.g_00969
OG0001315	Syae.g_02145	Prbb.g_02023
OG0001316	Syae.g_01415	Prbb.g_00197
OG0001317	Syae.g_02235	Prbb.g_00291
OG0001318	Syae.g_02004	Prbb.g_00312
OG0001321	Syae.g_00978	Prbb.g_00456
OG0001322	Syae.g_00977	Prbb.g_00457
OG0001324	Syae.g_00767	Prbb.g_00702
OG0001325	Syae.g_00465	Prbb.g_00718
OG0001326	Syae.g_01641	Prbb.g_01905
OG0001327	Syae.g_00586	Prbb.g_00921
OG0001328	Syae.g_00565	Prbb.g_00940
OG0001330	Syae.g_00950	Prbb.g_01579
OG0001331	Syae.g_02293	Prbb.g_01645
OG0001332	Syae.g_01077	Prbb.g_01731
OG0001334	Syae.g_02156	Prbb.g_02028
OG0001335	Syae.g_02157	Prbb.g_02029
OG0001336	Syae.g_01689	Prbb.g_02172
OG0001337	Syae.g_02153, Syae.g_02175	Prbb.g_00383
OG0001339	Syae.g_01359	Prbb.g_00159
OG0001340	Syae.g_02176	Prbb.g_00384
OG0001341	Syae.g_00737	Prbb.g_00086
OG0001342	Syae.g_02559	Prbb.g_01379, Prbb.g_01020, Prbb.g_01019
OG0001343	Syae.g_01629	Prbb.g_00912
OG0001344	Syae.g_00916	Prbb.g_01512
OG0001345	Syae.g_00886	Prbb.g_01496
OG0001346	Syae.g_00962	Prbb.g_01587
OG0001347	Syae.g_01907	Prbb.g_02088
OG0001348	Syae.g_00821	Prbb.g_01125
OG0001350	Syae.g_02239	Prbb.g_00294
OG0001351	Syae.g_02492	Prbb.g_00459
OG0001352	Syae.g_00666	Prbb.g_00685
OG0001354	Syae.g_00379	Prbb.g_01001
OG0001355	Syae.g_00120	Prbb.g_01781
OG0001356	Syae.g_00820	Prbb.g_01164
OG0001358	Syae.g_00046	Prbb.g_00621
OG0001359	Syae.g_01628	Prbb.g_00913
OG0001360	Syae.g_00883	Prbb.g_01494
OG0001362	Syae.g_02637	Prbb.g_01700
OG0001363	Syae.g_02635	Prbb.g_00465
OG0001368	Syae.g_02023	Prbb.g_01213, Prbb.g_01193
OG0001369	Syae.g_01346	Prbb.g_00147
OG0001370	Syae.g_01270, Syae.g_00109	Prbb.g_01235
OG0001373	Syae.g_01640	Prbb.g_01904
OG0001374	Syae.g_01648	Prbb.g_01912
OG0001375	Syae.g_01630	Prbb.g_00911
OG0001376	Syae.g_01589	Prbb.g_00899
OG0001377	Syae.g_01588	Prbb.g_00900
OG0001378	Syae.g_00998	Prbb.g_00439
OG0001385	Syae.g_01637	Prbb.g_01901
OG0001386	Syae.g_01638	Prbb.g_01902
OG0001387	Syae.g_01639	Prbb.g_01903
OG0001388	Syae.g_01642	Prbb.g_01906
OG0001389	Syae.g_01643	Prbb.g_01907
OG0001390	Syae.g_01644	Prbb.g_01908
OG0001391	Syae.g_01645	Prbb.g_01909
OG0001392	Syae.g_01646	Prbb.g_01910
OG0001393	Syae.g_01647	Prbb.g_01911
OG0001394	Syae.g_00553	Prbb.g_00948
OG0001395	Syae.g_00446	Prbb.g_01055
OG0001396	Syae.g_01791, Syae.g_01238, Syae.g_01908	Prbb.g_02089
OG0001397	Syae.g_02636	Prbb.g_01701
OG0001398	Syae.g_00289	Prbb.g_00732
OG0001401	Syae.g_00835	Prbb.g_00820
OG0001402	Syae.g_00051	Prbb.g_00625
OG0001404	Syae.g_01283	Prbb.g_00123
OG0001405	Syae.g_02159	Prbb.g_00377
OG0001406	Syae.g_01590	Prbb.g_00898
OG0001407	Syae.g_02368	Prbb.g_00903
OG0001408	Syae.g_00712	Prbb.g_00097
OG0001410	Syae.g_02060	Prbb.g_01610
OG0001412	Syae.g_01240	Prbb.g_02086
OG0001413	Syae.g_00123	Prbb.g_00759
OG0001417	Syae.g_00378	Prbb.g_01552
OG0001419	Syae.g_02369	Prbb.g_00750
OG0001420	Syae.g_00727, Syae.g_02365	Prbb.g_01183
OG0001421	Syae.g_00241	Prbb.g_01775
OG0001422	Syae.g_00953	Prbb.g_01086
OG0001425	Syae.g_01586	Prbb.g_02138
OG0001429	Syae.g_00315	Prbb.g_00961
OG0001430	Syae.g_01560	Prbb.g_00901
OG0001432	Syae.g_00742	Prbb.g_01033
OG0001433	Syae.g_00819	Prbb.g_01163
OG0001434	Syae.g_00548	Prbb.g_00953
OG0001435	Syae.g_00579	Prbb.g_00928
OG0001439	Syae.g_01929	Prbb.g_00358
OG0001442	Syae.g_00538	Prbb.g_01667
OG0001443	Syae.g_01594	Prbb.g_01896
OG0001445	Syae.g_02524	Prbb.g_00084, Prbb.g_02084, Prbb.g_00068, Prbb.g_00083, Prbb.g_00085, Prbb.g_00102, Prbb.g_00095, Prbb.g_01564, Prbb.g_02092
OG0001447	Syae.g_01396	Prbb.g_00184
OG0001453	Syae.g_00399	Prbb.g_01011
OG0001454	Syae.g_00131	Prbb.g_01280
OG0001456	Syae.g_01650	Prbb.g_01559
OG0001457	Syae.g_01651	Prbb.g_01558
OG0001458	Syae.g_01652	Prbb.g_01557
OG0001460	Syae.g_00818	Prbb.g_01162
OG0001461	Syae.g_00063	Prbb.g_01437
OG0001468	Syae.g_00113	Prbb.g_00910
OG0001470	Syae.g_01006	Prbb.g_00853
OG0001471	Syae.g_01934	Prbb.g_01554
OG0001473	Syae.g_00107	Prbb.g_01623
OG0001474	Syae.g_02199	Prbb.g_00399
OG0001475	Syae.g_01008	Prbb.g_00855
OG0001476	Syae.g_00908	Prbb.g_01509
OG0001477	Syae.g_00776	Prbb.g_01415
OG0001482	Syae.g_00388	Prbb.g_01089
OG0001484	Syae.g_01649	Prbb.g_01248
OG0001487	Syae.g_02606	Prbb.g_01724
OG0001488	Syae.g_00898	Prbb.g_01503
OG0001489	Syae.g_02139	Prbb.g_02016
OG0001495	Syae.g_02072	Prbb.g_01944
OG0001496	Syae.g_00774	Prbb.g_01413
OG0001497	Syae.g_00775	Prbb.g_01414
OG0001498	Syae.g_02220	Prbb.g_00417
OG0001499	Syae.g_00216	Prbb.g_00110
OG0001505	Syae.g_01204	Prbb.g_00857
OG0001507	Syae.g_00192	Prbb.g_01181
OG0001508	Syae.g_01005	Prbb.g_02096
OG0001509	Syae.g_01796, Syae.g_01242, Syae.g_01909	Prbb.g_02090
OG0001510	Syae.g_01823	Prbb.g_02067
OG0001511	Syae.g_01372	Prbb.g_00167
OG0001512	Syae.g_02241	Prbb.g_01801
OG0001513	Syae.g_01861	Prbb.g_00050
OG0001514	Syae.g_00773	Prbb.g_01412
OG0001515	Syae.g_00762	Prbb.g_00699
OG0001516	Syae.g_00602	Prbb.g_00666
OG0001517	Syae.g_02193	Prbb.g_00395
OG0001518	Syae.g_01584	Prbb.g_02137
OG0001519	Syae.g_01596	Prbb.g_02142
OG0001528	Syae.g_01007	Prbb.g_00854
OG0001529	Syae.g_01760	Prbb.g_00056
OG0001530	Syae.g_01370	Prbb.g_00166
OG0001531	Syae.g_02242	Prbb.g_00296
OG0001532	Syae.g_00655	Prbb.g_01485
OG0001534	Syae.g_00437	Prbb.g_01053
OG0001535	Syae.g_00421	Prbb.g_01041
OG0001536	Syae.g_00355	Prbb.g_00987
OG0001537	Syae.g_00558	Prbb.g_00945
OG0001538	Syae.g_00516	Prbb.g_00788
OG0001539	Syae.g_00584	Prbb.g_00923
OG0001540	Syae.g_01401	Prbb.g_00188
OG0001541	Syae.g_01465	Prbb.g_00236
OG0001542	Syae.g_01474	Prbb.g_00242
OG0001543	Syae.g_01516	Prbb.g_00896
OG0001544	Syae.g_01595	Prbb.g_02141
OG0001545	Syae.g_01676	Prbb.g_02162
OG0001548	Syae.g_00142	Prbb.g_01105
OG0001549	Syae.g_00882	Prbb.g_00846
OG0001551	Syae.g_00815	Prbb.g_01898
OG0001556	Syae.g_00648	Prbb.g_01154
OG0001557	Syae.g_00552	Prbb.g_00949
OG0001559	Syae.g_01369	Prbb.g_00165
OG0001560	Syae.g_01355	Prbb.g_00155
OG0001561	Syae.g_00427	Prbb.g_01046
OG0001562	Syae.g_00413	Prbb.g_01035
OG0001563	Syae.g_02124	Prbb.g_02000
OG0001564	Syae.g_02485	Prbb.g_00863
OG0001570	Syae.g_00278	Prbb.g_01331
OG0001575	Syae.g_02420	Prbb.g_00569
OG0001576	Syae.g_02478	Prbb.g_01599
OG0001577	Syae.g_00925	Prbb.g_01522
OG0001578	Syae.g_00625	Prbb.g_01408
OG0001579	Syae.g_02165	Prbb.g_00381
OG0001582	Syae.g_00443	Prbb.g_01551
OG0001586	Syae.g_01215, Syae.g_01251	Prbb.g_00872
OG0001589	Syae.g_01040	Prbb.g_01866
OG0001623	Syae.g_02179	Prbb.g_00385
OG0001634	Syae.g_00596	Prbb.g_00672
OG0001642	Syae.g_00878	Prbb.g_01621
OG0001644	Syae.g_00452	Prbb.g_00728
OG0001656	Syae.g_02164	Prbb.g_00380
OG0001659	Syae.g_00650	Prbb.g_01489
OG0001667	Syae.g_00731	Prbb.g_01206
OG0001673	Syae.g_02233	Prbb.g_00289
OG0001676	Syae.g_02167	Prbb.g_00382
OG0001691	Syae.g_00044	Prbb.g_01056
OG0001692	Syae.g_02657	Prbb.g_01682
OG0001694	Syae.g_01967	Prbb.g_00333
OG0001695	Syae.g_01670	Prbb.g_02158
OG0001700	Syae.g_00290	Prbb.g_01161
OG0001703	Syae.g_02301	Prbb.g_00481
OG0001713	Syae.g_00907	Prbb.g_01131
OG0001715	Syae.g_00148	Prbb.g_01219
OG0001733	Syae.g_00589	Prbb.g_01152
OG0001738	Syae.g_01915	Prbb.g_00371
OG0001739	Syae.g_01668	Prbb.g_02157
OG0001740	Syae.g_01673	Prbb.g_02161
OG0001746	Syae.g_01064	Prbb.g_01210
OG0001755	Syae.g_02352	Prbb.g_00856
OG0001758	Syae.g_00620	Prbb.g_01572
OG0001769	Syae.g_00093	Prbb.g_01441
OG0001810	Syae.g_01413	Prbb.g_00709
OG0001816	Syae.g_00587	Prbb.g_00920
OG0001835	Syae.g_00862	Prbb.g_01417
OG0001875	Syae.g_00619	Prbb.g_01573
OG0001876	Syae.g_00618	Prbb.g_01574
OG0001907	Syae.g_01419	Prbb.g_00198
OG0001915	Syae.g_01704	Prbb.g_02179
OG0001916	Syae.g_02326	Prbb.g_00500
OG0001917	Syae.g_00422	Prbb.g_01042
OG0001954	Syae.g_00273	Prbb.g_01209
OG0001978	Syae.g_01797, Syae.g_02689	Prbb.g_01808
OG0001979	Syae.g_00760	Prbb.g_00041
OG0001990	Syae.g_01674	Prbb.g_00074
OG0001991	Syae.g_00567	Prbb.g_01165
OG0002001	Syae.g_01315	Prbb.g_01810
OG0002018	Syae.g_01672	Prbb.g_02160
OG0002227	Syae.g_01585	Prbb.g_01156
OG0002347	Syae.g_01195	Prbb.g_01850
OG0002374	Syae.g_00669	Prbb.g_01159
OG0002380	Syae.g_00141	Prbb.g_01431
OG0002381	Syae.g_01314	Prbb.g_01616
OG0002449	Syae.g_01671	Prbb.g_02159
OG0002506	Syae.g_01623	Prbb.g_00906
OG0002651	Syae.g_01225	Prbb.g_00862
OG0002703	Syae.g_01206	Prbb.g_00859
OG0002916	Syae.g_00215	Prbb.g_01807
OG0002937	Syae.g_02252	Prbb.g_01605
OG0004663	Syae.g_01207	Prbb.g_00860
OG0005677	Syae.g_01208	Prbb.g_00861
