Orthogroup	Syae	Prbk
OG0001130	Syae.g_00800	Prbk.g_00062
OG0001131	Syae.g_00562	Prbk.g_00627
OG0001132	Syae.g_00242	Prbk.g_02595
OG0001133	Syae.g_00053	Prbk.g_02613
OG0001134	Syae.g_00638	Prbk.g_02195
OG0001135	Syae.g_00636	Prbk.g_02197
OG0001136	Syae.g_00923	Prbk.g_01021
OG0001137	Syae.g_00903	Prbk.g_00155
OG0001138	Syae.g_00654	Prbk.g_00137
OG0001139	Syae.g_00656	Prbk.g_00135
OG0001140	Syae.g_00657	Prbk.g_00134
OG0001141	Syae.g_00658	Prbk.g_00133
OG0001142	Syae.g_00660	Prbk.g_00132
OG0001143	Syae.g_00673	Prbk.g_01504
OG0001144	Syae.g_00684	Prbk.g_00188
OG0001145	Syae.g_00948	Prbk.g_01194
OG0001146	Syae.g_00968	Prbk.g_01178
OG0001147	Syae.g_02536	Prbk.g_02120
OG0001148	Syae.g_02297	Prbk.g_02051
OG0001149	Syae.g_02296	Prbk.g_02050
OG0001150	Syae.g_02295	Prbk.g_02049
OG0001151	Syae.g_02282	Prbk.g_02037
OG0001152	Syae.g_02281	Prbk.g_02036
OG0001153	Syae.g_02613	Prbk.g_01217
OG0001155	Syae.g_01083	Prbk.g_02004
OG0001156	Syae.g_01093	Prbk.g_02001
OG0001157	Syae.g_01094	Prbk.g_02596
OG0001158	Syae.g_01100	Prbk.g_02000
OG0001159	Syae.g_01103	Prbk.g_01999
OG0001160	Syae.g_01142	Prbk.g_00934
OG0001161	Syae.g_01597	Prbk.g_02593
OG0001162	Syae.g_00487	Prbk.g_01788
OG0001163	Syae.g_01150	Prbk.g_00920
OG0001164	Syae.g_01156	Prbk.g_00915
OG0001165	Syae.g_01161	Prbk.g_00912
OG0001166	Syae.g_01186	Prbk.g_01438
OG0001167	Syae.g_01031	Prbk.g_01417
OG0001168	Syae.g_01033	Prbk.g_01415
OG0001169	Syae.g_01035	Prbk.g_01413
OG0001170	Syae.g_01037	Prbk.g_01411
OG0001171	Syae.g_01047	Prbk.g_01401
OG0001172	Syae.g_02036	Prbk.g_01908
OG0001173	Syae.g_02037	Prbk.g_01909
OG0001174	Syae.g_02045	Prbk.g_01917
OG0001175	Syae.g_02046	Prbk.g_01918
OG0001176	Syae.g_02076	Prbk.g_00991
OG0001177	Syae.g_02073	Prbk.g_00993
OG0001178	Syae.g_01168	Prbk.g_00901
OG0001179	Syae.g_02106	Prbk.g_00962
OG0001180	Syae.g_02130	Prbk.g_00804
OG0001181	Syae.g_02134	Prbk.g_00808
OG0001182	Syae.g_02143	Prbk.g_00817
OG0001183	Syae.g_02147	Prbk.g_00845
OG0001184	Syae.g_01862	Prbk.g_00521
OG0001185	Syae.g_01835	Prbk.g_00231
OG0001188	Syae.g_01783	Prbk.g_01576
OG0001189	Syae.g_01767	Prbk.g_01598
OG0001190	Syae.g_01567	Prbk.g_02160
OG0001191	Syae.g_01580	Prbk.g_02173
OG0001192	Syae.g_01587	Prbk.g_02180
OG0001193	Syae.g_01617	Prbk.g_02218
OG0001194	Syae.g_01625	Prbk.g_02224
OG0001195	Syae.g_01626	Prbk.g_02225
OG0001196	Syae.g_01695	Prbk.g_02261
OG0001197	Syae.g_01697	Prbk.g_02263
OG0001198	Syae.g_01709	Prbk.g_02275
OG0001199	Syae.g_01291	Prbk.g_01314
OG0001200	Syae.g_01293	Prbk.g_01312
OG0001201	Syae.g_01364	Prbk.g_00010
OG0001202	Syae.g_01494	Prbk.g_01254
OG0001203	Syae.g_02240	Prbk.g_01519
OG0001204	Syae.g_02022	Prbk.g_01013
OG0001205	Syae.g_00984	Prbk.g_00318
OG0001206	Syae.g_02502	Prbk.g_02089
OG0001207	Syae.g_02300	Prbk.g_02053
OG0001208	Syae.g_02311	Prbk.g_02063
OG0001209	Syae.g_02377	Prbk.g_01083
OG0001210	Syae.g_02387	Prbk.g_01095
OG0001211	Syae.g_02403	Prbk.g_01892
OG0001212	Syae.g_02460	Prbk.g_01140
OG0001213	Syae.g_00062	Prbk.g_02623
OG0001214	Syae.g_00076	Prbk.g_02633
OG0001215	Syae.g_00757	Prbk.g_01816
OG0001216	Syae.g_00470	Prbk.g_00616
OG0001217	Syae.g_00151	Prbk.g_01872
OG0001218	Syae.g_02605	Prbk.g_01205
OG0001219	Syae.g_00312	Prbk.g_02367
OG0001220	Syae.g_00880	Prbk.g_02559
OG0001221	Syae.g_00559	Prbk.g_02420
OG0001222	Syae.g_00347	Prbk.g_02189
OG0001223	Syae.g_00392	Prbk.g_02299
OG0001224	Syae.g_00797	Prbk.g_00060
OG0001225	Syae.g_00795	Prbk.g_00058
OG0001226	Syae.g_00135	Prbk.g_01682
OG0001227	Syae.g_01600	Prbk.g_02022
OG0001228	Syae.g_01004	Prbk.g_00183
OG0001229	Syae.g_00771	Prbk.g_00923
OG0001230	Syae.g_02662	Prbk.g_00249
OG0001231	Syae.g_01729	Prbk.g_01637
OG0001232	Syae.g_01197	Prbk.g_01433
OG0001233	Syae.g_01038	Prbk.g_01410
OG0001234	Syae.g_02050	Prbk.g_01921
OG0001235	Syae.g_02066	Prbk.g_00996
OG0001236	Syae.g_01867	Prbk.g_00517
OG0001237	Syae.g_01860	Prbk.g_00524
OG0001238	Syae.g_01582	Prbk.g_02174
OG0001239	Syae.g_01288	Prbk.g_01317
OG0001240	Syae.g_01347	Prbk.g_00027
OG0001241	Syae.g_01357	Prbk.g_00017
OG0001242	Syae.g_01387	Prbk.g_00200
OG0001243	Syae.g_01395	Prbk.g_00541
OG0001245	Syae.g_00149	Prbk.g_01693
OG0001246	Syae.g_02337	Prbk.g_01044
OG0001247	Syae.g_00482	Prbk.g_02509
OG0001248	Syae.g_00485	Prbk.g_01805
OG0001249	Syae.g_02186	Prbk.g_00865
OG0001250	Syae.g_00841	Prbk.g_02538
OG0001252	Syae.g_00804	Prbk.g_00065
OG0001253	Syae.g_00243	Prbk.g_01700
OG0001254	Syae.g_00637	Prbk.g_02196
OG0001255	Syae.g_00667	Prbk.g_01776
OG0001258	Syae.g_01159	Prbk.g_00914
OG0001259	Syae.g_01036	Prbk.g_01412
OG0001260	Syae.g_01058	Prbk.g_01382
OG0001261	Syae.g_02115	Prbk.g_00953
OG0001262	Syae.g_01769	Prbk.g_01595
OG0001263	Syae.g_01399	Prbk.g_00543
OG0001265	Syae.g_01385	Prbk.g_00198
OG0001266	Syae.g_01498	Prbk.g_01250
OG0001267	Syae.g_01969	Prbk.g_00417
OG0001268	Syae.g_02198	Prbk.g_00877
OG0001269	Syae.g_00225	Prbk.g_02556
OG0001270	Syae.g_00997	Prbk.g_00330
OG0001271	Syae.g_02527	Prbk.g_02110
OG0001272	Syae.g_02315	Prbk.g_02067
OG0001273	Syae.g_00069	Prbk.g_02626
OG0001274	Syae.g_01535	Prbk.g_00651
OG0001275	Syae.g_00407	Prbk.g_00570
OG0001276	Syae.g_00423	Prbk.g_00587
OG0001277	Syae.g_01677	Prbk.g_02247
OG0001278	Syae.g_00697	Prbk.g_00176
OG0001279	Syae.g_00007	Prbk.g_01933
OG0001280	Syae.g_00958	Prbk.g_01186
OG0001281	Syae.g_00969	Prbk.g_01177
OG0001283	Syae.g_01688	Prbk.g_02256
OG0001285	Syae.g_00237	Prbk.g_01429
OG0001288	Syae.g_01815	Prbk.g_01534
OG0001290	Syae.g_01356	Prbk.g_00018
OG0001291	Syae.g_01409	Prbk.g_00553
OG0001292	Syae.g_02017	Prbk.g_01007
OG0001293	Syae.g_01996	Prbk.g_00381
OG0001294	Syae.g_00593	Prbk.g_00707
OG0001295	Syae.g_02389	Prbk.g_01098
OG0001297	Syae.g_02347	Prbk.g_01053
OG0001298	Syae.g_02439	Prbk.g_01114
OG0001300	Syae.g_00766	Prbk.g_01801
OG0001301	Syae.g_00780	Prbk.g_01761
OG0001302	Syae.g_00110	Prbk.g_01455
OG0001303	Syae.g_00314	Prbk.g_02365
OG0001307	Syae.g_02059	Prbk.g_01198
OG0001310	Syae.g_01178	Prbk.g_01444
OG0001311	Syae.g_00425	Prbk.g_00589
OG0001312	Syae.g_00326	Prbk.g_02354
OG0001313	Syae.g_02511	Prbk.g_02099
OG0001313	Syae.g_02509	Prbk.g_02097
OG0001316	Syae.g_01415	Prbk.g_00560
OG0001319	Syae.g_01980	Prbk.g_00407
OG0001321	Syae.g_00978	Prbk.g_00309
OG0001322	Syae.g_00977	Prbk.g_00308
OG0001323	Syae.g_02355	Prbk.g_01062
OG0001324	Syae.g_00767	Prbk.g_01800
OG0001326	Syae.g_01641	Prbk.g_02231
OG0001328	Syae.g_00565	Prbk.g_02413
OG0001330	Syae.g_00950	Prbk.g_01193
OG0001331	Syae.g_02293	Prbk.g_02047
OG0001332	Syae.g_01077	Prbk.g_02016
OG0001333	Syae.g_01032	Prbk.g_01416
OG0001334	Syae.g_02156	Prbk.g_00849
OG0001335	Syae.g_02157	Prbk.g_00850
OG0001336	Syae.g_01689	Prbk.g_02257
OG0001337	Syae.g_02153, Syae.g_02175	Prbk.g_00859
OG0001339	Syae.g_01359	Prbk.g_00015
OG0001340	Syae.g_02176	Prbk.g_00860
OG0001341	Syae.g_00737	Prbk.g_02519
OG0001344	Syae.g_00916	Prbk.g_00142
OG0001347	Syae.g_01907	Prbk.g_01542
OG0001347	Syae.g_01237, Syae.g_01794	Prbk.g_00942
OG0001348	Syae.g_00821	Prbk.g_00671
OG0001351	Syae.g_02492	Prbk.g_00300
OG0001352	Syae.g_00666	Prbk.g_01767
OG0001353	Syae.g_00831	Prbk.g_02529
OG0001354	Syae.g_00379	Prbk.g_02308
OG0001355	Syae.g_00120	Prbk.g_02424
OG0001358	Syae.g_00046	Prbk.g_02607
OG0001360	Syae.g_00883	Prbk.g_00123
OG0001361	Syae.g_00889	Prbk.g_00102
OG0001362	Syae.g_02637	Prbk.g_00281
OG0001363	Syae.g_02635	Prbk.g_00283
OG0001366	Syae.g_01189	Prbk.g_01435
OG0001369	Syae.g_01346	Prbk.g_00028
OG0001370	Syae.g_01270, Syae.g_00109	Prbk.g_02516
OG0001373	Syae.g_01640	Prbk.g_02230
OG0001374	Syae.g_01648	Prbk.g_02238
OG0001376	Syae.g_01589	Prbk.g_02183
OG0001377	Syae.g_01588	Prbk.g_02182
OG0001378	Syae.g_00998	Prbk.g_00337
OG0001379	Syae.g_00952	Prbk.g_01191
OG0001382	Syae.g_02490	Prbk.g_00623
OG0001383	Syae.g_02246	Prbk.g_01512
OG0001385	Syae.g_01637	Prbk.g_02227
OG0001386	Syae.g_01638	Prbk.g_02228
OG0001387	Syae.g_01639	Prbk.g_02229
OG0001388	Syae.g_01642	Prbk.g_02232
OG0001389	Syae.g_01643	Prbk.g_02233
OG0001390	Syae.g_01644	Prbk.g_02234
OG0001391	Syae.g_01645	Prbk.g_02235
OG0001392	Syae.g_01646	Prbk.g_02236
OG0001393	Syae.g_01647	Prbk.g_02237
OG0001394	Syae.g_00553	Prbk.g_02437
OG0001395	Syae.g_00446	Prbk.g_00600
OG0001396	Syae.g_01908	Prbk.g_01543
OG0001397	Syae.g_02636	Prbk.g_00282
OG0001398	Syae.g_00289	Prbk.g_01694
OG0001400	Syae.g_01423	Prbk.g_00747
OG0001401	Syae.g_00835	Prbk.g_02533
OG0001402	Syae.g_00051	Prbk.g_02612
OG0001405	Syae.g_02159	Prbk.g_00852
OG0001406	Syae.g_01590	Prbk.g_02184
OG0001410	Syae.g_02060	Prbk.g_01197
OG0001412	Syae.g_01906	Prbk.g_01541
OG0001416	Syae.g_00966	Prbk.g_01180
OG0001422	Syae.g_00953	Prbk.g_02082
OG0001425	Syae.g_01586	Prbk.g_02177
OG0001426	Syae.g_00718, Syae.g_01277	Prbk.g_02030
OG0001434	Syae.g_00548	Prbk.g_02441
OG0001435	Syae.g_00579	Prbk.g_02392
OG0001436	Syae.g_01889	Prbk.g_00496
OG0001436	Syae.g_01888	Prbk.g_00497
OG0001438	Syae.g_01954	Prbk.g_00432
OG0001442	Syae.g_00538	Prbk.g_02445
OG0001443	Syae.g_01594	Prbk.g_00922
OG0001444	Syae.g_01342	Prbk.g_00033
OG0001449	Syae.g_02253	Prbk.g_01465
OG0001461	Syae.g_00063	Prbk.g_00296
OG0001462	Syae.g_01754	Prbk.g_01611
OG0001470	Syae.g_01006	Prbk.g_01566
OG0001474	Syae.g_02199	Prbk.g_00878
OG0001475	Syae.g_01008	Prbk.g_01564
OG0001476	Syae.g_00908	Prbk.g_00148
OG0001477	Syae.g_00776	Prbk.g_01756
OG0001479	Syae.g_02196	Prbk.g_00875
OG0001484	Syae.g_01649	Prbk.g_00625
OG0001487	Syae.g_02606	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208
OG0001488	Syae.g_00898	Prbk.g_00159
OG0001489	Syae.g_02139	Prbk.g_00813
OG0001495	Syae.g_02072	Prbk.g_00994
OG0001496	Syae.g_00774	Prbk.g_01752
OG0001497	Syae.g_00775	Prbk.g_01755
OG0001498	Syae.g_02220	Prbk.g_00363
OG0001508	Syae.g_01005	Prbk.g_01567
OG0001509	Syae.g_01796	Prbk.g_01547
OG0001509	Syae.g_01909	Prbk.g_01545, Prbk.g_00223
OG0001510	Syae.g_01823	Prbk.g_01485
OG0001511	Syae.g_01372	Prbk.g_00003
OG0001512	Syae.g_02241	Prbk.g_01517
OG0001514	Syae.g_00773	Prbk.g_01751
OG0001515	Syae.g_00762	Prbk.g_01809
OG0001516	Syae.g_00602	Prbk.g_00716
OG0001517	Syae.g_02193	Prbk.g_00872
OG0001518	Syae.g_01584	Prbk.g_02176
OG0001519	Syae.g_01596	Prbk.g_02187
OG0001527	Syae.g_02417	Prbk.g_01878
OG0001528	Syae.g_01007	Prbk.g_01570
OG0001529	Syae.g_01760	Prbk.g_01605
OG0001530	Syae.g_01370	Prbk.g_00005
OG0001531	Syae.g_02242	Prbk.g_01516
OG0001532	Syae.g_00655	Prbk.g_00136
OG0001533	Syae.g_02499	Prbk.g_01687
OG0001534	Syae.g_00437	Prbk.g_00597
OG0001535	Syae.g_00421	Prbk.g_00585
OG0001536	Syae.g_00355	Prbk.g_02328
OG0001537	Syae.g_00558	Prbk.g_02428
OG0001538	Syae.g_00516	Prbk.g_02473
OG0001539	Syae.g_00584	Prbk.g_02579
OG0001540	Syae.g_01401	Prbk.g_00545
OG0001541	Syae.g_01465	Prbk.g_00787
OG0001542	Syae.g_01474	Prbk.g_01276
OG0001543	Syae.g_01516	Prbk.g_00673
OG0001544	Syae.g_01595	Prbk.g_02186
OG0001545	Syae.g_01676	Prbk.g_02246
OG0001558	Syae.g_01732	Prbk.g_01634
OG0001559	Syae.g_01369	Prbk.g_00006
OG0001560	Syae.g_01355	Prbk.g_00019
OG0001561	Syae.g_00427	Prbk.g_00591
OG0001562	Syae.g_00413	Prbk.g_00577
OG0001563	Syae.g_02124	Prbk.g_00945
OG0001572	Syae.g_00134	Prbk.g_01332
OG0001574	Syae.g_02415	Prbk.g_01880
OG0001575	Syae.g_02420	Prbk.g_01875
OG0001576	Syae.g_02478	Prbk.g_01168
OG0001577	Syae.g_00925	Prbk.g_01023
OG0001579	Syae.g_02165	Prbk.g_00856
OG0001580	Syae.g_01556	Prbk.g_02149
OG0001588	Syae.g_01880	Prbk.g_00504
OG0001589	Syae.g_01040	Prbk.g_01408
OG0001590	Syae.g_00068	Prbk.g_02557
OG0001592	Syae.g_01557	Prbk.g_02150
OG0001614	Syae.g_01837	Prbk.g_00229
OG0001615	Syae.g_00854, Syae.g_02393	Prbk.g_02685
OG0001616	Syae.g_00642	Prbk.g_01500
OG0001617	Syae.g_00769	Prbk.g_01955
OG0001618	Syae.g_00459	Prbk.g_00609
OG0001619	Syae.g_00344	Prbk.g_02338
OG0001620	Syae.g_02205	Prbk.g_00886
OG0001621	Syae.g_02008	Prbk.g_00370
OG0001622	Syae.g_01687	Prbk.g_02255
OG0001627	Syae.g_01079	Prbk.g_02008
OG0001634	Syae.g_00596	Prbk.g_00710
OG0001635	Syae.g_01811	Prbk.g_02658
OG0001636	Syae.g_01753	Prbk.g_01612
OG0001637	Syae.g_00477, Syae.g_01051	Prbk.g_01392
OG0001638	Syae.g_01175	Prbk.g_01446
OG0001639	Syae.g_01082	Prbk.g_02005
OG0001640	Syae.g_00809	Prbk.g_00069
OG0001641	Syae.g_00397	Prbk.g_02294
OG0001642	Syae.g_00878	Prbk.g_02555
OG0001643	Syae.g_00079	Prbk.g_02636
OG0001652	Syae.g_01730	Prbk.g_01636
OG0001653	Syae.g_01345	Prbk.g_00030
OG0001654	Syae.g_01080	Prbk.g_02007
OG0001655	Syae.g_00125	Prbk.g_00356, Prbk.g_00692
OG0001656	Syae.g_02164	Prbk.g_00855
OG0001657	Syae.g_01439	Prbk.g_00762
OG0001658	Syae.g_01566	Prbk.g_02159
OG0001671	Syae.g_01521	Prbk.g_00666
OG0001672	Syae.g_01318, Syae.g_01299	Prbk.g_01306
OG0001673	Syae.g_02233	Prbk.g_01367
OG0001674	Syae.g_02672	Prbk.g_01388
OG0001674	Syae.g_02673	Prbk.g_01387
OG0001675	Syae.g_00411	Prbk.g_00574, Prbk.g_00576
OG0001676	Syae.g_02167	Prbk.g_00858
OG0001677	Syae.g_02148, Syae.g_00653	Prbk.g_00846
OG0001680	Syae.g_00901	Prbk.g_00385
OG0001691	Syae.g_00044	Prbk.g_02381
OG0001692	Syae.g_02657	Prbk.g_00254
OG0001693	Syae.g_00792	Prbk.g_00358
OG0001694	Syae.g_01967	Prbk.g_00419
OG0001695	Syae.g_01670	Prbk.g_02241
OG0001702	Syae.g_01335	Prbk.g_01293
OG0001703	Syae.g_02301	Prbk.g_02054
OG0001712	Syae.g_00150	Prbk.g_02521
OG0001714	Syae.g_01803	Prbk.g_01555
OG0001715	Syae.g_00148	Prbk.g_01712
OG0001716	Syae.g_00875	Prbk.g_02551
OG0001728	Syae.g_01619	Prbk.g_01565
OG0001729	Syae.g_02247	Prbk.g_01511
OG0001730	Syae.g_02260	Prbk.g_01377
OG0001731	Syae.g_01117	Prbk.g_01992
OG0001732	Syae.g_00678	Prbk.g_01507
OG0001734	Syae.g_00876	Prbk.g_02553
OG0001735	Syae.g_00611	Prbk.g_00724
OG0001736	Syae.g_01903	Prbk.g_00867, Prbk.g_00455, Prbk.g_00482
OG0001737	Syae.g_01948	Prbk.g_00437
OG0001738	Syae.g_01915	Prbk.g_00470
OG0001740	Syae.g_01673	Prbk.g_02244
OG0001746	Syae.g_01064	Prbk.g_00357
OG0001747	Syae.g_01422	Prbk.g_00745
OG0001748	Syae.g_01523	Prbk.g_00664
OG0001749	Syae.g_01899	Prbk.g_00487
OG0001750	Syae.g_01343	Prbk.g_00032
OG0001751	Syae.g_02232	Prbk.g_01366
OG0001752	Syae.g_01060	Prbk.g_01380
OG0001753	Syae.g_01054	Prbk.g_01386
OG0001754	Syae.g_01053	Prbk.g_01389
OG0001755	Syae.g_02352	Prbk.g_01058
OG0001759	Syae.g_00254, Syae.g_00217	Prbk.g_01973
OG0001760	Syae.g_00223	Prbk.g_02382
OG0001761	Syae.g_00026	Prbk.g_01847
OG0001762	Syae.g_00404	Prbk.g_00567
OG0001763	Syae.g_00391	Prbk.g_02300
OG0001764	Syae.g_00301	Prbk.g_02374
OG0001765	Syae.g_00726, Syae.g_00725	Prbk.g_02590
OG0001766	Syae.g_01938	Prbk.g_00447
OG0001767	Syae.g_01890	Prbk.g_00495
OG0001768	Syae.g_01482	Prbk.g_01269
OG0001783	Syae.g_01832	Prbk.g_00234
OG0001784	Syae.g_01338	Prbk.g_00037
OG0001785	Syae.g_01052	Prbk.g_01390
OG0001785	Syae.g_00478	Prbk.g_01391
OG0001786	Syae.g_01134	Prbk.g_01976
OG0001787	Syae.g_02373	Prbk.g_01079
OG0001788	Syae.g_02376	Prbk.g_01082
OG0001789	Syae.g_00960	Prbk.g_01184
OG0001790	Syae.g_00936	Prbk.g_01030
OG0001791	Syae.g_00906, Syae.g_00447	Prbk.g_00150
OG0001792	Syae.g_00685	Prbk.g_00187
OG0001794	Syae.g_00434	Prbk.g_01724
OG0001796	Syae.g_00415	Prbk.g_00579
OG0001797	Syae.g_00335	Prbk.g_02345
OG0001798	Syae.g_00054	Prbk.g_02614
OG0001799	Syae.g_00090	Prbk.g_02653
OG0001800	Syae.g_00006	Prbk.g_01936
OG0001801	Syae.g_02679	Prbk.g_00245
OG0001803	Syae.g_00988	Prbk.g_00322
OG0001804	Syae.g_02221	Prbk.g_00362
OG0001805	Syae.g_02013	Prbk.g_01002
OG0001806	Syae.g_01979	Prbk.g_00408
OG0001807	Syae.g_01887	Prbk.g_00498
OG0001808	Syae.g_01877	Prbk.g_00509
OG0001810	Syae.g_01413	Prbk.g_00558
OG0001811	Syae.g_01472	Prbk.g_01279
OG0001812	Syae.g_01558	Prbk.g_02151
OG0001813	Syae.g_01605	Prbk.g_02206
OG0001814	Syae.g_01698	Prbk.g_02264
OG0001815	Syae.g_01707	Prbk.g_02273
OG0001835	Syae.g_00862	Prbk.g_01759
OG0001837	Syae.g_01522	Prbk.g_00665
OG0001838	Syae.g_01720	Prbk.g_02286
OG0001839	Syae.g_01749	Prbk.g_01616
OG0001840	Syae.g_01766	Prbk.g_01599
OG0001841	Syae.g_01773	Prbk.g_01591
OG0001842	Syae.g_01072	Prbk.g_01491
OG0001843	Syae.g_01838	Prbk.g_00228
OG0001844	Syae.g_01839	Prbk.g_00227
OG0001845	Syae.g_01840	Prbk.g_00221
OG0001846	Syae.g_01388	Prbk.g_00201
OG0001847	Syae.g_01386	Prbk.g_00199
OG0001848	Syae.g_01382	Prbk.g_00195
OG0001849	Syae.g_01329	Prbk.g_01298
OG0001850	Syae.g_01320	Prbk.g_01305
OG0001851	Syae.g_01295	Prbk.g_01310
OG0001852	Syae.g_01294	Prbk.g_01311
OG0001853	Syae.g_01287	Prbk.g_01318
OG0001854	Syae.g_02237	Prbk.g_01370
OG0001855	Syae.g_02666	Prbk.g_00265, Prbk.g_01393
OG0001856	Syae.g_01141	Prbk.g_00935
OG0001857	Syae.g_01138	Prbk.g_00938
OG0001858	Syae.g_01110	Prbk.g_01995
OG0001859	Syae.g_02289	Prbk.g_02043
OG0001860	Syae.g_02303	Prbk.g_02055
OG0001861	Syae.g_02316	Prbk.g_02068
OG0001862	Syae.g_02327	Prbk.g_02080
OG0001863	Syae.g_02332	Prbk.g_01864
OG0001864	Syae.g_02385	Prbk.g_01093
OG0001865	Syae.g_02451	Prbk.g_01127
OG0001866	Syae.g_02474	Prbk.g_01152
OG0001867	Syae.g_00024	Prbk.g_01162
OG0001868	Syae.g_00965	Prbk.g_01181
OG0001869	Syae.g_00926	Prbk.g_01024
OG0001870	Syae.g_00918	Prbk.g_01016
OG0001871	Syae.g_00913	Prbk.g_00145
OG0001872	Syae.g_00693	Prbk.g_00180
OG0001873	Syae.g_00643	Prbk.g_01499
OG0001874	Syae.g_00640	Prbk.g_00124
OG0001877	Syae.g_00763	Prbk.g_01808
OG0001878	Syae.g_00408	Prbk.g_00571
OG0001879	Syae.g_00402	Prbk.g_00563
OG0001880	Syae.g_00364	Prbk.g_02321
OG0001881	Syae.g_00363	Prbk.g_02322
OG0001882	Syae.g_00338	Prbk.g_02342
OG0001883	Syae.g_00333	Prbk.g_02347
OG0001884	Syae.g_00324	Prbk.g_02356
OG0001885	Syae.g_00309	Prbk.g_02369
OG0001886	Syae.g_00302	Prbk.g_02373
OG0001887	Syae.g_00566	Prbk.g_02412
OG0001888	Syae.g_00546	Prbk.g_02454
OG0001889	Syae.g_00505	Prbk.g_02482
OG0001890	Syae.g_00848	Prbk.g_02545
OG0001891	Syae.g_00852	Prbk.g_02549
OG0001892	Syae.g_00881	Prbk.g_02562
OG0001893	Syae.g_00055	Prbk.g_02615
OG0001894	Syae.g_00073	Prbk.g_02630
OG0001895	Syae.g_02684	Prbk.g_01939
OG0001896	Syae.g_01001	Prbk.g_00340
OG0001897	Syae.g_02202	Prbk.g_00880
OG0001898	Syae.g_02185	Prbk.g_00863
OG0001899	Syae.g_02113	Prbk.g_00955
OG0001900	Syae.g_01994	Prbk.g_00382
OG0001901	Syae.g_01993	Prbk.g_00383
OG0001902	Syae.g_01962	Prbk.g_00424
OG0001903	Syae.g_01953	Prbk.g_00433
OG0001904	Syae.g_01885	Prbk.g_00501
OG0001905	Syae.g_01875	Prbk.g_00511
OG0001906	Syae.g_01402	Prbk.g_00546
OG0001907	Syae.g_01419	Prbk.g_00743
OG0001908	Syae.g_01467	Prbk.g_00788
OG0001909	Syae.g_01480	Prbk.g_01271
OG0001910	Syae.g_01527	Prbk.g_00660
OG0001912	Syae.g_01576	Prbk.g_02170
OG0001913	Syae.g_01578	Prbk.g_02172
OG0001914	Syae.g_00633	Prbk.g_02200
OG0001929	Syae.g_01780	Prbk.g_01584
OG0001930	Syae.g_01073	Prbk.g_01490
OG0001931	Syae.g_01074	Prbk.g_01489
OG0001932	Syae.g_01836	Prbk.g_00230
OG0001933	Syae.g_01366	Prbk.g_00008
OG0001934	Syae.g_01351	Prbk.g_00023
OG0001935	Syae.g_01292	Prbk.g_01313
OG0001936	Syae.g_00129	Prbk.g_01469
OG0001938	Syae.g_02305	Prbk.g_02057
OG0001939	Syae.g_00271	Prbk.g_02683
OG0001940	Syae.g_02438	Prbk.g_01113
OG0001941	Syae.g_00970	Prbk.g_01176
OG0001943	Syae.g_00247	Prbk.g_00151
OG0001944	Syae.g_00282	Prbk.g_01669
OG0001946	Syae.g_00764	Prbk.g_01803
OG0001947	Syae.g_00811	Prbk.g_00071
OG0001948	Syae.g_00393	Prbk.g_02298
OG0001949	Syae.g_00373	Prbk.g_02312
OG0001950	Syae.g_00371	Prbk.g_02314
OG0001951	Syae.g_00362	Prbk.g_02323
OG0001952	Syae.g_00337	Prbk.g_02343
OG0001953	Syae.g_00336	Prbk.g_02344
OG0001954	Syae.g_00273	Prbk.g_02508
OG0001957	Syae.g_00060	Prbk.g_02620
OG0001958	Syae.g_00609	Prbk.g_00721
OG0001960	Syae.g_02537	Prbk.g_01200
OG0001961	Syae.g_02525	Prbk.g_02108
OG0001964	Syae.g_02048	Prbk.g_01919
OG0001965	Syae.g_00108	Prbk.g_00369
OG0001966	Syae.g_02000	Prbk.g_00377
OG0001967	Syae.g_01998	Prbk.g_00379
OG0001968	Syae.g_01997	Prbk.g_00380
OG0001969	Syae.g_01932	Prbk.g_00452
OG0001970	Syae.g_01404	Prbk.g_00548
OG0001971	Syae.g_01478	Prbk.g_01273
OG0001972	Syae.g_01540	Prbk.g_00647
OG0001974	Syae.g_01563	Prbk.g_02157
OG0001975	Syae.g_00634	Prbk.g_02199
OG0001976	Syae.g_00632	Prbk.g_02201
OG0001995	Syae.g_00747	Prbk.g_01089
OG0001996	Syae.g_01746	Prbk.g_01620
OG0001997	Syae.g_01341	Prbk.g_00034
OG0001998	Syae.g_02669	Prbk.g_01395
OG0001999	Syae.g_01029	Prbk.g_01418
OG0002000	Syae.g_02353	Prbk.g_01060
OG0002001	Syae.g_01315	Prbk.g_00108
OG0002002	Syae.g_00692	Prbk.g_00181
OG0002005	Syae.g_02480	Prbk.g_01830
OG0002006	Syae.g_00812	Prbk.g_00072
OG0002007	Syae.g_00813	Prbk.g_00073
OG0002008	Syae.g_00406	Prbk.g_00569
OG0002009	Syae.g_00556	Prbk.g_02431
OG0002010	Syae.g_02622	Prbk.g_01224
OG0002011	Syae.g_00292	Prbk.g_00359
OG0002012	Syae.g_00287	Prbk.g_00830, Prbk.g_00306
OG0002014	Syae.g_01892, Syae.g_01162	Prbk.g_00486
OG0002015	Syae.g_01894	Prbk.g_00490
OG0002016	Syae.g_01520	Prbk.g_00667
OG0002017	Syae.g_01614	Prbk.g_02215
OG0002018	Syae.g_01672	Prbk.g_02243
