Orthogroup	Prae	Pram
OG0001172	Prae.g_01689	Pram.g_01700
OG0001173	Prae.g_01690	Pram.g_01701
OG0001174	Prae.g_01698	Pram.g_01709
OG0001175	Prae.g_01699	Pram.g_01710
OG0001176	Prae.g_01706	Pram.g_01718
OG0001177	Prae.g_01709	Pram.g_01720
OG0001178	Prae.g_01714	Pram.g_01637
OG0001179	Prae.g_01742	Pram.g_01753
OG0001180	Prae.g_01765	Pram.g_01776
OG0001181	Prae.g_01769	Pram.g_01780
OG0001182	Prae.g_01776	Pram.g_01788
OG0001183	Prae.g_01780	Pram.g_01794
OG0001184	Prae.g_01796	Pram.g_01812
OG0001185	Prae.g_01810	Pram.g_01828
OG0001186	Prae.g_01833	Pram.g_01852
OG0001187	Prae.g_01837	Pram.g_01855
OG0001188	Prae.g_01839	Pram.g_01857
OG0001189	Prae.g_01856	Pram.g_01874
OG0001190	Prae.g_01860	Pram.g_01879
OG0001191	Prae.g_01870	Pram.g_01889
OG0001192	Prae.g_01875	Pram.g_01894
OG0001193	Prae.g_01885	Pram.g_01907
OG0001194	Prae.g_01886	Pram.g_01908
OG0001195	Prae.g_01887	Pram.g_01909
OG0001196	Prae.g_01900	Pram.g_01926
OG0001197	Prae.g_01901	Pram.g_01928
OG0001198	Prae.g_01908	Pram.g_01935
OG0001199	Prae.g_00074	Pram.g_00059
OG0001200	Prae.g_00076	Pram.g_00061
OG0001201	Prae.g_00107	Pram.g_00092
OG0001202	Prae.g_00202	Pram.g_00184
OG0001203	Prae.g_00241	Pram.g_00225
OG0001204	Prae.g_00246	Pram.g_00231
OG0001205	Prae.g_00419	Pram.g_00380
OG0001206	Prae.g_00436	Pram.g_00401
OG0001207	Prae.g_00451	Pram.g_00413
OG0001208	Prae.g_00456	Pram.g_00418
OG0001209	Prae.g_00510	Pram.g_00473
OG0001210	Prae.g_00515	Pram.g_00477
OG0001211	Prae.g_00525	Pram.g_00487
OG0001212	Prae.g_00570	Pram.g_00533
OG0001213	Prae.g_00603	Pram.g_00569
OG0001215	Prae.g_00664	Pram.g_00781
OG0001216	Prae.g_00713	Pram.g_00803
OG0001217	Prae.g_00752	Pram.g_01539
OG0001218	Prae.g_00759	Pram.g_01196
OG0001219	Prae.g_00794	Pram.g_00911
OG0001220	Prae.g_00857	Pram.g_00865
OG0001221	Prae.g_00919	Pram.g_00745
OG0001222	Prae.g_00956	Pram.g_00988
OG0001223	Prae.g_00982	Pram.g_00960
OG0001224	Prae.g_01036	Pram.g_00892
OG0001225	Prae.g_01038	Pram.g_00890
OG0001226	Prae.g_01066	Pram.g_00577
OG0001227	Prae.g_01084	Pram.g_01188
OG0001228	Prae.g_01208	Pram.g_01089
OG0001229	Prae.g_01366	Pram.g_01542
OG0001230	Prae.g_01451	Pram.g_01388
OG0001231	Prae.g_01556	Pram.g_00357
OG0001232	Prae.g_01646	Pram.g_01655
OG0001233	Prae.g_01666	Pram.g_01676
OG0001234	Prae.g_01701	Pram.g_01712
OG0001235	Prae.g_01711	Pram.g_01716
OG0001236	Prae.g_01793	Pram.g_01809
OG0001237	Prae.g_01797	Pram.g_01813
OG0001238	Prae.g_01871	Pram.g_01890
OG0001239	Prae.g_00071	Pram.g_00056
OG0001240	Prae.g_00093	Pram.g_00077
OG0001241	Prae.g_00101	Pram.g_00086
OG0001242	Prae.g_00119	Pram.g_00105
OG0001243	Prae.g_00125	Pram.g_00112
OG0001244	Prae.g_00141	Pram.g_00127
OG0001245	Prae.g_00380	Pram.g_01177
OG0001246	Prae.g_00478	Pram.g_00680
OG0001247	Prae.g_00657	Pram.g_00774
OG0001248	Prae.g_00659	Pram.g_00776
OG0001249	Prae.g_00784	Pram.g_00325
OG0001250	Prae.g_00846	Pram.g_00851
OG0001251	Prae.g_00893	Pram.g_00714
OG0001252	Prae.g_01031	Pram.g_00897
OG0001253	Prae.g_01085	Pram.g_00579
OG0001254	Prae.g_01132	Pram.g_01548
OG0001255	Prae.g_01147	Pram.g_01157
OG0001256	Prae.g_01549	Pram.g_01289
OG0001258	Prae.g_01620	Pram.g_01628
OG0001259	Prae.g_01664	Pram.g_01674
OG0001261	Prae.g_01750	Pram.g_01761
OG0001262	Prae.g_01854	Pram.g_01872
OG0001263	Prae.g_00128	Pram.g_00114
OG0001265	Prae.g_00118	Pram.g_00104
OG0001266	Prae.g_00206	Pram.g_00188
OG0001267	Prae.g_00281	Pram.g_00268
OG0001268	Prae.g_00339	Pram.g_00334
OG0001269	Prae.g_00358	Pram.g_00864
OG0001270	Prae.g_00408	Pram.g_00369
OG0001271	Prae.g_00446	Pram.g_00408
OG0001272	Prae.g_00460	Pram.g_00422
OG0001273	Prae.g_00605	Pram.g_01079
OG0001274	Prae.g_00677	Pram.g_00211
OG0001275	Prae.g_00992	Pram.g_00969
OG0001276	Prae.g_01015	Pram.g_00980
OG0001278	Prae.g_01213	Pram.g_01085
OG0001279	Prae.g_01265	Pram.g_01253
OG0001280	Prae.g_01328	Pram.g_01229
OG0001281	Prae.g_01334	Pram.g_01235
OG0001282	Prae.g_01369	Pram.g_01467
OG0001283	Prae.g_01388	Pram.g_01922
OG0001284	Prae.g_01529	Pram.g_01302
OG0001285	Prae.g_01649	Pram.g_01658
OG0001286	Prae.g_01762	Pram.g_01774
OG0001287	Prae.g_01817	Pram.g_01835
OG0001288	Prae.g_01826	Pram.g_01845
OG0001289	Prae.g_00087	Pram.g_00071
OG0001290	Prae.g_00100	Pram.g_00085
OG0001291	Prae.g_00135	Pram.g_00122
OG0001292	Prae.g_00251	Pram.g_00236
OG0001293	Prae.g_00264	Pram.g_00249
OG0001296	Prae.g_00483	Pram.g_00446
OG0001297	Prae.g_00488	Pram.g_00451
OG0001298	Prae.g_00551	Pram.g_00515
OG0001299	Prae.g_00640	Pram.g_01043
OG0001300	Prae.g_00667	Pram.g_00785
OG0001301	Prae.g_00670	Pram.g_00790
OG0001302	Prae.g_00793	Pram.g_00908
OG0001304	Prae.g_01025	Pram.g_00993
OG0001305	Prae.g_01044	Pram.g_00884
OG0001306	Prae.g_01149	Pram.g_01155
OG0001307	Prae.g_01351	Pram.g_01477
OG0001308	Prae.g_01469	Pram.g_01368
OG0001309	Prae.g_01553	Pram.g_01272
OG0001310	Prae.g_01635	Pram.g_01645
OG0001311	Prae.g_01017	Pram.g_00982
OG0001315	Prae.g_00061	Pram.g_01553
OG0001316	Prae.g_00140	Pram.g_00126
OG0001317	Prae.g_00237	Pram.g_00221
OG0001318	Prae.g_00259	Pram.g_00245
OG0001319	Prae.g_00275	Pram.g_00261
OG0001320	Prae.g_00381	Pram.g_01597, Pram.g_00618, Pram.g_00662
OG0001321	Prae.g_00425	Pram.g_00386
OG0001322	Prae.g_00426	Pram.g_00387
OG0001323	Prae.g_00493	Pram.g_00457
OG0001324	Prae.g_00668	Pram.g_00786
OG0001325	Prae.g_00716	Pram.g_01025
OG0001327	Prae.g_01057	Pram.g_00723
OG0001328	Prae.g_01083	Pram.g_01214
OG0001329	Prae.g_01122	Pram.g_01598
OG0001330	Prae.g_01292	Pram.g_01276
OG0001331	Prae.g_01374	Pram.g_01462
OG0001332	Prae.g_01502	Pram.g_01331
OG0001333	Prae.g_01660	Pram.g_01670
OG0001334	Prae.g_01783	Pram.g_01797
OG0001335	Prae.g_01784	Pram.g_01798
OG0001336	Prae.g_01897	Pram.g_01923
OG0001339	Prae.g_00103	Pram.g_00088
OG0001340	Prae.g_00329	Pram.g_00321
OG0001341	Prae.g_00750	Pram.g_01533
OG0001342	Prae.g_00788	Pram.g_01544, Pram.g_00644
OG0001343	Prae.g_00890	Pram.g_00711
OG0001344	Prae.g_01167	Pram.g_01135
OG0001346	Prae.g_01330	Pram.g_01231
OG0001348	Prae.g_01578	Pram.g_01526
OG0001351	Prae.g_00428	Pram.g_00394
OG0001352	Prae.g_00654	Pram.g_00770
OG0001353	Prae.g_00838	Pram.g_00841
OG0001354	Prae.g_00974	Pram.g_00953
OG0001358	Prae.g_00594	Pram.g_00558
OG0001359	Prae.g_00891	Pram.g_00712
OG0001361	Prae.g_01179	Pram.g_01121
OG0001362	Prae.g_01473	Pram.g_01364
OG0001363	Prae.g_01475	Pram.g_01362
OG0001364	Prae.g_01786	Pram.g_01800
OG0001365	Prae.g_01864	Pram.g_01883
OG0001369	Prae.g_00092	Pram.g_00076
OG0001371	Prae.g_00653	Pram.g_00769
OG0001372	Prae.g_00758	Pram.g_01517
OG0001375	Prae.g_00889	Pram.g_00710
OG0001379	Prae.g_01323	Pram.g_01224
OG0001380	Prae.g_01356	Pram.g_01198
OG0001381	Prae.g_01362	Pram.g_01165
OG0001382	Prae.g_01570	Pram.g_01200
OG0001397	Prae.g_01474	Pram.g_01363
OG0001398	Prae.g_01583	Pram.g_01256
OG0001401	Prae.g_00687	Pram.g_00846
OG0001402	Prae.g_00767	Pram.g_00563
OG0001403	Prae.g_00030	Pram.g_00017
OG0001404	Prae.g_00068	Pram.g_00053
OG0001405	Prae.g_00327	Pram.g_00314
OG0001407	Prae.g_01064	Pram.g_01202
OG0001409	Prae.g_01170	Pram.g_01131
OG0001410	Prae.g_01352	Pram.g_01476
OG0001411	Prae.g_01439	Pram.g_01422
OG0001414	Prae.g_00232	Pram.g_00216
OG0001415	Prae.g_00234	Pram.g_00218
OG0001418	Prae.g_00658	Pram.g_00775
OG0001421	Prae.g_01550	Pram.g_01288
OG0001424	Prae.g_00894	Pram.g_00681
OG0001425	Prae.g_01874	Pram.g_01893
OG0001429	Prae.g_00795	Pram.g_00912
OG0001430	Prae.g_01287	Pram.g_01197
OG0001431	Prae.g_01290	Pram.g_00629, Pram.g_01186
OG0001437	Prae.g_00233	Pram.g_00217
OG0001440	Prae.g_00402	Pram.g_01587
OG0001441	Prae.g_00495	Pram.g_00459
OG0001446	Prae.g_00079	Pram.g_01536
OG0001448	Prae.g_00366	Pram.g_00392
OG0001450	Prae.g_00661	Pram.g_00778
OG0001451	Prae.g_00866	Pram.g_00877
OG0001453	Prae.g_00986	Pram.g_01487
OG0001455	Prae.g_01322	Pram.g_01191
OG0001460	Prae.g_01233	Pram.g_01623
OG0001461	Prae.g_01228	Pram.g_01575
OG0001463	Prae.g_00287	Pram.g_00275
OG0001464	Prae.g_00330	Pram.g_00322
OG0001465	Prae.g_00676	Pram.g_00797
OG0001466	Prae.g_00740	Pram.g_00631
OG0001467	Prae.g_00785	Pram.g_01470
OG0001468	Prae.g_01054	Pram.g_00702
OG0001472	Prae.g_01552	Pram.g_00658
OG0001481	Prae.g_00373	Pram.g_01213
OG0001484	Prae.g_01299	Pram.g_01277
OG0001485	Prae.g_01588	Pram.g_01554
OG0001486	Prae.g_01161	Pram.g_01142
OG0001491	Prae.g_00791	Pram.g_00905
OG0001494	Prae.g_01399	Pram.g_01409
OG0001495	Prae.g_01708	Pram.g_01721
OG0001500	Prae.g_00266	Pram.g_00251
OG0001501	Prae.g_00679	Pram.g_00720
OG0001503	Prae.g_01137	Pram.g_00690
OG0001506	Prae.g_01500	Pram.g_01333
OG0001521	Prae.g_00751	Pram.g_00903
OG0001523	Prae.g_01134	Pram.g_01551
OG0001524	Prae.g_01135	Pram.g_01552
OG0001526	Prae.g_01684, Prae.g_01425	Pram.g_00041
OG0001549	Prae.g_00864	Pram.g_00875
OG0001552	Prae.g_01225	Pram.g_01286
OG0001566	Prae.g_00650	Pram.g_00766
OG0001569	Prae.g_01091	Pram.g_00625
OG0001571	Prae.g_01113	Pram.g_00648
OG0001581	Prae.g_00147	Pram.g_01246
OG0001583	Prae.g_00790	Pram.g_00904
OG0001587	Prae.g_01682	Pram.g_01692
OG0001595	Prae.g_00067	Pram.g_00051
OG0001596	Prae.g_00075	Pram.g_00060
OG0001597	Prae.g_00361	Pram.g_01337
OG0001598	Prae.g_00399	Pram.g_00788
OG0001599	Prae.g_00434	Pram.g_00399
OG0001600	Prae.g_00485	Pram.g_00448
OG0001601	Prae.g_00648	Pram.g_00764
OG0001603	Prae.g_00792	Pram.g_00907
OG0001604	Prae.g_00916	Pram.g_00742
OG0001606	Prae.g_01071	Pram.g_00698
OG0001607	Prae.g_01136	Pram.g_01509
OG0001608	Prae.g_01359	Pram.g_00996
OG0001609	Prae.g_01498	Pram.g_01335
OG0001610	Prae.g_01501	Pram.g_01332
OG0001611	Prae.g_01564	Pram.g_01563
OG0001613	Prae.g_01778	Pram.g_01792
OG0001629	Prae.g_00762	Pram.g_00660
OG0001630	Prae.g_00898	Pram.g_00718
OG0001631	Prae.g_01060	Pram.g_00650
OG0001649	Prae.g_01062	Pram.g_00695
OG0001662	Prae.g_01101	Pram.g_01508
OG0001663	Prae.g_01146	Pram.g_01158
OG0001685	Prae.g_00868	Pram.g_00581
OG0001686	Prae.g_01007	Pram.g_01179
OG0001687	Prae.g_01053	Pram.g_00398
OG0001689	Prae.g_01824	Pram.g_01843
OG0001696	Prae.g_00867	Pram.g_00878
OG0001701	Prae.g_01685	Pram.g_00042
OG0001705	Prae.g_00395	Pram.g_01694
OG0001706	Prae.g_00999	Pram.g_00641
OG0001707	Prae.g_01078	Pram.g_01187
OG0001708	Prae.g_01145	Pram.g_01159
OG0001722	Prae.g_00896	Pram.g_00716
OG0001743	Prae.g_01099	Pram.g_01515
OG0001778	Prae.g_01289	Pram.g_00666
OG0001987	Prae.g_01243	Pram.g_01593
OG0001989	Prae.g_01357	Pram.g_01205
OG0001992	Prae.g_00765	Pram.g_01251
OG0002030	Prae.g_01347	Pram.g_01532
OG0002420	Prae.g_01298	Pram.g_01609
OG0002425	Prae.g_01403	Pram.g_01406
OG0003167	Prae.g_01258	Pram.g_01473
