Orthogroup	Prae	Prap
OG0001169	Prae.g_01663	Prap.g_01738
OG0001170	Prae.g_01665	Prap.g_01736
OG0001171	Prae.g_01674	Prap.g_01726
OG0001172	Prae.g_01689	Prap.g_01710
OG0001173	Prae.g_01690	Prap.g_01709
OG0001174	Prae.g_01698	Prap.g_01701
OG0001175	Prae.g_01699	Prap.g_01700
OG0001176	Prae.g_01706	Prap.g_01692
OG0001177	Prae.g_01709	Prap.g_01690
OG0001178	Prae.g_01714	Prap.g_01774
OG0001179	Prae.g_01742	Prap.g_01660
OG0001180	Prae.g_01765	Prap.g_01636
OG0001181	Prae.g_01769	Prap.g_01632
OG0001182	Prae.g_01776	Prap.g_01624
OG0001183	Prae.g_01780	Prap.g_01619
OG0001184	Prae.g_01796	Prap.g_01601
OG0001185	Prae.g_01810	Prap.g_01585
OG0001186	Prae.g_01833	Prap.g_01561
OG0001187	Prae.g_01837	Prap.g_01558
OG0001188	Prae.g_01839	Prap.g_01556
OG0001189	Prae.g_01856	Prap.g_01540
OG0001190	Prae.g_01860	Prap.g_01535
OG0001191	Prae.g_01870	Prap.g_01525
OG0001192	Prae.g_01875	Prap.g_01520
OG0001193	Prae.g_01885	Prap.g_01508
OG0001194	Prae.g_01886	Prap.g_01507
OG0001195	Prae.g_01887	Prap.g_01506
OG0001196	Prae.g_01900	Prap.g_01490
OG0001197	Prae.g_01901	Prap.g_01488
OG0001198	Prae.g_01908	Prap.g_01868
OG0001199	Prae.g_00074	Prap.g_00876
OG0001201	Prae.g_00107	Prap.g_01068
OG0001202	Prae.g_00202	Prap.g_00970
OG0001203	Prae.g_00241	Prap.g_01474
OG0001204	Prae.g_00246	Prap.g_01468
OG0001205	Prae.g_00419	Prap.g_01321
OG0001206	Prae.g_00436	Prap.g_01301
OG0001207	Prae.g_00451	Prap.g_01290
OG0001208	Prae.g_00456	Prap.g_01285
OG0001209	Prae.g_00510	Prap.g_01234
OG0001210	Prae.g_00515	Prap.g_01229
OG0001211	Prae.g_00525	Prap.g_01219
OG0001212	Prae.g_00570	Prap.g_01172
OG0001213	Prae.g_00603	Prap.g_01137
OG0001214	Prae.g_00611	Prap.g_00390
OG0001215	Prae.g_00664	Prap.g_00810
OG0001216	Prae.g_00713	Prap.g_00789
OG0001217	Prae.g_00752	Prap.g_00036
OG0001218	Prae.g_00759	Prap.g_00519
OG0001219	Prae.g_00794	Prap.g_00685
OG0001220	Prae.g_00857	Prap.g_00727
OG0001221	Prae.g_00919	Prap.g_00847
OG0001222	Prae.g_00956	Prap.g_00307
OG0001223	Prae.g_00982	Prap.g_00275
OG0001224	Prae.g_01036	Prap.g_00704
OG0001225	Prae.g_01038	Prap.g_00706
OG0001226	Prae.g_01066	Prap.g_01129
OG0001227	Prae.g_01084	Prap.g_00504
OG0001228	Prae.g_01208	Prap.g_00406
OG0001229	Prae.g_01366	Prap.g_00518
OG0001230	Prae.g_01451	Prap.g_00114
OG0001231	Prae.g_01556	Prap.g_01344
OG0001233	Prae.g_01666	Prap.g_01735
OG0001234	Prae.g_01701	Prap.g_01698
OG0001235	Prae.g_01711	Prap.g_01694
OG0001236	Prae.g_01793	Prap.g_01604
OG0001237	Prae.g_01797	Prap.g_01600
OG0001238	Prae.g_01871	Prap.g_01524
OG0001239	Prae.g_00071	Prap.g_00879
OG0001240	Prae.g_00093	Prap.g_01085
OG0001241	Prae.g_00101	Prap.g_01075
OG0001242	Prae.g_00119	Prap.g_01055
OG0001243	Prae.g_00125	Prap.g_01048
OG0001244	Prae.g_00141	Prap.g_01033
OG0001245	Prae.g_00380	Prap.g_00495
OG0001247	Prae.g_00657	Prap.g_00817
OG0001248	Prae.g_00659	Prap.g_00815
OG0001249	Prae.g_00784	Prap.g_01375
OG0001250	Prae.g_00846	Prap.g_00740
OG0001251	Prae.g_00893	Prap.g_00659
OG0001252	Prae.g_01031	Prap.g_00699
OG0001253	Prae.g_01085	Prap.g_01126
OG0001254	Prae.g_01132	Prap.g_01881
OG0001255	Prae.g_01147	Prap.g_00474
OG0001256	Prae.g_01549	Prap.g_00210
OG0001258	Prae.g_01620	Prap.g_01783
OG0001259	Prae.g_01664	Prap.g_01737
OG0001260	Prae.g_01680	Prap.g_01720
OG0001261	Prae.g_01750	Prap.g_01652
OG0001263	Prae.g_00128	Prap.g_01046
OG0001265	Prae.g_00118	Prap.g_01056
OG0001266	Prae.g_00206	Prap.g_00966
OG0001267	Prae.g_00281	Prap.g_01430
OG0001268	Prae.g_00339	Prap.g_01367
OG0001269	Prae.g_00358	Prap.g_00728
OG0001270	Prae.g_00408	Prap.g_01332
OG0001271	Prae.g_00446	Prap.g_01295
OG0001272	Prae.g_00460	Prap.g_01281
OG0001273	Prae.g_00605	Prap.g_00396
OG0001274	Prae.g_00677	Prap.g_00942
OG0001275	Prae.g_00992	Prap.g_00285
OG0001276	Prae.g_01015	Prap.g_00299
OG0001277	Prae.g_01074	Prap.g_01502
OG0001278	Prae.g_01213	Prap.g_00402
OG0001279	Prae.g_01265	Prap.g_00610
OG0001280	Prae.g_01328	Prap.g_00560
OG0001281	Prae.g_01334	Prap.g_00566
OG0001282	Prae.g_01369	Prap.g_00060
OG0001283	Prae.g_01388	Prap.g_01493
OG0001284	Prae.g_01529	Prap.g_00196
OG0001285	Prae.g_01649	Prap.g_01752
OG0001286	Prae.g_01762	Prap.g_01638
OG0001287	Prae.g_01817	Prap.g_01578
OG0001288	Prae.g_01826	Prap.g_01568
OG0001289	Prae.g_00087	Prap.g_01091
OG0001290	Prae.g_00100	Prap.g_01076
OG0001291	Prae.g_00135	Prap.g_01038
OG0001292	Prae.g_00251	Prap.g_01463
OG0001293	Prae.g_00264	Prap.g_01450
OG0001295	Prae.g_00441	Prap.g_01919
OG0001296	Prae.g_00483	Prap.g_01258
OG0001297	Prae.g_00488	Prap.g_01253
OG0001298	Prae.g_00551	Prap.g_01192
OG0001299	Prae.g_00640	Prap.g_00359
OG0001300	Prae.g_00667	Prap.g_00806
OG0001301	Prae.g_00670	Prap.g_00801
OG0001302	Prae.g_00793	Prap.g_00688
OG0001303	Prae.g_00996	Prap.g_01817
OG0001304	Prae.g_01025	Prap.g_00312
OG0001305	Prae.g_01044	Prap.g_00712
OG0001306	Prae.g_01149	Prap.g_00471
OG0001307	Prae.g_01351	Prap.g_01927
OG0001308	Prae.g_01469	Prap.g_00131
OG0001309	Prae.g_01553	Prap.g_00238
OG0001310	Prae.g_01635	Prap.g_01766
OG0001311	Prae.g_01017	Prap.g_00301
OG0001315	Prae.g_00061	Prap.g_00509
OG0001316	Prae.g_00140	Prap.g_01034
OG0001317	Prae.g_00237	Prap.g_01478
OG0001318	Prae.g_00259	Prap.g_01454
OG0001319	Prae.g_00275	Prap.g_01437
OG0001320	Prae.g_00381	Prap.g_01851, Prap.g_01818
OG0001321	Prae.g_00425	Prap.g_01315
OG0001322	Prae.g_00426	Prap.g_01314
OG0001323	Prae.g_00493	Prap.g_01248
OG0001324	Prae.g_00668	Prap.g_00805
OG0001325	Prae.g_00716	Prap.g_00342
OG0001327	Prae.g_01057	Prap.g_00870
OG0001328	Prae.g_01083	Prap.g_00542
OG0001329	Prae.g_01122	Prap.g_01820
OG0001330	Prae.g_01292	Prap.g_00227
OG0001331	Prae.g_01374	Prap.g_00065
OG0001332	Prae.g_01502	Prap.g_00167
OG0001333	Prae.g_01660	Prap.g_01741
OG0001334	Prae.g_01783	Prap.g_01616
OG0001335	Prae.g_01784	Prap.g_01615
OG0001339	Prae.g_00103	Prap.g_01073
OG0001340	Prae.g_00329	Prap.g_01379
OG0001341	Prae.g_00750	Prap.g_00511
OG0001342	Prae.g_00788	Prap.g_01797
OG0001343	Prae.g_00890	Prap.g_00662
OG0001344	Prae.g_01167	Prap.g_00452
OG0001345	Prae.g_01182	Prap.g_00436
OG0001346	Prae.g_01330	Prap.g_00562
OG0001348	Prae.g_01578	Prap.g_01921
OG0001351	Prae.g_00428	Prap.g_01309
OG0001352	Prae.g_00654	Prap.g_00821
OG0001353	Prae.g_00838	Prap.g_00750
OG0001354	Prae.g_00974	Prap.g_00267
OG0001356	Prae.g_01231	Prap.g_01791
OG0001359	Prae.g_00891	Prap.g_00661
OG0001362	Prae.g_01473	Prap.g_00135
OG0001363	Prae.g_01475	Prap.g_00137
OG0001364	Prae.g_01786	Prap.g_01613
OG0001365	Prae.g_01864	Prap.g_01531
OG0001369	Prae.g_00092	Prap.g_01086
OG0001371	Prae.g_00653	Prap.g_00822
OG0001372	Prae.g_00758	Prap.g_01128
OG0001375	Prae.g_00889	Prap.g_00663
OG0001379	Prae.g_01323	Prap.g_00555
OG0001380	Prae.g_01356	Prap.g_00521
OG0001381	Prae.g_01362	Prap.g_00481
OG0001382	Prae.g_01570	Prap.g_00524
OG0001397	Prae.g_01474	Prap.g_00136
OG0001398	Prae.g_01583	Prap.g_01896
OG0001401	Prae.g_00687	Prap.g_00745
OG0001402	Prae.g_00767	Prap.g_01143
OG0001403	Prae.g_00030	Prap.g_00924
OG0001404	Prae.g_00068	Prap.g_00882
OG0001407	Prae.g_01064	Prap.g_00528
OG0001409	Prae.g_01170	Prap.g_00448
OG0001410	Prae.g_01352	Prap.g_01926
OG0001414	Prae.g_00232	Prap.g_01483
OG0001415	Prae.g_00234	Prap.g_01481
OG0001418	Prae.g_00658	Prap.g_00816
OG0001419	Prae.g_01065	Prap.g_00527
OG0001421	Prae.g_01550	Prap.g_00211
OG0001422	Prae.g_01576	Prap.g_00531
OG0001424	Prae.g_00894	Prap.g_00017
OG0001425	Prae.g_01874	Prap.g_01521
OG0001428	Prae.g_00175	Prap.g_00998
OG0001429	Prae.g_00795	Prap.g_00684
OG0001430	Prae.g_01287	Prap.g_00520
OG0001431	Prae.g_01290	Prap.g_01911, Prap.g_00502
OG0001433	Prae.g_01232	Prap.g_01792
OG0001437	Prae.g_00233	Prap.g_01482
OG0001440	Prae.g_00402	Prap.g_01815, Prap.g_01821
OG0001446	Prae.g_00079	Prap.g_00025
OG0001448	Prae.g_00366	Prap.g_01311
OG0001450	Prae.g_00661	Prap.g_00813
OG0001451	Prae.g_00866	Prap.g_00716
OG0001455	Prae.g_01322	Prap.g_00512
OG0001460	Prae.g_01233	Prap.g_01793
OG0001461	Prae.g_01228	Prap.g_00898
OG0001463	Prae.g_00287	Prap.g_01423
OG0001464	Prae.g_00330	Prap.g_01378
OG0001465	Prae.g_00676	Prap.g_00794
OG0001467	Prae.g_00785	Prap.g_01947
OG0001468	Prae.g_01054	Prap.g_00671
OG0001472	Prae.g_01552	Prap.g_01120
OG0001481	Prae.g_00373	Prap.g_00541
OG0001484	Prae.g_01299	Prap.g_00226
OG0001485	Prae.g_01588	Prap.g_00618
OG0001486	Prae.g_01161	Prap.g_00458
OG0001491	Prae.g_00791	Prap.g_00691
OG0001500	Prae.g_00266	Prap.g_01448
OG0001501	Prae.g_00679	Prap.g_00872
OG0001503	Prae.g_01137	Prap.g_00031
OG0001506	Prae.g_01500	Prap.g_00165
OG0001521	Prae.g_00751	Prap.g_00693
OG0001523	Prae.g_01134	Prap.g_01878
OG0001524	Prae.g_01135	Prap.g_01877
OG0001525	Prae.g_01561	Prap.g_01814
OG0001526	Prae.g_01684, Prae.g_01425	Prap.g_00894
OG0001549	Prae.g_00864	Prap.g_00718
OG0001550	Prae.g_01119	Prap.g_00035
OG0001552	Prae.g_01225	Prap.g_00214
OG0001566	Prae.g_00650	Prap.g_00825
OG0001569	Prae.g_01091	Prap.g_00647
OG0001571	Prae.g_01113	Prap.g_00607
OG0001581	Prae.g_00147	Prap.g_00580
OG0001583	Prae.g_00790	Prap.g_00692
OG0001587	Prae.g_01682	Prap.g_01718
OG0001595	Prae.g_00067	Prap.g_00884
OG0001596	Prae.g_00075	Prap.g_00875
OG0001597	Prae.g_00361	Prap.g_00162
OG0001598	Prae.g_00399	Prap.g_00803
OG0001599	Prae.g_00434	Prap.g_01303
OG0001600	Prae.g_00485	Prap.g_01256
OG0001601	Prae.g_00648	Prap.g_00827
OG0001603	Prae.g_00792	Prap.g_00689
OG0001604	Prae.g_00916	Prap.g_00850
OG0001605	Prae.g_01008	Prap.g_00030
OG0001606	Prae.g_01071	Prap.g_00040
OG0001607	Prae.g_01136	Prap.g_00620
OG0001608	Prae.g_01359	Prap.g_00315
OG0001609	Prae.g_01498	Prap.g_00163
OG0001610	Prae.g_01501	Prap.g_00166
OG0001611	Prae.g_01564	Prap.g_01858
OG0001626	Prae.g_00749	Prap.g_00625
OG0001628	Prae.g_00761	Prap.g_01130
OG0001629	Prae.g_00762	Prap.g_00598
OG0001630	Prae.g_00898	Prap.g_00654
OG0001631	Prae.g_01060	Prap.g_00616
OG0001648	Prae.g_00372	Prap.g_01843
OG0001649	Prae.g_01062	Prap.g_00038
OG0001651	Prae.g_01562	Prap.g_00492
OG0001662	Prae.g_01101	Prap.g_01894
OG0001663	Prae.g_01146	Prap.g_00475
OG0001684	Prae.g_00563	Prap.g_01179
OG0001685	Prae.g_00868	Prap.g_01125
OG0001686	Prae.g_01007	Prap.g_00496
OG0001687	Prae.g_01053	Prap.g_01305
OG0001689	Prae.g_01824	Prap.g_01570
OG0001701	Prae.g_01685	Prap.g_00893
OG0001705	Prae.g_00395	Prap.g_01716
OG0001706	Prae.g_00999	Prap.g_01901
OG0001707	Prae.g_01078	Prap.g_00503
OG0001710	Prae.g_01704	Prap.g_01112
OG0001722	Prae.g_00896	Prap.g_00656
OG0001820	Prae.g_00744	Prap.g_00019
OG0001988	Prae.g_01346	Prap.g_00537
OG0002030	Prae.g_01347	Prap.g_01866
OG0002270	Prae.g_01407	Prap.g_00092
OG0002487	Prae.g_01603	Prap.g_00544
OG0002702	Prae.g_01260	Prap.g_01807
OG0002703	Prae.g_01419	Prap.g_00005
OG0002786	Prae.g_00684	Prap.g_00642
OG0002903	Prae.g_00685	Prap.g_00643
