Orthogroup	Prae	Prbg
OG0001123	Prae.g_01016	Prbg.g_01330
OG0001124	Prae.g_01018	Prbg.g_01332
OG0001125	Prae.g_01019	Prbg.g_01334
OG0001126	Prae.g_01029	Prbg.g_01245
OG0001127	Prae.g_01030	Prbg.g_01244
OG0001128	Prae.g_01032	Prbg.g_01242
OG0001129	Prae.g_01033	Prbg.g_01241
OG0001130	Prae.g_01034	Prbg.g_01240
OG0001131	Prae.g_01072	Prbg.g_00141
OG0001132	Prae.g_01081	Prbg.g_00022
OG0001133	Prae.g_01115	Prbg.g_00528
OG0001134	Prae.g_01130	Prbg.g_00749
OG0001135	Prae.g_01133	Prbg.g_00752
OG0001136	Prae.g_01160	Prbg.g_01489
OG0001137	Prae.g_01171	Prbg.g_01477
OG0001138	Prae.g_01189	Prbg.g_01456
OG0001139	Prae.g_01190	Prbg.g_01454
OG0001140	Prae.g_01191	Prbg.g_01453
OG0001141	Prae.g_01192	Prbg.g_01452
OG0001142	Prae.g_01193	Prbg.g_01451
OG0001143	Prae.g_01200	Prbg.g_01444
OG0001144	Prae.g_01205	Prbg.g_01439
OG0001145	Prae.g_01320	Prbg.g_00469
OG0001146	Prae.g_01333	Prbg.g_00481
OG0001147	Prae.g_01354	Prbg.g_00501
OG0001148	Prae.g_01370	Prbg.g_00531
OG0001149	Prae.g_01371	Prbg.g_00532
OG0001150	Prae.g_01372	Prbg.g_00533
OG0001151	Prae.g_01383	Prbg.g_00544
OG0001152	Prae.g_01384	Prbg.g_00545
OG0001153	Prae.g_01491	Prbg.g_00623
OG0001154	Prae.g_01492	Prbg.g_00624
OG0001155	Prae.g_01504	Prbg.g_00641
OG0001156	Prae.g_01507	Prbg.g_00644
OG0001157	Prae.g_01508	Prbg.g_00645
OG0001158	Prae.g_01509	Prbg.g_00646
OG0001159	Prae.g_01510	Prbg.g_00647
OG0001160	Prae.g_01534	Prbg.g_00673
OG0001161	Prae.g_01547	Prbg.g_01593
OG0001162	Prae.g_01558	Prbg.g_00726
OG0001163	Prae.g_01615	Prbg.g_01641
OG0001164	Prae.g_01619	Prbg.g_01645
OG0001165	Prae.g_01622	Prbg.g_01648
OG0001166	Prae.g_01642	Prbg.g_01669
OG0001167	Prae.g_01659	Prbg.g_01686
OG0001168	Prae.g_01661	Prbg.g_01688
OG0001169	Prae.g_01663	Prbg.g_01690
OG0001170	Prae.g_01665	Prbg.g_01692
OG0001171	Prae.g_01674	Prbg.g_01702
OG0001172	Prae.g_01689	Prbg.g_01718
OG0001173	Prae.g_01690	Prbg.g_01719
OG0001174	Prae.g_01698	Prbg.g_01727
OG0001175	Prae.g_01699	Prbg.g_01728
OG0001176	Prae.g_01706	Prbg.g_01736
OG0001177	Prae.g_01709	Prbg.g_01738
OG0001178	Prae.g_01714	Prbg.g_01655
OG0001179	Prae.g_01742	Prbg.g_01768
OG0001180	Prae.g_01765	Prbg.g_01791
OG0001181	Prae.g_01769	Prbg.g_01795
OG0001182	Prae.g_01776	Prbg.g_01803
OG0001183	Prae.g_01780	Prbg.g_01808
OG0001184	Prae.g_01796	Prbg.g_01826
OG0001185	Prae.g_01810	Prbg.g_01842
OG0001186	Prae.g_01833	Prbg.g_01866
OG0001187	Prae.g_01837	Prbg.g_01869
OG0001188	Prae.g_01839	Prbg.g_01871
OG0001189	Prae.g_01856	Prbg.g_01888
OG0001190	Prae.g_01860	Prbg.g_01893
OG0001191	Prae.g_01870	Prbg.g_01903
OG0001192	Prae.g_01875	Prbg.g_01908
OG0001193	Prae.g_01885	Prbg.g_01920
OG0001194	Prae.g_01886	Prbg.g_01921
OG0001195	Prae.g_01887	Prbg.g_01922
OG0001196	Prae.g_01900	Prbg.g_01938
OG0001197	Prae.g_01901	Prbg.g_01940
OG0001198	Prae.g_01908	Prbg.g_00764
OG0001199	Prae.g_00074	Prbg.g_00795
OG0001200	Prae.g_00076	Prbg.g_00793
OG0001201	Prae.g_00107	Prbg.g_00880
OG0001202	Prae.g_00202	Prbg.g_00978
OG0001203	Prae.g_00241	Prbg.g_01020
OG0001204	Prae.g_00246	Prbg.g_01026
OG0001205	Prae.g_00419	Prbg.g_00165
OG0001206	Prae.g_00436	Prbg.g_00185
OG0001207	Prae.g_00451	Prbg.g_00196
OG0001208	Prae.g_00456	Prbg.g_00201
OG0001209	Prae.g_00510	Prbg.g_00252
OG0001210	Prae.g_00515	Prbg.g_00257
OG0001211	Prae.g_00525	Prbg.g_00268
OG0001212	Prae.g_00570	Prbg.g_00315
OG0001213	Prae.g_00603	Prbg.g_00350
OG0001214	Prae.g_00611	Prbg.g_01420
OG0001215	Prae.g_00664	Prbg.g_01132
OG0001216	Prae.g_00713	Prbg.g_01153
OG0001217	Prae.g_00752	Prbg.g_00006
OG0001218	Prae.g_00759	Prbg.g_01549
OG0001219	Prae.g_00794	Prbg.g_01258
OG0001220	Prae.g_00857	Prbg.g_01215
OG0001221	Prae.g_00919	Prbg.g_01095
OG0001222	Prae.g_00956	Prbg.g_01337
OG0001223	Prae.g_00982	Prbg.g_01305
OG0001224	Prae.g_01036	Prbg.g_01238
OG0001225	Prae.g_01038	Prbg.g_01236
OG0001226	Prae.g_01066	Prbg.g_00358
OG0001227	Prae.g_01084	Prbg.g_01534
OG0001228	Prae.g_01208	Prbg.g_01436
OG0001229	Prae.g_01366	Prbg.g_01548
OG0001230	Prae.g_01451	Prbg.g_00584
OG0001231	Prae.g_01556	Prbg.g_00142
OG0001232	Prae.g_01646	Prbg.g_01673
OG0001233	Prae.g_01666	Prbg.g_01693
OG0001234	Prae.g_01701	Prbg.g_01730
OG0001235	Prae.g_01711	Prbg.g_01734
OG0001236	Prae.g_01793	Prbg.g_01823
OG0001237	Prae.g_01797	Prbg.g_01827
OG0001238	Prae.g_01871	Prbg.g_01904
OG0001239	Prae.g_00071	Prbg.g_00798
OG0001240	Prae.g_00093	Prbg.g_00863
OG0001241	Prae.g_00101	Prbg.g_00873
OG0001242	Prae.g_00119	Prbg.g_00893
OG0001243	Prae.g_00125	Prbg.g_00900
OG0001244	Prae.g_00141	Prbg.g_00915
OG0001245	Prae.g_00380	Prbg.g_01525
OG0001247	Prae.g_00657	Prbg.g_01125
OG0001248	Prae.g_00659	Prbg.g_01127
OG0001249	Prae.g_00784	Prbg.g_00114
OG0001250	Prae.g_00846	Prbg.g_01202
OG0001251	Prae.g_00893	Prbg.g_01063
OG0001252	Prae.g_01031	Prbg.g_01243
OG0001253	Prae.g_01085	Prbg.g_00361
OG0001254	Prae.g_01132	Prbg.g_00751
OG0001255	Prae.g_01147	Prbg.g_01504
OG0001256	Prae.g_01549	Prbg.g_00680
OG0001258	Prae.g_01620	Prbg.g_01646
OG0001259	Prae.g_01664	Prbg.g_01691
OG0001260	Prae.g_01680	Prbg.g_01708
OG0001261	Prae.g_01750	Prbg.g_01776
OG0001262	Prae.g_01854	Prbg.g_01886
OG0001263	Prae.g_00128	Prbg.g_00902
OG0001265	Prae.g_00118	Prbg.g_00892
OG0001266	Prae.g_00206	Prbg.g_00982
OG0001267	Prae.g_00281	Prbg.g_00059
OG0001268	Prae.g_00339	Prbg.g_00122
OG0001269	Prae.g_00358	Prbg.g_01214
OG0001270	Prae.g_00408	Prbg.g_00154
OG0001271	Prae.g_00446	Prbg.g_00191
OG0001272	Prae.g_00460	Prbg.g_00205
OG0001273	Prae.g_00605	Prbg.g_01426
OG0001274	Prae.g_00677	Prbg.g_01006
OG0001275	Prae.g_00992	Prbg.g_01315
OG0001276	Prae.g_01015	Prbg.g_01329
OG0001277	Prae.g_01074	Prbg.g_01926
OG0001278	Prae.g_01213	Prbg.g_01432
OG0001279	Prae.g_01265	Prbg.g_00407
OG0001280	Prae.g_01328	Prbg.g_00476
OG0001281	Prae.g_01334	Prbg.g_00482
OG0001282	Prae.g_01369	Prbg.g_00530
OG0001283	Prae.g_01388	Prbg.g_01935
OG0001284	Prae.g_01529	Prbg.g_00666
OG0001285	Prae.g_01649	Prbg.g_01676
OG0001286	Prae.g_01762	Prbg.g_01789
OG0001287	Prae.g_01817	Prbg.g_01849
OG0001288	Prae.g_01826	Prbg.g_01859
OG0001289	Prae.g_00087	Prbg.g_00783
OG0001290	Prae.g_00100	Prbg.g_00872
OG0001291	Prae.g_00135	Prbg.g_00910
OG0001292	Prae.g_00251	Prbg.g_01031
OG0001293	Prae.g_00264	Prbg.g_01044
OG0001295	Prae.g_00441	Prbg.g_00714
OG0001296	Prae.g_00483	Prbg.g_00228
OG0001297	Prae.g_00488	Prbg.g_00233
OG0001298	Prae.g_00551	Prbg.g_00295
OG0001299	Prae.g_00640	Prbg.g_01389
OG0001300	Prae.g_00667	Prbg.g_01136
OG0001301	Prae.g_00670	Prbg.g_01141
OG0001302	Prae.g_00793	Prbg.g_01254
OG0001303	Prae.g_00996	Prbg.g_01612
OG0001304	Prae.g_01025	Prbg.g_01342
OG0001305	Prae.g_01044	Prbg.g_01230
OG0001306	Prae.g_01149	Prbg.g_01501
OG0001307	Prae.g_01351	Prbg.g_00504
OG0001308	Prae.g_01469	Prbg.g_00601
OG0001309	Prae.g_01553	Prbg.g_00708
OG0001310	Prae.g_01635	Prbg.g_01663
OG0001311	Prae.g_01017	Prbg.g_01331
OG0001315	Prae.g_00061	Prbg.g_01539
OG0001316	Prae.g_00140	Prbg.g_00914
OG0001317	Prae.g_00237	Prbg.g_01016
OG0001318	Prae.g_00259	Prbg.g_01040
OG0001319	Prae.g_00275	Prbg.g_00052
OG0001320	Prae.g_00381	Prbg.g_01578, Prbg.g_01611
OG0001321	Prae.g_00425	Prbg.g_00171
OG0001322	Prae.g_00426	Prbg.g_00172
OG0001323	Prae.g_00493	Prbg.g_00238
OG0001324	Prae.g_00668	Prbg.g_01137
OG0001325	Prae.g_00716	Prbg.g_01372
OG0001327	Prae.g_01057	Prbg.g_01072
OG0001328	Prae.g_01083	Prbg.g_00458
OG0001329	Prae.g_01122	Prbg.g_01609
OG0001330	Prae.g_01292	Prbg.g_00697
OG0001331	Prae.g_01374	Prbg.g_00535
OG0001332	Prae.g_01502	Prbg.g_00637
OG0001333	Prae.g_01660	Prbg.g_01687
OG0001334	Prae.g_01783	Prbg.g_01811
OG0001335	Prae.g_01784	Prbg.g_01812
OG0001339	Prae.g_00103	Prbg.g_00875
OG0001340	Prae.g_00329	Prbg.g_00110
OG0001341	Prae.g_00750	Prbg.g_01541
OG0001342	Prae.g_00788	Prbg.g_01632
OG0001343	Prae.g_00890	Prbg.g_01060
OG0001344	Prae.g_01167	Prbg.g_01482
OG0001345	Prae.g_01182	Prbg.g_01466
OG0001346	Prae.g_01330	Prbg.g_00478
OG0001348	Prae.g_01578	Prbg.g_00712
OG0001351	Prae.g_00428	Prbg.g_00177
OG0001352	Prae.g_00654	Prbg.g_01121
OG0001353	Prae.g_00838	Prbg.g_01192
OG0001354	Prae.g_00974	Prbg.g_01297
OG0001356	Prae.g_01231	Prbg.g_01638
OG0001359	Prae.g_00891	Prbg.g_01061
OG0001362	Prae.g_01473	Prbg.g_00605
OG0001363	Prae.g_01475	Prbg.g_00607
OG0001364	Prae.g_01786	Prbg.g_01814
OG0001365	Prae.g_01864	Prbg.g_01897
OG0001369	Prae.g_00092	Prbg.g_00862
OG0001371	Prae.g_00653	Prbg.g_01120
OG0001372	Prae.g_00758	Prbg.g_00359
OG0001375	Prae.g_00889	Prbg.g_01059
OG0001379	Prae.g_01323	Prbg.g_00471
OG0001380	Prae.g_01356	Prbg.g_01551
OG0001381	Prae.g_01362	Prbg.g_01511
OG0001382	Prae.g_01570	Prbg.g_01554
OG0001397	Prae.g_01474	Prbg.g_00606
OG0001398	Prae.g_01583	Prbg.g_00737
OG0001401	Prae.g_00687	Prbg.g_01197
OG0001402	Prae.g_00767	Prbg.g_00344
OG0001403	Prae.g_00030	Prbg.g_00843
OG0001404	Prae.g_00068	Prbg.g_00801
OG0001407	Prae.g_01064	Prbg.g_01558
OG0001409	Prae.g_01170	Prbg.g_01478
OG0001410	Prae.g_01352	Prbg.g_00503
OG0001414	Prae.g_00232	Prbg.g_01011
OG0001415	Prae.g_00234	Prbg.g_01013
OG0001418	Prae.g_00658	Prbg.g_01126
OG0001419	Prae.g_01065	Prbg.g_01557
OG0001421	Prae.g_01550	Prbg.g_00681
OG0001422	Prae.g_01576	Prbg.g_01561
OG0001424	Prae.g_00894	Prbg.g_00025
OG0001425	Prae.g_01874	Prbg.g_01907
OG0001428	Prae.g_00175	Prbg.g_00950
OG0001429	Prae.g_00795	Prbg.g_01259
OG0001430	Prae.g_01287	Prbg.g_01550
OG0001431	Prae.g_01290	Prbg.g_00722, Prbg.g_01532
OG0001433	Prae.g_01232	Prbg.g_01637
OG0001437	Prae.g_00233	Prbg.g_01012
OG0001440	Prae.g_00402	Prbg.g_01614, Prbg.g_01608
OG0001446	Prae.g_00079	Prbg.g_00017
OG0001448	Prae.g_00366	Prbg.g_00175
OG0001450	Prae.g_00661	Prbg.g_01129
OG0001451	Prae.g_00866	Prbg.g_01226
OG0001455	Prae.g_01322	Prbg.g_01542
OG0001460	Prae.g_01233	Prbg.g_01636
OG0001461	Prae.g_01228	Prbg.g_00817
OG0001463	Prae.g_00287	Prbg.g_00066
OG0001464	Prae.g_00330	Prbg.g_00111
OG0001465	Prae.g_00676	Prbg.g_01148
OG0001467	Prae.g_00785	Prbg.g_00524
OG0001468	Prae.g_01054	Prbg.g_01051
OG0001472	Prae.g_01552	Prbg.g_00367
OG0001481	Prae.g_00373	Prbg.g_00457
OG0001484	Prae.g_01299	Prbg.g_00696
OG0001485	Prae.g_01588	Prbg.g_00414
OG0001486	Prae.g_01161	Prbg.g_01488
OG0001491	Prae.g_00791	Prbg.g_01251
OG0001500	Prae.g_00266	Prbg.g_01046
OG0001501	Prae.g_00679	Prbg.g_01070
OG0001503	Prae.g_01137	Prbg.g_00011
OG0001506	Prae.g_01500	Prbg.g_00635
OG0001521	Prae.g_00751	Prbg.g_01249
OG0001523	Prae.g_01134	Prbg.g_00754
OG0001524	Prae.g_01135	Prbg.g_00755
OG0001525	Prae.g_01561	Prbg.g_01615
OG0001526	Prae.g_01684, Prae.g_01425	Prbg.g_00813
OG0001549	Prae.g_00864	Prbg.g_01224
OG0001550	Prae.g_01119	Prbg.g_00007
OG0001552	Prae.g_01225	Prbg.g_00684
OG0001566	Prae.g_00650	Prbg.g_01117
OG0001569	Prae.g_01091	Prbg.g_00442
OG0001571	Prae.g_01113	Prbg.g_00404
OG0001581	Prae.g_00147	Prbg.g_00496
OG0001583	Prae.g_00790	Prbg.g_01250
OG0001587	Prae.g_01682	Prbg.g_01710
OG0001595	Prae.g_00067	Prbg.g_00803
OG0001596	Prae.g_00075	Prbg.g_00794
OG0001597	Prae.g_00361	Prbg.g_00632
OG0001598	Prae.g_00399	Prbg.g_01139
OG0001599	Prae.g_00434	Prbg.g_00183
OG0001600	Prae.g_00485	Prbg.g_00230
OG0001601	Prae.g_00648	Prbg.g_01115
OG0001603	Prae.g_00792	Prbg.g_01253
OG0001604	Prae.g_00916	Prbg.g_01092
OG0001605	Prae.g_01008	Prbg.g_00012
OG0001606	Prae.g_01071	Prbg.g_00002
OG0001607	Prae.g_01136	Prbg.g_00416
OG0001608	Prae.g_01359	Prbg.g_01345
OG0001609	Prae.g_01498	Prbg.g_00633
OG0001610	Prae.g_01501	Prbg.g_00636
OG0001611	Prae.g_01564	Prbg.g_01571
OG0001626	Prae.g_00749	Prbg.g_00421
OG0001628	Prae.g_00761	Prbg.g_00357
OG0001629	Prae.g_00762	Prbg.g_00395
OG0001630	Prae.g_00898	Prbg.g_01068
OG0001631	Prae.g_01060	Prbg.g_00412
OG0001648	Prae.g_00372	Prbg.g_01586
OG0001649	Prae.g_01062	Prbg.g_00004
OG0001651	Prae.g_01562	Prbg.g_01522
OG0001663	Prae.g_01146	Prbg.g_01505
OG0001684	Prae.g_00563	Prbg.g_00308
OG0001685	Prae.g_00868	Prbg.g_00362
OG0001686	Prae.g_01007	Prbg.g_01526
OG0001687	Prae.g_01053	Prbg.g_00181
OG0001689	Prae.g_01824	Prbg.g_01857
OG0001701	Prae.g_01685	Prbg.g_00812
OG0001705	Prae.g_00395	Prbg.g_01712
OG0001706	Prae.g_00999	Prbg.g_00732
OG0001707	Prae.g_01078	Prbg.g_01533
OG0001710	Prae.g_01704	Prbg.g_00375
OG0001722	Prae.g_00896	Prbg.g_01066
OG0001820	Prae.g_00744	Prbg.g_00023
OG0001988	Prae.g_01346	Prbg.g_00453
OG0002030	Prae.g_01347	Prbg.g_01563
OG0002270	Prae.g_01407	Prbg.g_00562
OG0002487	Prae.g_01603	Prbg.g_00460
OG0002702	Prae.g_01260	Prbg.g_01622
OG0002703	Prae.g_01419	Prbg.g_00037
OG0002786	Prae.g_00684	Prbg.g_00437
OG0002903	Prae.g_00685	Prbg.g_00438
