Orthogroup	Prbj	Pras
OG0001132	Prbj.g_01001	Pras.g_00669
OG0001133	Prbj.g_01000	Pras.g_00670
OG0001134	Prbj.g_00999	Pras.g_00671
OG0001135	Prbj.g_00998	Pras.g_00672
OG0001136	Prbj.g_00997	Pras.g_00673
OG0001137	Prbj.g_00996	Pras.g_00674
OG0001138	Prbj.g_00995	Pras.g_00675
OG0001139	Prbj.g_00994	Pras.g_00676
OG0001140	Prbj.g_00993	Pras.g_00677
OG0001141	Prbj.g_00990	Pras.g_00679
OG0001142	Prbj.g_00989	Pras.g_00680
OG0001143	Prbj.g_00988	Pras.g_00681
OG0001144	Prbj.g_00986	Pras.g_00683
OG0001145	Prbj.g_00984	Pras.g_00685
OG0001146	Prbj.g_00983	Pras.g_00686
OG0001147	Prbj.g_00414	Pras.g_00688
OG0001148	Prbj.g_00413	Pras.g_00689
OG0001149	Prbj.g_00410	Pras.g_00690
OG0001150	Prbj.g_00407	Pras.g_00693
OG0001151	Prbj.g_00406	Pras.g_00694
OG0001152	Prbj.g_00405	Pras.g_00695
OG0001153	Prbj.g_00404	Pras.g_00696
OG0001154	Prbj.g_00403	Pras.g_00697
OG0001155	Prbj.g_00402	Pras.g_00698
OG0001156	Prbj.g_00401	Pras.g_00699
OG0001157	Prbj.g_00399	Pras.g_00701
OG0001158	Prbj.g_00397	Pras.g_00702
OG0001159	Prbj.g_00395	Pras.g_00703
OG0001160	Prbj.g_00394	Pras.g_00704
OG0001161	Prbj.g_00368	Pras.g_00707
OG0001162	Prbj.g_00367	Pras.g_00708
OG0001163	Prbj.g_00365	Pras.g_00709
OG0001164	Prbj.g_00364	Pras.g_00710
OG0001165	Prbj.g_00363	Pras.g_00711
OG0001166	Prbj.g_00362	Pras.g_00712
OG0001167	Prbj.g_00361	Pras.g_00713
OG0001168	Prbj.g_01494	Pras.g_00715
OG0001169	Prbj.g_01498	Pras.g_00716
OG0001170	Prbj.g_01501	Pras.g_00718
OG0001171	Prbj.g_01502	Pras.g_00719
OG0001172	Prbj.g_01504	Pras.g_00720
OG0001173	Prbj.g_01506	Pras.g_00722
OG0001174	Prbj.g_01509	Pras.g_00724
OG0001175	Prbj.g_01513	Pras.g_00726
OG0001176	Prbj.g_01515	Pras.g_00727
OG0001177	Prbj.g_01517	Pras.g_00729
OG0001178	Prbj.g_01518	Pras.g_00730
OG0001179	Prbj.g_01519	Pras.g_00731
OG0001180	Prbj.g_01576	Pras.g_00732
OG0001181	Prbj.g_01577	Pras.g_00733
OG0001182	Prbj.g_01578	Pras.g_00734
OG0001183	Prbj.g_01579	Pras.g_00735
OG0001184	Prbj.g_01580	Pras.g_00736
OG0001185	Prbj.g_01581	Pras.g_00737
OG0001186	Prbj.g_01592	Pras.g_00738
OG0001187	Prbj.g_01593	Pras.g_00739
OG0001188	Prbj.g_01594	Pras.g_00740
OG0001189	Prbj.g_01596	Pras.g_00741
OG0001190	Prbj.g_01597	Pras.g_00742
OG0001191	Prbj.g_01599	Pras.g_00744
OG0001192	Prbj.g_01821	Pras.g_00746
OG0001193	Prbj.g_01820	Pras.g_00747
OG0001194	Prbj.g_01819	Pras.g_00748
OG0001195	Prbj.g_01809	Pras.g_00749
OG0001196	Prbj.g_01290	Pras.g_00751
OG0001197	Prbj.g_01286	Pras.g_00754
OG0001198	Prbj.g_01285	Pras.g_00755
OG0001199	Prbj.g_01284	Pras.g_00756
OG0001200	Prbj.g_01283	Pras.g_00757
OG0001201	Prbj.g_01282	Pras.g_00758
OG0001202	Prbj.g_01281	Pras.g_00759
OG0001203	Prbj.g_01253	Pras.g_00762
OG0001204	Prbj.g_01250	Pras.g_00765
OG0001205	Prbj.g_01249	Pras.g_00766
OG0001206	Prbj.g_01248	Pras.g_00768
OG0001207	Prbj.g_01245	Pras.g_00769
OG0001208	Prbj.g_01244	Pras.g_00770
OG0001209	Prbj.g_01243	Pras.g_00771
OG0001210	Prbj.g_01241	Pras.g_00772
OG0001211	Prbj.g_01239	Pras.g_00773
OG0001212	Prbj.g_01238	Pras.g_00774
OG0001213	Prbj.g_01236	Pras.g_00775
OG0001214	Prbj.g_01235	Pras.g_00776
OG0001215	Prbj.g_01234	Pras.g_00777
OG0001216	Prbj.g_01233	Pras.g_00778
OG0001217	Prbj.g_01232	Pras.g_00779
OG0001218	Prbj.g_01231	Pras.g_00780
OG0001219	Prbj.g_01229	Pras.g_00781
OG0001220	Prbj.g_01228	Pras.g_00782
OG0001221	Prbj.g_01227	Pras.g_00783
OG0001222	Prbj.g_01225	Pras.g_00785
OG0001223	Prbj.g_01221	Pras.g_00787
OG0001224	Prbj.g_01219	Pras.g_00788
OG0001225	Prbj.g_01955	Pras.g_00790
OG0001226	Prbj.g_01956	Pras.g_00791
OG0001227	Prbj.g_01957	Pras.g_00792
OG0001228	Prbj.g_01958	Pras.g_00793
OG0001229	Prbj.g_01960	Pras.g_00794
OG0001230	Prbj.g_01961	Pras.g_00795
OG0001231	Prbj.g_01962	Pras.g_00796
OG0001232	Prbj.g_01964	Pras.g_00798
OG0001233	Prbj.g_01966	Pras.g_00799
OG0001234	Prbj.g_01968	Pras.g_00800
OG0001235	Prbj.g_01969	Pras.g_00801
OG0001236	Prbj.g_01970	Pras.g_00802
OG0001237	Prbj.g_01975	Pras.g_00804
OG0001238	Prbj.g_01980	Pras.g_00805
OG0001239	Prbj.g_02002	Pras.g_00808
OG0001240	Prbj.g_02005	Pras.g_00809
OG0001241	Prbj.g_02006	Pras.g_00810
OG0001242	Prbj.g_02008	Pras.g_00812
OG0001243	Prbj.g_02009	Pras.g_00813
OG0001244	Prbj.g_02012	Pras.g_00814
OG0001245	Prbj.g_02013	Pras.g_00815
OG0001246	Prbj.g_02019	Pras.g_00816
OG0001247	Prbj.g_02020	Pras.g_00817
OG0001248	Prbj.g_02021	Pras.g_00818
OG0001249	Prbj.g_02034	Pras.g_00819
OG0001250	Prbj.g_02043	Pras.g_00820
OG0001251	Prbj.g_02044	Pras.g_00821
OG0001252	Prbj.g_02045	Pras.g_00822
OG0001253	Prbj.g_02046	Pras.g_00823
OG0001254	Prbj.g_02048	Pras.g_00825
OG0001255	Prbj.g_02049	Pras.g_00826
OG0001256	Prbj.g_02053	Pras.g_00828
OG0001257	Prbj.g_02055	Pras.g_00829
OG0001258	Prbj.g_02056	Pras.g_00830
OG0001259	Prbj.g_02060	Pras.g_00832
OG0001260	Prbj.g_02062	Pras.g_00834
OG0001261	Prbj.g_02063	Pras.g_00835
OG0001262	Prbj.g_02065	Pras.g_00836
OG0001263	Prbj.g_02067	Pras.g_00837
OG0001264	Prbj.g_02069	Pras.g_00838
OG0001265	Prbj.g_02070	Pras.g_00839
OG0001266	Prbj.g_02071	Pras.g_00840
OG0001267	Prbj.g_02072	Pras.g_00841
OG0001268	Prbj.g_02073	Pras.g_00842
OG0001269	Prbj.g_00603	Pras.g_00943
OG0001270	Prbj.g_01545	Pras.g_00989
OG0001271	Prbj.g_00538	Pras.g_01001
OG0001272	Prbj.g_01406	Pras.g_01133
OG0001273	Prbj.g_00342	Pras.g_01186
OG0001274	Prbj.g_01628	Pras.g_01360
OG0001275	Prbj.g_01609	Pras.g_01376
OG0001276	Prbj.g_01782	Pras.g_01466
OG0001278	Prbj.g_02498	Pras.g_01751
OG0001279	Prbj.g_02339	Pras.g_01800
OG0001280	Prbj.g_02209	Pras.g_01910
OG0001281	Prbj.g_00678	Pras.g_01958
OG0001282	Prbj.g_02357	Pras.g_01975
OG0001283	Prbj.g_00677	Pras.g_01980
OG0001285	Prbj.g_00769	Pras.g_00040
OG0001286	Prbj.g_00969	Pras.g_00053
OG0001288	Prbj.g_02627	Pras.g_00391
OG0001290	Prbj.g_00907	Pras.g_00446
OG0001291	Prbj.g_02106	Pras.g_00447
OG0001292	Prbj.g_00780	Pras.g_00452
OG0001293	Prbj.g_00158	Pras.g_00467
OG0001294	Prbj.g_02368	Pras.g_00144
OG0001296	Prbj.g_00870	Pras.g_00542
OG0001297	Prbj.g_00865	Pras.g_00546
OG0001298	Prbj.g_00862	Pras.g_00549
OG0001299	Prbj.g_02653	Pras.g_00616
OG0001300	Prbj.g_00851	Pras.g_00641
OG0001301	Prbj.g_01512	Pras.g_00725
OG0001302	Prbj.g_01287	Pras.g_00753
OG0001303	Prbj.g_01223	Pras.g_00786
OG0001304	Prbj.g_02058	Pras.g_00831
OG0001305	Prbj.g_00214, Prbj.g_02701	Pras.g_00530
OG0001306	Prbj.g_00101	Pras.g_01315
OG0001307	Prbj.g_01203	Pras.g_00872
OG0001309	Prbj.g_00570	Pras.g_00925
OG0001310	Prbj.g_00572	Pras.g_00927
OG0001311	Prbj.g_00604	Pras.g_00944
OG0001312	Prbj.g_01560	Pras.g_00970
OG0001313	Prbj.g_01529	Pras.g_00976
OG0001314	Prbj.g_01164	Pras.g_01050
OG0001315	Prbj.g_01340	Pras.g_01095
OG0001316	Prbj.g_01353	Pras.g_01104
OG0001317	Prbj.g_01896	Pras.g_01226
OG0001318	Prbj.g_02575	Pras.g_01513
OG0001319	Prbj.g_00663	Pras.g_01657
OG0001320	Prbj.g_01847	Pras.g_01925
OG0001321	Prbj.g_01842	Pras.g_01930
OG0001322	Prbj.g_02042	Pras.g_01966
OG0001323	Prbj.g_01220	Pras.g_00003
OG0001325	Prbj.g_00688	Pras.g_00014
OG0001326	Prbj.g_00007	Pras.g_00084
OG0001327	Prbj.g_00671	Pras.g_00234
OG0001328	Prbj.g_01184	Pras.g_00450
OG0001329	Prbj.g_00477	Pras.g_00573
OG0001330	Prbj.g_00426	Pras.g_00608
OG0001331	Prbj.g_01505	Pras.g_00721
OG0001333	Prbj.g_02610	Pras.g_01090
OG0001334	Prbj.g_02145	Pras.g_01345
OG0001337	Prbj.g_02632	Pras.g_01983
OG0001338	Prbj.g_01718	Pras.g_00177
OG0001340	Prbj.g_02051	Pras.g_00270
OG0001343	Prbj.g_00864	Pras.g_00547
OG0001344	Prbj.g_00450	Pras.g_00597
OG0001345	Prbj.g_00409	Pras.g_00691
OG0001347	Prbj.g_01226	Pras.g_00784
OG0001348	Prbj.g_01531	Pras.g_00979
OG0001349	Prbj.g_01558	Pras.g_00969
OG0001351	Prbj.g_01168	Pras.g_01054
OG0001352	Prbj.g_01346	Pras.g_01100
OG0001353	Prbj.g_01369	Pras.g_01113
OG0001354	Prbj.g_01405	Pras.g_01132
OG0001355	Prbj.g_00335	Pras.g_01192
OG0001356	Prbj.g_00826	Pras.g_01231
OG0001357	Prbj.g_00098	Pras.g_01312
OG0001358	Prbj.g_00131	Pras.g_01350
OG0001359	Prbj.g_01624	Pras.g_01364
OG0001361	Prbj.g_02100	Pras.g_01392
OG0001362	Prbj.g_01797	Pras.g_01453
OG0001363	Prbj.g_00269	Pras.g_01579
OG0001365	Prbj.g_02482	Pras.g_01741
OG0001367	Prbj.g_02227	Pras.g_01888
OG0001368	Prbj.g_02210	Pras.g_01909
OG0001371	Prbj.g_02165	Pras.g_00107
OG0001372	Prbj.g_01299	Pras.g_00152
OG0001375	Prbj.g_00460	Pras.g_00587
OG0001376	Prbj.g_00377, Prbj.g_00390	Pras.g_00630
OG0001377	Prbj.g_01288	Pras.g_00752
OG0001378	Prbj.g_02208	Pras.g_01911
OG0001382	Prbj.g_01541	Pras.g_00986
OG0001385	Prbj.g_01395	Pras.g_01124
OG0001391	Prbj.g_02091	Pras.g_01382
OG0001393	Prbj.g_02109	Pras.g_01397
OG0001404	Prbj.g_02309	Pras.g_01892
OG0001425	Prbj.g_00360	Pras.g_01178
OG0001427	Prbj.g_02111	Pras.g_01399
OG0001436	Prbj.g_02174	Pras.g_00462
OG0001438	Prbj.g_02052	Pras.g_00827
OG0001439	Prbj.g_01102, Prbj.g_02711	Pras.g_01276, Pras.g_01277
OG0001442	Prbj.g_00038	Pras.g_01902
OG0001448	Prbj.g_02549	Pras.g_01496
OG0001450	Prbj.g_00043	Pras.g_00017
OG0001463	Prbj.g_00045, Prbj.g_00051	Pras.g_00133
OG0001464	Prbj.g_01873	Pras.g_01436
OG0001475	Prbj.g_02172	Pras.g_00535
OG0001476	Prbj.g_01053	Pras.g_00347
OG0001482	Prbj.g_01457	Pras.g_01172
OG0001484	Prbj.g_02457	Pras.g_01295
OG0001485	Prbj.g_00920	Pras.g_01762
OG0001488	Prbj.g_01979	Pras.g_01943
OG0001489	Prbj.g_01978	Pras.g_01944
OG0001490	Prbj.g_01977	Pras.g_01945
OG0001491	Prbj.g_00764	Pras.g_01951
OG0001492	Prbj.g_00018	Pras.g_01978
OG0001493	Prbj.g_00091	Pras.g_01987
OG0001494	Prbj.g_00309	Pras.g_00072
OG0001505	Prbj.g_02389	Pras.g_01637
OG0001508	Prbj.g_01682	Pras.g_01730
OG0001511	Prbj.g_02022	Pras.g_01773
OG0001512	Prbj.g_02023	Pras.g_01774
OG0001513	Prbj.g_02024	Pras.g_01775
OG0001514	Prbj.g_02025	Pras.g_01776
OG0001515	Prbj.g_02026	Pras.g_01777
OG0001516	Prbj.g_02027	Pras.g_01778
OG0001517	Prbj.g_02028	Pras.g_01779
OG0001518	Prbj.g_02029	Pras.g_01780
OG0001519	Prbj.g_02030	Pras.g_01781
OG0001520	Prbj.g_02031	Pras.g_01782
OG0001521	Prbj.g_02032	Pras.g_01783
OG0001522	Prbj.g_02033	Pras.g_01784
OG0001523	Prbj.g_02381	Pras.g_01816
OG0001527	Prbj.g_02626	Pras.g_00455
OG0001540	Prbj.g_01731	Pras.g_01336
OG0001547	Prbj.g_01210	Pras.g_00876
OG0001557	Prbj.g_01316	Pras.g_00459
OG0001559	Prbj.g_00071	Pras.g_00130
OG0001560	Prbj.g_02336	Pras.g_01797
OG0001570	Prbj.g_02460	Pras.g_01337
OG0001588	Prbj.g_00213	Pras.g_00143
OG0001605	Prbj.g_01327	Pras.g_01254, Pras.g_01253
OG0001619	Prbj.g_01031	Pras.g_00635
OG0001620	Prbj.g_00334	Pras.g_01193
OG0001632	Prbj.g_00379	Pras.g_01663
OG0001635	Prbj.g_00337	Pras.g_01190
OG0001821	Prbj.g_01402	Pras.g_00286
OG0001842	Prbj.g_01485	Pras.g_00278
OG0001857	Prbj.g_00784	Pras.g_00499
OG0001872	Prbj.g_02465	Pras.g_01267
OG0001873	Prbj.g_02321	Pras.g_01264
OG0001973	Prbj.g_02061	Pras.g_00833
OG0002267	Prbj.g_02105	Pras.g_00305
OG0002286	Prbj.g_01478	Pras.g_00315
OG0002988	Prbj.g_02697	Pras.g_01293
