Orthogroup	Prbj	Prac
OG0001138	Prbj.g_00995	Prac.g_00536
OG0001139	Prbj.g_00994	Prac.g_00537
OG0001140	Prbj.g_00993	Prac.g_00538
OG0001141	Prbj.g_00990	Prac.g_00540
OG0001142	Prbj.g_00989	Prac.g_00541
OG0001143	Prbj.g_00988	Prac.g_00542
OG0001144	Prbj.g_00986	Prac.g_00544
OG0001145	Prbj.g_00984	Prac.g_00546
OG0001146	Prbj.g_00983	Prac.g_00547
OG0001147	Prbj.g_00414	Prac.g_00549
OG0001148	Prbj.g_00413	Prac.g_00550
OG0001149	Prbj.g_00410	Prac.g_00551
OG0001150	Prbj.g_00407	Prac.g_00553
OG0001151	Prbj.g_00406	Prac.g_00554
OG0001152	Prbj.g_00405	Prac.g_00555
OG0001153	Prbj.g_00404	Prac.g_00556
OG0001154	Prbj.g_00403	Prac.g_00557
OG0001155	Prbj.g_00402	Prac.g_00558
OG0001156	Prbj.g_00401	Prac.g_00559
OG0001157	Prbj.g_00399	Prac.g_00561
OG0001158	Prbj.g_00397	Prac.g_00562
OG0001159	Prbj.g_00395	Prac.g_00563
OG0001160	Prbj.g_00394	Prac.g_00564
OG0001161	Prbj.g_00368	Prac.g_00005
OG0001162	Prbj.g_00367	Prac.g_00006
OG0001163	Prbj.g_00365	Prac.g_00007
OG0001164	Prbj.g_00364	Prac.g_00008
OG0001165	Prbj.g_00363	Prac.g_00009
OG0001166	Prbj.g_00362	Prac.g_00010
OG0001167	Prbj.g_00361	Prac.g_00011
OG0001168	Prbj.g_01494	Prac.g_00013
OG0001169	Prbj.g_01498	Prac.g_00014
OG0001170	Prbj.g_01501	Prac.g_00016
OG0001171	Prbj.g_01502	Prac.g_00017
OG0001172	Prbj.g_01504	Prac.g_00018
OG0001173	Prbj.g_01506	Prac.g_00020
OG0001174	Prbj.g_01509	Prac.g_00022
OG0001175	Prbj.g_01513	Prac.g_00024
OG0001176	Prbj.g_01515	Prac.g_00025
OG0001177	Prbj.g_01517	Prac.g_00027
OG0001178	Prbj.g_01518	Prac.g_00028
OG0001179	Prbj.g_01519	Prac.g_00029
OG0001180	Prbj.g_01576	Prac.g_00030
OG0001181	Prbj.g_01577	Prac.g_00031
OG0001182	Prbj.g_01578	Prac.g_00032
OG0001183	Prbj.g_01579	Prac.g_00033
OG0001184	Prbj.g_01580	Prac.g_00034
OG0001185	Prbj.g_01581	Prac.g_00035
OG0001186	Prbj.g_01592	Prac.g_00036
OG0001187	Prbj.g_01593	Prac.g_00037
OG0001188	Prbj.g_01594	Prac.g_00038
OG0001189	Prbj.g_01596	Prac.g_00039
OG0001190	Prbj.g_01597	Prac.g_00040
OG0001191	Prbj.g_01599	Prac.g_00042
OG0001192	Prbj.g_01821	Prac.g_00044
OG0001193	Prbj.g_01820	Prac.g_00045
OG0001194	Prbj.g_01819	Prac.g_00046
OG0001195	Prbj.g_01809	Prac.g_00047
OG0001196	Prbj.g_01290	Prac.g_00049
OG0001197	Prbj.g_01286	Prac.g_00051
OG0001198	Prbj.g_01285	Prac.g_00052
OG0001199	Prbj.g_01284	Prac.g_00053
OG0001200	Prbj.g_01283	Prac.g_00054
OG0001201	Prbj.g_01282	Prac.g_00055
OG0001202	Prbj.g_01281	Prac.g_00056
OG0001203	Prbj.g_01253	Prac.g_00058
OG0001204	Prbj.g_01250	Prac.g_00061
OG0001205	Prbj.g_01249	Prac.g_00062
OG0001206	Prbj.g_01248	Prac.g_00063
OG0001207	Prbj.g_01245	Prac.g_00064
OG0001208	Prbj.g_01244	Prac.g_00065
OG0001209	Prbj.g_01243	Prac.g_00066
OG0001210	Prbj.g_01241	Prac.g_00067
OG0001211	Prbj.g_01239	Prac.g_00068
OG0001212	Prbj.g_01238	Prac.g_00069
OG0001213	Prbj.g_01236	Prac.g_00070
OG0001214	Prbj.g_01235	Prac.g_00071
OG0001215	Prbj.g_01234	Prac.g_00072
OG0001216	Prbj.g_01233	Prac.g_00073
OG0001217	Prbj.g_01232	Prac.g_00074
OG0001218	Prbj.g_01231	Prac.g_00075
OG0001219	Prbj.g_01229	Prac.g_00076
OG0001220	Prbj.g_01228	Prac.g_00077
OG0001221	Prbj.g_01227	Prac.g_00078
OG0001222	Prbj.g_01225	Prac.g_00080
OG0001223	Prbj.g_01221	Prac.g_00082
OG0001224	Prbj.g_01219	Prac.g_00083
OG0001225	Prbj.g_01955	Prac.g_00085
OG0001226	Prbj.g_01956	Prac.g_00086
OG0001227	Prbj.g_01957	Prac.g_00087
OG0001228	Prbj.g_01958	Prac.g_00088
OG0001229	Prbj.g_01960	Prac.g_00089
OG0001230	Prbj.g_01961	Prac.g_00090
OG0001231	Prbj.g_01962	Prac.g_00091
OG0001232	Prbj.g_01964	Prac.g_00093
OG0001233	Prbj.g_01966	Prac.g_00094
OG0001234	Prbj.g_01968	Prac.g_00095
OG0001235	Prbj.g_01969	Prac.g_00096
OG0001236	Prbj.g_01970	Prac.g_00097
OG0001237	Prbj.g_01975	Prac.g_00099
OG0001238	Prbj.g_01980	Prac.g_00100
OG0001239	Prbj.g_02002	Prac.g_00103
OG0001240	Prbj.g_02005	Prac.g_00104
OG0001241	Prbj.g_02006	Prac.g_00105
OG0001242	Prbj.g_02008	Prac.g_00106
OG0001243	Prbj.g_02009	Prac.g_00107
OG0001244	Prbj.g_02012	Prac.g_00108
OG0001245	Prbj.g_02013	Prac.g_00109
OG0001246	Prbj.g_02019	Prac.g_00110
OG0001247	Prbj.g_02020	Prac.g_00111
OG0001248	Prbj.g_02021	Prac.g_00112
OG0001249	Prbj.g_02034	Prac.g_00113
OG0001250	Prbj.g_02043	Prac.g_00114
OG0001251	Prbj.g_02044	Prac.g_00115
OG0001252	Prbj.g_02045	Prac.g_00116
OG0001253	Prbj.g_02046	Prac.g_00117
OG0001254	Prbj.g_02048	Prac.g_00119
OG0001255	Prbj.g_02049	Prac.g_00120
OG0001256	Prbj.g_02053	Prac.g_00122
OG0001257	Prbj.g_02055	Prac.g_00123
OG0001258	Prbj.g_02056	Prac.g_00124
OG0001259	Prbj.g_02060	Prac.g_00126
OG0001260	Prbj.g_02062	Prac.g_00127
OG0001261	Prbj.g_02063	Prac.g_00128
OG0001262	Prbj.g_02065	Prac.g_00129
OG0001263	Prbj.g_02067	Prac.g_00130
OG0001264	Prbj.g_02069	Prac.g_00131
OG0001265	Prbj.g_02070	Prac.g_01950
OG0001266	Prbj.g_02071	Prac.g_01949
OG0001267	Prbj.g_02072	Prac.g_01948
OG0001268	Prbj.g_02073	Prac.g_01947
OG0001269	Prbj.g_00603	Prac.g_01839
OG0001270	Prbj.g_01545	Prac.g_01793
OG0001271	Prbj.g_00538	Prac.g_01780
OG0001272	Prbj.g_01406	Prac.g_01650
OG0001273	Prbj.g_00342	Prac.g_01201
OG0001274	Prbj.g_01628	Prac.g_01062
OG0001275	Prbj.g_01609	Prac.g_00873
OG0001276	Prbj.g_01782	Prac.g_00783
OG0001278	Prbj.g_02498	Prac.g_01425
OG0001279	Prbj.g_02339	Prac.g_01385
OG0001280	Prbj.g_02209	Prac.g_01280
OG0001281	Prbj.g_00678	Prac.g_01232
OG0001282	Prbj.g_02357	Prac.g_01214
OG0001283	Prbj.g_00677	Prac.g_01209
OG0001285	Prbj.g_00769	Prac.g_01001
OG0001286	Prbj.g_00969	Prac.g_00988
OG0001288	Prbj.g_02627	Prac.g_00371
OG0001289	Prbj.g_01691	Prac.g_00360
OG0001290	Prbj.g_00907	Prac.g_00319
OG0001291	Prbj.g_02106	Prac.g_00318
OG0001292	Prbj.g_00780	Prac.g_00313
OG0001293	Prbj.g_00158	Prac.g_00297
OG0001294	Prbj.g_02368	Prac.g_00285, Prac.g_00878
OG0001296	Prbj.g_00870	Prac.g_00633
OG0001297	Prbj.g_00865	Prac.g_00629
OG0001298	Prbj.g_00862	Prac.g_00626
OG0001299	Prbj.g_02653	Prac.g_00479
OG0001300	Prbj.g_00851	Prac.g_00504
OG0001301	Prbj.g_01512	Prac.g_00023
OG0001302	Prbj.g_01287	Prac.g_00050
OG0001303	Prbj.g_01223	Prac.g_00081
OG0001304	Prbj.g_02058	Prac.g_00125
OG0001305	Prbj.g_00214, Prbj.g_02701	Prac.g_00875, Prac.g_01598
OG0001306	Prbj.g_00101	Prac.g_01110
OG0001307	Prbj.g_01203	Prac.g_01917
OG0001308	Prbj.g_00567	Prac.g_01860
OG0001309	Prbj.g_00570	Prac.g_01857
OG0001310	Prbj.g_00572	Prac.g_01855
OG0001311	Prbj.g_00604	Prac.g_01838
OG0001312	Prbj.g_01560	Prac.g_01812
OG0001313	Prbj.g_01529	Prac.g_01806
OG0001314	Prbj.g_01164	Prac.g_01731
OG0001315	Prbj.g_01340	Prac.g_01687
OG0001317	Prbj.g_01896	Prac.g_01160
OG0001318	Prbj.g_02575	Prac.g_00734
OG0001320	Prbj.g_01847	Prac.g_01265
OG0001321	Prbj.g_01842	Prac.g_01260
OG0001322	Prbj.g_02042	Prac.g_01223
OG0001323	Prbj.g_01220	Prac.g_01036
OG0001325	Prbj.g_00688	Prac.g_01026
OG0001326	Prbj.g_00007	Prac.g_00957
OG0001327	Prbj.g_00671	Prac.g_00201
OG0001328	Prbj.g_01184	Prac.g_00315
OG0001329	Prbj.g_00477	Prac.g_00602
OG0001330	Prbj.g_00426	Prac.g_00568
OG0001331	Prbj.g_01505	Prac.g_00019
OG0001333	Prbj.g_02610	Prac.g_01692
OG0001334	Prbj.g_02145	Prac.g_01078
OG0001337	Prbj.g_02632	Prac.g_01206
OG0001338	Prbj.g_01718	Prac.g_00153
OG0001339	Prbj.g_01734	Prac.g_00180
OG0001340	Prbj.g_02051	Prac.g_00237
OG0001343	Prbj.g_00864	Prac.g_00628
OG0001344	Prbj.g_00450	Prac.g_00579
OG0001347	Prbj.g_01226	Prac.g_00079
OG0001348	Prbj.g_01531	Prac.g_01803
OG0001349	Prbj.g_01558	Prac.g_01813
OG0001351	Prbj.g_01168	Prac.g_01727
OG0001352	Prbj.g_01346	Prac.g_01682
OG0001353	Prbj.g_01369	Prac.g_01670
OG0001354	Prbj.g_01405	Prac.g_01651
OG0001355	Prbj.g_00335	Prac.g_01195
OG0001356	Prbj.g_00826	Prac.g_01155
OG0001357	Prbj.g_00098	Prac.g_01113
OG0001358	Prbj.g_00131	Prac.g_01072
OG0001359	Prbj.g_01624	Prac.g_01058
OG0001362	Prbj.g_01797	Prac.g_00796
OG0001363	Prbj.g_00269	Prac.g_00668
OG0001365	Prbj.g_02482	Prac.g_01435
OG0001367	Prbj.g_02227	Prac.g_01300
OG0001368	Prbj.g_02210	Prac.g_01281
OG0001371	Prbj.g_02165	Prac.g_00935
OG0001375	Prbj.g_00460	Prac.g_00588
OG0001376	Prbj.g_00377, Prbj.g_00390	Prac.g_00493
OG0001378	Prbj.g_02208	Prac.g_01279
OG0001382	Prbj.g_01541	Prac.g_01796
OG0001385	Prbj.g_01395	Prac.g_01659
OG0001389	Prbj.g_01893	Prac.g_01093
OG0001391	Prbj.g_02091	Prac.g_00867
OG0001393	Prbj.g_02109	Prac.g_00853
OG0001404	Prbj.g_02309	Prac.g_01296
OG0001421	Prbj.g_02298	Prac.g_01346
OG0001422	Prbj.g_00194, Prbj.g_02695, Prbj.g_01330, Prbj.g_00726	Prac.g_00892
OG0001425	Prbj.g_00360	Prac.g_01605
OG0001427	Prbj.g_02111	Prac.g_00851
OG0001436	Prbj.g_02174	Prac.g_00302
OG0001437	Prbj.g_00249	Prac.g_00295
OG0001438	Prbj.g_02052	Prac.g_00121
OG0001439	Prbj.g_01102, Prbj.g_02711	Prac.g_00634
OG0001442	Prbj.g_00038	Prac.g_01288
OG0001446	Prbj.g_01986	Prac.g_00900
OG0001448	Prbj.g_02549	Prac.g_00751
OG0001450	Prbj.g_00043	Prac.g_01024
OG0001459	Prbj.g_00736	Prac.g_00282, Prac.g_00889, Prac.g_00913, Prac.g_00881
OG0001464	Prbj.g_01873	Prac.g_00813
OG0001465	Prbj.g_01783	Prac.g_00784, Prac.g_01965
OG0001476	Prbj.g_01053	Prac.g_00414
OG0001480	Prbj.g_00547	Prac.g_00287, Prac.g_00921
OG0001482	Prbj.g_01457	Prac.g_01611
OG0001484	Prbj.g_02457	Prac.g_01120
OG0001485	Prbj.g_00920	Prac.g_01414
OG0001488	Prbj.g_01979	Prac.g_01247
OG0001489	Prbj.g_01978	Prac.g_01246
OG0001490	Prbj.g_01977	Prac.g_01245
OG0001491	Prbj.g_00764	Prac.g_01239
OG0001492	Prbj.g_00018	Prac.g_01211
OG0001493	Prbj.g_00091	Prac.g_01047
OG0001494	Prbj.g_00309	Prac.g_00969
OG0001505	Prbj.g_02389	Prac.g_01530
OG0001508	Prbj.g_01682	Prac.g_01446
OG0001511	Prbj.g_02022	Prac.g_00643
OG0001512	Prbj.g_02023	Prac.g_00644
OG0001513	Prbj.g_02024	Prac.g_00645
OG0001514	Prbj.g_02025	Prac.g_00646
OG0001515	Prbj.g_02026	Prac.g_00647
OG0001516	Prbj.g_02027	Prac.g_00648
OG0001517	Prbj.g_02028	Prac.g_00649
OG0001518	Prbj.g_02029	Prac.g_00650
OG0001519	Prbj.g_02030	Prac.g_00651
OG0001520	Prbj.g_02031	Prac.g_00652
OG0001521	Prbj.g_02032	Prac.g_00653
OG0001522	Prbj.g_02033	Prac.g_00654
OG0001540	Prbj.g_01731	Prac.g_01088
OG0001547	Prbj.g_01210	Prac.g_01912
OG0001557	Prbj.g_01316	Prac.g_00306
OG0001559	Prbj.g_00071	Prac.g_00907
OG0001560	Prbj.g_02336	Prac.g_01388
OG0001570	Prbj.g_02460	Prac.g_01086
OG0001588	Prbj.g_00213	Prac.g_00911
OG0001602	Prbj.g_01420	Prac.g_01638
OG0001620	Prbj.g_00334	Prac.g_01194
OG0001629	Prbj.g_01124	Prac.g_00453
OG0001630	Prbj.g_01257	Prac.g_00241
OG0001631	Prbj.g_02696, Prbj.g_00301	Prac.g_00781
OG0001632	Prbj.g_00379	Prac.g_01509
OG0001635	Prbj.g_00337	Prac.g_01197
OG0001702	Prbj.g_01492	Prac.g_00435
OG0001720	Prbj.g_01254	Prac.g_00238
OG0001733	Prbj.g_01255	Prac.g_00239
OG0001821	Prbj.g_01402	Prac.g_00262
OG0001857	Prbj.g_00784	Prac.g_01962
OG0001869	Prbj.g_01154	Prac.g_00291
OG0001872	Prbj.g_02465	Prac.g_01123
OG0001873	Prbj.g_02321	Prac.g_01126
OG0002024	Prbj.g_02353	Prac.g_00638
OG0002126	Prbj.g_01520	Prac.g_00663
