Orthogroup	Prbj	Pral
OG0001128	Prbj.g_01005	Pral.g_00220
OG0001129	Prbj.g_01004	Pral.g_00221
OG0001130	Prbj.g_01003	Pral.g_00222
OG0001131	Prbj.g_01002	Pral.g_00223
OG0001132	Prbj.g_01001	Pral.g_00224
OG0001133	Prbj.g_01000	Pral.g_00225
OG0001134	Prbj.g_00999	Pral.g_00226
OG0001135	Prbj.g_00998	Pral.g_00227
OG0001136	Prbj.g_00997	Pral.g_00228
OG0001137	Prbj.g_00996	Pral.g_00229
OG0001138	Prbj.g_00995	Pral.g_00230
OG0001139	Prbj.g_00994	Pral.g_00232
OG0001140	Prbj.g_00993	Pral.g_01190
OG0001141	Prbj.g_00990	Pral.g_00234
OG0001142	Prbj.g_00989	Pral.g_00235
OG0001143	Prbj.g_00988	Pral.g_00236
OG0001144	Prbj.g_00986	Pral.g_00238
OG0001145	Prbj.g_00984	Pral.g_00240
OG0001146	Prbj.g_00983	Pral.g_00241
OG0001147	Prbj.g_00414	Pral.g_00244
OG0001148	Prbj.g_00413	Pral.g_00245
OG0001149	Prbj.g_00410	Pral.g_00246
OG0001150	Prbj.g_00407	Pral.g_00249
OG0001151	Prbj.g_00406	Pral.g_00250
OG0001152	Prbj.g_00405	Pral.g_00251
OG0001153	Prbj.g_00404	Pral.g_00252
OG0001154	Prbj.g_00403	Pral.g_00253
OG0001155	Prbj.g_00402	Pral.g_00254
OG0001156	Prbj.g_00401	Pral.g_00255
OG0001157	Prbj.g_00399	Pral.g_00257
OG0001158	Prbj.g_00397	Pral.g_00259
OG0001159	Prbj.g_00395	Pral.g_00260
OG0001160	Prbj.g_00394	Pral.g_00261
OG0001161	Prbj.g_00368	Pral.g_00266
OG0001162	Prbj.g_00367	Pral.g_00267
OG0001163	Prbj.g_00365	Pral.g_00268
OG0001164	Prbj.g_00364	Pral.g_00269
OG0001165	Prbj.g_00363	Pral.g_00270
OG0001166	Prbj.g_00362	Pral.g_00271
OG0001167	Prbj.g_00361	Pral.g_00272
OG0001168	Prbj.g_01494	Pral.g_00274
OG0001169	Prbj.g_01498	Pral.g_00275
OG0001170	Prbj.g_01501	Pral.g_00278
OG0001171	Prbj.g_01502	Pral.g_00279
OG0001172	Prbj.g_01504	Pral.g_00280
OG0001173	Prbj.g_01506	Pral.g_00282
OG0001174	Prbj.g_01509	Pral.g_00284
OG0001175	Prbj.g_01513	Pral.g_00286
OG0001176	Prbj.g_01515	Pral.g_00288
OG0001177	Prbj.g_01517	Pral.g_00290
OG0001178	Prbj.g_01518	Pral.g_00291
OG0001179	Prbj.g_01519	Pral.g_00292
OG0001180	Prbj.g_01576	Pral.g_00293
OG0001181	Prbj.g_01577	Pral.g_00294
OG0001182	Prbj.g_01578	Pral.g_00295
OG0001183	Prbj.g_01579	Pral.g_00296
OG0001184	Prbj.g_01580	Pral.g_00297
OG0001185	Prbj.g_01581	Pral.g_00298
OG0001186	Prbj.g_01592	Pral.g_00300
OG0001187	Prbj.g_01593	Pral.g_00301
OG0001188	Prbj.g_01594	Pral.g_00302
OG0001189	Prbj.g_01596	Pral.g_00303
OG0001190	Prbj.g_01597	Pral.g_00304
OG0001191	Prbj.g_01599	Pral.g_00306
OG0001192	Prbj.g_01821	Pral.g_00308
OG0001193	Prbj.g_01820	Pral.g_00309
OG0001194	Prbj.g_01819	Pral.g_00310
OG0001195	Prbj.g_01809	Pral.g_00312
OG0001196	Prbj.g_01290	Pral.g_00314
OG0001197	Prbj.g_01286	Pral.g_00317
OG0001198	Prbj.g_01285	Pral.g_00318
OG0001199	Prbj.g_01284	Pral.g_00319
OG0001200	Prbj.g_01283	Pral.g_00320
OG0001201	Prbj.g_01282	Pral.g_00321
OG0001202	Prbj.g_01281	Pral.g_00322
OG0001203	Prbj.g_01253	Pral.g_00324
OG0001204	Prbj.g_01250	Pral.g_00326
OG0001205	Prbj.g_01249	Pral.g_00327
OG0001206	Prbj.g_01248	Pral.g_00328
OG0001207	Prbj.g_01245	Pral.g_00329
OG0001208	Prbj.g_01244	Pral.g_00330
OG0001209	Prbj.g_01243	Pral.g_00331
OG0001210	Prbj.g_01241	Pral.g_00332
OG0001211	Prbj.g_01239	Pral.g_00333
OG0001212	Prbj.g_01238	Pral.g_00334
OG0001213	Prbj.g_01236	Pral.g_00335
OG0001214	Prbj.g_01235	Pral.g_00336
OG0001215	Prbj.g_01234	Pral.g_00337
OG0001216	Prbj.g_01233	Pral.g_00338
OG0001217	Prbj.g_01232	Pral.g_00339
OG0001218	Prbj.g_01231	Pral.g_00340
OG0001219	Prbj.g_01229	Pral.g_00341
OG0001220	Prbj.g_01228	Pral.g_00342
OG0001221	Prbj.g_01227	Pral.g_00343
OG0001222	Prbj.g_01225	Pral.g_00345
OG0001223	Prbj.g_01221	Pral.g_00347
OG0001224	Prbj.g_01219	Pral.g_00349
OG0001225	Prbj.g_01955	Pral.g_00351
OG0001226	Prbj.g_01956	Pral.g_00352
OG0001227	Prbj.g_01957	Pral.g_00353
OG0001228	Prbj.g_01958	Pral.g_00354
OG0001229	Prbj.g_01960	Pral.g_00355
OG0001230	Prbj.g_01961	Pral.g_00356
OG0001231	Prbj.g_01962	Pral.g_00357
OG0001232	Prbj.g_01964	Pral.g_00359
OG0001233	Prbj.g_01966	Pral.g_00360
OG0001234	Prbj.g_01968	Pral.g_00361
OG0001235	Prbj.g_01969	Pral.g_00362
OG0001236	Prbj.g_01970	Pral.g_00363
OG0001237	Prbj.g_01975	Pral.g_00366
OG0001238	Prbj.g_01980	Pral.g_00367
OG0001239	Prbj.g_02002	Pral.g_00373
OG0001240	Prbj.g_02005	Pral.g_00374
OG0001241	Prbj.g_02006	Pral.g_00375
OG0001242	Prbj.g_02008	Pral.g_00377
OG0001243	Prbj.g_02009	Pral.g_00378
OG0001244	Prbj.g_02012	Pral.g_00379
OG0001245	Prbj.g_02013	Pral.g_00380
OG0001246	Prbj.g_02019	Pral.g_00381
OG0001247	Prbj.g_02020	Pral.g_00382
OG0001248	Prbj.g_02021	Pral.g_00383
OG0001249	Prbj.g_02034	Pral.g_00384
OG0001250	Prbj.g_02043	Pral.g_00386
OG0001251	Prbj.g_02044	Pral.g_00387
OG0001252	Prbj.g_02045	Pral.g_00388
OG0001253	Prbj.g_02046	Pral.g_00389
OG0001254	Prbj.g_02048	Pral.g_00391
OG0001255	Prbj.g_02049	Pral.g_00392
OG0001256	Prbj.g_02053	Pral.g_00396
OG0001257	Prbj.g_02055	Pral.g_00397
OG0001258	Prbj.g_02056	Pral.g_00398
OG0001259	Prbj.g_02060	Pral.g_00401
OG0001260	Prbj.g_02062	Pral.g_00402
OG0001261	Prbj.g_02063	Pral.g_00403
OG0001262	Prbj.g_02065	Pral.g_00404
OG0001263	Prbj.g_02067	Pral.g_00405
OG0001264	Prbj.g_02069	Pral.g_00406
OG0001265	Prbj.g_02070	Pral.g_00407
OG0001266	Prbj.g_02071	Pral.g_00408
OG0001267	Prbj.g_02072	Pral.g_00409
OG0001268	Prbj.g_02073	Pral.g_00410
OG0001269	Prbj.g_00603	Pral.g_00955
OG0001270	Prbj.g_01545	Pral.g_00907
OG0001271	Prbj.g_00538	Pral.g_00895
OG0001272	Prbj.g_01406	Pral.g_00758
OG0001273	Prbj.g_00342	Pral.g_00699
OG0001274	Prbj.g_01628	Pral.g_00609
OG0001276	Prbj.g_01782	Pral.g_00499
OG0001278	Prbj.g_02498	Pral.g_01539
OG0001279	Prbj.g_02339	Pral.g_01800
OG0001280	Prbj.g_02209	Pral.g_01598
OG0001281	Prbj.g_00678	Pral.g_01320, Pral.g_00967
OG0001282	Prbj.g_02357	Pral.g_01856
OG0001283	Prbj.g_00677	Pral.g_01317
OG0001286	Prbj.g_00969	Pral.g_01364
OG0001288	Prbj.g_02627	Pral.g_01116
OG0001289	Prbj.g_01691	Pral.g_01102
OG0001291	Prbj.g_02106	Pral.g_00572
OG0001294	Prbj.g_02368	Pral.g_01040
OG0001296	Prbj.g_00870	Pral.g_00098
OG0001297	Prbj.g_00865	Pral.g_00102
OG0001298	Prbj.g_00862	Pral.g_00105
OG0001299	Prbj.g_02653	Pral.g_00175
OG0001300	Prbj.g_00851	Pral.g_00112
OG0001301	Prbj.g_01512	Pral.g_00285
OG0001302	Prbj.g_01287	Pral.g_00316
OG0001303	Prbj.g_01223	Pral.g_00346
OG0001304	Prbj.g_02058	Pral.g_00400
OG0001305	Prbj.g_00214, Prbj.g_02701	Pral.g_01891
OG0001306	Prbj.g_00101	Pral.g_00657
OG0001307	Prbj.g_01203	Pral.g_01013
OG0001308	Prbj.g_00567	Pral.g_00976
OG0001310	Prbj.g_00572	Pral.g_00971
OG0001311	Prbj.g_00604	Pral.g_00954
OG0001312	Prbj.g_01560	Pral.g_00926
OG0001313	Prbj.g_01529	Pral.g_00919
OG0001316	Prbj.g_01353	Pral.g_00787
OG0001317	Prbj.g_01896	Pral.g_00671
OG0001318	Prbj.g_02575	Pral.g_01438
OG0001319	Prbj.g_00663	Pral.g_01308
OG0001321	Prbj.g_01842	Pral.g_01565
OG0001322	Prbj.g_02042	Pral.g_01703
OG0001323	Prbj.g_01220	Pral.g_00348
OG0001325	Prbj.g_00688	Pral.g_01701
OG0001327	Prbj.g_00671	Pral.g_01237
OG0001329	Prbj.g_00477	Pral.g_00130
OG0001330	Prbj.g_00426	Pral.g_00166
OG0001331	Prbj.g_01505	Pral.g_00281
OG0001333	Prbj.g_02610	Pral.g_00802
OG0001338	Prbj.g_01718	Pral.g_01047
OG0001339	Prbj.g_01734	Pral.g_01276
OG0001340	Prbj.g_02051	Pral.g_00394
OG0001343	Prbj.g_00864	Pral.g_00103
OG0001344	Prbj.g_00450	Pral.g_00155
OG0001345	Prbj.g_00409	Pral.g_00247
OG0001347	Prbj.g_01226	Pral.g_00344
OG0001348	Prbj.g_01531	Pral.g_00917
OG0001349	Prbj.g_01558	Pral.g_00927
OG0001351	Prbj.g_01168	Pral.g_00841
OG0001352	Prbj.g_01346	Pral.g_00791
OG0001353	Prbj.g_01369	Pral.g_00778
OG0001354	Prbj.g_01405	Pral.g_00759
OG0001355	Prbj.g_00335	Pral.g_00693
OG0001356	Prbj.g_00826	Pral.g_00025
OG0001357	Prbj.g_00098	Pral.g_00660
OG0001358	Prbj.g_00131	Pral.g_00620
OG0001359	Prbj.g_01624	Pral.g_00605
OG0001361	Prbj.g_02100	Pral.g_00576
OG0001362	Prbj.g_01797	Pral.g_00511
OG0001363	Prbj.g_00269	Pral.g_00818
OG0001365	Prbj.g_02482	Pral.g_01529
OG0001367	Prbj.g_02227	Pral.g_01585
OG0001368	Prbj.g_02210	Pral.g_01597
OG0001371	Prbj.g_02165	Pral.g_01425
OG0001372	Prbj.g_01299	Pral.g_00024
OG0001375	Prbj.g_00460	Pral.g_00144
OG0001377	Prbj.g_01288	Pral.g_00315
OG0001378	Prbj.g_02208	Pral.g_01599
OG0001382	Prbj.g_01541	Pral.g_00909
OG0001385	Prbj.g_01395	Pral.g_00766
OG0001388	Prbj.g_00951	Pral.g_01744
OG0001389	Prbj.g_01893	Pral.g_00634
OG0001391	Prbj.g_02091	Pral.g_00586
OG0001393	Prbj.g_02109	Pral.g_00570
OG0001421	Prbj.g_02298	Pral.g_01651
OG0001422	Prbj.g_00194, Prbj.g_02695, Prbj.g_01330, Prbj.g_00726	Pral.g_01888
OG0001425	Prbj.g_00360	Pral.g_00713
OG0001427	Prbj.g_02111	Pral.g_00568
OG0001437	Prbj.g_00249	Pral.g_01303
OG0001438	Prbj.g_02052	Pral.g_00395
OG0001441	Prbj.g_02252	Pral.g_01617
OG0001442	Prbj.g_00038	Pral.g_01844
OG0001448	Prbj.g_02549	Pral.g_00467
OG0001456	Prbj.g_00690	Pral.g_01710
OG0001458	Prbj.g_01972	Pral.g_00365
OG0001459	Prbj.g_00736	Pral.g_00070
OG0001463	Prbj.g_00045, Prbj.g_00051	Pral.g_01865
OG0001464	Prbj.g_01873	Pral.g_00531
OG0001465	Prbj.g_01783	Pral.g_00500
OG0001468	Prbj.g_02473	Pral.g_01520
OG0001475	Prbj.g_02172	Pral.g_01053
OG0001476	Prbj.g_01053	Pral.g_01168
OG0001480	Prbj.g_00547	Pral.g_01057
OG0001482	Prbj.g_01457	Pral.g_00719
OG0001484	Prbj.g_02457	Pral.g_01872
OG0001494	Prbj.g_00309	Pral.g_01386
OG0001496	Prbj.g_01720	Pral.g_01287
OG0001500	Prbj.g_02385	Pral.g_01779
OG0001501	Prbj.g_02554	Pral.g_00463
OG0001523	Prbj.g_02381	Pral.g_01784
OG0001546	Prbj.g_00315, Prbj.g_00673, Prbj.g_02170	Pral.g_01900
OG0001559	Prbj.g_00071	Pral.g_00434
OG0001560	Prbj.g_02336	Pral.g_01803
OG0001561	Prbj.g_02477	Pral.g_01672
OG0001562	Prbj.g_00698	Pral.g_00423
OG0001563	Prbj.g_00125	Pral.g_00030
OG0001599	Prbj.g_01889	Pral.g_00457
OG0001600	Prbj.g_00872	Pral.g_01300
OG0001602	Prbj.g_01420	Pral.g_00745
OG0001619	Prbj.g_01031	Pral.g_00197
OG0001621	Prbj.g_00374	Pral.g_01049
OG0001631	Prbj.g_02696, Prbj.g_00301	Pral.g_01869
OG0001633	Prbj.g_00662, Prbj.g_00660	Pral.g_01120
OG0001643	Prbj.g_01484	Pral.g_01733
OG0001645	Prbj.g_00859	Pral.g_01048
OG0001646	Prbj.g_01121	Pral.g_01667
OG0001702	Prbj.g_01492	Pral.g_01229
OG0001703	Prbj.g_00779	Pral.g_01836
OG0001721	Prbj.g_01818	Pral.g_00311
OG0001722	Prbj.g_00033	Pral.g_01310, Pral.g_01827
OG0001723	Prbj.g_00040	Pral.g_01835
OG0001725	Prbj.g_00340	Pral.g_00697
OG0001741	Prbj.g_01216	Pral.g_01004
OG0001743	Prbj.g_00626	Pral.g_00936
OG0001744	Prbj.g_00625	Pral.g_00937
OG0001745	Prbj.g_00612	Pral.g_00947
OG0001747	Prbj.g_02612	Pral.g_01297
OG0001748	Prbj.g_02613	Pral.g_00801
OG0001749	Prbj.g_00452	Pral.g_00153
OG0001750	Prbj.g_01743	Pral.g_01268
OG0001751	Prbj.g_00828	Pral.g_01381
OG0001752	Prbj.g_00005	Pral.g_01402
OG0001753	Prbj.g_00939	Pral.g_01749
OG0001754	Prbj.g_00908	Pral.g_01759
OG0001755	Prbj.g_02200	Pral.g_01576
OG0001756	Prbj.g_02206	Pral.g_01601
OG0001757	Prbj.g_02212	Pral.g_01596
OG0001758	Prbj.g_02272	Pral.g_01631
OG0001759	Prbj.g_02325	Pral.g_01574
OG0001760	Prbj.g_02372	Pral.g_01787
OG0001761	Prbj.g_02417	Pral.g_01493
OG0001762	Prbj.g_02496	Pral.g_01307
OG0001763	Prbj.g_02499	Pral.g_01540
OG0001764	Prbj.g_02513	Pral.g_01547
OG0001765	Prbj.g_02522	Pral.g_01808
OG0001766	Prbj.g_02526	Pral.g_01770
OG0001767	Prbj.g_00817	Pral.g_01465
OG0001768	Prbj.g_00122	Pral.g_00924
OG0001769	Prbj.g_00065	Pral.g_00675
OG0001770	Prbj.g_00353	Pral.g_00707
OG0001771	Prbj.g_00354	Pral.g_00708
OG0001772	Prbj.g_00356	Pral.g_00709
OG0001773	Prbj.g_00357	Pral.g_00710
OG0001774	Prbj.g_00358	Pral.g_00711
OG0001775	Prbj.g_00398	Pral.g_00258
OG0001776	Prbj.g_00982	Pral.g_00242
OG0001777	Prbj.g_01533	Pral.g_00915
OG0001778	Prbj.g_00507	Pral.g_00864
OG0001779	Prbj.g_01142	Pral.g_00858
OG0001780	Prbj.g_00247	Pral.g_01305
OG0001781	Prbj.g_01971	Pral.g_00364
OG0001782	Prbj.g_01981	Pral.g_00368
OG0001783	Prbj.g_01982	Pral.g_00369
OG0001784	Prbj.g_01983	Pral.g_01606
OG0001785	Prbj.g_02007	Pral.g_00376
OG0001786	Prbj.g_02041	Pral.g_00385
OG0001798	Prbj.g_01878	Pral.g_00526
OG0001801	Prbj.g_00029	Pral.g_01066
OG0001803	Prbj.g_00942	Pral.g_00442
OG0001804	Prbj.g_02220	Pral.g_01589
OG0001829	Prbj.g_00967	Pral.g_01362
OG0001830	Prbj.g_00839	Pral.g_01374
OG0001850	Prbj.g_00708	Pral.g_00071
OG0001851	Prbj.g_01187	Pral.g_00667
OG0001878	Prbj.g_01209	Pral.g_01010
OG0001879	Prbj.g_01590	Pral.g_00299
OG0001880	Prbj.g_01685	Pral.g_01109
OG0001881	Prbj.g_01876	Pral.g_00528
OG0001882	Prbj.g_01911	Pral.g_01392
OG0001883	Prbj.g_01912	Pral.g_01393
OG0001886	Prbj.g_01092	Pral.g_01745
OG0001887	Prbj.g_00871	Pral.g_01306
OG0001888	Prbj.g_01851	Pral.g_01572
OG0001889	Prbj.g_02282	Pral.g_01641
OG0001890	Prbj.g_02528	Pral.g_01894
OG0001891	Prbj.g_00326	Pral.g_00689
OG0001892	Prbj.g_01358	Pral.g_00786
OG0001893	Prbj.g_01944	Pral.g_00997
OG0001894	Prbj.g_01945	Pral.g_00998
OG0001895	Prbj.g_01954	Pral.g_01002
OG0001896	Prbj.g_02050	Pral.g_00393
OG0001912	Prbj.g_01185	Pral.g_01678
OG0001913	Prbj.g_01186	Pral.g_01677
OG0001914	Prbj.g_00254	Pral.g_01685
OG0001915	Prbj.g_00490	Pral.g_00118
OG0001916	Prbj.g_01663	Pral.g_01839
OG0001922	Prbj.g_01665	Pral.g_01847
OG0001965	Prbj.g_01683	Pral.g_01111
OG0001971	Prbj.g_00532	Pral.g_00889
OG0001972	Prbj.g_00273	Pral.g_00814
OG0001978	Prbj.g_00203	Pral.g_01668
OG0001997	Prbj.g_00072, Prbj.g_00229	Pral.g_01302
OG0002032	Prbj.g_00178	Pral.g_00808
OG0002033	Prbj.g_01637	Pral.g_00614
OG0002037	Prbj.g_01407	Pral.g_00757
OG0002038	Prbj.g_01546	Pral.g_01688
OG0002039	Prbj.g_00551	Pral.g_01056
OG0002053	Prbj.g_00479	Pral.g_01243
OG0002062	Prbj.g_01536	Pral.g_01674
OG0002063	Prbj.g_00256	Pral.g_01684
OG0002064	Prbj.g_00255	Pral.g_01683
OG0002076	Prbj.g_01952	Pral.g_00014
OG0002120	Prbj.g_01528	Pral.g_01224
OG0002133	Prbj.g_01475	Pral.g_01188
OG0002137	Prbj.g_01698	Pral.g_01096
OG0002193	Prbj.g_01425	Pral.g_01686
OG0002265	Prbj.g_02618	Pral.g_00798
OG0002268	Prbj.g_00167	Pral.g_01059
OG0002272	Prbj.g_00901	Pral.g_00473
OG0002274	Prbj.g_02295	Pral.g_01648
OG0002278	Prbj.g_02567	Pral.g_01431
OG0002280	Prbj.g_00106	Pral.g_00652
OG0002287	Prbj.g_00550	Pral.g_01225
OG0002288	Prbj.g_02001	Pral.g_00372
OG0002316	Prbj.g_01603	Pral.g_00097, Pral.g_00002
OG0002365	Prbj.g_01323	Pral.g_00069
OG0002389	Prbj.g_00199	Pral.g_00003
OG0002397	Prbj.g_00048	Pral.g_00013
