Orthogroup	Prbm	Praw
OG0001105	Prbm.g_00798	Praw.g_01572
OG0001106	Prbm.g_00976	Praw.g_01548
OG0001107	Prbm.g_00986	Praw.g_01541
OG0001108	Prbm.g_00990	Praw.g_01537
OG0001109	Prbm.g_00991	Praw.g_01536
OG0001110	Prbm.g_00993	Praw.g_01534
OG0001111	Prbm.g_00994	Praw.g_01533
OG0001112	Prbm.g_00995	Praw.g_01532
OG0001113	Prbm.g_00996	Praw.g_01531
OG0001114	Prbm.g_00997	Praw.g_01530
OG0001115	Prbm.g_00999	Praw.g_01528
OG0001116	Prbm.g_01000	Praw.g_01527
OG0001117	Prbm.g_01001	Praw.g_01526
OG0001118	Prbm.g_01002	Praw.g_01525
OG0001119	Prbm.g_01003	Praw.g_01524
OG0001120	Prbm.g_01004	Praw.g_01522
OG0001121	Prbm.g_01648	Praw.g_00199, Praw.g_01519
OG0001122	Prbm.g_01033	Praw.g_01495
OG0001123	Prbm.g_01037	Praw.g_01491
OG0001124	Prbm.g_01039	Praw.g_01489
OG0001125	Prbm.g_01041	Praw.g_01488
OG0001126	Prbm.g_01052	Praw.g_01478
OG0001127	Prbm.g_01053	Praw.g_01477
OG0001128	Prbm.g_01056	Praw.g_01475
OG0001129	Prbm.g_01057	Praw.g_01474
OG0001130	Prbm.g_01058	Praw.g_01473
OG0001131	Prbm.g_00894	Praw.g_01437
OG0001132	Prbm.g_01103	Praw.g_01427
OG0001133	Prbm.g_01079	Praw.g_00187
OG0001134	Prbm.g_01910	Praw.g_00201
OG0001135	Prbm.g_01913	Praw.g_00204
OG0001136	Prbm.g_01552	Praw.g_00231
OG0001137	Prbm.g_01539	Praw.g_00242
OG0001138	Prbm.g_01518	Praw.g_00260
OG0001139	Prbm.g_01516	Praw.g_00261
OG0001140	Prbm.g_01515	Praw.g_00262
OG0001141	Prbm.g_01514	Praw.g_00263
OG0001142	Prbm.g_01513	Praw.g_00264
OG0001143	Prbm.g_01506	Praw.g_00271
OG0001144	Prbm.g_01501	Praw.g_00276
OG0001145	Prbm.g_01603	Praw.g_00971
OG0001146	Prbm.g_01615	Praw.g_00985
OG0001147	Prbm.g_01634	Praw.g_01001
OG0001148	Prbm.g_01662	Praw.g_01018
OG0001149	Prbm.g_01663	Praw.g_01019
OG0001150	Prbm.g_01664	Praw.g_01020
OG0001151	Prbm.g_01675	Praw.g_01031
OG0001152	Prbm.g_01676	Praw.g_01032
OG0001153	Prbm.g_01740	Praw.g_00368
OG0001154	Prbm.g_01741	Praw.g_00370
OG0001155	Prbm.g_01757	Praw.g_00382
OG0001156	Prbm.g_01760	Praw.g_00385
OG0001157	Prbm.g_01761	Praw.g_00386
OG0001158	Prbm.g_01762	Praw.g_00387
OG0001159	Prbm.g_01763	Praw.g_00388
OG0001160	Prbm.g_01789	Praw.g_00412
OG0001161	Prbm.g_01586	Praw.g_00423
OG0001162	Prbm.g_01801	Praw.g_00434
OG0001163	Prbm.g_01833	Praw.g_00507
OG0001164	Prbm.g_01837	Praw.g_00511
OG0001165	Prbm.g_01840	Praw.g_00514
OG0001166	Prbm.g_01858	Praw.g_00534
OG0001167	Prbm.g_01876	Praw.g_00551
OG0001168	Prbm.g_01877	Praw.g_00553
OG0001169	Prbm.g_01879	Praw.g_00555
OG0001170	Prbm.g_01881	Praw.g_00557
OG0001171	Prbm.g_01891	Praw.g_00567
OG0001172	Prbm.g_01952	Praw.g_01914
OG0001173	Prbm.g_01953	Praw.g_01913
OG0001174	Prbm.g_01961	Praw.g_01905
OG0001175	Prbm.g_01962	Praw.g_01904
OG0001176	Prbm.g_01974	Praw.g_01897
OG0001177	Prbm.g_01972	Praw.g_01895
OG0001178	Prbm.g_01345	Praw.g_01890
OG0001179	Prbm.g_02016	Praw.g_00112
OG0001180	Prbm.g_02039	Praw.g_00090
OG0001181	Prbm.g_02043	Praw.g_00086
OG0001182	Prbm.g_02052	Praw.g_00079
OG0001183	Prbm.g_02058	Praw.g_00075
OG0001184	Prbm.g_02074	Praw.g_00059
OG0001185	Prbm.g_02089	Praw.g_00045
OG0001186	Prbm.g_02140	Praw.g_00021
OG0001187	Prbm.g_02145	Praw.g_00017
OG0001188	Prbm.g_02147	Praw.g_00015
OG0001189	Prbm.g_02164	Praw.g_01191
OG0001190	Prbm.g_02169	Praw.g_01187
OG0001191	Prbm.g_02179	Praw.g_01177
OG0001192	Prbm.g_02184	Praw.g_01172
OG0001193	Prbm.g_02197	Praw.g_01162
OG0001194	Prbm.g_02198	Praw.g_01161
OG0001195	Prbm.g_02199	Praw.g_01160
OG0001196	Prbm.g_02219	Praw.g_01147
OG0001197	Prbm.g_02221	Praw.g_01146
OG0001198	Prbm.g_02230	Praw.g_01139
OG0001199	Prbm.g_00131	Praw.g_01360
OG0001200	Prbm.g_00133	Praw.g_01358
OG0001201	Prbm.g_00165	Praw.g_01327
OG0001202	Prbm.g_00259	Praw.g_01236
OG0001203	Prbm.g_00298	Praw.g_01197
OG0001204	Prbm.g_00304	Praw.g_00890
OG0001205	Prbm.g_00455	Praw.g_00702
OG0001206	Prbm.g_00491	Praw.g_00685
OG0001207	Prbm.g_00502	Praw.g_00670
OG0001209	Prbm.g_00568	Praw.g_00613
OG0001210	Prbm.g_00573	Praw.g_00608
OG0001211	Prbm.g_00583	Praw.g_00598
OG0001212	Prbm.g_00626	Praw.g_01942
OG0001213	Prbm.g_00660	Praw.g_00165
OG0001214	Prbm.g_00668	Praw.g_01885
OG0001215	Prbm.g_00727	Praw.g_01832
OG0001216	Prbm.g_00744	Praw.g_01807
OG0001217	Prbm.g_00111	Praw.g_01759
OG0001218	Prbm.g_00785	Praw.g_01751
OG0001219	Prbm.g_00957	Praw.g_01708
OG0001220	Prbm.g_00867	Praw.g_01647
OG0001221	Prbm.g_00941	Praw.g_01586
OG0001222	Prbm.g_00889	Praw.g_01547
OG0001223	Prbm.g_01005	Praw.g_01521
OG0001224	Prbm.g_01060	Praw.g_01471
OG0001225	Prbm.g_01062	Praw.g_01469
OG0001226	Prbm.g_01945	Praw.g_01443
OG0001227	Prbm.g_01085	Praw.g_01424
OG0001228	Prbm.g_01498	Praw.g_00279
OG0001229	Prbm.g_01176	Praw.g_01014
OG0001230	Prbm.g_01701	Praw.g_01091
OG0001231	Prbm.g_00789	Praw.g_00432
OG0001232	Prbm.g_01862	Praw.g_00538
OG0001233	Prbm.g_01882	Praw.g_00558
OG0001234	Prbm.g_01964	Praw.g_01902
OG0001235	Prbm.g_01968	Praw.g_01893
OG0001236	Prbm.g_02071	Praw.g_00062
OG0001237	Prbm.g_02075	Praw.g_00058
OG0001238	Prbm.g_02180	Praw.g_01176
OG0001239	Prbm.g_00128	Praw.g_01363
OG0001241	Prbm.g_00159	Praw.g_01334
OG0001242	Prbm.g_00178	Praw.g_01316
OG0001243	Prbm.g_00185	Praw.g_01310
OG0001244	Prbm.g_00201	Praw.g_01294
OG0001245	Prbm.g_01353	Praw.g_00753
OG0001246	Prbm.g_00538	Praw.g_00644
OG0001247	Prbm.g_00719	Praw.g_01839
OG0001248	Prbm.g_00722	Praw.g_01837
OG0001249	Prbm.g_00395	Praw.g_01719
OG0001251	Prbm.g_01937	Praw.g_01610
OG0001252	Prbm.g_01055	Praw.g_01476
OG0001253	Prbm.g_01806	Praw.g_01423
OG0001254	Prbm.g_01912	Praw.g_00203
OG0001255	Prbm.g_01566	Praw.g_00218
OG0001256	Prbm.g_01797	Praw.g_00425
OG0001257	Prbm.g_01802	Praw.g_00431
OG0001258	Prbm.g_01838	Praw.g_00512
OG0001259	Prbm.g_01880	Praw.g_00556
OG0001260	Prbm.g_01897	Praw.g_00573
OG0001261	Prbm.g_02024	Praw.g_00104
OG0001262	Prbm.g_02162	Praw.g_01193
OG0001263	Prbm.g_00188	Praw.g_01307
OG0001264	Prbm.g_00528, Prbm.g_00529, Prbm.g_00530, Prbm.g_00036, Prbm.g_01982, Prbm.g_01828, Prbm.g_01595, Prbm.g_01985, Prbm.g_00532, Prbm.g_01289, Prbm.g_01287	Praw.g_01390
OG0001269	Prbm.g_00866	Praw.g_00773
OG0001273	Prbm.g_00662	Praw.g_00167
OG0001277	Prbm.g_02207	Praw.g_01435
OG0001279	Prbm.g_01171	Praw.g_00930
OG0001280	Prbm.g_01610	Praw.g_00980
OG0001282	Prbm.g_01661	Praw.g_01017
OG0001284	Prbm.g_01783	Praw.g_00407
OG0001285	Prbm.g_01865	Praw.g_00541
OG0001286	Prbm.g_02037	Praw.g_00092
OG0001287	Prbm.g_02096	Praw.g_00037
OG0001288	Prbm.g_02106	Praw.g_00028
OG0001289	Prbm.g_00144	Praw.g_01347
OG0001290	Prbm.g_00158	Praw.g_01335
OG0001294	Prbm.g_01584, Prbm.g_01649	Praw.g_00755
OG0001295	Prbm.g_01574	Praw.g_00680
OG0001296	Prbm.g_00543	Praw.g_00639
OG0001297	Prbm.g_00548	Praw.g_00634
OG0001299	Prbm.g_00698	Praw.g_01856
OG0001300	Prbm.g_00731	Praw.g_01829
OG0001301	Prbm.g_00733	Praw.g_01826
OG0001302	Prbm.g_00955	Praw.g_01710
OG0001303	Prbm.g_01273	Praw.g_01507
OG0001304	Prbm.g_01046	Praw.g_01482
OG0001305	Prbm.g_00884	Praw.g_01463
OG0001306	Prbm.g_01564	Praw.g_00220
OG0001307	Prbm.g_01594, Prbm.g_01631	Praw.g_00998
OG0001308	Prbm.g_01720	Praw.g_00347
OG0001309	Prbm.g_00552	Praw.g_00429
OG0001310	Prbm.g_01852	Praw.g_00527
OG0001311	Prbm.g_01038	Praw.g_01490
OG0001312	Prbm.g_00966	Praw.g_01558
OG0001314	Prbm.g_01169	Praw.g_01768
OG0001315	Prbm.g_02056	Praw.g_01373
OG0001316	Prbm.g_00199	Praw.g_01295
OG0001317	Prbm.g_00294	Praw.g_01201
OG0001318	Prbm.g_00316	Praw.g_00877
OG0001320	Prbm.g_01415, Prbm.g_01164	Praw.g_00752
OG0001321	Prbm.g_00461	Praw.g_00696
OG0001322	Prbm.g_00462	Praw.g_00695
OG0001324	Prbm.g_00732	Praw.g_01828
OG0001325	Prbm.g_00747	Praw.g_01804
OG0001326	Prbm.g_01929	Praw.g_01622
OG0001327	Prbm.g_00918	Praw.g_01452
OG0001328	Prbm.g_00937	Praw.g_01425
OG0001329	Prbm.g_01805	Praw.g_00194
OG0001330	Prbm.g_01604	Praw.g_00953
OG0001331	Prbm.g_01666	Praw.g_01022
OG0001332	Prbm.g_01755	Praw.g_00380
OG0001334	Prbm.g_02061	Praw.g_00072
OG0001335	Prbm.g_02062	Praw.g_00071
OG0001336	Prbm.g_02216	Praw.g_01150
OG0001339	Prbm.g_00161	Praw.g_01332
OG0001340	Prbm.g_00388	Praw.g_00806
OG0001341	Prbm.g_00091	Praw.g_01761
OG0001342	Prbm.g_01262, Prbm.g_01017, Prbm.g_01016, Prbm.g_01091	Praw.g_01715
OG0001343	Prbm.g_00909	Praw.g_01613
OG0001344	Prbm.g_01544	Praw.g_00238
OG0001345	Prbm.g_01528	Praw.g_00253
OG0001346	Prbm.g_01612	Praw.g_00982
OG0001348	Prbm.g_01122	Praw.g_00453
OG0001350	Prbm.g_00297	Praw.g_01198
OG0001351	Prbm.g_00481	Praw.g_00693
OG0001352	Prbm.g_00714	Praw.g_01842
OG0001354	Prbm.g_00998	Praw.g_01529
OG0001355	Prbm.g_01804	Praw.g_00463
OG0001356	Prbm.g_01145, Prbm.g_01433	Praw.g_01734
OG0001359	Prbm.g_00910	Praw.g_01612
OG0001360	Prbm.g_01526	Praw.g_01422
OG0001362	Prbm.g_01724	Praw.g_00351
OG0001363	Prbm.g_00487	Praw.g_00353
OG0001365	Prbm.g_02173	Praw.g_01183
OG0001369	Prbm.g_00149	Praw.g_01342
OG0001371	Prbm.g_00713	Praw.g_01843
OG0001373	Prbm.g_01928	Praw.g_01623
OG0001374	Prbm.g_01936	Praw.g_01615
OG0001375	Prbm.g_00908	Praw.g_01614
OG0001376	Prbm.g_00896	Praw.g_01458
OG0001377	Prbm.g_00897	Praw.g_01457
OG0001378	Prbm.g_00443	Praw.g_00171
OG0001380	Prbm.g_01573	Praw.g_01003
OG0001381	Prbm.g_01658	Praw.g_01010
OG0001384	Prbm.g_01124, Prbm.g_01110, Prbm.g_01445, Prbm.g_01461	Praw.g_01773
OG0001385	Prbm.g_01925	Praw.g_01626
OG0001386	Prbm.g_01926	Praw.g_01625
OG0001387	Prbm.g_01927	Praw.g_01624
OG0001388	Prbm.g_01930	Praw.g_01621
OG0001389	Prbm.g_01931	Praw.g_01620
OG0001390	Prbm.g_01932	Praw.g_01619
OG0001391	Prbm.g_01933	Praw.g_01618
OG0001392	Prbm.g_01934	Praw.g_01617
OG0001393	Prbm.g_01935	Praw.g_01616
OG0001395	Prbm.g_01049	Praw.g_01480
OG0001396	Prbm.g_02119	Praw.g_00341
OG0001397	Prbm.g_01725	Praw.g_00352
OG0001398	Prbm.g_00761	Praw.g_00459
OG0001399	Prbm.g_00080	Praw.g_01900
OG0001401	Prbm.g_01225, Prbm.g_00851	Praw.g_00908
OG0001402	Prbm.g_00655	Praw.g_01744
OG0001403	Prbm.g_00030	Praw.g_01398
OG0001404	Prbm.g_00125	Praw.g_01366
OG0001405	Prbm.g_00381	Praw.g_00808
OG0001406	Prbm.g_00895	Praw.g_01459
OG0001407	Prbm.g_00900	Praw.g_01445
OG0001408	Prbm.g_00104	Praw.g_01440
OG0001409	Prbm.g_01540	Praw.g_00241
OG0001410	Prbm.g_01632	Praw.g_00999
OG0001413	Prbm.g_00790	Praw.g_00421
OG0001414	Prbm.g_00288	Praw.g_01206
OG0001415	Prbm.g_00290	Praw.g_01204
OG0001417	Prbm.g_01583	Praw.g_00678
OG0001418	Prbm.g_00720	Praw.g_01838
OG0001419	Prbm.g_00781	Praw.g_01444
OG0001420	Prbm.g_01159	Praw.g_00179
OG0001421	Prbm.g_01798	Praw.g_00426
OG0001422	Prbm.g_01080	Praw.g_00451
OG0001424	Prbm.g_01482	Praw.g_00323
OG0001425	Prbm.g_02183	Praw.g_01173
OG0001428	Prbm.g_00231	Praw.g_01263
OG0001429	Prbm.g_00958	Praw.g_01707
OG0001430	Prbm.g_00898	Praw.g_00948
OG0001431	Prbm.g_01181	Praw.g_00951
OG0001432	Prbm.g_01027	Praw.g_00420
OG0001433	Prbm.g_01146, Prbm.g_01432	Praw.g_01735
OG0001434	Prbm.g_00949	Praw.g_01578
OG0001437	Prbm.g_00289	Praw.g_01205
OG0001439	Prbm.g_00363	Praw.g_00827
OG0001440	Prbm.g_01351	Praw.g_00730
OG0001441	Prbm.g_00555	Praw.g_00627
OG0001442	Prbm.g_01690	Praw.g_01770
OG0001443	Prbm.g_01919	Praw.g_00498
OG0001446	Prbm.g_00136	Praw.g_01355
OG0001447	Prbm.g_00186	Praw.g_01309
OG0001450	Prbm.g_00724	Praw.g_01835
OG0001451	Prbm.g_00878	Praw.g_01638
OG0001453	Prbm.g_01008	Praw.g_01517
OG0001454	Prbm.g_01346	Praw.g_01429
OG0001455	Prbm.g_00048	Praw.g_00189
OG0001456	Prbm.g_01592	Praw.g_00211
OG0001457	Prbm.g_01591	Praw.g_00212
OG0001458	Prbm.g_01590	Praw.g_00213
OG0001459	Prbm.g_01438	Praw.g_00939
OG0001460	Prbm.g_01431, Prbm.g_01147	Praw.g_01736
OG0001463	Prbm.g_00343	Praw.g_00848
OG0001464	Prbm.g_00768	Praw.g_00805
OG0001466	Prbm.g_01186	Praw.g_01771
OG0001467	Prbm.g_00117	Praw.g_01718
OG0001468	Prbm.g_00907	Praw.g_01454
OG0001471	Prbm.g_01585	Praw.g_00422
OG0001472	Prbm.g_00893	Praw.g_00428
OG0001473	Prbm.g_01645	Praw.g_00020
OG0001477	Prbm.g_01829	Praw.g_00320
OG0001480	Prbm.g_01189	Praw.g_00763
OG0001481	Prbm.g_01071	Praw.g_00759
OG0001482	Prbm.g_01083	Praw.g_00690
OG0001485	Prbm.g_01182	Praw.g_00464
OG0001486	Prbm.g_01551	Praw.g_00232
OG0001490	Prbm.g_01170	Praw.g_00735
OG0001491	Prbm.g_00950	Praw.g_01712
OG0001496	Prbm.g_01831	Praw.g_00318
OG0001497	Prbm.g_01830	Praw.g_00319
OG0001499	Prbm.g_00113	Praw.g_01374
OG0001500	Prbm.g_00321	Praw.g_00871
OG0001501	Prbm.g_01326	Praw.g_01817
OG0001503	Prbm.g_01123	Praw.g_00208
OG0001504	Prbm.g_01439	Praw.g_00940, Praw.g_00485
OG0001506	Prbm.g_01752	Praw.g_00378
OG0001507	Prbm.g_01157	Praw.g_00478
OG0001514	Prbm.g_01832	Praw.g_00317
OG0001521	Prbm.g_01023, Prbm.g_01479	Praw.g_01760
OG0001523	Prbm.g_01915	Praw.g_00205
OG0001524	Prbm.g_01916	Praw.g_00206
OG0001525	Prbm.g_00086	Praw.g_00436
OG0001526	Prbm.g_00952	Praw.g_01049
OG0001548	Prbm.g_01100	Praw.g_01721
OG0001549	Prbm.g_00876	Praw.g_01640
OG0001550	Prbm.g_01314	Praw.g_00192
OG0001551	Prbm.g_01922	Praw.g_00210
OG0001552	Prbm.g_01918	Praw.g_00906
OG0001553	Prbm.g_01707	Praw.g_01086
OG0001555	Prbm.g_01826	Praw.g_00441
OG0001556	Prbm.g_01423	Praw.g_01742
OG0001558	Prbm.g_01221	Praw.g_00911
OG0001564	Prbm.g_02124	Praw.g_01062
OG0001566	Prbm.g_00710	Praw.g_01846
OG0001569	Prbm.g_01311	Praw.g_01417
OG0001571	Prbm.g_01388	Praw.g_00185
OG0001581	Prbm.g_01098	Praw.g_01291
OG0001585	Prbm.g_01370, Prbm.g_01458	Praw.g_00934
OG0001595	Prbm.g_00124	Praw.g_01367
OG0001596	Prbm.g_00132	Praw.g_01359
OG0001597	Prbm.g_01749	Praw.g_00770
OG0001598	Prbm.g_01067	Praw.g_00486, Praw.g_00336
OG0001599	Prbm.g_00489	Praw.g_00687
OG0001600	Prbm.g_00545	Praw.g_00637
OG0001601	Prbm.g_00708	Praw.g_01848
OG0001603	Prbm.g_00954	Praw.g_01711
OG0001604	Prbm.g_00938	Praw.g_01589
OG0001606	Prbm.g_01135	Praw.g_01438
OG0001607	Prbm.g_01196	Praw.g_00207
OG0001608	Prbm.g_01112	Praw.g_01007
OG0001609	Prbm.g_01750	Praw.g_00376
OG0001610	Prbm.g_01754	Praw.g_00379
OG0001611	Prbm.g_01137	Praw.g_00438
OG0001613	Prbm.g_02055	Praw.g_00077
OG0001626	Prbm.g_01339	Praw.g_01762
OG0001629	Prbm.g_01155	Praw.g_01748
OG0001630	Prbm.g_00915	Praw.g_01607
OG0001631	Prbm.g_00770	Praw.g_01449
OG0001632	Prbm.g_01162	Praw.g_00311, Praw.g_00471, Praw.g_00932
OG0001633	Prbm.g_01946	Praw.g_01013
OG0001648	Prbm.g_01819	Praw.g_00760
OG0001649	Prbm.g_00899	Praw.g_01447
OG0001650	Prbm.g_01310	Praw.g_00474
OG0001651	Prbm.g_01109	Praw.g_00437
OG0001652	Prbm.g_01219	Praw.g_00909
OG0001662	Prbm.g_01286	Praw.g_00177
OG0001663	Prbm.g_01567	Praw.g_00217
OG0001664	Prbm.g_01655	Praw.g_00332
OG0001665	Prbm.g_01657	Praw.g_00335
OG0001666	Prbm.g_01437	Praw.g_00938
OG0001667	Prbm.g_01180	Praw.g_00956
OG0001668	Prbm.g_01587	Praw.g_00308
OG0001668	Prbm.g_01909	Praw.g_00499
OG0001671	Prbm.g_01212	Praw.g_00916
OG0001684	Prbm.g_00396	Praw.g_01936
OG0001688	Prbm.g_01018, Prbm.g_01481	Praw.g_01450
OG0001696	Prbm.g_00879	Praw.g_01637
OG0001697	Prbm.g_00953	Praw.g_01628
OG0001698	Prbm.g_01686	Praw.g_01451
OG0001700	Prbm.g_01430	Praw.g_01737
OG0001706	Prbm.g_01347	Praw.g_01785
OG0001708	Prbm.g_01568	Praw.g_00216
OG0001710	Prbm.g_00079	Praw.g_01899
OG0001718	Prbm.g_01136	Praw.g_00769
OG0001719	Prbm.g_01332	Praw.g_00744
OG0001721	Prbm.g_01811	Praw.g_01757
OG0001723	Prbm.g_01815	Praw.g_00931
OG0001724	Prbm.g_01362, Prbm.g_01367	Praw.g_00473
OG0001725	Prbm.g_01285	Praw.g_00745
OG0001742	Prbm.g_01316	Praw.g_00757
OG0001743	Prbm.g_01380	Praw.g_00175
OG0001744	Prbm.g_01327	Praw.g_00965
OG0001772	Prbm.g_01317	Praw.g_00736
OG0001773	Prbm.g_01242	Praw.g_00443, Praw.g_01783
OG0001774	Prbm.g_00711	Praw.g_01845
OG0001775	Prbm.g_00112	Praw.g_01442
OG0001776	Prbm.g_01092	Praw.g_00173
OG0001778	Prbm.g_01628	Praw.g_00950
OG0001779	Prbm.g_01201	Praw.g_00966
OG0001781	Prbm.g_01028, Prbm.g_01323	Praw.g_00452
OG0001782	Prbm.g_00531, Prbm.g_01288	Praw.g_00799
OG0001819	Prbm.g_01074	Praw.g_00743
OG0001821	Prbm.g_01166	Praw.g_01756
OG0001822	Prbm.g_01024	Praw.g_01729
OG0001823	Prbm.g_01255	Praw.g_01635
OG0001824	Prbm.g_00775	Praw.g_01501
OG0001825	Prbm.g_01068	Praw.g_01441
OG0001826	Prbm.g_00782	Praw.g_01439
OG0001827	Prbm.g_01082	Praw.g_01436
OG0001828	Prbm.g_00105	Praw.g_00170
OG0001829	Prbm.g_01154	Praw.g_00174
OG0001830	Prbm.g_01188	Praw.g_00188
OG0001831	Prbm.g_01097	Praw.g_00200
OG0001832	Prbm.g_01252	Praw.g_00946
OG0001833	Prbm.g_01659	Praw.g_01015
OG0001920	Prbm.g_01350	Praw.g_01816
OG0001959	Prbm.g_01626, Prbm.g_01984, Prbm.g_02142, Prbm.g_00527, Prbm.g_02141	Praw.g_00924
OG0001963	Prbm.g_01976	Praw.g_00488
OG0001982	Prbm.g_01818	Praw.g_00764
OG0002028	Prbm.g_00786	Praw.g_01506
OG0002036	Prbm.g_01320	Praw.g_00489
OG0002147	Prbm.g_01361	Praw.g_01815
OG0002227	Prbm.g_01425	Praw.g_01740
OG0002267	Prbm.g_01398	Praw.g_00941
OG0002293	Prbm.g_01073	Praw.g_00324
OG0002372	Prbm.g_01917	Praw.g_00446
OG0002374	Prbm.g_01428, Prbm.g_01148	Praw.g_01733
OG0002423	Prbm.g_01378	Praw.g_00313
OG0002427	Prbm.g_01113	Praw.g_00973
OG0002499	Prbm.g_01296	Praw.g_00490
OG0002719	Prbm.g_01125	Praw.g_00321
OG0003017	Prbm.g_01424	Praw.g_01741
OG0003021	Prbm.g_01243	Praw.g_00894
OG0003215	Prbm.g_01163	Praw.g_00439
OG0003340	Prbm.g_02125	Praw.g_01036
