Orthogroup	Prbm	Syak
OG0001119	Prbm.g_01003	Syak.g_00478
OG0001120	Prbm.g_01004	Syak.g_00474
OG0001121	Prbm.g_01648	Syak.g_00114
OG0001123	Prbm.g_01037	Syak.g_00650
OG0001124	Prbm.g_01039	Syak.g_00652
OG0001125	Prbm.g_01041	Syak.g_00654
OG0001126	Prbm.g_01052	Syak.g_00757
OG0001127	Prbm.g_01053	Syak.g_00756
OG0001128	Prbm.g_01056	Syak.g_00753
OG0001129	Prbm.g_01057	Syak.g_00751
OG0001130	Prbm.g_01058	Syak.g_00750
OG0001131	Prbm.g_00894	Syak.g_00389
OG0001132	Prbm.g_01103	Syak.g_00120
OG0001133	Prbm.g_01079	Syak.g_00014
OG0001134	Prbm.g_01910	Syak.g_00273
OG0001135	Prbm.g_01913	Syak.g_00274
OG0001136	Prbm.g_01552	Syak.g_00901
OG0001137	Prbm.g_01539	Syak.g_00876
OG0001138	Prbm.g_01518	Syak.g_00839
OG0001139	Prbm.g_01516	Syak.g_00837
OG0001140	Prbm.g_01515	Syak.g_00836
OG0001141	Prbm.g_01514	Syak.g_00835
OG0001142	Prbm.g_01513	Syak.g_00834
OG0001143	Prbm.g_01506	Syak.g_00826
OG0001144	Prbm.g_01501	Syak.g_00815
OG0001145	Prbm.g_01603	Syak.g_00922
OG0001146	Prbm.g_01615	Syak.g_00943
OG0001147	Prbm.g_01634	Syak.g_01113
OG0001148	Prbm.g_01662	Syak.g_02563
OG0001149	Prbm.g_01663	Syak.g_02562
OG0001150	Prbm.g_01664	Syak.g_02561
OG0001151	Prbm.g_01675	Syak.g_02548
OG0001153	Prbm.g_01740	Syak.g_01084
OG0001154	Prbm.g_01741	Syak.g_01085
OG0001155	Prbm.g_01757	Syak.g_02480
OG0001156	Prbm.g_01760	Syak.g_02477
OG0001157	Prbm.g_01761	Syak.g_02476
OG0001158	Prbm.g_01762	Syak.g_02475
OG0001159	Prbm.g_01763	Syak.g_02474
OG0001160	Prbm.g_01789	Syak.g_02437
OG0001161	Prbm.g_01586	Syak.g_01906
OG0001162	Prbm.g_01801	Syak.g_00959
OG0001163	Prbm.g_01833	Syak.g_02429
OG0001164	Prbm.g_01837	Syak.g_02423
OG0001165	Prbm.g_01840	Syak.g_02418
OG0001166	Prbm.g_01858	Syak.g_02394
OG0001167	Prbm.g_01876	Syak.g_02366
OG0001168	Prbm.g_01877	Syak.g_02364
OG0001169	Prbm.g_01879	Syak.g_02362
OG0001170	Prbm.g_01881	Syak.g_02360
OG0001171	Prbm.g_01891	Syak.g_02349
OG0001172	Prbm.g_01952	Syak.g_01388
OG0001173	Prbm.g_01953	Syak.g_01387
OG0001174	Prbm.g_01961	Syak.g_01379
OG0001175	Prbm.g_01962	Syak.g_01378
OG0001176	Prbm.g_01974	Syak.g_01354
OG0001177	Prbm.g_01972	Syak.g_01356
OG0001178	Prbm.g_01345	Syak.g_02411
OG0001179	Prbm.g_02016	Syak.g_01324
OG0001181	Prbm.g_02043	Syak.g_01296
OG0001182	Prbm.g_02052	Syak.g_01287
OG0001183	Prbm.g_02058	Syak.g_01282
OG0001184	Prbm.g_02074	Syak.g_01571
OG0001185	Prbm.g_02089	Syak.g_01643
OG0001186	Prbm.g_02140	Syak.g_01709
OG0001187	Prbm.g_02145	Syak.g_01712
OG0001188	Prbm.g_02147	Syak.g_01714
OG0001189	Prbm.g_02164	Syak.g_01736
OG0001190	Prbm.g_02169	Syak.g_01942
OG0001191	Prbm.g_02179	Syak.g_01928
OG0001192	Prbm.g_02184	Syak.g_01921
OG0001193	Prbm.g_02197	Syak.g_01888
OG0001194	Prbm.g_02198	Syak.g_01882
OG0001195	Prbm.g_02199	Syak.g_01881
OG0001196	Prbm.g_02219	Syak.g_01811
OG0001197	Prbm.g_02221	Syak.g_01809
OG0001198	Prbm.g_02230	Syak.g_01798
OG0001199	Prbm.g_00131	Syak.g_02249
OG0001200	Prbm.g_00133	Syak.g_02247
OG0001201	Prbm.g_00165	Syak.g_02191
OG0001202	Prbm.g_00259	Syak.g_02061
OG0001203	Prbm.g_00298	Syak.g_02307
OG0001204	Prbm.g_00304	Syak.g_01404
OG0001205	Prbm.g_00455	Syak.g_01181
OG0001206	Prbm.g_00491	Syak.g_01148
OG0001207	Prbm.g_00502	Syak.g_02566
OG0001208	Prbm.g_00508	Syak.g_02576
OG0001209	Prbm.g_00568	Syak.g_02643
OG0001210	Prbm.g_00573	Syak.g_02654
OG0001211	Prbm.g_00583	Syak.g_02669
OG0001212	Prbm.g_00626	Syak.g_02728
OG0001213	Prbm.g_00660	Syak.g_00025
OG0001214	Prbm.g_00668	Syak.g_00037
OG0001215	Prbm.g_00727	Syak.g_00697
OG0001216	Prbm.g_00744	Syak.g_00805
OG0001217	Prbm.g_00111	Syak.g_00138
OG0001218	Prbm.g_00785	Syak.g_01093
OG0001219	Prbm.g_00957	Syak.g_00551
OG0001220	Prbm.g_00867	Syak.g_00580
OG0001221	Prbm.g_00941	Syak.g_00390
OG0001222	Prbm.g_00889	Syak.g_00517
OG0001223	Prbm.g_01005	Syak.g_00472
OG0001224	Prbm.g_01060	Syak.g_00739
OG0001226	Prbm.g_01945	Syak.g_02239
OG0001227	Prbm.g_01085	Syak.g_00963
OG0001228	Prbm.g_01498	Syak.g_00619
OG0001229	Prbm.g_01176	Syak.g_00711
OG0001230	Prbm.g_01701	Syak.g_01030
OG0001231	Prbm.g_00789	Syak.g_01777
OG0001232	Prbm.g_01862	Syak.g_02385
OG0001233	Prbm.g_01882	Syak.g_02359
OG0001234	Prbm.g_01964	Syak.g_01374
OG0001235	Prbm.g_01968	Syak.g_01362
OG0001236	Prbm.g_02071	Syak.g_01568
OG0001237	Prbm.g_02075	Syak.g_01573
OG0001238	Prbm.g_02180	Syak.g_01926
OG0001239	Prbm.g_00128	Syak.g_02252
OG0001240	Prbm.g_00150	Syak.g_02206
OG0001241	Prbm.g_00159	Syak.g_02197
OG0001242	Prbm.g_00178	Syak.g_02168
OG0001243	Prbm.g_00185	Syak.g_02160
OG0001244	Prbm.g_00201	Syak.g_02132
OG0001245	Prbm.g_01353	Syak.g_00248
OG0001246	Prbm.g_00538	Syak.g_02604
OG0001247	Prbm.g_00719	Syak.g_00618
OG0001248	Prbm.g_00722	Syak.g_00147
OG0001249	Prbm.g_00395	Syak.g_01251
OG0001251	Prbm.g_01937	Syak.g_01875
OG0001252	Prbm.g_01055	Syak.g_00754
OG0001253	Prbm.g_01806	Syak.g_00250
OG0001254	Prbm.g_01912	Syak.g_00272
OG0001255	Prbm.g_01566	Syak.g_00066
OG0001256	Prbm.g_01797	Syak.g_02430
OG0001257	Prbm.g_01802	Syak.g_02502
OG0001258	Prbm.g_01838	Syak.g_02420
OG0001259	Prbm.g_01880	Syak.g_02361
OG0001260	Prbm.g_01897	Syak.g_02332
OG0001261	Prbm.g_02024	Syak.g_01315
OG0001262	Prbm.g_02162	Syak.g_01734
OG0001263	Prbm.g_00188	Syak.g_02157
OG0001269	Prbm.g_00866	Syak.g_02323
OG0001273	Prbm.g_00662	Syak.g_00030
OG0001277	Prbm.g_02207	Syak.g_01829
OG0001279	Prbm.g_01171	Syak.g_00105
OG0001280	Prbm.g_01610	Syak.g_00933
OG0001282	Prbm.g_01661	Syak.g_02564
OG0001283	Prbm.g_02215	Syak.g_01818
OG0001284	Prbm.g_01783	Syak.g_02446
OG0001285	Prbm.g_01865	Syak.g_02381
OG0001286	Prbm.g_02037	Syak.g_01301
OG0001287	Prbm.g_02096	Syak.g_01652
OG0001288	Prbm.g_02106	Syak.g_01686
OG0001289	Prbm.g_00144	Syak.g_02222
OG0001290	Prbm.g_00158	Syak.g_02198
OG0001294	Prbm.g_01584, Prbm.g_01649	Syak.g_00355
OG0001295	Prbm.g_01574	Syak.g_00740
OG0001296	Prbm.g_00543	Syak.g_02610
OG0001297	Prbm.g_00548	Syak.g_02614
OG0001299	Prbm.g_00698	Syak.g_00349
OG0001300	Prbm.g_00731	Syak.g_00706
OG0001301	Prbm.g_00733	Syak.g_00721
OG0001302	Prbm.g_00955	Syak.g_00068
OG0001303	Prbm.g_01273	Syak.g_00548
OG0001304	Prbm.g_01046	Syak.g_00664
OG0001305	Prbm.g_00884	Syak.g_00728
OG0001306	Prbm.g_01564	Syak.g_00915
OG0001307	Prbm.g_01594	Syak.g_00344
OG0001308	Prbm.g_01720	Syak.g_01054
OG0001309	Prbm.g_00552	Syak.g_02620
OG0001311	Prbm.g_01038	Syak.g_00651
OG0001312	Prbm.g_00966	Syak.g_00537
OG0001314	Prbm.g_01169	Syak.g_00124
OG0001315	Prbm.g_02056	Syak.g_01284
OG0001316	Prbm.g_00199	Syak.g_02140
OG0001317	Prbm.g_00294	Syak.g_02302
OG0001318	Prbm.g_00316	Syak.g_01424
OG0001321	Prbm.g_00461	Syak.g_01172
OG0001322	Prbm.g_00462	Syak.g_01171
OG0001324	Prbm.g_00732	Syak.g_00707
OG0001325	Prbm.g_00747	Syak.g_00800
OG0001326	Prbm.g_01929	Syak.g_01870, Syak.g_01154
OG0001327	Prbm.g_00918	Syak.g_00362
OG0001328	Prbm.g_00937	Syak.g_00383
OG0001329	Prbm.g_01805	Syak.g_00280
OG0001330	Prbm.g_01604	Syak.g_00925
OG0001331	Prbm.g_01666	Syak.g_02559
OG0001332	Prbm.g_01755	Syak.g_02485
OG0001334	Prbm.g_02061	Syak.g_01274
OG0001335	Prbm.g_02062	Syak.g_01273
OG0001336	Prbm.g_02216	Syak.g_01817
OG0001337	Prbm.g_00387	Syak.g_01253, Syak.g_01262
OG0001340	Prbm.g_00388	Syak.g_01261
OG0001343	Prbm.g_00909	Syak.g_01877
OG0001344	Prbm.g_01544	Syak.g_00893
OG0001345	Prbm.g_01528	Syak.g_00856
OG0001346	Prbm.g_01612	Syak.g_00937
OG0001347	Prbm.g_02118	Syak.g_01885
OG0001348	Prbm.g_01122	Syak.g_00774
OG0001350	Prbm.g_00297	Syak.g_02306
OG0001351	Prbm.g_00481	Syak.g_01164
OG0001352	Prbm.g_00714	Syak.g_00764
OG0001354	Prbm.g_00998	Syak.g_00485
OG0001355	Prbm.g_01804	Syak.g_00144
OG0001356	Prbm.g_01145, Prbm.g_01433	Syak.g_00773
OG0001357	Prbm.g_00463	Syak.g_00092
OG0001359	Prbm.g_00910	Syak.g_01878
OG0001360	Prbm.g_01526	Syak.g_00854
OG0001365	Prbm.g_02173	Syak.g_01937
OG0001366	Prbm.g_01684	Syak.g_02391
OG0001368	Prbm.g_01187, Prbm.g_01168	Syak.g_01403
OG0001369	Prbm.g_00149	Syak.g_02207
OG0001371	Prbm.g_00713	Syak.g_02231
OG0001373	Prbm.g_01928	Syak.g_01871
OG0001374	Prbm.g_01936	Syak.g_01863
OG0001375	Prbm.g_00908	Syak.g_01876
OG0001376	Prbm.g_00896	Syak.g_01916
OG0001377	Prbm.g_00897	Syak.g_01917
OG0001378	Prbm.g_00443	Syak.g_01196
OG0001380	Prbm.g_01573	Syak.g_00237
OG0001385	Prbm.g_01925	Syak.g_01874
OG0001386	Prbm.g_01926	Syak.g_01873
OG0001387	Prbm.g_01927	Syak.g_01872
OG0001388	Prbm.g_01930	Syak.g_01869
OG0001389	Prbm.g_01931	Syak.g_01868
OG0001390	Prbm.g_01932	Syak.g_01867
OG0001391	Prbm.g_01933	Syak.g_01866
OG0001392	Prbm.g_01934	Syak.g_01865
OG0001393	Prbm.g_01935	Syak.g_01864
OG0001394	Prbm.g_00945	Syak.g_00399
OG0001395	Prbm.g_01049	Syak.g_00789
OG0001396	Prbm.g_02119	Syak.g_01623, Syak.g_01884
OG0001398	Prbm.g_00761	Syak.g_00571
OG0001399	Prbm.g_00080	Syak.g_01977, Syak.g_01103
OG0001401	Prbm.g_01225, Prbm.g_00851	Syak.g_00608
OG0001402	Prbm.g_00655	Syak.g_00012
OG0001405	Prbm.g_00381	Syak.g_01271
OG0001406	Prbm.g_00895	Syak.g_01915
OG0001408	Prbm.g_00104	Syak.g_00087
OG0001409	Prbm.g_01540	Syak.g_00878
OG0001410	Prbm.g_01632	Syak.g_00343
OG0001412	Prbm.g_02117	Syak.g_01621
OG0001413	Prbm.g_00790	Syak.g_00103
OG0001417	Prbm.g_01583	Syak.g_00486
OG0001420	Prbm.g_01159	Syak.g_00997, Syak.g_02635
OG0001422	Prbm.g_01080	Syak.g_00928
OG0001425	Prbm.g_02183	Syak.g_01922
OG0001429	Prbm.g_00958	Syak.g_00547
OG0001430	Prbm.g_00898	Syak.g_01949, Syak.g_00314
OG0001432	Prbm.g_01027	Syak.g_00095
OG0001433	Prbm.g_01146, Prbm.g_01432	Syak.g_00771
OG0001434	Prbm.g_00949	Syak.g_00404
OG0001435	Prbm.g_00925	Syak.g_00369
OG0001439	Prbm.g_00363	Syak.g_01506
OG0001442	Prbm.g_01690	Syak.g_00415
OG0001443	Prbm.g_01919	Syak.g_01909
OG0001447	Prbm.g_00186	Syak.g_02159
OG0001453	Prbm.g_01008	Syak.g_00465
OG0001454	Prbm.g_01346	Syak.g_00249
OG0001456	Prbm.g_01592	Syak.g_01855
OG0001457	Prbm.g_01591	Syak.g_01854
OG0001458	Prbm.g_01590	Syak.g_01853
OG0001459	Prbm.g_01438	Syak.g_00311
OG0001460	Prbm.g_01431, Prbm.g_01147	Syak.g_00770
OG0001461	Prbm.g_00071	Syak.g_00276
OG0001464	Prbm.g_00768	Syak.g_01260
OG0001467	Prbm.g_00117	Syak.g_01022
OG0001470	Prbm.g_02128	Syak.g_01592
OG0001471	Prbm.g_01585	Syak.g_01501
OG0001473	Prbm.g_01645	Syak.g_00102
OG0001474	Prbm.g_00405	Syak.g_01239
OG0001475	Prbm.g_02136	Syak.g_01594
OG0001476	Prbm.g_01541	Syak.g_00882
OG0001477	Prbm.g_01829	Syak.g_00718
OG0001480	Prbm.g_01189	Syak.g_00084
OG0001482	Prbm.g_01083	Syak.g_00476
OG0001486	Prbm.g_01551	Syak.g_00900
OG0001488	Prbm.g_01535	Syak.g_00872
OG0001489	Prbm.g_02049	Syak.g_01291, Syak.g_00278
OG0001495	Prbm.g_01971	Syak.g_01357
OG0001496	Prbm.g_01831	Syak.g_00715
OG0001497	Prbm.g_01830	Syak.g_00717
OG0001498	Prbm.g_00424	Syak.g_01214
OG0001504	Prbm.g_01439	Syak.g_00310
OG0001508	Prbm.g_02139	Syak.g_01591
OG0001509	Prbm.g_02121	Syak.g_01706
OG0001510	Prbm.g_02100	Syak.g_01662
OG0001511	Prbm.g_00169	Syak.g_02183
OG0001512	Prbm.g_01824	Syak.g_02308
OG0001513	Prbm.g_00046	Syak.g_01572
OG0001514	Prbm.g_01832	Syak.g_00714
OG0001515	Prbm.g_00729	Syak.g_00701
OG0001516	Prbm.g_00695	Syak.g_00346
OG0001517	Prbm.g_00401	Syak.g_01245
OG0001518	Prbm.g_02182	Syak.g_01924
OG0001519	Prbm.g_02187	Syak.g_01907
OG0001520	Prbm.g_00467	Syak.g_02689
OG0001525	Prbm.g_00086	Syak.g_00091
OG0001528	Prbm.g_02137	Syak.g_01593
OG0001529	Prbm.g_00050	Syak.g_01743
OG0001530	Prbm.g_00168	Syak.g_02185
OG0001531	Prbm.g_00299	Syak.g_02309
OG0001532	Prbm.g_01517	Syak.g_00838
OG0001534	Prbm.g_01047	Syak.g_00665
OG0001535	Prbm.g_01036	Syak.g_00646
OG0001536	Prbm.g_00984	Syak.g_00508
OG0001537	Prbm.g_00942	Syak.g_00392
OG0001538	Prbm.g_00819	Syak.g_00439
OG0001539	Prbm.g_00920	Syak.g_00364
OG0001540	Prbm.g_00190	Syak.g_02155
OG0001541	Prbm.g_00239	Syak.g_02089
OG0001542	Prbm.g_00245	Syak.g_02080
OG0001543	Prbm.g_00892	Syak.g_02007
OG0001544	Prbm.g_02186	Syak.g_01908
OG0001545	Prbm.g_02206	Syak.g_01830
OG0001549	Prbm.g_00876	Syak.g_00577
OG0001551	Prbm.g_01922	Syak.g_00689
OG0001553	Prbm.g_01707	Syak.g_01037
OG0001556	Prbm.g_01423	Syak.g_00845
OG0001558	Prbm.g_01221	Syak.g_01774
OG0001559	Prbm.g_00167	Syak.g_02186
OG0001560	Prbm.g_00157	Syak.g_02199
OG0001561	Prbm.g_01040	Syak.g_00653
OG0001562	Prbm.g_01030	Syak.g_00639
OG0001563	Prbm.g_02032	Syak.g_01306
OG0001564	Prbm.g_02124	Syak.g_01860
OG0001570	Prbm.g_01241, Prbm.g_01240	Syak.g_00574
OG0001576	Prbm.g_01623	Syak.g_00955
OG0001577	Prbm.g_01554	Syak.g_00903
OG0001578	Prbm.g_01294	Syak.g_00229
OG0001579	Prbm.g_00385	Syak.g_01267
OG0001589	Prbm.g_01884	Syak.g_02356
OG0001591	Prbm.g_00705	Syak.g_00357
OG0001623	Prbm.g_00389	Syak.g_01257
OG0001633	Prbm.g_01946	Syak.g_00662
OG0001634	Prbm.g_00701	Syak.g_00352
OG0001642	Prbm.g_01643	Syak.g_00581
OG0001644	Prbm.g_00757	Syak.g_00783
OG0001652	Prbm.g_01219	Syak.g_01776
OG0001656	Prbm.g_00384	Syak.g_01268
OG0001659	Prbm.g_01521	Syak.g_00842
OG0001666	Prbm.g_01437	Syak.g_00212
OG0001671	Prbm.g_01212	Syak.g_02002
OG0001673	Prbm.g_00292	Syak.g_02299
OG0001676	Prbm.g_00386	Syak.g_01264
OG0001692	Prbm.g_01705	Syak.g_01035
OG0001694	Prbm.g_00338	Syak.g_01461
OG0001695	Prbm.g_02203	Syak.g_01836
OG0001700	Prbm.g_01430	Syak.g_00320, Syak.g_00570
OG0001703	Prbm.g_00503	Syak.g_02567
OG0001713	Prbm.g_01128	Syak.g_00881
OG0001715	Prbm.g_01192	Syak.g_00122
OG0001733	Prbm.g_01421	Syak.g_00359
OG0001739	Prbm.g_02202	Syak.g_01838
OG0001740	Prbm.g_02205	Syak.g_01833
OG0001748	Prbm.g_01213	Syak.g_02000
OG0001758	Prbm.g_01903	Syak.g_00292
OG0001769	Prbm.g_01474	Syak.g_00972
OG0001770	Prbm.g_01904	Syak.g_00323
OG0001810	Prbm.g_00738	Syak.g_02142
OG0001816	Prbm.g_00917	Syak.g_00361
OG0001835	Prbm.g_01306	Syak.g_00142
OG0001837	Prbm.g_01214	Syak.g_02001
OG0001875	Prbm.g_01902	Syak.g_00293
OG0001876	Prbm.g_01901	Syak.g_00294
OG0001907	Prbm.g_00200	Syak.g_02136
OG0001915	Prbm.g_02223	Syak.g_01803
OG0001954	Prbm.g_01183	Syak.g_00137
OG0001959	Prbm.g_02142, Prbm.g_00527, Prbm.g_02141	Syak.g_02031
OG0001962	Prbm.g_00085	Syak.g_01981
OG0001990	Prbm.g_00069	Syak.g_01832
OG0001991	Prbm.g_01434	Syak.g_00381
OG0002018	Prbm.g_02204	Syak.g_01834
OG0002229	Prbm.g_02113	Syak.g_01705
OG0002347	Prbm.g_01868	Syak.g_02378
OG0002380	Prbm.g_01309	Syak.g_00175
OG0002591	Prbm.g_01920	Syak.g_00217
OG0002700	Prbm.g_00082	Syak.g_02288
OG0002704	Prbm.g_02112	Syak.g_01704
OG0003255	Prbm.g_00526	Syak.g_01095
