Orthogroup	Prat	Prbk
OG0001132	Prat.g_01734	Prbk.g_00806
OG0001133	Prat.g_01735	Prbk.g_00807
OG0001134	Prat.g_01736	Prbk.g_00808
OG0001135	Prat.g_01737	Prbk.g_00809
OG0001136	Prat.g_01738	Prbk.g_00810
OG0001137	Prat.g_01739	Prbk.g_00811
OG0001138	Prat.g_01740	Prbk.g_00812
OG0001139	Prat.g_01742	Prbk.g_00814
OG0001140	Prat.g_01744	Prbk.g_00816
OG0001141	Prat.g_01745	Prbk.g_00817
OG0001142	Prat.g_01748	Prbk.g_00844
OG0001143	Prat.g_01749	Prbk.g_00845
OG0001144	Prat.g_01750	Prbk.g_00847
OG0001145	Prat.g_01751	Prbk.g_00848
OG0001146	Prat.g_01752	Prbk.g_00849
OG0001147	Prat.g_01753	Prbk.g_00850
OG0001148	Prat.g_01754	Prbk.g_00851
OG0001149	Prat.g_01756	Prbk.g_00506
OG0001150	Prat.g_01757	Prbk.g_00510
OG0001151	Prat.g_01760	Prbk.g_00513
OG0001152	Prat.g_01761	Prbk.g_00514
OG0001153	Prat.g_01762	Prbk.g_00516
OG0001154	Prat.g_01764	Prbk.g_00518
OG0001155	Prat.g_01766	Prbk.g_00521
OG0001156	Prat.g_01768	Prbk.g_00525
OG0001157	Prat.g_01770	Prbk.g_00527
OG0001158	Prat.g_01772	Prbk.g_00529
OG0001159	Prat.g_01773	Prbk.g_00530
OG0001160	Prat.g_01775	Prbk.g_00531
OG0001161	Prat.g_01776	Prbk.g_00215
OG0001162	Prat.g_01777	Prbk.g_00216
OG0001163	Prat.g_01778	Prbk.g_00217
OG0001164	Prat.g_01779	Prbk.g_00218
OG0001165	Prat.g_01780	Prbk.g_00219
OG0001166	Prat.g_01781	Prbk.g_00220
OG0001167	Prat.g_01783	Prbk.g_00231
OG0001168	Prat.g_01784	Prbk.g_00232
OG0001169	Prat.g_01785	Prbk.g_00233
OG0001170	Prat.g_01786	Prbk.g_00235
OG0001171	Prat.g_01787	Prbk.g_00236
OG0001172	Prat.g_01789	Prbk.g_00238
OG0001173	Prat.g_01791	Prbk.g_01482
OG0001174	Prat.g_01792	Prbk.g_01483
OG0001175	Prat.g_01793	Prbk.g_01484
OG0001176	Prat.g_01795	Prbk.g_01494
OG0001177	Prat.g_01797	Prbk.g_01530
OG0001178	Prat.g_01800	Prbk.g_01534
OG0001179	Prat.g_01801	Prbk.g_01535
OG0001180	Prat.g_01802	Prbk.g_01536
OG0001181	Prat.g_01803	Prbk.g_01537
OG0001182	Prat.g_01804	Prbk.g_01538
OG0001183	Prat.g_01805	Prbk.g_01539
OG0001184	Prat.g_01807	Prbk.g_01568
OG0001185	Prat.g_01809	Prbk.g_01571
OG0001186	Prat.g_01810	Prbk.g_01572
OG0001187	Prat.g_01811	Prbk.g_01573
OG0001188	Prat.g_01812	Prbk.g_01576
OG0001189	Prat.g_01813	Prbk.g_01577
OG0001190	Prat.g_01814	Prbk.g_01578
OG0001191	Prat.g_01815	Prbk.g_01580
OG0001192	Prat.g_01816	Prbk.g_01582
OG0001193	Prat.g_01817	Prbk.g_01583
OG0001194	Prat.g_01818	Prbk.g_01585
OG0001195	Prat.g_01819	Prbk.g_01586
OG0001196	Prat.g_01820	Prbk.g_01587
OG0001197	Prat.g_01821	Prbk.g_01588
OG0001198	Prat.g_01822	Prbk.g_01589
OG0001199	Prat.g_01823	Prbk.g_01590
OG0001200	Prat.g_01824	Prbk.g_01592
OG0001201	Prat.g_01825	Prbk.g_01593
OG0001202	Prat.g_01826	Prbk.g_01594
OG0001203	Prat.g_01828	Prbk.g_01596
OG0001204	Prat.g_01830	Prbk.g_01600
OG0001205	Prat.g_01832	Prbk.g_01602
OG0001206	Prat.g_01833	Prbk.g_01603
OG0001207	Prat.g_01834	Prbk.g_02160
OG0001208	Prat.g_01835	Prbk.g_02161
OG0001209	Prat.g_01836	Prbk.g_02162
OG0001210	Prat.g_01837	Prbk.g_02163
OG0001211	Prat.g_01838	Prbk.g_02165
OG0001212	Prat.g_01839	Prbk.g_02166
OG0001213	Prat.g_01840	Prbk.g_02167
OG0001214	Prat.g_01842	Prbk.g_02169
OG0001215	Prat.g_01843	Prbk.g_02171
OG0001216	Prat.g_01844	Prbk.g_02173
OG0001217	Prat.g_01845	Prbk.g_02174
OG0001218	Prat.g_01846	Prbk.g_02175
OG0001219	Prat.g_01849	Prbk.g_02180
OG0001220	Prat.g_01850	Prbk.g_02185
OG0001221	Prat.g_01856	Prbk.g_02207
OG0001222	Prat.g_01857	Prbk.g_02210
OG0001223	Prat.g_01858	Prbk.g_02211
OG0001224	Prat.g_01860	Prbk.g_02213
OG0001225	Prat.g_01861	Prbk.g_02214
OG0001226	Prat.g_01862	Prbk.g_02217
OG0001227	Prat.g_01863	Prbk.g_02218
OG0001228	Prat.g_01864	Prbk.g_02224
OG0001229	Prat.g_01865	Prbk.g_02225
OG0001230	Prat.g_01866	Prbk.g_02226
OG0001231	Prat.g_01867	Prbk.g_02239
OG0001232	Prat.g_01869	Prbk.g_02248
OG0001233	Prat.g_01870	Prbk.g_02249
OG0001234	Prat.g_01871	Prbk.g_02250
OG0001235	Prat.g_01872	Prbk.g_02251
OG0001236	Prat.g_01874	Prbk.g_02253
OG0001237	Prat.g_01875	Prbk.g_02254
OG0001238	Prat.g_01879	Prbk.g_02258
OG0001239	Prat.g_01880	Prbk.g_02260
OG0001240	Prat.g_01881	Prbk.g_02261
OG0001241	Prat.g_01884	Prbk.g_02265
OG0001242	Prat.g_01885	Prbk.g_02267
OG0001243	Prat.g_01886	Prbk.g_02268
OG0001244	Prat.g_01887	Prbk.g_02270
OG0001245	Prat.g_01888	Prbk.g_02272
OG0001246	Prat.g_01889	Prbk.g_02274
OG0001247	Prat.g_01890	Prbk.g_02275
OG0001248	Prat.g_01891	Prbk.g_02276
OG0001249	Prat.g_01892	Prbk.g_02277
OG0001250	Prat.g_01893	Prbk.g_02278
OG0001251	Prat.g_01269	Prbk.g_00028
OG0001252	Prat.g_00137	Prbk.g_00557
OG0001253	Prat.g_00149	Prbk.g_00756
OG0001254	Prat.g_00288	Prbk.g_00418
OG0001255	Prat.g_00347	Prbk.g_00870
OG0001257	Prat.g_00442	Prbk.g_02063
OG0001258	Prat.g_00459	Prbk.g_01861
OG0001259	Prat.g_00552	Prbk.g_01129
OG0001261	Prat.g_01003	Prbk.g_02531
OG0001262	Prat.g_00987	Prbk.g_02554
OG0001264	Prat.g_00715	Prbk.g_02395
OG0001265	Prat.g_00937	Prbk.g_00588
OG0001266	Prat.g_00078	Prbk.g_01682
OG0001267	Prat.g_01172	Prbk.g_01776
OG0001268	Prat.g_01158	Prbk.g_01021
OG0001269	Prat.g_01283	Prbk.g_01198
OG0001270	Prat.g_01398	Prbk.g_02664
OG0001271	Prat.g_01413	Prbk.g_01999
OG0001273	Prat.g_00481	Prbk.g_01059
OG0001274	Prat.g_01500	Prbk.g_01788
OG0001275	Prat.g_00660, Prat.g_00659	Prbk.g_02082
OG0001278	Prat.g_01583	Prbk.g_00920
OG0001279	Prat.g_01587	Prbk.g_00915
OG0001280	Prat.g_01590	Prbk.g_00912
OG0001281	Prat.g_01660	Prbk.g_01908
OG0001282	Prat.g_01597	Prbk.g_00901
OG0001283	Prat.g_01767	Prbk.g_00524
OG0001284	Prat.g_01799	Prbk.g_01533
OG0001285	Prat.g_01829	Prbk.g_01598
OG0001286	Prat.g_01883	Prbk.g_02263
OG0001287	Prat.g_00648	Prbk.g_01331, Prbk.g_02697
OG0001288	Prat.g_00397	Prbk.g_00327
OG0001290	Prat.g_00032	Prbk.g_01618
OG0001291	Prat.g_00068	Prbk.g_01317
OG0001293	Prat.g_00073	Prbk.g_01312
OG0001294	Prat.g_00090	Prbk.g_00027
OG0001296	Prat.g_00125	Prbk.g_00541
OG0001297	Prat.g_00201	Prbk.g_01254
OG0001299	Prat.g_00258	Prbk.g_01000
OG0001300	Prat.g_00375	Prbk.g_00303
OG0001301	Prat.g_01088	Prbk.g_02633
OG0001303	Prat.g_01217	Prbk.g_01205
OG0001305	Prat.g_00961	Prbk.g_00060
OG0001306	Prat.g_00817	Prbk.g_02247
OG0001308	Prat.g_01470	Prbk.g_01664
OG0001309	Prat.g_01831	Prbk.g_01601
OG0001312	Prat.g_01284	Prbk.g_01197
OG0001314	Prat.g_01614	Prbk.g_01433
OG0001315	Prat.g_01651	Prbk.g_01382
OG0001316	Prat.g_01763	Prbk.g_00517
OG0001319	Prat.g_00243	Prbk.g_01519
OG0001320	Prat.g_01215	Prbk.g_01098
OG0001326	Prat.g_01489	Prbk.g_01737
OG0001327	Prat.g_01468	Prbk.g_01193
OG0001328	Prat.g_01254	Prbk.g_01177
OG0001329	Prat.g_01877	Prbk.g_02256
OG0001331	Prat.g_01588	Prbk.g_00914
OG0001332	Prat.g_01640	Prbk.g_01406
OG0001333	Prat.g_01730	Prbk.g_00802
OG0001335	Prat.g_01827	Prbk.g_01595
OG0001336	Prat.g_00127	Prbk.g_00543
OG0001337	Prat.g_00117	Prbk.g_00198
OG0001339	Prat.g_00205	Prbk.g_01250
OG0001340	Prat.g_00254	Prbk.g_01007
OG0001341	Prat.g_00268	Prbk.g_00381
OG0001342	Prat.g_00287	Prbk.g_00417
OG0001343	Prat.g_00353	Prbk.g_00877
OG0001344	Prat.g_01546	Prbk.g_00707
OG0001345	Prat.g_00394	Prbk.g_00330
OG0001346	Prat.g_00431	Prbk.g_02110
OG0001347	Prat.g_00446	Prbk.g_02067
OG0001348	Prat.g_01485, Prat.g_00467	Prbk.g_01044
OG0001350	Prat.g_00477	Prbk.g_01053
OG0001351	Prat.g_00541	Prbk.g_01114
OG0001353	Prat.g_00228	Prbk.g_00651
OG0001355	Prat.g_00997	Prbk.g_02538
OG0001357	Prat.g_00922	Prbk.g_00570
OG0001358	Prat.g_00936	Prbk.g_00587
OG0001361	Prat.g_01102	Prbk.g_00176
OG0001362	Prat.g_00828	Prbk.g_01933
OG0001366	Prat.g_01629	Prbk.g_01416
OG0001368	Prat.g_01798	Prbk.g_01532
OG0001369	Prat.g_00938	Prbk.g_00589
OG0001375	Prat.g_00135	Prbk.g_00553
OG0001378	Prat.g_00280	Prbk.g_00407
OG0001380	Prat.g_00771	Prbk.g_01039
OG0001381	Prat.g_00416	Prbk.g_00300
OG0001396	Prat.g_01550	Prbk.g_02365
OG0001410	Prat.g_00827	Prbk.g_00671
OG0001412	Prat.g_00872	Prbk.g_02354
OG0001413	Prat.g_00619	Prbk.g_01462, Prbk.g_01351, Prbk.g_02675, Prbk.g_01732
OG0001415	Prat.g_00333	Prbk.g_00852
OG0001416	Prat.g_00484	Prbk.g_01064
OG0001426	Prat.g_01878	Prbk.g_02257
OG0001429	Prat.g_00906	Prbk.g_02308
OG0001437	Prat.g_00849	Prbk.g_02099, Prbk.g_02097
OG0001439	Prat.g_01005	Prbk.g_02529
OG0001448	Prat.g_00810	Prbk.g_01694
OG0001452	Prat.g_01848	Prbk.g_02177
OG0001455	Prat.g_01505	Prbk.g_01663, Prbk.g_01668
OG0001466	Prat.g_00635	Prbk.g_00625
OG0001467	Prat.g_01349	Prbk.g_00256
OG0001470	Prat.g_00327	Prbk.g_00469
OG0001472	Prat.g_00972	Prbk.g_01828
OG0001481	Prat.g_01138	Prbk.g_00102
OG0001483	Prat.g_01243	Prbk.g_01191
OG0001486	Prat.g_00737	Prbk.g_02441
OG0001487	Prat.g_00588	Prbk.g_02612
OG0001504	Prat.g_00732	Prbk.g_02437
OG0001525	Prat.g_00421	Prbk.g_01180
OG0001531	Prat.g_00630	Prbk.g_00171, Prbk.g_01677
OG0001544	Prat.g_01517	Prbk.g_00357
OG0001545	Prat.g_00711	Prbk.g_02392
OG0001546	Prat.g_00850	Prbk.g_02533
OG0001587	Prat.g_00378	Prbk.g_00296
OG0001588	Prat.g_01227	Prbk.g_00922
OG0001590	Prat.g_00301	Prbk.g_00432
OG0001593	Prat.g_00422	Prbk.g_02516
OG0001605	Prat.g_01681	Prbk.g_00994
OG0001608	Prat.g_01466	Prbk.g_00837, Prbk.g_00838
OG0001620	Prat.g_01271	Prbk.g_00095
OG0001622	Prat.g_01511	Prbk.g_01751
OG0001632	Prat.g_01467	Prbk.g_00909
OG0001633	Prat.g_00854	Prbk.g_01960
OG0001634	Prat.g_01512	Prbk.g_01752
OG0001635	Prat.g_01513	Prbk.g_01755
OG0001636	Prat.g_01514	Prbk.g_01756
OG0001697	Prat.g_00675	Prbk.g_01787
OG0001714	Prat.g_01395	Prbk.g_01206
OG0001715	Prat.g_01794	Prbk.g_01485
OG0001716	Prat.g_01125	Prbk.g_00136
OG0001717	Prat.g_00687	Prbk.g_01652
OG0001718	Prat.g_00677, Prat.g_01581	Prbk.g_01658
OG0001719	Prat.g_01328, Prat.g_00349	Prbk.g_00872
OG0001737	Prat.g_00043	Prbk.g_01605
OG0001738	Prat.g_00109	Prbk.g_00003
OG0001739	Prat.g_00108	Prbk.g_00005
OG0001740	Prat.g_00107	Prbk.g_00006
OG0001741	Prat.g_00097	Prbk.g_00019
OG0001742	Prat.g_01231	Prbk.g_01517
OG0001743	Prat.g_00244	Prbk.g_01516
OG0001744	Prat.g_01638	Prbk.g_01408
OG0001745	Prat.g_00529	Prbk.g_01875
OG0001746	Prat.g_01262	Prbk.g_01168
OG0001747	Prat.g_01143	Prbk.g_00159
OG0001748	Prat.g_00766	Prbk.g_01809
OG0001749	Prat.g_00756	Prbk.g_01840
OG0001750	Prat.g_00950	Prbk.g_00597
OG0001751	Prat.g_00940	Prbk.g_00591
OG0001752	Prat.g_00935	Prbk.g_00585
OG0001753	Prat.g_00892	Prbk.g_02328
OG0001754	Prat.g_00952	Prbk.g_02381
OG0001755	Prat.g_00729	Prbk.g_02428
OG0001756	Prat.g_01032	Prbk.g_02473
OG0001757	Prat.g_01218	Prbk.g_02552
OG0001758	Prat.g_00986	Prbk.g_02555
OG0001759	Prat.g_00979	Prbk.g_02569
OG0001760	Prat.g_00706	Prbk.g_02579
OG0001761	Prat.g_00746	Prbk.g_02583
OG0001762	Prat.g_01060	Prbk.g_00716
OG0001763	Prat.g_00120	Prbk.g_02119
OG0001764	Prat.g_00371	Prbk.g_00363
OG0001765	Prat.g_00339	Prbk.g_00859
OG0001766	Prat.g_00338	Prbk.g_00858
OG0001767	Prat.g_00337	Prbk.g_00856
OG0001768	Prat.g_00336	Prbk.g_00855
OG0001769	Prat.g_00335	Prbk.g_00854
OG0001770	Prat.g_01741	Prbk.g_00813
OG0001771	Prat.g_01725	Prbk.g_00945
OG0001772	Prat.g_00129	Prbk.g_00545
OG0001773	Prat.g_00832	Prbk.g_00558
OG0001774	Prat.g_00181	Prbk.g_00787
OG0001775	Prat.g_00187	Prbk.g_01276
OG0001776	Prat.g_01221	Prbk.g_00673
OG0001777	Prat.g_01847	Prbk.g_02176
OG0001778	Prat.g_01851	Prbk.g_02186
OG0001779	Prat.g_01852	Prbk.g_02187
OG0001780	Prat.g_00945	Prbk.g_02188
OG0001781	Prat.g_01859	Prbk.g_02212
OG0001782	Prat.g_01868	Prbk.g_02246
OG0001795	Prat.g_00526	Prbk.g_01878
OG0001799	Prat.g_01450	Prbk.g_01648
OG0001801	Prat.g_01207	Prbk.g_01681
OG0001802	Prat.g_00638	Prbk.g_01806
OG0001803	Prat.g_00927	Prbk.g_00577
OG0001831	Prat.g_01160	Prbk.g_01023
OG0001852	Prat.g_00623	Prbk.g_00173
OG0001883	Prat.g_00035	Prbk.g_01612
OG0001884	Prat.g_01782	Prbk.g_00229
OG0001885	Prat.g_01406	Prbk.g_02005
OG0001886	Prat.g_00524	Prbk.g_01880
OG0001887	Prat.g_01133	Prbk.g_01500
OG0001891	Prat.g_00770	Prbk.g_01955
OG0001892	Prat.g_01220	Prbk.g_00921
OG0001893	Prat.g_00954	Prbk.g_00069
OG0001894	Prat.g_00882	Prbk.g_02338
OG0001895	Prat.g_00064	Prbk.g_02519
OG0001896	Prat.g_00628	Prbk.g_02585
OG0001897	Prat.g_00357	Prbk.g_00886
OG0001898	Prat.g_00259	Prbk.g_00370
OG0001899	Prat.g_00050	Prbk.g_02149
OG0001900	Prat.g_00049	Prbk.g_02150
OG0001901	Prat.g_00045	Prbk.g_02159
OG0001902	Prat.g_01876	Prbk.g_02255
OG0001916	Prat.g_00844	Prbk.g_01636
OG0001917	Prat.g_00845	Prbk.g_01635
OG0001918	Prat.g_00837	Prbk.g_00666
OG0001921	Prat.g_01085	Prbk.g_02636
OG0001923	Prat.g_00625	Prbk.g_00358
OG0001925	Prat.g_00664	Prbk.g_02026
OG0001955	Prat.g_01543	Prbk.g_01759
OG0001968	Prat.g_01404	Prbk.g_02007
OG0001969	Prat.g_01568	Prbk.g_01670, Prbk.g_00108
OG0001973	Prat.g_00155	Prbk.g_00762
OG0001980	Prat.g_00853	Prbk.g_01342
OG0001995	Prat.g_00030	Prbk.g_01620
OG0002001	Prat.g_01230	Prbk.g_00356, Prbk.g_00692
OG0002036	Prat.g_00237	Prbk.g_01367
OG0002038	Prat.g_00437	Prbk.g_02054
OG0002041	Prat.g_00289	Prbk.g_00419
OG0002043	Prat.g_01459	Prbk.g_00743
OG0002072	Prat.g_00521	Prbk.g_01883
OG0002074	Prat.g_00830	Prbk.g_00600
OG0002075	Prat.g_01347	Prbk.g_00254
OG0002079	Prat.g_01491	Prbk.g_02157
OG0002132	Prat.g_01289	Prbk.g_00540
OG0002143	Prat.g_01325	Prbk.g_00487
OG0002146	Prat.g_01419	Prbk.g_01992
OG0002148	Prat.g_01541	Prbk.g_01734
OG0002206	Prat.g_00836	Prbk.g_00437
OG0002285	Prat.g_00247	Prbk.g_01511
OG0002288	Prat.g_01456	Prbk.g_00168
OG0002293	Prat.g_00578	Prbk.g_01847
OG0002294	Prat.g_00875	Prbk.g_02351
OG0002297	Prat.g_01096	Prbk.g_02625
OG0002300	Prat.g_00402	Prbk.g_00322
OG0002305	Prat.g_01288	Prbk.g_00744
OG0002307	Prat.g_01855	Prbk.g_02206
OG0002392	Prat.g_01653	Prbk.g_01380
OG0002399	Prat.g_01224	Prbk.g_01721
