Orthogroup	Prat	Prbe
OG0001114	Prat.g_01710	Prbe.g_00853
OG0001115	Prat.g_01711	Prbe.g_00852
OG0001116	Prat.g_01712	Prbe.g_00851
OG0001117	Prat.g_01713	Prbe.g_00850
OG0001118	Prat.g_01714	Prbe.g_00849
OG0001119	Prat.g_01715	Prbe.g_00848
OG0001120	Prat.g_01327	Prbe.g_00847
OG0001121	Prat.g_01717	Prbe.g_00845
OG0001122	Prat.g_01718	Prbe.g_00844
OG0001123	Prat.g_01719	Prbe.g_00843
OG0001124	Prat.g_01721	Prbe.g_00841
OG0001125	Prat.g_01723	Prbe.g_00839
OG0001126	Prat.g_01724	Prbe.g_00838
OG0001127	Prat.g_01727	Prbe.g_00835
OG0001128	Prat.g_01728	Prbe.g_00834
OG0001129	Prat.g_01729	Prbe.g_00833
OG0001130	Prat.g_01732	Prbe.g_00830
OG0001131	Prat.g_01733	Prbe.g_00829
OG0001132	Prat.g_01734	Prbe.g_00828
OG0001133	Prat.g_01735	Prbe.g_00827
OG0001134	Prat.g_01736	Prbe.g_00826
OG0001135	Prat.g_01737	Prbe.g_00825
OG0001136	Prat.g_01738	Prbe.g_00824
OG0001137	Prat.g_01739	Prbe.g_00823
OG0001138	Prat.g_01740	Prbe.g_00822
OG0001139	Prat.g_01742	Prbe.g_00820
OG0001140	Prat.g_01744	Prbe.g_00819
OG0001141	Prat.g_01745	Prbe.g_00818
OG0001142	Prat.g_01748	Prbe.g_00814
OG0001143	Prat.g_01749	Prbe.g_00813
OG0001144	Prat.g_01750	Prbe.g_00812
OG0001145	Prat.g_01751	Prbe.g_00811
OG0001146	Prat.g_01752	Prbe.g_00810
OG0001147	Prat.g_01753	Prbe.g_00809
OG0001148	Prat.g_01754	Prbe.g_00808
OG0001149	Prat.g_01756	Prbe.g_00806
OG0001150	Prat.g_01757	Prbe.g_00805
OG0001151	Prat.g_01760	Prbe.g_00801
OG0001152	Prat.g_01761	Prbe.g_00800
OG0001153	Prat.g_01762	Prbe.g_00799
OG0001154	Prat.g_01764	Prbe.g_00797
OG0001155	Prat.g_01766	Prbe.g_00795
OG0001156	Prat.g_01768	Prbe.g_00793
OG0001157	Prat.g_01770	Prbe.g_00791
OG0001158	Prat.g_01772	Prbe.g_00789
OG0001159	Prat.g_01773	Prbe.g_00788
OG0001160	Prat.g_01775	Prbe.g_00787
OG0001161	Prat.g_01776	Prbe.g_00786
OG0001162	Prat.g_01777	Prbe.g_00785
OG0001163	Prat.g_01778	Prbe.g_00784
OG0001164	Prat.g_01779	Prbe.g_00783
OG0001165	Prat.g_01780	Prbe.g_00782
OG0001166	Prat.g_01781	Prbe.g_00781
OG0001167	Prat.g_01783	Prbe.g_00779
OG0001168	Prat.g_01784	Prbe.g_00778
OG0001169	Prat.g_01785	Prbe.g_00777
OG0001170	Prat.g_01786	Prbe.g_00776
OG0001171	Prat.g_01787	Prbe.g_00775
OG0001172	Prat.g_01789	Prbe.g_00773
OG0001173	Prat.g_01791	Prbe.g_00771
OG0001174	Prat.g_01792	Prbe.g_00770
OG0001175	Prat.g_01793	Prbe.g_00769
OG0001176	Prat.g_01795	Prbe.g_00767
OG0001177	Prat.g_01797	Prbe.g_00765
OG0001178	Prat.g_01800	Prbe.g_00762
OG0001179	Prat.g_01801	Prbe.g_00761
OG0001180	Prat.g_01802	Prbe.g_00760
OG0001181	Prat.g_01803	Prbe.g_00759
OG0001182	Prat.g_01804	Prbe.g_00758
OG0001183	Prat.g_01805	Prbe.g_00745
OG0001184	Prat.g_01807	Prbe.g_00747
OG0001185	Prat.g_01809	Prbe.g_00749
OG0001186	Prat.g_01810	Prbe.g_00750
OG0001187	Prat.g_01811	Prbe.g_00751
OG0001188	Prat.g_01812	Prbe.g_00752
OG0001189	Prat.g_01813	Prbe.g_00753
OG0001190	Prat.g_01814	Prbe.g_00754
OG0001191	Prat.g_01815	Prbe.g_00755
OG0001192	Prat.g_01816	Prbe.g_00756
OG0001193	Prat.g_01817	Prbe.g_01134
OG0001194	Prat.g_01818	Prbe.g_01135
OG0001195	Prat.g_01819	Prbe.g_01136
OG0001196	Prat.g_01820	Prbe.g_01137
OG0001197	Prat.g_01821	Prbe.g_01138
OG0001198	Prat.g_01822	Prbe.g_01139
OG0001199	Prat.g_01823	Prbe.g_01140
OG0001200	Prat.g_01824	Prbe.g_01141
OG0001201	Prat.g_01825	Prbe.g_01142
OG0001202	Prat.g_01826	Prbe.g_01143
OG0001203	Prat.g_01828	Prbe.g_01145
OG0001204	Prat.g_01830	Prbe.g_01147
OG0001205	Prat.g_01832	Prbe.g_01149
OG0001206	Prat.g_01833	Prbe.g_01150
OG0001207	Prat.g_01834	Prbe.g_01151
OG0001208	Prat.g_01835	Prbe.g_01152
OG0001209	Prat.g_01836	Prbe.g_01153
OG0001210	Prat.g_01837	Prbe.g_01154
OG0001211	Prat.g_01838	Prbe.g_01155
OG0001212	Prat.g_01839	Prbe.g_01156
OG0001213	Prat.g_01840	Prbe.g_01157
OG0001214	Prat.g_01842	Prbe.g_01159
OG0001215	Prat.g_01843	Prbe.g_01160
OG0001216	Prat.g_01844	Prbe.g_01161
OG0001217	Prat.g_01845	Prbe.g_01162
OG0001218	Prat.g_01846	Prbe.g_01163
OG0001219	Prat.g_01849	Prbe.g_01166
OG0001220	Prat.g_01850	Prbe.g_01167
OG0001221	Prat.g_01856	Prbe.g_01171
OG0001222	Prat.g_01857	Prbe.g_01172
OG0001223	Prat.g_01858	Prbe.g_01173
OG0001224	Prat.g_01860	Prbe.g_01175
OG0001225	Prat.g_01861	Prbe.g_01176
OG0001226	Prat.g_01862	Prbe.g_01177
OG0001227	Prat.g_01863	Prbe.g_01178
OG0001228	Prat.g_01864	Prbe.g_01179
OG0001229	Prat.g_01865	Prbe.g_01180
OG0001230	Prat.g_01866	Prbe.g_01181
OG0001231	Prat.g_01867	Prbe.g_01182
OG0001232	Prat.g_01869	Prbe.g_01185
OG0001233	Prat.g_01870	Prbe.g_01186
OG0001234	Prat.g_01871	Prbe.g_01187
OG0001235	Prat.g_01872	Prbe.g_01188
OG0001236	Prat.g_01874	Prbe.g_01190
OG0001237	Prat.g_01875	Prbe.g_01191
OG0001238	Prat.g_01879	Prbe.g_01194
OG0001239	Prat.g_01880	Prbe.g_01195
OG0001240	Prat.g_01881	Prbe.g_01196
OG0001241	Prat.g_01884	Prbe.g_01056
OG0001242	Prat.g_01885	Prbe.g_01057
OG0001243	Prat.g_01886	Prbe.g_01058
OG0001244	Prat.g_01887	Prbe.g_01059
OG0001245	Prat.g_01888	Prbe.g_01060
OG0001246	Prat.g_01889	Prbe.g_01061
OG0001247	Prat.g_01890	Prbe.g_01062
OG0001248	Prat.g_01891	Prbe.g_01063
OG0001249	Prat.g_01892	Prbe.g_01064
OG0001250	Prat.g_01893	Prbe.g_01065
OG0001251	Prat.g_01269	Prbe.g_01632
OG0001252	Prat.g_00137	Prbe.g_01682
OG0001253	Prat.g_00149	Prbe.g_01697
OG0001254	Prat.g_00288	Prbe.g_01835
OG0001255	Prat.g_00347	Prbe.g_01891
OG0001257	Prat.g_00442	Prbe.g_00651
OG0001258	Prat.g_00459	Prbe.g_00635
OG0001259	Prat.g_00552	Prbe.g_00544
OG0001260	Prat.g_00831	Prbe.g_01312
OG0001261	Prat.g_01003	Prbe.g_01258
OG0001262	Prat.g_00987	Prbe.g_01275
OG0001263	Prat.g_01176	Prbe.g_01570
OG0001264	Prat.g_00715	Prbe.g_00416
OG0001265	Prat.g_00937	Prbe.g_01393
OG0001266	Prat.g_00078	Prbe.g_00495
OG0001267	Prat.g_01172	Prbe.g_01567
OG0001268	Prat.g_01158	Prbe.g_01552
OG0001269	Prat.g_01283	Prbe.g_00398
OG0001270	Prat.g_01398	Prbe.g_00268
OG0001271	Prat.g_01413	Prbe.g_00255
OG0001273	Prat.g_00481	Prbe.g_00194
OG0001274	Prat.g_01500	Prbe.g_00017
OG0001275	Prat.g_00660, Prat.g_00659	Prbe.g_01624
OG0001277	Prat.g_01542, Prat.g_01578	Prbe.g_01026
OG0001278	Prat.g_01583	Prbe.g_00994
OG0001279	Prat.g_01587	Prbe.g_00990
OG0001280	Prat.g_01590	Prbe.g_00987
OG0001281	Prat.g_01660	Prbe.g_01113
OG0001282	Prat.g_01597	Prbe.g_00980
OG0001283	Prat.g_01767	Prbe.g_00794
OG0001284	Prat.g_01799	Prbe.g_00763
OG0001285	Prat.g_01829	Prbe.g_01146
OG0001286	Prat.g_01883	Prbe.g_01198
OG0001287	Prat.g_00648	Prbe.g_00018
OG0001288	Prat.g_00397	Prbe.g_01935
OG0001290	Prat.g_00032	Prbe.g_00131
OG0001291	Prat.g_00068	Prbe.g_00176
OG0001293	Prat.g_00073	Prbe.g_00181
OG0001294	Prat.g_00090	Prbe.g_01633
OG0001296	Prat.g_00125	Prbe.g_01670
OG0001297	Prat.g_00201	Prbe.g_01748
OG0001299	Prat.g_00258	Prbe.g_01805
OG0001300	Prat.g_00375	Prbe.g_00913
OG0001301	Prat.g_01088	Prbe.g_01483
OG0001303	Prat.g_01217	Prbe.g_01612
OG0001305	Prat.g_00961	Prbe.g_01301
OG0001306	Prat.g_00817	Prbe.g_01184
OG0001308	Prat.g_01470	Prbe.g_00204
OG0001309	Prat.g_01831	Prbe.g_01148
OG0001312	Prat.g_01284	Prbe.g_00399
OG0001314	Prat.g_01614	Prbe.g_00962
OG0001315	Prat.g_01651	Prbe.g_00927
OG0001316	Prat.g_01763	Prbe.g_00798
OG0001318	Prat.g_00140	Prbe.g_01685
OG0001319	Prat.g_00243	Prbe.g_01790
OG0001320	Prat.g_01215	Prbe.g_00005
OG0001321	Prat.g_00600	Prbe.g_00496
OG0001322	Prat.g_00852	Prbe.g_01598
OG0001323	Prat.g_00704	Prbe.g_00405
OG0001325	Prat.g_01234, Prat.g_01492	Prbe.g_00724
OG0001326	Prat.g_01489	Prbe.g_00013
OG0001327	Prat.g_01468	Prbe.g_00205
OG0001328	Prat.g_01254	Prbe.g_00888
OG0001329	Prat.g_01877	Prbe.g_01193
OG0001330	Prat.g_01446	Prbe.g_00222
OG0001331	Prat.g_01588	Prbe.g_00989
OG0001332	Prat.g_01640	Prbe.g_00938
OG0001333	Prat.g_01730	Prbe.g_00832
OG0001334	Prat.g_01790	Prbe.g_00772
OG0001335	Prat.g_01827	Prbe.g_01144
OG0001336	Prat.g_00127	Prbe.g_01672
OG0001337	Prat.g_00117	Prbe.g_01662
OG0001338	Prat.g_00379, Prat.g_00385	Prbe.g_00874
OG0001339	Prat.g_00205	Prbe.g_01752
OG0001340	Prat.g_00254	Prbe.g_01801
OG0001341	Prat.g_00268	Prbe.g_01814
OG0001342	Prat.g_00287	Prbe.g_01834
OG0001343	Prat.g_00353	Prbe.g_01897
OG0001345	Prat.g_00394	Prbe.g_01932
OG0001346	Prat.g_00431	Prbe.g_00661
OG0001347	Prat.g_00446	Prbe.g_00647
OG0001349	Prat.g_00472	Prbe.g_00624
OG0001350	Prat.g_00477	Prbe.g_00619
OG0001351	Prat.g_00541	Prbe.g_00558
OG0001352	Prat.g_01577, Prat.g_00755	Prbe.g_00456
OG0001353	Prat.g_00228	Prbe.g_01776
OG0001354	Prat.g_00855	Prbe.g_01313
OG0001355	Prat.g_00997	Prbe.g_01265
OG0001356	Prat.g_00692	Prbe.g_00103
OG0001357	Prat.g_00922	Prbe.g_01378
OG0001358	Prat.g_00936	Prbe.g_01392
OG0001359	Prat.g_01555	Prbe.g_00046
OG0001360	Prat.g_01554	Prbe.g_00047
OG0001361	Prat.g_01102	Prbe.g_01495
OG0001362	Prat.g_00828	Prbe.g_00721
OG0001364	Prat.g_01433	Prbe.g_00236
OG0001365	Prat.g_01460	Prbe.g_00161
OG0001366	Prat.g_01629	Prbe.g_00948
OG0001368	Prat.g_01798	Prbe.g_00764
OG0001369	Prat.g_00938	Prbe.g_01394
OG0001370	Prat.g_00818	Prbe.g_00686, Prbe.g_00084
OG0001370	Prat.g_00632	Prbe.g_01629
OG0001371	Prat.g_00063	Prbe.g_00171
OG0001372	Prat.g_00065	Prbe.g_00173
OG0001373	Prat.g_00072	Prbe.g_00180
OG0001374	Prat.g_00085	Prbe.g_00191
OG0001375	Prat.g_00135	Prbe.g_01680
OG0001376	Prat.g_00239	Prbe.g_01786
OG0001377	Prat.g_00263	Prbe.g_01810
OG0001378	Prat.g_00280	Prbe.g_01827
OG0001379	Prat.g_01396	Prbe.g_00270
OG0001380	Prat.g_00771	Prbe.g_01202
OG0001381	Prat.g_00416	Prbe.g_00675
OG0001382	Prat.g_00423	Prbe.g_00669
OG0001383	Prat.g_00474	Prbe.g_00622
OG0001385	Prat.g_01057	Prbe.g_01452
OG0001386	Prat.g_00748	Prbe.g_00448
OG0001387	Prat.g_00750	Prbe.g_00450
OG0001388	Prat.g_00760	Prbe.g_00461
OG0001389	Prat.g_00793	Prbe.g_01435
OG0001390	Prat.g_01225	Prbe.g_01604
OG0001391	Prat.g_00858	Prbe.g_01316
OG0001392	Prat.g_00691	Prbe.g_00102
OG0001393	Prat.g_00693	Prbe.g_00104
OG0001394	Prat.g_00721	Prbe.g_00422
OG0001395	Prat.g_00724	Prbe.g_00425
OG0001396	Prat.g_01550	Prbe.g_01023
OG0001397	Prat.g_00949	Prbe.g_01405
OG0001398	Prat.g_00969	Prbe.g_01293
OG0001399	Prat.g_00679	Prbe.g_00094
OG0001400	Prat.g_01521	Prbe.g_01621
OG0001401	Prat.g_00655	Prbe.g_00051
OG0001402	Prat.g_01170	Prbe.g_01564
OG0001403	Prat.g_01250	Prbe.g_00892
OG0001404	Prat.g_00825	Prbe.g_01408
OG0001405	Prat.g_01292	Prbe.g_00372
OG0001406	Prat.g_01397	Prbe.g_00269
OG0001407	Prat.g_01402	Prbe.g_00266
OG0001408	Prat.g_01447	Prbe.g_00221
OG0001409	Prat.g_00646	Prbe.g_01123
OG0001410	Prat.g_00827	Prbe.g_00003
OG0001412	Prat.g_00872	Prbe.g_01330
OG0001417	Prat.g_00749	Prbe.g_00449
OG0001418	Prat.g_01524	Prbe.g_00733
OG0001419	Prat.g_00864	Prbe.g_01322
OG0001420	Prat.g_00695	Prbe.g_00106
OG0001421	Prat.g_00700	Prbe.g_00111
OG0001422	Prat.g_01226	Prbe.g_00716
OG0001423	Prat.g_00624	Prbe.g_00712
OG0001424	Prat.g_01449	Prbe.g_00218
OG0001428	Prat.g_01323	Prbe.g_00339, Prbe.g_00337
OG0001429	Prat.g_00906	Prbe.g_01360
OG0001432	Prat.g_01522	Prbe.g_01620
OG0001434	Prat.g_01579	Prbe.g_01025
OG0001435	Prat.g_00649	Prbe.g_01585
OG0001439	Prat.g_01005	Prbe.g_01255
OG0001440	Prat.g_00941	Prbe.g_01397
OG0001443	Prat.g_01173	Prbe.g_01568
OG0001445	Prat.g_00381	Prbe.g_00033
OG0001446	Prat.g_00380	Prbe.g_00034
OG0001447	Prat.g_01195	Prbe.g_01575
OG0001448	Prat.g_00810	Prbe.g_00028
OG0001452	Prat.g_01848	Prbe.g_01165
OG0001454	Prat.g_00658	Prbe.g_00677
OG0001455	Prat.g_01505	Prbe.g_00703
OG0001457	Prat.g_00779	Prbe.g_01211
OG0001459	Prat.g_01290	Prbe.g_00378
OG0001460	Prat.g_00833	Prbe.g_00491
OG0001461	Prat.g_01047	Prbe.g_01442
OG0001462	Prat.g_01194	Prbe.g_01589
OG0001463	Prat.g_00420	Prbe.g_00671
OG0001465	Prat.g_01216	Prbe.g_01613
OG0001466	Prat.g_00635	Prbe.g_00206
OG0001468	Prat.g_01755	Prbe.g_00807
OG0001473	Prat.g_00857	Prbe.g_01315
OG0001482	Prat.g_01237	Prbe.g_00040
OG0001483	Prat.g_01243	Prbe.g_00899
OG0001486	Prat.g_00737	Prbe.g_00437
OG0001487	Prat.g_00588	Prbe.g_00509
OG0001488	Prat.g_00173	Prbe.g_01720
OG0001504	Prat.g_00732	Prbe.g_00432
OG0001505	Prat.g_00460	Prbe.g_00023
OG0001506	Prat.g_01198	Prbe.g_01596
OG0001522	Prat.g_00656	Prbe.g_00073, Prbe.g_01122
OG0001526	Prat.g_00698	Prbe.g_00109
OG0001531	Prat.g_00630	Prbe.g_00736, Prbe.g_00710
OG0001535	Prat.g_00975	Prbe.g_01287
OG0001544	Prat.g_01517	Prbe.g_00022
OG0001545	Prat.g_00711	Prbe.g_00413
OG0001546	Prat.g_00850	Prbe.g_01260
OG0001587	Prat.g_00378	Prbe.g_00157
OG0001588	Prat.g_01227	Prbe.g_01610
OG0001593	Prat.g_00422	Prbe.g_00670
OG0001608	Prat.g_01466	Prbe.g_00202
OG0001622	Prat.g_01511	Prbe.g_00741
OG0001631	Prat.g_00596	Prbe.g_00500
OG0001632	Prat.g_01467	Prbe.g_00211
OG0001633	Prat.g_00854	Prbe.g_00203
OG0001634	Prat.g_01512	Prbe.g_00742
OG0001635	Prat.g_01513	Prbe.g_00743
OG0001636	Prat.g_01514	Prbe.g_00744
OG0001697	Prat.g_00675	Prbe.g_01018, Prbe.g_00092
OG0001711	Prat.g_00041	Prbe.g_00875, Prbe.g_01043
OG0001714	Prat.g_01395	Prbe.g_00271
OG0001715	Prat.g_01794	Prbe.g_00768
OG0001716	Prat.g_01125	Prbe.g_01518
OG0001717	Prat.g_00687	Prbe.g_00099
OG0001718	Prat.g_00677, Prat.g_01581	Prbe.g_00093
OG0001719	Prat.g_01328, Prat.g_00349	Prbe.g_01893
OG0001721	Prat.g_00651	Prbe.g_00684, Prbe.g_00004
OG0001735	Prat.g_01551, Prat.g_01564	Prbe.g_01050
OG0001735	Prat.g_01535	Prbe.g_01022
OG0001736	Prat.g_00733	Prbe.g_00433
OG0001737	Prat.g_00043	Prbe.g_00141
OG0001738	Prat.g_00109	Prbe.g_01654
OG0001739	Prat.g_00108	Prbe.g_01653
OG0001740	Prat.g_00107	Prbe.g_01652
OG0001741	Prat.g_00097	Prbe.g_01641
OG0001742	Prat.g_01231	Prbe.g_01606
OG0001743	Prat.g_00244	Prbe.g_01791
OG0001744	Prat.g_01638	Prbe.g_00940
OG0001745	Prat.g_00529	Prbe.g_00569
OG0001746	Prat.g_01262	Prbe.g_00879
OG0001747	Prat.g_01143	Prbe.g_01536
OG0001748	Prat.g_00766	Prbe.g_00467
OG0001749	Prat.g_00756	Prbe.g_00457
OG0001750	Prat.g_00950	Prbe.g_01406
OG0001751	Prat.g_00940	Prbe.g_01396
OG0001752	Prat.g_00935	Prbe.g_01390
OG0001753	Prat.g_00892	Prbe.g_01346
OG0001754	Prat.g_00952	Prbe.g_01311
OG0001755	Prat.g_00729	Prbe.g_00429
OG0001756	Prat.g_01032	Prbe.g_01227
OG0001757	Prat.g_01218	Prbe.g_00016
OG0001758	Prat.g_00986	Prbe.g_01276
OG0001759	Prat.g_00979	Prbe.g_01283
OG0001760	Prat.g_00706	Prbe.g_00407
OG0001761	Prat.g_00746	Prbe.g_00446
OG0001762	Prat.g_01060	Prbe.g_01455
OG0001763	Prat.g_00120	Prbe.g_01665
OG0001764	Prat.g_00371	Prbe.g_01916
OG0001765	Prat.g_00339	Prbe.g_01884
OG0001766	Prat.g_00338	Prbe.g_01883
OG0001767	Prat.g_00337	Prbe.g_01882
OG0001768	Prat.g_00336	Prbe.g_01881
OG0001769	Prat.g_00335	Prbe.g_01880
OG0001770	Prat.g_01741	Prbe.g_00821
OG0001771	Prat.g_01725	Prbe.g_00837
OG0001772	Prat.g_00129	Prbe.g_01674
OG0001773	Prat.g_00832	Prbe.g_00164
OG0001774	Prat.g_00181	Prbe.g_01728
OG0001775	Prat.g_00187	Prbe.g_01734
OG0001776	Prat.g_01221	Prbe.g_00907
OG0001777	Prat.g_01847	Prbe.g_01164
OG0001778	Prat.g_01851	Prbe.g_01168
OG0001779	Prat.g_01852	Prbe.g_01169
OG0001780	Prat.g_00945	Prbe.g_01401
OG0001781	Prat.g_01859	Prbe.g_01174
OG0001782	Prat.g_01868	Prbe.g_01183
OG0001795	Prat.g_00526	Prbe.g_00572
OG0001798	Prat.g_00608	Prbe.g_01015
OG0001799	Prat.g_01450	Prbe.g_00217
OG0001801	Prat.g_01207	Prbe.g_01599
OG0001802	Prat.g_00638	Prbe.g_00728
OG0001803	Prat.g_00927	Prbe.g_01383
OG0001805	Prat.g_00689	Prbe.g_00100
OG0001831	Prat.g_01160	Prbe.g_01554
OG0001834	Prat.g_00780	Prbe.g_00727
OG0001835	Prat.g_01501	Prbe.g_00490
OG0001836	Prat.g_01196	Prbe.g_01576
OG0001852	Prat.g_00623	Prbe.g_00075
OG0001857	Prat.g_01183	Prbe.g_00209, Prbe.g_01578
OG0001858	Prat.g_01553	Prbe.g_01117
OG0001878	Prat.g_01536	Prbe.g_01038
OG0001881	Prat.g_01205	Prbe.g_01013
OG0001883	Prat.g_00035	Prbe.g_00135
OG0001884	Prat.g_01782	Prbe.g_00780
OG0001885	Prat.g_01406	Prbe.g_00262
OG0001886	Prat.g_00524	Prbe.g_00574
OG0001887	Prat.g_01133	Prbe.g_01526
OG0001891	Prat.g_00770	Prbe.g_01201
OG0001892	Prat.g_01220	Prbe.g_00029
OG0001893	Prat.g_00954	Prbe.g_01309
OG0001894	Prat.g_00882	Prbe.g_01339
OG0001895	Prat.g_00064	Prbe.g_00172
OG0001896	Prat.g_00628	Prbe.g_00708
OG0001897	Prat.g_00357	Prbe.g_01901
OG0001898	Prat.g_00259	Prbe.g_01806
OG0001899	Prat.g_00050	Prbe.g_00148
OG0001900	Prat.g_00049	Prbe.g_00147
OG0001901	Prat.g_00045	Prbe.g_00143
OG0001902	Prat.g_01876	Prbe.g_01192
OG0001903	Prat.g_01506, Prat.g_01562	Prbe.g_01005
OG0001904	Prat.g_01206	Prbe.g_00024
OG0001921	Prat.g_01085	Prbe.g_01480
OG0001923	Prat.g_00625	Prbe.g_01041
OG0001924	Prat.g_00650	Prbe.g_00201
OG0001925	Prat.g_00664	Prbe.g_00198
OG0001926	Prat.g_01209	Prbe.g_00706
OG0001927	Prat.g_00681	Prbe.g_00095
OG0001928	Prat.g_00342	Prbe.g_01887
OG0001929	Prat.g_00427	Prbe.g_00665
OG0001930	Prat.g_00457	Prbe.g_00637
OG0001931	Prat.g_00787	Prbe.g_01213
OG0001932	Prat.g_00806	Prbe.g_01425
OG0001933	Prat.g_01490	Prbe.g_00014
OG0001934	Prat.g_00696	Prbe.g_00107
OG0001935	Prat.g_00662	Prbe.g_01411
OG0001936	Prat.g_00642	Prbe.g_00734
OG0001937	Prat.g_01526	Prbe.g_00729
OG0001938	Prat.g_00819	Prbe.g_00065
OG0001939	Prat.g_00673	Prbe.g_01838
OG0001941	Prat.g_00599	Prbe.g_00497
OG0001942	Prat.g_00598	Prbe.g_00498
OG0001943	Prat.g_01186	Prbe.g_01582
OG0001944	Prat.g_01438	Prbe.g_00231
OG0001945	Prat.g_01556	Prbe.g_00045
OG0001946	Prat.g_01185	Prbe.g_01580
OG0001947	Prat.g_01481	Prbe.g_00090
OG0001948	Prat.g_01758	Prbe.g_00804
OG0001951	Prat.g_00782	Prbe.g_00338
OG0001962	Prat.g_00786	Prbe.g_00871
OG0001963	Prat.g_00785	Prbe.g_00872
OG0001964	Prat.g_00784	Prbe.g_00873
OG0001968	Prat.g_01404	Prbe.g_00264
OG0001973	Prat.g_00155	Prbe.g_01703
OG0001980	Prat.g_00853	Prbe.g_01381
OG0001981	Prat.g_01276	Prbe.g_00332
OG0001995	Prat.g_00030	Prbe.g_00129
OG0002002	Prat.g_01659	Prbe.g_00918
OG0002003	Prat.g_01331	Prbe.g_00803
OG0002008	Prat.g_00661	Prbe.g_01600
OG0002009	Prat.g_01223	Prbe.g_01616
OG0002015	Prat.g_00674	Prbe.g_00091
OG0002017	Prat.g_01464	Prbe.g_01622
OG0002018	Prat.g_00382	Prbe.g_00032
OG0002049	Prat.g_01222	Prbe.g_01601
OG0002050	Prat.g_00683	Prbe.g_00097
OG0002080	Prat.g_01233	Prbe.g_00700
OG0002087	Prat.g_00633	Prbe.g_00082
OG0002094	Prat.g_01540	Prbe.g_01131
OG0002096	Prat.g_00343	Prbe.g_01888
OG0002097	Prat.g_01465	Prbe.g_01951
OG0002098	Prat.g_00168	Prbe.g_00737
OG0002099	Prat.g_01232	Prbe.g_00738
OG0002101	Prat.g_00682	Prbe.g_00096
OG0002102	Prat.g_01052	Prbe.g_01447
OG0002103	Prat.g_01132	Prbe.g_01525
OG0002104	Prat.g_01488	Prbe.g_01583
OG0002105	Prat.g_00645	Prbe.g_01590
OG0002106	Prat.g_01453	Prbe.g_00213
OG0002107	Prat.g_00670	Prbe.g_00210
OG0002108	Prat.g_01493	Prbe.g_00199
OG0002109	Prat.g_01518	Prbe.g_00002
OG0002112	Prat.g_01537	Prbe.g_01037
OG0002113	Prat.g_01538	Prbe.g_01036
OG0002114	Prat.g_01591	Prbe.g_00986
OG0002160	Prat.g_00636	Prbe.g_00723
OG0002161	Prat.g_00641	Prbe.g_00731
OG0002164	Prat.g_01229	Prbe.g_00089
OG0002166	Prat.g_00781	Prbe.g_01625
OG0002167	Prat.g_01483	Prbe.g_00908
OG0002169	Prat.g_01576	Prbe.g_01129
OG0002217	Prat.g_00232	Prbe.g_01780
OG0002223	Prat.g_00690	Prbe.g_00101
OG0002225	Prat.g_00860	Prbe.g_01318
OG0002332	Prat.g_00820	Prbe.g_01619
OG0002334	Prat.g_01494	Prbe.g_00031
