Orthogroup	Prat	Prbm
OG0001106	Prat.g_01702	Prbm.g_02008
OG0001107	Prat.g_01703	Prbm.g_02009
OG0001108	Prat.g_01704	Prbm.g_02010
OG0001109	Prat.g_01705	Prbm.g_02011
OG0001110	Prat.g_01706	Prbm.g_02012
OG0001111	Prat.g_01707	Prbm.g_02013
OG0001112	Prat.g_01708	Prbm.g_02014
OG0001113	Prat.g_01709	Prbm.g_02015
OG0001114	Prat.g_01710	Prbm.g_02016
OG0001115	Prat.g_01711	Prbm.g_02017
OG0001116	Prat.g_01712	Prbm.g_02018
OG0001117	Prat.g_01713	Prbm.g_02019
OG0001118	Prat.g_01714	Prbm.g_02020
OG0001119	Prat.g_01715	Prbm.g_02021
OG0001120	Prat.g_01327	Prbm.g_02022
OG0001121	Prat.g_01717	Prbm.g_02024
OG0001122	Prat.g_01718	Prbm.g_02025
OG0001123	Prat.g_01719	Prbm.g_02026
OG0001124	Prat.g_01721	Prbm.g_02028
OG0001125	Prat.g_01723	Prbm.g_02030
OG0001126	Prat.g_01724	Prbm.g_02031
OG0001127	Prat.g_01727	Prbm.g_02034
OG0001128	Prat.g_01728	Prbm.g_02035
OG0001129	Prat.g_01729	Prbm.g_02036
OG0001130	Prat.g_01732	Prbm.g_02039
OG0001131	Prat.g_01733	Prbm.g_02040
OG0001132	Prat.g_01734	Prbm.g_02041
OG0001133	Prat.g_01735	Prbm.g_02042
OG0001134	Prat.g_01736	Prbm.g_02043
OG0001135	Prat.g_01737	Prbm.g_02044
OG0001136	Prat.g_01738	Prbm.g_02045
OG0001137	Prat.g_01739	Prbm.g_02046
OG0001138	Prat.g_01740	Prbm.g_02048
OG0001139	Prat.g_01742	Prbm.g_02050
OG0001140	Prat.g_01744	Prbm.g_02051
OG0001141	Prat.g_01745	Prbm.g_02052
OG0001142	Prat.g_01748	Prbm.g_02057
OG0001143	Prat.g_01749	Prbm.g_02058
OG0001144	Prat.g_01750	Prbm.g_02059
OG0001145	Prat.g_01751	Prbm.g_02060
OG0001146	Prat.g_01752	Prbm.g_02061
OG0001147	Prat.g_01753	Prbm.g_02062
OG0001148	Prat.g_01754	Prbm.g_02063
OG0001149	Prat.g_01756	Prbm.g_02064
OG0001150	Prat.g_01757	Prbm.g_02065
OG0001151	Prat.g_01760	Prbm.g_02068
OG0001152	Prat.g_01761	Prbm.g_02069
OG0001153	Prat.g_01762	Prbm.g_02070
OG0001154	Prat.g_01764	Prbm.g_02072
OG0001155	Prat.g_01766	Prbm.g_02074
OG0001156	Prat.g_01768	Prbm.g_02076
OG0001157	Prat.g_01770	Prbm.g_02078
OG0001158	Prat.g_01772	Prbm.g_02080
OG0001159	Prat.g_01773	Prbm.g_02081
OG0001160	Prat.g_01775	Prbm.g_02082
OG0001161	Prat.g_01776	Prbm.g_02083
OG0001162	Prat.g_01777	Prbm.g_02084
OG0001163	Prat.g_01778	Prbm.g_02085
OG0001164	Prat.g_01779	Prbm.g_02086
OG0001165	Prat.g_01780	Prbm.g_02087
OG0001166	Prat.g_01781	Prbm.g_02088
OG0001167	Prat.g_01783	Prbm.g_02089
OG0001168	Prat.g_01784	Prbm.g_02090
OG0001169	Prat.g_01785	Prbm.g_02091
OG0001170	Prat.g_01786	Prbm.g_02092
OG0001171	Prat.g_01787	Prbm.g_02093
OG0001172	Prat.g_01789	Prbm.g_02095
OG0001173	Prat.g_01791	Prbm.g_02097
OG0001174	Prat.g_01792	Prbm.g_02098
OG0001175	Prat.g_01793	Prbm.g_02099
OG0001176	Prat.g_01795	Prbm.g_02101
OG0001177	Prat.g_01797	Prbm.g_02103
OG0001178	Prat.g_01800	Prbm.g_02106
OG0001179	Prat.g_01801	Prbm.g_02107
OG0001180	Prat.g_01802	Prbm.g_02108
OG0001181	Prat.g_01803	Prbm.g_02109
OG0001182	Prat.g_01804	Prbm.g_02110
OG0001183	Prat.g_01805	Prbm.g_02111
OG0001184	Prat.g_01807	Prbm.g_02140
OG0001185	Prat.g_01809	Prbm.g_02144
OG0001186	Prat.g_01810	Prbm.g_02145
OG0001187	Prat.g_01811	Prbm.g_02146
OG0001188	Prat.g_01812	Prbm.g_02147
OG0001189	Prat.g_01813	Prbm.g_02148
OG0001190	Prat.g_01814	Prbm.g_02149
OG0001191	Prat.g_01815	Prbm.g_02150
OG0001192	Prat.g_01816	Prbm.g_02151
OG0001193	Prat.g_01817	Prbm.g_02152
OG0001194	Prat.g_01818	Prbm.g_02153
OG0001195	Prat.g_01819	Prbm.g_02154
OG0001196	Prat.g_01820	Prbm.g_02155
OG0001197	Prat.g_01821	Prbm.g_02156
OG0001198	Prat.g_01822	Prbm.g_02157
OG0001199	Prat.g_01823	Prbm.g_02158
OG0001200	Prat.g_01824	Prbm.g_02159
OG0001201	Prat.g_01825	Prbm.g_02160
OG0001202	Prat.g_01826	Prbm.g_02161
OG0001203	Prat.g_01828	Prbm.g_02163
OG0001204	Prat.g_01830	Prbm.g_02165
OG0001205	Prat.g_01832	Prbm.g_02167
OG0001206	Prat.g_01833	Prbm.g_02168
OG0001207	Prat.g_01834	Prbm.g_02169
OG0001208	Prat.g_01835	Prbm.g_02170
OG0001209	Prat.g_01836	Prbm.g_02171
OG0001210	Prat.g_01837	Prbm.g_02172
OG0001211	Prat.g_01838	Prbm.g_02173
OG0001212	Prat.g_01839	Prbm.g_02174
OG0001213	Prat.g_01840	Prbm.g_02175
OG0001214	Prat.g_01842	Prbm.g_02177
OG0001215	Prat.g_01843	Prbm.g_02178
OG0001216	Prat.g_01844	Prbm.g_02179
OG0001217	Prat.g_01845	Prbm.g_02180
OG0001218	Prat.g_01846	Prbm.g_02181
OG0001219	Prat.g_01849	Prbm.g_02184
OG0001220	Prat.g_01850	Prbm.g_02185
OG0001221	Prat.g_01856	Prbm.g_02190
OG0001222	Prat.g_01857	Prbm.g_02191
OG0001223	Prat.g_01858	Prbm.g_02192
OG0001224	Prat.g_01860	Prbm.g_02194
OG0001225	Prat.g_01861	Prbm.g_02195
OG0001226	Prat.g_01862	Prbm.g_02196
OG0001227	Prat.g_01863	Prbm.g_02197
OG0001228	Prat.g_01864	Prbm.g_02198
OG0001229	Prat.g_01865	Prbm.g_02199
OG0001230	Prat.g_01866	Prbm.g_02200
OG0001231	Prat.g_01867	Prbm.g_02201
OG0001232	Prat.g_01869	Prbm.g_02208
OG0001233	Prat.g_01870	Prbm.g_02209
OG0001234	Prat.g_01871	Prbm.g_02210
OG0001235	Prat.g_01872	Prbm.g_02211
OG0001236	Prat.g_01874	Prbm.g_02213
OG0001237	Prat.g_01875	Prbm.g_02214
OG0001238	Prat.g_01879	Prbm.g_02217
OG0001239	Prat.g_01880	Prbm.g_02218
OG0001240	Prat.g_01881	Prbm.g_02219
OG0001241	Prat.g_01884	Prbm.g_02222
OG0001242	Prat.g_01885	Prbm.g_02225
OG0001243	Prat.g_01886	Prbm.g_02226
OG0001244	Prat.g_01887	Prbm.g_02227
OG0001245	Prat.g_01888	Prbm.g_02228
OG0001246	Prat.g_01889	Prbm.g_02229
OG0001247	Prat.g_01890	Prbm.g_02230
OG0001248	Prat.g_01891	Prbm.g_02231
OG0001249	Prat.g_01892	Prbm.g_02232
OG0001250	Prat.g_01893	Prbm.g_02233
OG0001251	Prat.g_01269	Prbm.g_00149
OG0001252	Prat.g_00137	Prbm.g_00197
OG0001253	Prat.g_00149	Prbm.g_00209
OG0001254	Prat.g_00288	Prbm.g_00337
OG0001255	Prat.g_00347	Prbm.g_00399
OG0001257	Prat.g_00442	Prbm.g_00508
OG0001258	Prat.g_00459	Prbm.g_00523
OG0001259	Prat.g_00552	Prbm.g_00619
OG0001260	Prat.g_00831	Prbm.g_01023, Prbm.g_01479
OG0001261	Prat.g_01003	Prbm.g_00849
OG0001263	Prat.g_01176	Prbm.g_01173, Prbm.g_00906
OG0001264	Prat.g_00715	Prbm.g_00928
OG0001265	Prat.g_00937	Prbm.g_01037
OG0001267	Prat.g_01172	Prbm.g_01566
OG0001268	Prat.g_01158	Prbm.g_01552
OG0001269	Prat.g_01283	Prbm.g_01594, Prbm.g_01631
OG0001270	Prat.g_01398	Prbm.g_01751
OG0001271	Prat.g_01413	Prbm.g_01763
OG0001273	Prat.g_00481	Prbm.g_00552
OG0001274	Prat.g_01500	Prbm.g_01801
OG0001275	Prat.g_00660, Prat.g_00659	Prbm.g_01080
OG0001277	Prat.g_01542, Prat.g_01578	Prbm.g_01409, Prbm.g_01813, Prbm.g_01923
OG0001278	Prat.g_01583	Prbm.g_01833
OG0001279	Prat.g_01587	Prbm.g_01837
OG0001280	Prat.g_01590	Prbm.g_01840
OG0001281	Prat.g_01660	Prbm.g_01952
OG0001282	Prat.g_01597	Prbm.g_01345
OG0001283	Prat.g_01767	Prbm.g_02075
OG0001284	Prat.g_01799	Prbm.g_02105
OG0001285	Prat.g_01829	Prbm.g_02164
OG0001286	Prat.g_01883	Prbm.g_02221
OG0001287	Prat.g_00648	Prbm.g_01156
OG0001288	Prat.g_00397	Prbm.g_00447
OG0001290	Prat.g_00032	Prbm.g_00030
OG0001291	Prat.g_00068	Prbm.g_00128
OG0001293	Prat.g_00073	Prbm.g_00133
OG0001294	Prat.g_00090	Prbm.g_00150
OG0001296	Prat.g_00125	Prbm.g_00185
OG0001297	Prat.g_00201	Prbm.g_00259
OG0001299	Prat.g_00258	Prbm.g_00311
OG0001300	Prat.g_00375	Prbm.g_01071
OG0001301	Prat.g_01088	Prbm.g_00668
OG0001303	Prat.g_01217	Prbm.g_00785
OG0001305	Prat.g_00961	Prbm.g_01060
OG0001306	Prat.g_00817	Prbm.g_02207
OG0001308	Prat.g_01470	Prbm.g_01065
OG0001309	Prat.g_01831	Prbm.g_02166
OG0001312	Prat.g_01284	Prbm.g_01632
OG0001314	Prat.g_01614	Prbm.g_01862
OG0001315	Prat.g_01651	Prbm.g_01897
OG0001316	Prat.g_01763	Prbm.g_02071
OG0001318	Prat.g_00140	Prbm.g_00201
OG0001319	Prat.g_00243	Prbm.g_00298
OG0001320	Prat.g_01215	Prbm.g_01574
OG0001322	Prat.g_00852	Prbm.g_00778
OG0001323	Prat.g_00704	Prbm.g_00918
OG0001325	Prat.g_01234, Prat.g_01492	Prbm.g_01388
OG0001326	Prat.g_01489	Prbm.g_01181
OG0001327	Prat.g_01468	Prbm.g_01604
OG0001329	Prat.g_01877	Prbm.g_02215
OG0001330	Prat.g_01446	Prbm.g_01797
OG0001331	Prat.g_01588	Prbm.g_01838
OG0001332	Prat.g_01640	Prbm.g_01886
OG0001333	Prat.g_01730	Prbm.g_02037
OG0001334	Prat.g_01790	Prbm.g_02096
OG0001335	Prat.g_01827	Prbm.g_02162
OG0001336	Prat.g_00127	Prbm.g_00188
OG0001338	Prat.g_00379, Prat.g_00385	Prbm.g_01098
OG0001344	Prat.g_01546	Prbm.g_01584, Prbm.g_01649
OG0001348	Prat.g_01485, Prat.g_00467	Prbm.g_00538
OG0001349	Prat.g_00472	Prbm.g_00543
OG0001350	Prat.g_00477	Prbm.g_00548
OG0001352	Prat.g_01577, Prat.g_00755	Prbm.g_00717
OG0001356	Prat.g_00692	Prbm.g_00909
OG0001359	Prat.g_01555	Prbm.g_01915
OG0001360	Prat.g_01554	Prbm.g_01916
OG0001362	Prat.g_00828	Prbm.g_01171
OG0001364	Prat.g_01433	Prbm.g_01783
OG0001365	Prat.g_01460	Prbm.g_00952
OG0001369	Prat.g_00938	Prbm.g_01038
OG0001370	Prat.g_00818, Prat.g_00632	Prbm.g_01168, Prbm.g_01187
OG0001371	Prat.g_00063	Prbm.g_00124
OG0001372	Prat.g_00065	Prbm.g_00125
OG0001373	Prat.g_00072	Prbm.g_00132
OG0001374	Prat.g_00085	Prbm.g_00144
OG0001376	Prat.g_00239	Prbm.g_00294
OG0001377	Prat.g_00263	Prbm.g_00316
OG0001379	Prat.g_01396	Prbm.g_01749
OG0001380	Prat.g_00771	Prbm.g_01067
OG0001381	Prat.g_00416	Prbm.g_00481
OG0001382	Prat.g_00423	Prbm.g_00489
OG0001383	Prat.g_00474	Prbm.g_00545
OG0001385	Prat.g_01057	Prbm.g_00698
OG0001386	Prat.g_00748	Prbm.g_00708
OG0001387	Prat.g_00750	Prbm.g_00710
OG0001388	Prat.g_00760	Prbm.g_00723
OG0001389	Prat.g_00793	Prbm.g_00747
OG0001390	Prat.g_01225	Prbm.g_00091
OG0001391	Prat.g_00858	Prbm.g_00954
OG0001392	Prat.g_00691	Prbm.g_00908
OG0001393	Prat.g_00693	Prbm.g_00910
OG0001394	Prat.g_00721	Prbm.g_00934
OG0001395	Prat.g_00724	Prbm.g_00938
OG0001396	Prat.g_01550	Prbm.g_01273
OG0001397	Prat.g_00949	Prbm.g_01046
OG0001398	Prat.g_00969	Prbm.g_00884
OG0001399	Prat.g_00679	Prbm.g_00907
OG0001400	Prat.g_01521	Prbm.g_00900
OG0001401	Prat.g_00655	Prbm.g_01135
OG0001402	Prat.g_01170	Prbm.g_01564
OG0001403	Prat.g_01250	Prbm.g_01612
OG0001404	Prat.g_00825	Prbm.g_01112
OG0001405	Prat.g_01292	Prbm.g_01661
OG0001406	Prat.g_01397	Prbm.g_01750
OG0001407	Prat.g_01402	Prbm.g_01754
OG0001408	Prat.g_01447	Prbm.g_01798
OG0001409	Prat.g_00646	Prbm.g_01137
OG0001410	Prat.g_00827	Prbm.g_01122
OG0001411	Prat.g_01533	Prbm.g_00431, Prbm.g_01435
OG0001412	Prat.g_00872	Prbm.g_00966
OG0001413	Prat.g_00619	Prbm.g_00478, Prbm.g_01281
OG0001415	Prat.g_00333	Prbm.g_00381
OG0001416	Prat.g_00484	Prbm.g_00555
OG0001417	Prat.g_00749	Prbm.g_00709
OG0001418	Prat.g_01524	Prbm.g_01155
OG0001419	Prat.g_00864	Prbm.g_00958
OG0001420	Prat.g_00695	Prbm.g_01937
OG0001421	Prat.g_00700	Prbm.g_00915
OG0001422	Prat.g_01226	Prbm.g_00770
OG0001423	Prat.g_00624	Prbm.g_01196
OG0001424	Prat.g_01449	Prbm.g_01918
OG0001426	Prat.g_01878	Prbm.g_02216
OG0001429	Prat.g_00906	Prbm.g_00998
OG0001432	Prat.g_01522	Prbm.g_00781
OG0001433	Prat.g_00668	Prbm.g_01162
OG0001434	Prat.g_01579	Prbm.g_01310
OG0001435	Prat.g_00649	Prbm.g_01109
OG0001440	Prat.g_00941	Prbm.g_01041
OG0001441	Prat.g_01523	Prbm.g_01286
OG0001443	Prat.g_01173	Prbm.g_01567
OG0001445	Prat.g_00381	Prbm.g_01655
OG0001446	Prat.g_00380	Prbm.g_01656
OG0001447	Prat.g_01195	Prbm.g_01657
OG0001448	Prat.g_00810	Prbm.g_00761
OG0001452	Prat.g_01848	Prbm.g_02183
OG0001455	Prat.g_01505	Prbm.g_01108
OG0001459	Prat.g_01290	Prbm.g_00117
OG0001461	Prat.g_01047	Prbm.g_00804
OG0001464	Prat.g_00654	Prbm.g_01018, Prbm.g_01481
OG0001465	Prat.g_01216	Prbm.g_00898
OG0001466	Prat.g_00635	Prbm.g_01315
OG0001467	Prat.g_01349	Prbm.g_01707
OG0001472	Prat.g_00972	Prbm.g_00879
OG0001473	Prat.g_00857	Prbm.g_00953
OG0001482	Prat.g_01237	Prbm.g_00486
OG0001486	Prat.g_00737	Prbm.g_00949
OG0001487	Prat.g_00588	Prbm.g_00655
OG0001488	Prat.g_00173	Prbm.g_00231
OG0001491	Prat.g_00643	Prbm.g_01100
OG0001504	Prat.g_00732	Prbm.g_00945
OG0001505	Prat.g_00460	Prbm.g_01347
OG0001507	Prat.g_01174	Prbm.g_01568
OG0001510	Prat.g_01747	Prbm.g_02055
OG0001522	Prat.g_00656	Prbm.g_01250
OG0001523	Prat.g_00667	Prbm.g_00113
OG0001524	Prat.g_00620	Prbm.g_01316
OG0001526	Prat.g_00698	Prbm.g_00913
OG0001531	Prat.g_00630	Prbm.g_01152
OG0001535	Prat.g_00975	Prbm.g_00876
OG0001536	Prat.g_00631	Prbm.g_01092
OG0001544	Prat.g_01517	Prbm.g_01184
OG0001545	Prat.g_00711	Prbm.g_00925
OG0001546	Prat.g_00850	Prbm.g_01225, Prbm.g_00851
OG0001587	Prat.g_00378	Prbm.g_00071
OG0001588	Prat.g_01227	Prbm.g_01919
OG0001593	Prat.g_00422	Prbm.g_01208
OG0001605	Prat.g_01681	Prbm.g_01971
OG0001608	Prat.g_01466	Prbm.g_01976
OG0001622	Prat.g_01511	Prbm.g_01832
OG0001630	Prat.g_01498	Prbm.g_00531, Prbm.g_01288
OG0001632	Prat.g_01467	Prbm.g_01320
OG0001633	Prat.g_00854	Prbm.g_01939
OG0001634	Prat.g_01512	Prbm.g_01831
OG0001635	Prat.g_01513	Prbm.g_01830
OG0001636	Prat.g_01514	Prbm.g_01829
OG0001714	Prat.g_01395	Prbm.g_01748
OG0001715	Prat.g_01794	Prbm.g_02100
OG0001716	Prat.g_01125	Prbm.g_01517
OG0001717	Prat.g_00687	Prbm.g_01078
OG0001718	Prat.g_00677, Prat.g_01581	Prbm.g_00115
OG0001719	Prat.g_01328, Prat.g_00349	Prbm.g_00401
OG0001721	Prat.g_00651	Prbm.g_01177
OG0001737	Prat.g_00043	Prbm.g_00050
OG0001738	Prat.g_00109	Prbm.g_00169
OG0001739	Prat.g_00108	Prbm.g_00168
OG0001740	Prat.g_00107	Prbm.g_00167
OG0001741	Prat.g_00097	Prbm.g_00157
OG0001742	Prat.g_01231	Prbm.g_01824
OG0001743	Prat.g_00244	Prbm.g_00299
OG0001744	Prat.g_01638	Prbm.g_01884
OG0001745	Prat.g_00529	Prbm.g_00598
OG0001746	Prat.g_01262	Prbm.g_01623
OG0001747	Prat.g_01143	Prbm.g_01535
OG0001748	Prat.g_00766	Prbm.g_00729
OG0001749	Prat.g_00756	Prbm.g_00718
OG0001750	Prat.g_00950	Prbm.g_01047
OG0001751	Prat.g_00940	Prbm.g_01040
OG0001752	Prat.g_00935	Prbm.g_01036
OG0001753	Prat.g_00892	Prbm.g_00984
OG0001754	Prat.g_00952	Prbm.g_01050
OG0001755	Prat.g_00729	Prbm.g_00942
OG0001756	Prat.g_01032	Prbm.g_00819
OG0001757	Prat.g_01218	Prbm.g_00098
OG0001758	Prat.g_00986	Prbm.g_01643
OG0001759	Prat.g_00979	Prbm.g_00872
OG0001760	Prat.g_00706	Prbm.g_00920
OG0001761	Prat.g_00746	Prbm.g_00705
OG0001762	Prat.g_01060	Prbm.g_00695
OG0001763	Prat.g_00120	Prbm.g_00180
OG0001764	Prat.g_00371	Prbm.g_00424
OG0001765	Prat.g_00339	Prbm.g_00387
OG0001766	Prat.g_00338	Prbm.g_00386
OG0001767	Prat.g_00337	Prbm.g_00385
OG0001768	Prat.g_00336	Prbm.g_00384
OG0001769	Prat.g_00335	Prbm.g_00383
OG0001770	Prat.g_01741	Prbm.g_02049
OG0001771	Prat.g_01725	Prbm.g_02032
OG0001772	Prat.g_00129	Prbm.g_00190
OG0001773	Prat.g_00832	Prbm.g_00738
OG0001774	Prat.g_00181	Prbm.g_00239
OG0001775	Prat.g_00187	Prbm.g_00245
OG0001776	Prat.g_01221	Prbm.g_00892
OG0001777	Prat.g_01847	Prbm.g_02182
OG0001778	Prat.g_01851	Prbm.g_02186
OG0001779	Prat.g_01852	Prbm.g_02187
OG0001780	Prat.g_00945	Prbm.g_00890
OG0001781	Prat.g_01859	Prbm.g_02193
OG0001782	Prat.g_01868	Prbm.g_02206
OG0001797	Prat.g_00621	Prbm.g_01194
OG0001799	Prat.g_01450	Prbm.g_00902
OG0001801	Prat.g_01207	Prbm.g_01269
OG0001802	Prat.g_00638	Prbm.g_01589
OG0001803	Prat.g_00927	Prbm.g_01030
OG0001805	Prat.g_00689	Prbm.g_00107, Prbm.g_01069
OG0001823	Prat.g_01321, Prat.g_01265	Prbm.g_02130
OG0001831	Prat.g_01160	Prbm.g_01554
OG0001834	Prat.g_00780	Prbm.g_01073
OG0001835	Prat.g_01501	Prbm.g_01364
OG0001836	Prat.g_01196	Prbm.g_01654
OG0001847	Prat.g_00077	Prbm.g_01917
OG0001851	Prat.g_00846	Prbm.g_01282
OG0001852	Prat.g_00623	Prbm.g_01266
OG0001856	Prat.g_01201	Prbm.g_01133, Prbm.g_00100, Prbm.g_01329
OG0001858	Prat.g_01553	Prbm.g_01904
OG0001874	Prat.g_00669	Prbm.g_01113
OG0001879	Prat.g_01566	Prbm.g_01223
OG0001879	Prat.g_01545, Prat.g_01565	Prbm.g_01470, Prbm.g_01291, Prbm.g_01391, Prbm.g_01471, Prbm.g_01299, Prbm.g_01290
OG0001881	Prat.g_01205	Prbm.g_00082
OG0001903	Prat.g_01506, Prat.g_01562	Prbm.g_01318
OG0001904	Prat.g_01206	Prbm.g_01821
OG0001916	Prat.g_00844	Prbm.g_01219
OG0001917	Prat.g_00845	Prbm.g_01220
OG0001918	Prat.g_00837	Prbm.g_01212
OG0001924	Prat.g_00650	Prbm.g_01296
OG0001926	Prat.g_01209	Prbm.g_00103
OG0001927	Prat.g_00681	Prbm.g_00110
OG0001928	Prat.g_00342	Prbm.g_00389
OG0001929	Prat.g_00427	Prbm.g_00493
OG0001930	Prat.g_00457	Prbm.g_00521
OG0001931	Prat.g_00787	Prbm.g_00741
OG0001932	Prat.g_00806	Prbm.g_00757
OG0001933	Prat.g_01490	Prbm.g_00880
OG0001934	Prat.g_00696	Prbm.g_00912
OG0001935	Prat.g_00662	Prbm.g_01066
OG0001936	Prat.g_00642	Prbm.g_01139
OG0001937	Prat.g_01526	Prbm.g_01343
OG0001938	Prat.g_00819	Prbm.g_01349
OG0001939	Prat.g_00673	Prbm.g_01371
OG0001941	Prat.g_00599	Prbm.g_01486
OG0001942	Prat.g_00598	Prbm.g_01487
OG0001943	Prat.g_01186	Prbm.g_01580
OG0001944	Prat.g_01438	Prbm.g_01788
OG0001945	Prat.g_01556	Prbm.g_01914
OG0001946	Prat.g_01185	Prbm.g_01943
OG0001947	Prat.g_01481	Prbm.g_01977
OG0001948	Prat.g_01758	Prbm.g_02066
OG0001955	Prat.g_01543	Prbm.g_01306
OG0001959	Prat.g_01319	Prbm.g_02129
OG0001965	Prat.g_01149	Prbm.g_01128
OG0002008	Prat.g_00661	Prbm.g_01086
OG0002009	Prat.g_01223	Prbm.g_01090
OG0002015	Prat.g_00674	Prbm.g_01820
OG0002017	Prat.g_01464	Prbm.g_00464
OG0002033	Prat.g_01582	Prbm.g_01416, Prbm.g_01304
OG0002036	Prat.g_00237	Prbm.g_00292
OG0002038	Prat.g_00437	Prbm.g_00503
OG0002041	Prat.g_00289	Prbm.g_00338
OG0002043	Prat.g_01459	Prbm.g_00200
OG0002045	Prat.g_01475	Prbm.g_01125
OG0002049	Prat.g_01222	Prbm.g_01474
OG0002072	Prat.g_00521	Prbm.g_00592
OG0002074	Prat.g_00830	Prbm.g_01049
OG0002075	Prat.g_01347	Prbm.g_01705
OG0002093	Prat.g_00672	Prbm.g_01575
OG0002213	Prat.g_01478	Prbm.g_02223
OG0002216	Prat.g_00676	Prbm.g_01344
OG0002314	Prat.g_00703	Prbm.g_00917
OG0002322	Prat.g_00653	Prbm.g_01197
OG0002426	Prat.g_01461	Prbm.g_00828
OG0002428	Prat.g_00823	Prbm.g_01087
OG0002548	Prat.g_00847	Prbm.g_01222
OG0002549	Prat.g_00848	Prbm.g_01224
OG0002551	Prat.g_00838	Prbm.g_01213
OG0002552	Prat.g_00840	Prbm.g_01215
OG0002553	Prat.g_00842	Prbm.g_01217
OG0003026	Prat.g_00663	Prbm.g_01081
OG0003032	Prat.g_01482	Prbm.g_01978
OG0003540	Prat.g_00843	Prbm.g_01218
