Orthogroup	Prat	Prbj
OG0001131	Prat.g_01733	Prbj.g_00406
OG0001132	Prat.g_01734	Prbj.g_00405
OG0001133	Prat.g_01735	Prbj.g_00404
OG0001134	Prat.g_01736	Prbj.g_00403
OG0001135	Prat.g_01737	Prbj.g_00402
OG0001136	Prat.g_01738	Prbj.g_00401
OG0001137	Prat.g_01739	Prbj.g_00400
OG0001138	Prat.g_01740	Prbj.g_00399
OG0001139	Prat.g_01742	Prbj.g_00397
OG0001140	Prat.g_01744	Prbj.g_00395
OG0001141	Prat.g_01745	Prbj.g_00394
OG0001142	Prat.g_01748	Prbj.g_00368
OG0001143	Prat.g_01749	Prbj.g_00367
OG0001144	Prat.g_01750	Prbj.g_00365
OG0001145	Prat.g_01751	Prbj.g_00364
OG0001146	Prat.g_01752	Prbj.g_00363
OG0001147	Prat.g_01753	Prbj.g_00362
OG0001148	Prat.g_01754	Prbj.g_00361
OG0001149	Prat.g_01756	Prbj.g_01494
OG0001150	Prat.g_01757	Prbj.g_01498
OG0001151	Prat.g_01760	Prbj.g_01501
OG0001152	Prat.g_01761	Prbj.g_01502
OG0001153	Prat.g_01762	Prbj.g_01504
OG0001154	Prat.g_01764	Prbj.g_01506
OG0001155	Prat.g_01766	Prbj.g_01509
OG0001156	Prat.g_01768	Prbj.g_01513
OG0001157	Prat.g_01770	Prbj.g_01515
OG0001158	Prat.g_01772	Prbj.g_01517
OG0001159	Prat.g_01773	Prbj.g_01518
OG0001160	Prat.g_01775	Prbj.g_01519
OG0001161	Prat.g_01776	Prbj.g_01576
OG0001162	Prat.g_01777	Prbj.g_01577
OG0001163	Prat.g_01778	Prbj.g_01578
OG0001164	Prat.g_01779	Prbj.g_01579
OG0001165	Prat.g_01780	Prbj.g_01580
OG0001166	Prat.g_01781	Prbj.g_01581
OG0001167	Prat.g_01783	Prbj.g_01592
OG0001168	Prat.g_01784	Prbj.g_01593
OG0001169	Prat.g_01785	Prbj.g_01594
OG0001170	Prat.g_01786	Prbj.g_01596
OG0001171	Prat.g_01787	Prbj.g_01597
OG0001172	Prat.g_01789	Prbj.g_01599
OG0001173	Prat.g_01791	Prbj.g_01821
OG0001174	Prat.g_01792	Prbj.g_01820
OG0001175	Prat.g_01793	Prbj.g_01819
OG0001176	Prat.g_01795	Prbj.g_01809
OG0001177	Prat.g_01797	Prbj.g_01290
OG0001178	Prat.g_01800	Prbj.g_01286
OG0001179	Prat.g_01801	Prbj.g_01285
OG0001180	Prat.g_01802	Prbj.g_01284
OG0001181	Prat.g_01803	Prbj.g_01283
OG0001182	Prat.g_01804	Prbj.g_01282
OG0001183	Prat.g_01805	Prbj.g_01281
OG0001184	Prat.g_01807	Prbj.g_01253
OG0001185	Prat.g_01809	Prbj.g_01250
OG0001186	Prat.g_01810	Prbj.g_01249
OG0001187	Prat.g_01811	Prbj.g_01248
OG0001188	Prat.g_01812	Prbj.g_01245
OG0001189	Prat.g_01813	Prbj.g_01244
OG0001190	Prat.g_01814	Prbj.g_01243
OG0001191	Prat.g_01815	Prbj.g_01241
OG0001192	Prat.g_01816	Prbj.g_01239
OG0001193	Prat.g_01817	Prbj.g_01238
OG0001194	Prat.g_01818	Prbj.g_01236
OG0001195	Prat.g_01819	Prbj.g_01235
OG0001196	Prat.g_01820	Prbj.g_01234
OG0001197	Prat.g_01821	Prbj.g_01233
OG0001198	Prat.g_01822	Prbj.g_01232
OG0001199	Prat.g_01823	Prbj.g_01231
OG0001200	Prat.g_01824	Prbj.g_01229
OG0001201	Prat.g_01825	Prbj.g_01228
OG0001202	Prat.g_01826	Prbj.g_01227
OG0001203	Prat.g_01828	Prbj.g_01225
OG0001204	Prat.g_01830	Prbj.g_01221
OG0001205	Prat.g_01832	Prbj.g_01219
OG0001206	Prat.g_01833	Prbj.g_01218
OG0001207	Prat.g_01834	Prbj.g_01955
OG0001208	Prat.g_01835	Prbj.g_01956
OG0001209	Prat.g_01836	Prbj.g_01957
OG0001210	Prat.g_01837	Prbj.g_01958
OG0001211	Prat.g_01838	Prbj.g_01960
OG0001212	Prat.g_01839	Prbj.g_01961
OG0001213	Prat.g_01840	Prbj.g_01962
OG0001214	Prat.g_01842	Prbj.g_01964
OG0001215	Prat.g_01843	Prbj.g_01966
OG0001216	Prat.g_01844	Prbj.g_01968
OG0001217	Prat.g_01845	Prbj.g_01969
OG0001218	Prat.g_01846	Prbj.g_01970
OG0001219	Prat.g_01849	Prbj.g_01975
OG0001220	Prat.g_01850	Prbj.g_01980
OG0001221	Prat.g_01856	Prbj.g_02002
OG0001222	Prat.g_01857	Prbj.g_02005
OG0001223	Prat.g_01858	Prbj.g_02006
OG0001224	Prat.g_01860	Prbj.g_02008
OG0001225	Prat.g_01861	Prbj.g_02009
OG0001226	Prat.g_01862	Prbj.g_02012
OG0001227	Prat.g_01863	Prbj.g_02013
OG0001228	Prat.g_01864	Prbj.g_02019
OG0001229	Prat.g_01865	Prbj.g_02020
OG0001230	Prat.g_01866	Prbj.g_02021
OG0001231	Prat.g_01867	Prbj.g_02034
OG0001232	Prat.g_01869	Prbj.g_02043
OG0001233	Prat.g_01870	Prbj.g_02044
OG0001234	Prat.g_01871	Prbj.g_02045
OG0001235	Prat.g_01872	Prbj.g_02046
OG0001236	Prat.g_01874	Prbj.g_02048
OG0001237	Prat.g_01875	Prbj.g_02049
OG0001238	Prat.g_01879	Prbj.g_02053
OG0001239	Prat.g_01880	Prbj.g_02055
OG0001240	Prat.g_01881	Prbj.g_02056
OG0001241	Prat.g_01884	Prbj.g_02060
OG0001242	Prat.g_01885	Prbj.g_02062
OG0001243	Prat.g_01886	Prbj.g_02063
OG0001244	Prat.g_01887	Prbj.g_02065
OG0001245	Prat.g_01888	Prbj.g_02067
OG0001246	Prat.g_01889	Prbj.g_02069
OG0001247	Prat.g_01890	Prbj.g_02070
OG0001248	Prat.g_01891	Prbj.g_02071
OG0001249	Prat.g_01892	Prbj.g_02072
OG0001250	Prat.g_01893	Prbj.g_02073
OG0001251	Prat.g_01269	Prbj.g_00603
OG0001252	Prat.g_00137	Prbj.g_01545
OG0001253	Prat.g_00149	Prbj.g_00538
OG0001254	Prat.g_00288	Prbj.g_01406
OG0001255	Prat.g_00347	Prbj.g_00342
OG0001257	Prat.g_00442	Prbj.g_01628
OG0001258	Prat.g_00459	Prbj.g_01609
OG0001259	Prat.g_00552	Prbj.g_01782
OG0001261	Prat.g_01003	Prbj.g_02475
OG0001262	Prat.g_00987	Prbj.g_02498
OG0001264	Prat.g_00715	Prbj.g_02339
OG0001265	Prat.g_00937	Prbj.g_02209
OG0001266	Prat.g_00078	Prbj.g_00678
OG0001267	Prat.g_01172	Prbj.g_00769
OG0001268	Prat.g_01158	Prbj.g_00969
OG0001269	Prat.g_01283	Prbj.g_00670
OG0001270	Prat.g_01398	Prbj.g_02627
OG0001271	Prat.g_01413	Prbj.g_01691
OG0001273	Prat.g_00481	Prbj.g_02106
OG0001274	Prat.g_01500	Prbj.g_00780
OG0001275	Prat.g_00660, Prat.g_00659	Prbj.g_00158
OG0001278	Prat.g_01583	Prbj.g_00870
OG0001279	Prat.g_01587	Prbj.g_00865
OG0001280	Prat.g_01590	Prbj.g_00862
OG0001281	Prat.g_01660	Prbj.g_02653
OG0001282	Prat.g_01597	Prbj.g_00851
OG0001283	Prat.g_01767	Prbj.g_01512
OG0001284	Prat.g_01799	Prbj.g_01287
OG0001285	Prat.g_01829	Prbj.g_01223
OG0001286	Prat.g_01883	Prbj.g_02058
OG0001287	Prat.g_00648	Prbj.g_00214, Prbj.g_02701
OG0001288	Prat.g_00397	Prbj.g_00101
OG0001290	Prat.g_00032	Prbj.g_01203
OG0001291	Prat.g_00068	Prbj.g_00567
OG0001293	Prat.g_00073	Prbj.g_00572
OG0001294	Prat.g_00090	Prbj.g_00604
OG0001296	Prat.g_00125	Prbj.g_01529
OG0001297	Prat.g_00201	Prbj.g_01164
OG0001299	Prat.g_00258	Prbj.g_01353
OG0001300	Prat.g_00375	Prbj.g_01896
OG0001301	Prat.g_01088	Prbj.g_02575
OG0001303	Prat.g_01217	Prbj.g_00663
OG0001305	Prat.g_00961	Prbj.g_01842
OG0001306	Prat.g_00817	Prbj.g_02042
OG0001308	Prat.g_01470	Prbj.g_00046
OG0001309	Prat.g_01831	Prbj.g_01220
OG0001312	Prat.g_01284	Prbj.g_00671
OG0001314	Prat.g_01614	Prbj.g_00477
OG0001315	Prat.g_01651	Prbj.g_00426
OG0001316	Prat.g_01763	Prbj.g_01505
OG0001319	Prat.g_00243	Prbj.g_02610
OG0001320	Prat.g_01215	Prbj.g_02145
OG0001326	Prat.g_01489	Prbj.g_00731
OG0001327	Prat.g_01468	Prbj.g_01718
OG0001328	Prat.g_01254	Prbj.g_01734
OG0001329	Prat.g_01877	Prbj.g_02051
OG0001331	Prat.g_01588	Prbj.g_00864
OG0001332	Prat.g_01640	Prbj.g_00450
OG0001333	Prat.g_01730	Prbj.g_00409
OG0001335	Prat.g_01827	Prbj.g_01226
OG0001336	Prat.g_00127	Prbj.g_01531
OG0001337	Prat.g_00117	Prbj.g_01558
OG0001339	Prat.g_00205	Prbj.g_01168
OG0001340	Prat.g_00254	Prbj.g_01346
OG0001341	Prat.g_00268	Prbj.g_01369
OG0001342	Prat.g_00287	Prbj.g_01405
OG0001343	Prat.g_00353	Prbj.g_00335
OG0001344	Prat.g_01546	Prbj.g_00826
OG0001345	Prat.g_00394	Prbj.g_00098
OG0001346	Prat.g_00431	Prbj.g_00131
OG0001347	Prat.g_00446	Prbj.g_01624
OG0001348	Prat.g_01485, Prat.g_00467	Prbj.g_02091
OG0001350	Prat.g_00477	Prbj.g_02100
OG0001351	Prat.g_00541	Prbj.g_01797
OG0001353	Prat.g_00228	Prbj.g_00269
OG0001355	Prat.g_00997	Prbj.g_02482
OG0001357	Prat.g_00922	Prbj.g_02227
OG0001358	Prat.g_00936	Prbj.g_02210
OG0001361	Prat.g_01102	Prbj.g_02165
OG0001362	Prat.g_00828	Prbj.g_01299
OG0001366	Prat.g_01629	Prbj.g_00460
OG0001368	Prat.g_01798	Prbj.g_01288
OG0001369	Prat.g_00938	Prbj.g_02208
OG0001375	Prat.g_00135	Prbj.g_01541
OG0001378	Prat.g_00280	Prbj.g_01395
OG0001380	Prat.g_00771	Prbj.g_00951
OG0001381	Prat.g_00416	Prbj.g_01893
OG0001396	Prat.g_01550	Prbj.g_02309
OG0001410	Prat.g_00827	Prbj.g_00249
OG0001412	Prat.g_00872	Prbj.g_02298
OG0001413	Prat.g_00619	Prbj.g_01330, Prbj.g_00194, Prbj.g_02695, Prbj.g_00726
OG0001415	Prat.g_00333	Prbj.g_00360
OG0001416	Prat.g_00484	Prbj.g_02111
OG0001426	Prat.g_01878	Prbj.g_02052
OG0001429	Prat.g_00906	Prbj.g_02252
OG0001437	Prat.g_00849	Prbj.g_00142, Prbj.g_00143
OG0001439	Prat.g_01005	Prbj.g_02473
OG0001448	Prat.g_00810	Prbj.g_00690
OG0001452	Prat.g_01848	Prbj.g_01972
OG0001455	Prat.g_01505	Prbj.g_00045, Prbj.g_00051
OG0001466	Prat.g_00635	Prbj.g_02172
OG0001467	Prat.g_01349	Prbj.g_01053
OG0001470	Prat.g_00327	Prbj.g_01457
OG0001472	Prat.g_00972	Prbj.g_00920
OG0001481	Prat.g_01138	Prbj.g_00309
OG0001483	Prat.g_01243	Prbj.g_01720
OG0001486	Prat.g_00737	Prbj.g_02385
OG0001487	Prat.g_00588	Prbj.g_02554
OG0001504	Prat.g_00732	Prbj.g_02381
OG0001525	Prat.g_00421	Prbj.g_01731
OG0001531	Prat.g_00630	Prbj.g_00315, Prbj.g_02170, Prbj.g_00673
OG0001544	Prat.g_01517	Prbj.g_00071
OG0001545	Prat.g_00711	Prbj.g_02336
OG0001546	Prat.g_00850	Prbj.g_02477
OG0001587	Prat.g_00378	Prbj.g_01889
OG0001588	Prat.g_01227	Prbj.g_00872
OG0001590	Prat.g_00301	Prbj.g_01420
OG0001593	Prat.g_00422	Prbj.g_02460
OG0001605	Prat.g_01681	Prbj.g_01031
OG0001608	Prat.g_01466	Prbj.g_00374
OG0001620	Prat.g_01271	Prbj.g_01124
OG0001622	Prat.g_01511	Prbj.g_00745
OG0001632	Prat.g_01467	Prbj.g_00859
OG0001633	Prat.g_00854	Prbj.g_01121
OG0001634	Prat.g_01512	Prbj.g_00746
OG0001635	Prat.g_01513	Prbj.g_00749
OG0001636	Prat.g_01514	Prbj.g_00750
OG0001697	Prat.g_00675	Prbj.g_00779
OG0001714	Prat.g_01395	Prbj.g_00662
OG0001715	Prat.g_01794	Prbj.g_01818
OG0001716	Prat.g_01125	Prbj.g_00005
OG0001717	Prat.g_00687	Prbj.g_00033
OG0001718	Prat.g_00677, Prat.g_01581	Prbj.g_00040
OG0001719	Prat.g_01328, Prat.g_00349	Prbj.g_00340
OG0001737	Prat.g_00043	Prbj.g_01216
OG0001738	Prat.g_00109	Prbj.g_00628
OG0001739	Prat.g_00108	Prbj.g_00626
OG0001740	Prat.g_00107	Prbj.g_00625
OG0001741	Prat.g_00097	Prbj.g_00612
OG0001742	Prat.g_01231	Prbj.g_02612
OG0001743	Prat.g_00244	Prbj.g_02613
OG0001744	Prat.g_01638	Prbj.g_00452
OG0001745	Prat.g_00529	Prbj.g_01881
OG0001746	Prat.g_01262	Prbj.g_01743
OG0001747	Prat.g_01143	Prbj.g_00828
OG0001748	Prat.g_00766	Prbj.g_00939
OG0001749	Prat.g_00756	Prbj.g_00908
OG0001750	Prat.g_00950	Prbj.g_02200
OG0001751	Prat.g_00940	Prbj.g_02206
OG0001752	Prat.g_00935	Prbj.g_02212
OG0001753	Prat.g_00892	Prbj.g_02272
OG0001754	Prat.g_00952	Prbj.g_02325
OG0001755	Prat.g_00729	Prbj.g_02372
OG0001756	Prat.g_01032	Prbj.g_02417
OG0001757	Prat.g_01218	Prbj.g_02496
OG0001758	Prat.g_00986	Prbj.g_02499
OG0001759	Prat.g_00979	Prbj.g_02513
OG0001760	Prat.g_00706	Prbj.g_02522
OG0001761	Prat.g_00746	Prbj.g_02526
OG0001762	Prat.g_01060	Prbj.g_00817
OG0001763	Prat.g_00120	Prbj.g_00122
OG0001764	Prat.g_00371	Prbj.g_00065
OG0001765	Prat.g_00339	Prbj.g_00353
OG0001766	Prat.g_00338	Prbj.g_00354
OG0001767	Prat.g_00337	Prbj.g_00356
OG0001768	Prat.g_00336	Prbj.g_00357
OG0001769	Prat.g_00335	Prbj.g_00358
OG0001770	Prat.g_01741	Prbj.g_00398
OG0001771	Prat.g_01725	Prbj.g_00982
OG0001772	Prat.g_00129	Prbj.g_01533
OG0001773	Prat.g_00832	Prbj.g_01546
OG0001774	Prat.g_00181	Prbj.g_00507
OG0001775	Prat.g_00187	Prbj.g_01142
OG0001776	Prat.g_01221	Prbj.g_00247
OG0001777	Prat.g_01847	Prbj.g_01971
OG0001778	Prat.g_01851	Prbj.g_01981
OG0001779	Prat.g_01852	Prbj.g_01982
OG0001780	Prat.g_00945	Prbj.g_01983
OG0001781	Prat.g_01859	Prbj.g_02007
OG0001782	Prat.g_01868	Prbj.g_02041
OG0001795	Prat.g_00526	Prbj.g_01878
OG0001799	Prat.g_01450	Prbj.g_00029
OG0001801	Prat.g_01207	Prbj.g_00677
OG0001802	Prat.g_00638	Prbj.g_00942
OG0001803	Prat.g_00927	Prbj.g_02220
OG0001831	Prat.g_01160	Prbj.g_00967
OG0001852	Prat.g_00623	Prbj.g_02168
OG0001883	Prat.g_00035	Prbj.g_01209
OG0001884	Prat.g_01782	Prbj.g_01590
OG0001885	Prat.g_01406	Prbj.g_01685
OG0001886	Prat.g_00524	Prbj.g_01876
OG0001887	Prat.g_01133	Prbj.g_01911
OG0001891	Prat.g_00770	Prbj.g_01092
OG0001892	Prat.g_01220	Prbj.g_00871
OG0001893	Prat.g_00954	Prbj.g_01851
OG0001894	Prat.g_00882	Prbj.g_02282
OG0001895	Prat.g_00064	Prbj.g_02463
OG0001896	Prat.g_00628	Prbj.g_02528
OG0001897	Prat.g_00357	Prbj.g_00326
OG0001898	Prat.g_00259	Prbj.g_01358
OG0001899	Prat.g_00050	Prbj.g_01944
OG0001900	Prat.g_00049	Prbj.g_01945
OG0001901	Prat.g_00045	Prbj.g_01954
OG0001902	Prat.g_01876	Prbj.g_02050
OG0001916	Prat.g_00844	Prbj.g_01185
OG0001917	Prat.g_00845	Prbj.g_01186
OG0001918	Prat.g_00837	Prbj.g_00254
OG0001921	Prat.g_01085	Prbj.g_02578
OG0001923	Prat.g_00625	Prbj.g_00070
OG0001925	Prat.g_00664	Prbj.g_01665
OG0001955	Prat.g_01543	Prbj.g_00753
OG0001968	Prat.g_01404	Prbj.g_01683
OG0001969	Prat.g_01568	Prbj.g_00053, Prbj.g_00302
OG0001973	Prat.g_00155	Prbj.g_00532
OG0001980	Prat.g_00853	Prbj.g_00203
OG0001995	Prat.g_00030	Prbj.g_01201
OG0002001	Prat.g_01230	Prbj.g_00072, Prbj.g_00229
OG0002036	Prat.g_00237	Prbj.g_00178
OG0002038	Prat.g_00437	Prbj.g_01637
OG0002041	Prat.g_00289	Prbj.g_01407
OG0002043	Prat.g_01459	Prbj.g_00551
OG0002072	Prat.g_00521	Prbj.g_01873
OG0002074	Prat.g_00830	Prbj.g_02197
OG0002075	Prat.g_01347	Prbj.g_01051
OG0002079	Prat.g_01491	Prbj.g_01952
OG0002132	Prat.g_01289	Prbj.g_01528
OG0002143	Prat.g_01325	Prbj.g_01475
OG0002146	Prat.g_01419	Prbj.g_01698
OG0002148	Prat.g_01541	Prbj.g_00728
OG0002206	Prat.g_00836	Prbj.g_01425
OG0002285	Prat.g_00247	Prbj.g_02618
OG0002288	Prat.g_01456	Prbj.g_00167
OG0002293	Prat.g_00578	Prbj.g_00901
OG0002294	Prat.g_00875	Prbj.g_02295
OG0002297	Prat.g_01096	Prbj.g_02567
OG0002300	Prat.g_00402	Prbj.g_00106
OG0002305	Prat.g_01288	Prbj.g_00550
OG0002307	Prat.g_01855	Prbj.g_02001
OG0002392	Prat.g_01653	Prbj.g_00424
OG0002399	Prat.g_01224	Prbj.g_00715
