Orthogroup	Praa	Prbi
OG0001101	Praa.g_01715	Prbi.g_01865
OG0001102	Praa.g_01718	Prbi.g_01868
OG0001103	Praa.g_01719	Prbi.g_01869
OG0001104	Praa.g_01720	Prbi.g_01870
OG0001105	Praa.g_01722	Prbi.g_01872
OG0001106	Praa.g_01724	Prbi.g_01874
OG0001107	Praa.g_01725	Prbi.g_01875
OG0001108	Praa.g_01726	Prbi.g_01876
OG0001109	Praa.g_01733	Prbi.g_01896
OG0001110	Praa.g_01735	Prbi.g_01898
OG0001111	Praa.g_01736	Prbi.g_01899
OG0001112	Praa.g_01737	Prbi.g_01900
OG0001113	Praa.g_01738	Prbi.g_01901
OG0001114	Praa.g_01739	Prbi.g_01902
OG0001115	Praa.g_01740	Prbi.g_01903
OG0001116	Praa.g_01741	Prbi.g_01904
OG0001117	Praa.g_01742	Prbi.g_01905
OG0001118	Praa.g_01743	Prbi.g_01906
OG0001119	Praa.g_01744	Prbi.g_01907
OG0001120	Praa.g_01745	Prbi.g_01908
OG0001121	Praa.g_01746	Prbi.g_01909
OG0001122	Praa.g_01747	Prbi.g_01910
OG0001123	Praa.g_01748	Prbi.g_01911
OG0001124	Praa.g_01749	Prbi.g_01912
OG0001125	Praa.g_01750	Prbi.g_01913
OG0001126	Praa.g_01751	Prbi.g_01914
OG0001127	Praa.g_01752	Prbi.g_01915
OG0001128	Praa.g_01753	Prbi.g_01916
OG0001129	Praa.g_01754	Prbi.g_01917
OG0001130	Praa.g_01755	Prbi.g_01918
OG0001131	Praa.g_01756	Prbi.g_01919
OG0001132	Praa.g_01757	Prbi.g_01920
OG0001133	Praa.g_01758	Prbi.g_01921
OG0001134	Praa.g_01759	Prbi.g_01922
OG0001135	Praa.g_01760	Prbi.g_01923
OG0001136	Praa.g_01761	Prbi.g_01924
OG0001137	Praa.g_01762	Prbi.g_01925
OG0001138	Praa.g_01763	Prbi.g_01926
OG0001139	Praa.g_01764	Prbi.g_01927
OG0001140	Praa.g_01765	Prbi.g_01928
OG0001141	Praa.g_01767	Prbi.g_01930
OG0001142	Praa.g_01768	Prbi.g_01931
OG0001143	Praa.g_01769	Prbi.g_01932
OG0001144	Praa.g_01771	Prbi.g_01934
OG0001145	Praa.g_01773	Prbi.g_01936
OG0001146	Praa.g_01774	Prbi.g_01937
OG0001147	Praa.g_01776	Prbi.g_01939
OG0001148	Praa.g_01777	Prbi.g_01940
OG0001149	Praa.g_01778	Prbi.g_01941
OG0001150	Praa.g_01781	Prbi.g_01944
OG0001151	Praa.g_01782	Prbi.g_01945
OG0001152	Praa.g_01783	Prbi.g_01946
OG0001153	Praa.g_01784	Prbi.g_01947
OG0001154	Praa.g_01785	Prbi.g_01948
OG0001155	Praa.g_01786	Prbi.g_01949
OG0001156	Praa.g_01787	Prbi.g_01950
OG0001157	Praa.g_01789	Prbi.g_01952
OG0001158	Praa.g_01790	Prbi.g_01953
OG0001159	Praa.g_01791	Prbi.g_01954
OG0001160	Praa.g_01792	Prbi.g_01955
OG0001161	Praa.g_01796	Prbi.g_01958
OG0001162	Praa.g_01797	Prbi.g_01959
OG0001163	Praa.g_01798	Prbi.g_01960
OG0001164	Praa.g_01799	Prbi.g_01961
OG0001165	Praa.g_01800	Prbi.g_01962
OG0001166	Praa.g_01801	Prbi.g_01963
OG0001167	Praa.g_01802	Prbi.g_01964
OG0001168	Praa.g_01804	Prbi.g_01966
OG0001169	Praa.g_01805	Prbi.g_01967
OG0001170	Praa.g_01807	Prbi.g_01969
OG0001171	Praa.g_01808	Prbi.g_01970
OG0001172	Praa.g_01809	Prbi.g_01971
OG0001173	Praa.g_01811	Prbi.g_01973
OG0001174	Praa.g_01813	Prbi.g_01975
OG0001175	Praa.g_01815	Prbi.g_01977
OG0001176	Praa.g_01816	Prbi.g_01978
OG0001177	Praa.g_01818	Prbi.g_01980
OG0001178	Praa.g_01819	Prbi.g_01981
OG0001179	Praa.g_01820	Prbi.g_01982
OG0001180	Praa.g_01821	Prbi.g_01983
OG0001181	Praa.g_01822	Prbi.g_01984
OG0001182	Praa.g_01823	Prbi.g_01985
OG0001183	Praa.g_01824	Prbi.g_01986
OG0001184	Praa.g_01825	Prbi.g_01987
OG0001185	Praa.g_01826	Prbi.g_01988
OG0001186	Praa.g_01827	Prbi.g_01989
OG0001187	Praa.g_01828	Prbi.g_01990
OG0001188	Praa.g_01829	Prbi.g_01991
OG0001189	Praa.g_01830	Prbi.g_01992
OG0001190	Praa.g_01831	Prbi.g_01993
OG0001191	Praa.g_01833	Prbi.g_01995
OG0001192	Praa.g_01835	Prbi.g_01997
OG0001193	Praa.g_01836	Prbi.g_01998
OG0001194	Praa.g_01837	Prbi.g_01999
OG0001195	Praa.g_01838	Prbi.g_02000
OG0001196	Praa.g_01840	Prbi.g_02002
OG0001197	Praa.g_01843	Prbi.g_02005
OG0001198	Praa.g_01844	Prbi.g_02006
OG0001199	Praa.g_01845	Prbi.g_02007
OG0001200	Praa.g_01846	Prbi.g_02008
OG0001201	Praa.g_01847	Prbi.g_02009
OG0001202	Praa.g_01848	Prbi.g_02010
OG0001203	Praa.g_01850	Prbi.g_02012
OG0001204	Praa.g_01853	Prbi.g_02027
OG0001205	Praa.g_01854	Prbi.g_02028
OG0001206	Praa.g_01856	Prbi.g_02030
OG0001207	Praa.g_01857	Prbi.g_02031
OG0001208	Praa.g_01858	Prbi.g_02032
OG0001209	Praa.g_01859	Prbi.g_02033
OG0001210	Praa.g_01860	Prbi.g_02034
OG0001211	Praa.g_01861	Prbi.g_02035
OG0001212	Praa.g_01862	Prbi.g_02036
OG0001213	Praa.g_01863	Prbi.g_02037
OG0001214	Praa.g_01864	Prbi.g_02038
OG0001215	Praa.g_01865	Prbi.g_02039
OG0001216	Praa.g_01866	Prbi.g_02040
OG0001217	Praa.g_01867	Prbi.g_02041
OG0001218	Praa.g_01868	Prbi.g_02042
OG0001219	Praa.g_01869	Prbi.g_02043
OG0001220	Praa.g_01870	Prbi.g_02044
OG0001221	Praa.g_01871	Prbi.g_02045
OG0001222	Praa.g_01873	Prbi.g_02047
OG0001223	Praa.g_01875	Prbi.g_02049
OG0001224	Praa.g_01876	Prbi.g_02050
OG0001225	Praa.g_01878	Prbi.g_02052
OG0001226	Praa.g_01879	Prbi.g_02053
OG0001227	Praa.g_01880	Prbi.g_02054
OG0001228	Praa.g_01881	Prbi.g_02055
OG0001229	Praa.g_01882	Prbi.g_02056
OG0001230	Praa.g_01883	Prbi.g_02057
OG0001231	Praa.g_01884	Prbi.g_02058
OG0001232	Praa.g_01886	Prbi.g_02060
OG0001233	Praa.g_01887	Prbi.g_02061
OG0001234	Praa.g_01888	Prbi.g_02062
OG0001235	Praa.g_01889	Prbi.g_02063
OG0001236	Praa.g_01890	Prbi.g_02064
OG0001237	Praa.g_01892	Prbi.g_02067
OG0001238	Praa.g_01893	Prbi.g_02068
OG0001239	Praa.g_01896	Prbi.g_02071
OG0001240	Praa.g_01897	Prbi.g_02072
OG0001241	Praa.g_01898	Prbi.g_02073
OG0001242	Praa.g_01899	Prbi.g_02074
OG0001243	Praa.g_01900	Prbi.g_02075
OG0001244	Praa.g_01901	Prbi.g_02076
OG0001245	Praa.g_01902	Prbi.g_02077
OG0001246	Praa.g_01903	Prbi.g_02078
OG0001247	Praa.g_01904	Prbi.g_02079
OG0001248	Praa.g_01905	Prbi.g_02080
OG0001249	Praa.g_01906	Prbi.g_02081
OG0001250	Praa.g_01907	Prbi.g_02082
OG0001251	Praa.g_01908	Prbi.g_02083
OG0001252	Praa.g_01909	Prbi.g_02084
OG0001253	Praa.g_01910	Prbi.g_02085
OG0001254	Praa.g_01912	Prbi.g_02087
OG0001255	Praa.g_01913	Prbi.g_02088
OG0001256	Praa.g_01915	Prbi.g_02090
OG0001257	Praa.g_01916	Prbi.g_02091
OG0001258	Praa.g_01917	Prbi.g_02092
OG0001259	Praa.g_01919	Prbi.g_02094
OG0001260	Praa.g_01920	Prbi.g_02095
OG0001261	Praa.g_01921	Prbi.g_02096
OG0001262	Praa.g_01922	Prbi.g_02097
OG0001263	Praa.g_01923	Prbi.g_02098
OG0001264	Praa.g_01924	Prbi.g_02099
OG0001265	Praa.g_01925	Prbi.g_02100
OG0001266	Praa.g_01926	Prbi.g_02101
OG0001267	Praa.g_01927	Prbi.g_02102
OG0001268	Praa.g_01928	Prbi.g_02103
OG0001269	Praa.g_00092	Prbi.g_00099
OG0001270	Praa.g_00138	Prbi.g_00146
OG0001271	Praa.g_00150	Prbi.g_00174
OG0001272	Praa.g_00281	Prbi.g_00305
OG0001273	Praa.g_00333	Prbi.g_00357
OG0001274	Praa.g_00482	Prbi.g_00485
OG0001275	Praa.g_00498	Prbi.g_00501
OG0001276	Praa.g_00590	Prbi.g_00592
OG0001277	Praa.g_00750	Prbi.g_00791
OG0001278	Praa.g_00855	Prbi.g_00898
OG0001279	Praa.g_00906	Prbi.g_00950
OG0001280	Praa.g_01015	Prbi.g_01062
OG0001281	Praa.g_01064	Prbi.g_01111
OG0001282	Praa.g_01082	Prbi.g_01129
OG0001283	Praa.g_01087	Prbi.g_01134
OG0001284	Praa.g_01097	Prbi.g_01144
OG0001285	Praa.g_01144	Prbi.g_01191
OG0001286	Praa.g_01157	Prbi.g_01204
OG0001287	Praa.g_01396	Prbi.g_01490
OG0001288	Praa.g_01516	Prbi.g_01630
OG0001289	Praa.g_01527	Prbi.g_01641
OG0001290	Praa.g_01570	Prbi.g_01683
OG0001291	Praa.g_01571	Prbi.g_01684
OG0001292	Praa.g_01576	Prbi.g_01689
OG0001293	Praa.g_01593	Prbi.g_01705
OG0001294	Praa.g_01605	Prbi.g_01724
OG0001295	Praa.g_01618	Prbi.g_01738
OG0001296	Praa.g_01627	Prbi.g_01779
OG0001297	Praa.g_01631	Prbi.g_01783
OG0001299	Praa.g_01702	Prbi.g_01851
OG0001300	Praa.g_01727	Prbi.g_01877
OG0001301	Praa.g_01814	Prbi.g_01976
OG0001302	Praa.g_01842	Prbi.g_02004
OG0001303	Praa.g_01874	Prbi.g_02048
OG0001304	Praa.g_01918	Prbi.g_02093
OG0001307	Praa.g_00030	Prbi.g_00030
OG0001308	Praa.g_00071	Prbi.g_00078
OG0001309	Praa.g_00074	Prbi.g_00081
OG0001310	Praa.g_00076	Prbi.g_00083
OG0001311	Praa.g_00093	Prbi.g_00100
OG0001312	Praa.g_00119	Prbi.g_00127
OG0001313	Praa.g_00125	Prbi.g_00133
OG0001314	Praa.g_00199	Prbi.g_00223
OG0001315	Praa.g_00243	Prbi.g_00267
OG0001316	Praa.g_00252	Prbi.g_00276
OG0001317	Praa.g_00372	Prbi.g_00397
OG0001318	Praa.g_00637	Prbi.g_00640
OG0001319	Praa.g_00758	Prbi.g_00800
OG0001320	Praa.g_01030	Prbi.g_01077
OG0001321	Praa.g_01035	Prbi.g_01082
OG0001322	Praa.g_01072	Prbi.g_01119
OG0001323	Praa.g_01109	Prbi.g_01155
OG0001324	Praa.g_01113	Prbi.g_01159
OG0001325	Praa.g_01120	Prbi.g_01166
OG0001326	Praa.g_01187	Prbi.g_01235
OG0001327	Praa.g_01350	Prbi.g_01423
OG0001328	Praa.g_01574	Prbi.g_01687
OG0001329	Praa.g_01658	Prbi.g_01810
OG0001330	Praa.g_01694	Prbi.g_01844
OG0001331	Praa.g_01810	Prbi.g_01972
OG0001332	Praa.g_00141	Prbi.g_00149
OG0001333	Praa.g_00238	Prbi.g_00262
OG0001334	Praa.g_00467	Prbi.g_00469
OG0001335	Praa.g_01055	Prbi.g_01102
OG0001336	Praa.g_01075	Prbi.g_01122
OG0001337	Praa.g_01090	Prbi.g_01137
OG0001338	Praa.g_01289	Prbi.g_01362
OG0001339	Praa.g_01323	Prbi.g_01396
OG0001340	Praa.g_01386	Prbi.g_01459
OG0001341	Praa.g_01567	Prbi.g_01680
OG0001342	Praa.g_01578	Prbi.g_01690
OG0001343	Praa.g_01632	Prbi.g_01784
OG0001344	Praa.g_01683	Prbi.g_01833
OG0001345	Praa.g_01779	Prbi.g_01942
OG0001346	Praa.g_01834	Prbi.g_01996
OG0001347	Praa.g_01872	Prbi.g_02046
OG0001349	Praa.g_00118	Prbi.g_00126
OG0001350	Praa.g_00144	Prbi.g_00168
OG0001351	Praa.g_00203	Prbi.g_00227
OG0001352	Praa.g_00248	Prbi.g_00272
OG0001353	Praa.g_00261	Prbi.g_00285
OG0001354	Praa.g_00280	Prbi.g_00304
OG0001355	Praa.g_00339	Prbi.g_00363
OG0001356	Praa.g_00377	Prbi.g_00402
OG0001357	Praa.g_00434	Prbi.g_00435
OG0001358	Praa.g_00472	Prbi.g_00475
OG0001359	Praa.g_00486	Prbi.g_00489
OG0001360	Praa.g_00509	Prbi.g_00512
OG0001361	Praa.g_00514	Prbi.g_00517
OG0001362	Praa.g_00577	Prbi.g_00579
OG0001363	Praa.g_00703	Prbi.g_00707
OG0001364	Praa.g_00786	Prbi.g_00831
OG0001365	Praa.g_00845	Prbi.g_00888
OG0001366	Praa.g_00890	Prbi.g_00932
OG0001367	Praa.g_00992	Prbi.g_01037
OG0001368	Praa.g_01014	Prbi.g_01061
OG0001369	Praa.g_01131	Prbi.g_01178
OG0001370	Praa.g_01132	Prbi.g_01179
OG0001371	Praa.g_01209	Prbi.g_01257
OG0001372	Praa.g_01257	Prbi.g_01332
OG0001373	Praa.g_01547	Prbi.g_01660
OG0001374	Praa.g_01698, Praa.g_01611	Prbi.g_01278
OG0001375	Praa.g_01673	Prbi.g_01824
OG0001376	Praa.g_01716	Prbi.g_01866
OG0001377	Praa.g_01841	Prbi.g_02003
OG0001379	Praa.g_00067	Prbi.g_00074
OG0001380	Praa.g_00068	Prbi.g_00075
OG0001381	Praa.g_00087	Prbi.g_00094
OG0001382	Praa.g_00135	Prbi.g_00143
OG0001383	Praa.g_00234	Prbi.g_00258
OG0001384	Praa.g_00256	Prbi.g_00280
OG0001385	Praa.g_00272	Prbi.g_00296
OG0001386	Praa.g_00361	Prbi.g_00386
OG0001387	Praa.g_00385	Prbi.g_00410
OG0001388	Praa.g_00397	Prbi.g_00427
OG0001389	Praa.g_00453	Prbi.g_00455
OG0001390	Praa.g_00460	Prbi.g_00462
OG0001391	Praa.g_00504	Prbi.g_00507
OG0001392	Praa.g_00511	Prbi.g_00514
OG0001393	Praa.g_00519	Prbi.g_00522
OG0001394	Praa.g_00666	Prbi.g_00669
OG0001395	Praa.g_00674	Prbi.g_00677
OG0001396	Praa.g_00676	Prbi.g_00679
OG0001397	Praa.g_00682	Prbi.g_00685
OG0001398	Praa.g_00716	Prbi.g_00750
OG0001399	Praa.g_00788	Prbi.g_00833
OG0001400	Praa.g_00889	Prbi.g_00931
OG0001401	Praa.g_00891	Prbi.g_00933
OG0001402	Praa.g_00912	Prbi.g_00956
OG0001403	Praa.g_00915	Prbi.g_00959
OG0001404	Praa.g_00996	Prbi.g_01041
OG0001405	Praa.g_01024	Prbi.g_01071
OG0001406	Praa.g_01043	Prbi.g_01090
OG0001407	Praa.g_01053	Prbi.g_01100
OG0001408	Praa.g_01062	Prbi.g_01109
OG0001409	Praa.g_01069	Prbi.g_01116
OG0001410	Praa.g_01146	Prbi.g_01193
OG0001411	Praa.g_01292	Prbi.g_01365
OG0001412	Praa.g_01319	Prbi.g_01392
OG0001413	Praa.g_01357	Prbi.g_01430
OG0001414	Praa.g_01367	Prbi.g_01440
OG0001415	Praa.g_01515	Prbi.g_01629
OG0001416	Praa.g_01518	Prbi.g_01632
OG0001417	Praa.g_01568	Prbi.g_01681
OG0001418	Praa.g_01581	Prbi.g_01693
OG0001419	Praa.g_01607	Prbi.g_01726
OG0001424	Praa.g_00062	Prbi.g_00068
OG0001425	Praa.g_00326	Prbi.g_00350
OG0001426	Praa.g_00363	Prbi.g_00388
OG0001427	Praa.g_00521	Prbi.g_00524
OG0001428	Praa.g_00748	Prbi.g_00789
OG0001429	Praa.g_00761	Prbi.g_00803
OG0001430	Praa.g_00792	Prbi.g_00836
OG0001431	Praa.g_00893	Prbi.g_00935
OG0001432	Praa.g_00897	Prbi.g_00940
OG0001433	Praa.g_01058	Prbi.g_01105
OG0001434	Praa.g_01133	Prbi.g_01180
OG0001435	Praa.g_01223	Prbi.g_01271
OG0001436	Praa.g_01587	Prbi.g_01699
OG0001437	Praa.g_01595	Prbi.g_01707
OG0001438	Praa.g_01914	Prbi.g_02089
OG0001440	Praa.g_00371	Prbi.g_00396
OG0001441	Praa.g_00974	Prbi.g_01019
OG0001442	Praa.g_01007	Prbi.g_01054
OG0001443	Praa.g_01060	Prbi.g_01107
OG0001444	Praa.g_01063	Prbi.g_01110
OG0001445	Praa.g_01580	Prbi.g_01691
OG0001448	Praa.g_00620	Prbi.g_00622
OG0001449	Praa.g_01100	Prbi.g_01147
OG0001450	Praa.g_01123	Prbi.g_01169
OG0001451	Praa.g_01143	Prbi.g_01190
OG0001452	Praa.g_01178	Prbi.g_01226
OG0001453	Praa.g_01246	Prbi.g_01317
OG0001454	Praa.g_01248	Prbi.g_01319
OG0001455	Praa.g_01249	Prbi.g_01320, Prbi.g_01767
OG0001457	Praa.g_01624, Praa.g_01794	Prbi.g_01590
OG0001460	Praa.g_00366	Prbi.g_00391
OG0001461	Praa.g_00375	Prbi.g_00400
OG0001462	Praa.g_00387	Prbi.g_00415
OG0001464	Praa.g_00560	Prbi.g_00562
OG0001465	Praa.g_00589	Prbi.g_00591
OG0001466	Praa.g_00702	Prbi.g_00706
OG0001467	Praa.g_00781	Prbi.g_00826
OG0001468	Praa.g_00836	Prbi.g_00879
OG0001469	Praa.g_00867	Prbi.g_00910
OG0001470	Praa.g_01006	Prbi.g_01053
OG0001471	Praa.g_01052	Prbi.g_01099
OG0001472	Praa.g_01057	Prbi.g_01104
OG0001473	Praa.g_01061	Prbi.g_01108
OG0001474	Praa.g_01284	Prbi.g_01356
OG0001475	Praa.g_01296	Prbi.g_01369
OG0001476	Praa.g_01473	Prbi.g_01586
OG0001478	Praa.g_01803	Prbi.g_01965
OG0001482	Praa.g_00320	Prbi.g_00344
OG0001483	Praa.g_01299	Prbi.g_01372
OG0001485	Praa.g_00866	Prbi.g_00909
OG0001487	Praa.g_00937	Prbi.g_00982
OG0001488	Praa.g_01048	Prbi.g_01095
OG0001489	Praa.g_01049	Prbi.g_01096
OG0001490	Praa.g_01050	Prbi.g_01097
OG0001491	Praa.g_01056	Prbi.g_01103
OG0001492	Praa.g_01085	Prbi.g_01132
OG0001493	Praa.g_01094	Prbi.g_01141
OG0001494	Praa.g_01175	Prbi.g_01223
OG0001496	Praa.g_01312	Prbi.g_01385
OG0001497	Praa.g_01397	Prbi.g_01491
OG0001498	Praa.g_01696	Prbi.g_01846
OG0001499	Praa.g_01717	Prbi.g_01867
OG0001503	Praa.g_00172	Prbi.g_00196
OG0001504	Praa.g_00394	Prbi.g_00422
OG0001505	Praa.g_00741	Prbi.g_00781
OG0001506	Praa.g_00743	Prbi.g_00784
OG0001507	Praa.g_00778	Prbi.g_00823
OG0001508	Praa.g_00833	Prbi.g_00876
OG0001509	Praa.g_00837	Prbi.g_00880
OG0001510	Praa.g_00868	Prbi.g_00911
OG0001511	Praa.g_00877	Prbi.g_00919
OG0001512	Praa.g_00878	Prbi.g_00920
OG0001513	Praa.g_00879	Prbi.g_00921
OG0001514	Praa.g_00880	Prbi.g_00922
OG0001515	Praa.g_00881	Prbi.g_00923
OG0001516	Praa.g_00882	Prbi.g_00924
OG0001517	Praa.g_00883	Prbi.g_00925
OG0001518	Praa.g_00884	Prbi.g_00926
OG0001519	Praa.g_00885	Prbi.g_00927
OG0001520	Praa.g_00886	Prbi.g_00928
OG0001521	Praa.g_00887	Prbi.g_00929
OG0001522	Praa.g_00888	Prbi.g_00930
OG0001523	Praa.g_00922	Prbi.g_00966
OG0001524	Praa.g_00998	Prbi.g_01044
OG0001525	Praa.g_01077	Prbi.g_01124
OG0001526	Praa.g_01142	Prbi.g_01189
OG0001528	Praa.g_01588	Prbi.g_01700
OG0001529	Praa.g_01795	Prbi.g_01957
OG0001531	Praa.g_00986	Prbi.g_01031
OG0001532	Praa.g_01047	Prbi.g_01094
OG0001533	Praa.g_01067	Prbi.g_01114
OG0001534	Praa.g_01260	Prbi.g_01335
OG0001539	Praa.g_00061	Prbi.g_00067
OG0001540	Praa.g_00458	Prbi.g_00460
OG0001541	Praa.g_00895	Prbi.g_00938
OG0001542	Praa.g_01098	Prbi.g_01145
OG0001543	Praa.g_01263	Prbi.g_01337
OG0001547	Praa.g_00034	Prbi.g_00034
OG0001548	Praa.g_00395	Prbi.g_00423
OG0001549	Praa.g_01585	Prbi.g_01697
OG0001551	Praa.g_01096	Prbi.g_01143
OG0001552	Praa.g_01286	Prbi.g_01359
OG0001553	Praa.g_01304	Prbi.g_01377
OG0001554	Praa.g_01305	Prbi.g_01378
OG0001555	Praa.g_01411	Prbi.g_01509
OG0001556	Praa.g_01436	Prbi.g_01469
OG0001557	Praa.g_01583	Prbi.g_01695
OG0001558	Praa.g_01594	Prbi.g_01706
OG0001565	Praa.g_00126	Prbi.g_00134
OG0001566	Praa.g_00307	Prbi.g_00331
OG0001567	Praa.g_00368	Prbi.g_00393
OG0001568	Praa.g_00386	Prbi.g_00414
OG0001569	Praa.g_00456	Prbi.g_00458
OG0001570	Praa.g_00459	Prbi.g_00461
OG0001571	Praa.g_00469	Prbi.g_00471
OG0001572	Praa.g_00677	Prbi.g_00680
OG0001573	Praa.g_01254	Prbi.g_01328
OG0001574	Praa.g_00753	Prbi.g_00795
OG0001575	Praa.g_00770	Prbi.g_00815
OG0001576	Praa.g_01001	Prbi.g_01047
OG0001577	Praa.g_01005	Prbi.g_01052
OG0001578	Praa.g_01065	Prbi.g_01112
OG0001579	Praa.g_01066	Prbi.g_01113
OG0001580	Praa.g_01068	Prbi.g_01115
OG0001581	Praa.g_01071	Prbi.g_01118
OG0001582	Praa.g_01078	Prbi.g_01125
OG0001583	Praa.g_01093	Prbi.g_01140
OG0001584	Praa.g_01103	Prbi.g_01150
OG0001585	Praa.g_01116	Prbi.g_01162
OG0001586	Praa.g_01124	Prbi.g_01170
OG0001587	Praa.g_01126	Prbi.g_01173
OG0001588	Praa.g_01251	Prbi.g_01326
OG0001589	Praa.g_01281	Prbi.g_01353
OG0001590	Praa.g_01363	Prbi.g_01436
OG0001591	Praa.g_01365	Prbi.g_01438
OG0001592	Praa.g_01398	Prbi.g_01498
OG0001593	Praa.g_01438	Prbi.g_01471
OG0001594	Praa.g_01560	Prbi.g_01673
OG0001595	Praa.g_01562	Prbi.g_01675
OG0001596	Praa.g_01563	Prbi.g_01676
OG0001597	Praa.g_01573	Prbi.g_01686
OG0001598	Praa.g_01851	Prbi.g_02013
OG0001602	Praa.g_00293	Prbi.g_00317
OG0001603	Praa.g_00331	Prbi.g_00355
OG0001604	Praa.g_00362	Prbi.g_00387
OG0001605	Praa.g_00393	Prbi.g_00421
OG0001606	Praa.g_00468	Prbi.g_00470
OG0001607	Praa.g_00706	Prbi.g_00710
OG0001608	Praa.g_00752	Prbi.g_00794
OG0001609	Praa.g_00870	Prbi.g_00913
OG0001610	Praa.g_00894	Prbi.g_00937
OG0001611	Praa.g_01136	Prbi.g_01183
OG0001612	Praa.g_01137	Prbi.g_01184
OG0001613	Praa.g_01138	Prbi.g_01185
OG0001614	Praa.g_01139	Prbi.g_01186
OG0001615	Praa.g_01336	Prbi.g_01464
OG0001616	Praa.g_01343	Prbi.g_01409
OG0001617	Praa.g_01619	Prbi.g_01739
OG0001618	Praa.g_01648	Prbi.g_01800
OG0001619	Praa.g_01721	Prbi.g_01871
OG0001622	Praa.g_00367	Prbi.g_00392
OG0001623	Praa.g_00701	Prbi.g_00705
OG0001624	Praa.g_00736	Prbi.g_00776
OG0001625	Praa.g_01278	Prbi.g_01349
OG0001626	Praa.g_01333	Prbi.g_01406
OG0001628	Praa.g_01355	Prbi.g_01428
OG0001630	Praa.g_01450	Prbi.g_01472
OG0001635	Praa.g_00337	Prbi.g_00361
OG0001636	Praa.g_00675	Prbi.g_00678
OG0001637	Praa.g_00874	Prbi.g_00917
OG0001638	Praa.g_01258	Prbi.g_01333
OG0001639	Praa.g_01274	Prbi.g_01345
OG0001640	Praa.g_01586	Prbi.g_01698
OG0001641	Praa.g_01604	Prbi.g_01723
OG0001651	Praa.g_01225	Prbi.g_02023
OG0001652	Praa.g_00180	Prbi.g_00204
OG0001653	Praa.g_00365	Prbi.g_00390
OG0001654	Praa.g_00389	Prbi.g_00417
OG0001655	Praa.g_00390	Prbi.g_00418
OG0001656	Praa.g_00392	Prbi.g_00420
OG0001657	Praa.g_00466	Prbi.g_00468
OG0001658	Praa.g_00710	Prbi.g_00744
OG0001659	Praa.g_00745	Prbi.g_00785
OG0001660	Praa.g_00746	Prbi.g_00787
OG0001661	Praa.g_00771	Prbi.g_00816
OG0001662	Praa.g_00777	Prbi.g_00822
OG0001663	Praa.g_00779	Prbi.g_00824
OG0001664	Praa.g_00808	Prbi.g_00852
OG0001665	Praa.g_00861	Prbi.g_00904
OG0001666	Praa.g_00872	Prbi.g_00915
OG0001667	Praa.g_00873	Prbi.g_00916
OG0001668	Praa.g_00919	Prbi.g_00963
OG0001669	Praa.g_01002	Prbi.g_01048
OG0001670	Praa.g_01004	Prbi.g_01051
OG0001671	Praa.g_01009	Prbi.g_01056
OG0001672	Praa.g_01026	Prbi.g_01073
OG0001673	Praa.g_01027	Prbi.g_01074
OG0001674	Praa.g_01051	Prbi.g_01098
OG0001675	Praa.g_01054	Prbi.g_01101
OG0001676	Praa.g_01073	Prbi.g_01120
OG0001677	Praa.g_01074	Prbi.g_01121
OG0001678	Praa.g_01081	Prbi.g_01128
OG0001679	Praa.g_01086	Prbi.g_01133
OG0001680	Praa.g_01088	Prbi.g_01135
OG0001681	Praa.g_01114	Prbi.g_01160
OG0001682	Praa.g_01119	Prbi.g_01165
OG0001683	Praa.g_01122	Prbi.g_01168
OG0001684	Praa.g_01135	Prbi.g_01182
OG0001685	Praa.g_01206	Prbi.g_01254
OG0001686	Praa.g_01214	Prbi.g_01262
OG0001687	Praa.g_01253	Prbi.g_01327
OG0001688	Praa.g_01293	Prbi.g_01366
OG0001689	Praa.g_01302	Prbi.g_01375
OG0001692	Praa.g_01559	Prbi.g_01672
OG0001693	Praa.g_01566	Prbi.g_01679
OG0001694	Praa.g_01569	Prbi.g_01682
OG0001695	Praa.g_01575	Prbi.g_01688
OG0001696	Praa.g_01582	Prbi.g_01694
OG0001697	Praa.g_01584	Prbi.g_01696
OG0001698	Praa.g_01622	Prbi.g_01548
OG0001699	Praa.g_01640	Prbi.g_01792
OG0001700	Praa.g_01891	Prbi.g_02065
OG0001705	Praa.g_00496	Prbi.g_00499
OG0001706	Praa.g_00707	Prbi.g_00711
OG0001707	Praa.g_00739	Prbi.g_00779
OG0001708	Praa.g_00759	Prbi.g_00801
OG0001709	Praa.g_00772	Prbi.g_00817
OG0001710	Praa.g_01003	Prbi.g_01049
OG0001711	Praa.g_01046	Prbi.g_01093
OG0001712	Praa.g_01106	Prbi.g_01152
OG0001713	Praa.g_01118	Prbi.g_01164
OG0001714	Praa.g_01140	Prbi.g_01187
OG0001715	Praa.g_01283	Prbi.g_01355
OG0001727	Praa.g_00737	Prbi.g_00777
OG0001729	Praa.g_00869	Prbi.g_00912
OG0001730	Praa.g_01102	Prbi.g_01149
OG0001731	Praa.g_01269	Prbi.g_01342
OG0001732	Praa.g_01303	Prbi.g_01376
OG0001735	Praa.g_01591	Prbi.g_01703
OG0001736	Praa.g_01615	Prbi.g_01734
OG0001787	Praa.g_00041	Prbi.g_00050
OG0001788	Praa.g_00401	Prbi.g_01754
OG0001789	Praa.g_00524	Prbi.g_00527
OG0001790	Praa.g_00756	Prbi.g_00798
