Orthogroup	Praa	Prbb
OG0001105	Praa.g_01722	Prbb.g_01945
OG0001106	Praa.g_01724	Prbb.g_01942
OG0001107	Praa.g_01725	Prbb.g_01941
OG0001108	Praa.g_01726	Prbb.g_01940
OG0001109	Praa.g_01733	Prbb.g_01958
OG0001110	Praa.g_01735	Prbb.g_01960
OG0001111	Praa.g_01736	Prbb.g_01961
OG0001112	Praa.g_01737	Prbb.g_01962
OG0001113	Praa.g_01738	Prbb.g_01963
OG0001114	Praa.g_01739	Prbb.g_01964
OG0001115	Praa.g_01740	Prbb.g_01965
OG0001116	Praa.g_01741	Prbb.g_01966
OG0001117	Praa.g_01742	Prbb.g_01967
OG0001118	Praa.g_01743	Prbb.g_01968
OG0001119	Praa.g_01744	Prbb.g_01969
OG0001120	Praa.g_01745	Prbb.g_01970
OG0001121	Praa.g_01746	Prbb.g_01971
OG0001122	Praa.g_01747	Prbb.g_01972
OG0001123	Praa.g_01748	Prbb.g_01973
OG0001124	Praa.g_01749	Prbb.g_01974
OG0001125	Praa.g_01750	Prbb.g_01975
OG0001126	Praa.g_01751	Prbb.g_01976
OG0001127	Praa.g_01752	Prbb.g_01977
OG0001128	Praa.g_01753	Prbb.g_01978
OG0001129	Praa.g_01754	Prbb.g_01979
OG0001130	Praa.g_01755	Prbb.g_01980
OG0001131	Praa.g_01756	Prbb.g_01981
OG0001132	Praa.g_01757	Prbb.g_01982
OG0001133	Praa.g_01758	Prbb.g_01983
OG0001134	Praa.g_01759	Prbb.g_01984
OG0001135	Praa.g_01760	Prbb.g_01985
OG0001136	Praa.g_01761	Prbb.g_01986
OG0001137	Praa.g_01762	Prbb.g_01987
OG0001138	Praa.g_01763	Prbb.g_01988
OG0001139	Praa.g_01764	Prbb.g_01989
OG0001140	Praa.g_01765	Prbb.g_01990
OG0001141	Praa.g_01767	Prbb.g_01992
OG0001142	Praa.g_01768	Prbb.g_01993
OG0001143	Praa.g_01769	Prbb.g_01994
OG0001144	Praa.g_01771	Prbb.g_01996
OG0001145	Praa.g_01773	Prbb.g_01998
OG0001146	Praa.g_01774	Prbb.g_01999
OG0001147	Praa.g_01776	Prbb.g_02002
OG0001148	Praa.g_01777	Prbb.g_02003
OG0001149	Praa.g_01778	Prbb.g_02004
OG0001150	Praa.g_01781	Prbb.g_02007
OG0001151	Praa.g_01782	Prbb.g_02008
OG0001152	Praa.g_01783	Prbb.g_02009
OG0001153	Praa.g_01784	Prbb.g_02010
OG0001154	Praa.g_01785	Prbb.g_02011
OG0001155	Praa.g_01786	Prbb.g_02012
OG0001156	Praa.g_01787	Prbb.g_02013
OG0001157	Praa.g_01789	Prbb.g_02015
OG0001158	Praa.g_01790	Prbb.g_02017
OG0001159	Praa.g_01791	Prbb.g_02018
OG0001160	Praa.g_01792	Prbb.g_02019
OG0001161	Praa.g_01796	Prbb.g_02024
OG0001162	Praa.g_01797	Prbb.g_02025
OG0001163	Praa.g_01798	Prbb.g_02026
OG0001164	Praa.g_01799	Prbb.g_02027
OG0001165	Praa.g_01800	Prbb.g_02028
OG0001166	Praa.g_01801	Prbb.g_02029
OG0001167	Praa.g_01802	Prbb.g_02030
OG0001168	Praa.g_01804	Prbb.g_02031
OG0001169	Praa.g_01805	Prbb.g_02032
OG0001170	Praa.g_01807	Prbb.g_02035
OG0001171	Praa.g_01808	Prbb.g_02036
OG0001172	Praa.g_01809	Prbb.g_02037
OG0001173	Praa.g_01811	Prbb.g_02039
OG0001174	Praa.g_01813	Prbb.g_02041
OG0001175	Praa.g_01815	Prbb.g_02043
OG0001176	Praa.g_01816	Prbb.g_02045
OG0001177	Praa.g_01818	Prbb.g_02047
OG0001178	Praa.g_01819	Prbb.g_02048
OG0001179	Praa.g_01820	Prbb.g_02049
OG0001180	Praa.g_01821	Prbb.g_02050
OG0001181	Praa.g_01822	Prbb.g_02051
OG0001182	Praa.g_01823	Prbb.g_02052
OG0001183	Praa.g_01824	Prbb.g_02053
OG0001184	Praa.g_01825	Prbb.g_02054
OG0001185	Praa.g_01826	Prbb.g_02055
OG0001186	Praa.g_01827	Prbb.g_02056
OG0001187	Praa.g_01828	Prbb.g_02057
OG0001188	Praa.g_01829	Prbb.g_02058
OG0001189	Praa.g_01830	Prbb.g_02059
OG0001190	Praa.g_01831	Prbb.g_02060
OG0001191	Praa.g_01833	Prbb.g_02062
OG0001192	Praa.g_01835	Prbb.g_02064
OG0001193	Praa.g_01836	Prbb.g_02065
OG0001194	Praa.g_01837	Prbb.g_02066
OG0001195	Praa.g_01838	Prbb.g_02068
OG0001196	Praa.g_01840	Prbb.g_02070
OG0001197	Praa.g_01843	Prbb.g_02074
OG0001198	Praa.g_01844	Prbb.g_02075
OG0001199	Praa.g_01845	Prbb.g_02076
OG0001200	Praa.g_01846	Prbb.g_02077
OG0001201	Praa.g_01847	Prbb.g_02078
OG0001202	Praa.g_01848	Prbb.g_02079
OG0001203	Praa.g_01850	Prbb.g_02097
OG0001204	Praa.g_01853	Prbb.g_02099
OG0001205	Praa.g_01854	Prbb.g_02100
OG0001206	Praa.g_01856	Prbb.g_02101
OG0001207	Praa.g_01857	Prbb.g_02102
OG0001208	Praa.g_01858	Prbb.g_02103
OG0001209	Praa.g_01859	Prbb.g_02104
OG0001210	Praa.g_01860	Prbb.g_02105
OG0001211	Praa.g_01861	Prbb.g_02106
OG0001212	Praa.g_01862	Prbb.g_02107
OG0001213	Praa.g_01863	Prbb.g_02108
OG0001214	Praa.g_01864	Prbb.g_02109
OG0001215	Praa.g_01865	Prbb.g_02110
OG0001216	Praa.g_01866	Prbb.g_02111
OG0001217	Praa.g_01867	Prbb.g_02112
OG0001218	Praa.g_01868	Prbb.g_02113
OG0001219	Praa.g_01869	Prbb.g_02114
OG0001220	Praa.g_01870	Prbb.g_02115
OG0001221	Praa.g_01871	Prbb.g_02116
OG0001222	Praa.g_01873	Prbb.g_02118
OG0001223	Praa.g_01875	Prbb.g_02120
OG0001224	Praa.g_01876	Prbb.g_02122
OG0001225	Praa.g_01878	Prbb.g_02124
OG0001226	Praa.g_01879	Prbb.g_02125
OG0001227	Praa.g_01880	Prbb.g_02126
OG0001228	Praa.g_01881	Prbb.g_02127
OG0001229	Praa.g_01882	Prbb.g_02128
OG0001230	Praa.g_01883	Prbb.g_02129
OG0001231	Praa.g_01884	Prbb.g_02130
OG0001232	Praa.g_01886	Prbb.g_02132
OG0001233	Praa.g_01887	Prbb.g_02133
OG0001234	Praa.g_01888	Prbb.g_02134
OG0001235	Praa.g_01889	Prbb.g_02135
OG0001236	Praa.g_01890	Prbb.g_02136
OG0001237	Praa.g_01892	Prbb.g_02139
OG0001238	Praa.g_01893	Prbb.g_02140
OG0001239	Praa.g_01896	Prbb.g_02145
OG0001240	Praa.g_01897	Prbb.g_02146
OG0001241	Praa.g_01898	Prbb.g_02147
OG0001242	Praa.g_01899	Prbb.g_02149
OG0001243	Praa.g_01900	Prbb.g_02150
OG0001244	Praa.g_01901	Prbb.g_02151
OG0001245	Praa.g_01902	Prbb.g_02152
OG0001246	Praa.g_01903	Prbb.g_02153
OG0001247	Praa.g_01904	Prbb.g_02154
OG0001248	Praa.g_01905	Prbb.g_02155
OG0001249	Praa.g_01906	Prbb.g_02156
OG0001250	Praa.g_01907	Prbb.g_02164
OG0001251	Praa.g_01908	Prbb.g_02165
OG0001252	Praa.g_01909	Prbb.g_02166
OG0001253	Praa.g_01910	Prbb.g_02167
OG0001254	Praa.g_01912	Prbb.g_02169
OG0001255	Praa.g_01913	Prbb.g_02170
OG0001256	Praa.g_01915	Prbb.g_02173
OG0001257	Praa.g_01916	Prbb.g_02174
OG0001258	Praa.g_01917	Prbb.g_02175
OG0001259	Praa.g_01919	Prbb.g_02178
OG0001260	Praa.g_01920	Prbb.g_02180
OG0001261	Praa.g_01921	Prbb.g_02181
OG0001262	Praa.g_01922	Prbb.g_02182
OG0001263	Praa.g_01923	Prbb.g_02183
OG0001264	Praa.g_01924	Prbb.g_02185
OG0001265	Praa.g_01925	Prbb.g_02186
OG0001266	Praa.g_01926	Prbb.g_02187
OG0001267	Praa.g_01927	Prbb.g_02188
OG0001268	Praa.g_01928	Prbb.g_02189
OG0001269	Praa.g_00092	Prbb.g_00147
OG0001270	Praa.g_00138	Prbb.g_00195
OG0001271	Praa.g_00150	Prbb.g_00207
OG0001273	Praa.g_00333	Prbb.g_00393
OG0001274	Praa.g_00482	Prbb.g_00487
OG0001275	Praa.g_00498	Prbb.g_00502
OG0001276	Praa.g_00590	Prbb.g_00590
OG0001277	Praa.g_00750	Prbb.g_01027, Prbb.g_01446
OG0001278	Praa.g_00855	Prbb.g_01370
OG0001279	Praa.g_00906	Prbb.g_00931
OG0001280	Praa.g_01015	Prbb.g_01043
OG0001282	Praa.g_01082	Prbb.g_00940
OG0001283	Praa.g_01087	Prbb.g_01386
OG0001284	Praa.g_01097	Prbb.g_01178, Prbb.g_01143
OG0001285	Praa.g_01144	Prbb.g_01534
OG0001286	Praa.g_01157	Prbb.g_01520
OG0001288	Praa.g_01516	Prbb.g_01727
OG0001289	Praa.g_01527	Prbb.g_01739
OG0001290	Praa.g_01570	Prbb.g_01371
OG0001291	Praa.g_01571	Prbb.g_00522
OG0001292	Praa.g_01576	Prbb.g_01778
OG0001293	Praa.g_01593	Prbb.g_01086
OG0001294	Praa.g_01605	Prbb.g_01781
OG0001295	Praa.g_01618	Prbb.g_01790, Prbb.g_01899
OG0001296	Praa.g_01627	Prbb.g_01815
OG0001297	Praa.g_01631	Prbb.g_01819
OG0001298	Praa.g_01634	Prbb.g_01822
OG0001299	Praa.g_01702	Prbb.g_01926
OG0001300	Praa.g_01727	Prbb.g_01279
OG0001301	Praa.g_01814	Prbb.g_02042
OG0001302	Praa.g_01842	Prbb.g_02073
OG0001303	Praa.g_01874	Prbb.g_02119
OG0001304	Praa.g_01918	Prbb.g_02177
OG0001307	Praa.g_00030	Prbb.g_00031
OG0001308	Praa.g_00071	Prbb.g_00126
OG0001309	Praa.g_00074	Prbb.g_00129
OG0001310	Praa.g_00076	Prbb.g_00131
OG0001311	Praa.g_00093	Prbb.g_00148
OG0001312	Praa.g_00119	Prbb.g_00176
OG0001313	Praa.g_00125	Prbb.g_00183
OG0001314	Praa.g_00199	Prbb.g_00256
OG0001315	Praa.g_00243	Prbb.g_00301
OG0001316	Praa.g_00252	Prbb.g_00308
OG0001317	Praa.g_00372	Prbb.g_01077
OG0001318	Praa.g_00637	Prbb.g_00638
OG0001319	Praa.g_00758	Prbb.g_00754
OG0001320	Praa.g_01030	Prbb.g_01061
OG0001321	Praa.g_01035	Prbb.g_01066
OG0001322	Praa.g_01072	Prbb.g_02163
OG0001323	Praa.g_01109	Prbb.g_02121
OG0001324	Praa.g_01113	Prbb.g_01325
OG0001325	Praa.g_01120	Prbb.g_01247
OG0001326	Praa.g_01187	Prbb.g_01483
OG0001327	Praa.g_01350	Prbb.g_01610
OG0001328	Praa.g_01574	Prbb.g_00758
OG0001329	Praa.g_01658	Prbb.g_01844
OG0001330	Praa.g_01694	Prbb.g_01879
OG0001331	Praa.g_01810	Prbb.g_02038
OG0001332	Praa.g_00141	Prbb.g_00199
OG0001333	Praa.g_00238	Prbb.g_00295
OG0001334	Praa.g_00467	Prbb.g_01542
OG0001335	Praa.g_01055	Prbb.g_00921
OG0001336	Praa.g_01075	Prbb.g_00116
OG0001337	Praa.g_01090	Prbb.g_01433
OG0001338	Praa.g_01289	Prbb.g_01579
OG0001339	Praa.g_01323	Prbb.g_01591
OG0001340	Praa.g_01386	Prbb.g_02171
OG0001341	Praa.g_01567	Prbb.g_01774
OG0001343	Praa.g_01632	Prbb.g_01820
OG0001344	Praa.g_01683	Prbb.g_01868
OG0001345	Praa.g_01779	Prbb.g_02005
OG0001346	Praa.g_01834	Prbb.g_02063
OG0001347	Praa.g_01872	Prbb.g_02117
OG0001350	Praa.g_00144	Prbb.g_01103
OG0001356	Praa.g_00377	Prbb.g_01553, Prbb.g_01628
OG0001360	Praa.g_00509	Prbb.g_00513
OG0001361	Praa.g_00514	Prbb.g_00518
OG0001366	Praa.g_00890	Prbb.g_00912
OG0001369	Praa.g_01131	Prbb.g_01892
OG0001370	Praa.g_01132	Prbb.g_01893
OG0001372	Praa.g_01257	Prbb.g_01196
OG0001373	Praa.g_01547	Prbb.g_01759
OG0001374	Praa.g_01698, Praa.g_01611	Prbb.g_00955
OG0001377	Praa.g_01841	Prbb.g_02072
OG0001379	Praa.g_00067	Prbb.g_00122
OG0001380	Praa.g_00068	Prbb.g_00123
OG0001381	Praa.g_00087	Prbb.g_00142
OG0001383	Praa.g_00234	Prbb.g_00291
OG0001384	Praa.g_00256	Prbb.g_00312
OG0001386	Praa.g_00361	Prbb.g_01725
OG0001388	Praa.g_00397	Prbb.g_01073
OG0001389	Praa.g_00453	Prbb.g_00459
OG0001390	Praa.g_00460	Prbb.g_00467
OG0001391	Praa.g_00504	Prbb.g_00508
OG0001392	Praa.g_00511	Prbb.g_00515
OG0001394	Praa.g_00666	Prbb.g_00669
OG0001395	Praa.g_00674	Prbb.g_00679
OG0001396	Praa.g_00676	Prbb.g_00681
OG0001397	Praa.g_00682	Prbb.g_00687
OG0001398	Praa.g_00716	Prbb.g_00718
OG0001399	Praa.g_00788	Prbb.g_00957
OG0001400	Praa.g_00889	Prbb.g_00911
OG0001401	Praa.g_00891	Prbb.g_00913
OG0001402	Praa.g_00912	Prbb.g_00937
OG0001403	Praa.g_00915	Prbb.g_00941
OG0001404	Praa.g_00996	Prbb.g_01388
OG0001405	Praa.g_01024	Prbb.g_01052
OG0001406	Praa.g_01043	Prbb.g_00888
OG0001407	Praa.g_01053	Prbb.g_00910
OG0001408	Praa.g_01062	Prbb.g_00903
OG0001409	Praa.g_01069	Prbb.g_01139
OG0001410	Praa.g_01146	Prbb.g_01532
OG0001411	Praa.g_01292	Prbb.g_01206
OG0001412	Praa.g_01319	Prbb.g_01587
OG0001413	Praa.g_01357	Prbb.g_01116
OG0001414	Praa.g_01367	Prbb.g_01640
OG0001415	Praa.g_01515	Prbb.g_01726
OG0001416	Praa.g_01518	Prbb.g_01730
OG0001417	Praa.g_01568	Prbb.g_01775
OG0001418	Praa.g_01581	Prbb.g_01141
OG0001419	Praa.g_01607	Prbb.g_01241
OG0001420	Praa.g_01626	Prbb.g_01137
OG0001424	Praa.g_00062	Prbb.g_02023
OG0001425	Praa.g_00326	Prbb.g_00377
OG0001426	Praa.g_00363	Prbb.g_00105
OG0001427	Praa.g_00521	Prbb.g_00525
OG0001428	Praa.g_00748	Prbb.g_01272
OG0001429	Praa.g_00761	Prbb.g_01179
OG0001430	Praa.g_00792	Prbb.g_00961
OG0001431	Praa.g_00893	Prbb.g_01913
OG0001432	Praa.g_00897	Prbb.g_00918
OG0001433	Praa.g_01058	Prbb.g_00740
OG0001434	Praa.g_01133	Prbb.g_01223
OG0001435	Praa.g_01223	Prbb.g_01895
OG0001437	Praa.g_01595	Prbb.g_01125
OG0001438	Praa.g_01914	Prbb.g_02172
OG0001440	Praa.g_00371	Prbb.g_01796
OG0001441	Praa.g_00974	Prbb.g_01001
OG0001443	Praa.g_01060	Prbb.g_00902
OG0001444	Praa.g_01063	Prbb.g_00750
OG0001445	Praa.g_01580	Prbb.g_01113
OG0001448	Praa.g_00620	Prbb.g_00621
OG0001449	Praa.g_01100	Prbb.g_01365
OG0001450	Praa.g_01123	Prbb.g_01782
OG0001452	Praa.g_01178	Prbb.g_01496
OG0001453	Praa.g_01246	Prbb.g_01634
OG0001454	Praa.g_01248	Prbb.g_01635
OG0001455	Praa.g_01249	Prbb.g_01636
OG0001456	Praa.g_01601	Prbb.g_00732
OG0001457	Praa.g_01624, Praa.g_01794	Prbb.g_00876
OG0001461	Praa.g_00375	Prbb.g_01249, Prbb.g_01802
OG0001462	Praa.g_00387	Prbb.g_01080
OG0001463	Praa.g_00410	Prbb.g_01112
OG0001464	Praa.g_00560	Prbb.g_00563
OG0001465	Praa.g_00589	Prbb.g_00390
OG0001467	Praa.g_00781	Prbb.g_00115
OG0001472	Praa.g_01057	Prbb.g_01448, Prbb.g_01021
OG0001473	Praa.g_01061	Prbb.g_01133, Prbb.g_01091
OG0001474	Praa.g_01284	Prbb.g_00901
OG0001475	Praa.g_01296	Prbb.g_01248
OG0001477	Praa.g_01625	Prbb.g_01556, Prbb.g_00881
OG0001485	Praa.g_00866	Prbb.g_00849
OG0001486	Praa.g_00875	Prbb.g_00956
OG0001487	Praa.g_00937	Prbb.g_00773
OG0001488	Praa.g_01048	Prbb.g_00898
OG0001489	Praa.g_01049	Prbb.g_00899
OG0001490	Praa.g_01050	Prbb.g_00900
OG0001491	Praa.g_01056	Prbb.g_01660
OG0001492	Praa.g_01085	Prbb.g_01494
OG0001493	Praa.g_01094	Prbb.g_00439
OG0001495	Praa.g_01237	Prbb.g_00464
OG0001499	Praa.g_01717	Prbb.g_01626
OG0001505	Praa.g_00741	Prbb.g_01667
OG0001507	Praa.g_00778	Prbb.g_01105
OG0001509	Praa.g_00837	Prbb.g_00816
OG0001510	Praa.g_00868	Prbb.g_01451, Prbb.g_01343
OG0001511	Praa.g_00877	Prbb.g_01901
OG0001512	Praa.g_00878	Prbb.g_01902
OG0001513	Praa.g_00879	Prbb.g_01903
OG0001514	Praa.g_00880	Prbb.g_01904
OG0001515	Praa.g_00881	Prbb.g_01905
OG0001516	Praa.g_00882	Prbb.g_01906
OG0001517	Praa.g_00883	Prbb.g_01907
OG0001518	Praa.g_00884	Prbb.g_01908
OG0001519	Praa.g_00885	Prbb.g_01909
OG0001520	Praa.g_00886	Prbb.g_01910
OG0001521	Praa.g_00887	Prbb.g_01911
OG0001522	Praa.g_00888	Prbb.g_01912
OG0001523	Praa.g_00922	Prbb.g_00948
OG0001524	Praa.g_00998	Prbb.g_01281
OG0001526	Praa.g_01142	Prbb.g_01536
OG0001528	Praa.g_01588	Prbb.g_01894
OG0001529	Praa.g_01795	Prbb.g_02022
OG0001531	Praa.g_00986	Prbb.g_01011
OG0001533	Praa.g_01067	Prbb.g_00097
OG0001539	Praa.g_00061	Prbb.g_00110
OG0001541	Praa.g_00895	Prbb.g_00916
OG0001542	Praa.g_01098	Prbb.g_01317
OG0001544	Praa.g_01340	Prbb.g_02095
OG0001548	Praa.g_00395	Prbb.g_01250
OG0001550	Praa.g_00863	Prbb.g_00846
OG0001551	Praa.g_01096	Prbb.g_01097
OG0001552	Praa.g_01286	Prbb.g_01602
OG0001553	Praa.g_01304	Prbb.g_01261
OG0001555	Praa.g_01411	Prbb.g_00857
OG0001556	Praa.g_01436	Prbb.g_00663
OG0001558	Praa.g_01594	Prbb.g_01257
OG0001565	Praa.g_00126	Prbb.g_00184
OG0001566	Praa.g_00307	Prbb.g_00358
OG0001567	Praa.g_00368	Prbb.g_01215
OG0001568	Praa.g_00386	Prbb.g_01267
OG0001569	Praa.g_00456	Prbb.g_01089
OG0001570	Praa.g_00459	Prbb.g_01235
OG0001571	Praa.g_00469	Prbb.g_01552
OG0001572	Praa.g_00677	Prbb.g_00682
OG0001573	Praa.g_01254, Praa.g_00744	Prbb.g_01220
OG0001574	Praa.g_00753	Prbb.g_01191
OG0001575	Praa.g_00770	Prbb.g_01028
OG0001576	Praa.g_01001	Prbb.g_00755
OG0001577	Praa.g_01005	Prbb.g_00744
OG0001578	Praa.g_01065	Prbb.g_00109
OG0001579	Praa.g_01066	Prbb.g_01074
OG0001580	Praa.g_01068	Prbb.g_00751
OG0001581	Praa.g_01071	Prbb.g_01088
OG0001582	Praa.g_01078	Prbb.g_01280
OG0001583	Praa.g_01093	Prbb.g_00096
OG0001584	Praa.g_01103	Prbb.g_01183
OG0001585	Praa.g_01116	Prbb.g_01214
OG0001586	Praa.g_01124	Prbb.g_01258
OG0001587	Praa.g_01126	Prbb.g_01102
OG0001589	Praa.g_01281	Prbb.g_01340
OG0001590	Praa.g_01363	Prbb.g_01920
OG0001591	Praa.g_01365	Prbb.g_01638
OG0001592	Praa.g_01398	Prbb.g_00875
OG0001594	Praa.g_01560	Prbb.g_01033
OG0001595	Praa.g_01562	Prbb.g_00759
OG0001596	Praa.g_01563	Prbb.g_01554
OG0001597	Praa.g_01573	Prbb.g_01779
OG0001598	Praa.g_01851	Prbb.g_01623
OG0001603	Praa.g_00331	Prbb.g_00052
OG0001604	Praa.g_00362	Prbb.g_01140
OG0001606	Praa.g_00468	Prbb.g_01551
OG0001607	Praa.g_00706	Prbb.g_01285
OG0001609	Praa.g_00870	Prbb.g_01394
OG0001611	Praa.g_01136	Prbb.g_01898
OG0001612	Praa.g_01137	Prbb.g_01559
OG0001613	Praa.g_01138	Prbb.g_01558
OG0001614	Praa.g_01139	Prbb.g_01557
OG0001615	Praa.g_01336	Prbb.g_00872
OG0001617	Praa.g_01619	Prbb.g_01181
OG0001618	Praa.g_01648	Prbb.g_01393
OG0001619	Praa.g_01721	Prbb.g_01944
OG0001622	Praa.g_00367	Prbb.g_01795
OG0001625	Praa.g_01278	Prbb.g_01374
OG0001626	Praa.g_01333	Prbb.g_00877
OG0001627	Praa.g_01341	Prbb.g_01211
OG0001630	Praa.g_01450	Prbb.g_00855
OG0001698	Praa.g_01622	Prbb.g_01297
OG0001706	Praa.g_00707	Prbb.g_01296
OG0001711	Praa.g_01046	Prbb.g_00908
OG0001712	Praa.g_01106	Prbb.g_01331
OG0001788	Praa.g_00401	Prbb.g_01275
OG0001795	Praa.g_01430	Prbb.g_02089
OG0001797	Praa.g_01613	Prbb.g_01397
OG0001844	Praa.g_01412	Prbb.g_00858
OG0001944	Praa.g_00999	Prbb.g_01171
OG0002019	Praa.g_01442	Prbb.g_01606
OG0002050	Praa.g_01413	Prbb.g_00869
