Orthogroup	Praa	Prah
OG0001183	Praa.g_01824	Prah.g_00165
OG0001184	Praa.g_01825	Prah.g_00164
OG0001185	Praa.g_01826	Prah.g_00163
OG0001186	Praa.g_01827	Prah.g_00156
OG0001187	Praa.g_01828	Prah.g_00155
OG0001188	Praa.g_01829	Prah.g_00154
OG0001189	Praa.g_01830	Prah.g_00152
OG0001190	Praa.g_01831	Prah.g_00151
OG0001191	Praa.g_01833	Prah.g_00149
OG0001192	Praa.g_01835	Prah.g_00146
OG0001193	Praa.g_01836	Prah.g_00145
OG0001194	Praa.g_01837	Prah.g_00144
OG0001195	Praa.g_01838	Prah.g_00136
OG0001196	Praa.g_01840	Prah.g_00134
OG0001197	Praa.g_01843	Prah.g_00130
OG0001198	Praa.g_01844	Prah.g_00129
OG0001199	Praa.g_01845	Prah.g_00128
OG0001200	Praa.g_01846	Prah.g_00127
OG0001201	Praa.g_01847	Prah.g_00126
OG0001202	Praa.g_01848	Prah.g_00125
OG0001203	Praa.g_01850	Prah.g_00088
OG0001204	Praa.g_01853	Prah.g_00086
OG0001205	Praa.g_01854	Prah.g_00085
OG0001206	Praa.g_01856	Prah.g_00084
OG0001207	Praa.g_01857	Prah.g_00080
OG0001208	Praa.g_01858	Prah.g_00079
OG0001209	Praa.g_01859	Prah.g_00078
OG0001210	Praa.g_01860	Prah.g_00076
OG0001211	Praa.g_01861	Prah.g_00074
OG0001212	Praa.g_01862	Prah.g_00073
OG0001213	Praa.g_01863	Prah.g_00071
OG0001214	Praa.g_01864	Prah.g_00070
OG0001215	Praa.g_01865	Prah.g_00068
OG0001216	Praa.g_01866	Prah.g_00067
OG0001217	Praa.g_01867	Prah.g_00066
OG0001218	Praa.g_01868	Prah.g_00065
OG0001219	Praa.g_01869	Prah.g_00063
OG0001220	Praa.g_01870	Prah.g_00062
OG0001221	Praa.g_01871	Prah.g_00061
OG0001222	Praa.g_01873	Prah.g_00059
OG0001223	Praa.g_01875	Prah.g_00055
OG0001224	Praa.g_01876	Prah.g_00053
OG0001225	Praa.g_01878	Prah.g_02490
OG0001226	Praa.g_01879	Prah.g_02491
OG0001227	Praa.g_01880	Prah.g_02492
OG0001228	Praa.g_01881	Prah.g_02493
OG0001229	Praa.g_01882	Prah.g_02495
OG0001230	Praa.g_01883	Prah.g_02496
OG0001231	Praa.g_01884	Prah.g_02497
OG0001232	Praa.g_01886	Prah.g_02499
OG0001233	Praa.g_01887	Prah.g_02501
OG0001234	Praa.g_01888	Prah.g_02503
OG0001235	Praa.g_01889	Prah.g_02504
OG0001236	Praa.g_01890	Prah.g_02505
OG0001237	Praa.g_01892	Prah.g_02508
OG0001238	Praa.g_01893	Prah.g_02513
OG0001239	Praa.g_01896	Prah.g_02536
OG0001240	Praa.g_01897	Prah.g_02540
OG0001241	Praa.g_01898	Prah.g_02541
OG0001242	Praa.g_01899	Prah.g_02543
OG0001243	Praa.g_01900	Prah.g_02544
OG0001244	Praa.g_01901	Prah.g_02547
OG0001245	Praa.g_01902	Prah.g_02548
OG0001246	Praa.g_01903	Prah.g_02550
OG0001247	Praa.g_01904	Prah.g_02551
OG0001248	Praa.g_01905	Prah.g_02552
OG0001249	Praa.g_01906	Prah.g_02565
OG0001250	Praa.g_01907	Prah.g_02574
OG0001251	Praa.g_01908	Prah.g_02575
OG0001252	Praa.g_01909	Prah.g_02576
OG0001253	Praa.g_01910	Prah.g_02577
OG0001254	Praa.g_01912	Prah.g_02579
OG0001255	Praa.g_01913	Prah.g_02580
OG0001256	Praa.g_01915	Prah.g_02584
OG0001257	Praa.g_01916	Prah.g_02586
OG0001258	Praa.g_01917	Prah.g_02587
OG0001259	Praa.g_01919	Prah.g_02591
OG0001260	Praa.g_01920	Prah.g_02593
OG0001261	Praa.g_01921	Prah.g_02594
OG0001262	Praa.g_01922	Prah.g_02596
OG0001263	Praa.g_01923	Prah.g_02598
OG0001264	Praa.g_01924	Prah.g_02600
OG0001265	Praa.g_01925	Prah.g_02601
OG0001266	Praa.g_01926	Prah.g_02602
OG0001267	Praa.g_01927	Prah.g_02603
OG0001268	Praa.g_01928	Prah.g_02604
OG0001269	Praa.g_00092	Prah.g_01880
OG0001271	Praa.g_00150	Prah.g_02287
OG0001272	Praa.g_00281	Prah.g_02135
OG0001273	Praa.g_00333	Prah.g_01941
OG0001274	Praa.g_00482	Prah.g_01564
OG0001275	Praa.g_00498	Prah.g_01545
OG0001276	Praa.g_00590	Prah.g_01418
OG0001278	Praa.g_00855	Prah.g_00581
OG0001279	Praa.g_00906	Prah.g_00734
OG0001280	Praa.g_01015	Prah.g_00856
OG0001281	Praa.g_01064	Prah.g_01192
OG0001282	Praa.g_01082	Prah.g_00722
OG0001285	Praa.g_01144	Prah.g_01037
OG0001286	Praa.g_01157	Prah.g_01324
OG0001288	Praa.g_01516	Prah.g_01203
OG0001289	Praa.g_01527	Prah.g_01622
OG0001291	Praa.g_01571	Prah.g_01521
OG0001292	Praa.g_01576	Prah.g_01050
OG0001293	Praa.g_01593	Prah.g_00282
OG0001294	Praa.g_01605	Prah.g_00710
OG0001296	Praa.g_01627	Prah.g_01665
OG0001297	Praa.g_01631	Prah.g_01670
OG0001298	Praa.g_01634	Prah.g_01673
OG0001299	Praa.g_01702	Prah.g_02068
OG0001300	Praa.g_01727	Prah.g_01682
OG0001301	Praa.g_01814	Prah.g_02240
OG0001302	Praa.g_01842	Prah.g_00131
OG0001303	Praa.g_01874	Prah.g_00057
OG0001304	Praa.g_01918	Prah.g_02589
OG0001307	Praa.g_00030	Prah.g_00037
OG0001308	Praa.g_00071	Prah.g_01841
OG0001309	Praa.g_00074	Prah.g_01844
OG0001310	Praa.g_00076	Prah.g_01846
OG0001311	Praa.g_00093	Prah.g_01881
OG0001312	Praa.g_00119	Prah.g_00185
OG0001313	Praa.g_00125	Prah.g_02251
OG0001314	Praa.g_00199	Prah.g_02359
OG0001315	Praa.g_00243	Prah.g_02077
OG0001316	Praa.g_00252	Prah.g_01868, Prah.g_02090
OG0001318	Praa.g_00637	Prah.g_00499
OG0001319	Praa.g_00758	Prah.g_00356
OG0001320	Praa.g_01030	Prah.g_00906
OG0001321	Praa.g_01035	Prah.g_00911
OG0001322	Praa.g_01072	Prah.g_02573
OG0001323	Praa.g_01109	Prah.g_00054
OG0001325	Praa.g_01120	Prah.g_01182
OG0001326	Praa.g_01187	Prah.g_01250
OG0001327	Praa.g_01350	Prah.g_00325
OG0001328	Praa.g_01574	Prah.g_00018
OG0001329	Praa.g_01658	Prah.g_01704
OG0001330	Praa.g_01694	Prah.g_01761
OG0001331	Praa.g_01810	Prah.g_02235
OG0001332	Praa.g_00141	Prah.g_02279
OG0001334	Praa.g_00467	Prah.g_01481
OG0001335	Praa.g_01055	Prah.g_00555
OG0001336	Praa.g_01075	Prah.g_01120
OG0001338	Praa.g_01289	Prah.g_01354
OG0001339	Praa.g_01323	Prah.g_01370
OG0001340	Praa.g_01386	Prah.g_02582
OG0001341	Praa.g_01567	Prah.g_01658
OG0001343	Praa.g_01632	Prah.g_01671
OG0001344	Praa.g_01683	Prah.g_01737
OG0001345	Praa.g_01779	Prah.g_01990
OG0001346	Praa.g_01834	Prah.g_00148
OG0001347	Praa.g_01872	Prah.g_00060
OG0001349	Praa.g_00118	Prah.g_00187
OG0001351	Praa.g_00203	Prah.g_02363
OG0001352	Praa.g_00248	Prah.g_02083
OG0001353	Praa.g_00261	Prah.g_02108
OG0001354	Praa.g_00280	Prah.g_02134
OG0001355	Praa.g_00339	Prah.g_01934
OG0001356	Praa.g_00377	Prah.g_00443
OG0001357	Praa.g_00434	Prah.g_00228
OG0001358	Praa.g_00472	Prah.g_00309
OG0001359	Praa.g_00486	Prah.g_01560
OG0001360	Praa.g_00509	Prah.g_01531
OG0001361	Praa.g_00514	Prah.g_01527
OG0001362	Praa.g_00577	Prah.g_01435
OG0001363	Praa.g_00703	Prah.g_02393
OG0001365	Praa.g_00845	Prah.g_00597
OG0001367	Praa.g_00992	Prah.g_00837
OG0001368	Praa.g_01014	Prah.g_00855
OG0001371	Praa.g_01209	Prah.g_01284
OG0001372	Praa.g_01257	Prah.g_00431
OG0001375	Praa.g_01673	Prah.g_01726
OG0001376	Praa.g_01716	Prah.g_01971, Prah.g_00340
OG0001377	Praa.g_01841	Prah.g_00132
OG0001382	Praa.g_00135	Prah.g_02263
OG0001385	Praa.g_00272	Prah.g_02124
OG0001388	Praa.g_00397	Prah.g_01342
OG0001389	Praa.g_00453	Prah.g_00256
OG0001391	Praa.g_00504	Prah.g_01537
OG0001393	Praa.g_00519	Prah.g_01518
OG0001404	Praa.g_00996	Prah.g_00756
OG0001425	Praa.g_00326	Prah.g_01957
OG0001427	Praa.g_00521	Prah.g_01516
OG0001436	Praa.g_01587	Prah.g_00891
OG0001437	Praa.g_01595	Prah.g_02412
OG0001438	Praa.g_01914	Prah.g_02583
OG0001441	Praa.g_00974	Prah.g_00813
OG0001448	Praa.g_00620	Prah.g_00527
OG0001450	Praa.g_01123	Prah.g_01213
OG0001456	Praa.g_01601	Prah.g_01180
OG0001463	Praa.g_00410	Prah.g_01208
OG0001465	Praa.g_00589	Prah.g_01419
OG0001468	Praa.g_00836	Prah.g_00606
OG0001475	Praa.g_01296	Prah.g_00892
OG0001476	Praa.g_01473	Prah.g_00411
OG0001482	Praa.g_00320	Prah.g_02184
OG0001484	Praa.g_00416	Prah.g_00621
OG0001485	Praa.g_00866	Prah.g_00964
OG0001488	Praa.g_01048	Prah.g_02512
OG0001489	Praa.g_01049	Prah.g_02511
OG0001490	Praa.g_01050	Prah.g_02510
OG0001491	Praa.g_01056	Prah.g_01034
OG0001492	Praa.g_01085	Prah.g_01240
OG0001493	Praa.g_01094	Prah.g_00223
OG0001494	Praa.g_01175	Prah.g_01294
OG0001496	Praa.g_01312	Prah.g_01356
OG0001505	Praa.g_00741	Prah.g_00691
OG0001508	Praa.g_00833	Prah.g_01613
OG0001511	Praa.g_00877	Prah.g_02553
OG0001512	Praa.g_00878	Prah.g_02554
OG0001513	Praa.g_00879	Prah.g_02555
OG0001514	Praa.g_00880	Prah.g_02556
OG0001515	Praa.g_00881	Prah.g_02557
OG0001516	Praa.g_00882	Prah.g_02558
OG0001517	Praa.g_00883	Prah.g_02559
OG0001518	Praa.g_00884	Prah.g_02560
OG0001519	Praa.g_00885	Prah.g_02561
OG0001520	Praa.g_00886	Prah.g_02562
OG0001521	Praa.g_00887	Prah.g_02563
OG0001522	Praa.g_00888	Prah.g_02564
OG0001523	Praa.g_00922	Prah.g_00700
OG0001527	Praa.g_01579	Prah.g_01202
OG0001528	Praa.g_01588	Prah.g_01804
OG0001540	Praa.g_00458	Prah.g_01367
OG0001547	Praa.g_00034	Prah.g_00044
OG0001555	Praa.g_01411	Prah.g_00100
OG0001557	Praa.g_01583	Prah.g_01817
OG0001570	Praa.g_00459	Prah.g_00617
OG0001588	Praa.g_01251	Prah.g_01101
OG0001602	Praa.g_00293	Prah.g_02149
OG0001605	Praa.g_00393	Prah.g_01806
OG0001610	Praa.g_00894	Prah.g_01220
OG0001619	Praa.g_01721	Prah.g_02045
OG0001630	Praa.g_01450	Prah.g_00121
OG0001635	Praa.g_00337	Prah.g_01936
OG0001691	Praa.g_01429	Prah.g_00098
OG0001795	Praa.g_01430	Prah.g_00099, Prah.g_00081
OG0001820	Praa.g_01295	Prah.g_00345
OG0001821	Praa.g_01393	Prah.g_02131
OG0001842	Praa.g_01391	Prah.g_00092, Prah.g_02217
OG0001857	Praa.g_00403	Prah.g_01054
OG0002050	Praa.g_01413	Prah.g_00103
OG0002165	Praa.g_01435	Prah.g_00115
OG0002233	Praa.g_01681	Prah.g_01734
OG0002323	Praa.g_01424	Prah.g_00107
