Orthogroup	Praj	Pran
OG0001155	Praj.g_01992	Pran.g_01141
OG0001156	Praj.g_01994	Pran.g_01143
OG0001157	Praj.g_01996	Pran.g_01144
OG0001158	Praj.g_01998	Pran.g_01146
OG0001159	Praj.g_01999	Pran.g_01147
OG0001160	Praj.g_02000	Pran.g_01148
OG0001161	Praj.g_02001	Pran.g_01149
OG0001162	Praj.g_02002	Pran.g_01150
OG0001163	Praj.g_02003	Pran.g_01151
OG0001164	Praj.g_02004	Pran.g_01152
OG0001165	Praj.g_02005	Pran.g_01153
OG0001166	Praj.g_02006	Pran.g_01154
OG0001167	Praj.g_02007	Pran.g_01155
OG0001168	Praj.g_02008	Pran.g_01156
OG0001169	Praj.g_02009	Pran.g_01157
OG0001170	Praj.g_02010	Pran.g_01158
OG0001171	Praj.g_02011	Pran.g_01159
OG0001172	Praj.g_02013	Pran.g_01161
OG0001173	Praj.g_02015	Pran.g_01163
OG0001174	Praj.g_02016	Pran.g_01164
OG0001175	Praj.g_02017	Pran.g_01165
OG0001176	Praj.g_02019	Pran.g_01166
OG0001177	Praj.g_02021	Pran.g_01168
OG0001178	Praj.g_02025	Pran.g_01171
OG0001179	Praj.g_02026	Pran.g_01172
OG0001180	Praj.g_02027	Pran.g_01173
OG0001181	Praj.g_02028	Pran.g_01174
OG0001182	Praj.g_02030	Pran.g_01175
OG0001183	Praj.g_02031	Pran.g_01176
OG0001184	Praj.g_02046	Pran.g_01178
OG0001185	Praj.g_02059	Pran.g_01182
OG0001186	Praj.g_02060	Pran.g_01183
OG0001187	Praj.g_02061	Pran.g_01184
OG0001188	Praj.g_02062	Pran.g_01185
OG0001189	Praj.g_02063	Pran.g_01186
OG0001190	Praj.g_02064	Pran.g_01187
OG0001191	Praj.g_02065	Pran.g_01188
OG0001192	Praj.g_02066	Pran.g_01189
OG0001193	Praj.g_02067	Pran.g_01190
OG0001194	Praj.g_02068	Pran.g_01191
OG0001195	Praj.g_02069	Pran.g_01192
OG0001196	Praj.g_02070	Pran.g_01193
OG0001197	Praj.g_02071	Pran.g_01194
OG0001198	Praj.g_02072	Pran.g_01195
OG0001199	Praj.g_02073	Pran.g_01196
OG0001200	Praj.g_02074	Pran.g_01197
OG0001201	Praj.g_02075	Pran.g_01198
OG0001202	Praj.g_02076	Pran.g_01199
OG0001203	Praj.g_02078	Pran.g_01201
OG0001204	Praj.g_02080	Pran.g_01202
OG0001205	Praj.g_02082	Pran.g_01203
OG0001206	Praj.g_02083	Pran.g_01204
OG0001207	Praj.g_02084	Pran.g_01205
OG0001208	Praj.g_02085	Pran.g_01206
OG0001209	Praj.g_02086	Pran.g_01207
OG0001210	Praj.g_02087	Pran.g_01208
OG0001211	Praj.g_02088	Pran.g_01209
OG0001212	Praj.g_02089	Pran.g_01210
OG0001213	Praj.g_02090	Pran.g_01211
OG0001214	Praj.g_02092	Pran.g_01213
OG0001215	Praj.g_02093	Pran.g_01214
OG0001216	Praj.g_02094	Pran.g_01215
OG0001217	Praj.g_02095	Pran.g_01216
OG0001218	Praj.g_02096	Pran.g_01217
OG0001219	Praj.g_02099	Pran.g_01220
OG0001220	Praj.g_02100	Pran.g_01221
OG0001221	Praj.g_02105	Pran.g_01224
OG0001222	Praj.g_02106	Pran.g_01225
OG0001223	Praj.g_02107	Pran.g_01226
OG0001224	Praj.g_02109	Pran.g_01227
OG0001225	Praj.g_02110	Pran.g_01228
OG0001226	Praj.g_02111	Pran.g_01229
OG0001227	Praj.g_02112	Pran.g_01230
OG0001228	Praj.g_02113	Pran.g_01231
OG0001229	Praj.g_02114	Pran.g_01232
OG0001230	Praj.g_02115	Pran.g_01233
OG0001231	Praj.g_02116	Pran.g_01234
OG0001232	Praj.g_02124	Pran.g_01235
OG0001233	Praj.g_02125	Pran.g_01236
OG0001234	Praj.g_02126	Pran.g_01237
OG0001235	Praj.g_02127	Pran.g_01238
OG0001236	Praj.g_02129	Pran.g_01240
OG0001237	Praj.g_02130	Pran.g_01241
OG0001238	Praj.g_02134	Pran.g_01243
OG0001239	Praj.g_02135	Pran.g_01244
OG0001240	Praj.g_02136	Pran.g_01245
OG0001241	Praj.g_02139	Pran.g_01247
OG0001242	Praj.g_02141	Pran.g_01249
OG0001243	Praj.g_02142	Pran.g_01250
OG0001244	Praj.g_02143	Pran.g_01251
OG0001245	Praj.g_02144	Pran.g_01252
OG0001246	Praj.g_02145	Pran.g_01253
OG0001247	Praj.g_02146	Pran.g_01254
OG0001248	Praj.g_02147	Pran.g_01255
OG0001249	Praj.g_02148	Pran.g_01256
OG0001250	Praj.g_02149	Pran.g_01257
OG0001252	Praj.g_00178	Pran.g_00296
OG0001253	Praj.g_00190	Pran.g_00282
OG0001254	Praj.g_00316	Pran.g_01913
OG0001255	Praj.g_00379	Pran.g_01861
OG0001256	Praj.g_01187	Pran.g_00925
OG0001257	Praj.g_00475	Pran.g_01696
OG0001258	Praj.g_00490	Pran.g_01680
OG0001259	Praj.g_00577	Pran.g_01588
OG0001260	Praj.g_00982, Praj.g_01392	Pran.g_01417
OG0001261	Praj.g_00805	Pran.g_01309
OG0001262	Praj.g_01326	Pran.g_01293
OG0001263	Praj.g_00864	Pran.g_00179
OG0001264	Praj.g_00886	Pran.g_00428
OG0001265	Praj.g_00997	Pran.g_00544
OG0001267	Praj.g_01477	Pran.g_00076
OG0001268	Praj.g_01463	Pran.g_00063
OG0001270	Praj.g_01673	Pran.g_00693
OG0001271	Praj.g_01685	Pran.g_00682
OG0001272	Praj.g_00851, Praj.g_01327	Pran.g_00638
OG0001273	Praj.g_00510	Pran.g_00637
OG0001274	Praj.g_01723	Pran.g_00632
OG0001275	Praj.g_01041	Pran.g_00607
OG0001277	Praj.g_01735, Praj.g_01844	Pran.g_00923
OG0001278	Praj.g_01761	Pran.g_00962
OG0001279	Praj.g_01765	Pran.g_00966
OG0001280	Praj.g_01767	Pran.g_00969
OG0001281	Praj.g_01872	Pran.g_01035
OG0001282	Praj.g_01236	Pran.g_01060
OG0001283	Praj.g_01993	Pran.g_01142
OG0001284	Praj.g_02024	Pran.g_01170
OG0001286	Praj.g_02138	Pran.g_01246
OG0001287	Praj.g_01139	Pran.g_01804
OG0001288	Praj.g_00431	Pran.g_01743
OG0001290	Praj.g_00030	Pran.g_00394
OG0001291	Praj.g_00109	Pran.g_00361
OG0001292	Praj.g_00112	Pran.g_00358
OG0001293	Praj.g_00114	Pran.g_00356
OG0001294	Praj.g_00131	Pran.g_00340
OG0001295	Praj.g_00159	Pran.g_00314
OG0001297	Praj.g_00239	Pran.g_00233
OG0001298	Praj.g_00284	Pran.g_01949
OG0001299	Praj.g_00291	Pran.g_01940
OG0001300	Praj.g_01031	Pran.g_01821
OG0001301	Praj.g_00625	Pran.g_01541
OG0001302	Praj.g_01745	Pran.g_01410
OG0001303	Praj.g_00740	Pran.g_01407
OG0001304	Praj.g_01015	Pran.g_00559
OG0001306	Praj.g_02123	Pran.g_00152
OG0001307	Praj.g_00895	Pran.g_00142
OG0001308	Praj.g_01025	Pran.g_00117
OG0001309	Praj.g_02081	Pran.g_00115
OG0001310	Praj.g_01205	Pran.g_00105
OG0001311	Praj.g_01429	Pran.g_00032
OG0001313	Praj.g_00744	Pran.g_00634
OG0001314	Praj.g_01789	Pran.g_00993
OG0001315	Praj.g_01824	Pran.g_01027
OG0001318	Praj.g_00182	Pran.g_00293
OG0001320	Praj.g_01485	Pran.g_01711
OG0001322	Praj.g_00733	Pran.g_01362
OG0001323	Praj.g_00876	Pran.g_00167
OG0001324	Praj.g_01378	Pran.g_00134
OG0001325	Praj.g_01277	Pran.g_00112
OG0001328	Praj.g_01533	Pran.g_00871
OG0001329	Praj.g_02132	Pran.g_00820
OG0001330	Praj.g_01719	Pran.g_00641
OG0001332	Praj.g_01813	Pran.g_01016
OG0001333	Praj.g_01956	Pran.g_01109
OG0001334	Praj.g_02014	Pran.g_01162
OG0001335	Praj.g_02077	Pran.g_01200
OG0001338	Praj.g_01059	Pran.g_00289
OG0001344	Praj.g_01497, Praj.g_01564	Pran.g_01817
OG0001348	Praj.g_00496	Pran.g_01674
OG0001349	Praj.g_00501	Pran.g_01669
OG0001350	Praj.g_00506	Pran.g_01664
OG0001352	Praj.g_00674	Pran.g_01496
OG0001356	Praj.g_00867	Pran.g_00411
OG0001359	Praj.g_01837	Pran.g_00089
OG0001360	Praj.g_01838	Pran.g_00088
OG0001362	Praj.g_01155	Pran.g_00609
OG0001363	Praj.g_02035	Pran.g_00808
OG0001364	Praj.g_01705	Pran.g_00663
OG0001365	Praj.g_00910	Pran.g_01030
OG0001368	Praj.g_02023	Pran.g_01169
OG0001369	Praj.g_00998	Pran.g_00545
OG0001371	Praj.g_00105	Pran.g_00365
OG0001372	Praj.g_00106	Pran.g_00364
OG0001373	Praj.g_00113	Pran.g_00357
OG0001374	Praj.g_00125	Pran.g_00345
OG0001376	Praj.g_00274	Pran.g_00198
OG0001377	Praj.g_00295	Pran.g_01936
OG0001379	Praj.g_01671	Pran.g_01832
OG0001380	Praj.g_01027	Pran.g_00927
OG0001382	Praj.g_00456	Pran.g_01718
OG0001383	Praj.g_00503	Pran.g_01667
OG0001385	Praj.g_00655	Pran.g_01512
OG0001386	Praj.g_00665	Pran.g_01504
OG0001387	Praj.g_00667	Pran.g_01502
OG0001388	Praj.g_00679	Pran.g_01492
OG0001389	Praj.g_00703	Pran.g_01455
OG0001390	Praj.g_00069	Pran.g_01418
OG0001391	Praj.g_00912	Pran.g_01357
OG0001392	Praj.g_00866	Pran.g_00192
OG0001393	Praj.g_00868	Pran.g_00412
OG0001394	Praj.g_00892	Pran.g_00434
OG0001395	Praj.g_00896	Pran.g_00437
OG0001396	Praj.g_01344	Pran.g_01434
OG0001397	Praj.g_01006	Pran.g_00553
OG0001398	Praj.g_00842	Pran.g_00572
OG0001399	Praj.g_00865	Pran.g_00169
OG0001400	Praj.g_00858	Pran.g_00161
OG0001401	Praj.g_01094	Pran.g_00904
OG0001402	Praj.g_01475	Pran.g_00074
OG0001403	Praj.g_01529	Pran.g_00875
OG0001404	Praj.g_01073	Pran.g_00849
OG0001405	Praj.g_01576	Pran.g_00840
OG0001406	Praj.g_01672	Pran.g_00694
OG0001407	Praj.g_01676	Pran.g_00691
OG0001408	Praj.g_01720	Pran.g_00640
OG0001409	Praj.g_01096	Pran.g_00626
OG0001410	Praj.g_01082	Pran.g_00604
OG0001411	Praj.g_01199	Pran.g_01428
OG0001412	Praj.g_00924	Pran.g_00468
OG0001414	Praj.g_01974	Pran.g_00371
OG0001415	Praj.g_00361	Pran.g_01868
OG0001416	Praj.g_00513	Pran.g_01657
OG0001417	Praj.g_00666	Pran.g_01503
OG0001418	Praj.g_01138	Pran.g_01404
OG0001419	Praj.g_00916	Pran.g_01353
OG0001420	Praj.g_01858	Pran.g_00414
OG0001421	Praj.g_00873	Pran.g_00419
OG0001422	Praj.g_00725	Pran.g_00164
OG0001423	Praj.g_01181	Pran.g_00087
OG0001424	Praj.g_01840	Pran.g_00920
OG0001426	Praj.g_02133	Pran.g_01242
OG0001427	Praj.g_01741	Pran.g_01822
OG0001429	Praj.g_00956	Pran.g_00497
OG0001430	Praj.g_01056	Pran.g_00536
OG0001431	Praj.g_00857	Pran.g_00163
OG0001432	Praj.g_00736	Pran.g_00160
OG0001433	Praj.g_01146	Pran.g_00520
OG0001435	Praj.g_01069	Pran.g_00628
OG0001436	Praj.g_01119	Pran.g_01390
OG0001438	Praj.g_00608	Pran.g_01558
OG0001441	Praj.g_01319	Pran.g_00124
OG0001442	Praj.g_01727	Pran.g_00101
OG0001444	Praj.g_01441	Pran.g_00041
OG0001448	Praj.g_00717	Pran.g_00596
OG0001451	Praj.g_01598	Pran.g_01777
OG0001452	Praj.g_02098	Pran.g_01219
OG0001456	Praj.g_00374	Pran.g_01589
OG0001458	Praj.g_01230	Pran.g_01419
OG0001461	Praj.g_00759	Pran.g_00460
OG0001464	Praj.g_01394, Praj.g_00977	Pran.g_00165
OG0001466	Praj.g_01206	Pran.g_01414
OG0001467	Praj.g_01629	Pran.g_00736
OG0001473	Praj.g_00911	Pran.g_00178
OG0001474	Praj.g_01846	Pran.g_00180
OG0001475	Praj.g_00853	Pran.g_00174
OG0001476	Praj.g_00854	Pran.g_00173
OG0001477	Praj.g_00855	Pran.g_00172
OG0001478	Praj.g_01600	Pran.g_00166
OG0001479	Praj.g_01439	Pran.g_00139
OG0001480	Praj.g_00428	Pran.g_00130
OG0001486	Praj.g_00908	Pran.g_00448
OG0001491	Praj.g_01061	Pran.g_01367
OG0001493	Praj.g_01847	Pran.g_00181
OG0001494	Praj.g_01848	Pran.g_00182
OG0001495	Praj.g_01849	Pran.g_00183
OG0001496	Praj.g_01850	Pran.g_00184
OG0001497	Praj.g_01851	Pran.g_00185
OG0001498	Praj.g_01852	Pran.g_00186
OG0001499	Praj.g_01853	Pran.g_00187
OG0001500	Praj.g_01854	Pran.g_00188
OG0001501	Praj.g_01855	Pran.g_00189
OG0001502	Praj.g_01856	Pran.g_00190
OG0001503	Praj.g_01857	Pran.g_00191
OG0001504	Praj.g_00903	Pran.g_00444
OG0001507	Praj.g_01479	Pran.g_00077
OG0001508	Praj.g_00060, Praj.g_01760	Pran.g_00629
OG0001510	Praj.g_01973	Pran.g_01124
OG0001511	Praj.g_01374	Pran.g_01769
OG0001515	Praj.g_01733, Praj.g_01295	Pran.g_01412
OG0001516	Praj.g_00967	Pran.g_00509
OG0001517	Praj.g_00082	Pran.g_00156
OG0001518	Praj.g_01256, Praj.g_01258, Praj.g_01252	Pran.g_01425
OG0001520	Praj.g_01118	Pran.g_01391
OG0001523	Praj.g_00093	Pran.g_00372
OG0001524	Praj.g_01207	Pran.g_01819
OG0001526	Praj.g_00871	Pran.g_00417
OG0001527	Praj.g_01270	Pran.g_00126
OG0001528	Praj.g_01738	Pran.g_00525
OG0001529	Praj.g_01260	Pran.g_01784
OG0001530	Praj.g_01117	Pran.g_01392
OG0001533	Praj.g_01208	Pran.g_01790
OG0001536	Praj.g_01052	Pran.g_00128
OG0001539	Praj.g_01219	Pran.g_00890
OG0001540	Praj.g_01186	Pran.g_00889
OG0001543	Praj.g_01215	Pran.g_00606
OG0001549	Praj.g_00167	Pran.g_00308
OG0001550	Praj.g_00342	Pran.g_01887
OG0001552	Praj.g_01173	Pran.g_01826
OG0001553	Praj.g_01225	Pran.g_01801
OG0001554	Praj.g_01034	Pran.g_01800
OG0001555	Praj.g_01044	Pran.g_01721
OG0001556	Praj.g_01496	Pran.g_01709
OG0001557	Praj.g_00668	Pran.g_01501
OG0001558	Praj.g_01178	Pran.g_00901
OG0001559	Praj.g_01150	Pran.g_01411
OG0001560	Praj.g_00983	Pran.g_01375
OG0001561	Praj.g_01299	Pran.g_01280
OG0001562	Praj.g_00729	Pran.g_00534
OG0001563	Praj.g_00092	Pran.g_00158
OG0001564	Praj.g_01028	Pran.g_00157
OG0001565	Praj.g_00737	Pran.g_00155
OG0001566	Praj.g_01043	Pran.g_00153
OG0001567	Praj.g_01237	Pran.g_00146
OG0001568	Praj.g_00081	Pran.g_00131
OG0001569	Praj.g_01137	Pran.g_00127
OG0001570	Praj.g_01142	Pran.g_00121
OG0001571	Praj.g_01172	Pran.g_00109
OG0001572	Praj.g_01216	Pran.g_00097
OG0001573	Praj.g_01058	Pran.g_00094
OG0001575	Praj.g_01296	Pran.g_01468
OG0001576	Praj.g_01164	Pran.g_00897
OG0001577	Praj.g_01866	Pran.g_00844
OG0001578	Praj.g_01574	Pran.g_00842
OG0001582	Praj.g_00988	Pran.g_00650
OG0001583	Praj.g_00745	Pran.g_00648
OG0001584	Praj.g_01498	Pran.g_00647
OG0001585	Praj.g_01724	Pran.g_00635
OG0001586	Praj.g_01560	Pran.g_01180
OG0001587	Praj.g_01381	Pran.g_00916
OG0001588	Praj.g_01841	Pran.g_00595
OG0001591	Praj.g_01095	Pran.g_01831
OG0001594	Praj.g_01494	Pran.g_01710
OG0001595	Praj.g_01241	Pran.g_01470
OG0001597	Praj.g_01350	Pran.g_01278
OG0001599	Praj.g_01843	Pran.g_00083
OG0001600	Praj.g_01503	Pran.g_00082
OG0001601	Praj.g_01502	Pran.g_00081
OG0001602	Praj.g_01501	Pran.g_00080
OG0001603	Praj.g_01140	Pran.g_00613
OG0001604	Praj.g_01349	Pran.g_00983
OG0001606	Praj.g_00385	Pran.g_01855
OG0001612	Praj.g_00741	Pran.g_01366
OG0001615	Praj.g_01123	Pran.g_00954, Pran.g_00642
OG0001616	Praj.g_01330	Pran.g_00524
OG0001618	Praj.g_01169	Pran.g_01836
OG0001626	Praj.g_01124	Pran.g_00953
OG0001646	Praj.g_01125, Praj.g_01233	Pran.g_00102
OG0001699	Praj.g_01251	Pran.g_01469
OG0001705	Praj.g_01284	Pran.g_00118
OG0001709	Praj.g_01108	Pran.g_01399
OG0001794	Praj.g_01353	Pran.g_01430
OG0001797	Praj.g_01179	Pran.g_00860
OG0001816	Praj.g_00863	Pran.g_00176
OG0001821	Praj.g_01906	Pran.g_00591
OG0001827	Praj.g_01210	Pran.g_00096
OG0001829	Praj.g_01292	Pran.g_00600
OG0001847	Praj.g_01839	Pran.g_00617
OG0001867	Praj.g_01122	Pran.g_00955
OG0001871	Praj.g_01268	Pran.g_01272
OG0001913	Praj.g_01109	Pran.g_01398
OG0001915	Praj.g_00658	Pran.g_00610
OG0001955	Praj.g_01373	Pran.g_01785
OG0001957	Praj.g_01114	Pran.g_01389
OG0001991	Praj.g_01116	Pran.g_01393
OG0002034	Praj.g_01127, Praj.g_01245	Pran.g_01383
OG0002131	Praj.g_01120	Pran.g_01387
OG0002178	Praj.g_01341	Pran.g_01765
OG0002182	Praj.g_00066	Pran.g_01773
OG0002183	Praj.g_01110	Pran.g_01397
OG0002184	Praj.g_01111	Pran.g_01396
OG0002187	Praj.g_01285	Pran.g_01273
