Orthogroup	Prbk	Prbh
OG0001077	Prbk.g_02621	Prbh.g_01453
OG0001078	Prbk.g_02632	Prbh.g_01217
OG0001079	Prbk.g_02651	Prbh.g_01206
OG0001080	Prbk.g_00738	Prbh.g_01200
OG0001081	Prbk.g_00728	Prbh.g_01198
OG0001082	Prbk.g_00727	Prbh.g_01197
OG0001083	Prbk.g_00719	Prbh.g_01192
OG0001084	Prbk.g_00718	Prbh.g_01191
OG0001085	Prbk.g_00708	Prbh.g_00904
OG0001086	Prbk.g_00706	Prbh.g_00905
OG0001087	Prbk.g_01821	Prbh.g_00923
OG0001088	Prbk.g_01817	Prbh.g_00924
OG0001089	Prbk.g_01764	Prbh.g_00935
OG0001090	Prbk.g_00617	Prbh.g_00946
OG0001091	Prbk.g_00615	Prbh.g_01170
OG0001092	Prbk.g_00614	Prbh.g_01169
OG0001093	Prbk.g_00610	Prbh.g_01164
OG0001094	Prbk.g_02462	Prbh.g_01171
OG0001095	Prbk.g_02481	Prbh.g_00966
OG0001096	Prbk.g_02497	Prbh.g_00980
OG0001097	Prbk.g_02542	Prbh.g_00999
OG0001098	Prbk.g_02379	Prbh.g_01019
OG0001099	Prbk.g_00193	Prbh.g_00861
OG0001100	Prbk.g_02389	Prbh.g_00870
OG0001101	Prbk.g_02390	Prbh.g_00872
OG0001102	Prbk.g_02393	Prbh.g_00875
OG0001103	Prbk.g_02395	Prbh.g_00877
OG0001104	Prbk.g_02452	Prbh.g_00899
OG0001105	Prbk.g_02447	Prbh.g_00903
OG0001106	Prbk.g_02336	Prbh.g_01074
OG0001107	Prbk.g_02326	Prbh.g_01084
OG0001108	Prbk.g_02319	Prbh.g_01088
OG0001109	Prbk.g_02317	Prbh.g_01089
OG0001110	Prbk.g_02315	Prbh.g_01091
OG0001111	Prbk.g_02313	Prbh.g_01092
OG0001112	Prbk.g_02311	Prbh.g_01093
OG0001113	Prbk.g_02310	Prbh.g_01094
OG0001114	Prbk.g_02309	Prbh.g_01095
OG0001115	Prbk.g_02307	Prbh.g_01097
OG0001116	Prbk.g_02306	Prbh.g_01098
OG0001117	Prbk.g_02305	Prbh.g_01099
OG0001118	Prbk.g_02304	Prbh.g_01100
OG0001119	Prbk.g_02303	Prbh.g_01101
OG0001120	Prbk.g_02301	Prbh.g_01102
OG0001122	Prbk.g_00581	Prbh.g_01119
OG0001123	Prbk.g_00588	Prbh.g_01124
OG0001124	Prbk.g_00590	Prbh.g_01126
OG0001125	Prbk.g_00592	Prbh.g_01128
OG0001126	Prbk.g_00068	Prbh.g_01042
OG0001127	Prbk.g_00067	Prbh.g_01041
OG0001128	Prbk.g_00064	Prbh.g_01039
OG0001129	Prbk.g_00063	Prbh.g_01038
OG0001130	Prbk.g_00062	Prbh.g_01037
OG0001131	Prbk.g_00627	Prbh.g_00411
OG0001132	Prbk.g_02595	Prbh.g_00827
OG0001133	Prbk.g_02613	Prbh.g_00008
OG0001134	Prbk.g_02195	Prbh.g_01868
OG0001135	Prbk.g_02197	Prbh.g_01865
OG0001136	Prbk.g_01021	Prbh.g_01286
OG0001137	Prbk.g_00155	Prbh.g_01273
OG0001138	Prbk.g_00137	Prbh.g_01252
OG0001139	Prbk.g_00135	Prbh.g_01250
OG0001140	Prbk.g_00134	Prbh.g_01249
OG0001141	Prbk.g_00133	Prbh.g_01248
OG0001142	Prbk.g_00132	Prbh.g_01247
OG0001143	Prbk.g_01504	Prbh.g_01240
OG0001144	Prbk.g_00188	Prbh.g_01235
OG0001145	Prbk.g_01194	Prbh.g_01365
OG0001146	Prbk.g_01178	Prbh.g_01377
OG0001147	Prbk.g_02120	Prbh.g_00002
OG0001148	Prbk.g_02051	Prbh.g_00011
OG0001149	Prbk.g_02050	Prbh.g_00012
OG0001150	Prbk.g_02049	Prbh.g_00013
OG0001151	Prbk.g_02037	Prbh.g_00025
OG0001152	Prbk.g_02036	Prbh.g_00026
OG0001153	Prbk.g_01217	Prbh.g_00131
OG0001154	Prbk.g_01216	Prbh.g_00132
OG0001155	Prbk.g_02004	Prbh.g_00149
OG0001156	Prbk.g_02001	Prbh.g_00152
OG0001157	Prbk.g_02596	Prbh.g_00153
OG0001158	Prbk.g_02000	Prbh.g_00154
OG0001159	Prbk.g_01999	Prbh.g_00155
OG0001160	Prbk.g_00934	Prbh.g_00181
OG0001161	Prbk.g_02593	Prbh.g_01837
OG0001162	Prbk.g_01788	Prbh.g_01824
OG0001163	Prbk.g_00920	Prbh.g_01790
OG0001164	Prbk.g_00915	Prbh.g_01787
OG0001165	Prbk.g_00912	Prbh.g_01784
OG0001166	Prbk.g_01438	Prbh.g_01763
OG0001167	Prbk.g_01417	Prbh.g_01745
OG0001168	Prbk.g_01415	Prbh.g_01743
OG0001169	Prbk.g_01413	Prbh.g_01741
OG0001170	Prbk.g_01411	Prbh.g_01739
OG0001171	Prbk.g_01401	Prbh.g_01729
OG0001172	Prbk.g_01908	Prbh.g_01714
OG0001173	Prbk.g_01909	Prbh.g_01713
OG0001174	Prbk.g_01917	Prbh.g_01705
OG0001175	Prbk.g_01918	Prbh.g_01704
OG0001176	Prbk.g_00991	Prbh.g_01696
OG0001177	Prbk.g_00993	Prbh.g_01694
OG0001178	Prbk.g_00901	Prbh.g_01777
OG0001179	Prbk.g_00962	Prbh.g_01661
OG0001180	Prbk.g_00804	Prbh.g_01638
OG0001181	Prbk.g_00808	Prbh.g_01634
OG0001182	Prbk.g_00817	Prbh.g_01626
OG0001183	Prbk.g_00845	Prbh.g_01620
OG0001184	Prbk.g_00521	Prbh.g_01602
OG0001185	Prbk.g_00231	Prbh.g_01586
OG0001186	Prbk.g_01568	Prbh.g_01562
OG0001187	Prbk.g_01572	Prbh.g_01559
OG0001188	Prbk.g_01576	Prbh.g_01557
OG0001189	Prbk.g_01598	Prbh.g_01540
OG0001190	Prbk.g_02160	Prbh.g_01535
OG0001191	Prbk.g_02173	Prbh.g_01525
OG0001192	Prbk.g_02180	Prbh.g_01520
OG0001193	Prbk.g_02218	Prbh.g_01507
OG0001194	Prbk.g_02224	Prbh.g_01506
OG0001195	Prbk.g_02225	Prbh.g_01505
OG0001196	Prbk.g_02261	Prbh.g_01488
OG0001197	Prbk.g_02263	Prbh.g_01486
OG0001198	Prbk.g_02275	Prbh.g_01479
OG0001199	Prbk.g_01314	Prbh.g_00708
OG0001200	Prbk.g_01312	Prbh.g_00706
OG0001201	Prbk.g_00010	Prbh.g_00675
OG0001202	Prbk.g_01254	Prbh.g_00583
OG0001203	Prbk.g_01519	Prbh.g_00542
OG0001204	Prbk.g_01013	Prbh.g_00536
OG0001205	Prbk.g_00318	Prbh.g_00387
OG0001206	Prbk.g_02089	Prbh.g_00366
OG0001207	Prbk.g_02053	Prbh.g_00354
OG0001208	Prbk.g_02063	Prbh.g_00349
OG0001209	Prbk.g_01083	Prbh.g_00294
OG0001210	Prbk.g_01095	Prbh.g_00290
OG0001211	Prbk.g_01892	Prbh.g_00280
OG0001212	Prbk.g_01140	Prbh.g_00234
OG0001213	Prbk.g_02623	Prbh.g_01452
OG0001215	Prbk.g_01816	Prbh.g_00925
OG0001216	Prbk.g_00616	Prbh.g_00947
OG0001217	Prbk.g_01872	Prbh.g_01875
OG0001218	Prbk.g_01205	Prbh.g_01339
OG0001219	Prbk.g_02367	Prbh.g_01054
OG0001220	Prbk.g_02559	Prbh.g_01009
OG0001221	Prbk.g_02420	Prbh.g_00889
OG0001222	Prbk.g_02189	Prbh.g_01131
OG0001223	Prbk.g_02299	Prbh.g_01103
OG0001224	Prbk.g_00060	Prbh.g_01035
OG0001225	Prbk.g_00058	Prbh.g_01033
OG0001226	Prbk.g_01682	Prbh.g_01444
OG0001227	Prbk.g_02022	Prbh.g_01331
OG0001228	Prbk.g_00183	Prbh.g_01232
OG0001229	Prbk.g_00923	Prbh.g_01872
OG0001230	Prbk.g_00249	Prbh.g_00089
OG0001231	Prbk.g_01637	Prbh.g_00410
OG0001232	Prbk.g_01433	Prbh.g_01759
OG0001233	Prbk.g_01410	Prbh.g_01738
OG0001234	Prbk.g_01921	Prbh.g_01702
OG0001235	Prbk.g_00996	Prbh.g_01698
OG0001236	Prbk.g_00517	Prbh.g_01605
OG0001237	Prbk.g_00524	Prbh.g_01601
OG0001238	Prbk.g_02174	Prbh.g_01524
OG0001239	Prbk.g_01317	Prbh.g_00711
OG0001240	Prbk.g_00027	Prbh.g_00690
OG0001241	Prbk.g_00017	Prbh.g_00681
OG0001242	Prbk.g_00200	Prbh.g_00662
OG0001243	Prbk.g_00541	Prbh.g_00655
OG0001245	Prbk.g_01693	Prbh.g_01320
OG0001246	Prbk.g_01044	Prbh.g_00824
OG0001247	Prbk.g_02509	Prbh.g_00918
OG0001248	Prbk.g_01805	Prbh.g_00920
OG0001249	Prbk.g_00865	Prbh.g_00442
OG0001250	Prbk.g_02538	Prbh.g_00995
OG0001252	Prbk.g_00065	Prbh.g_01040
OG0001253	Prbk.g_01700	Prbh.g_01442
OG0001254	Prbk.g_02196	Prbh.g_01866
OG0001255	Prbk.g_01776	Prbh.g_01300
OG0001258	Prbk.g_00914	Prbh.g_01786
OG0001259	Prbk.g_01412	Prbh.g_01740
OG0001261	Prbk.g_00953	Prbh.g_01653
OG0001262	Prbk.g_01595	Prbh.g_01542
OG0001263	Prbk.g_00543	Prbh.g_00653
OG0001265	Prbk.g_00198	Prbh.g_00663
OG0001266	Prbk.g_01250	Prbh.g_00579
OG0001267	Prbk.g_00417	Prbh.g_00499
OG0001268	Prbk.g_00877	Prbh.g_00433
OG0001269	Prbk.g_02556	Prbh.g_01008
OG0001270	Prbk.g_00330	Prbh.g_00398
OG0001271	Prbk.g_02110	Prbh.g_00359
OG0001272	Prbk.g_02067	Prbh.g_00345
OG0001273	Prbk.g_02626	Prbh.g_01222
OG0001274	Prbk.g_00651	Prbh.g_00556
OG0001275	Prbk.g_00570	Prbh.g_01112
OG0001276	Prbk.g_00587	Prbh.g_01123
OG0001278	Prbk.g_00176	Prbh.g_01228
OG0001279	Prbk.g_01933	Prbh.g_01396
OG0001280	Prbk.g_01186	Prbh.g_01372
OG0001281	Prbk.g_01177	Prbh.g_01378
OG0001283	Prbk.g_02256	Prbh.g_01492
OG0001285	Prbk.g_01429	Prbh.g_01756
OG0001286	Prbk.g_00802	Prbh.g_01640
OG0001288	Prbk.g_01534	Prbh.g_01569
OG0001290	Prbk.g_00018	Prbh.g_00682
OG0001291	Prbk.g_00553	Prbh.g_00645
OG0001292	Prbk.g_01007	Prbh.g_00531
OG0001293	Prbk.g_00381	Prbh.g_00518
OG0001297	Prbk.g_01053	Prbh.g_00316
OG0001298	Prbk.g_01114	Prbh.g_00252
OG0001300	Prbk.g_01801	Prbh.g_00929
OG0001301	Prbk.g_01761	Prbh.g_00934
OG0001302	Prbk.g_01455	Prbh.g_01051
OG0001307	Prbk.g_01198	Prbh.g_01936
OG0001308	Prbk.g_00277	Prbh.g_00109
OG0001309	Prbk.g_01059	Prbh.g_00205
OG0001310	Prbk.g_01444	Prbh.g_01769
OG0001311	Prbk.g_00589	Prbh.g_01125
OG0001312	Prbk.g_02354	Prbh.g_01063
OG0001316	Prbk.g_00560	Prbh.g_00641
OG0001319	Prbk.g_00407	Prbh.g_00506
OG0001321	Prbk.g_00309	Prbh.g_00381
OG0001322	Prbk.g_00308	Prbh.g_00380
OG0001323	Prbk.g_01062	Prbh.g_00310
OG0001324	Prbk.g_01800	Prbh.g_00930
OG0001328	Prbk.g_02413	Prbh.g_01357
OG0001329	Prbk.g_01661	Prbh.g_01816
OG0001330	Prbk.g_01193	Prbh.g_00201
OG0001331	Prbk.g_02047	Prbh.g_00015
OG0001332	Prbk.g_02016	Prbh.g_00146
OG0001333	Prbk.g_01416	Prbh.g_01744
OG0001334	Prbk.g_00849	Prbh.g_01617
OG0001335	Prbk.g_00850	Prbh.g_01616
OG0001336	Prbk.g_02257	Prbh.g_01491
OG0001337	Prbk.g_00859	Prbh.g_00447
OG0001339	Prbk.g_00015	Prbh.g_00679
OG0001340	Prbk.g_00860	Prbh.g_00446
OG0001341	Prbk.g_02519	Prbh.g_01881
OG0001344	Prbk.g_00142	Prbh.g_01278
OG0001348	Prbk.g_00671	Prbh.g_01888
OG0001351	Prbk.g_00300	Prbh.g_00373
OG0001352	Prbk.g_01767	Prbh.g_00914
OG0001353	Prbk.g_02529	Prbh.g_00985
OG0001354	Prbk.g_02308	Prbh.g_01096
OG0001355	Prbk.g_02424	Prbh.g_01146
OG0001357	Prbk.g_00355, Prbk.g_01701, Prbk.g_00304	Prbh.g_01350
OG0001358	Prbk.g_02607	Prbh.g_01463
OG0001361	Prbk.g_00102	Prbh.g_01264
OG0001362	Prbk.g_00281	Prbh.g_00113
OG0001363	Prbk.g_00283	Prbh.g_00115
OG0001365	Prbk.g_02165	Prbh.g_01531
OG0001369	Prbk.g_00028	Prbh.g_00691
OG0001371	Prbk.g_01361	Prbh.g_00913
OG0001372	Prbk.g_01468	Prbh.g_01897
OG0001379	Prbk.g_01191	Prbh.g_01367
OG0001380	Prbk.g_02564	Prbh.g_01341
OG0001381	Prbk.g_00629	Prbh.g_01308
OG0001382	Prbk.g_00623	Prbh.g_01343
OG0001394	Prbk.g_02437	Prbh.g_00893
OG0001397	Prbk.g_00282	Prbh.g_00114
OG0001398	Prbk.g_01694	Prbh.g_01399
OG0001401	Prbk.g_02533	Prbh.g_00990
OG0001402	Prbk.g_02612	Prbh.g_01458
OG0001403	Prbk.g_01618	Prbh.g_00750
OG0001405	Prbk.g_00852	Prbh.g_00453
OG0001409	Prbk.g_00153	Prbh.g_01274
OG0001410	Prbk.g_01197	Prbh.g_01937
OG0001414	Prbk.g_01364	Prbh.g_00551
OG0001415	Prbk.g_01135	Prbh.g_00549
OG0001418	Prbk.g_01925	Prbh.g_00919
OG0001423	Prbk.g_02679, Prbk.g_01945	Prbh.g_01940
OG0001425	Prbk.g_02177	Prbh.g_01521
OG0001431	Prbk.g_01737	Prbh.g_00773
OG0001435	Prbk.g_02392	Prbh.g_00874
OG0001437	Prbk.g_01136	Prbh.g_00550
OG0001441	Prbk.g_01064	Prbh.g_00308
OG0001443	Prbk.g_00922	Prbh.g_01871
OG0001446	Prbk.g_01665	Prbh.g_01878
OG0001450	Prbk.g_01827	Prbh.g_00922
OG0001451	Prbk.g_00598	Prbh.g_01020
OG0001455	Prbk.g_00694	Prbh.g_01334
OG0001461	Prbk.g_00296	Prbh.g_01839
OG0001463	Prbk.g_00425	Prbh.g_00492
OG0001464	Prbk.g_00861	Prbh.g_00445
OG0001472	Prbk.g_01841	Prbh.g_00802
OG0001476	Prbk.g_00148	Prbh.g_01275
OG0001477	Prbk.g_01756	Prbh.g_01893
OG0001481	Prbk.g_00303	Prbh.g_01356
OG0001484	Prbk.g_00625	Prbh.g_00200
OG0001485	Prbk.g_02012	Prbh.g_01860
OG0001487	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208	Prbh.g_00139
OG0001488	Prbk.g_00159	Prbh.g_01269
OG0001489	Prbk.g_00813	Prbh.g_01629
OG0001491	Prbk.g_01642	Prbh.g_01048
OG0001494	Prbk.g_00095	Prbh.g_00068
OG0001495	Prbk.g_00994	Prbh.g_01693
OG0001496	Prbk.g_01752	Prbh.g_01895
OG0001497	Prbk.g_01755	Prbh.g_01894
OG0001498	Prbk.g_00363	Prbh.g_00414
OG0001500	Prbk.g_01365	Prbh.g_00516
OG0001501	Prbk.g_00169	Prbh.g_00864
OG0001503	Prbk.g_01456	Prbh.g_00834
OG0001506	Prbk.g_01654	Prbh.g_00144
OG0001510	Prbk.g_01485	Prbh.g_01575
OG0001511	Prbk.g_00003	Prbh.g_00671
OG0001512	Prbk.g_01517	Prbh.g_01335
OG0001514	Prbk.g_01751	Prbh.g_01896
OG0001515	Prbk.g_01809	Prbh.g_00927
OG0001516	Prbk.g_00716	Prbh.g_01189
OG0001517	Prbk.g_00872	Prbh.g_00438
OG0001518	Prbk.g_02176	Prbh.g_01522
OG0001519	Prbk.g_02187	Prbh.g_01517
OG0001527	Prbk.g_01878	Prbh.g_00266
OG0001529	Prbk.g_01605	Prbh.g_00742
OG0001530	Prbk.g_00005	Prbh.g_00672
OG0001531	Prbk.g_01516	Prbh.g_00541
OG0001532	Prbk.g_00136	Prbh.g_01251
OG0001534	Prbk.g_00597	Prbh.g_01137
OG0001535	Prbk.g_00585	Prbh.g_01122
OG0001536	Prbk.g_02328	Prbh.g_01082
OG0001537	Prbk.g_02428	Prbh.g_00890
OG0001538	Prbk.g_02473	Prbh.g_00958
OG0001539	Prbk.g_02579	Prbh.g_00869
OG0001540	Prbk.g_00545	Prbh.g_00651
OG0001541	Prbk.g_00787	Prbh.g_00603
OG0001542	Prbk.g_01276	Prbh.g_00597
OG0001543	Prbk.g_00673	Prbh.g_01876
OG0001544	Prbk.g_02186	Prbh.g_01518
OG0001545	Prbk.g_02246	Prbh.g_01502
OG0001559	Prbk.g_00006	Prbh.g_00673
OG0001560	Prbk.g_00019	Prbh.g_00683
OG0001561	Prbk.g_00591	Prbh.g_01127
OG0001563	Prbk.g_00945	Prbh.g_01645
OG0001565	Prbk.g_02513	Prbh.g_01838
OG0001569	Prbk.g_02659	Prbh.g_00769
OG0001574	Prbk.g_01880	Prbh.g_00268
OG0001575	Prbk.g_01875	Prbh.g_00263
OG0001576	Prbk.g_01168	Prbh.g_01386
OG0001579	Prbk.g_00856	Prbh.g_00449
OG0001580	Prbk.g_02149	Prbh.g_00735
OG0001589	Prbk.g_01408	Prbh.g_01736
OG0001591	Prbk.g_02583	Prbh.g_00906
OG0001592	Prbk.g_02150	Prbh.g_00736
OG0001598	Prbk.g_01039	Prbh.g_00932
OG0001614	Prbk.g_00229	Prbh.g_01587
OG0001616	Prbk.g_01500	Prbh.g_01259
OG0001617	Prbk.g_01955	Prbh.g_00931
OG0001619	Prbk.g_02338	Prbh.g_01072
OG0001620	Prbk.g_00886	Prbh.g_00429
OG0001621	Prbk.g_00370	Prbh.g_00526
OG0001622	Prbk.g_02255	Prbh.g_01493
OG0001634	Prbk.g_00710	Prbh.g_01183
OG0001636	Prbk.g_01612	Prbh.g_00747
OG0001638	Prbk.g_01446	Prbh.g_01771
OG0001639	Prbk.g_02005	Prbh.g_00148
OG0001640	Prbk.g_00069	Prbh.g_01043
OG0001641	Prbk.g_02294	Prbh.g_01105
OG0001642	Prbk.g_02555	Prbh.g_01007
OG0001643	Prbk.g_02636	Prbh.g_01214
OG0001656	Prbk.g_00855	Prbh.g_00450
OG0001658	Prbk.g_02159	Prbh.g_00740
OG0001661	Prbk.g_01663, Prbk.g_01668	Prbh.g_00781
OG0001676	Prbk.g_00858	Prbh.g_00448
OG0001691	Prbk.g_02381	Prbh.g_01045
OG0001693	Prbk.g_00358	Prbh.g_00805
OG0001696	Prbk.g_01828	Prbh.g_01021
OG0001731	Prbk.g_01992	Prbh.g_00161
OG0001746	Prbk.g_00357	Prbh.g_01400
OG0001762	Prbk.g_00567	Prbh.g_01110
OG0001764	Prbk.g_02374	Prbh.g_01152
OG0001793	Prbk.g_01702	Prbh.g_00790, Prbh.g_00767
OG0001795	Prbk.g_01787	Prbh.g_00844
OG0001802	Prbk.g_02116	Prbh.g_00801, Prbh.g_01337
OG0001955	Prbk.g_02552	Prbh.g_01873
OG0001956	Prbk.g_02569	Prbh.g_01014
OG0001963	Prbk.g_00837, Prbk.g_00838	Prbh.g_00204
OG0001974	Prbk.g_02157	Prbh.g_00407
OG0001977	Prbk.g_02212	Prbh.g_01511
OG0001992	Prbk.g_00832	Prbh.g_01394
OG0002003	Prbk.g_01813	Prbh.g_00832
OG0002036	Prbk.g_00909	Prbh.g_00197
OG0002052	Prbk.g_02188	Prbh.g_01132
OG0002110	Prbk.g_02409	Prbh.g_01926
OG0002122	Prbk.g_01814	Prbh.g_00831
OG0002164	Prbk.g_01652	Prbh.g_00852
OG0002165	Prbk.g_01658	Prbh.g_00845
OG0002232	Prbk.g_01840	Prbh.g_00917
OG0002240	Prbk.g_02119	Prbh.g_00660
OG0002282	Prbk.g_01648	Prbh.g_00192
OG0002283	Prbk.g_01681	Prbh.g_01889
OG0002284	Prbk.g_01806	Prbh.g_00787
OG0002397	Prbk.g_01342	Prbh.g_00812
OG0002424	Prbk.g_01264	Prbh.g_01848
OG0002439	Prbk.g_00921	Prbh.g_01850
OG0002442	Prbk.g_02585	Prbh.g_00777
OG0002500	Prbk.g_02026	Prbh.g_00207
OG0002564	Prbk.g_01464	Prbh.g_00209
OG0002565	Prbk.g_01352	Prbh.g_01422, Prbh.g_01420
OG0002582	Prbk.g_01546	Prbh.g_01922
OG0002837	Prbk.g_01867	Prbh.g_01419
