Orthogroup	Prbk	Syal
OG0001123	Prbk.g_00588	Syal.g_01913
OG0001124	Prbk.g_00590	Syal.g_01911
OG0001125	Prbk.g_00592	Syal.g_01909
OG0001126	Prbk.g_00068	Syal.g_01837
OG0001127	Prbk.g_00067	Syal.g_01836
OG0001128	Prbk.g_00064	Syal.g_01833
OG0001129	Prbk.g_00063	Syal.g_01831
OG0001130	Prbk.g_00062	Syal.g_01830
OG0001131	Prbk.g_00627	Syal.g_02260
OG0001132	Prbk.g_02595	Syal.g_02553
OG0001133	Prbk.g_02613	Syal.g_02710
OG0001134	Prbk.g_02195	Syal.g_02506
OG0001135	Prbk.g_02197	Syal.g_02505
OG0001136	Prbk.g_01021	Syal.g_01650
OG0001137	Prbk.g_00155	Syal.g_01673
OG0001138	Prbk.g_00137	Syal.g_01709
OG0001139	Prbk.g_00135	Syal.g_01711
OG0001140	Prbk.g_00134	Syal.g_01712
OG0001141	Prbk.g_00133	Syal.g_01713
OG0001142	Prbk.g_00132	Syal.g_01714
OG0001143	Prbk.g_01504	Syal.g_01722
OG0001144	Prbk.g_00188	Syal.g_01736
OG0001145	Prbk.g_01194	Syal.g_01614
OG0001146	Prbk.g_01178	Syal.g_01593
OG0001147	Prbk.g_02120	Syal.g_00458
OG0001148	Prbk.g_02051	Syal.g_02886
OG0001149	Prbk.g_02050	Syal.g_02885
OG0001150	Prbk.g_02049	Syal.g_02884
OG0001151	Prbk.g_02037	Syal.g_02872
OG0001152	Prbk.g_02036	Syal.g_02871
OG0001153	Prbk.g_01217	Syal.g_00421
OG0001154	Prbk.g_01216	Syal.g_00422
OG0001155	Prbk.g_02004	Syal.g_02969
OG0001156	Prbk.g_02001	Syal.g_02972
OG0001157	Prbk.g_02596	Syal.g_02973
OG0001158	Prbk.g_02000	Syal.g_02974
OG0001159	Prbk.g_01999	Syal.g_02975
OG0001160	Prbk.g_00934	Syal.g_00564
OG0001161	Prbk.g_02593	Syal.g_01104
OG0001162	Prbk.g_01788	Syal.g_01577
OG0001163	Prbk.g_00920	Syal.g_00573
OG0001164	Prbk.g_00915	Syal.g_00579
OG0001165	Prbk.g_00912	Syal.g_00584
OG0001166	Prbk.g_01438	Syal.g_00613
OG0001167	Prbk.g_01417	Syal.g_00638
OG0001168	Prbk.g_01415	Syal.g_00640
OG0001169	Prbk.g_01413	Syal.g_00642
OG0001170	Prbk.g_01411	Syal.g_00644
OG0001172	Prbk.g_01908	Syal.g_00198
OG0001173	Prbk.g_01909	Syal.g_00199
OG0001174	Prbk.g_01917	Syal.g_00207
OG0001175	Prbk.g_01918	Syal.g_00208
OG0001176	Prbk.g_00991	Syal.g_00226
OG0001177	Prbk.g_00993	Syal.g_00224
OG0001178	Prbk.g_00901	Syal.g_00592
OG0001179	Prbk.g_00962	Syal.g_00256
OG0001180	Prbk.g_00804	Syal.g_00282
OG0001182	Prbk.g_00817	Syal.g_00295
OG0001183	Prbk.g_00845	Syal.g_00302
OG0001184	Prbk.g_00521	Syal.g_01359
OG0001185	Prbk.g_00231	Syal.g_01453
OG0001186	Prbk.g_01568	Syal.g_00179
OG0001187	Prbk.g_01572	Syal.g_00175
OG0001188	Prbk.g_01576	Syal.g_00172
OG0001189	Prbk.g_01598	Syal.g_00152
OG0001190	Prbk.g_02160	Syal.g_01067
OG0001191	Prbk.g_02173	Syal.g_01083
OG0001192	Prbk.g_02180	Syal.g_01090
OG0001193	Prbk.g_02218	Syal.g_01128
OG0001194	Prbk.g_02224	Syal.g_01130
OG0001195	Prbk.g_02225	Syal.g_01131
OG0001196	Prbk.g_02261	Syal.g_00078
OG0001197	Prbk.g_02263	Syal.g_00080
OG0001198	Prbk.g_02275	Syal.g_00093
OG0001199	Prbk.g_01314	Syal.g_00757
OG0001200	Prbk.g_01312	Syal.g_00759
OG0001201	Prbk.g_00010	Syal.g_00821
OG0001202	Prbk.g_01254	Syal.g_00956
OG0001203	Prbk.g_01519	Syal.g_00683
OG0001204	Prbk.g_01013	Syal.g_01201
OG0001205	Prbk.g_00318	Syal.g_00515
OG0001206	Prbk.g_02089	Syal.g_00490
OG0001207	Prbk.g_02053	Syal.g_02889
OG0001208	Prbk.g_02063	Syal.g_02899
OG0001209	Prbk.g_01083	Syal.g_02835
OG0001210	Prbk.g_01095	Syal.g_02827
OG0001211	Prbk.g_01892	Syal.g_02811
OG0001212	Prbk.g_01140	Syal.g_02754
OG0001213	Prbk.g_02623	Syal.g_02701
OG0001214	Prbk.g_02633	Syal.g_02634
OG0001215	Prbk.g_01816	Syal.g_01786
OG0001216	Prbk.g_00616	Syal.g_01861
OG0001217	Prbk.g_01872	Syal.g_02067
OG0001218	Prbk.g_01205	Syal.g_00429
OG0001219	Prbk.g_02367	Syal.g_02036
OG0001220	Prbk.g_02559	Syal.g_02494
OG0001221	Prbk.g_02420	Syal.g_02258
OG0001222	Prbk.g_02189	Syal.g_02006
OG0001223	Prbk.g_02299	Syal.g_01960
OG0001224	Prbk.g_00060	Syal.g_01827
OG0001225	Prbk.g_00058	Syal.g_01825
OG0001226	Prbk.g_01682	Syal.g_00767
OG0001227	Prbk.g_02022	Syal.g_01575
OG0001228	Prbk.g_00183	Syal.g_02451
OG0001229	Prbk.g_00923	Syal.g_01801
OG0001230	Prbk.g_00249	Syal.g_00029
OG0001231	Prbk.g_01637	Syal.g_00114
OG0001232	Prbk.g_01433	Syal.g_00622
OG0001233	Prbk.g_01410	Syal.g_00645
OG0001234	Prbk.g_01921	Syal.g_00212
OG0001236	Prbk.g_00517	Syal.g_01352
OG0001237	Prbk.g_00524	Syal.g_01362
OG0001238	Prbk.g_02174	Syal.g_01085
OG0001239	Prbk.g_01317	Syal.g_00754
OG0001240	Prbk.g_00027	Syal.g_00804
OG0001241	Prbk.g_00017	Syal.g_00814
OG0001242	Prbk.g_00200	Syal.g_00844
OG0001243	Prbk.g_00541	Syal.g_00852
OG0001245	Prbk.g_01693	Syal.g_02522
OG0001246	Prbk.g_01044	Syal.g_02927
OG0001247	Prbk.g_02509	Syal.g_01126
OG0001248	Prbk.g_01805	Syal.g_01778
OG0001249	Prbk.g_00865	Syal.g_00337
OG0001250	Prbk.g_02538	Syal.g_02469
OG0001252	Prbk.g_00065	Syal.g_01834
OG0001253	Prbk.g_01700	Syal.g_02521
OG0001254	Prbk.g_02196	Syal.g_02507
OG0001255	Prbk.g_01776	Syal.g_02609
OG0001258	Prbk.g_00914	Syal.g_00582
OG0001259	Prbk.g_01412	Syal.g_00643
OG0001260	Prbk.g_01382	Syal.g_00665
OG0001261	Prbk.g_00953	Syal.g_00265
OG0001262	Prbk.g_01595	Syal.g_00154
OG0001263	Prbk.g_00543	Syal.g_00856
OG0001265	Prbk.g_00198	Syal.g_00842
OG0001266	Prbk.g_01250	Syal.g_00960
OG0001267	Prbk.g_00417	Syal.g_01263
OG0001268	Prbk.g_00877	Syal.g_00353
OG0001269	Prbk.g_02556	Syal.g_02567
OG0001270	Prbk.g_00330	Syal.g_00528
OG0001271	Prbk.g_02110	Syal.g_00466
OG0001272	Prbk.g_02067	Syal.g_02903
OG0001273	Prbk.g_02626	Syal.g_02641
OG0001274	Prbk.g_00651	Syal.g_01007
OG0001275	Prbk.g_00570	Syal.g_01932
OG0001276	Prbk.g_00587	Syal.g_01914
OG0001277	Prbk.g_02247	Syal.g_02963
OG0001278	Prbk.g_00176	Syal.g_01766
OG0001279	Prbk.g_01933	Syal.g_02565
OG0001280	Prbk.g_01186	Syal.g_01604
OG0001281	Prbk.g_01177	Syal.g_01592
OG0001283	Prbk.g_02256	Syal.g_01179
OG0001285	Prbk.g_01429	Syal.g_00625
OG0001286	Prbk.g_00802	Syal.g_00280
OG0001288	Prbk.g_01534	Syal.g_01513
OG0001290	Prbk.g_00018	Syal.g_00813
OG0001291	Prbk.g_00553	Syal.g_00866
OG0001292	Prbk.g_01007	Syal.g_01206
OG0001293	Prbk.g_00381	Syal.g_01236
OG0001294	Prbk.g_00707	Syal.g_02207
OG0001295	Prbk.g_01098	Syal.g_01828
OG0001298	Prbk.g_01114	Syal.g_02777
OG0001300	Prbk.g_01801	Syal.g_01795
OG0001301	Prbk.g_01761	Syal.g_01941, Syal.g_01810
OG0001302	Prbk.g_01455	Syal.g_02607
OG0001303	Prbk.g_02365	Syal.g_02033
OG0001307	Prbk.g_01198	Syal.g_02195
OG0001308	Prbk.g_00277	Syal.g_00392
OG0001309	Prbk.g_01059	Syal.g_02943
OG0001310	Prbk.g_01444	Syal.g_00605
OG0001311	Prbk.g_00589	Syal.g_01912
OG0001312	Prbk.g_02354	Syal.g_02024
OG0001313	Prbk.g_02099	Syal.g_00482
OG0001316	Prbk.g_00560	Syal.g_00872
OG0001319	Prbk.g_00407	Syal.g_01252
OG0001321	Prbk.g_00309	Syal.g_00508
OG0001322	Prbk.g_00308	Syal.g_00507
OG0001323	Prbk.g_01062	Syal.g_02946
OG0001324	Prbk.g_01800	Syal.g_01796
OG0001326	Prbk.g_02231	Syal.g_02405, Syal.g_01138
OG0001328	Prbk.g_02413	Syal.g_02266
OG0001329	Prbk.g_01661	Syal.g_01188
OG0001330	Prbk.g_01193	Syal.g_01611
OG0001332	Prbk.g_02016	Syal.g_02965
OG0001333	Prbk.g_01416	Syal.g_00639
OG0001334	Prbk.g_00849	Syal.g_00311
OG0001335	Prbk.g_00850	Syal.g_00312
OG0001336	Prbk.g_02257	Syal.g_01180
OG0001337	Prbk.g_00859	Syal.g_00308, Syal.g_00327
OG0001339	Prbk.g_00015	Syal.g_00816
OG0001340	Prbk.g_00860	Syal.g_00328
OG0001341	Prbk.g_02519	Syal.g_02538
OG0001344	Prbk.g_00142	Syal.g_01658
OG0001347	Prbk.g_01542	Syal.g_01531
OG0001348	Prbk.g_00671	Syal.g_01849
OG0001351	Prbk.g_00300	Syal.g_00501
OG0001353	Prbk.g_02529	Syal.g_02457
OG0001354	Prbk.g_02308	Syal.g_01973
OG0001357	Prbk.g_00304	Syal.g_00433
OG0001358	Prbk.g_02607	Syal.g_02715
OG0001360	Prbk.g_00123	Syal.g_01696
OG0001361	Prbk.g_00102	Syal.g_01691
OG0001362	Prbk.g_00281	Syal.g_00397
OG0001363	Prbk.g_00283	Syal.g_00399
OG0001365	Prbk.g_02165	Syal.g_01072
OG0001366	Prbk.g_01435	Syal.g_00616
OG0001367	Prbk.g_01100	Syal.g_01621
OG0001367	Prbk.g_00789, Prbk.g_01285	Syal.g_00010
OG0001369	Prbk.g_00028	Syal.g_00803
OG0001373	Prbk.g_02230	Syal.g_01137
OG0001374	Prbk.g_02238	Syal.g_01145
OG0001376	Prbk.g_02183	Syal.g_01095
OG0001377	Prbk.g_02182	Syal.g_01094
OG0001378	Prbk.g_00337	Syal.g_00529
OG0001379	Prbk.g_01191	Syal.g_01609
OG0001382	Prbk.g_00623	Syal.g_00220
OG0001383	Prbk.g_01513	Syal.g_00678
OG0001383	Prbk.g_01512	Syal.g_00677
OG0001385	Prbk.g_02227	Syal.g_01134
OG0001386	Prbk.g_02228	Syal.g_01135
OG0001387	Prbk.g_02229	Syal.g_01136
OG0001388	Prbk.g_02232	Syal.g_01139
OG0001389	Prbk.g_02233	Syal.g_01140
OG0001390	Prbk.g_02234	Syal.g_01141
OG0001391	Prbk.g_02235	Syal.g_01142
OG0001392	Prbk.g_02236	Syal.g_01143
OG0001393	Prbk.g_02237	Syal.g_01144
OG0001394	Prbk.g_02437	Syal.g_02250
OG0001395	Prbk.g_00600	Syal.g_00001, Syal.g_02432
OG0001396	Prbk.g_01543	Syal.g_01532
OG0001397	Prbk.g_00282	Syal.g_00398
OG0001398	Prbk.g_01694	Syal.g_00774
OG0001400	Prbk.g_00747	Syal.g_00877
OG0001401	Prbk.g_02533	Syal.g_02463
OG0001402	Prbk.g_02612	Syal.g_02711
OG0001405	Prbk.g_00852	Syal.g_00314
OG0001406	Prbk.g_02184	Syal.g_01096
OG0001409	Prbk.g_00153	Syal.g_01671
OG0001410	Prbk.g_01197	Syal.g_02194
OG0001412	Prbk.g_01541	Syal.g_01530
OG0001416	Prbk.g_01180	Syal.g_01595
OG0001423	Prbk.g_02679, Prbk.g_01945	Syal.g_00726
OG0001425	Prbk.g_02177	Syal.g_01089
OG0001426	Prbk.g_02030	Syal.g_00694, Syal.g_00731
OG0001434	Prbk.g_02441	Syal.g_02245
OG0001435	Prbk.g_02392	Syal.g_02290
OG0001436	Prbk.g_00496	Syal.g_01335
OG0001436	Prbk.g_00497	Syal.g_01336
OG0001438	Prbk.g_00432	Syal.g_01278
OG0001442	Prbk.g_02445	Syal.g_02234
OG0001443	Prbk.g_00922	Syal.g_01101
OG0001444	Prbk.g_00033	Syal.g_00798
OG0001444	Prbk.g_01493	Syal.g_01506
OG0001449	Prbk.g_01465	Syal.g_01198
OG0001461	Prbk.g_00296	Syal.g_02091
OG0001462	Prbk.g_01611	Syal.g_00138
OG0001470	Prbk.g_01566	Syal.g_00181
OG0001474	Prbk.g_00878	Syal.g_00354
OG0001475	Prbk.g_01564	Syal.g_00184
OG0001476	Prbk.g_00148	Syal.g_01667
OG0001477	Prbk.g_01756	Syal.g_01807
OG0001479	Prbk.g_00875	Syal.g_00351
OG0001481	Prbk.g_00303	Syal.g_00504
OG0001488	Prbk.g_00159	Syal.g_01677
OG0001489	Prbk.g_00813	Syal.g_00291
OG0001495	Prbk.g_00994	Syal.g_00223
OG0001496	Prbk.g_01752	Syal.g_01804
OG0001497	Prbk.g_01755	Syal.g_01806
OG0001498	Prbk.g_00363	Syal.g_00554
OG0001508	Prbk.g_01567	Syal.g_00180
OG0001509	Prbk.g_01547	Syal.g_00189
OG0001509	Prbk.g_01545, Prbk.g_00223	Syal.g_00190
OG0001510	Prbk.g_01485	Syal.g_01489
OG0001511	Prbk.g_00003	Syal.g_00829
OG0001512	Prbk.g_01517	Syal.g_00682
OG0001513	Prbk.g_01680	Syal.g_00298
OG0001514	Prbk.g_01751	Syal.g_01803
OG0001515	Prbk.g_01809	Syal.g_01791
OG0001516	Prbk.g_00716	Syal.g_02197
OG0001517	Prbk.g_00872	Syal.g_00348
OG0001518	Prbk.g_02176	Syal.g_02309, Syal.g_01087
OG0001519	Prbk.g_02187	Syal.g_01103
OG0001525	Prbk.g_02665	Syal.g_02585
OG0001527	Prbk.g_01878	Syal.g_02796
OG0001528	Prbk.g_01570	Syal.g_00182
OG0001529	Prbk.g_01605	Syal.g_00145
OG0001530	Prbk.g_00005	Syal.g_00827
OG0001531	Prbk.g_01516	Syal.g_00681
OG0001532	Prbk.g_00136	Syal.g_01710
OG0001533	Prbk.g_01687	Syal.g_00494
OG0001533	Prbk.g_00338	Syal.g_00533
OG0001534	Prbk.g_00597	Syal.g_01898
OG0001535	Prbk.g_00585	Syal.g_01917
OG0001536	Prbk.g_02328	Syal.g_01996
OG0001537	Prbk.g_02428	Syal.g_02257
OG0001538	Prbk.g_02473	Syal.g_01870
OG0001539	Prbk.g_02579	Syal.g_02294
OG0001540	Prbk.g_00545	Syal.g_00858
OG0001541	Prbk.g_00787	Syal.g_00924
OG0001542	Prbk.g_01276	Syal.g_00935
OG0001543	Prbk.g_00673	Syal.g_00988
OG0001544	Prbk.g_02186	Syal.g_01102
OG0001545	Prbk.g_02246	Syal.g_01170
OG0001555	Prbk.g_01476	Syal.g_02484
OG0001558	Prbk.g_01634	Syal.g_00117
OG0001559	Prbk.g_00006	Syal.g_00826
OG0001560	Prbk.g_00019	Syal.g_00812
OG0001561	Prbk.g_00591	Syal.g_01910
OG0001562	Prbk.g_00577	Syal.g_01926
OG0001563	Prbk.g_00945	Syal.g_00274
OG0001565	Prbk.g_02513	Syal.g_02600
OG0001572	Prbk.g_01332	Syal.g_03017
OG0001574	Prbk.g_01880	Syal.g_02798
OG0001575	Prbk.g_01875	Syal.g_02793
OG0001576	Prbk.g_01168	Syal.g_01582
OG0001577	Prbk.g_01023	Syal.g_01648
OG0001579	Prbk.g_00856	Syal.g_00318
OG0001580	Prbk.g_02149	Syal.g_01052
OG0001589	Prbk.g_01408	Syal.g_00647
OG0001590	Prbk.g_02557	Syal.g_02642, Syal.g_02511
OG0001591	Prbk.g_02583	Syal.g_02209
OG0001592	Prbk.g_02150	Syal.g_01053
OG0001614	Prbk.g_00229	Syal.g_01451
OG0001615	Prbk.g_02685	Syal.g_02482, Syal.g_02820
OG0001616	Prbk.g_01500	Syal.g_01699
OG0001617	Prbk.g_01955	Syal.g_01800
OG0001618	Prbk.g_00609	Syal.g_02420
OG0001619	Prbk.g_02338	Syal.g_02009
OG0001620	Prbk.g_00886	Syal.g_00360
OG0001621	Prbk.g_00370	Syal.g_01224
OG0001622	Prbk.g_02255	Syal.g_01178
OG0001634	Prbk.g_00710	Syal.g_02203
OG0001635	Prbk.g_02658	Syal.g_01517
OG0001636	Prbk.g_01612	Syal.g_00137
OG0001637	Prbk.g_01392	Syal.g_00659
OG0001638	Prbk.g_01446	Syal.g_00599
OG0001639	Prbk.g_02005	Syal.g_02968
OG0001640	Prbk.g_00069	Syal.g_01839
OG0001641	Prbk.g_02294	Syal.g_01955
OG0001643	Prbk.g_02636	Syal.g_02631
OG0001652	Prbk.g_01636	Syal.g_00115
OG0001653	Prbk.g_00030	Syal.g_00801
OG0001654	Prbk.g_02007	Syal.g_02966
OG0001655	Prbk.g_00356, Prbk.g_00692	Syal.g_02854, Syal.g_00703
OG0001656	Prbk.g_00855	Syal.g_00317
OG0001657	Prbk.g_00762	Syal.g_00897
OG0001658	Prbk.g_02159	Syal.g_01066
OG0001671	Prbk.g_00666	Syal.g_00993
OG0001672	Prbk.g_01306	Syal.g_00765
OG0001673	Prbk.g_01367	Syal.g_00689
OG0001674	Prbk.g_01388	Syal.g_00044, Syal.g_01890
OG0001674	Prbk.g_01387	Syal.g_00045, Syal.g_01889
OG0001675	Prbk.g_00574, Prbk.g_00576	Syal.g_01928
OG0001676	Prbk.g_00858	Syal.g_00320
OG0001677	Prbk.g_00846	Syal.g_00303
OG0001692	Prbk.g_00254	Syal.g_00024
OG0001693	Prbk.g_00358	Syal.g_01822
OG0001694	Prbk.g_00419	Syal.g_01265
OG0001695	Prbk.g_02241	Syal.g_01165
OG0001702	Prbk.g_01293	Syal.g_00786
OG0001703	Prbk.g_02054	Syal.g_02890
OG0001712	Prbk.g_02521	Syal.g_02524
OG0001714	Prbk.g_01555	Syal.g_01529
OG0001715	Prbk.g_01712	Syal.g_02550
OG0001716	Prbk.g_02551	Syal.g_02491, Syal.g_01503
OG0001726	Prbk.g_02377	Syal.g_00536
OG0001728	Prbk.g_01565	Syal.g_00855
OG0001729	Prbk.g_01511	Syal.g_00676
OG0001730	Prbk.g_01377	Syal.g_00672
OG0001731	Prbk.g_01992	Syal.g_02986
OG0001732	Prbk.g_01507	Syal.g_01730
OG0001734	Prbk.g_02553	Syal.g_02492
OG0001735	Prbk.g_00724	Syal.g_02179
OG0001737	Prbk.g_00437	Syal.g_01284
OG0001738	Prbk.g_00470	Syal.g_01320
OG0001740	Prbk.g_02244	Syal.g_01167
OG0001748	Prbk.g_00664	Syal.g_00995
OG0001750	Prbk.g_00032	Syal.g_00799
OG0001751	Prbk.g_01366	Syal.g_00690
OG0001752	Prbk.g_01380	Syal.g_00669
OG0001753	Prbk.g_01386	Syal.g_00662
OG0001754	Prbk.g_01389	Syal.g_00661
OG0001755	Prbk.g_01058	Syal.g_02942
OG0001759	Prbk.g_01973	Syal.g_02108, Syal.g_02141
OG0001760	Prbk.g_02382	Syal.g_02096
OG0001761	Prbk.g_01847	Syal.g_02727
OG0001762	Prbk.g_00567	Syal.g_01947
OG0001763	Prbk.g_02300	Syal.g_01961
OG0001764	Prbk.g_02374	Syal.g_02046
OG0001765	Prbk.g_02590	Syal.g_01854, Syal.g_01106, Syal.g_02105
OG0001766	Prbk.g_00447	Syal.g_01296
OG0001767	Prbk.g_00495	Syal.g_01334
OG0001768	Prbk.g_01269	Syal.g_00941
OG0001783	Prbk.g_00234	Syal.g_01456
OG0001784	Prbk.g_00037	Syal.g_00795
OG0001785	Prbk.g_01390, Prbk.g_01391	Syal.g_00660
OG0001786	Prbk.g_01976	Syal.g_03009
OG0001787	Prbk.g_01079	Syal.g_02839
OG0001788	Prbk.g_01082	Syal.g_02836
OG0001789	Prbk.g_01184	Syal.g_01602
OG0001790	Prbk.g_01030	Syal.g_01633
OG0001791	Prbk.g_00150	Syal.g_01669, Syal.g_02431
OG0001792	Prbk.g_00187	Syal.g_01737
OG0001794	Prbk.g_01724	Syal.g_01902, Syal.g_01901
OG0001796	Prbk.g_00579	Syal.g_01923
OG0001797	Prbk.g_02345	Syal.g_02017
OG0001798	Prbk.g_02614	Syal.g_02709
OG0001799	Prbk.g_02653	Syal.g_02336, Syal.g_02616
OG0001800	Prbk.g_01936	Syal.g_01539
OG0001801	Prbk.g_00245	Syal.g_00038
OG0001803	Prbk.g_00322	Syal.g_00519
OG0001804	Prbk.g_00362	Syal.g_00553
OG0001805	Prbk.g_01002	Syal.g_01211
OG0001806	Prbk.g_00408	Syal.g_01253
OG0001807	Prbk.g_00498	Syal.g_01337
OG0001808	Prbk.g_00509	Syal.g_01344
OG0001809	Prbk.g_00556	Syal.g_00869
OG0001810	Prbk.g_00558	Syal.g_00878
OG0001811	Prbk.g_01279	Syal.g_00933
OG0001812	Prbk.g_02151	Syal.g_01054
OG0001813	Prbk.g_02206	Syal.g_01117
OG0001814	Prbk.g_02264	Syal.g_00081
OG0001815	Prbk.g_02273	Syal.g_00091
OG0001835	Prbk.g_01759	Syal.g_00713
OG0001837	Prbk.g_00665	Syal.g_00994
OG0001838	Prbk.g_02286	Syal.g_00105
OG0001839	Prbk.g_01616	Syal.g_00133
OG0001840	Prbk.g_01599	Syal.g_00151
OG0001841	Prbk.g_01591	Syal.g_00158
OG0001843	Prbk.g_00228	Syal.g_01450
OG0001844	Prbk.g_00227	Syal.g_01449
OG0001845	Prbk.g_00221	Syal.g_01448
OG0001846	Prbk.g_00201	Syal.g_00845
OG0001847	Prbk.g_00199	Syal.g_00843
OG0001848	Prbk.g_00195	Syal.g_00839
OG0001849	Prbk.g_01298	Syal.g_00780
OG0001850	Prbk.g_01305	Syal.g_00768
OG0001851	Prbk.g_01310	Syal.g_00761
OG0001852	Prbk.g_01311	Syal.g_00760
OG0001853	Prbk.g_01318	Syal.g_00753
OG0001854	Prbk.g_01370	Syal.g_00685
OG0001855	Prbk.g_00265, Prbk.g_01393	Syal.g_00050
OG0001856	Prbk.g_00935	Syal.g_00563
OG0001857	Prbk.g_00938	Syal.g_00560
OG0001858	Prbk.g_01995	Syal.g_02981
OG0001859	Prbk.g_02043	Syal.g_02879
OG0001860	Prbk.g_02055	Syal.g_02892
OG0001861	Prbk.g_02068	Syal.g_02904
OG0001862	Prbk.g_02080	Syal.g_02916
OG0001863	Prbk.g_01864	Syal.g_02922
OG0001864	Prbk.g_01093	Syal.g_02829
OG0001865	Prbk.g_01127	Syal.g_02562, Syal.g_02764
OG0001866	Prbk.g_01152	Syal.g_02740
OG0001867	Prbk.g_01162	Syal.g_02729
OG0001868	Prbk.g_01181	Syal.g_01596
OG0001869	Prbk.g_01024	Syal.g_01647
OG0001870	Prbk.g_01016	Syal.g_01656
OG0001871	Prbk.g_00145	Syal.g_01661
OG0001872	Prbk.g_00180	Syal.g_01742
OG0001873	Prbk.g_01499	Syal.g_01700
OG0001874	Prbk.g_00124	Syal.g_01697
OG0001877	Prbk.g_01808	Syal.g_01792
OG0001878	Prbk.g_00571	Syal.g_01931
OG0001879	Prbk.g_00563	Syal.g_01950
OG0001880	Prbk.g_02321	Syal.g_01987
OG0001881	Prbk.g_02322	Syal.g_01988
OG0001882	Prbk.g_02342	Syal.g_02014
OG0001883	Prbk.g_02347	Syal.g_02018
OG0001884	Prbk.g_02356	Syal.g_02564
OG0001885	Prbk.g_02369	Syal.g_02041
OG0001886	Prbk.g_02373	Syal.g_02045
OG0001887	Prbk.g_02412	Syal.g_02267
OG0001888	Prbk.g_02454	Syal.g_02243
OG0001889	Prbk.g_02482	Syal.g_01880
OG0001890	Prbk.g_02545	Syal.g_02476
OG0001891	Prbk.g_02549	Syal.g_02480
OG0001892	Prbk.g_02562	Syal.g_02601
OG0001893	Prbk.g_02615	Syal.g_02708
OG0001894	Prbk.g_02630	Syal.g_02637
OG0001895	Prbk.g_01939	Syal.g_00063
OG0001896	Prbk.g_00340	Syal.g_00535
OG0001897	Prbk.g_00880	Syal.g_00357
OG0001898	Prbk.g_00863	Syal.g_00336
OG0001899	Prbk.g_00955	Syal.g_00263
OG0001900	Prbk.g_00382	Syal.g_01238
OG0001901	Prbk.g_00383	Syal.g_01239
OG0001902	Prbk.g_00424	Syal.g_01270
OG0001903	Prbk.g_00433	Syal.g_01279
OG0001904	Prbk.g_00501	Syal.g_01340
OG0001905	Prbk.g_00511	Syal.g_01346
OG0001906	Prbk.g_00546	Syal.g_00859
OG0001908	Prbk.g_00788	Syal.g_00926
OG0001909	Prbk.g_01271	Syal.g_00939
OG0001910	Prbk.g_00660	Syal.g_00999
OG0001912	Prbk.g_02170	Syal.g_01077
OG0001913	Prbk.g_02172	Syal.g_01081
OG0001914	Prbk.g_02200	Syal.g_02509
OG0001929	Prbk.g_01584	Syal.g_00165
OG0001932	Prbk.g_00230	Syal.g_01452
OG0001933	Prbk.g_00008	Syal.g_00823
OG0001934	Prbk.g_00023	Syal.g_00808
OG0001936	Prbk.g_01469	Syal.g_02069
OG0001937	Prbk.g_01984	Syal.g_02994
OG0001938	Prbk.g_02057	Syal.g_02894
OG0001939	Prbk.g_02683	Syal.g_02608
OG0001940	Prbk.g_01113	Syal.g_02778
OG0001941	Prbk.g_01176	Syal.g_01591
OG0001943	Prbk.g_00151	Syal.g_01670
OG0001944	Prbk.g_01669	Syal.g_02052
OG0001945	Prbk.g_01708, Prbk.g_01329, Prbk.g_01722, Prbk.g_01740	Syal.g_02307
OG0001946	Prbk.g_01803	Syal.g_01793
OG0001947	Prbk.g_00071	Syal.g_01841, Syal.g_01043
OG0001948	Prbk.g_02298	Syal.g_01959
OG0001949	Prbk.g_02312	Syal.g_01978
OG0001950	Prbk.g_02314	Syal.g_01980
OG0001951	Prbk.g_02323	Syal.g_01989
OG0001952	Prbk.g_02343	Syal.g_02015
OG0001953	Prbk.g_02344	Syal.g_02016
OG0001954	Prbk.g_02508	Syal.g_02517
OG0001957	Prbk.g_02620	Syal.g_02703
OG0001958	Prbk.g_00721	Syal.g_02181
OG0001961	Prbk.g_02108	Syal.g_00468
OG0001962	Prbk.g_00698	Syal.g_01012
OG0001964	Prbk.g_01919	Syal.g_00210
OG0001965	Prbk.g_00369	Syal.g_02842
OG0001966	Prbk.g_00377	Syal.g_01232
OG0001967	Prbk.g_00379	Syal.g_01234
OG0001968	Prbk.g_00380	Syal.g_01235
OG0001969	Prbk.g_00452	Syal.g_01303
OG0001970	Prbk.g_00548	Syal.g_00861
OG0001971	Prbk.g_01273	Syal.g_00937
OG0001972	Prbk.g_00647	Syal.g_01011
OG0001974	Prbk.g_02157	Syal.g_01063
OG0001975	Prbk.g_02199	Syal.g_02508
OG0001976	Prbk.g_02201	Syal.g_02510
OG0001995	Prbk.g_01089	Syal.g_01208
OG0001997	Prbk.g_00034	Syal.g_00797
OG0001998	Prbk.g_01395	Syal.g_00049
OG0001999	Prbk.g_01418	Syal.g_00637
OG0002000	Prbk.g_01060	Syal.g_02944
OG0002002	Prbk.g_00181	Syal.g_02337, Syal.g_01741
OG0002003	Prbk.g_01813	Syal.g_01790
OG0002004	Prbk.g_01826	Syal.g_01354, Syal.g_00586
OG0002006	Prbk.g_00072	Syal.g_01842
OG0002007	Prbk.g_00073	Syal.g_01843
OG0002008	Prbk.g_00569	Syal.g_01933
OG0002009	Prbk.g_02431	Syal.g_02254
