Orthogroup	Prbk	Pral
OG0001123	Prbk.g_00588	Pral.g_01598
OG0001124	Prbk.g_00590	Pral.g_01600
OG0001125	Prbk.g_00592	Pral.g_01602
OG0001126	Prbk.g_00068	Pral.g_01571
OG0001127	Prbk.g_00067	Pral.g_01570
OG0001128	Prbk.g_00064	Pral.g_01569
OG0001129	Prbk.g_00063	Pral.g_01568
OG0001130	Prbk.g_00062	Pral.g_01567
OG0001131	Prbk.g_00627	Pral.g_01321
OG0001132	Prbk.g_02595	Pral.g_01033
OG0001133	Prbk.g_02613	Pral.g_01314
OG0001134	Prbk.g_02195	Pral.g_00056, Pral.g_00078
OG0001135	Prbk.g_02197	Pral.g_00075
OG0001136	Prbk.g_01021	Pral.g_01364
OG0001137	Prbk.g_00155	Pral.g_01377
OG0001138	Prbk.g_00137	Pral.g_01401
OG0001139	Prbk.g_00135	Pral.g_01403
OG0001141	Prbk.g_00133	Pral.g_01404
OG0001142	Prbk.g_00132	Pral.g_01405
OG0001143	Prbk.g_01504	Pral.g_01412
OG0001144	Prbk.g_00188	Pral.g_01417
OG0001145	Prbk.g_01194	Pral.g_01289
OG0001146	Prbk.g_01178	Pral.g_01277
OG0001147	Prbk.g_02120	Pral.g_01235
OG0001148	Prbk.g_02051	Pral.g_01220
OG0001149	Prbk.g_02050	Pral.g_01219
OG0001150	Prbk.g_02049	Pral.g_01218
OG0001151	Prbk.g_02037	Pral.g_01207
OG0001152	Prbk.g_02036	Pral.g_01206
OG0001153	Prbk.g_01217	Pral.g_01128
OG0001154	Prbk.g_01216	Pral.g_01127
OG0001155	Prbk.g_02004	Pral.g_01108
OG0001156	Prbk.g_02001	Pral.g_01105
OG0001157	Prbk.g_02596	Pral.g_01104
OG0001158	Prbk.g_02000	Pral.g_01103
OG0001159	Prbk.g_01999	Pral.g_01102
OG0001160	Prbk.g_00934	Pral.g_01076
OG0001161	Prbk.g_02593	Pral.g_00045
OG0001163	Prbk.g_00920	Pral.g_00098
OG0001164	Prbk.g_00915	Pral.g_00102
OG0001165	Prbk.g_00912	Pral.g_00105
OG0001166	Prbk.g_01438	Pral.g_00126
OG0001167	Prbk.g_01417	Pral.g_00143
OG0001168	Prbk.g_01415	Pral.g_00145
OG0001169	Prbk.g_01413	Pral.g_00147
OG0001170	Prbk.g_01411	Pral.g_00149
OG0001171	Prbk.g_01401	Pral.g_00160
OG0001172	Prbk.g_01908	Pral.g_00175
OG0001173	Prbk.g_01909	Pral.g_00176
OG0001174	Prbk.g_01917	Pral.g_00184
OG0001175	Prbk.g_01918	Pral.g_00185
OG0001176	Prbk.g_00991	Pral.g_00194
OG0001177	Prbk.g_00993	Pral.g_00196
OG0001178	Prbk.g_00901	Pral.g_00112
OG0001179	Prbk.g_00962	Pral.g_00226
OG0001180	Prbk.g_00804	Pral.g_00249
OG0001181	Prbk.g_00808	Pral.g_00253
OG0001182	Prbk.g_00817	Pral.g_00261
OG0001183	Prbk.g_00845	Pral.g_00267
OG0001184	Prbk.g_00521	Pral.g_00284
OG0001185	Prbk.g_00231	Pral.g_00300
OG0001186	Prbk.g_01568	Pral.g_00324
OG0001187	Prbk.g_01572	Pral.g_00327
OG0001188	Prbk.g_01576	Pral.g_00329
OG0001189	Prbk.g_01598	Pral.g_00346
OG0001190	Prbk.g_02160	Pral.g_00351
OG0001191	Prbk.g_02173	Pral.g_00361
OG0001192	Prbk.g_02180	Pral.g_00366
OG0001193	Prbk.g_02218	Pral.g_00380
OG0001194	Prbk.g_02224	Pral.g_00381
OG0001195	Prbk.g_02225	Pral.g_00382
OG0001196	Prbk.g_02261	Pral.g_00398
OG0001197	Prbk.g_02263	Pral.g_00400
OG0001198	Prbk.g_02275	Pral.g_00407
OG0001200	Prbk.g_01312	Pral.g_00971
OG0001201	Prbk.g_00010	Pral.g_00939
OG0001203	Prbk.g_01519	Pral.g_00802
OG0001205	Prbk.g_00318	Pral.g_00648
OG0001206	Prbk.g_02089	Pral.g_00626
OG0001207	Prbk.g_02053	Pral.g_00615
OG0001208	Prbk.g_02063	Pral.g_00609
OG0001209	Prbk.g_01083	Pral.g_00555
OG0001210	Prbk.g_01095	Pral.g_00550
OG0001211	Prbk.g_01892	Pral.g_00540
OG0001212	Prbk.g_01140	Pral.g_00493
OG0001213	Prbk.g_02623	Pral.g_00458
OG0001214	Prbk.g_02633	Pral.g_01438
OG0001215	Prbk.g_01816	Pral.g_01751
OG0001216	Prbk.g_00616	Pral.g_01727
OG0001217	Prbk.g_01872	Pral.g_00023
OG0001218	Prbk.g_01205	Pral.g_01308
OG0001219	Prbk.g_02367	Pral.g_01660
OG0001220	Prbk.g_02559	Pral.g_01542
OG0001221	Prbk.g_02420	Pral.g_01788
OG0001222	Prbk.g_02189	Pral.g_01605
OG0001223	Prbk.g_02299	Pral.g_01610
OG0001224	Prbk.g_00060	Pral.g_01565
OG0001225	Prbk.g_00058	Pral.g_01563
OG0001226	Prbk.g_01682	Pral.g_01320, Pral.g_00967
OG0001227	Prbk.g_02022	Pral.g_01327
OG0001228	Prbk.g_00183	Pral.g_01421
OG0001229	Prbk.g_00923	Pral.g_01299
OG0001230	Prbk.g_00249	Pral.g_01174
OG0001232	Prbk.g_01433	Pral.g_00130
OG0001233	Prbk.g_01410	Pral.g_00150
OG0001234	Prbk.g_01921	Pral.g_00188
OG0001235	Prbk.g_00996	Pral.g_00192
OG0001236	Prbk.g_00517	Pral.g_00281
OG0001237	Prbk.g_00524	Pral.g_00285
OG0001238	Prbk.g_02174	Pral.g_00362
OG0001239	Prbk.g_01317	Pral.g_00976
OG0001240	Prbk.g_00027	Pral.g_00954
OG0001241	Prbk.g_00017	Pral.g_00945
OG0001242	Prbk.g_00200	Pral.g_00926
OG0001243	Prbk.g_00541	Pral.g_00919
OG0001245	Prbk.g_01693	Pral.g_01840
OG0001246	Prbk.g_01044	Pral.g_00016, Pral.g_00586
OG0001247	Prbk.g_02509	Pral.g_01758
OG0001248	Prbk.g_01805	Pral.g_01756
OG0001249	Prbk.g_00865	Pral.g_00701
OG0001250	Prbk.g_02538	Pral.g_01529
OG0001253	Prbk.g_01700	Pral.g_01032
OG0001254	Prbk.g_02196	Pral.g_00076
OG0001258	Prbk.g_00914	Pral.g_00103
OG0001259	Prbk.g_01412	Pral.g_00148
OG0001260	Prbk.g_01382	Pral.g_00166
OG0001261	Prbk.g_00953	Pral.g_00234
OG0001262	Prbk.g_01595	Pral.g_00344
OG0001263	Prbk.g_00543	Pral.g_00917
OG0001265	Prbk.g_00198	Pral.g_00927
OG0001266	Prbk.g_01250	Pral.g_00841
OG0001267	Prbk.g_00417	Pral.g_00759
OG0001268	Prbk.g_00877	Pral.g_00693
OG0001269	Prbk.g_02556	Pral.g_01541
OG0001270	Prbk.g_00330	Pral.g_00660
OG0001271	Prbk.g_02110	Pral.g_00620
OG0001272	Prbk.g_02067	Pral.g_00605
OG0001273	Prbk.g_02626	Pral.g_01432
OG0001274	Prbk.g_00651	Pral.g_00818
OG0001275	Prbk.g_00570	Pral.g_01585
OG0001276	Prbk.g_00587	Pral.g_01597
OG0001277	Prbk.g_02247	Pral.g_01703
OG0001278	Prbk.g_00176	Pral.g_01425
OG0001279	Prbk.g_01933	Pral.g_00024
OG0001280	Prbk.g_01186	Pral.g_01282
OG0001281	Prbk.g_01177	Pral.g_01276
OG0001283	Prbk.g_02256	Pral.g_00394
OG0001285	Prbk.g_01429	Pral.g_00133
OG0001286	Prbk.g_00802	Pral.g_00247
OG0001288	Prbk.g_01534	Pral.g_00317
OG0001290	Prbk.g_00018	Pral.g_00946
OG0001291	Prbk.g_00553	Pral.g_00909
OG0001292	Prbk.g_01007	Pral.g_00791
OG0001293	Prbk.g_00381	Pral.g_00778
OG0001294	Prbk.g_00707	Pral.g_00025
OG0001297	Prbk.g_01053	Pral.g_00576
OG0001298	Prbk.g_01114	Pral.g_00511
OG0001300	Prbk.g_01801	Pral.g_01747
OG0001301	Prbk.g_01761	Pral.g_01742
OG0001302	Prbk.g_01455	Pral.g_01663
OG0001307	Prbk.g_01198	Pral.g_01238
OG0001308	Prbk.g_00277	Pral.g_01151
OG0001309	Prbk.g_01059	Pral.g_00572
OG0001310	Prbk.g_01444	Pral.g_00120
OG0001311	Prbk.g_00589	Pral.g_01599
OG0001312	Prbk.g_02354	Pral.g_01651
OG0001313	Prbk.g_02099, Prbk.g_02097	Pral.g_01673
OG0001316	Prbk.g_00560	Pral.g_00905
OG0001319	Prbk.g_00407	Pral.g_00766
OG0001321	Prbk.g_00309	Pral.g_00642
OG0001322	Prbk.g_00308	Pral.g_00641
OG0001323	Prbk.g_01062	Pral.g_00570
OG0001324	Prbk.g_01800	Pral.g_01746
OG0001330	Prbk.g_01193	Pral.g_01047
OG0001331	Prbk.g_02047	Pral.g_01216
OG0001332	Prbk.g_02016	Pral.g_01112
OG0001333	Prbk.g_01416	Pral.g_00144
OG0001334	Prbk.g_00849	Pral.g_00270
OG0001335	Prbk.g_00850	Pral.g_00271
OG0001336	Prbk.g_02257	Pral.g_00395
OG0001337	Prbk.g_00859	Pral.g_00707
OG0001339	Prbk.g_00015	Pral.g_00943
OG0001340	Prbk.g_00860	Pral.g_00706
OG0001341	Prbk.g_02519	Pral.g_01304
OG0001344	Prbk.g_00142	Pral.g_01371
OG0001348	Prbk.g_00671	Pral.g_01303
OG0001351	Prbk.g_00300	Pral.g_00634
OG0001352	Prbk.g_01767	Pral.g_01762
OG0001353	Prbk.g_02529	Pral.g_01520
OG0001354	Prbk.g_02308	Pral.g_01617
OG0001355	Prbk.g_02424	Pral.g_01040
OG0001358	Prbk.g_02607	Pral.g_00467
OG0001361	Prbk.g_00102	Pral.g_01386
OG0001362	Prbk.g_00281	Pral.g_01147
OG0001363	Prbk.g_00283	Pral.g_01145
OG0001365	Prbk.g_02165	Pral.g_00355
OG0001369	Prbk.g_00028	Pral.g_00955
OG0001371	Prbk.g_01361	Pral.g_01763
OG0001372	Prbk.g_01468	Pral.g_00043
OG0001379	Prbk.g_01191	Pral.g_01287
OG0001380	Prbk.g_02564	Pral.g_01345
OG0001381	Prbk.g_00629	Pral.g_01343
OG0001394	Prbk.g_02437	Pral.g_01784
OG0001397	Prbk.g_00282	Pral.g_01146
OG0001398	Prbk.g_01694	Pral.g_01710
OG0001401	Prbk.g_02533	Pral.g_01672
OG0001402	Prbk.g_02612	Pral.g_00463
OG0001403	Prbk.g_01618	Pral.g_01013
OG0001405	Prbk.g_00852	Pral.g_00713
OG0001409	Prbk.g_00153	Pral.g_01376
OG0001410	Prbk.g_01197	Pral.g_01237
OG0001414	Prbk.g_01364	Pral.g_00812
OG0001415	Prbk.g_01135	Pral.g_00810
OG0001418	Prbk.g_01925	Pral.g_01757
OG0001425	Prbk.g_02177	Pral.g_00365
OG0001431	Prbk.g_01737	Pral.g_00046
OG0001434	Prbk.g_02441	Pral.g_01779
OG0001435	Prbk.g_02392	Pral.g_01803
OG0001437	Prbk.g_01136	Pral.g_00811
OG0001438	Prbk.g_00432	Pral.g_00745
OG0001441	Prbk.g_01064	Pral.g_00568
OG0001443	Prbk.g_00922	Pral.g_01300
OG0001446	Prbk.g_01665	Pral.g_00048
OG0001450	Prbk.g_01827	Pral.g_01754
OG0001451	Prbk.g_00598	Pral.g_01553
OG0001455	Prbk.g_00694	Pral.g_00019
OG0001461	Prbk.g_00296	Pral.g_00457
OG0001463	Prbk.g_00425	Pral.g_00752
OG0001464	Prbk.g_00861	Pral.g_00705
OG0001476	Prbk.g_00148	Pral.g_01374
OG0001481	Prbk.g_00303	Pral.g_00671
OG0001484	Prbk.g_00625	Pral.g_01053
OG0001485	Prbk.g_02012	Pral.g_00065
OG0001487	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208	Pral.g_01120
OG0001488	Prbk.g_00159	Pral.g_01381
OG0001489	Prbk.g_00813	Pral.g_00258
OG0001491	Prbk.g_01642	Pral.g_01665
OG0001494	Prbk.g_00095	Pral.g_01255, Pral.g_01252
OG0001495	Prbk.g_00994	Pral.g_00197
OG0001498	Prbk.g_00363	Pral.g_00675
OG0001500	Prbk.g_01365	Pral.g_00776
OG0001501	Prbk.g_00169	Pral.g_01691
OG0001503	Prbk.g_01456	Pral.g_01902
OG0001506	Prbk.g_01654	Pral.g_01115
OG0001510	Prbk.g_01485	Pral.g_00311
OG0001511	Prbk.g_00003	Pral.g_00935
OG0001512	Prbk.g_01517	Pral.g_01297
OG0001515	Prbk.g_01809	Pral.g_01749
OG0001516	Prbk.g_00716	Pral.g_01465
OG0001517	Prbk.g_00872	Pral.g_00697
OG0001518	Prbk.g_02176	Pral.g_00364
OG0001519	Prbk.g_02187	Pral.g_00369
OG0001527	Prbk.g_01878	Pral.g_00526
OG0001529	Prbk.g_01605	Pral.g_01004
OG0001530	Prbk.g_00005	Pral.g_00936
OG0001531	Prbk.g_01516	Pral.g_00801
OG0001532	Prbk.g_00136	Pral.g_01402
OG0001534	Prbk.g_00597	Pral.g_01576
OG0001535	Prbk.g_00585	Pral.g_01596
OG0001536	Prbk.g_02328	Pral.g_01631
OG0001537	Prbk.g_02428	Pral.g_01787
OG0001538	Prbk.g_02473	Pral.g_01493
OG0001539	Prbk.g_02579	Pral.g_01808
OG0001540	Prbk.g_00545	Pral.g_00915
OG0001541	Prbk.g_00787	Pral.g_00864
OG0001542	Prbk.g_01276	Pral.g_00858
OG0001543	Prbk.g_00673	Pral.g_01305
OG0001544	Prbk.g_02186	Pral.g_00368
OG0001545	Prbk.g_02246	Pral.g_00385
OG0001550	Prbk.g_01692	Pral.g_01701
OG0001553	Prbk.g_00256	Pral.g_01168
OG0001558	Prbk.g_01634	Pral.g_00667
OG0001559	Prbk.g_00006	Pral.g_00937
OG0001560	Prbk.g_00019	Pral.g_00947
OG0001561	Prbk.g_00591	Pral.g_01601
OG0001562	Prbk.g_00577	Pral.g_01589
OG0001563	Prbk.g_00945	Pral.g_00242
OG0001565	Prbk.g_02513	Pral.g_01872
OG0001574	Prbk.g_01880	Pral.g_00528
OG0001575	Prbk.g_01875	Pral.g_00523
OG0001576	Prbk.g_01168	Pral.g_01268
OG0001577	Prbk.g_01023	Pral.g_01362
OG0001579	Prbk.g_00856	Pral.g_00709
OG0001580	Prbk.g_02149	Pral.g_00997
OG0001588	Prbk.g_00504	Pral.g_01229
OG0001589	Prbk.g_01408	Pral.g_00153
OG0001591	Prbk.g_02583	Pral.g_01770
OG0001592	Prbk.g_02150	Pral.g_00998
OG0001598	Prbk.g_01039	Pral.g_01744
OG0001605	Prbk.g_01656	Pral.g_01844
OG0001614	Prbk.g_00229	Pral.g_00299
OG0001616	Prbk.g_01500	Pral.g_01392
OG0001617	Prbk.g_01955	Pral.g_01745
OG0001619	Prbk.g_02338	Pral.g_01641
OG0001620	Prbk.g_00886	Pral.g_00689
OG0001621	Prbk.g_00370	Pral.g_00786
OG0001622	Prbk.g_02255	Pral.g_00393
OG0001636	Prbk.g_01612	Pral.g_01010
OG0001638	Prbk.g_01446	Pral.g_00118
OG0001639	Prbk.g_02005	Pral.g_01109
OG0001640	Prbk.g_00069	Pral.g_01572
OG0001642	Prbk.g_02555	Pral.g_01540
OG0001652	Prbk.g_01636	Pral.g_01678
OG0001654	Prbk.g_02007	Pral.g_01111
OG0001655	Prbk.g_00356, Prbk.g_00692	Pral.g_01302
OG0001656	Prbk.g_00855	Pral.g_00710
OG0001657	Prbk.g_00762	Pral.g_00889
OG0001658	Prbk.g_02159	Pral.g_01002
OG0001661	Prbk.g_01663, Prbk.g_01668	Pral.g_01865
OG0001670	Prbk.g_01742	Pral.g_00070
OG0001671	Prbk.g_00666	Pral.g_01685
OG0001673	Prbk.g_01367	Pral.g_00808
OG0001676	Prbk.g_00858	Pral.g_00708
OG0001684	Prbk.g_01128	Pral.g_00500
OG0001691	Prbk.g_02381	Pral.g_01574
OG0001692	Prbk.g_00254	Pral.g_01170
OG0001694	Prbk.g_00419	Pral.g_00757
OG0001703	Prbk.g_02054	Pral.g_00614
OG0001729	Prbk.g_01511	Pral.g_00798
OG0001731	Prbk.g_01992	Pral.g_01096
OG0001737	Prbk.g_00437	Pral.g_01686
OG0001746	Prbk.g_00357	Pral.g_00434
OG0001748	Prbk.g_00664	Pral.g_01684
OG0001757	Prbk.g_00171, Prbk.g_01677	Pral.g_01900
OG0001761	Prbk.g_01847	Pral.g_00473
OG0001793	Prbk.g_01702	Pral.g_00423
OG0001795	Prbk.g_01787	Pral.g_01836
OG0001802	Prbk.g_02116	Pral.g_00030
OG0001803	Prbk.g_00322	Pral.g_00652
OG0001810	Prbk.g_00558	Pral.g_01688
OG0001813	Prbk.g_02206	Pral.g_00372
OG0001837	Prbk.g_00665	Pral.g_01683
OG0001907	Prbk.g_00743	Pral.g_01056
OG0001936	Prbk.g_01469	Pral.g_00069
OG0001955	Prbk.g_02552	Pral.g_01307
OG0001956	Prbk.g_02569	Pral.g_01547
OG0001963	Prbk.g_00837, Prbk.g_00838	Pral.g_01049
OG0001974	Prbk.g_02157	Pral.g_00014
OG0001977	Prbk.g_02212	Pral.g_00376
OG0002036	Prbk.g_00909	Pral.g_01048
OG0002052	Prbk.g_02188	Pral.g_01606
OG0002111	Prbk.g_02674	Pral.g_01869
OG0002154	Prbk.g_00540	Pral.g_01224
OG0002164	Prbk.g_01652	Pral.g_01310, Pral.g_01827
OG0002165	Prbk.g_01658	Pral.g_01835
OG0002232	Prbk.g_01840	Pral.g_01759
OG0002237	Prbk.g_02625	Pral.g_01431
OG0002240	Prbk.g_02119	Pral.g_00924
OG0002282	Prbk.g_01648	Pral.g_01066
OG0002283	Prbk.g_01681	Pral.g_01317
OG0002284	Prbk.g_01806	Pral.g_00442
OG0002285	Prbk.g_02351	Pral.g_01648
OG0002397	Prbk.g_01342	Pral.g_01668
OG0002434	Prbk.g_01883	Pral.g_00531
OG0002436	Prbk.g_01713	Pral.g_00071
OG0002439	Prbk.g_00921	Pral.g_01306
OG0002442	Prbk.g_02585	Pral.g_01894
OG0002500	Prbk.g_02026	Pral.g_01847
OG0002579	Prbk.g_00744	Pral.g_01225
OG0002837	Prbk.g_01867	Pral.g_00002, Pral.g_00097
OG0003187	Prbk.g_00168	Pral.g_01059
OG0003399	Prbk.g_01346	Pral.g_00003
OG0004132	Prbk.g_01328	Pral.g_00986
