Orthogroup	Prbk	Syas
OG0001143	Prbk.g_01504	Syas.g_01092
OG0001144	Prbk.g_00188	Syas.g_01084
OG0001145	Prbk.g_01194	Syas.g_02867
OG0001146	Prbk.g_01178	Syas.g_02846
OG0001147	Prbk.g_02120	Syas.g_01329
OG0001148	Prbk.g_02051	Syas.g_01263
OG0001149	Prbk.g_02050	Syas.g_01264
OG0001150	Prbk.g_02049	Syas.g_01265
OG0001151	Prbk.g_02037	Syas.g_01366
OG0001152	Prbk.g_02036	Syas.g_01367
OG0001153	Prbk.g_01217	Syas.g_01301
OG0001154	Prbk.g_01216	Syas.g_01302
OG0001155	Prbk.g_02004	Syas.g_01478
OG0001156	Prbk.g_02001	Syas.g_01489
OG0001157	Prbk.g_02596	Syas.g_01490
OG0001158	Prbk.g_02000	Syas.g_01491
OG0001159	Prbk.g_01999	Syas.g_01492
OG0001160	Prbk.g_00934	Syas.g_02705
OG0001161	Prbk.g_02593	Syas.g_02030
OG0001162	Prbk.g_01788	Syas.g_02473
OG0001163	Prbk.g_00920	Syas.g_02697
OG0001164	Prbk.g_00915	Syas.g_02691
OG0001165	Prbk.g_00912	Syas.g_02686
OG0001166	Prbk.g_01438	Syas.g_02658
OG0001167	Prbk.g_01417	Syas.g_01046
OG0001168	Prbk.g_01415	Syas.g_02597
OG0001169	Prbk.g_01413	Syas.g_02595
OG0001170	Prbk.g_01411	Syas.g_02593
OG0001171	Prbk.g_01401	Syas.g_02580
OG0001172	Prbk.g_01908	Syas.g_01665
OG0001173	Prbk.g_01909	Syas.g_01664
OG0001174	Prbk.g_01917	Syas.g_01656
OG0001175	Prbk.g_01918	Syas.g_01655
OG0001176	Prbk.g_00991	Syas.g_01638
OG0001177	Prbk.g_00993	Syas.g_01640
OG0001178	Prbk.g_00901	Syas.g_02676
OG0001179	Prbk.g_00962	Syas.g_01608
OG0001180	Prbk.g_00804	Syas.g_01583
OG0001181	Prbk.g_00808	Syas.g_01579
OG0001182	Prbk.g_00817	Syas.g_01571
OG0001183	Prbk.g_00845	Syas.g_01564
OG0001184	Prbk.g_00521	Syas.g_02188
OG0001185	Prbk.g_00231	Syas.g_02162
OG0001186	Prbk.g_01568	Syas.g_02113
OG0001187	Prbk.g_01572	Syas.g_02111
OG0001189	Prbk.g_01598	Syas.g_02089
OG0001190	Prbk.g_02160	Syas.g_01881
OG0001191	Prbk.g_02173	Syas.g_01900
OG0001193	Prbk.g_02218	Syas.g_01952
OG0001194	Prbk.g_02224	Syas.g_01953
OG0001195	Prbk.g_02225	Syas.g_01954
OG0001196	Prbk.g_02261	Syas.g_02010
OG0001197	Prbk.g_02263	Syas.g_02012
OG0001198	Prbk.g_02275	Syas.g_02031
OG0001199	Prbk.g_01314	Syas.g_02516
OG0001200	Prbk.g_01312	Syas.g_02514
OG0001201	Prbk.g_00010	Syas.g_02419
OG0001202	Prbk.g_01254	Syas.g_02270
OG0001203	Prbk.g_01519	Syas.g_02557
OG0001204	Prbk.g_01013	Syas.g_01687
OG0001205	Prbk.g_00318	Syas.g_02745
OG0001207	Prbk.g_02053	Syas.g_01260
OG0001208	Prbk.g_02063	Syas.g_01251
OG0001209	Prbk.g_01083	Syas.g_00065
OG0001210	Prbk.g_01095	Syas.g_00761
OG0001211	Prbk.g_01892	Syas.g_00788
OG0001212	Prbk.g_01140	Syas.g_00847
OG0001213	Prbk.g_02623	Syas.g_00100
OG0001214	Prbk.g_02633	Syas.g_00744
OG0001215	Prbk.g_01816	Syas.g_02245
OG0001217	Prbk.g_01872	Syas.g_01397, Syas.g_02493
OG0001218	Prbk.g_01205	Syas.g_01309
OG0001219	Prbk.g_02367	Syas.g_00399
OG0001220	Prbk.g_02559	Syas.g_02447
OG0001221	Prbk.g_02420	Syas.g_02669
OG0001222	Prbk.g_02189	Syas.g_00448
OG0001223	Prbk.g_02299	Syas.g_00541
OG0001224	Prbk.g_00060	Syas.g_01015
OG0001225	Prbk.g_00058	Syas.g_01017
OG0001226	Prbk.g_01682	Syas.g_02506
OG0001227	Prbk.g_02022	Syas.g_00824
OG0001228	Prbk.g_00183	Syas.g_02195
OG0001229	Prbk.g_00923	Syas.g_00285
OG0001230	Prbk.g_00249	Syas.g_02806
OG0001231	Prbk.g_01637	Syas.g_02050
OG0001232	Prbk.g_01433	Syas.g_02649
OG0001233	Prbk.g_01410	Syas.g_02592
OG0001234	Prbk.g_01921	Syas.g_01310
OG0001235	Prbk.g_00996	Syas.g_01646
OG0001236	Prbk.g_00517	Syas.g_02191
OG0001237	Prbk.g_00524	Syas.g_02187
OG0001238	Prbk.g_02174	Syas.g_01901
OG0001239	Prbk.g_01317	Syas.g_02519
OG0001240	Prbk.g_00027	Syas.g_02435
OG0001241	Prbk.g_00017	Syas.g_02427
OG0001242	Prbk.g_00200	Syas.g_02398
OG0001243	Prbk.g_00541	Syas.g_02391
OG0001245	Prbk.g_01693	Syas.g_00524
OG0001246	Prbk.g_01044	Syas.g_01829, Syas.g_01224
OG0001249	Prbk.g_00865	Syas.g_01547
OG0001250	Prbk.g_02538	Syas.g_00239
OG0001252	Prbk.g_00065	Syas.g_00994
OG0001253	Prbk.g_01700	Syas.g_00143
OG0001255	Prbk.g_01776	Syas.g_00492
OG0001258	Prbk.g_00914	Syas.g_02688
OG0001259	Prbk.g_01412	Syas.g_02594
OG0001260	Prbk.g_01382	Syas.g_02572
OG0001261	Prbk.g_00953	Syas.g_01599
OG0001262	Prbk.g_01595	Syas.g_02091
OG0001263	Prbk.g_00543	Syas.g_02388
OG0001265	Prbk.g_00198	Syas.g_02399
OG0001266	Prbk.g_01250	Syas.g_02266
OG0001267	Prbk.g_00417	Syas.g_01753
OG0001268	Prbk.g_00877	Syas.g_01535
OG0001269	Prbk.g_02556	Syas.g_00510
OG0001270	Prbk.g_00330	Syas.g_01499
OG0001271	Prbk.g_02110	Syas.g_01336
OG0001272	Prbk.g_02067	Syas.g_01247
OG0001273	Prbk.g_02626	Syas.g_00751
OG0001274	Prbk.g_00651	Syas.g_01849
OG0001275	Prbk.g_00570	Syas.g_00554
OG0001276	Prbk.g_00587	Syas.g_00215
OG0001277	Prbk.g_02247	Syas.g_00110
OG0001278	Prbk.g_00176	Syas.g_01074
OG0001279	Prbk.g_01933	Syas.g_02792
OG0001280	Prbk.g_01186	Syas.g_01095
OG0001281	Prbk.g_01177	Syas.g_02845
OG0001286	Prbk.g_00802	Syas.g_01585
OG0001288	Prbk.g_01534	Syas.g_02144
OG0001290	Prbk.g_00018	Syas.g_02428
OG0001291	Prbk.g_00553	Syas.g_02378
OG0001292	Prbk.g_01007	Syas.g_01693
OG0001293	Prbk.g_00381	Syas.g_01720
OG0001294	Prbk.g_00707	Syas.g_00692
OG0001295	Prbk.g_01098	Syas.g_00770
OG0001297	Prbk.g_01053	Syas.g_01213
OG0001298	Prbk.g_01114	Syas.g_00829
OG0001303	Prbk.g_02365	Syas.g_00400
OG0001307	Prbk.g_01198	Syas.g_01923
OG0001308	Prbk.g_00277	Syas.g_02830
OG0001309	Prbk.g_01059	Syas.g_00003
OG0001310	Prbk.g_01444	Syas.g_02666
OG0001311	Prbk.g_00589	Syas.g_00213
OG0001312	Prbk.g_02354	Syas.g_00414
OG0001319	Prbk.g_00407	Syas.g_01736
OG0001323	Prbk.g_01062	Syas.g_00006
OG0001326	Prbk.g_02231	Syas.g_01960, Syas.g_01961
OG0001329	Prbk.g_01661	Syas.g_00773
OG0001330	Prbk.g_01193	Syas.g_02865
OG0001331	Prbk.g_02047	Syas.g_01267
OG0001333	Prbk.g_01416	Syas.g_02598
OG0001336	Prbk.g_02257	Syas.g_02003
OG0001337	Prbk.g_00859	Syas.g_01548
OG0001339	Prbk.g_00015	Syas.g_02425
OG0001347	Prbk.g_01542	Syas.g_01950
OG0001348	Prbk.g_00671	Syas.g_00119
OG0001351	Prbk.g_00300	Syas.g_01280
OG0001353	Prbk.g_02529	Syas.g_00228
OG0001354	Prbk.g_02308	Syas.g_00526
OG0001355	Prbk.g_02424	Syas.g_01057
OG0001356	Prbk.g_02191	Syas.g_01715
OG0001358	Prbk.g_02607	Syas.g_00122
OG0001360	Prbk.g_00123	Syas.g_01130
OG0001361	Prbk.g_00102	Syas.g_01135
OG0001365	Prbk.g_02165	Syas.g_01886
OG0001366	Prbk.g_01435	Syas.g_02655
OG0001371	Prbk.g_01361	Syas.g_02499
OG0001373	Prbk.g_02230	Syas.g_01959
OG0001374	Prbk.g_02238	Syas.g_01968
OG0001376	Prbk.g_02183	Syas.g_00468
OG0001377	Prbk.g_02182	Syas.g_00467
OG0001378	Prbk.g_00337	Syas.g_01500
OG0001379	Prbk.g_01191	Syas.g_02861
OG0001380	Prbk.g_02564	Syas.g_00126
OG0001383	Prbk.g_01513	Syas.g_00522
OG0001385	Prbk.g_02227	Syas.g_01956
OG0001386	Prbk.g_02228	Syas.g_01957
OG0001387	Prbk.g_02229	Syas.g_01958
OG0001388	Prbk.g_02232	Syas.g_01962
OG0001389	Prbk.g_02233	Syas.g_01963
OG0001390	Prbk.g_02234	Syas.g_01964
OG0001391	Prbk.g_02235	Syas.g_01965
OG0001392	Prbk.g_02236	Syas.g_01966
OG0001393	Prbk.g_02237	Syas.g_01967
OG0001394	Prbk.g_02437	Syas.g_00627
OG0001395	Prbk.g_00600	Syas.g_00195
OG0001396	Prbk.g_01543	Syas.g_01949
OG0001398	Prbk.g_01694	Syas.g_02481
OG0001401	Prbk.g_02533	Syas.g_00233
OG0001402	Prbk.g_02612	Syas.g_00112
OG0001403	Prbk.g_01618	Syas.g_02069
OG0001406	Prbk.g_02184	Syas.g_00469
OG0001409	Prbk.g_00153	Syas.g_00154
OG0001412	Prbk.g_01541	Syas.g_01951
OG0001416	Prbk.g_01180	Syas.g_01061
OG0001418	Prbk.g_01925	Syas.g_01177
OG0001423	Prbk.g_02679, Prbk.g_01945	Syas.g_02532
OG0001435	Prbk.g_02392	Syas.g_00678
OG0001438	Prbk.g_00432	Syas.g_01767
OG0001441	Prbk.g_01064	Syas.g_00008
OG0001443	Prbk.g_00922	Syas.g_01910
OG0001444	Prbk.g_00033	Syas.g_02439
OG0001444	Prbk.g_01493	Syas.g_02442
OG0001449	Prbk.g_01465	Syas.g_02567
OG0001450	Prbk.g_01827	Syas.g_02208, Syas.g_00474
OG0001451	Prbk.g_00598	Syas.g_02342, Syas.g_02343
OG0001461	Prbk.g_00296	Syas.g_00566
OG0001470	Prbk.g_01566	Syas.g_02115, Syas.g_02627
OG0001474	Prbk.g_00878	Syas.g_01534
OG0001475	Prbk.g_01564	Syas.g_02120
OG0001476	Prbk.g_00148	Syas.g_00155
OG0001477	Prbk.g_01756	Syas.g_00934
OG0001479	Prbk.g_00875	Syas.g_01537
OG0001484	Prbk.g_00625	Syas.g_00166, Syas.g_00167
OG0001488	Prbk.g_00159	Syas.g_01142
OG0001489	Prbk.g_00813	Syas.g_01574
OG0001495	Prbk.g_00994	Syas.g_01641
OG0001496	Prbk.g_01752	Syas.g_00936
OG0001497	Prbk.g_01755	Syas.g_00935
OG0001498	Prbk.g_00363	Syas.g_01511
OG0001508	Prbk.g_01567	Syas.g_02114
OG0001510	Prbk.g_01485	Syas.g_02151
OG0001511	Prbk.g_00003	Syas.g_02413
OG0001512	Prbk.g_01517	Syas.g_02559
OG0001514	Prbk.g_01751	Syas.g_00937
OG0001515	Prbk.g_01809	Syas.g_00734
OG0001516	Prbk.g_00716	Syas.g_00703
OG0001517	Prbk.g_00872	Syas.g_01540
OG0001518	Prbk.g_02176	Syas.g_01903
OG0001519	Prbk.g_02187	Syas.g_01912
OG0001527	Prbk.g_01878	Syas.g_00803
OG0001528	Prbk.g_01570	Syas.g_02116
OG0001529	Prbk.g_01605	Syas.g_02082
OG0001530	Prbk.g_00005	Syas.g_02415
OG0001531	Prbk.g_01516	Syas.g_02560
OG0001532	Prbk.g_00136	Syas.g_01113
OG0001533	Prbk.g_01687	Syas.g_00476
OG0001534	Prbk.g_00597	Syas.g_00198
OG0001535	Prbk.g_00585	Syas.g_00218
OG0001536	Prbk.g_02328	Syas.g_00456
OG0001537	Prbk.g_02428	Syas.g_00651
OG0001538	Prbk.g_02473	Syas.g_00591
OG0001539	Prbk.g_02579	Syas.g_00683
OG0001540	Prbk.g_00545	Syas.g_02386
OG0001541	Prbk.g_00787	Syas.g_02316
OG0001542	Prbk.g_01276	Syas.g_02294
OG0001543	Prbk.g_00673	Syas.g_02230
OG0001544	Prbk.g_02186	Syas.g_01911
OG0001545	Prbk.g_02246	Syas.g_01982
OG0001555	Prbk.g_01476	Syas.g_00654
OG0001558	Prbk.g_01634	Syas.g_02053
OG0001559	Prbk.g_00006	Syas.g_02416
OG0001560	Prbk.g_00019	Syas.g_02429
OG0001561	Prbk.g_00591	Syas.g_00211
OG0001562	Prbk.g_00577	Syas.g_00560
OG0001563	Prbk.g_00945	Syas.g_01590
OG0001565	Prbk.g_02513	Syas.g_00351
OG0001574	Prbk.g_01880	Syas.g_00801
OG0001575	Prbk.g_01875	Syas.g_00806
OG0001576	Prbk.g_01168	Syas.g_02834
OG0001577	Prbk.g_01023	Syas.g_01189
OG0001580	Prbk.g_02149	Syas.g_01875
OG0001589	Prbk.g_01408	Syas.g_02589
OG0001590	Prbk.g_02557	Syas.g_00752
OG0001591	Prbk.g_02583	Syas.g_00690
OG0001592	Prbk.g_02150	Syas.g_01877
OG0001614	Prbk.g_00229	Syas.g_02165
OG0001615	Prbk.g_02685	Syas.g_00778
OG0001616	Prbk.g_01500	Syas.g_01127
OG0001617	Prbk.g_01955	Syas.g_00076
OG0001618	Prbk.g_00609	Syas.g_00185
OG0001619	Prbk.g_02338	Syas.g_00445
OG0001620	Prbk.g_00886	Syas.g_01528
OG0001621	Prbk.g_00370	Syas.g_01702
OG0001622	Prbk.g_02255	Syas.g_02002
OG0001627	Prbk.g_02008	Syas.g_01474
OG0001634	Prbk.g_00710	Syas.g_00697
OG0001635	Prbk.g_02658	Syas.g_02140
OG0001636	Prbk.g_01612	Syas.g_02075
OG0001637	Prbk.g_01392	Syas.g_02242, Syas.g_02547
OG0001638	Prbk.g_01446	Syas.g_02670
OG0001639	Prbk.g_02005	Syas.g_01477
OG0001640	Prbk.g_00069	Syas.g_00989
OG0001641	Prbk.g_02294	Syas.g_00545
OG0001643	Prbk.g_02636	Syas.g_00741
OG0001652	Prbk.g_01636	Syas.g_02051
OG0001653	Prbk.g_00030	Syas.g_02436
OG0001654	Prbk.g_02007	Syas.g_01475
OG0001655	Prbk.g_00356, Prbk.g_00692	Syas.g_01854
OG0001657	Prbk.g_00762	Syas.g_02355
OG0001671	Prbk.g_00666	Syas.g_01830
OG0001672	Prbk.g_01306	Syas.g_02508
OG0001673	Prbk.g_01367	Syas.g_02551
OG0001674	Prbk.g_01387	Syas.g_01744, Syas.g_02533, Syas.g_01745
OG0001675	Prbk.g_00574, Prbk.g_00576	Syas.g_00558
OG0001677	Prbk.g_00846	Syas.g_01563
OG0001692	Prbk.g_00254	Syas.g_02810
OG0001693	Prbk.g_00358	Syas.g_01022
OG0001694	Prbk.g_00419	Syas.g_01755
OG0001695	Prbk.g_02241	Syas.g_01980
OG0001702	Prbk.g_01293	Syas.g_02468, Syas.g_02448
OG0001703	Prbk.g_02054	Syas.g_01259
OG0001715	Prbk.g_01712	Syas.g_01409
OG0001716	Prbk.g_02551	Syas.g_00512, Syas.g_01406
OG0001726	Prbk.g_02377	Syas.g_00337
OG0001728	Prbk.g_01565	Syas.g_00753
OG0001729	Prbk.g_01511	Syas.g_02564
OG0001730	Prbk.g_01377	Syas.g_00954
OG0001731	Prbk.g_01992	Syas.g_02729
OG0001732	Prbk.g_01507	Syas.g_02021, Syas.g_01088
OG0001735	Prbk.g_00724	Syas.g_00711
OG0001736	Prbk.g_00455	Syas.g_00737
OG0001737	Prbk.g_00437	Syas.g_01777
OG0001738	Prbk.g_00470	Syas.g_01792
OG0001748	Prbk.g_00664	Syas.g_01832
OG0001749	Prbk.g_00487	Syas.g_02217
OG0001750	Prbk.g_00032	Syas.g_02438
OG0001751	Prbk.g_01366	Syas.g_02550
OG0001752	Prbk.g_01380	Syas.g_02570
OG0001753	Prbk.g_01386	Syas.g_00864, Syas.g_00364
OG0001754	Prbk.g_01389	Syas.g_02545, Syas.g_02244
OG0001755	Prbk.g_01058	Syas.g_01208
OG0001761	Prbk.g_01847	Syas.g_01040
OG0001762	Prbk.g_00567	Syas.g_00552
OG0001763	Prbk.g_02300	Syas.g_00540
OG0001764	Prbk.g_02374	Syas.g_00374
OG0001765	Prbk.g_02590	Syas.g_00314
OG0001766	Prbk.g_00447	Syas.g_01870
OG0001768	Prbk.g_01269	Syas.g_02696
OG0001783	Prbk.g_00234	Syas.g_02159
OG0001784	Prbk.g_00037	Syas.g_02445
OG0001786	Prbk.g_01976	Syas.g_02710
OG0001787	Prbk.g_01079	Syas.g_00060
OG0001788	Prbk.g_01082	Syas.g_00064
OG0001789	Prbk.g_01184	Syas.g_02855
OG0001790	Prbk.g_01030	Syas.g_01195
OG0001792	Prbk.g_00187	Syas.g_01083
OG0001794	Prbk.g_01724	Syas.g_00201
OG0001796	Prbk.g_00579	Syas.g_00227
OG0001797	Prbk.g_02345	Syas.g_02249
OG0001798	Prbk.g_02614	Syas.g_00108
OG0001799	Prbk.g_02653	Syas.g_00726
OG0001800	Prbk.g_01936	Syas.g_00955
OG0001801	Prbk.g_00245	Syas.g_02801
OG0001803	Prbk.g_00322	Syas.g_02741
OG0001804	Prbk.g_00362	Syas.g_01510
OG0001805	Prbk.g_01002	Syas.g_00304
OG0001806	Prbk.g_00408	Syas.g_01737
OG0001808	Prbk.g_00509	Syas.g_02210
OG0001809	Prbk.g_00556	Syas.g_00685, Syas.g_00959
OG0001811	Prbk.g_01279	Syas.g_02297
OG0001812	Prbk.g_02151	Syas.g_01878
OG0001813	Prbk.g_02206	Syas.g_01936
OG0001814	Prbk.g_02264	Syas.g_02013
OG0001815	Prbk.g_02273	Syas.g_02022
OG0001837	Prbk.g_00665	Syas.g_01831
OG0001838	Prbk.g_02286	Syas.g_02042
OG0001839	Prbk.g_01616	Syas.g_02071
OG0001840	Prbk.g_01599	Syas.g_02088
OG0001841	Prbk.g_01591	Syas.g_02095
OG0001842	Prbk.g_01491	Syas.g_00658
OG0001843	Prbk.g_00228	Syas.g_02166
OG0001844	Prbk.g_00227	Syas.g_02167
OG0001845	Prbk.g_00221	Syas.g_02169
OG0001846	Prbk.g_00201	Syas.g_02397
OG0001848	Prbk.g_00195	Syas.g_02402
OG0001849	Prbk.g_01298	Syas.g_02475
OG0001850	Prbk.g_01305	Syas.g_02505
OG0001851	Prbk.g_01310	Syas.g_02512
OG0001852	Prbk.g_01311	Syas.g_02513
OG0001853	Prbk.g_01318	Syas.g_02520
OG0001854	Prbk.g_01370	Syas.g_02555
OG0001855	Prbk.g_00265	Syas.g_00081
OG0001856	Prbk.g_00935	Syas.g_02706
OG0001857	Prbk.g_00938	Syas.g_02709
OG0001858	Prbk.g_01995	Syas.g_02734
OG0001859	Prbk.g_02043	Syas.g_01271
OG0001860	Prbk.g_02055	Syas.g_01257
OG0001861	Prbk.g_02068	Syas.g_01246
OG0001862	Prbk.g_02080	Syas.g_01233
OG0001863	Prbk.g_01864	Syas.g_01229
OG0001864	Prbk.g_01093	Syas.g_00092
OG0001866	Prbk.g_01152	Syas.g_00862
OG0001867	Prbk.g_01162	Syas.g_00866
OG0001868	Prbk.g_01181	Syas.g_02851
OG0001869	Prbk.g_01024	Syas.g_01190
OG0001870	Prbk.g_01016	Syas.g_01180
OG0001871	Prbk.g_00145	Syas.g_01173
OG0001872	Prbk.g_00180	Syas.g_01078
OG0001873	Prbk.g_01499	Syas.g_01126
OG0001874	Prbk.g_00124	Syas.g_01129
OG0001877	Prbk.g_01808	Syas.g_00735
OG0001878	Prbk.g_00571	Syas.g_00555
OG0001879	Prbk.g_00563	Syas.g_00550
OG0001880	Prbk.g_02321	Syas.g_00465
OG0001881	Prbk.g_02322	Syas.g_00464
OG0001882	Prbk.g_02342	Syas.g_02252
OG0001883	Prbk.g_02347	Syas.g_00423
OG0001884	Prbk.g_02356	Syas.g_00412
OG0001885	Prbk.g_02369	Syas.g_00395
OG0001886	Prbk.g_02373	Syas.g_00375
OG0001887	Prbk.g_02412	Syas.g_00661, Syas.g_00664
OG0001888	Prbk.g_02454	Syas.g_00622
OG0001889	Prbk.g_02482	Syas.g_00581
OG0001890	Prbk.g_02545	Syas.g_00283
OG0001891	Prbk.g_02549	Syas.g_00289
OG0001892	Prbk.g_02562	Syas.g_00422
OG0001893	Prbk.g_02615	Syas.g_00863, Syas.g_00107
OG0001894	Prbk.g_02630	Syas.g_00747
OG0001895	Prbk.g_01939	Syas.g_02798
OG0001896	Prbk.g_00340	Syas.g_01502
OG0001897	Prbk.g_00880	Syas.g_01531
OG0001898	Prbk.g_00863	Syas.g_01549
OG0001899	Prbk.g_00955	Syas.g_01601
OG0001900	Prbk.g_00382	Syas.g_01722
OG0001901	Prbk.g_00383	Syas.g_01723
OG0001902	Prbk.g_00424	Syas.g_01759
OG0001903	Prbk.g_00433	Syas.g_01768
OG0001904	Prbk.g_00501	Syas.g_02214
OG0001905	Prbk.g_00511	Syas.g_02198
OG0001906	Prbk.g_00546	Syas.g_02385
OG0001908	Prbk.g_00788	Syas.g_02314
OG0001909	Prbk.g_01271	Syas.g_02289
OG0001910	Prbk.g_00660	Syas.g_01836
OG0001912	Prbk.g_02170	Syas.g_01895
OG0001913	Prbk.g_02172	Syas.g_01898
OG0001914	Prbk.g_02200	Syas.g_00098
OG0001929	Prbk.g_01584	Syas.g_02102
OG0001930	Prbk.g_01490	Syas.g_00657
OG0001931	Prbk.g_01489	Syas.g_00656
OG0001932	Prbk.g_00230	Syas.g_02164
OG0001933	Prbk.g_00008	Syas.g_02418
OG0001934	Prbk.g_00023	Syas.g_02430
OG0001935	Prbk.g_01313	Syas.g_02515
OG0001936	Prbk.g_01469	Syas.g_00945
OG0001937	Prbk.g_01984	Syas.g_02721
OG0001938	Prbk.g_02057	Syas.g_01255
OG0001939	Prbk.g_02683	Syas.g_01526
OG0001940	Prbk.g_01113	Syas.g_00826
OG0001941	Prbk.g_01176	Syas.g_02844
OG0001943	Prbk.g_00151	Syas.g_00388
OG0001944	Prbk.g_01669	Syas.g_02794
OG0001946	Prbk.g_01803	Syas.g_00928
OG0001947	Prbk.g_00071	Syas.g_00172
OG0001948	Prbk.g_02298	Syas.g_00542
OG0001949	Prbk.g_02312	Syas.g_00502
OG0001950	Prbk.g_02314	Syas.g_00499
OG0001951	Prbk.g_02323	Syas.g_00463
OG0001952	Prbk.g_02343	Syas.g_02251
OG0001953	Prbk.g_02344	Syas.g_02250
OG0001954	Prbk.g_02508	Syas.g_01433
OG0001955	Prbk.g_02552	Syas.g_00480
OG0001956	Prbk.g_02569	Syas.g_00971
OG0001957	Prbk.g_02620	Syas.g_00102
OG0001958	Prbk.g_00721	Syas.g_00709
OG0001960	Prbk.g_01200	Syas.g_01327, Syas.g_01313
OG0001961	Prbk.g_02108	Syas.g_01338
OG0001964	Prbk.g_01919	Syas.g_01653
OG0001966	Prbk.g_00377	Syas.g_01710
OG0001967	Prbk.g_00379	Syas.g_01712
OG0001968	Prbk.g_00380	Syas.g_01713
OG0001969	Prbk.g_00452	Syas.g_01818
OG0001970	Prbk.g_00548	Syas.g_02383
OG0001971	Prbk.g_01273	Syas.g_02291
OG0001972	Prbk.g_00647	Syas.g_01853
OG0001973	Prbk.g_02131	Syas.g_01862, Syas.g_01864
OG0001975	Prbk.g_02199	Syas.g_00097
OG0001976	Prbk.g_02201	Syas.g_00099
OG0001977	Prbk.g_02212	Syas.g_01942
OG0001995	Prbk.g_01089	Syas.g_00916
OG0001996	Prbk.g_01620	Syas.g_02067
OG0001997	Prbk.g_00034	Syas.g_02440
OG0001998	Prbk.g_01395	Syas.g_00371
OG0001999	Prbk.g_01418	Syas.g_02599
OG0002000	Prbk.g_01060	Syas.g_00004
OG0002002	Prbk.g_00181	Syas.g_01079
OG0002003	Prbk.g_01813	Syas.g_00491
OG0002004	Prbk.g_01826	Syas.g_01906
OG0002005	Prbk.g_01830	Syas.g_00080, Syas.g_00036, Syas.g_00926
OG0002006	Prbk.g_00072	Syas.g_00171
OG0002007	Prbk.g_00073	Syas.g_00988
OG0002009	Prbk.g_02431	Syas.g_00631
OG0002010	Prbk.g_01224	Syas.g_01293
OG0002013	Prbk.g_00474	Syas.g_02488
OG0002015	Prbk.g_00490	Syas.g_02219
OG0002016	Prbk.g_00667	Syas.g_02222
OG0002017	Prbk.g_02215	Syas.g_01946
OG0002018	Prbk.g_02243	Syas.g_01974
OG0002038	Prbk.g_00147	Syas.g_02793
OG0002039	Prbk.g_00160	Syas.g_01141
OG0002040	Prbk.g_00107	Syas.g_01047
OG0002041	Prbk.g_02302	Syas.g_00538
OG0002042	Prbk.g_02318	Syas.g_00495
OG0002043	Prbk.g_02363	Syas.g_00404
OG0002045	Prbk.g_02106	Syas.g_01341
OG0002046	Prbk.g_02103	Syas.g_01346
OG0002047	Prbk.g_00366	Syas.g_01514
OG0002048	Prbk.g_00843	Syas.g_01567
OG0002051	Prbk.g_00786	Syas.g_02317
OG0002053	Prbk.g_02194	Syas.g_00291
OG0002113	Prbk.g_01615	Syas.g_02072
OG0002114	Prbk.g_01396	Syas.g_00085
OG0002117	Prbk.g_00154	Syas.g_02864
OG0002119	Prbk.g_00126	Syas.g_00170
OG0002120	Prbk.g_01678	Syas.g_00127
OG0002121	Prbk.g_01959	Syas.g_02491
OG0002130	Prbk.g_01185	Syas.g_02856
OG0002159	Prbk.g_01492	Syas.g_02441
OG0002160	Prbk.g_01356	Syas.g_02576
OG0002161	Prbk.g_01394	Syas.g_01746, Syas.g_01909
OG0002166	Prbk.g_01818	Syas.g_00144, Syas.g_01056
OG0002167	Prbk.g_01833	Syas.g_00168
OG0002169	Prbk.g_00367	Syas.g_01515
OG0002170	Prbk.g_00868	Syas.g_01545
OG0002171	Prbk.g_00484	Syas.g_02220
OG0002172	Prbk.g_00663	Syas.g_01833
OG0002173	Prbk.g_00681	Syas.g_02232
OG0002174	Prbk.g_02216	Syas.g_01947
OG0002229	Prbk.g_01560	Syas.g_02128
OG0002231	Prbk.g_01832	Syas.g_01444, Syas.g_00772
OG0002235	Prbk.g_02446	Syas.g_00616
OG0002238	Prbk.g_00736	Syas.g_00306
OG0002239	Prbk.g_01204	Syas.g_00024
OG0002241	Prbk.g_02102	Syas.g_01347
OG0002242	Prbk.g_00485	Syas.g_02218
OG0002277	Prbk.g_01581	Syas.g_02105
OG0002280	Prbk.g_01069	Syas.g_00014
OG0002285	Prbk.g_02351	Syas.g_00418
OG0002288	Prbk.g_00268	Syas.g_00249
OG0002289	Prbk.g_02100	Syas.g_01349
OG0002292	Prbk.g_01262	Syas.g_02280
OG0002330	Prbk.g_01754	Syas.g_00035
OG0002332	Prbk.g_00737	Syas.g_00305
OG0002333	Prbk.g_00735	Syas.g_00307
OG0002335	Prbk.g_00269	Syas.g_00357
OG0002341	Prbk.g_02132	Syas.g_01860
OG0002343	Prbk.g_01009	Syas.g_01691
OG0002382	Prbk.g_02070	Syas.g_01244
OG0002390	Prbk.g_01268	Syas.g_02287
OG0002394	Prbk.g_02134	Syas.g_01869
OG0002429	Prbk.g_00036	Syas.g_02444
OG0002430	Prbk.g_01074	Syas.g_02816
OG0002431	Prbk.g_01073	Syas.g_02815
OG0002440	Prbk.g_00586	Syas.g_00217
OG0002444	Prbk.g_00262	Syas.g_01685, Syas.g_00084
OG0002447	Prbk.g_02101	Syas.g_01348
OG0002449	Prbk.g_02242	Syas.g_01975
OG0002494	Prbk.g_02009	Syas.g_00838
