Orthogroup	Pral	Prat
OG0001156	Pral.g_00286	Prat.g_01768
OG0001157	Pral.g_00288	Prat.g_01770
OG0001158	Pral.g_00290	Prat.g_01772
OG0001159	Pral.g_00291	Prat.g_01773
OG0001160	Pral.g_00292	Prat.g_01775
OG0001161	Pral.g_00293	Prat.g_01776
OG0001162	Pral.g_00294	Prat.g_01777
OG0001163	Pral.g_00295	Prat.g_01778
OG0001164	Pral.g_00296	Prat.g_01779
OG0001165	Pral.g_00297	Prat.g_01780
OG0001166	Pral.g_00298	Prat.g_01781
OG0001167	Pral.g_00300	Prat.g_01783
OG0001168	Pral.g_00301	Prat.g_01784
OG0001169	Pral.g_00302	Prat.g_01785
OG0001170	Pral.g_00303	Prat.g_01786
OG0001171	Pral.g_00304	Prat.g_01787
OG0001172	Pral.g_00306	Prat.g_01789
OG0001173	Pral.g_00308	Prat.g_01791
OG0001174	Pral.g_00309	Prat.g_01792
OG0001175	Pral.g_00310	Prat.g_01793
OG0001176	Pral.g_00312	Prat.g_01795
OG0001177	Pral.g_00314	Prat.g_01797
OG0001178	Pral.g_00317	Prat.g_01800
OG0001179	Pral.g_00318	Prat.g_01801
OG0001180	Pral.g_00319	Prat.g_01802
OG0001181	Pral.g_00320	Prat.g_01803
OG0001182	Pral.g_00321	Prat.g_01804
OG0001183	Pral.g_00322	Prat.g_01805
OG0001184	Pral.g_00324	Prat.g_01807
OG0001185	Pral.g_00326	Prat.g_01809
OG0001186	Pral.g_00327	Prat.g_01810
OG0001187	Pral.g_00328	Prat.g_01811
OG0001188	Pral.g_00329	Prat.g_01812
OG0001189	Pral.g_00330	Prat.g_01813
OG0001190	Pral.g_00331	Prat.g_01814
OG0001191	Pral.g_00332	Prat.g_01815
OG0001192	Pral.g_00333	Prat.g_01816
OG0001193	Pral.g_00334	Prat.g_01817
OG0001194	Pral.g_00335	Prat.g_01818
OG0001195	Pral.g_00336	Prat.g_01819
OG0001196	Pral.g_00337	Prat.g_01820
OG0001197	Pral.g_00338	Prat.g_01821
OG0001198	Pral.g_00339	Prat.g_01822
OG0001199	Pral.g_00340	Prat.g_01823
OG0001200	Pral.g_00341	Prat.g_01824
OG0001201	Pral.g_00342	Prat.g_01825
OG0001202	Pral.g_00343	Prat.g_01826
OG0001203	Pral.g_00345	Prat.g_01828
OG0001204	Pral.g_00347	Prat.g_01830
OG0001205	Pral.g_00349	Prat.g_01832
OG0001206	Pral.g_00350	Prat.g_01833
OG0001207	Pral.g_00351	Prat.g_01834
OG0001208	Pral.g_00352	Prat.g_01835
OG0001209	Pral.g_00353	Prat.g_01836
OG0001210	Pral.g_00354	Prat.g_01837
OG0001211	Pral.g_00355	Prat.g_01838
OG0001212	Pral.g_00356	Prat.g_01839
OG0001213	Pral.g_00357	Prat.g_01840
OG0001214	Pral.g_00359	Prat.g_01842
OG0001215	Pral.g_00360	Prat.g_01843
OG0001216	Pral.g_00361	Prat.g_01844
OG0001217	Pral.g_00362	Prat.g_01845
OG0001218	Pral.g_00363	Prat.g_01846
OG0001219	Pral.g_00366	Prat.g_01849
OG0001220	Pral.g_00367	Prat.g_01850
OG0001221	Pral.g_00373	Prat.g_01856
OG0001222	Pral.g_00374	Prat.g_01857
OG0001223	Pral.g_00375	Prat.g_01858
OG0001224	Pral.g_00377	Prat.g_01860
OG0001225	Pral.g_00378	Prat.g_01861
OG0001226	Pral.g_00379	Prat.g_01862
OG0001227	Pral.g_00380	Prat.g_01863
OG0001228	Pral.g_00381	Prat.g_01864
OG0001229	Pral.g_00382	Prat.g_01865
OG0001230	Pral.g_00383	Prat.g_01866
OG0001231	Pral.g_00384	Prat.g_01867
OG0001232	Pral.g_00386	Prat.g_01869
OG0001233	Pral.g_00387	Prat.g_01870
OG0001234	Pral.g_00388	Prat.g_01871
OG0001235	Pral.g_00389	Prat.g_01872
OG0001236	Pral.g_00391	Prat.g_01874
OG0001237	Pral.g_00392	Prat.g_01875
OG0001238	Pral.g_00396	Prat.g_01879
OG0001239	Pral.g_00397	Prat.g_01880
OG0001240	Pral.g_00398	Prat.g_01881
OG0001241	Pral.g_00401	Prat.g_01884
OG0001242	Pral.g_00402	Prat.g_01885
OG0001243	Pral.g_00403	Prat.g_01886
OG0001244	Pral.g_00404	Prat.g_01887
OG0001245	Pral.g_00405	Prat.g_01888
OG0001246	Pral.g_00406	Prat.g_01889
OG0001247	Pral.g_00407	Prat.g_01890
OG0001248	Pral.g_00408	Prat.g_01891
OG0001249	Pral.g_00409	Prat.g_01892
OG0001250	Pral.g_00410	Prat.g_01893
OG0001251	Pral.g_00955	Prat.g_01269
OG0001252	Pral.g_00907	Prat.g_00137
OG0001253	Pral.g_00895	Prat.g_00149
OG0001254	Pral.g_00758	Prat.g_00288
OG0001255	Pral.g_00699	Prat.g_00347
OG0001257	Pral.g_00609	Prat.g_00442
OG0001259	Pral.g_00499	Prat.g_00552
OG0001260	Pral.g_01689	Prat.g_00831
OG0001262	Pral.g_01539	Prat.g_00987
OG0001263	Pral.g_01347	Prat.g_01176
OG0001264	Pral.g_01800	Prat.g_00715
OG0001265	Pral.g_01598	Prat.g_00937
OG0001266	Pral.g_00967	Prat.g_00078
OG0001268	Pral.g_01364	Prat.g_01158
OG0001269	Pral.g_01238	Prat.g_01283
OG0001270	Pral.g_01116	Prat.g_01398
OG0001271	Pral.g_01102	Prat.g_01413
OG0001273	Pral.g_00572	Prat.g_00481
OG0001278	Pral.g_00098	Prat.g_01583
OG0001279	Pral.g_00102	Prat.g_01587
OG0001280	Pral.g_00105	Prat.g_01590
OG0001281	Pral.g_00175	Prat.g_01660
OG0001282	Pral.g_00112	Prat.g_01597
OG0001283	Pral.g_00285	Prat.g_01767
OG0001284	Pral.g_00316	Prat.g_01799
OG0001285	Pral.g_00346	Prat.g_01829
OG0001286	Pral.g_00400	Prat.g_01883
OG0001287	Pral.g_01891	Prat.g_00648
OG0001288	Pral.g_00657	Prat.g_00397
OG0001290	Pral.g_01013	Prat.g_00032
OG0001291	Pral.g_00976	Prat.g_00068
OG0001293	Pral.g_00971	Prat.g_00073
OG0001294	Pral.g_00954	Prat.g_00090
OG0001296	Pral.g_00919	Prat.g_00125
OG0001299	Pral.g_00787	Prat.g_00258
OG0001300	Pral.g_00671	Prat.g_00375
OG0001301	Pral.g_01438	Prat.g_01088
OG0001303	Pral.g_01308	Prat.g_01217
OG0001305	Pral.g_01565	Prat.g_00961
OG0001306	Pral.g_01703	Prat.g_00817
OG0001308	Pral.g_01038	Prat.g_01470
OG0001309	Pral.g_00348	Prat.g_01831
OG0001312	Pral.g_01237	Prat.g_01284
OG0001314	Pral.g_00130	Prat.g_01614
OG0001315	Pral.g_00166	Prat.g_01651
OG0001316	Pral.g_00281	Prat.g_01763
OG0001318	Pral.g_00904	Prat.g_00140
OG0001319	Pral.g_00802	Prat.g_00243
OG0001321	Pral.g_00451	Prat.g_00600
OG0001322	Pral.g_01670	Prat.g_00852
OG0001323	Pral.g_01810	Prat.g_00704
OG0001325	Pral.g_00034	Prat.g_01234, Prat.g_01492
OG0001326	Pral.g_00046	Prat.g_01489
OG0001327	Pral.g_01047	Prat.g_01468
OG0001328	Pral.g_01276	Prat.g_01254
OG0001329	Pral.g_00394	Prat.g_01877
OG0001330	Pral.g_01069	Prat.g_01446
OG0001331	Pral.g_00103	Prat.g_01588
OG0001332	Pral.g_00155	Prat.g_01640
OG0001333	Pral.g_00247	Prat.g_01730
OG0001334	Pral.g_00307	Prat.g_01790
OG0001335	Pral.g_00344	Prat.g_01827
OG0001336	Pral.g_00917	Prat.g_00127
OG0001337	Pral.g_00927	Prat.g_00117
OG0001338	Pral.g_00670	Prat.g_00379, Prat.g_00385
OG0001339	Pral.g_00841	Prat.g_00205
OG0001340	Pral.g_00791	Prat.g_00254
OG0001341	Pral.g_00778	Prat.g_00268
OG0001342	Pral.g_00759	Prat.g_00287
OG0001343	Pral.g_00693	Prat.g_00353
OG0001344	Pral.g_00025	Prat.g_01546
OG0001345	Pral.g_00660	Prat.g_00394
OG0001346	Pral.g_00620	Prat.g_00431
OG0001347	Pral.g_00605	Prat.g_00446
OG0001348	Pral.g_00586	Prat.g_00467
OG0001348	Pral.g_00016	Prat.g_01485
OG0001349	Pral.g_00581	Prat.g_00472
OG0001350	Pral.g_00576	Prat.g_00477
OG0001351	Pral.g_00511	Prat.g_00541
OG0001352	Pral.g_01760	Prat.g_01577, Prat.g_00755
OG0001353	Pral.g_00818	Prat.g_00228
OG0001354	Pral.g_01666	Prat.g_00855
OG0001355	Pral.g_01529	Prat.g_00997
OG0001356	Pral.g_01822	Prat.g_00692
OG0001357	Pral.g_01585	Prat.g_00922
OG0001358	Pral.g_01597	Prat.g_00936
OG0001359	Pral.g_00073	Prat.g_01555
OG0001360	Pral.g_00072	Prat.g_01554
OG0001361	Pral.g_01425	Prat.g_01102
OG0001362	Pral.g_00024	Prat.g_00828
OG0001364	Pral.g_01082	Prat.g_01433
OG0001365	Pral.g_01055	Prat.g_01460
OG0001366	Pral.g_00144	Prat.g_01629
OG0001368	Pral.g_00315	Prat.g_01798
OG0001369	Pral.g_01599	Prat.g_00938
OG0001370	Pral.g_01899	Prat.g_00632
OG0001370	Pral.g_01702	Prat.g_00818
OG0001371	Pral.g_00981	Prat.g_00063
OG0001372	Pral.g_00979	Prat.g_00065
OG0001373	Pral.g_00972	Prat.g_00072
OG0001374	Pral.g_00960	Prat.g_00085
OG0001375	Pral.g_00909	Prat.g_00135
OG0001376	Pral.g_00806	Prat.g_00239
OG0001377	Pral.g_00782	Prat.g_00263
OG0001378	Pral.g_00766	Prat.g_00280
OG0001379	Pral.g_01119	Prat.g_01396
OG0001380	Pral.g_01744	Prat.g_00771
OG0001381	Pral.g_00634	Prat.g_00416
OG0001382	Pral.g_00628	Prat.g_00423
OG0001383	Pral.g_00579	Prat.g_00474
OG0001385	Pral.g_01468	Prat.g_01057
OG0001386	Pral.g_01768	Prat.g_00748
OG0001387	Pral.g_01767	Prat.g_00750
OG0001388	Pral.g_01755	Prat.g_00760
OG0001389	Pral.g_01724	Prat.g_00793
OG0001390	Pral.g_01304	Prat.g_01225
OG0001391	Pral.g_01664	Prat.g_00858
OG0001392	Pral.g_01823	Prat.g_00691
OG0001393	Pral.g_01821	Prat.g_00693
OG0001394	Pral.g_01794	Prat.g_00721
OG0001395	Pral.g_01791	Prat.g_00724
OG0001397	Pral.g_01577	Prat.g_00949
OG0001398	Pral.g_01557	Prat.g_00969
OG0001399	Pral.g_01834	Prat.g_00679
OG0001400	Pral.g_00051	Prat.g_01521
OG0001401	Pral.g_01855	Prat.g_00655
OG0001402	Pral.g_01352	Prat.g_01170
OG0001403	Pral.g_01280	Prat.g_01250
OG0001404	Pral.g_01693	Prat.g_00825
OG0001405	Pral.g_01221	Prat.g_01292
OG0001406	Pral.g_01117	Prat.g_01397
OG0001407	Pral.g_01113	Prat.g_01402
OG0001408	Pral.g_01068	Prat.g_01447
OG0001409	Pral.g_01862	Prat.g_00646
OG0001410	Pral.g_01303	Prat.g_00827
OG0001411	Pral.g_00063	Prat.g_01533
OG0001412	Pral.g_01651	Prat.g_00872
OG0001413	Pral.g_01888	Prat.g_00619
OG0001415	Pral.g_00713	Prat.g_00333
OG0001416	Pral.g_00568	Prat.g_00484
OG0001419	Pral.g_01659	Prat.g_00864
OG0001420	Pral.g_01819	Prat.g_00695
OG0001421	Pral.g_01814	Prat.g_00700
OG0001423	Pral.g_01892	Prat.g_00624
OG0001424	Pral.g_01067	Prat.g_01449
OG0001426	Pral.g_00395	Prat.g_01878
OG0001429	Pral.g_01617	Prat.g_00906
OG0001432	Pral.g_00052	Prat.g_01522
OG0001433	Pral.g_01843	Prat.g_00668
OG0001434	Pral.g_00060	Prat.g_01579
OG0001435	Pral.g_01863	Prat.g_00649
OG0001437	Pral.g_01673	Prat.g_00849
OG0001439	Pral.g_01520	Prat.g_01005
OG0001440	Pral.g_01602	Prat.g_00941
OG0001441	Pral.g_00426	Prat.g_01523
OG0001443	Pral.g_01349	Prat.g_01173
OG0001445	Pral.g_00054	Prat.g_00381
OG0001446	Pral.g_00053	Prat.g_00380
OG0001447	Pral.g_01329	Prat.g_01195
OG0001448	Pral.g_01710	Prat.g_00810
OG0001452	Pral.g_00365	Prat.g_01848
OG0001454	Pral.g_01851	Prat.g_00658
OG0001455	Pral.g_01865	Prat.g_01505
OG0001457	Pral.g_01735	Prat.g_00779
OG0001459	Pral.g_01223	Prat.g_01290
OG0001460	Pral.g_00448	Prat.g_00833
OG0001461	Pral.g_01478	Prat.g_01047
OG0001462	Pral.g_01330	Prat.g_01194
OG0001463	Pral.g_00630	Prat.g_00420
OG0001464	Pral.g_00428	Prat.g_00654
OG0001465	Pral.g_01309	Prat.g_01216
OG0001466	Pral.g_01053	Prat.g_00635
OG0001467	Pral.g_01168	Prat.g_01349
OG0001468	Pral.g_00273	Prat.g_01755
OG0001470	Pral.g_00719	Prat.g_00327
OG0001481	Pral.g_01386	Prat.g_01138
OG0001483	Pral.g_01287	Prat.g_01243
OG0001486	Pral.g_01779	Prat.g_00737
OG0001487	Pral.g_00463	Prat.g_00588
OG0001491	Pral.g_01858	Prat.g_00643
OG0001504	Pral.g_01784	Prat.g_00732
OG0001505	Pral.g_00425	Prat.g_00460
OG0001506	Pral.g_01325	Prat.g_01198
OG0001507	Pral.g_01348	Prat.g_01174
OG0001510	Pral.g_00265	Prat.g_01747
OG0001522	Pral.g_01854	Prat.g_00656
OG0001523	Pral.g_01846	Prat.g_00667
OG0001524	Pral.g_01880	Prat.g_00620
OG0001526	Pral.g_01816	Prat.g_00698
OG0001531	Pral.g_01900	Prat.g_00630
OG0001544	Pral.g_00434	Prat.g_01517
OG0001545	Pral.g_01803	Prat.g_00711
OG0001546	Pral.g_01672	Prat.g_00850
OG0001587	Pral.g_00457	Prat.g_00378
OG0001588	Pral.g_01300	Prat.g_01227
OG0001589	Pral.g_01057	Prat.g_01458
OG0001590	Pral.g_00745	Prat.g_00301
OG0001598	Pral.g_01817	Prat.g_00697
OG0001605	Pral.g_00197	Prat.g_01681
OG0001608	Pral.g_01049	Prat.g_01466
OG0001610	Pral.g_01736	Prat.g_00778
OG0001613	Pral.g_01061	Prat.g_01454
OG0001614	Pral.g_01583	Prat.g_00920
OG0001620	Pral.g_01255, Pral.g_01252	Prat.g_01271
OG0001630	Pral.g_01045	Prat.g_01498
OG0001632	Pral.g_01048	Prat.g_01467
OG0001633	Pral.g_01667	Prat.g_00854
OG0001697	Pral.g_01836	Prat.g_00675
OG0001714	Pral.g_01120	Prat.g_01395
OG0001715	Pral.g_00311	Prat.g_01794
OG0001716	Pral.g_01402	Prat.g_01125
OG0001717	Pral.g_01310, Pral.g_01827	Prat.g_00687
OG0001718	Pral.g_01835	Prat.g_01581, Prat.g_00677
OG0001719	Pral.g_00697	Prat.g_00349, Prat.g_01328
OG0001721	Pral.g_01857	Prat.g_00651
OG0001729	Pral.g_01260	Prat.g_01315, Prat.g_01268
OG0001735	Pral.g_00068	Prat.g_01551, Prat.g_01564, Prat.g_01535
OG0001736	Pral.g_01783	Prat.g_00733
OG0001737	Pral.g_01004	Prat.g_00043
OG0001738	Pral.g_00935	Prat.g_00109
OG0001739	Pral.g_00936	Prat.g_00108
OG0001740	Pral.g_00937	Prat.g_00107
OG0001741	Pral.g_00947	Prat.g_00097
OG0001742	Pral.g_01297	Prat.g_01231
OG0001743	Pral.g_00801	Prat.g_00244
OG0001744	Pral.g_00153	Prat.g_01638
OG0001745	Pral.g_00523	Prat.g_00529
OG0001746	Pral.g_01268	Prat.g_01262
OG0001747	Pral.g_01381	Prat.g_01143
OG0001748	Pral.g_01749	Prat.g_00766
OG0001749	Pral.g_01759	Prat.g_00756
OG0001750	Pral.g_01576	Prat.g_00950
OG0001751	Pral.g_01601	Prat.g_00940
OG0001752	Pral.g_01596	Prat.g_00935
OG0001753	Pral.g_01631	Prat.g_00892
OG0001754	Pral.g_01574	Prat.g_00952
OG0001755	Pral.g_01787	Prat.g_00729
OG0001756	Pral.g_01493	Prat.g_01032
OG0001757	Pral.g_01307	Prat.g_01218
OG0001758	Pral.g_01540	Prat.g_00986
OG0001759	Pral.g_01547	Prat.g_00979
OG0001760	Pral.g_01808	Prat.g_00706
OG0001761	Pral.g_01770	Prat.g_00746
OG0001762	Pral.g_01465	Prat.g_01060
OG0001763	Pral.g_00924	Prat.g_00120
OG0001764	Pral.g_00675	Prat.g_00371
OG0001765	Pral.g_00707	Prat.g_00339
OG0001766	Pral.g_00708	Prat.g_00338
OG0001767	Pral.g_00709	Prat.g_00337
OG0001768	Pral.g_00710	Prat.g_00336
OG0001769	Pral.g_00711	Prat.g_00335
OG0001770	Pral.g_00258	Prat.g_01741
OG0001771	Pral.g_00242	Prat.g_01725
OG0001772	Pral.g_00915	Prat.g_00129
OG0001773	Pral.g_01688	Prat.g_00832
OG0001774	Pral.g_00864	Prat.g_00181
OG0001775	Pral.g_00858	Prat.g_00187
OG0001776	Pral.g_01305	Prat.g_01221
OG0001777	Pral.g_00364	Prat.g_01847
OG0001778	Pral.g_00368	Prat.g_01851
OG0001779	Pral.g_00369	Prat.g_01852
OG0001780	Pral.g_01606	Prat.g_00945
OG0001781	Pral.g_00376	Prat.g_01859
OG0001782	Pral.g_00385	Prat.g_01868
OG0001795	Pral.g_00526	Prat.g_00526
OG0001797	Pral.g_01295	Prat.g_00621
OG0001799	Pral.g_01066	Prat.g_01450
OG0001801	Pral.g_01317	Prat.g_01207
OG0001802	Pral.g_00442	Prat.g_00638
OG0001803	Pral.g_01589	Prat.g_00927
OG0001805	Pral.g_01825	Prat.g_00689
OG0001823	Pral.g_01194	Prat.g_01321, Prat.g_01265
OG0001831	Pral.g_01362	Prat.g_01160
OG0001834	Pral.g_01734	Prat.g_00780
OG0001835	Pral.g_00036	Prat.g_01501
OG0001836	Pral.g_01328	Prat.g_01196
OG0001851	Pral.g_01676	Prat.g_00846
OG0001857	Pral.g_01341	Prat.g_01183
OG0001858	Pral.g_00001, Pral.g_00027, Pral.g_00028	Prat.g_01553
OG0001860	Pral.g_00666	Prat.g_00387
OG0001874	Pral.g_01842	Prat.g_00669
OG0001878	Pral.g_00067	Prat.g_01536
OG0001879	Pral.g_00669	Prat.g_01545, Prat.g_01565
OG0001881	Pral.g_01319	Prat.g_01205
OG0001883	Pral.g_01010	Prat.g_00035
OG0001884	Pral.g_00299	Prat.g_01782
OG0001885	Pral.g_01109	Prat.g_01406
OG0001886	Pral.g_00528	Prat.g_00524
OG0001887	Pral.g_01392	Prat.g_01133
OG0001891	Pral.g_01745	Prat.g_00770
OG0001892	Pral.g_01306	Prat.g_01220
OG0001893	Pral.g_01572	Prat.g_00954
OG0001894	Pral.g_01641	Prat.g_00882
OG0001895	Pral.g_00980	Prat.g_00064
OG0001896	Pral.g_01894	Prat.g_00628
OG0001897	Pral.g_00689	Prat.g_00357
OG0001898	Pral.g_00786	Prat.g_00259
OG0001899	Pral.g_00997	Prat.g_00050
OG0001900	Pral.g_00998	Prat.g_00049
OG0001901	Pral.g_01002	Prat.g_00045
OG0001902	Pral.g_00393	Prat.g_01876
OG0001903	Pral.g_00079	Prat.g_01506, Prat.g_01562
OG0001904	Pral.g_00041, Pral.g_01318	Prat.g_01206
OG0001916	Pral.g_01678	Prat.g_00844
OG0001917	Pral.g_01677	Prat.g_00845
OG0001918	Pral.g_01685	Prat.g_00837
OG0001925	Pral.g_01847	Prat.g_00664
OG0001926	Pral.g_01315	Prat.g_01209
OG0001927	Pral.g_01833	Prat.g_00681
OG0001928	Pral.g_00704	Prat.g_00342
OG0001929	Pral.g_00624	Prat.g_00427
OG0001930	Pral.g_00594	Prat.g_00457
OG0001931	Pral.g_01730	Prat.g_00787
OG0001932	Pral.g_01714	Prat.g_00806
OG0001933	Pral.g_00026	Prat.g_01490
OG0001934	Pral.g_01818	Prat.g_00696
OG0001935	Pral.g_01848	Prat.g_00662
OG0001936	Pral.g_01732	Prat.g_00642
OG0001937	Pral.g_00086	Prat.g_01526
OG0001938	Pral.g_01700	Prat.g_00819
OG0001939	Pral.g_01838	Prat.g_00673
OG0001941	Pral.g_00452	Prat.g_00599
OG0001942	Pral.g_00453	Prat.g_00598
OG0001943	Pral.g_01338	Prat.g_01186
OG0001944	Pral.g_01077	Prat.g_01438
OG0001945	Pral.g_00074	Prat.g_01556
OG0001946	Pral.g_01339	Prat.g_01185
OG0001947	Pral.g_01031	Prat.g_01481
OG0001948	Pral.g_00276	Prat.g_01758
OG0001959	Pral.g_01196	Prat.g_01319
OG0001960	Pral.g_01244	Prat.g_01275
OG0001965	Pral.g_01375	Prat.g_01149
OG0001968	Pral.g_01111	Prat.g_01404
OG0001973	Pral.g_00889	Prat.g_00155
OG0001980	Pral.g_01668	Prat.g_00853
OG0002001	Pral.g_01302	Prat.g_01230
OG0002002	Pral.g_00174	Prat.g_01659
OG0002003	Pral.g_01186	Prat.g_01331
OG0002008	Pral.g_01850	Prat.g_00661
OG0002009	Pral.g_00432	Prat.g_01223
OG0002015	Pral.g_01837	Prat.g_00674
OG0002017	Pral.g_01051	Prat.g_01464
OG0002018	Pral.g_00055	Prat.g_00382
OG0002036	Pral.g_00808	Prat.g_00237
OG0002038	Pral.g_00614	Prat.g_00437
OG0002041	Pral.g_00757	Prat.g_00289
OG0002043	Pral.g_01056	Prat.g_01459
OG0002061	Pral.g_00443, Pral.g_01883	Prat.g_00617
OG0002065	Pral.g_01241	Prat.g_01534
OG0002072	Pral.g_00531	Prat.g_00521
OG0002079	Pral.g_00014	Prat.g_01491
OG0002093	Pral.g_01839	Prat.g_00672
OG0002094	Pral.g_01293	Prat.g_01540
OG0002096	Pral.g_00703	Prat.g_00343
OG0002097	Pral.g_01050	Prat.g_01465
OG0002098	Pral.g_00876	Prat.g_00168
OG0002099	Pral.g_00447	Prat.g_01232
OG0002101	Pral.g_01832	Prat.g_00682
OG0002102	Pral.g_01473	Prat.g_01052
OG0002103	Pral.g_01393	Prat.g_01132
OG0002104	Pral.g_00431	Prat.g_01488
OG0002105	Pral.g_01867	Prat.g_00645
OG0002106	Pral.g_01062	Prat.g_01453
OG0002107	Pral.g_01841	Prat.g_00670
OG0002108	Pral.g_00031	Prat.g_01493
OG0002109	Pral.g_00033	Prat.g_01518
OG0002112	Pral.g_00081	Prat.g_01537
OG0002113	Pral.g_00080	Prat.g_01538
OG0002114	Pral.g_00106	Prat.g_01591
OG0002132	Pral.g_01224	Prat.g_01289
OG0002143	Pral.g_01188	Prat.g_01325
OG0002144	Pral.g_00640	Prat.g_01531
OG0002146	Pral.g_01096	Prat.g_01419
OG0002206	Pral.g_01686	Prat.g_00836
OG0002216	Pral.g_00439	Prat.g_00676
OG0002217	Pral.g_00814	Prat.g_00232
OG0002223	Pral.g_01824	Prat.g_00690
OG0002225	Pral.g_01662	Prat.g_00860
OG0002235	Pral.g_01245	Prat.g_01273, Prat.g_01274
OG0002285	Pral.g_00798	Prat.g_00247
OG0002288	Pral.g_01059	Prat.g_01456
OG0002293	Pral.g_00473	Prat.g_00578
OG0002294	Pral.g_01648	Prat.g_00875
OG0002297	Pral.g_01431	Prat.g_01096
OG0002298	Pral.g_01242	Prat.g_01279
OG0002300	Pral.g_00652	Prat.g_00402
OG0002305	Pral.g_01225	Prat.g_01288
OG0002307	Pral.g_00372	Prat.g_01855
OG0002314	Pral.g_01811	Prat.g_00703
OG0002339	Pral.g_00152	Prat.g_01637
OG0002380	Pral.g_01200	Prat.g_01317
OG0002426	Pral.g_01054	Prat.g_01461
OG0002428	Pral.g_01694	Prat.g_00823
OG0002548	Pral.g_01675	Prat.g_00847
OG0002549	Pral.g_01674	Prat.g_00848
OG0002551	Pral.g_01684	Prat.g_00838
OG0002552	Pral.g_01682	Prat.g_00840
OG0002553	Pral.g_01680	Prat.g_00842
OG0002557	Pral.g_01189	Prat.g_01313
OG0003093	Pral.g_00988	Prat.g_00409
OG0003098	Pral.g_01683	Prat.g_00839
OG0003099	Pral.g_01681	Prat.g_00841
OG0003348	Pral.g_00438	Prat.g_00640
OG0003457	Pral.g_01198	Prat.g_00795
OG0003458	Pral.g_01199	Prat.g_00796
OG0003540	Pral.g_01679	Prat.g_00843
OG0003541	Pral.g_01698	Prat.g_01570, Prat.g_00821
OG0004150	Pral.g_00094	Prat.g_01519
OG0004151	Pral.g_00517	Prat.g_00535
OG0004152	Pral.g_00973	Prat.g_00071
OG0004156	Pral.g_01191	Prat.g_01324
OG0004157	Pral.g_01195	Prat.g_01320
OG0004158	Pral.g_01197	Prat.g_00794
OG0004160	Pral.g_01246	Prat.g_01272
OG0004163	Pral.g_01312	Prat.g_01213
OG0004164	Pral.g_01313	Prat.g_01212
OG0004165	Pral.g_01573	Prat.g_00953
OG0004166	Pral.g_01591	Prat.g_00930
OG0004167	Pral.g_01661	Prat.g_00861
OG0004168	Pral.g_01828	Prat.g_00686
OG0004169	Pral.g_01884	Prat.g_00618
