Orthogroup	Pral	Prab
OG0001167	Pral.g_00300	Prab.g_01852
OG0001168	Pral.g_00301	Prab.g_01853
OG0001169	Pral.g_00302	Prab.g_01854
OG0001170	Pral.g_00303	Prab.g_01855
OG0001171	Pral.g_00304	Prab.g_01856
OG0001172	Pral.g_00306	Prab.g_01858
OG0001173	Pral.g_00308	Prab.g_01860
OG0001174	Pral.g_00309	Prab.g_01861
OG0001175	Pral.g_00310	Prab.g_01862
OG0001176	Pral.g_00312	Prab.g_01863
OG0001177	Pral.g_00314	Prab.g_01865
OG0001178	Pral.g_00317	Prab.g_01868
OG0001179	Pral.g_00318	Prab.g_01869
OG0001180	Pral.g_00319	Prab.g_01870
OG0001181	Pral.g_00320	Prab.g_01871
OG0001182	Pral.g_00321	Prab.g_01872
OG0001183	Pral.g_00322	Prab.g_01873
OG0001184	Pral.g_00324	Prab.g_01875
OG0001185	Pral.g_00326	Prab.g_01879
OG0001186	Pral.g_00327	Prab.g_01880
OG0001187	Pral.g_00328	Prab.g_01881
OG0001188	Pral.g_00329	Prab.g_01882
OG0001189	Pral.g_00330	Prab.g_01883
OG0001190	Pral.g_00331	Prab.g_01884
OG0001191	Pral.g_00332	Prab.g_01885
OG0001192	Pral.g_00333	Prab.g_01886
OG0001193	Pral.g_00334	Prab.g_01887
OG0001194	Pral.g_00335	Prab.g_01888
OG0001195	Pral.g_00336	Prab.g_01889
OG0001196	Pral.g_00337	Prab.g_01890
OG0001197	Pral.g_00338	Prab.g_01891
OG0001198	Pral.g_00339	Prab.g_01892
OG0001199	Pral.g_00340	Prab.g_01893
OG0001200	Pral.g_00341	Prab.g_01894
OG0001201	Pral.g_00342	Prab.g_01895
OG0001202	Pral.g_00343	Prab.g_01896
OG0001203	Pral.g_00345	Prab.g_01898
OG0001204	Pral.g_00347	Prab.g_01900
OG0001205	Pral.g_00349	Prab.g_01901
OG0001206	Pral.g_00350	Prab.g_01902
OG0001207	Pral.g_00351	Prab.g_01903
OG0001208	Pral.g_00352	Prab.g_01904
OG0001209	Pral.g_00353	Prab.g_01905
OG0001210	Pral.g_00354	Prab.g_01906
OG0001211	Pral.g_00355	Prab.g_01907
OG0001212	Pral.g_00356	Prab.g_01908
OG0001213	Pral.g_00357	Prab.g_01909
OG0001214	Pral.g_00359	Prab.g_01911
OG0001215	Pral.g_00360	Prab.g_01912
OG0001216	Pral.g_00361	Prab.g_01913
OG0001217	Pral.g_00362	Prab.g_01914
OG0001218	Pral.g_00363	Prab.g_01915
OG0001219	Pral.g_00366	Prab.g_01918
OG0001220	Pral.g_00367	Prab.g_01919
OG0001221	Pral.g_00373	Prab.g_01922
OG0001222	Pral.g_00374	Prab.g_01923
OG0001223	Pral.g_00375	Prab.g_01924
OG0001224	Pral.g_00377	Prab.g_01925
OG0001225	Pral.g_00378	Prab.g_01926
OG0001226	Pral.g_00379	Prab.g_01927
OG0001227	Pral.g_00380	Prab.g_01928
OG0001228	Pral.g_00381	Prab.g_01929
OG0001229	Pral.g_00382	Prab.g_01930
OG0001230	Pral.g_00383	Prab.g_01931
OG0001231	Pral.g_00384	Prab.g_01932
OG0001232	Pral.g_00386	Prab.g_01933
OG0001233	Pral.g_00387	Prab.g_01934
OG0001234	Pral.g_00388	Prab.g_01935
OG0001235	Pral.g_00389	Prab.g_01936
OG0001236	Pral.g_00391	Prab.g_01938
OG0001237	Pral.g_00392	Prab.g_01939
OG0001238	Pral.g_00396	Prab.g_01941
OG0001239	Pral.g_00397	Prab.g_01942
OG0001240	Pral.g_00398	Prab.g_01943
OG0001241	Pral.g_00401	Prab.g_01945
OG0001242	Pral.g_00402	Prab.g_01947
OG0001243	Pral.g_00403	Prab.g_01948
OG0001244	Pral.g_00404	Prab.g_01949
OG0001245	Pral.g_00405	Prab.g_01950
OG0001246	Pral.g_00406	Prab.g_01951
OG0001247	Pral.g_00407	Prab.g_01952
OG0001248	Pral.g_00408	Prab.g_01953
OG0001249	Pral.g_00409	Prab.g_01954
OG0001250	Pral.g_00410	Prab.g_01955
OG0001252	Pral.g_00907	Prab.g_00128
OG0001253	Pral.g_00895	Prab.g_00141
OG0001254	Pral.g_00758	Prab.g_00269
OG0001255	Pral.g_00699	Prab.g_00321
OG0001257	Pral.g_00609	Prab.g_00486
OG0001259	Pral.g_00499	Prab.g_00594
OG0001260	Pral.g_01689	Prab.g_00766
OG0001262	Pral.g_01539	Prab.g_00890
OG0001263	Pral.g_01347	Prab.g_01100
OG0001264	Pral.g_01800	Prab.g_01069
OG0001265	Pral.g_01598	Prab.g_00953
OG0001266	Pral.g_00967, Pral.g_01320	Prab.g_01120
OG0001268	Pral.g_01364	Prab.g_01216
OG0001270	Pral.g_01116	Prab.g_01506
OG0001271	Pral.g_01102	Prab.g_01517
OG0001273	Pral.g_00572	Prab.g_01562
OG0001278	Pral.g_00098	Prab.g_01661
OG0001279	Pral.g_00102	Prab.g_01665
OG0001280	Pral.g_00105	Prab.g_01668
OG0001281	Pral.g_00175	Prab.g_01734
OG0001282	Pral.g_00112	Prab.g_01758
OG0001283	Pral.g_00285	Prab.g_01839
OG0001284	Pral.g_00316	Prab.g_01867
OG0001285	Pral.g_00346	Prab.g_01899
OG0001286	Pral.g_00400	Prab.g_01944
OG0001287	Pral.g_01891	Prab.g_00379
OG0001288	Pral.g_00657	Prab.g_00440
OG0001290	Pral.g_01013	Prab.g_00030
OG0001291	Pral.g_00976	Prab.g_00063
OG0001293	Pral.g_00971	Prab.g_00068
OG0001294	Pral.g_00954	Prab.g_00084
OG0001295	Pral.g_00926	Prab.g_00110
OG0001299	Pral.g_00787	Prab.g_00242
OG0001300	Pral.g_00671	Prab.g_00362
OG0001301	Pral.g_01438	Prab.g_00642
OG0001302	Pral.g_01890	Prab.g_00773
OG0001303	Pral.g_01308	Prab.g_00776
OG0001306	Pral.g_01703	Prab.g_01127
OG0001308	Pral.g_01038	Prab.g_01162
OG0001309	Pral.g_00348	Prab.g_01164
OG0001310	Pral.g_01701	Prab.g_01174
OG0001314	Pral.g_00130	Prab.g_01692
OG0001315	Pral.g_00166	Prab.g_01726
OG0001318	Pral.g_00904	Prab.g_00131
OG0001321	Pral.g_00451	Prab.g_00420, Prab.g_00778
OG0001322	Pral.g_01670	Prab.g_00821
OG0001323	Pral.g_01810	Prab.g_01112
OG0001325	Pral.g_00034	Prab.g_01167
OG0001328	Pral.g_01276	Prab.g_01331
OG0001329	Pral.g_00394	Prab.g_01381
OG0001330	Pral.g_01069	Prab.g_01558
OG0001331	Pral.g_00103	Prab.g_01666
OG0001332	Pral.g_00155	Prab.g_01715
OG0001333	Pral.g_00247	Prab.g_01806
OG0001334	Pral.g_00307	Prab.g_01859
OG0001335	Pral.g_00344	Prab.g_01897
OG0001337	Pral.g_00927	Prab.g_00109
OG0001338	Pral.g_00670	Prab.g_00135
OG0001339	Pral.g_00841	Prab.g_00194
OG0001340	Pral.g_00791	Prab.g_00238
OG0001341	Pral.g_00778	Prab.g_00250
OG0001342	Pral.g_00759	Prab.g_00268
OG0001343	Pral.g_00693	Prab.g_00326
OG0001344	Pral.g_00025	Prab.g_00366
OG0001345	Pral.g_00660	Prab.g_00437
OG0001346	Pral.g_00620	Prab.g_00476
OG0001347	Pral.g_00605	Prab.g_00490
OG0001348	Pral.g_00586, Pral.g_00016	Prab.g_00508
OG0001349	Pral.g_00581	Prab.g_00513
OG0001350	Pral.g_00576	Prab.g_00518
OG0001351	Pral.g_00511	Prab.g_00581
OG0001352	Pral.g_01760	Prab.g_00687
OG0001353	Pral.g_00818	Prab.g_00710
OG0001354	Pral.g_01666	Prab.g_00824
OG0001355	Pral.g_01529	Prab.g_00880
OG0001356	Pral.g_01822	Prab.g_01086
OG0001357	Pral.g_01585	Prab.g_00982
OG0001358	Pral.g_01597	Prab.g_00954
OG0001359	Pral.g_00073	Prab.g_01190
OG0001360	Pral.g_00072	Prab.g_01191
OG0001361	Pral.g_01425	Prab.g_01269
OG0001362	Pral.g_00024	Prab.g_01590
OG0001363	Pral.g_01263	Prab.g_01392
OG0001364	Pral.g_01082	Prab.g_01536
OG0001365	Pral.g_01055	Prab.g_01729
OG0001366	Pral.g_00144	Prab.g_01706
OG0001368	Pral.g_00315	Prab.g_01866
OG0001369	Pral.g_01599	Prab.g_00952
OG0001371	Pral.g_00981	Prab.g_00059
OG0001372	Pral.g_00979	Prab.g_00060
OG0001373	Pral.g_00972	Prab.g_00067
OG0001374	Pral.g_00960	Prab.g_00079
OG0001375	Pral.g_00909	Prab.g_00125
OG0001376	Pral.g_00806	Prab.g_00225
OG0001377	Pral.g_00782	Prab.g_00246
OG0001378	Pral.g_00766	Prab.g_00261
OG0001379	Pral.g_01119	Prab.g_00351
OG0001380	Pral.g_01744	Prab.g_01626
OG0001382	Pral.g_00628	Prab.g_00465
OG0001383	Pral.g_00579	Prab.g_00515
OG0001384	Pral.g_00570	Prab.g_00523
OG0001385	Pral.g_01468	Prab.g_00671
OG0001386	Pral.g_01768	Prab.g_00679
OG0001387	Pral.g_01767	Prab.g_00681
OG0001388	Pral.g_01755	Prab.g_00691
OG0001389	Pral.g_01724	Prab.g_00728
OG0001390	Pral.g_01304	Prab.g_00765
OG0001391	Pral.g_01664	Prab.g_00826
OG0001392	Pral.g_01823	Prab.g_01087
OG0001393	Pral.g_01821	Prab.g_01085
OG0001394	Pral.g_01794	Prab.g_01063
OG0001395	Pral.g_01791	Prab.g_01060
OG0001397	Pral.g_01577	Prab.g_00944
OG0001398	Pral.g_01557	Prab.g_00925
OG0001399	Pral.g_01834	Prab.g_01110
OG0001400	Pral.g_00051	Prab.g_01118
OG0001401	Pral.g_01855	Prab.g_01298
OG0001402	Pral.g_01352	Prab.g_01205
OG0001403	Pral.g_01280	Prab.g_01327
OG0001404	Pral.g_01693	Prab.g_01352
OG0001405	Pral.g_01221	Prab.g_01361
OG0001406	Pral.g_01117	Prab.g_01505
OG0001407	Pral.g_01113	Prab.g_01508
OG0001408	Pral.g_01068	Prab.g_01559
OG0001409	Pral.g_01862	Prab.g_01573
OG0001410	Pral.g_01303	Prab.g_01595
OG0001412	Pral.g_01651	Prab.g_01029
OG0001413	Pral.g_01888	Prab.g_01648
OG0001414	Pral.g_01326	Prab.g_00053
OG0001415	Pral.g_00713	Prab.g_00314
OG0001416	Pral.g_00568	Prab.g_00525
OG0001419	Pral.g_01659	Prab.g_00830
OG0001420	Pral.g_01819	Prab.g_01083
OG0001421	Pral.g_01814	Prab.g_01078
OG0001423	Pral.g_01892	Prab.g_01192
OG0001424	Pral.g_01067	Prab.g_01282
OG0001426	Pral.g_00395	Prab.g_01940
OG0001427	Pral.g_00087	Prab.g_00361
OG0001429	Pral.g_01617	Prab.g_01000
OG0001430	Pral.g_01844	Prab.g_00961
OG0001432	Pral.g_00052	Prab.g_01119
OG0001433	Pral.g_01843	Prab.g_00977
OG0001435	Pral.g_01863	Prab.g_01571
OG0001438	Pral.g_00467	Prab.g_00624
OG0001439	Pral.g_01520	Prab.g_00872
OG0001440	Pral.g_01602	Prab.g_00950
OG0001441	Pral.g_00426	Prab.g_01155
OG0001444	Pral.g_01389	Prab.g_01238
OG0001448	Pral.g_01710	Prab.g_01603
OG0001452	Pral.g_00365	Prab.g_01917
OG0001454	Pral.g_01851	Prab.g_00356
OG0001456	Pral.g_00500	Prab.g_00593
OG0001457	Pral.g_01735	Prab.g_00707
OG0001460	Pral.g_00448	Prab.g_00902
OG0001461	Pral.g_01478	Prab.g_01037
OG0001462	Pral.g_01330	Prab.g_00962
OG0001463	Pral.g_00630	Prab.g_01109
OG0001464	Pral.g_00428	Prab.g_01114
OG0001466	Pral.g_01053	Prab.g_00769
OG0001467	Pral.g_01168	Prab.g_01463
OG0001468	Pral.g_00273	Prab.g_01829
OG0001469	Pral.g_01365	Prab.g_01217
OG0001470	Pral.g_00719	Prab.g_00308
OG0001471	Pral.g_01872	Prab.g_00426
OG0001481	Pral.g_01386	Prab.g_01235
OG0001483	Pral.g_01287	Prab.g_01320
OG0001484	Pral.g_01264	Prab.g_01391
OG0001485	Pral.g_00168	Prab.g_01728
OG0001486	Pral.g_01779	Prab.g_01049
OG0001491	Pral.g_01858	Prab.g_00816
OG0001504	Pral.g_01784	Prab.g_01053
OG0001506	Pral.g_01325	Prab.g_01132
OG0001507	Pral.g_01348	Prab.g_01202
OG0001510	Pral.g_00265	Prab.g_01821
OG0001516	Pral.g_00989	Prab.g_00988
OG0001519	Pral.g_00035	Prab.g_00380
OG0001523	Pral.g_01846	Prab.g_00052
OG0001524	Pral.g_01880	Prab.g_00364
OG0001526	Pral.g_01816	Prab.g_01080
OG0001527	Pral.g_00047	Prab.g_01153
OG0001528	Pral.g_01690	Prab.g_00972
OG0001551	Pral.g_01523	Prab.g_00319
OG0001557	Pral.g_01766	Prab.g_00682
OG0001587	Pral.g_00457	Prab.g_01286
OG0001588	Pral.g_01300	Prab.g_01604
OG0001590	Pral.g_00745	Prab.g_00281
OG0001598	Pral.g_01817	Prab.g_01081
OG0001610	Pral.g_01736	Prab.g_00706
OG0001613	Pral.g_01061	Prab.g_01102
OG0001614	Pral.g_01583	Prab.g_00984
OG0001618	Pral.g_00011	Prab.g_00346
OG0001630	Pral.g_01045, Pral.g_01248	Prab.g_01436, Prab.g_01431
OG0001646	Pral.g_01882	Prab.g_01177
OG0001675	Pral.g_00017	Prab.g_01168
OG0001694	Pral.g_01229	Prab.g_01384
OG0001795	Pral.g_00526	Prab.g_00567
OG0001797	Pral.g_01295	Prab.g_01342
OG0001816	Pral.g_01831	Prab.g_01103
OG0001823	Pral.g_01194	Prab.g_01388
OG0001959	Pral.g_01196	Prab.g_01387
OG0002132	Pral.g_01224	Prab.g_01383
OG0002252	Pral.g_01243	Prab.g_01428
