Orthogroup	Pral	Prbi
OG0001121	Pral.g_00234	Prbi.g_01930
OG0001122	Pral.g_00235	Prbi.g_01931
OG0001123	Pral.g_00236	Prbi.g_01932
OG0001124	Pral.g_00238	Prbi.g_01934
OG0001125	Pral.g_00240	Prbi.g_01936
OG0001126	Pral.g_00241	Prbi.g_01937
OG0001127	Pral.g_00244	Prbi.g_01939
OG0001128	Pral.g_00245	Prbi.g_01940
OG0001129	Pral.g_00246	Prbi.g_01941
OG0001130	Pral.g_00249	Prbi.g_01944
OG0001131	Pral.g_00250	Prbi.g_01945
OG0001132	Pral.g_00251	Prbi.g_01946
OG0001133	Pral.g_00252	Prbi.g_01947
OG0001134	Pral.g_00253	Prbi.g_01948
OG0001135	Pral.g_00254	Prbi.g_01949
OG0001136	Pral.g_00255	Prbi.g_01950
OG0001137	Pral.g_00256	Prbi.g_01951
OG0001138	Pral.g_00257	Prbi.g_01952
OG0001139	Pral.g_00259	Prbi.g_01953
OG0001140	Pral.g_00260	Prbi.g_01954
OG0001141	Pral.g_00261	Prbi.g_01955
OG0001142	Pral.g_00266	Prbi.g_01958
OG0001143	Pral.g_00267	Prbi.g_01959
OG0001144	Pral.g_00268	Prbi.g_01960
OG0001145	Pral.g_00269	Prbi.g_01961
OG0001146	Pral.g_00270	Prbi.g_01962
OG0001147	Pral.g_00271	Prbi.g_01963
OG0001148	Pral.g_00272	Prbi.g_01964
OG0001149	Pral.g_00274	Prbi.g_01966
OG0001150	Pral.g_00275	Prbi.g_01967
OG0001151	Pral.g_00278	Prbi.g_01969
OG0001152	Pral.g_00279	Prbi.g_01970
OG0001153	Pral.g_00280	Prbi.g_01971
OG0001154	Pral.g_00282	Prbi.g_01973
OG0001155	Pral.g_00284	Prbi.g_01975
OG0001156	Pral.g_00286	Prbi.g_01977
OG0001157	Pral.g_00288	Prbi.g_01978
OG0001158	Pral.g_00290	Prbi.g_01980
OG0001159	Pral.g_00291	Prbi.g_01981
OG0001160	Pral.g_00292	Prbi.g_01982
OG0001161	Pral.g_00293	Prbi.g_01983
OG0001162	Pral.g_00294	Prbi.g_01984
OG0001163	Pral.g_00295	Prbi.g_01985
OG0001164	Pral.g_00296	Prbi.g_01986
OG0001165	Pral.g_00297	Prbi.g_01987
OG0001166	Pral.g_00298	Prbi.g_01988
OG0001167	Pral.g_00300	Prbi.g_01989
OG0001168	Pral.g_00301	Prbi.g_01990
OG0001169	Pral.g_00302	Prbi.g_01991
OG0001170	Pral.g_00303	Prbi.g_01992
OG0001171	Pral.g_00304	Prbi.g_01993
OG0001172	Pral.g_00306	Prbi.g_01995
OG0001173	Pral.g_00308	Prbi.g_01997
OG0001174	Pral.g_00309	Prbi.g_01998
OG0001175	Pral.g_00310	Prbi.g_01999
OG0001176	Pral.g_00312	Prbi.g_02000
OG0001177	Pral.g_00314	Prbi.g_02002
OG0001178	Pral.g_00317	Prbi.g_02005
OG0001179	Pral.g_00318	Prbi.g_02006
OG0001180	Pral.g_00319	Prbi.g_02007
OG0001181	Pral.g_00320	Prbi.g_02008
OG0001182	Pral.g_00321	Prbi.g_02009
OG0001183	Pral.g_00322	Prbi.g_02010
OG0001184	Pral.g_00324	Prbi.g_02012
OG0001185	Pral.g_00326	Prbi.g_02027
OG0001186	Pral.g_00327	Prbi.g_02028
OG0001187	Pral.g_00328	Prbi.g_02030
OG0001188	Pral.g_00329	Prbi.g_02031
OG0001189	Pral.g_00330	Prbi.g_02032
OG0001190	Pral.g_00331	Prbi.g_02033
OG0001191	Pral.g_00332	Prbi.g_02034
OG0001192	Pral.g_00333	Prbi.g_02035
OG0001193	Pral.g_00334	Prbi.g_02036
OG0001194	Pral.g_00335	Prbi.g_02037
OG0001195	Pral.g_00336	Prbi.g_02038
OG0001196	Pral.g_00337	Prbi.g_02039
OG0001197	Pral.g_00338	Prbi.g_02040
OG0001198	Pral.g_00339	Prbi.g_02041
OG0001199	Pral.g_00340	Prbi.g_02042
OG0001200	Pral.g_00341	Prbi.g_02043
OG0001201	Pral.g_00342	Prbi.g_02044
OG0001202	Pral.g_00343	Prbi.g_02045
OG0001203	Pral.g_00345	Prbi.g_02047
OG0001204	Pral.g_00347	Prbi.g_02049
OG0001205	Pral.g_00349	Prbi.g_02050
OG0001206	Pral.g_00350	Prbi.g_02051
OG0001207	Pral.g_00351	Prbi.g_02052
OG0001208	Pral.g_00352	Prbi.g_02053
OG0001209	Pral.g_00353	Prbi.g_02054
OG0001210	Pral.g_00354	Prbi.g_02055
OG0001211	Pral.g_00355	Prbi.g_02056
OG0001212	Pral.g_00356	Prbi.g_02057
OG0001213	Pral.g_00357	Prbi.g_02058
OG0001214	Pral.g_00359	Prbi.g_02060
OG0001215	Pral.g_00360	Prbi.g_02061
OG0001216	Pral.g_00361	Prbi.g_02062
OG0001217	Pral.g_00362	Prbi.g_02063
OG0001218	Pral.g_00363	Prbi.g_02064
OG0001219	Pral.g_00366	Prbi.g_02067
OG0001220	Pral.g_00367	Prbi.g_02068
OG0001221	Pral.g_00373	Prbi.g_02071
OG0001222	Pral.g_00374	Prbi.g_02072
OG0001223	Pral.g_00375	Prbi.g_02073
OG0001224	Pral.g_00377	Prbi.g_02074
OG0001225	Pral.g_00378	Prbi.g_02075
OG0001226	Pral.g_00379	Prbi.g_02076
OG0001227	Pral.g_00380	Prbi.g_02077
OG0001228	Pral.g_00381	Prbi.g_02078
OG0001229	Pral.g_00382	Prbi.g_02079
OG0001230	Pral.g_00383	Prbi.g_02080
OG0001231	Pral.g_00384	Prbi.g_02081
OG0001232	Pral.g_00386	Prbi.g_02082
OG0001233	Pral.g_00387	Prbi.g_02083
OG0001234	Pral.g_00388	Prbi.g_02084
OG0001235	Pral.g_00389	Prbi.g_02085
OG0001236	Pral.g_00391	Prbi.g_02087
OG0001237	Pral.g_00392	Prbi.g_02088
OG0001238	Pral.g_00396	Prbi.g_02090
OG0001239	Pral.g_00397	Prbi.g_02091
OG0001240	Pral.g_00398	Prbi.g_02092
OG0001241	Pral.g_00401	Prbi.g_02094
OG0001242	Pral.g_00402	Prbi.g_02095
OG0001243	Pral.g_00403	Prbi.g_02096
OG0001244	Pral.g_00404	Prbi.g_02097
OG0001245	Pral.g_00405	Prbi.g_02098
OG0001246	Pral.g_00406	Prbi.g_02099
OG0001247	Pral.g_00407	Prbi.g_02100
OG0001248	Pral.g_00408	Prbi.g_02101
OG0001249	Pral.g_00409	Prbi.g_02102
OG0001250	Pral.g_00410	Prbi.g_02103
OG0001251	Pral.g_00955	Prbi.g_01522
OG0001252	Pral.g_00907	Prbi.g_00146
OG0001253	Pral.g_00895	Prbi.g_00174
OG0001254	Pral.g_00758	Prbi.g_00305
OG0001255	Pral.g_00699	Prbi.g_00357
OG0001257	Pral.g_00609	Prbi.g_00485
OG0001259	Pral.g_00499	Prbi.g_00592
OG0001260	Pral.g_01689	Prbi.g_00791
OG0001262	Pral.g_01539	Prbi.g_00898
OG0001263	Pral.g_01347	Prbi.g_00918
OG0001264	Pral.g_01800	Prbi.g_00950
OG0001265	Pral.g_01598	Prbi.g_01062
OG0001266	Pral.g_00967, Pral.g_01320	Prbi.g_01111
OG0001268	Pral.g_01364	Prbi.g_01204
OG0001269	Pral.g_01238	Prbi.g_01422
OG0001270	Pral.g_01116	Prbi.g_01630
OG0001271	Pral.g_01102	Prbi.g_01641
OG0001273	Pral.g_00572	Prbi.g_01684
OG0001276	Pral.g_01040	Prbi.g_01724
OG0001278	Pral.g_00098	Prbi.g_01779
OG0001279	Pral.g_00102	Prbi.g_01783
OG0001281	Pral.g_00175	Prbi.g_01851
OG0001282	Pral.g_00112	Prbi.g_01877
OG0001283	Pral.g_00285	Prbi.g_01976
OG0001284	Pral.g_00316	Prbi.g_02004
OG0001285	Pral.g_00346	Prbi.g_02048
OG0001286	Pral.g_00400	Prbi.g_02093
OG0001288	Pral.g_00657	Prbi.g_00438
OG0001290	Pral.g_01013	Prbi.g_00030
OG0001291	Pral.g_00976	Prbi.g_00078
OG0001293	Pral.g_00971	Prbi.g_00083
OG0001294	Pral.g_00954	Prbi.g_00100
OG0001295	Pral.g_00926	Prbi.g_00127
OG0001296	Pral.g_00919	Prbi.g_00133
OG0001299	Pral.g_00787	Prbi.g_00276
OG0001300	Pral.g_00671	Prbi.g_00397
OG0001301	Pral.g_01438	Prbi.g_00640
OG0001302	Pral.g_01890	Prbi.g_00796
OG0001303	Pral.g_01308	Prbi.g_00800
OG0001305	Pral.g_01565	Prbi.g_01082
OG0001306	Pral.g_01703	Prbi.g_01119
OG0001308	Pral.g_01038	Prbi.g_01153
OG0001309	Pral.g_00348	Prbi.g_01155
OG0001310	Pral.g_01701	Prbi.g_01166
OG0001312	Pral.g_01237	Prbi.g_01423
OG0001314	Pral.g_00130	Prbi.g_01810
OG0001315	Pral.g_00166	Prbi.g_01844
OG0001316	Pral.g_00281	Prbi.g_01972
OG0001318	Pral.g_00904	Prbi.g_00149
OG0001319	Pral.g_00802	Prbi.g_00262
OG0001321	Pral.g_00451	Prbi.g_00802
OG0001322	Pral.g_01670	Prbi.g_00828
OG0001323	Pral.g_01810	Prbi.g_01102
OG0001325	Pral.g_00034	Prbi.g_01159
OG0001326	Pral.g_00046	Prbi.g_01360
OG0001327	Pral.g_01047	Prbi.g_01362
OG0001328	Pral.g_01276	Prbi.g_01396
OG0001329	Pral.g_00394	Prbi.g_01459
OG0001330	Pral.g_01069	Prbi.g_01680
OG0001331	Pral.g_00103	Prbi.g_01784
OG0001332	Pral.g_00155	Prbi.g_01833
OG0001333	Pral.g_00247	Prbi.g_01942
OG0001334	Pral.g_00307	Prbi.g_01996
OG0001335	Pral.g_00344	Prbi.g_02046
OG0001336	Pral.g_00917	Prbi.g_00136
OG0001337	Pral.g_00927	Prbi.g_00126
OG0001338	Pral.g_00670	Prbi.g_00168
OG0001339	Pral.g_00841	Prbi.g_00227
OG0001340	Pral.g_00791	Prbi.g_00272
OG0001341	Pral.g_00778	Prbi.g_00285
OG0001342	Pral.g_00759	Prbi.g_00304
OG0001343	Pral.g_00693	Prbi.g_00363
OG0001344	Pral.g_00025	Prbi.g_00402
OG0001345	Pral.g_00660	Prbi.g_00435
OG0001346	Pral.g_00620	Prbi.g_00475
OG0001347	Pral.g_00605	Prbi.g_00489
OG0001348	Pral.g_00586, Pral.g_00016	Prbi.g_00507
OG0001349	Pral.g_00581	Prbi.g_00512
OG0001350	Pral.g_00576	Prbi.g_00517
OG0001351	Pral.g_00511	Prbi.g_00579
OG0001352	Pral.g_01760	Prbi.g_00685
OG0001353	Pral.g_00818	Prbi.g_00707
OG0001354	Pral.g_01666	Prbi.g_00831
OG0001355	Pral.g_01529	Prbi.g_00888
OG0001356	Pral.g_01822	Prbi.g_00932
OG0001357	Pral.g_01585	Prbi.g_01037
OG0001358	Pral.g_01597	Prbi.g_01061
OG0001359	Pral.g_00073	Prbi.g_01178
OG0001360	Pral.g_00072	Prbi.g_01179
OG0001361	Pral.g_01425	Prbi.g_01257
OG0001362	Pral.g_00024	Prbi.g_01332
OG0001363	Pral.g_01263	Prbi.g_01490
OG0001364	Pral.g_01082	Prbi.g_01660
OG0001365	Pral.g_01055	Prbi.g_01278
OG0001366	Pral.g_00144	Prbi.g_01824
OG0001368	Pral.g_00315	Prbi.g_02003
OG0001369	Pral.g_01599	Prbi.g_01063
OG0001371	Pral.g_00981	Prbi.g_00074
OG0001372	Pral.g_00979	Prbi.g_00075
OG0001373	Pral.g_00972	Prbi.g_00082
OG0001374	Pral.g_00960	Prbi.g_00094
OG0001375	Pral.g_00909	Prbi.g_00143
OG0001376	Pral.g_00806	Prbi.g_00258
OG0001377	Pral.g_00782	Prbi.g_00280
OG0001378	Pral.g_00766	Prbi.g_00296
OG0001379	Pral.g_01119	Prbi.g_00386
OG0001380	Pral.g_01744	Prbi.g_00427
OG0001381	Pral.g_00634	Prbi.g_00455
OG0001382	Pral.g_00628	Prbi.g_00462
OG0001383	Pral.g_00579	Prbi.g_00514
OG0001384	Pral.g_00570	Prbi.g_00522
OG0001385	Pral.g_01468	Prbi.g_00669
OG0001386	Pral.g_01768	Prbi.g_00677
OG0001387	Pral.g_01767	Prbi.g_00679
OG0001388	Pral.g_01755	Prbi.g_00689
OG0001389	Pral.g_01724	Prbi.g_00750
OG0001390	Pral.g_01304	Prbi.g_00790
OG0001391	Pral.g_01664	Prbi.g_00833
OG0001392	Pral.g_01823	Prbi.g_00931
OG0001393	Pral.g_01821	Prbi.g_00933
OG0001394	Pral.g_01794	Prbi.g_00956
OG0001395	Pral.g_01791	Prbi.g_00959
OG0001397	Pral.g_01577	Prbi.g_01071
OG0001398	Pral.g_01557	Prbi.g_01090
OG0001399	Pral.g_01834	Prbi.g_01100
OG0001400	Pral.g_00051	Prbi.g_01109
OG0001401	Pral.g_01855	Prbi.g_01116
OG0001402	Pral.g_01352	Prbi.g_01193
OG0001403	Pral.g_01280	Prbi.g_01392
OG0001404	Pral.g_01693	Prbi.g_01430
OG0001405	Pral.g_01221	Prbi.g_01440
OG0001406	Pral.g_01117	Prbi.g_01629
OG0001407	Pral.g_01113	Prbi.g_01632
OG0001408	Pral.g_01068	Prbi.g_01681
OG0001409	Pral.g_01862	Prbi.g_01693
OG0001410	Pral.g_01303	Prbi.g_01707
OG0001412	Pral.g_01651	Prbi.g_00990
OG0001413	Pral.g_01888	Prbi.g_01760, Prbi.g_01744
OG0001414	Pral.g_01326	Prbi.g_00068
OG0001415	Pral.g_00713	Prbi.g_00350
OG0001416	Pral.g_00568	Prbi.g_00524
OG0001419	Pral.g_01659	Prbi.g_00836
OG0001420	Pral.g_01819	Prbi.g_00935
OG0001421	Pral.g_01814	Prbi.g_00940
OG0001423	Pral.g_01892	Prbi.g_01180
OG0001424	Pral.g_01067	Prbi.g_01271
OG0001426	Pral.g_00395	Prbi.g_02089
OG0001427	Pral.g_00087	Prbi.g_00396
OG0001429	Pral.g_01617	Prbi.g_01019
OG0001430	Pral.g_01844	Prbi.g_01054
OG0001432	Pral.g_00052	Prbi.g_01110
OG0001433	Pral.g_01843	Prbi.g_01335
OG0001434	Pral.g_00441, Pral.g_00060	Prbi.g_01407
OG0001435	Pral.g_01863	Prbi.g_01691
OG0001438	Pral.g_00467	Prbi.g_00622
OG0001439	Pral.g_01520	Prbi.g_00879
OG0001440	Pral.g_01602	Prbi.g_01065
OG0001441	Pral.g_00426	Prbi.g_01147
OG0001443	Pral.g_01349	Prbi.g_01190
OG0001444	Pral.g_01389	Prbi.g_01226
OG0001445	Pral.g_00054	Prbi.g_01770, Prbi.g_01317
OG0001446	Pral.g_00053	Prbi.g_01768, Prbi.g_01319
OG0001447	Pral.g_01329	Prbi.g_01767, Prbi.g_01320
OG0001452	Pral.g_00365	Prbi.g_02066
OG0001454	Pral.g_01851	Prbi.g_00391
OG0001456	Pral.g_00500	Prbi.g_00591
OG0001457	Pral.g_01735	Prbi.g_00706
OG0001459	Pral.g_01223	Prbi.g_00826
OG0001460	Pral.g_00448	Prbi.g_00910
OG0001461	Pral.g_01478	Prbi.g_00982
OG0001462	Pral.g_01330	Prbi.g_01053
OG0001463	Pral.g_00630	Prbi.g_01099
OG0001464	Pral.g_00428	Prbi.g_01104
OG0001465	Pral.g_01309	Prbi.g_01356
OG0001466	Pral.g_01053	Prbi.g_01369
OG0001467	Pral.g_01168	Prbi.g_01586
OG0001468	Pral.g_00273	Prbi.g_01965
OG0001469	Pral.g_01365	Prbi.g_01205
OG0001470	Pral.g_00719	Prbi.g_00344
OG0001481	Pral.g_01386	Prbi.g_01223
OG0001483	Pral.g_01287	Prbi.g_01385
OG0001484	Pral.g_01264	Prbi.g_01491
OG0001485	Pral.g_00168	Prbi.g_01846
OG0001487	Pral.g_00463	Prbi.g_00808
OG0001491	Pral.g_01858	Prbi.g_00823
OG0001492	Pral.g_01521	Prbi.g_00880
OG0001504	Pral.g_01784	Prbi.g_00966
OG0001505	Pral.g_00425	Prbi.g_01044
OG0001506	Pral.g_01325	Prbi.g_01124
OG0001507	Pral.g_01348	Prbi.g_01189
OG0001510	Pral.g_00265	Prbi.g_01957
OG0001516	Pral.g_00989	Prbi.g_01031
OG0001519	Pral.g_00035	Prbi.g_00413
OG0001522	Pral.g_01854	Prbi.g_01751
OG0001523	Pral.g_01846	Prbi.g_00067
OG0001524	Pral.g_01880	Prbi.g_00400
OG0001526	Pral.g_01816	Prbi.g_00938
OG0001527	Pral.g_00047	Prbi.g_01145
OG0001528	Pral.g_01690	Prbi.g_01333
OG0001538	Pral.g_01866	Prbi.g_01359
OG0001541	Pral.g_00638	Prbi.g_01509
OG0001545	Pral.g_01803	Prbi.g_00947
OG0001551	Pral.g_01523	Prbi.g_00355
OG0001557	Pral.g_01766	Prbi.g_00680
OG0001587	Pral.g_00457	Prbi.g_01545
OG0001590	Pral.g_00745	Prbi.g_00317
OG0001598	Pral.g_01817	Prbi.g_00937
OG0001605	Pral.g_00197	Prbi.g_01871
OG0001610	Pral.g_01736	Prbi.g_00705
OG0001613	Pral.g_01061	Prbi.g_00917
OG0001614	Pral.g_01583	Prbi.g_01035
OG0001620	Pral.g_01252	Prbi.g_01512
OG0001630	Pral.g_01045, Pral.g_01248	Prbi.g_00739
OG0001646	Pral.g_01882	Prbi.g_01754
OG0001675	Pral.g_00017	Prbi.g_01160
OG0001729	Pral.g_01260	Prbi.g_01464
OG0001736	Pral.g_01783	Prbi.g_00967
OG0001797	Pral.g_01295	Prbi.g_00166, Prbi.g_01525
OG0001816	Pral.g_01831	Prbi.g_01093
OG0001836	Pral.g_01328	Prbi.g_01766, Prbi.g_01321
OG0001858	Pral.g_00001, Pral.g_00027, Pral.g_00028	Prbi.g_01537
OG0001874	Pral.g_01842	Prbi.g_01308
OG0001888	Pral.g_00071	Prbi.g_01529
OG0002252	Pral.g_01243	Prbi.g_01484, Prbi.g_00740
OG0002298	Pral.g_01242	Prbi.g_00712
OG0002312	Pral.g_00637	Prbi.g_01475, Prbi.g_01508
OG0003539	Pral.g_01250	Prbi.g_01513
OG0004161	Pral.g_01251	Prbi.g_01514
OG0004162	Pral.g_01253	Prbi.g_01515
