Orthogroup	Pral	Prak
OG0001162	Pral.g_00294	Prak.g_01831
OG0001163	Pral.g_00295	Prak.g_01832
OG0001164	Pral.g_00296	Prak.g_01833
OG0001165	Pral.g_00297	Prak.g_01834
OG0001166	Pral.g_00298	Prak.g_01835
OG0001167	Pral.g_00300	Prak.g_01837
OG0001168	Pral.g_00301	Prak.g_01838
OG0001169	Pral.g_00302	Prak.g_01839
OG0001170	Pral.g_00303	Prak.g_01840
OG0001171	Pral.g_00304	Prak.g_01841
OG0001172	Pral.g_00306	Prak.g_01843
OG0001173	Pral.g_00308	Prak.g_01845
OG0001174	Pral.g_00309	Prak.g_01846
OG0001175	Pral.g_00310	Prak.g_01847
OG0001176	Pral.g_00312	Prak.g_01849
OG0001177	Pral.g_00314	Prak.g_01851
OG0001178	Pral.g_00317	Prak.g_01854
OG0001179	Pral.g_00318	Prak.g_01855
OG0001180	Pral.g_00319	Prak.g_01856
OG0001181	Pral.g_00320	Prak.g_01857
OG0001182	Pral.g_00321	Prak.g_01858
OG0001183	Pral.g_00322	Prak.g_01859
OG0001184	Pral.g_00324	Prak.g_01861
OG0001185	Pral.g_00326	Prak.g_01863
OG0001186	Pral.g_00327	Prak.g_01864
OG0001187	Pral.g_00328	Prak.g_01865
OG0001188	Pral.g_00329	Prak.g_01866
OG0001189	Pral.g_00330	Prak.g_01867
OG0001190	Pral.g_00331	Prak.g_01868
OG0001191	Pral.g_00332	Prak.g_01869
OG0001192	Pral.g_00333	Prak.g_01870
OG0001193	Pral.g_00334	Prak.g_01871
OG0001194	Pral.g_00335	Prak.g_01872
OG0001195	Pral.g_00336	Prak.g_01873
OG0001196	Pral.g_00337	Prak.g_01874
OG0001197	Pral.g_00338	Prak.g_01875
OG0001198	Pral.g_00339	Prak.g_01876
OG0001199	Pral.g_00340	Prak.g_01877
OG0001200	Pral.g_00341	Prak.g_01878
OG0001201	Pral.g_00342	Prak.g_01879
OG0001202	Pral.g_00343	Prak.g_01880
OG0001203	Pral.g_00345	Prak.g_01882
OG0001204	Pral.g_00347	Prak.g_01884
OG0001205	Pral.g_00349	Prak.g_01886
OG0001206	Pral.g_00350	Prak.g_01887
OG0001207	Pral.g_00351	Prak.g_01888
OG0001208	Pral.g_00352	Prak.g_01889
OG0001209	Pral.g_00353	Prak.g_01890
OG0001210	Pral.g_00354	Prak.g_01891
OG0001211	Pral.g_00355	Prak.g_01892
OG0001212	Pral.g_00356	Prak.g_01893
OG0001213	Pral.g_00357	Prak.g_01894
OG0001214	Pral.g_00359	Prak.g_01896
OG0001215	Pral.g_00360	Prak.g_01897
OG0001216	Pral.g_00361	Prak.g_01898
OG0001217	Pral.g_00362	Prak.g_01899
OG0001218	Pral.g_00363	Prak.g_01900
OG0001219	Pral.g_00366	Prak.g_01903
OG0001220	Pral.g_00367	Prak.g_01904
OG0001221	Pral.g_00373	Prak.g_01908
OG0001222	Pral.g_00374	Prak.g_01909
OG0001223	Pral.g_00375	Prak.g_01910
OG0001224	Pral.g_00377	Prak.g_01912
OG0001225	Pral.g_00378	Prak.g_01913
OG0001226	Pral.g_00379	Prak.g_01914
OG0001227	Pral.g_00380	Prak.g_01915
OG0001228	Pral.g_00381	Prak.g_01916
OG0001229	Pral.g_00382	Prak.g_01917
OG0001230	Pral.g_00383	Prak.g_01918
OG0001231	Pral.g_00384	Prak.g_01919
OG0001232	Pral.g_00386	Prak.g_01922
OG0001233	Pral.g_00387	Prak.g_01923
OG0001234	Pral.g_00388	Prak.g_01924
OG0001235	Pral.g_00389	Prak.g_01925
OG0001236	Pral.g_00391	Prak.g_01927
OG0001237	Pral.g_00392	Prak.g_01928
OG0001238	Pral.g_00396	Prak.g_01931
OG0001239	Pral.g_00397	Prak.g_01932
OG0001240	Pral.g_00398	Prak.g_01933
OG0001241	Pral.g_00401	Prak.g_01936
OG0001242	Pral.g_00402	Prak.g_01937
OG0001243	Pral.g_00403	Prak.g_01938
OG0001244	Pral.g_00404	Prak.g_01939
OG0001245	Pral.g_00405	Prak.g_01940
OG0001246	Pral.g_00406	Prak.g_01941
OG0001247	Pral.g_00407	Prak.g_01942
OG0001248	Pral.g_00408	Prak.g_01943
OG0001249	Pral.g_00409	Prak.g_01944
OG0001250	Pral.g_00410	Prak.g_01945
OG0001251	Pral.g_00955	Prak.g_00096
OG0001252	Pral.g_00907	Prak.g_00146
OG0001253	Pral.g_00895	Prak.g_00161
OG0001254	Pral.g_00758	Prak.g_00299
OG0001255	Pral.g_00699	Prak.g_00355
OG0001257	Pral.g_00609	Prak.g_00443
OG0001259	Pral.g_00499	Prak.g_00551
OG0001260	Pral.g_01689	Prak.g_00935
OG0001262	Pral.g_01539	Prak.g_00898
OG0001263	Pral.g_01347	Prak.g_01193
OG0001264	Pral.g_01800	Prak.g_00769
OG0001265	Pral.g_01598	Prak.g_01016
OG0001266	Pral.g_00967	Prak.g_00600
OG0001268	Pral.g_01364	Prak.g_01175
OG0001269	Pral.g_01238	Prak.g_01304
OG0001270	Pral.g_01116	Prak.g_01434
OG0001271	Pral.g_01102	Prak.g_01447
OG0001273	Pral.g_00572	Prak.g_01508
OG0001276	Pral.g_01040	Prak.g_01037
OG0001278	Pral.g_00098	Prak.g_01636
OG0001279	Pral.g_00102	Prak.g_01640
OG0001280	Pral.g_00105	Prak.g_01643
OG0001281	Pral.g_00175	Prak.g_01713
OG0001282	Pral.g_00112	Prak.g_01650
OG0001283	Pral.g_00285	Prak.g_01822
OG0001284	Pral.g_00316	Prak.g_01853
OG0001285	Pral.g_00346	Prak.g_01883
OG0001286	Pral.g_00400	Prak.g_01935
OG0001287	Pral.g_01891	Prak.g_01527
OG0001288	Pral.g_00657	Prak.g_00399
OG0001290	Pral.g_01013	Prak.g_00031
OG0001291	Pral.g_00976	Prak.g_00076
OG0001293	Pral.g_00971	Prak.g_00081
OG0001294	Pral.g_00954	Prak.g_00097
OG0001295	Pral.g_00926	Prak.g_00127
OG0001296	Pral.g_00919	Prak.g_00134
OG0001299	Pral.g_00787	Prak.g_00269
OG0001300	Pral.g_00671	Prak.g_01257
OG0001301	Pral.g_01438	Prak.g_01106
OG0001302	Pral.g_01890	Prak.g_01534, Prak.g_01576
OG0001303	Pral.g_01308	Prak.g_01235
OG0001305	Pral.g_01565	Prak.g_00924
OG0001306	Pral.g_01703	Prak.g_01921
OG0001308	Pral.g_01038	Prak.g_01498
OG0001309	Pral.g_00348	Prak.g_01885
OG0001310	Pral.g_01701	Prak.g_00727
OG0001312	Pral.g_01237	Prak.g_01303
OG0001314	Pral.g_00130	Prak.g_01668
OG0001315	Pral.g_00166	Prak.g_01703
OG0001316	Pral.g_00281	Prak.g_01818
OG0001318	Pral.g_00904	Prak.g_00149
OG0001319	Pral.g_00802	Prak.g_00254
OG0001321	Pral.g_00451	Prak.g_00599
OG0001322	Pral.g_01670	Prak.g_01221
OG0001323	Pral.g_01810	Prak.g_00758
OG0001325	Pral.g_00034	Prak.g_00671
OG0001326	Pral.g_00046	Prak.g_01522
OG0001327	Pral.g_01047	Prak.g_01497
OG0001328	Pral.g_01276	Prak.g_01282
OG0001329	Pral.g_00394	Prak.g_01930
OG0001330	Pral.g_01069	Prak.g_01480
OG0001331	Pral.g_00103	Prak.g_01641
OG0001332	Pral.g_00155	Prak.g_01692
OG0001333	Pral.g_00247	Prak.g_01784
OG0001334	Pral.g_00307	Prak.g_01844
OG0001335	Pral.g_00344	Prak.g_01881
OG0001336	Pral.g_00917	Prak.g_00136
OG0001337	Pral.g_00927	Prak.g_00126
OG0001338	Pral.g_00670	Prak.g_01296
OG0001339	Pral.g_00841	Prak.g_00216
OG0001340	Pral.g_00791	Prak.g_00265
OG0001341	Pral.g_00778	Prak.g_00278
OG0001342	Pral.g_00759	Prak.g_00298
OG0001343	Pral.g_00693	Prak.g_00361
OG0001345	Pral.g_00660	Prak.g_00396
OG0001346	Pral.g_00620	Prak.g_00433
OG0001347	Pral.g_00605	Prak.g_00447
OG0001349	Pral.g_00581	Prak.g_00470
OG0001350	Pral.g_00576	Prak.g_00475
OG0001351	Pral.g_00511	Prak.g_00537
OG0001352	Pral.g_01760	Prak.g_00809
OG0001353	Pral.g_00818	Prak.g_00240
OG0001354	Pral.g_01666	Prak.g_00936
OG0001355	Pral.g_01529	Prak.g_00888
OG0001356	Pral.g_01822	Prak.g_00746
OG0001357	Pral.g_01585	Prak.g_01001
OG0001358	Pral.g_01597	Prak.g_01015
OG0001359	Pral.g_00073	Prak.g_01555
OG0001360	Pral.g_00072	Prak.g_01556
OG0001361	Pral.g_01425	Prak.g_01118
OG0001362	Pral.g_00024	Prak.g_00668
OG0001363	Pral.g_01263	Prak.g_00065
OG0001364	Pral.g_01082	Prak.g_01466
OG0001365	Pral.g_01055	Prak.g_00061
OG0001366	Pral.g_00144	Prak.g_01682
OG0001368	Pral.g_00315	Prak.g_01852
OG0001369	Pral.g_01599	Prak.g_01017
OG0001370	Pral.g_01899	Prak.g_00633
OG0001370	Pral.g_01702	Prak.g_00699
OG0001371	Pral.g_00981	Prak.g_00071
OG0001372	Pral.g_00979	Prak.g_00073
OG0001373	Pral.g_00972	Prak.g_00080
OG0001374	Pral.g_00960	Prak.g_00091
OG0001375	Pral.g_00909	Prak.g_00144
OG0001376	Pral.g_00806	Prak.g_00250
OG0001377	Pral.g_00782	Prak.g_00274
OG0001378	Pral.g_00766	Prak.g_00291
OG0001379	Pral.g_01119	Prak.g_01432
OG0001380	Pral.g_01744	Prak.g_00825
OG0001381	Pral.g_00634	Prak.g_00419
OG0001382	Pral.g_00628	Prak.g_00425
OG0001383	Pral.g_00579	Prak.g_00472
OG0001384	Pral.g_00570	Prak.g_00480
OG0001385	Pral.g_01468	Prak.g_01075
OG0001386	Pral.g_01768	Prak.g_00801
OG0001387	Pral.g_01767	Prak.g_00803
OG0001388	Pral.g_01755	Prak.g_00814
OG0001389	Pral.g_01724	Prak.g_01058
OG0001390	Pral.g_01304	Prak.g_01227
OG0001391	Pral.g_01664	Prak.g_00939
OG0001392	Pral.g_01823	Prak.g_00745
OG0001393	Pral.g_01821	Prak.g_00747
OG0001394	Pral.g_01794	Prak.g_00775
OG0001395	Pral.g_01791	Prak.g_00778
OG0001397	Pral.g_01577	Prak.g_01028
OG0001398	Pral.g_01557	Prak.g_00916
OG0001399	Pral.g_01834	Prak.g_00737
OG0001400	Pral.g_00051	Prak.g_01244
OG0001401	Pral.g_01855	Prak.g_00732
OG0001402	Pral.g_01352	Prak.g_01187
OG0001403	Pral.g_01280	Prak.g_01278
OG0001404	Pral.g_01693	Prak.g_01031
OG0001405	Pral.g_01221	Prak.g_01330
OG0001406	Pral.g_01117	Prak.g_01433
OG0001407	Pral.g_01113	Prak.g_01436
OG0001408	Pral.g_01068	Prak.g_01481
OG0001409	Pral.g_01862	Prak.g_01566
OG0001410	Pral.g_01303	Prak.g_01512
OG0001412	Pral.g_01651	Prak.g_00953
OG0001414	Pral.g_01326	Prak.g_01225
OG0001419	Pral.g_01659	Prak.g_00945
OG0001420	Pral.g_01819	Prak.g_00749
OG0001421	Pral.g_01814	Prak.g_00754
OG0001423	Pral.g_01892	Prak.g_00659
OG0001424	Pral.g_01067	Prak.g_01484
OG0001427	Pral.g_00087	Prak.g_01581
OG0001429	Pral.g_01617	Prak.g_00983
OG0001430	Pral.g_01844	Prak.g_00722
OG0001432	Pral.g_00052	Prak.g_01243
OG0001434	Pral.g_00441, Pral.g_00060	Prak.g_01519, Prak.g_01605
OG0001435	Pral.g_01863	Prak.g_01208
OG0001439	Pral.g_01520	Prak.g_00878
OG0001440	Pral.g_01602	Prak.g_01020
OG0001443	Pral.g_01349	Prak.g_01191
OG0001444	Pral.g_01389	Prak.g_01152
OG0001445	Pral.g_00054	Prak.g_01542
OG0001446	Pral.g_00053	Prak.g_01543
OG0001447	Pral.g_01329	Prak.g_01198
OG0001448	Pral.g_01710	Prak.g_01537
OG0001452	Pral.g_00365	Prak.g_01902
OG0001453	Pral.g_00070	Prak.g_00648
OG0001454	Pral.g_01851	Prak.g_00417
OG0001455	Pral.g_01865	Prak.g_00650
OG0001456	Pral.g_00500	Prak.g_00550
OG0001457	Pral.g_01735	Prak.g_00834
OG0001459	Pral.g_01223	Prak.g_01324
OG0001460	Pral.g_00448	Prak.g_00604
OG0001461	Pral.g_01478	Prak.g_01065
OG0001462	Pral.g_01330	Prak.g_01212
OG0001463	Pral.g_00630	Prak.g_00423
OG0001465	Pral.g_01309	Prak.g_01236
OG0001466	Pral.g_01053	Prak.g_01496
OG0001468	Pral.g_00273	Prak.g_01809
OG0001469	Pral.g_01365	Prak.g_01174
OG0001471	Pral.g_01872	Prak.g_00642
OG0001483	Pral.g_01287	Prak.g_01271
OG0001484	Pral.g_01264	Prak.g_00066
OG0001485	Pral.g_00168	Prak.g_01705
OG0001486	Pral.g_01779	Prak.g_00790
OG0001487	Pral.g_00463	Prak.g_00586
OG0001492	Pral.g_01521	Prak.g_00879
OG0001504	Pral.g_01784	Prak.g_00785
OG0001505	Pral.g_00425	Prak.g_01532
OG0001506	Pral.g_01325	Prak.g_01219
OG0001519	Pral.g_00035	Prak.g_01528
OG0001522	Pral.g_01854	Prak.g_01565
OG0001526	Pral.g_01816	Prak.g_00752
OG0001531	Pral.g_01900	Prak.g_00657, Prak.g_00683
OG0001541	Pral.g_00638	Prak.g_00695
OG0001544	Pral.g_00434	Prak.g_01531
OG0001545	Pral.g_01803	Prak.g_00766
OG0001546	Pral.g_01672	Prak.g_00883
OG0001547	Pral.g_00423	Prak.g_00700, Prak.g_00634
OG0001548	Pral.g_00030	Prak.g_01231, Prak.g_00673
OG0001587	Pral.g_00457	Prak.g_00057
OG0001588	Pral.g_01300	Prak.g_01233
OG0001608	Pral.g_01049	Prak.g_01500
OG0001618	Pral.g_00011	Prak.g_01253
OG0001632	Pral.g_01048	Prak.g_01491
OG0001633	Pral.g_01667	Prak.g_01499
OG0001694	Pral.g_01229	Prak.g_00387
OG0001697	Pral.g_01836	Prak.g_00735
OG0001714	Pral.g_01120	Prak.g_01431
OG0001715	Pral.g_00311	Prak.g_01848
OG0001716	Pral.g_01402	Prak.g_01141
OG0001717	Pral.g_01310, Pral.g_01827	Prak.g_00742
OG0001718	Pral.g_01835	Prak.g_00736
OG0001719	Pral.g_00697	Prak.g_00357
OG0001721	Pral.g_01857	Prak.g_00631, Prak.g_01513
OG0001735	Pral.g_00068	Prak.g_01608, Prak.g_01580
OG0001736	Pral.g_01783	Prak.g_00786
OG0001737	Pral.g_01004	Prak.g_00041
OG0001738	Pral.g_00935	Prak.g_00118
OG0001739	Pral.g_00936	Prak.g_00117
OG0001740	Pral.g_00937	Prak.g_00116
OG0001741	Pral.g_00947	Prak.g_00105
OG0001742	Pral.g_01297	Prak.g_01229
OG0001743	Pral.g_00801	Prak.g_00255
OG0001744	Pral.g_00153	Prak.g_01690
OG0001745	Pral.g_00523	Prak.g_00526
OG0001746	Pral.g_01268	Prak.g_01291
OG0001747	Pral.g_01381	Prak.g_01159
OG0001748	Pral.g_01749	Prak.g_00820
OG0001749	Pral.g_01759	Prak.g_00810
OG0001750	Pral.g_01576	Prak.g_01029
OG0001751	Pral.g_01601	Prak.g_01019
OG0001752	Pral.g_01596	Prak.g_01013
OG0001753	Pral.g_01631	Prak.g_00969
OG0001754	Pral.g_01574	Prak.g_00934
OG0001755	Pral.g_01787	Prak.g_00782
OG0001756	Pral.g_01493	Prak.g_00850
OG0001757	Pral.g_01307	Prak.g_01525
OG0001758	Pral.g_01540	Prak.g_00899
OG0001759	Pral.g_01547	Prak.g_00906
OG0001760	Pral.g_01808	Prak.g_00760
OG0001761	Pral.g_01770	Prak.g_00799
OG0001762	Pral.g_01465	Prak.g_01078
OG0001763	Pral.g_00924	Prak.g_00129
OG0001764	Pral.g_00675	Prak.g_00380
OG0001765	Pral.g_00707	Prak.g_00348
OG0001766	Pral.g_00708	Prak.g_00347
OG0001767	Pral.g_00709	Prak.g_00346
OG0001768	Pral.g_00710	Prak.g_00345
OG0001769	Pral.g_00711	Prak.g_00344
OG0001770	Pral.g_00258	Prak.g_01795
OG0001771	Pral.g_00242	Prak.g_01779
OG0001772	Pral.g_00915	Prak.g_00138
OG0001773	Pral.g_01688	Prak.g_00064
OG0001774	Pral.g_00864	Prak.g_00192
OG0001775	Pral.g_00858	Prak.g_00198
OG0001776	Pral.g_01305	Prak.g_01263
OG0001777	Pral.g_00364	Prak.g_01901
OG0001778	Pral.g_00368	Prak.g_01905
OG0001779	Pral.g_00369	Prak.g_01906
OG0001780	Pral.g_01606	Prak.g_01024
OG0001781	Pral.g_00376	Prak.g_01911
OG0001782	Pral.g_00385	Prak.g_01920
OG0001795	Pral.g_00526	Prak.g_00523
OG0001799	Pral.g_01066	Prak.g_01485
OG0001801	Pral.g_01317	Prak.g_01222
OG0001802	Pral.g_00442	Prak.g_00675
OG0001803	Pral.g_01589	Prak.g_01006
OG0001805	Pral.g_01825	Prak.g_00743
OG0001831	Pral.g_01362	Prak.g_01177
OG0001832	Pral.g_01374	Prak.g_01165
OG0001834	Pral.g_01734	Prak.g_00674
OG0001835	Pral.g_00036	Prak.g_00605
OG0001836	Pral.g_01328	Prak.g_01199
OG0001857	Pral.g_01341	Prak.g_01201
OG0001858	Pral.g_00001	Prak.g_01560
OG0001878	Pral.g_00067	Prak.g_01592
OG0001880	Pral.g_01733	Prak.g_00698
OG0001881	Pral.g_01319	Prak.g_01617
OG0001883	Pral.g_01010	Prak.g_00035
OG0001884	Pral.g_00299	Prak.g_01836
OG0001885	Pral.g_01109	Prak.g_01440
OG0001886	Pral.g_00528	Prak.g_00521
OG0001887	Pral.g_01392	Prak.g_01149
OG0001888	Pral.g_00071	Prak.g_01575
OG0001891	Pral.g_01745	Prak.g_00824
OG0001892	Pral.g_01306	Prak.g_01538
OG0001893	Pral.g_01572	Prak.g_00932
OG0001894	Pral.g_01641	Prak.g_00962
OG0001895	Pral.g_00980	Prak.g_00072
OG0001896	Pral.g_01894	Prak.g_00655
OG0001897	Pral.g_00689	Prak.g_00365
OG0001898	Pral.g_00786	Prak.g_00270
OG0001899	Pral.g_00997	Prak.g_00048
OG0001900	Pral.g_00998	Prak.g_00047
OG0001901	Pral.g_01002	Prak.g_00043
OG0001902	Pral.g_00393	Prak.g_01929
OG0001903	Pral.g_00079	Prak.g_01625
OG0001904	Pral.g_00041, Pral.g_01318	Prak.g_01533
OG0001920	Pral.g_00118	Prak.g_01656
OG0001922	Pral.g_00424	Prak.g_00682
OG0001925	Pral.g_01847	Prak.g_01504
OG0001926	Pral.g_01315	Prak.g_00653
OG0001927	Pral.g_01833	Prak.g_00738
OG0001928	Pral.g_00704	Prak.g_00351
OG0001929	Pral.g_00624	Prak.g_00429
OG0001930	Pral.g_00594	Prak.g_00457
OG0001931	Pral.g_01730	Prak.g_00836
OG0001932	Pral.g_01714	Prak.g_01048
OG0001933	Pral.g_00026	Prak.g_01523
OG0001934	Pral.g_01818	Prak.g_00750
OG0001935	Pral.g_01848	Prak.g_01034
OG0001936	Pral.g_01732	Prak.g_00681
OG0001937	Pral.g_00086	Prak.g_00676
OG0001938	Pral.g_01700	Prak.g_00718
OG0001939	Pral.g_01838	Prak.g_00302
OG0001941	Pral.g_00452	Prak.g_00598
OG0001942	Pral.g_00453	Prak.g_00597
OG0001943	Pral.g_01338	Prak.g_01205
OG0001944	Pral.g_01077	Prak.g_01471
OG0001945	Pral.g_00074	Prak.g_01554
OG0001946	Pral.g_01339	Prak.g_01203
OG0001947	Pral.g_01031	Prak.g_00693
OG0001948	Pral.g_00276	Prak.g_01812
OG0001968	Pral.g_01111	Prak.g_01438
OG0001973	Pral.g_00889	Prak.g_00167
OG0001974	Pral.g_01230, Pral.g_01226, Pral.g_01301	Prak.g_01502
OG0001975	Pral.g_01695	Prak.g_01032
OG0001976	Pral.g_00433	Prak.g_01517
OG0001977	Pral.g_01765	Prak.g_00804
OG0001978	Pral.g_00082	Prak.g_01619
OG0001979	Pral.g_00084	Prak.g_01620
OG0001980	Pral.g_01668	Prak.g_01004
OG0002002	Pral.g_00174	Prak.g_01712
OG0002003	Pral.g_01186	Prak.g_01813
OG0002008	Pral.g_01850	Prak.g_01223
OG0002009	Pral.g_00432	Prak.g_01239
OG0002015	Pral.g_01837	Prak.g_00734
OG0002017	Pral.g_01051	Prak.g_01245
OG0002018	Pral.g_00055	Prak.g_01541
OG0002093	Pral.g_01839	Prak.g_00733
OG0002094	Pral.g_01293	Prak.g_01574
OG0002096	Pral.g_00703	Prak.g_00352
OG0002097	Pral.g_01050	Prak.g_00415
OG0002098	Pral.g_00876	Prak.g_00684
OG0002099	Pral.g_00447	Prak.g_00685
OG0002101	Pral.g_01832	Prak.g_00739
OG0002102	Pral.g_01473	Prak.g_01070
OG0002103	Pral.g_01393	Prak.g_01148
OG0002104	Pral.g_00431	Prak.g_01206
OG0002105	Pral.g_01867	Prak.g_01213
OG0002106	Pral.g_01062	Prak.g_01489
OG0002107	Pral.g_01841	Prak.g_01492
OG0002108	Pral.g_00018	Prak.g_01503
OG0002108	Pral.g_00031	Prak.g_01509
OG0002109	Pral.g_00033	Prak.g_01511
OG0002112	Pral.g_00081	Prak.g_01593
OG0002113	Pral.g_00080	Prak.g_01594
OG0002114	Pral.g_00106	Prak.g_01644
OG0002162	Pral.g_01903	Prak.g_00679
OG0002163	Pral.g_00427	Prak.g_00686
OG0002165	Pral.g_01852	Prak.g_00707
OG0002168	Pral.g_00042	Prak.g_01559
OG0002170	Pral.g_00264	Prak.g_01801
OG0002217	Pral.g_00814	Prak.g_00244
OG0002223	Pral.g_01824	Prak.g_00744
OG0002225	Pral.g_01662	Prak.g_00941
OG0002328	Pral.g_01873	Prak.g_00643
OG0002330	Pral.g_01298	Prak.g_00677
OG0002333	Pral.g_00429	Prak.g_01539
OG0002336	Pral.g_00089	Prak.g_01626
