Orthogroup	Pral	Prbf
OG0001113	Pral.g_00225	Prbf.g_00576
OG0001114	Pral.g_00226	Prbf.g_00575
OG0001115	Pral.g_00227	Prbf.g_00574
OG0001116	Pral.g_00228	Prbf.g_00573
OG0001117	Pral.g_00229	Prbf.g_00572
OG0001118	Pral.g_00230	Prbf.g_00571
OG0001119	Pral.g_00232	Prbf.g_00570
OG0001120	Pral.g_01190	Prbf.g_00569
OG0001121	Pral.g_00234	Prbf.g_00567
OG0001122	Pral.g_00235	Prbf.g_00566
OG0001123	Pral.g_00236	Prbf.g_00565
OG0001124	Pral.g_00238	Prbf.g_00563
OG0001125	Pral.g_00240	Prbf.g_00561
OG0001126	Pral.g_00241	Prbf.g_00560
OG0001127	Pral.g_00244	Prbf.g_00557
OG0001128	Pral.g_00245	Prbf.g_00556
OG0001129	Pral.g_00246	Prbf.g_00555
OG0001130	Pral.g_00249	Prbf.g_00552
OG0001131	Pral.g_00250	Prbf.g_00551
OG0001132	Pral.g_00251	Prbf.g_00550
OG0001133	Pral.g_00252	Prbf.g_00549
OG0001134	Pral.g_00253	Prbf.g_00548
OG0001135	Pral.g_00254	Prbf.g_00547
OG0001136	Pral.g_00255	Prbf.g_00546
OG0001137	Pral.g_00256	Prbf.g_00545
OG0001138	Pral.g_00257	Prbf.g_00544
OG0001139	Pral.g_00259	Prbf.g_00542
OG0001140	Pral.g_00260	Prbf.g_00541
OG0001141	Pral.g_00261	Prbf.g_00540
OG0001142	Pral.g_00266	Prbf.g_00536
OG0001143	Pral.g_00267	Prbf.g_00535
OG0001144	Pral.g_00268	Prbf.g_00534
OG0001145	Pral.g_00269	Prbf.g_00533
OG0001146	Pral.g_00270	Prbf.g_00532
OG0001147	Pral.g_00271	Prbf.g_00531
OG0001148	Pral.g_00272	Prbf.g_00530
OG0001149	Pral.g_00274	Prbf.g_00528
OG0001150	Pral.g_00275	Prbf.g_00527
OG0001151	Pral.g_00278	Prbf.g_00523
OG0001152	Pral.g_00279	Prbf.g_00522
OG0001153	Pral.g_00280	Prbf.g_00521
OG0001154	Pral.g_00282	Prbf.g_00519
OG0001155	Pral.g_00284	Prbf.g_00517
OG0001156	Pral.g_00286	Prbf.g_00515
OG0001157	Pral.g_00288	Prbf.g_00513
OG0001158	Pral.g_00290	Prbf.g_00511
OG0001159	Pral.g_00291	Prbf.g_00510
OG0001160	Pral.g_00292	Prbf.g_00509
OG0001161	Pral.g_00293	Prbf.g_00508
OG0001162	Pral.g_00294	Prbf.g_00507
OG0001163	Pral.g_00295	Prbf.g_00506
OG0001164	Pral.g_00296	Prbf.g_00505
OG0001165	Pral.g_00297	Prbf.g_00504
OG0001166	Pral.g_00298	Prbf.g_00503
OG0001167	Pral.g_00300	Prbf.g_00501
OG0001168	Pral.g_00301	Prbf.g_00500
OG0001169	Pral.g_00302	Prbf.g_00499
OG0001170	Pral.g_00303	Prbf.g_00498
OG0001171	Pral.g_00304	Prbf.g_00497
OG0001172	Pral.g_00306	Prbf.g_00495
OG0001173	Pral.g_00308	Prbf.g_00493
OG0001174	Pral.g_00309	Prbf.g_00492
OG0001175	Pral.g_00310	Prbf.g_00491
OG0001176	Pral.g_00312	Prbf.g_00488
OG0001177	Pral.g_00314	Prbf.g_00486
OG0001178	Pral.g_00317	Prbf.g_00483
OG0001179	Pral.g_00318	Prbf.g_00482
OG0001180	Pral.g_00319	Prbf.g_00481
OG0001181	Pral.g_00320	Prbf.g_00480
OG0001182	Pral.g_00321	Prbf.g_00479
OG0001183	Pral.g_00322	Prbf.g_00478
OG0001184	Pral.g_00324	Prbf.g_00476
OG0001185	Pral.g_00326	Prbf.g_00474
OG0001186	Pral.g_00327	Prbf.g_00473
OG0001187	Pral.g_00328	Prbf.g_00472
OG0001188	Pral.g_00329	Prbf.g_00471
OG0001189	Pral.g_00330	Prbf.g_00470
OG0001190	Pral.g_00331	Prbf.g_00469
OG0001191	Pral.g_00332	Prbf.g_00468
OG0001192	Pral.g_00333	Prbf.g_00467
OG0001193	Pral.g_00334	Prbf.g_00466
OG0001194	Pral.g_00335	Prbf.g_00465
OG0001195	Pral.g_00336	Prbf.g_00464
OG0001196	Pral.g_00337	Prbf.g_00463
OG0001197	Pral.g_00338	Prbf.g_00462
OG0001198	Pral.g_00339	Prbf.g_00461
OG0001199	Pral.g_00340	Prbf.g_00460
OG0001200	Pral.g_00341	Prbf.g_00459
OG0001201	Pral.g_00342	Prbf.g_00458
OG0001202	Pral.g_00343	Prbf.g_00457
OG0001203	Pral.g_00345	Prbf.g_00456
OG0001204	Pral.g_00347	Prbf.g_00454
OG0001205	Pral.g_00349	Prbf.g_00452
OG0001206	Pral.g_00350	Prbf.g_00451
OG0001207	Pral.g_00351	Prbf.g_00450
OG0001208	Pral.g_00352	Prbf.g_00449
OG0001209	Pral.g_00353	Prbf.g_00448
OG0001210	Pral.g_00354	Prbf.g_00447
OG0001211	Pral.g_00355	Prbf.g_00446
OG0001212	Pral.g_00356	Prbf.g_00445
OG0001213	Pral.g_00357	Prbf.g_00444
OG0001214	Pral.g_00359	Prbf.g_00442
OG0001215	Pral.g_00360	Prbf.g_00441
OG0001216	Pral.g_00361	Prbf.g_00440
OG0001217	Pral.g_00362	Prbf.g_00439
OG0001218	Pral.g_00363	Prbf.g_00438
OG0001219	Pral.g_00366	Prbf.g_00435
OG0001220	Pral.g_00367	Prbf.g_00434
OG0001221	Pral.g_00373	Prbf.g_00430
OG0001222	Pral.g_00374	Prbf.g_00429
OG0001223	Pral.g_00375	Prbf.g_00428
OG0001224	Pral.g_00377	Prbf.g_00426
OG0001225	Pral.g_00378	Prbf.g_00425
OG0001226	Pral.g_00379	Prbf.g_00424
OG0001227	Pral.g_00380	Prbf.g_00423
OG0001228	Pral.g_00381	Prbf.g_00422
OG0001229	Pral.g_00382	Prbf.g_00421
OG0001230	Pral.g_00383	Prbf.g_00420
OG0001231	Pral.g_00384	Prbf.g_00419
OG0001232	Pral.g_00386	Prbf.g_00416
OG0001233	Pral.g_00387	Prbf.g_00415
OG0001234	Pral.g_00388	Prbf.g_00414
OG0001235	Pral.g_00389	Prbf.g_00413
OG0001236	Pral.g_00391	Prbf.g_00411
OG0001237	Pral.g_00392	Prbf.g_00410
OG0001238	Pral.g_00396	Prbf.g_00407
OG0001239	Pral.g_00397	Prbf.g_00406
OG0001240	Pral.g_00398	Prbf.g_00405
OG0001241	Pral.g_00401	Prbf.g_00402
OG0001242	Pral.g_00402	Prbf.g_00401
OG0001243	Pral.g_00403	Prbf.g_00400
OG0001244	Pral.g_00404	Prbf.g_00399
OG0001245	Pral.g_00405	Prbf.g_00398
OG0001246	Pral.g_00406	Prbf.g_00397
OG0001247	Pral.g_00407	Prbf.g_00396
OG0001248	Pral.g_00408	Prbf.g_00395
OG0001249	Pral.g_00409	Prbf.g_00394
OG0001250	Pral.g_00410	Prbf.g_00393
OG0001251	Pral.g_00955	Prbf.g_01418
OG0001252	Pral.g_00907	Prbf.g_01468
OG0001253	Pral.g_00895	Prbf.g_01483
OG0001254	Pral.g_00758	Prbf.g_01621
OG0001255	Pral.g_00699	Prbf.g_01677
OG0001257	Pral.g_00609	Prbf.g_01765
OG0001259	Pral.g_00499	Prbf.g_01872
OG0001260	Pral.g_01689	Prbf.g_01155
OG0001262	Pral.g_01539	Prbf.g_01192
OG0001263	Pral.g_01347	Prbf.g_00897
OG0001264	Pral.g_01800	Prbf.g_01321
OG0001265	Pral.g_01598	Prbf.g_01074
OG0001266	Pral.g_00967	Prbf.g_01921
OG0001268	Pral.g_01364	Prbf.g_00915
OG0001269	Pral.g_01238	Prbf.g_00070
OG0001270	Pral.g_01116	Prbf.g_00200
OG0001271	Pral.g_01102	Prbf.g_00213
OG0001273	Pral.g_00572	Prbf.g_00274
OG0001276	Pral.g_01040	Prbf.g_01053
OG0001278	Pral.g_00098	Prbf.g_00702
OG0001279	Pral.g_00102	Prbf.g_00698
OG0001280	Pral.g_00105	Prbf.g_00695
OG0001281	Pral.g_00175	Prbf.g_00625
OG0001282	Pral.g_00112	Prbf.g_00688
OG0001283	Pral.g_00285	Prbf.g_00516
OG0001284	Pral.g_00316	Prbf.g_00484
OG0001285	Pral.g_00346	Prbf.g_00455
OG0001286	Pral.g_00400	Prbf.g_00403
OG0001287	Pral.g_01891	Prbf.g_00811
OG0001288	Pral.g_00657	Prbf.g_01721
OG0001290	Pral.g_01013	Prbf.g_01353
OG0001291	Pral.g_00976	Prbf.g_01398
OG0001293	Pral.g_00971	Prbf.g_01403
OG0001294	Pral.g_00954	Prbf.g_01419
OG0001295	Pral.g_00926	Prbf.g_01449
OG0001296	Pral.g_00919	Prbf.g_01456
OG0001299	Pral.g_00787	Prbf.g_01591
OG0001300	Pral.g_00671	Prbf.g_00046
OG0001301	Pral.g_01438	Prbf.g_00984
OG0001302	Pral.g_01890	Prbf.g_00804, Prbf.g_00762
OG0001303	Pral.g_01308	Prbf.g_00855
OG0001305	Pral.g_01565	Prbf.g_01166
OG0001306	Pral.g_01703	Prbf.g_00417
OG0001308	Pral.g_01038	Prbf.g_00264
OG0001309	Pral.g_00348	Prbf.g_00453
OG0001310	Pral.g_01701	Prbf.g_00281
OG0001312	Pral.g_01237	Prbf.g_00069
OG0001314	Pral.g_00130	Prbf.g_00670
OG0001315	Pral.g_00166	Prbf.g_00635
OG0001316	Pral.g_00281	Prbf.g_00520
OG0001318	Pral.g_00904	Prbf.g_01471
OG0001319	Pral.g_00802	Prbf.g_01576
OG0001321	Pral.g_00451	Prbf.g_01920
OG0001322	Pral.g_01670	Prbf.g_00869
OG0001323	Pral.g_01810	Prbf.g_01332
OG0001325	Pral.g_00034	Prbf.g_00336
OG0001326	Pral.g_00046	Prbf.g_00816
OG0001327	Pral.g_01047	Prbf.g_00263
OG0001328	Pral.g_01276	Prbf.g_00021
OG0001329	Pral.g_00394	Prbf.g_00408
OG0001330	Pral.g_01069	Prbf.g_00246
OG0001331	Pral.g_00103	Prbf.g_00697
OG0001332	Pral.g_00155	Prbf.g_00646
OG0001333	Pral.g_00247	Prbf.g_00554
OG0001334	Pral.g_00307	Prbf.g_00494
OG0001336	Pral.g_00917	Prbf.g_01458
OG0001337	Pral.g_00927	Prbf.g_01448
OG0001338	Pral.g_00670	Prbf.g_00007
OG0001339	Pral.g_00841	Prbf.g_01538
OG0001340	Pral.g_00791	Prbf.g_01587
OG0001341	Pral.g_00778	Prbf.g_01600
OG0001342	Pral.g_00759	Prbf.g_01620
OG0001343	Pral.g_00693	Prbf.g_01683
OG0001345	Pral.g_00660	Prbf.g_01718
OG0001346	Pral.g_00620	Prbf.g_01755
OG0001347	Pral.g_00605	Prbf.g_01769
OG0001349	Pral.g_00581	Prbf.g_01792
OG0001350	Pral.g_00576	Prbf.g_01797
OG0001351	Pral.g_00511	Prbf.g_01858
OG0001352	Pral.g_01760	Prbf.g_01281
OG0001353	Pral.g_00818	Prbf.g_01562
OG0001354	Pral.g_01666	Prbf.g_01154
OG0001355	Pral.g_01529	Prbf.g_01202
OG0001356	Pral.g_01822	Prbf.g_00840
OG0001357	Pral.g_01585	Prbf.g_01089
OG0001358	Pral.g_01597	Prbf.g_01075
OG0001359	Pral.g_00073	Prbf.g_00783
OG0001360	Pral.g_00072	Prbf.g_00782
OG0001361	Pral.g_01425	Prbf.g_00972
OG0001362	Pral.g_00024	Prbf.g_00339
OG0001363	Pral.g_01263	Prbf.g_01387
OG0001364	Pral.g_01082	Prbf.g_00232
OG0001365	Pral.g_01055	Prbf.g_01383
OG0001366	Pral.g_00144	Prbf.g_00656
OG0001368	Pral.g_00315	Prbf.g_00485
OG0001369	Pral.g_01599	Prbf.g_01073
OG0001370	Pral.g_01899	Prbf.g_00374
OG0001370	Pral.g_01702	Prbf.g_00309
OG0001371	Pral.g_00981	Prbf.g_01393
OG0001372	Pral.g_00979	Prbf.g_01395
OG0001373	Pral.g_00972	Prbf.g_01402
OG0001374	Pral.g_00960	Prbf.g_01413
OG0001375	Pral.g_00909	Prbf.g_01466
OG0001376	Pral.g_00806	Prbf.g_01572
OG0001377	Pral.g_00782	Prbf.g_01596
OG0001378	Pral.g_00766	Prbf.g_01613
OG0001379	Pral.g_01119	Prbf.g_00198
OG0001380	Pral.g_01744	Prbf.g_01265
OG0001381	Pral.g_00634	Prbf.g_01741
OG0001382	Pral.g_00628	Prbf.g_01747
OG0001383	Pral.g_00579	Prbf.g_01794
OG0001384	Pral.g_00570	Prbf.g_01802
OG0001385	Pral.g_01468	Prbf.g_01015
OG0001386	Pral.g_01768	Prbf.g_01289
OG0001387	Pral.g_01767	Prbf.g_01287
OG0001388	Pral.g_01755	Prbf.g_01276
OG0001389	Pral.g_01724	Prbf.g_01032
OG0001390	Pral.g_01304	Prbf.g_00863
OG0001391	Pral.g_01664	Prbf.g_01151
OG0001392	Pral.g_01823	Prbf.g_00841
OG0001393	Pral.g_01821	Prbf.g_00839
OG0001394	Pral.g_01794	Prbf.g_01315
OG0001395	Pral.g_01791	Prbf.g_01312
OG0001397	Pral.g_01577	Prbf.g_01062
OG0001398	Pral.g_01557	Prbf.g_01174
OG0001399	Pral.g_01834	Prbf.g_00849
OG0001400	Pral.g_00051	Prbf.g_00059
OG0001401	Pral.g_01855	Prbf.g_00276
OG0001402	Pral.g_01352	Prbf.g_00903
OG0001403	Pral.g_01280	Prbf.g_00025
OG0001404	Pral.g_01693	Prbf.g_01059
OG0001405	Pral.g_01221	Prbf.g_00096
OG0001406	Pral.g_01117	Prbf.g_00199
OG0001407	Pral.g_01113	Prbf.g_00202
OG0001408	Pral.g_01068	Prbf.g_00247
OG0001409	Pral.g_01862	Prbf.g_00772
OG0001410	Pral.g_01303	Prbf.g_00826
OG0001412	Pral.g_01651	Prbf.g_01137
OG0001414	Pral.g_01326	Prbf.g_00865
OG0001419	Pral.g_01659	Prbf.g_01145
OG0001420	Pral.g_01819	Prbf.g_00837
OG0001421	Pral.g_01814	Prbf.g_00832
OG0001423	Pral.g_01892	Prbf.g_00348
OG0001424	Pral.g_01067	Prbf.g_00250
OG0001427	Pral.g_00087	Prbf.g_00757
OG0001429	Pral.g_01617	Prbf.g_01107
OG0001430	Pral.g_01844	Prbf.g_00286
OG0001432	Pral.g_00052	Prbf.g_00060
OG0001434	Pral.g_00441, Pral.g_00060	Prbf.g_00819, Prbf.g_00733
OG0001435	Pral.g_01863	Prbf.g_00882
OG0001439	Pral.g_01520	Prbf.g_01212
OG0001440	Pral.g_01602	Prbf.g_01070
OG0001441	Pral.g_00426	Prbf.g_00799
OG0001443	Pral.g_01349	Prbf.g_00899
OG0001444	Pral.g_01389	Prbf.g_00938
OG0001445	Pral.g_00054	Prbf.g_00795
OG0001446	Pral.g_00053	Prbf.g_00794
OG0001447	Pral.g_01329	Prbf.g_00892
OG0001448	Pral.g_01710	Prbf.g_00801
OG0001452	Pral.g_00365	Prbf.g_00436
OG0001454	Pral.g_01851	Prbf.g_01739
OG0001455	Pral.g_01865	Prbf.g_00357
OG0001456	Pral.g_00500	Prbf.g_01871
OG0001457	Pral.g_01735	Prbf.g_01256
OG0001459	Pral.g_01223	Prbf.g_00090
OG0001460	Pral.g_00448	Prbf.g_01925
OG0001461	Pral.g_01478	Prbf.g_01025
OG0001462	Pral.g_01330	Prbf.g_00878
OG0001463	Pral.g_00630	Prbf.g_01745
OG0001465	Pral.g_01309	Prbf.g_00854
OG0001466	Pral.g_01053	Prbf.g_00262
OG0001468	Pral.g_00273	Prbf.g_00529
OG0001469	Pral.g_01365	Prbf.g_00916
OG0001471	Pral.g_01872	Prbf.g_00364
OG0001483	Pral.g_01287	Prbf.g_00032
OG0001484	Pral.g_01264	Prbf.g_01388
OG0001485	Pral.g_00168	Prbf.g_00633
OG0001486	Pral.g_01779	Prbf.g_01300
OG0001487	Pral.g_00463	Prbf.g_01907
OG0001492	Pral.g_01521	Prbf.g_01211
OG0001504	Pral.g_01784	Prbf.g_01305
OG0001505	Pral.g_00425	Prbf.g_00806
OG0001506	Pral.g_01325	Prbf.g_00871
OG0001519	Pral.g_00035	Prbf.g_00810
OG0001522	Pral.g_01854	Prbf.g_00773
OG0001526	Pral.g_01816	Prbf.g_00834
OG0001531	Pral.g_01900	Prbf.g_00350, Prbf.g_00324
OG0001541	Pral.g_00638	Prbf.g_00313
OG0001544	Pral.g_00434	Prbf.g_00807
OG0001545	Pral.g_01803	Prbf.g_01324
OG0001546	Pral.g_01672	Prbf.g_01207
OG0001547	Pral.g_00423	Prbf.g_00308, Prbf.g_00373
OG0001548	Pral.g_00030	Prbf.g_00859, Prbf.g_00334
OG0001587	Pral.g_00457	Prbf.g_01379
OG0001588	Pral.g_01300	Prbf.g_00857
OG0001608	Pral.g_01049	Prbf.g_00266
OG0001618	Pral.g_00011	Prbf.g_00050
OG0001632	Pral.g_01048	Prbf.g_00257
OG0001633	Pral.g_01667	Prbf.g_00265
OG0001694	Pral.g_01229	Prbf.g_01709
OG0001697	Pral.g_01836	Prbf.g_00851
OG0001714	Pral.g_01120	Prbf.g_00197
OG0001715	Pral.g_00311	Prbf.g_00490, Prbf.g_00489
OG0001716	Pral.g_01402	Prbf.g_00949
OG0001717	Pral.g_01310, Pral.g_01827	Prbf.g_00844
OG0001718	Pral.g_01835	Prbf.g_00850
OG0001719	Pral.g_00697	Prbf.g_01679
OG0001721	Pral.g_01857	Prbf.g_00376, Prbf.g_00825
OG0001735	Pral.g_00068	Prbf.g_00730, Prbf.g_00758
OG0001736	Pral.g_01783	Prbf.g_01304
OG0001737	Pral.g_01004	Prbf.g_01363
OG0001738	Pral.g_00935	Prbf.g_01440
OG0001739	Pral.g_00936	Prbf.g_01439
OG0001740	Pral.g_00937	Prbf.g_01438
OG0001741	Pral.g_00947	Prbf.g_01427
OG0001742	Pral.g_01297	Prbf.g_00861
OG0001743	Pral.g_00801	Prbf.g_01577
OG0001744	Pral.g_00153	Prbf.g_00648
OG0001745	Pral.g_00523	Prbf.g_01847
OG0001746	Pral.g_01268	Prbf.g_00012
OG0001747	Pral.g_01381	Prbf.g_00931
OG0001748	Pral.g_01749	Prbf.g_01270
OG0001749	Pral.g_01759	Prbf.g_01280
OG0001750	Pral.g_01576	Prbf.g_01061
OG0001751	Pral.g_01601	Prbf.g_01071
OG0001752	Pral.g_01596	Prbf.g_01077
OG0001753	Pral.g_01631	Prbf.g_01121
OG0001754	Pral.g_01574	Prbf.g_01156
OG0001755	Pral.g_01787	Prbf.g_01308
OG0001756	Pral.g_01493	Prbf.g_01240
OG0001757	Pral.g_01307	Prbf.g_00813
OG0001758	Pral.g_01540	Prbf.g_01191
OG0001759	Pral.g_01547	Prbf.g_01184
OG0001760	Pral.g_01808	Prbf.g_01330
OG0001761	Pral.g_01770	Prbf.g_01291
OG0001762	Pral.g_01465	Prbf.g_01012
OG0001763	Pral.g_00924	Prbf.g_01451
OG0001764	Pral.g_00675	Prbf.g_01702
OG0001765	Pral.g_00707	Prbf.g_01670
OG0001766	Pral.g_00708	Prbf.g_01669
OG0001767	Pral.g_00709	Prbf.g_01668
OG0001768	Pral.g_00710	Prbf.g_01667
OG0001769	Pral.g_00711	Prbf.g_01666
OG0001770	Pral.g_00258	Prbf.g_00543
OG0001771	Pral.g_00242	Prbf.g_00559
OG0001772	Pral.g_00915	Prbf.g_01460
OG0001773	Pral.g_01688	Prbf.g_01386
OG0001774	Pral.g_00864	Prbf.g_01514
OG0001775	Pral.g_00858	Prbf.g_01520
OG0001776	Pral.g_01305	Prbf.g_00040
OG0001777	Pral.g_00364	Prbf.g_00437
OG0001778	Pral.g_00368	Prbf.g_00433
OG0001779	Pral.g_00369	Prbf.g_00432
OG0001780	Pral.g_01606	Prbf.g_01066
OG0001781	Pral.g_00376	Prbf.g_00427
OG0001782	Pral.g_00385	Prbf.g_00418
OG0001795	Pral.g_00526	Prbf.g_01844
OG0001799	Pral.g_01066	Prbf.g_00251
OG0001801	Pral.g_01317	Prbf.g_00868
OG0001802	Pral.g_00442	Prbf.g_00332
OG0001803	Pral.g_01589	Prbf.g_01084
OG0001805	Pral.g_01825	Prbf.g_00843
OG0001831	Pral.g_01362	Prbf.g_00913
OG0001832	Pral.g_01374	Prbf.g_00925
OG0001834	Pral.g_01734	Prbf.g_00333
OG0001835	Pral.g_00036	Prbf.g_01926
OG0001836	Pral.g_01328	Prbf.g_00891
OG0001857	Pral.g_01341	Prbf.g_00889
OG0001858	Pral.g_00001	Prbf.g_00778
OG0001878	Pral.g_00067	Prbf.g_00746
OG0001880	Pral.g_01733	Prbf.g_00310
OG0001881	Pral.g_01319	Prbf.g_00721
OG0001883	Pral.g_01010	Prbf.g_01357
OG0001884	Pral.g_00299	Prbf.g_00502
OG0001885	Pral.g_01109	Prbf.g_00206
OG0001886	Pral.g_00528	Prbf.g_01842
OG0001887	Pral.g_01392	Prbf.g_00941
OG0001888	Pral.g_00071	Prbf.g_00763
OG0001891	Pral.g_01745	Prbf.g_01266
OG0001892	Pral.g_01306	Prbf.g_00800
OG0001893	Pral.g_01572	Prbf.g_01158
OG0001894	Pral.g_01641	Prbf.g_01128
OG0001895	Pral.g_00980	Prbf.g_01394
OG0001896	Pral.g_01894	Prbf.g_00352
OG0001897	Pral.g_00689	Prbf.g_01687
OG0001898	Pral.g_00786	Prbf.g_01592
OG0001899	Pral.g_00997	Prbf.g_01370
OG0001900	Pral.g_00998	Prbf.g_01369
OG0001901	Pral.g_01002	Prbf.g_01365
OG0001902	Pral.g_00393	Prbf.g_00409
OG0001903	Pral.g_00079	Prbf.g_00713
OG0001904	Pral.g_00041, Pral.g_01318	Prbf.g_00805
OG0001920	Pral.g_00118	Prbf.g_00682
OG0001922	Pral.g_00424	Prbf.g_00325
OG0001925	Pral.g_01847	Prbf.g_00270
OG0001926	Pral.g_01315	Prbf.g_00354
OG0001927	Pral.g_01833	Prbf.g_00848
OG0001928	Pral.g_00704	Prbf.g_01673
OG0001929	Pral.g_00624	Prbf.g_01751
OG0001930	Pral.g_00594	Prbf.g_01779
OG0001931	Pral.g_01730	Prbf.g_01254
OG0001932	Pral.g_01714	Prbf.g_01042
OG0001933	Pral.g_00026	Prbf.g_00815
OG0001934	Pral.g_01818	Prbf.g_00836
OG0001935	Pral.g_01848	Prbf.g_01056
OG0001936	Pral.g_01732	Prbf.g_00326
OG0001937	Pral.g_00086	Prbf.g_00331
OG0001938	Pral.g_01700	Prbf.g_00290
OG0001939	Pral.g_01838	Prbf.g_01624
OG0001941	Pral.g_00452	Prbf.g_01919
OG0001942	Pral.g_00453	Prbf.g_01918
OG0001943	Pral.g_01338	Prbf.g_00885
OG0001944	Pral.g_01077	Prbf.g_00237
OG0001945	Pral.g_00074	Prbf.g_00784
OG0001946	Pral.g_01339	Prbf.g_00887
OG0001947	Pral.g_01031	Prbf.g_00315
OG0001948	Pral.g_00276	Prbf.g_00526
OG0001968	Pral.g_01111	Prbf.g_00204
OG0001973	Pral.g_00889	Prbf.g_01489
OG0001974	Pral.g_01230, Pral.g_01226, Pral.g_01301	Prbf.g_00268
OG0001975	Pral.g_01695	Prbf.g_01058
OG0001976	Pral.g_00433	Prbf.g_00821
OG0001977	Pral.g_01765	Prbf.g_01286
OG0001978	Pral.g_00082	Prbf.g_00719
OG0001979	Pral.g_00084	Prbf.g_00718
OG0001980	Pral.g_01668	Prbf.g_01086
OG0002002	Pral.g_00174	Prbf.g_00626
OG0002003	Pral.g_01186	Prbf.g_00525
OG0002008	Pral.g_01850	Prbf.g_00867
OG0002009	Pral.g_00432	Prbf.g_00064
OG0002015	Pral.g_01837	Prbf.g_00852
OG0002017	Pral.g_01051	Prbf.g_00058
OG0002018	Pral.g_00055	Prbf.g_00796
OG0002094	Pral.g_01293	Prbf.g_00764
OG0002096	Pral.g_00703	Prbf.g_01674
OG0002097	Pral.g_01050	Prbf.g_01737
OG0002098	Pral.g_00876	Prbf.g_00323
OG0002099	Pral.g_00447	Prbf.g_00322
OG0002101	Pral.g_01832	Prbf.g_00847
OG0002102	Pral.g_01473	Prbf.g_01020
OG0002103	Pral.g_01393	Prbf.g_00942
OG0002104	Pral.g_00431	Prbf.g_00884
OG0002105	Pral.g_01867	Prbf.g_00877
OG0002106	Pral.g_01062	Prbf.g_00255
OG0002107	Pral.g_01841	Prbf.g_00258
OG0002108	Pral.g_00018	Prbf.g_00269
OG0002109	Pral.g_00033	Prbf.g_00827
OG0002112	Pral.g_00081	Prbf.g_00745
OG0002113	Pral.g_00080	Prbf.g_00744
OG0002114	Pral.g_00106	Prbf.g_00694
OG0002162	Pral.g_01903	Prbf.g_00328
OG0002163	Pral.g_00427	Prbf.g_00321
OG0002165	Pral.g_01852	Prbf.g_00301
OG0002168	Pral.g_00042	Prbf.g_00779
OG0002170	Pral.g_00264	Prbf.g_00537
OG0002217	Pral.g_00814	Prbf.g_01566
OG0002223	Pral.g_01824	Prbf.g_00842
OG0002225	Pral.g_01662	Prbf.g_01149
OG0002328	Pral.g_01873	Prbf.g_00363
OG0002330	Pral.g_01298	Prbf.g_00330
OG0002333	Pral.g_00429	Prbf.g_00798
OG0002336	Pral.g_00089	Prbf.g_00712
