Orthogroup	Pral	Prap
OG0001160	Pral.g_00292	Prap.g_01593
OG0001161	Pral.g_00293	Prap.g_01592
OG0001162	Pral.g_00294	Prap.g_01591
OG0001163	Pral.g_00295	Prap.g_01590
OG0001164	Pral.g_00296	Prap.g_01589
OG0001165	Pral.g_00297	Prap.g_01588
OG0001166	Pral.g_00298	Prap.g_01587
OG0001167	Pral.g_00300	Prap.g_01585
OG0001168	Pral.g_00301	Prap.g_01584
OG0001169	Pral.g_00302	Prap.g_01583
OG0001170	Pral.g_00303	Prap.g_01582
OG0001171	Pral.g_00304	Prap.g_01581
OG0001172	Pral.g_00306	Prap.g_01579
OG0001173	Pral.g_00308	Prap.g_01577
OG0001174	Pral.g_00309	Prap.g_01576
OG0001175	Pral.g_00310	Prap.g_01575
OG0001176	Pral.g_00312	Prap.g_01573
OG0001177	Pral.g_00314	Prap.g_01571
OG0001178	Pral.g_00317	Prap.g_01568
OG0001179	Pral.g_00318	Prap.g_01567
OG0001180	Pral.g_00319	Prap.g_01566
OG0001181	Pral.g_00320	Prap.g_01565
OG0001182	Pral.g_00321	Prap.g_01564
OG0001183	Pral.g_00322	Prap.g_01563
OG0001184	Pral.g_00324	Prap.g_01561
OG0001185	Pral.g_00326	Prap.g_01559
OG0001186	Pral.g_00327	Prap.g_01558
OG0001187	Pral.g_00328	Prap.g_01557
OG0001188	Pral.g_00329	Prap.g_01556
OG0001189	Pral.g_00330	Prap.g_01555
OG0001190	Pral.g_00331	Prap.g_01554
OG0001191	Pral.g_00332	Prap.g_01553
OG0001192	Pral.g_00333	Prap.g_01552
OG0001193	Pral.g_00334	Prap.g_01551
OG0001194	Pral.g_00335	Prap.g_01550
OG0001195	Pral.g_00336	Prap.g_01549
OG0001196	Pral.g_00337	Prap.g_01548
OG0001197	Pral.g_00338	Prap.g_01547
OG0001198	Pral.g_00339	Prap.g_01546
OG0001199	Pral.g_00340	Prap.g_01545
OG0001200	Pral.g_00341	Prap.g_01544
OG0001201	Pral.g_00342	Prap.g_01543
OG0001202	Pral.g_00343	Prap.g_01542
OG0001203	Pral.g_00345	Prap.g_01541
OG0001204	Pral.g_00347	Prap.g_01539
OG0001205	Pral.g_00349	Prap.g_01537
OG0001206	Pral.g_00350	Prap.g_01536
OG0001207	Pral.g_00351	Prap.g_01535
OG0001208	Pral.g_00352	Prap.g_01534
OG0001209	Pral.g_00353	Prap.g_01533
OG0001210	Pral.g_00354	Prap.g_01532
OG0001211	Pral.g_00355	Prap.g_01531
OG0001212	Pral.g_00356	Prap.g_01530
OG0001213	Pral.g_00357	Prap.g_01529
OG0001214	Pral.g_00359	Prap.g_01527
OG0001215	Pral.g_00360	Prap.g_01526
OG0001216	Pral.g_00361	Prap.g_01525
OG0001217	Pral.g_00362	Prap.g_01524
OG0001218	Pral.g_00363	Prap.g_01523
OG0001219	Pral.g_00366	Prap.g_01520
OG0001220	Pral.g_00367	Prap.g_01519
OG0001221	Pral.g_00373	Prap.g_01515
OG0001222	Pral.g_00374	Prap.g_01514
OG0001223	Pral.g_00375	Prap.g_01513
OG0001224	Pral.g_00377	Prap.g_01511
OG0001225	Pral.g_00378	Prap.g_01510
OG0001226	Pral.g_00379	Prap.g_01509
OG0001227	Pral.g_00380	Prap.g_01508
OG0001228	Pral.g_00381	Prap.g_01507
OG0001229	Pral.g_00382	Prap.g_01506
OG0001230	Pral.g_00383	Prap.g_01505
OG0001231	Pral.g_00384	Prap.g_01504
OG0001232	Pral.g_00386	Prap.g_01501
OG0001233	Pral.g_00387	Prap.g_01500
OG0001234	Pral.g_00388	Prap.g_01499
OG0001235	Pral.g_00389	Prap.g_01498
OG0001236	Pral.g_00391	Prap.g_01496
OG0001237	Pral.g_00392	Prap.g_01495
OG0001238	Pral.g_00396	Prap.g_01492
OG0001239	Pral.g_00397	Prap.g_01491
OG0001240	Pral.g_00398	Prap.g_01490
OG0001241	Pral.g_00401	Prap.g_01874
OG0001242	Pral.g_00402	Prap.g_01873
OG0001243	Pral.g_00403	Prap.g_01872
OG0001244	Pral.g_00404	Prap.g_01871
OG0001245	Pral.g_00405	Prap.g_01870
OG0001246	Pral.g_00406	Prap.g_01869
OG0001247	Pral.g_00407	Prap.g_01868
OG0001248	Pral.g_00408	Prap.g_00056
OG0001249	Pral.g_00409	Prap.g_00055
OG0001250	Pral.g_00410	Prap.g_00054
OG0001251	Pral.g_00955	Prap.g_01086
OG0001252	Pral.g_00907	Prap.g_01036
OG0001253	Pral.g_00895	Prap.g_01021
OG0001254	Pral.g_00758	Prap.g_01429
OG0001255	Pral.g_00699	Prap.g_01373
OG0001257	Pral.g_00609	Prap.g_01285
OG0001259	Pral.g_00499	Prap.g_01178
OG0001260	Pral.g_01689	Prap.g_00693
OG0001262	Pral.g_01539	Prap.g_00730
OG0001263	Pral.g_01347	Prap.g_00477
OG0001264	Pral.g_01800	Prap.g_00859
OG0001265	Pral.g_01598	Prap.g_00300
OG0001266	Pral.g_00967	Prap.g_01129
OG0001268	Pral.g_01364	Prap.g_00459
OG0001269	Pral.g_01238	Prap.g_01927
OG0001270	Pral.g_01116	Prap.g_00164
OG0001271	Pral.g_01102	Prap.g_00177
OG0001273	Pral.g_00572	Prap.g_00238
OG0001276	Pral.g_01040	Prap.g_00321
OG0001278	Pral.g_00098	Prap.g_01788
OG0001279	Pral.g_00102	Prap.g_01784
OG0001280	Pral.g_00105	Prap.g_01781
OG0001281	Pral.g_00175	Prap.g_01710
OG0001282	Pral.g_00112	Prap.g_01774
OG0001283	Pral.g_00285	Prap.g_01600
OG0001284	Pral.g_00316	Prap.g_01569
OG0001285	Pral.g_00346	Prap.g_01540
OG0001286	Pral.g_00400	Prap.g_01488
OG0001287	Pral.g_01891	Prap.g_01906
OG0001288	Pral.g_00657	Prap.g_01329
OG0001290	Pral.g_01013	Prap.g_00924
OG0001291	Pral.g_00976	Prap.g_00879
OG0001294	Pral.g_00954	Prap.g_01085
OG0001295	Pral.g_00926	Prap.g_01055
OG0001296	Pral.g_00919	Prap.g_01048
OG0001299	Pral.g_00787	Prap.g_01459
OG0001300	Pral.g_00671	Prap.g_00541
OG0001301	Pral.g_01438	Prap.g_00390
OG0001302	Pral.g_01890	Prap.g_01899, Prap.g_01848
OG0001303	Pral.g_01308	Prap.g_00519
OG0001305	Pral.g_01565	Prap.g_00704
OG0001306	Pral.g_01703	Prap.g_01502
OG0001308	Pral.g_01038	Prap.g_00228
OG0001309	Pral.g_00348	Prap.g_01538
OG0001310	Pral.g_01701	Prap.g_00035
OG0001312	Pral.g_01237	Prap.g_01926
OG0001315	Pral.g_00166	Prap.g_01720
OG0001316	Pral.g_00281	Prap.g_01604
OG0001318	Pral.g_00904	Prap.g_01033
OG0001319	Pral.g_00802	Prap.g_01474
OG0001321	Pral.g_00451	Prap.g_01130
OG0001322	Pral.g_01670	Prap.g_00505
OG0001323	Pral.g_01810	Prap.g_00870
OG0001325	Pral.g_00034	Prap.g_00607
OG0001326	Pral.g_00046	Prap.g_01911
OG0001327	Pral.g_01047	Prap.g_00227
OG0001328	Pral.g_01276	Prap.g_00566
OG0001329	Pral.g_00394	Prap.g_01493
OG0001330	Pral.g_01069	Prap.g_00210
OG0001331	Pral.g_00103	Prap.g_01783
OG0001332	Pral.g_00155	Prap.g_01731
OG0001333	Pral.g_00247	Prap.g_01638
OG0001334	Pral.g_00307	Prap.g_01578
OG0001336	Pral.g_00917	Prap.g_01046
OG0001337	Pral.g_00927	Prap.g_01056
OG0001338	Pral.g_00670	Prap.g_00580
OG0001339	Pral.g_00841	Prap.g_00966
OG0001340	Pral.g_00791	Prap.g_01463
OG0001341	Pral.g_00778	Prap.g_01450
OG0001342	Pral.g_00759	Prap.g_01430
OG0001343	Pral.g_00693	Prap.g_01367
OG0001345	Pral.g_00660	Prap.g_01332
OG0001346	Pral.g_00620	Prap.g_01295
OG0001347	Pral.g_00605	Prap.g_01281
OG0001349	Pral.g_00581	Prap.g_01258
OG0001350	Pral.g_00576	Prap.g_01253
OG0001351	Pral.g_00511	Prap.g_01192
OG0001352	Pral.g_01760	Prap.g_00819
OG0001353	Pral.g_00818	Prap.g_00942
OG0001354	Pral.g_01666	Prap.g_00692
OG0001355	Pral.g_01529	Prap.g_00740
OG0001356	Pral.g_01822	Prap.g_00662
OG0001357	Pral.g_01585	Prap.g_00285
OG0001358	Pral.g_01597	Prap.g_00299
OG0001359	Pral.g_00073	Prap.g_01878
OG0001360	Pral.g_00072	Prap.g_01877
OG0001361	Pral.g_01425	Prap.g_00402
OG0001362	Pral.g_00024	Prap.g_00610
OG0001363	Pral.g_01263	Prap.g_00890
OG0001364	Pral.g_01082	Prap.g_00196
OG0001365	Pral.g_01055	Prap.g_00894
OG0001366	Pral.g_00144	Prap.g_01741
OG0001368	Pral.g_00315	Prap.g_01570
OG0001369	Pral.g_01599	Prap.g_00301
OG0001370	Pral.g_01899	Prap.g_00646
OG0001370	Pral.g_01702	Prap.g_00007
OG0001371	Pral.g_00981	Prap.g_00884
OG0001372	Pral.g_00979	Prap.g_00882
OG0001373	Pral.g_00972	Prap.g_00875
OG0001374	Pral.g_00960	Prap.g_01091
OG0001375	Pral.g_00909	Prap.g_01038
OG0001376	Pral.g_00806	Prap.g_01478
OG0001377	Pral.g_00782	Prap.g_01454
OG0001378	Pral.g_00766	Prap.g_01437
OG0001379	Pral.g_01119	Prap.g_00162
OG0001380	Pral.g_01744	Prap.g_00803
OG0001381	Pral.g_00634	Prap.g_01309
OG0001382	Pral.g_00628	Prap.g_01303
OG0001383	Pral.g_00579	Prap.g_01256
OG0001384	Pral.g_00570	Prap.g_01248
OG0001385	Pral.g_01468	Prap.g_00359
OG0001386	Pral.g_01768	Prap.g_00827
OG0001387	Pral.g_01767	Prap.g_00825
OG0001388	Pral.g_01755	Prap.g_00814
OG0001389	Pral.g_01724	Prap.g_00342
OG0001390	Pral.g_01304	Prap.g_00511
OG0001391	Pral.g_01664	Prap.g_00689
OG0001392	Pral.g_01823	Prap.g_00663
OG0001393	Pral.g_01821	Prap.g_00661
OG0001394	Pral.g_01794	Prap.g_00853
OG0001395	Pral.g_01791	Prap.g_00850
OG0001397	Pral.g_01577	Prap.g_00312
OG0001398	Pral.g_01557	Prap.g_00712
OG0001399	Pral.g_01834	Prap.g_00671
OG0001400	Pral.g_00051	Prap.g_00528
OG0001401	Pral.g_01855	Prap.g_00040
OG0001402	Pral.g_01352	Prap.g_00471
OG0001403	Pral.g_01280	Prap.g_00562
OG0001404	Pral.g_01693	Prap.g_00315
OG0001405	Pral.g_01221	Prap.g_00060
OG0001406	Pral.g_01117	Prap.g_00163
OG0001407	Pral.g_01113	Prap.g_00166
OG0001408	Pral.g_01068	Prap.g_00211
OG0001409	Pral.g_01862	Prap.g_01858
OG0001410	Pral.g_01303	Prap.g_01921
OG0001412	Pral.g_01651	Prap.g_00676
OG0001414	Pral.g_01326	Prap.g_00509
OG0001419	Pral.g_01659	Prap.g_00684
OG0001420	Pral.g_01819	Prap.g_00659
OG0001421	Pral.g_01814	Prap.g_00654
OG0001423	Pral.g_01892	Prap.g_00620
OG0001424	Pral.g_01067	Prap.g_00214
OG0001427	Pral.g_00087	Prap.g_01843
OG0001429	Pral.g_01617	Prap.g_00267
OG0001430	Pral.g_01844	Prap.g_00030
OG0001432	Pral.g_00052	Prap.g_00527
OG0001434	Pral.g_00441, Pral.g_00060	Prap.g_01914, Prap.g_01819
OG0001435	Pral.g_01863	Prap.g_00492
OG0001439	Pral.g_01520	Prap.g_00750
OG0001440	Pral.g_01602	Prap.g_00304
OG0001441	Pral.g_00426	Prap.g_01894
OG0001443	Pral.g_01349	Prap.g_00475
OG0001444	Pral.g_01389	Prap.g_00436
OG0001445	Pral.g_00054	Prap.g_01890
OG0001446	Pral.g_00053	Prap.g_01889
OG0001447	Pral.g_01329	Prap.g_00482
OG0001448	Pral.g_01710	Prap.g_01896
OG0001452	Pral.g_00365	Prap.g_01521
OG0001454	Pral.g_01851	Prap.g_01311
OG0001455	Pral.g_01865	Prap.g_00629
OG0001456	Pral.g_00500	Prap.g_01179
OG0001457	Pral.g_01735	Prap.g_00794
OG0001459	Pral.g_01223	Prap.g_01947
OG0001460	Pral.g_00448	Prap.g_01125
OG0001461	Pral.g_01478	Prap.g_00349
OG0001462	Pral.g_01330	Prap.g_00496
OG0001463	Pral.g_00630	Prap.g_01305
OG0001465	Pral.g_01309	Prap.g_00520
OG0001466	Pral.g_01053	Prap.g_00226
OG0001468	Pral.g_00273	Prap.g_01613
OG0001469	Pral.g_01365	Prap.g_00458
OG0001471	Pral.g_01872	Prap.g_00636
OG0001483	Pral.g_01287	Prap.g_00555
OG0001484	Pral.g_01264	Prap.g_00889
OG0001485	Pral.g_00168	Prap.g_01718
OG0001486	Pral.g_01779	Prap.g_00838
OG0001487	Pral.g_00463	Prap.g_01143
OG0001492	Pral.g_01521	Prap.g_00749
OG0001504	Pral.g_01784	Prap.g_00843
OG0001505	Pral.g_00425	Prap.g_01901
OG0001506	Pral.g_01325	Prap.g_00503
OG0001519	Pral.g_00035	Prap.g_01905
OG0001522	Pral.g_01854	Prap.g_01859
OG0001526	Pral.g_01816	Prap.g_00656
OG0001531	Pral.g_01900	Prap.g_00622, Prap.g_00595
OG0001541	Pral.g_00638	Prap.g_00003
OG0001544	Pral.g_00434	Prap.g_01902
OG0001545	Pral.g_01803	Prap.g_00862
OG0001546	Pral.g_01672	Prap.g_00745
OG0001547	Pral.g_00423	Prap.g_00008, Prap.g_00645
OG0001548	Pral.g_00030	Prap.g_00515, Prap.g_00605
OG0001587	Pral.g_00457	Prap.g_00898
OG0001588	Pral.g_01300	Prap.g_00517
OG0001608	Pral.g_01049	Prap.g_00230
OG0001618	Pral.g_00011	Prap.g_00537
OG0001632	Pral.g_01048	Prap.g_00221
OG0001633	Pral.g_01667	Prap.g_00229
OG0001694	Pral.g_01229	Prap.g_01341
OG0001697	Pral.g_01836	Prap.g_00673
OG0001714	Pral.g_01120	Prap.g_00161
OG0001715	Pral.g_00311	Prap.g_01574
OG0001716	Pral.g_01402	Prap.g_00425
OG0001717	Pral.g_01310, Pral.g_01827	Prap.g_00666
OG0001718	Pral.g_01835	Prap.g_00672
OG0001719	Pral.g_00697	Prap.g_01371
OG0001721	Pral.g_01857	Prap.g_00648, Prap.g_01920
OG0001735	Pral.g_00068	Prap.g_01816, Prap.g_01844
OG0001736	Pral.g_01783	Prap.g_00842
OG0001737	Pral.g_01004	Prap.g_00914
OG0001738	Pral.g_00935	Prap.g_01064
OG0001739	Pral.g_00936	Prap.g_01065
OG0001740	Pral.g_00937	Prap.g_01066
OG0001741	Pral.g_00947	Prap.g_01077
OG0001742	Pral.g_01297	Prap.g_00513
OG0001743	Pral.g_00801	Prap.g_01473
OG0001744	Pral.g_00153	Prap.g_01733
OG0001745	Pral.g_00523	Prap.g_01203
OG0001746	Pral.g_01268	Prap.g_00575
OG0001747	Pral.g_01381	Prap.g_00443
OG0001748	Pral.g_01749	Prap.g_00808
OG0001749	Pral.g_01759	Prap.g_00818
OG0001750	Pral.g_01576	Prap.g_00313
OG0001751	Pral.g_01601	Prap.g_00303
OG0001752	Pral.g_01596	Prap.g_00297
OG0001753	Pral.g_01631	Prap.g_00253
OG0001754	Pral.g_01574	Prap.g_00694
OG0001755	Pral.g_01787	Prap.g_00846
OG0001756	Pral.g_01493	Prap.g_00778
OG0001757	Pral.g_01307	Prap.g_01908
OG0001758	Pral.g_01540	Prap.g_00729
OG0001759	Pral.g_01547	Prap.g_00722
OG0001760	Pral.g_01808	Prap.g_00868
OG0001761	Pral.g_01770	Prap.g_00829
OG0001762	Pral.g_01465	Prap.g_00362
OG0001763	Pral.g_00924	Prap.g_01053
OG0001764	Pral.g_00675	Prap.g_01348
OG0001765	Pral.g_00707	Prap.g_01380
OG0001766	Pral.g_00708	Prap.g_01381
OG0001767	Pral.g_00709	Prap.g_01382
OG0001768	Pral.g_00710	Prap.g_01383
OG0001769	Pral.g_00711	Prap.g_01384
OG0001770	Pral.g_00258	Prap.g_01627
OG0001771	Pral.g_00242	Prap.g_01643
OG0001772	Pral.g_00915	Prap.g_01044
OG0001773	Pral.g_01688	Prap.g_00891
OG0001774	Pral.g_00864	Prap.g_00990
OG0001775	Pral.g_00858	Prap.g_00984
OG0001776	Pral.g_01305	Prap.g_00547
OG0001777	Pral.g_00364	Prap.g_01522
OG0001778	Pral.g_00368	Prap.g_01518
OG0001779	Pral.g_00369	Prap.g_01517
OG0001780	Pral.g_01606	Prap.g_00308
OG0001781	Pral.g_00376	Prap.g_01512
OG0001782	Pral.g_00385	Prap.g_01503
OG0001795	Pral.g_00526	Prap.g_01206
OG0001799	Pral.g_01066	Prap.g_00215
OG0001801	Pral.g_01317	Prap.g_00506
OG0001802	Pral.g_00442	Prap.g_00603
OG0001803	Pral.g_01589	Prap.g_00290
OG0001805	Pral.g_01825	Prap.g_00665
OG0001831	Pral.g_01362	Prap.g_00461
OG0001832	Pral.g_01374	Prap.g_00449
OG0001834	Pral.g_01734	Prap.g_00604
OG0001835	Pral.g_00036	Prap.g_01124
OG0001836	Pral.g_01328	Prap.g_00483
OG0001857	Pral.g_01341	Prap.g_00485
OG0001858	Pral.g_00001	Prap.g_01864
OG0001878	Pral.g_00067	Prap.g_01832
OG0001880	Pral.g_01733	Prap.g_00006
OG0001881	Pral.g_01319	Prap.g_01807
OG0001883	Pral.g_01010	Prap.g_00920
OG0001884	Pral.g_00299	Prap.g_01586
OG0001885	Pral.g_01109	Prap.g_00170
OG0001886	Pral.g_00528	Prap.g_01208
OG0001887	Pral.g_01392	Prap.g_00433
OG0001888	Pral.g_00071	Prap.g_01849
OG0001891	Pral.g_01745	Prap.g_00804
OG0001892	Pral.g_01306	Prap.g_01895
OG0001893	Pral.g_01572	Prap.g_00696
OG0001894	Pral.g_01641	Prap.g_00246
OG0001895	Pral.g_00980	Prap.g_00883
OG0001896	Pral.g_01894	Prap.g_00624
OG0001897	Pral.g_00689	Prap.g_01363
OG0001898	Pral.g_00786	Prap.g_01458
OG0001899	Pral.g_00997	Prap.g_00907
OG0001900	Pral.g_00998	Prap.g_00908
OG0001901	Pral.g_01002	Prap.g_00912
OG0001902	Pral.g_00393	Prap.g_01494
OG0001903	Pral.g_00079	Prap.g_01799
OG0001904	Pral.g_00041, Pral.g_01318	Prap.g_01900
OG0001920	Pral.g_00118	Prap.g_01768
OG0001922	Pral.g_00424	Prap.g_00596
OG0001925	Pral.g_01847	Prap.g_00234
OG0001926	Pral.g_01315	Prap.g_00626
OG0001927	Pral.g_01833	Prap.g_00670
OG0001928	Pral.g_00704	Prap.g_01377
OG0001929	Pral.g_00624	Prap.g_01299
OG0001930	Pral.g_00594	Prap.g_01271
OG0001931	Pral.g_01730	Prap.g_00792
OG0001932	Pral.g_01714	Prap.g_00332
OG0001933	Pral.g_00026	Prap.g_01910
OG0001934	Pral.g_01818	Prap.g_00658
OG0001935	Pral.g_01848	Prap.g_00318
OG0001936	Pral.g_01732	Prap.g_00597
OG0001937	Pral.g_00086	Prap.g_00602
OG0001938	Pral.g_01700	Prap.g_00026
OG0001939	Pral.g_01838	Prap.g_01426
OG0001941	Pral.g_00452	Prap.g_01131
OG0001942	Pral.g_00453	Prap.g_01132
OG0001943	Pral.g_01338	Prap.g_00489
OG0001944	Pral.g_01077	Prap.g_00201
OG0001945	Pral.g_00074	Prap.g_01879
OG0001946	Pral.g_01339	Prap.g_00487
OG0001947	Pral.g_01031	Prap.g_00001
OG0001948	Pral.g_00276	Prap.g_01610
OG0001968	Pral.g_01111	Prap.g_00168
OG0001973	Pral.g_00889	Prap.g_01015
OG0001974	Pral.g_01230, Pral.g_01226, Pral.g_01301	Prap.g_00232
OG0001975	Pral.g_01695	Prap.g_00316
OG0001976	Pral.g_00433	Prap.g_01916
OG0001977	Pral.g_01765	Prap.g_00824
OG0001978	Pral.g_00082	Prap.g_01805
OG0001979	Pral.g_00084	Prap.g_01804
OG0001980	Pral.g_01668	Prap.g_00288
OG0002002	Pral.g_00174	Prap.g_01711
OG0002003	Pral.g_01186	Prap.g_01609
OG0002008	Pral.g_01850	Prap.g_00507
OG0002009	Pral.g_00432	Prap.g_00523
OG0002015	Pral.g_01837	Prap.g_00674
OG0002017	Pral.g_01051	Prap.g_00529
OG0002018	Pral.g_00055	Prap.g_01891
OG0002094	Pral.g_01293	Prap.g_01850
OG0002096	Pral.g_00703	Prap.g_01376
OG0002097	Pral.g_01050	Prap.g_01313
OG0002098	Pral.g_00876	Prap.g_00594
OG0002099	Pral.g_00447	Prap.g_00593
OG0002101	Pral.g_01832	Prap.g_00669
OG0002102	Pral.g_01473	Prap.g_00354
OG0002103	Pral.g_01393	Prap.g_00432
OG0002104	Pral.g_00431	Prap.g_00490
OG0002105	Pral.g_01867	Prap.g_00497
OG0002106	Pral.g_01062	Prap.g_00219
OG0002107	Pral.g_01841	Prap.g_00222
OG0002108	Pral.g_00018	Prap.g_00233
OG0002109	Pral.g_00033	Prap.g_01922
OG0002112	Pral.g_00081	Prap.g_01831
OG0002113	Pral.g_00080	Prap.g_01830
OG0002114	Pral.g_00106	Prap.g_01780
OG0002162	Pral.g_01903	Prap.g_00599
OG0002163	Pral.g_00427	Prap.g_00592
OG0002165	Pral.g_01852	Prap.g_00015
OG0002168	Pral.g_00042	Prap.g_01865
OG0002170	Pral.g_00264	Prap.g_01621
OG0002217	Pral.g_00814	Prap.g_01484
OG0002223	Pral.g_01824	Prap.g_00664
OG0002225	Pral.g_01662	Prap.g_00687
OG0002328	Pral.g_01873	Prap.g_00635
OG0002330	Pral.g_01298	Prap.g_00601
OG0002333	Pral.g_00429	Prap.g_01893
OG0002336	Pral.g_00089	Prap.g_01798
