Orthogroup	Prbn	Syan
OG0001133	Prbn.g_01239	Syan.g_00006
OG0001134	Prbn.g_01650	Syan.g_01146
OG0001135	Prbn.g_01653	Syan.g_01150
OG0001136	Prbn.g_01186	Syan.g_02699
OG0001137	Prbn.g_01198	Syan.g_02670
OG0001138	Prbn.g_00392	Syan.g_02638
OG0001139	Prbn.g_00394	Syan.g_02636
OG0001140	Prbn.g_00395	Syan.g_02635
OG0001141	Prbn.g_00396	Syan.g_02625
OG0001142	Prbn.g_00397	Syan.g_02624
OG0001143	Prbn.g_00404	Syan.g_02616
OG0001144	Prbn.g_00409	Syan.g_02596
OG0001145	Prbn.g_01092	Syan.g_01200
OG0001146	Prbn.g_01080	Syan.g_01219
OG0001147	Prbn.g_01060	Syan.g_02842
OG0001148	Prbn.g_01242	Syan.g_02775
OG0001149	Prbn.g_00153	Syan.g_02776
OG0001150	Prbn.g_00154	Syan.g_02777
OG0001151	Prbn.g_00165	Syan.g_02884
OG0001152	Prbn.g_00166	Syan.g_02885
OG0001153	Prbn.g_00244	Syan.g_02828
OG0001154	Prbn.g_00245	Syan.g_02829
OG0001156	Prbn.g_00265	Syan.g_02404
OG0001157	Prbn.g_00266	Syan.g_02403
OG0001158	Prbn.g_00267	Syan.g_02402
OG0001159	Prbn.g_00268	Syan.g_02401
OG0001160	Prbn.g_00900	Syan.g_01377
OG0001161	Prbn.g_01688	Syan.g_01594
OG0001162	Prbn.g_00134	Syan.g_02943
OG0001163	Prbn.g_01736	Syan.g_01385
OG0001164	Prbn.g_01740	Syan.g_01392
OG0001165	Prbn.g_01743	Syan.g_01397
OG0001166	Prbn.g_01764	Syan.g_01430
OG0001167	Prbn.g_01782	Syan.g_00992
OG0001168	Prbn.g_01784	Syan.g_01456
OG0001169	Prbn.g_01786	Syan.g_01458
OG0001170	Prbn.g_01788	Syan.g_01460
OG0001171	Prbn.g_01798	Syan.g_01470
OG0001172	Prbn.g_01814	Syan.g_02110
OG0001173	Prbn.g_01815	Syan.g_02111
OG0001174	Prbn.g_01823	Syan.g_02119
OG0001175	Prbn.g_01824	Syan.g_02120
OG0001176	Prbn.g_01832	Syan.g_02253
OG0001177	Prbn.g_01834	Syan.g_02256
OG0001179	Prbn.g_01864	Syan.g_02218
OG0001180	Prbn.g_01887	Syan.g_02191
OG0001181	Prbn.g_01891	Syan.g_02187
OG0001182	Prbn.g_01899	Syan.g_02179
OG0001183	Prbn.g_01904	Syan.g_02166
OG0001184	Prbn.g_01017	Syan.g_01929
OG0001185	Prbn.g_01001	Syan.g_01902
OG0001186	Prbn.g_00977	Syan.g_01864
OG0001187	Prbn.g_00974	Syan.g_01811
OG0001188	Prbn.g_00972	Syan.g_01806
OG0001189	Prbn.g_00956	Syan.g_01723
OG0001190	Prbn.g_00951	Syan.g_01565
OG0001191	Prbn.g_00941	Syan.g_01578
OG0001192	Prbn.g_00936	Syan.g_01585
OG0001193	Prbn.g_00924	Syan.g_01626
OG0001194	Prbn.g_00923	Syan.g_01627
OG0001195	Prbn.g_00922	Syan.g_01628
OG0001196	Prbn.g_00906	Syan.g_01693
OG0001198	Prbn.g_00297	Syan.g_01793
OG0001199	Prbn.g_00703	Syan.g_02913
OG0001201	Prbn.g_01311	Syan.g_02975
OG0001202	Prbn.g_00354	Syan.g_03084
OG0001203	Prbn.g_00312	Syan.g_02426
OG0001204	Prbn.g_00306	Syan.g_02097
OG0001205	Prbn.g_00668	Syan.g_01337
OG0001206	Prbn.g_00648	Syan.g_02880
OG0001207	Prbn.g_00637	Syan.g_02772
OG0001208	Prbn.g_00632	Syan.g_02762
OG0001209	Prbn.g_00581	Syan.g_01163
OG0001210	Prbn.g_00576	Syan.g_00830
OG0001211	Prbn.g_00566	Syan.g_00852
OG0001212	Prbn.g_00519	Syan.g_01002
OG0001213	Prbn.g_00484	Syan.g_01141
OG0001214	Prbn.g_00428	Syan.g_00814
OG0001215	Prbn.g_01573	Syan.g_00539
OG0001216	Prbn.g_01552	Syan.g_00319
OG0001217	Prbn.g_01023	Syan.g_00617
OG0001218	Prbn.g_01126	Syan.g_02837
OG0001219	Prbn.g_01447	Syan.g_00477
OG0001220	Prbn.g_01490	Syan.g_00203
OG0001221	Prbn.g_01610	Syan.g_01446
OG0001222	Prbn.g_01368	Syan.g_00552
OG0001223	Prbn.g_01400	Syan.g_00599
OG0001224	Prbn.g_01467	Syan.g_00294
OG0001225	Prbn.g_01469	Syan.g_00292
OG0001226	Prbn.g_00476	Syan.g_02922
OG0001227	Prbn.g_01141	Syan.g_00940
OG0001228	Prbn.g_00412	Syan.g_01938
OG0001229	Prbn.g_01127	Syan.g_02631
OG0001230	Prbn.g_00205	Syan.g_01288
OG0001231	Prbn.g_00691	Syan.g_01764
OG0001233	Prbn.g_01789	Syan.g_01461
OG0001234	Prbn.g_01826	Syan.g_01995
OG0001235	Prbn.g_01830	Syan.g_02130
OG0001236	Prbn.g_01919	Syan.g_01933
OG0001237	Prbn.g_01016	Syan.g_01928
OG0001239	Prbn.g_00706	Syan.g_02910
OG0001240	Prbn.g_01328	Syan.g_02963
OG0001242	Prbn.g_01298	Syan.g_02297
OG0001243	Prbn.g_01291	Syan.g_02289
OG0001244	Prbn.g_01276	Syan.g_03004
OG0001245	Prbn.g_01150	Syan.g_00179
OG0001247	Prbn.g_01580	Syan.g_00199
OG0001249	Prbn.g_00102	Syan.g_02150
OG0001250	Prbn.g_01503	Syan.g_00382
OG0001251	Prbn.g_01929	Syan.g_00490
OG0001252	Prbn.g_01462	Syan.g_00304
OG0001253	Prbn.g_00473	Syan.g_00099
OG0001254	Prbn.g_01652	Syan.g_01148
OG0001256	Prbn.g_00893	Syan.g_01384
OG0001258	Prbn.g_01741	Syan.g_01395
OG0001259	Prbn.g_01787	Syan.g_01459
OG0001260	Prbn.g_01804	Syan.g_01478
OG0001261	Prbn.g_01872	Syan.g_02209
OG0001263	Prbn.g_01289	Syan.g_02286
OG0001265	Prbn.g_01299	Syan.g_02299
OG0001266	Prbn.g_00350	Syan.g_03088
OG0001267	Prbn.g_00047	Syan.g_02023
OG0001268	Prbn.g_00110	Syan.g_02138
OG0001270	Prbn.g_00679	Syan.g_02393
OG0001271	Prbn.g_00642	Syan.g_02849
OG0001272	Prbn.g_00628	Syan.g_02758
OG0001274	Prbn.g_00326	Syan.g_01528
OG0001275	Prbn.g_01390	Syan.g_00628
OG0001276	Prbn.g_01376	Syan.g_00360
OG0001277	Prbn.g_00918	Syan.g_00007
OG0001278	Prbn.g_00416	Syan.g_02585
OG0001279	Prbn.g_00810	Syan.g_01306
OG0001281	Prbn.g_01079	Syan.g_01220
OG0001282	Prbn.g_01241	Syan.g_02774
OG0001283	Prbn.g_00909	Syan.g_01687
OG0001284	Prbn.g_00287	Syan.g_01369
OG0001285	Prbn.g_01772	Syan.g_00977
OG0001286	Prbn.g_01885	Syan.g_02193
OG0001287	Prbn.g_00994	Syan.g_01894
OG0001289	Prbn.g_01334	Syan.g_02942
OG0001291	Prbn.g_01281	Syan.g_02273
OG0001292	Prbn.g_00014	Syan.g_02091
OG0001293	Prbn.g_00027	Syan.g_02051
OG0001295	Prbn.g_00146	Syan.g_00836
OG0001296	Prbn.g_00605	Syan.g_02728
OG0001297	Prbn.g_00600	Syan.g_02724
OG0001298	Prbn.g_00539	Syan.g_00944
OG0001299	Prbn.g_00842	Syan.g_00764
OG0001303	Prbn.g_01707	Syan.g_00479
OG0001304	Prbn.g_01363	Syan.g_00345
OG0001305	Prbn.g_01475	Syan.g_00191
OG0001306	Prbn.g_01174	Syan.g_02714
OG0001308	Prbn.g_00222	Syan.g_01248
OG0001309	Prbn.g_00865	Syan.g_01196
OG0001310	Prbn.g_01758	Syan.g_01422
OG0001311	Prbn.g_01374	Syan.g_00358
OG0001312	Prbn.g_01438	Syan.g_00496
OG0001314	Prbn.g_00777	Syan.g_00634, Syan.g_02331, Syan.g_02544, Syan.g_02470
OG0001315	Prbn.g_01136	Syan.g_02168
OG0001317	Prbn.g_00316	Syan.g_02422
OG0001318	Prbn.g_00023	Syan.g_02060
OG0001319	Prbn.g_00040	Syan.g_02034
OG0001323	Prbn.g_00595	Syan.g_01193
OG0001325	Prbn.g_00859	Syan.g_00323
OG0001327	Prbn.g_01633	Syan.g_00753
OG0001328	Prbn.g_01103	Syan.g_02675
OG0001329	Prbn.g_01704	Syan.g_00838
OG0001330	Prbn.g_00876	Syan.g_01202
OG0001331	Prbn.g_00156	Syan.g_02779
OG0001332	Prbn.g_00258	Syan.g_00412
OG0001333	Prbn.g_01783	Syan.g_01455
OG0001337	Prbn.g_00097	Syan.g_02151
OG0001341	Prbn.g_01134	Syan.g_00524
OG0001345	Prbn.g_01209	Syan.g_02655
OG0001346	Prbn.g_01083	Syan.g_01214
OG0001349	Prbn.g_00174	Syan.g_01131
OG0001351	Prbn.g_00656	Syan.g_02804
OG0001353	Prbn.g_01513	Syan.g_00372
OG0001354	Prbn.g_01408	Syan.g_00585
OG0001356	Prbn.g_01733	Syan.g_00067
OG0001357	Prbn.g_01110	Syan.g_01250
OG0001364	Prbn.g_01910	Syan.g_01950
OG0001365	Prbn.g_00947	Syan.g_01570
OG0001368	Prbn.g_01109, Prbn.g_01052, Prbn.g_00775	Syan.g_02098
OG0001369	Prbn.g_01329	Syan.g_02962
OG0001371	Prbn.g_01585	Syan.g_02927, Syan.g_02928
OG0001379	Prbn.g_01090	Syan.g_01206
OG0001380	Prbn.g_01124	Syan.g_00442
OG0001382	Prbn.g_01121	Syan.g_00680
OG0001394	Prbn.g_01606	Syan.g_00722
OG0001398	Prbn.g_01637	Syan.g_02932
OG0001401	Prbn.g_01508	Syan.g_00376
OG0001402	Prbn.g_00490	Syan.g_00011
OG0001403	Prbn.g_00751	Syan.g_01744
OG0001404	Prbn.g_00709	Syan.g_00343
OG0001407	Prbn.g_01117	Syan.g_00455
OG0001409	Prbn.g_01197	Syan.g_00284
OG0001411	Prbn.g_00716	Syan.g_01125
OG0001415	Prbn.g_00319	Syan.g_01004
OG0001418	Prbn.g_01579	Syan.g_02689
OG0001419	Prbn.g_01118	Syan.g_00454
OG0001422	Prbn.g_01114	Syan.g_00645
OG0001423	Prbn.g_00787	Syan.g_01318
OG0001425	Prbn.g_00937	Syan.g_01584
OG0001428	Prbn.g_00382	Syan.g_03039
OG0001429	Prbn.g_01446	Syan.g_00480
OG0001433	Prbn.g_01732	Syan.g_00245
OG0001434	Prbn.g_01601	Syan.g_00717
OG0001435	Prbn.g_01625	Syan.g_00745
OG0001437	Prbn.g_00320	Syan.g_01005
OG0001443	Prbn.g_01128	Syan.g_01590
OG0001460	Prbn.g_01731	Syan.g_00244
OG0001461	Prbn.g_00725	Syan.g_00657
OG0001467	Prbn.g_01235	Syan.g_00107
OG0001476	Prbn.g_01196	Syan.g_00283
OG0001486	Prbn.g_01187	Syan.g_02698
OG0001487	Prbn.g_00252	Syan.g_02836
OG0001488	Prbn.g_01202	Syan.g_02666
OG0001489	Prbn.g_01896	Syan.g_02182
OG0001496	Prbn.g_00831	Syan.g_01154
OG0001497	Prbn.g_00832	Syan.g_01155
OG0001498	Prbn.g_00695	Syan.g_02317
OG0001510	Prbn.g_00990	Syan.g_01890
OG0001511	Prbn.g_01307	Syan.g_02983
OG0001512	Prbn.g_01132	Syan.g_02428
OG0001513	Prbn.g_01677	Syan.g_03078
OG0001515	Prbn.g_01571	Syan.g_00505
OG0001516	Prbn.g_00839	Syan.g_00172
OG0001517	Prbn.g_00106	Syan.g_02143
OG0001518	Prbn.g_00938	Syan.g_01582
OG0001519	Prbn.g_00933	Syan.g_01592
OG0001522	Prbn.g_01512	Syan.g_00464
OG0001525	Prbn.g_01710	Syan.g_00831
OG0001527	Prbn.g_00553	Syan.g_00867
OG0001529	Prbn.g_00741	Syan.g_01730
OG0001530	Prbn.g_01308	Syan.g_02981
OG0001531	Prbn.g_00311	Syan.g_01511, Syan.g_02436
OG0001532	Prbn.g_00393	Syan.g_02637
OG0001534	Prbn.g_01362	Syan.g_00344
OG0001535	Prbn.g_01378	Syan.g_00362
OG0001536	Prbn.g_01422	Syan.g_00560
OG0001537	Prbn.g_01609	Syan.g_00729
OG0001538	Prbn.g_01541	Syan.g_00685
OG0001539	Prbn.g_01631	Syan.g_00750
OG0001540	Prbn.g_01287	Syan.g_02284
OG0001541	Prbn.g_00374	Syan.g_03048
OG0001542	Prbn.g_00368	Syan.g_03059
OG0001543	Prbn.g_01098	Syan.g_03110
OG0001544	Prbn.g_00934	Syan.g_01591
OG0001545	Prbn.g_00919	Syan.g_01661
OG0001549	Prbn.g_01481	Syan.g_00077
OG0001557	Prbn.g_01605	Syan.g_00721
OG0001559	Prbn.g_01309	Syan.g_02980
OG0001560	Prbn.g_01320	Syan.g_02969
OG0001561	Prbn.g_01372	Syan.g_00356
OG0001562	Prbn.g_01385	Syan.g_00650
OG0001563	Prbn.g_01880	Syan.g_02200
OG0001564	Prbn.g_00722	Syan.g_00082
OG0001566	Prbn.g_01588	Syan.g_01072
OG0001574	Prbn.g_00555	Syan.g_00865
OG0001575	Prbn.g_00550	Syan.g_00870
OG0001576	Prbn.g_01070	Syan.g_01242
OG0001577	Prbn.g_01184	Syan.g_02701
OG0001580	Prbn.g_00734	Syan.g_01551
OG0001584	Prbn.g_00852	Syan.g_00701
OG0001587	Prbn.g_01806	Syan.g_01482
OG0001588	Prbn.g_00688	Syan.g_02262
OG0001589	Prbn.g_01791	Syan.g_01463
OG0001591	Prbn.g_01592	Syan.g_00756
OG0001592	Prbn.g_00735	Syan.g_01552
OG0001614	Prbn.g_01002	Syan.g_01905
OG0001616	Prbn.g_00385	Syan.g_02649
OG0001617	Prbn.g_01567	Syan.g_01033
OG0001619	Prbn.g_01429	Syan.g_00549
OG0001620	Prbn.g_00114	Syan.g_02131
OG0001621	Prbn.g_00019	Syan.g_02064
OG0001622	Prbn.g_00910	Syan.g_01686
OG0001636	Prbn.g_00747	Syan.g_01738
OG0001638	Prbn.g_01756	Syan.g_01418
OG0001639	Prbn.g_00261	Syan.g_02407
OG0001640	Prbn.g_01459	Syan.g_00309
OG0001641	Prbn.g_01397	Syan.g_00606
OG0001642	Prbn.g_01492	Syan.g_02603
OG0001643	Prbn.g_00431	Syan.g_00811
OG0001644	Prbn.g_01951	Syan.g_00336
OG0001654	Prbn.g_00259	Syan.g_02409
OG0001657	Prbn.g_01258	Syan.g_03019
OG0001658	Prbn.g_00739	Syan.g_01564
OG0001659	Prbn.g_00143	Syan.g_02642
OG0001669	Prbn.g_01066, Prbn.g_01687	Syan.g_02176
OG0001678	Prbn.g_01813	Syan.g_02109
OG0001679	Prbn.g_00101	Syan.g_02307
OG0001691	Prbn.g_01457	Syan.g_01609
OG0001693	Prbn.g_01689	Syan.g_00196
OG0001717	Prbn.g_00826	Syan.g_03034
OG0001733	Prbn.g_01729	Syan.g_00275
OG0001747	Prbn.g_00687	Syan.g_01930, Syan.g_02260
OG0001769	Prbn.g_01137	Syan.g_00794
OG0001771	Prbn.g_01672	Syan.g_01176
OG0001807	Prbn.g_00723	Syan.g_01955
OG0001917	Prbn.g_01377	Syan.g_00361
OG0001955	Prbn.g_00135	Syan.g_00517
OG0001977	Prbn.g_00928	Syan.g_01621
OG0001996	Prbn.g_00753	Syan.g_01746
OG0002003	Prbn.g_01031	Syan.g_00010
OG0002019	Prbn.g_00140	Syan.g_01903
OG0002052	Prbn.g_01367	Syan.g_00061
OG0002122	Prbn.g_01032	Syan.g_00009
OG0002246	Prbn.g_01693	Syan.g_02323
OG0002379	Prbn.g_01692	Syan.g_00214
OG0002389	Prbn.g_01900	Syan.g_02178
OG0002703	Prbn.g_01054	Syan.g_01827
OG0002835	Prbn.g_01696	Syan.g_00515
OG0003084	Prbn.g_01735	Syan.g_01490
