Orthogroup	Prbn	Praa
OG0001116	Prbn.g_01406	Praa.g_00976
OG0001117	Prbn.g_01405	Praa.g_00977
OG0001118	Prbn.g_01404	Praa.g_00978
OG0001119	Prbn.g_01403	Praa.g_00979
OG0001120	Prbn.g_01401	Praa.g_00981
OG0001122	Prbn.g_01381	Praa.g_01011
OG0001123	Prbn.g_01375	Praa.g_01015
OG0001124	Prbn.g_01373	Praa.g_01017
OG0001125	Prbn.g_01371	Praa.g_01018
OG0001126	Prbn.g_01460	Praa.g_01028
OG0001127	Prbn.g_01461	Praa.g_01029
OG0001128	Prbn.g_01463	Praa.g_01031
OG0001129	Prbn.g_01464	Praa.g_01032
OG0001130	Prbn.g_01465	Praa.g_01033
OG0001131	Prbn.g_00692	Praa.g_01070
OG0001132	Prbn.g_01039	Praa.g_01080
OG0001133	Prbn.g_01239	Praa.g_01115
OG0001134	Prbn.g_01650	Praa.g_01127
OG0001135	Prbn.g_01653	Praa.g_01130
OG0001136	Prbn.g_01186	Praa.g_01157
OG0001137	Prbn.g_01198	Praa.g_01167
OG0001138	Prbn.g_00392	Praa.g_01185
OG0001139	Prbn.g_00394	Praa.g_01186
OG0001140	Prbn.g_00395	Praa.g_01187
OG0001141	Prbn.g_00396	Praa.g_01188
OG0001142	Prbn.g_00397	Praa.g_01189
OG0001143	Prbn.g_00404	Praa.g_01196
OG0001144	Prbn.g_00409	Praa.g_01201
OG0001145	Prbn.g_01092	Praa.g_01310
OG0001146	Prbn.g_01080	Praa.g_01322
OG0001147	Prbn.g_01060	Praa.g_01352
OG0001148	Prbn.g_01242	Praa.g_01368
OG0001149	Prbn.g_00153	Praa.g_01369
OG0001150	Prbn.g_00154	Praa.g_01370
OG0001151	Prbn.g_00165	Praa.g_01381
OG0001152	Prbn.g_00166	Praa.g_01382
OG0001153	Prbn.g_00244	Praa.g_01508
OG0001154	Prbn.g_00245	Praa.g_01509
OG0001155	Prbn.g_00262	Praa.g_01521
OG0001156	Prbn.g_00265	Praa.g_01524
OG0001157	Prbn.g_00266	Praa.g_01525
OG0001158	Prbn.g_00267	Praa.g_01526
OG0001159	Prbn.g_00268	Praa.g_01527
OG0001160	Prbn.g_00900	Praa.g_01552
OG0001161	Prbn.g_01688	Praa.g_01565
OG0001162	Prbn.g_00134	Praa.g_01576
OG0001163	Prbn.g_01736	Praa.g_01627
OG0001164	Prbn.g_01740	Praa.g_01631
OG0001165	Prbn.g_01743	Praa.g_01634
OG0001166	Prbn.g_01764	Praa.g_01654
OG0001167	Prbn.g_01782	Praa.g_01672
OG0001168	Prbn.g_01784	Praa.g_01674
OG0001169	Prbn.g_01786	Praa.g_01676
OG0001170	Prbn.g_01788	Praa.g_01678
OG0001171	Prbn.g_01798	Praa.g_01688
OG0001172	Prbn.g_01814	Praa.g_01702
OG0001173	Prbn.g_01815	Praa.g_01703
OG0001174	Prbn.g_01823	Praa.g_01711
OG0001175	Prbn.g_01824	Praa.g_01712
OG0001176	Prbn.g_01832	Praa.g_01719
OG0001177	Prbn.g_01834	Praa.g_01722
OG0001178	Prbn.g_01750	Praa.g_01727
OG0001179	Prbn.g_01864	Praa.g_01759
OG0001180	Prbn.g_01887	Praa.g_01781
OG0001181	Prbn.g_01891	Praa.g_01785
OG0001182	Prbn.g_01899	Praa.g_01792
OG0001183	Prbn.g_01904	Praa.g_01797
OG0001184	Prbn.g_01017	Praa.g_01813
OG0001185	Prbn.g_01001	Praa.g_01827
OG0001186	Prbn.g_00977	Praa.g_01850
OG0001187	Prbn.g_00974	Praa.g_01854
OG0001188	Prbn.g_00972	Praa.g_01857
OG0001189	Prbn.g_00956	Praa.g_01874
OG0001190	Prbn.g_00951	Praa.g_01878
OG0001191	Prbn.g_00941	Praa.g_01888
OG0001192	Prbn.g_00936	Praa.g_01892
OG0001193	Prbn.g_00924	Praa.g_01902
OG0001194	Prbn.g_00923	Praa.g_01903
OG0001195	Prbn.g_00922	Praa.g_01904
OG0001196	Prbn.g_00906	Praa.g_01917
OG0001198	Prbn.g_00297	Praa.g_01925
OG0001199	Prbn.g_00703	Praa.g_00074
OG0001201	Prbn.g_01311	Praa.g_00108
OG0001202	Prbn.g_00354	Praa.g_00199
OG0001203	Prbn.g_00312	Praa.g_00238
OG0001204	Prbn.g_00306	Praa.g_00243
OG0001205	Prbn.g_00668	Praa.g_00444
OG0001206	Prbn.g_00648	Praa.g_00462
OG0001207	Prbn.g_00637	Praa.g_00477
OG0001208	Prbn.g_00632	Praa.g_00482
OG0001209	Prbn.g_00581	Praa.g_00535
OG0001210	Prbn.g_00576	Praa.g_00540
OG0001211	Prbn.g_00566	Praa.g_00551
OG0001212	Prbn.g_00519	Praa.g_00596
OG0001213	Prbn.g_00484	Praa.g_00629
OG0001214	Prbn.g_00428	Praa.g_00637
OG0001215	Prbn.g_01573	Praa.g_00690
OG0001216	Prbn.g_01552	Praa.g_00713
OG0001217	Prbn.g_01023	Praa.g_00751
OG0001218	Prbn.g_01126	Praa.g_00758
OG0001219	Prbn.g_01447	Praa.g_00791
OG0001220	Prbn.g_01490	Praa.g_00856
OG0001221	Prbn.g_01610	Praa.g_00918
OG0001222	Prbn.g_01368	Praa.g_00956
OG0001223	Prbn.g_01400	Praa.g_00982
OG0001224	Prbn.g_01467	Praa.g_01035
OG0001225	Prbn.g_01469	Praa.g_01037
OG0001226	Prbn.g_00476	Praa.g_01064
OG0001227	Prbn.g_01141	Praa.g_01083
OG0001228	Prbn.g_00412	Praa.g_01204
OG0001229	Prbn.g_01127	Praa.g_01364
OG0001230	Prbn.g_00205	Praa.g_01468
OG0001231	Prbn.g_00691	Praa.g_01574
OG0001233	Prbn.g_01789	Praa.g_01679
OG0001234	Prbn.g_01826	Praa.g_01714
OG0001235	Prbn.g_01830	Praa.g_01724
OG0001236	Prbn.g_01919	Praa.g_01810
OG0001237	Prbn.g_01016	Praa.g_01814
OG0001238	Prbn.g_00940	Praa.g_01889
OG0001239	Prbn.g_00706	Praa.g_00071
OG0001240	Prbn.g_01328	Praa.g_00093
OG0001241	Prbn.g_01318	Praa.g_00101
OG0001242	Prbn.g_01298	Praa.g_00119
OG0001243	Prbn.g_01291	Praa.g_00125
OG0001244	Prbn.g_01276	Praa.g_00141
OG0001245	Prbn.g_01150	Praa.g_00379
OG0001247	Prbn.g_01580	Praa.g_00683
OG0001248	Prbn.g_01578	Praa.g_00685
OG0001249	Prbn.g_00102	Praa.g_00780
OG0001250	Prbn.g_01503	Praa.g_00845
OG0001251	Prbn.g_01929	Praa.g_00893
OG0001252	Prbn.g_01462	Praa.g_01030
OG0001253	Prbn.g_00473	Praa.g_01084
OG0001254	Prbn.g_01652	Praa.g_01129
OG0001255	Prbn.g_01171	Praa.g_01144
OG0001256	Prbn.g_00893	Praa.g_01567
OG0001258	Prbn.g_01741	Praa.g_01632
OG0001259	Prbn.g_01787	Praa.g_01677
OG0001260	Prbn.g_01804	Praa.g_01694
OG0001261	Prbn.g_01872	Praa.g_01767
OG0001265	Prbn.g_01299	Praa.g_00118
OG0001266	Prbn.g_00350	Praa.g_00203
OG0001267	Prbn.g_00047	Praa.g_00280
OG0001268	Prbn.g_00110	Praa.g_00339
OG0001269	Prbn.g_01491	Praa.g_00358
OG0001270	Prbn.g_00679	Praa.g_00434
OG0001271	Prbn.g_00642	Praa.g_00472
OG0001272	Prbn.g_00628	Praa.g_00486
OG0001273	Prbn.g_00422	Praa.g_00631
OG0001274	Prbn.g_00326	Praa.g_00703
OG0001275	Prbn.g_01390	Praa.g_00992
OG0001276	Prbn.g_01376	Praa.g_01014
OG0001277	Prbn.g_00918	Praa.g_01072
OG0001278	Prbn.g_00416	Praa.g_01209
OG0001279	Prbn.g_00810	Praa.g_01257
OG0001280	Prbn.g_01085	Praa.g_01317
OG0001281	Prbn.g_01079	Praa.g_01323
OG0001282	Prbn.g_01241	Praa.g_01367
OG0001283	Prbn.g_00909	Praa.g_01386
OG0001284	Prbn.g_00287	Praa.g_01547
OG0001285	Prbn.g_01772	Praa.g_01661
OG0001286	Prbn.g_01885	Praa.g_01779
OG0001287	Prbn.g_00994	Praa.g_01834
OG0001288	Prbn.g_00984	Praa.g_01843
OG0001289	Prbn.g_01334	Praa.g_00087
OG0001290	Prbn.g_01319	Praa.g_00100
OG0001291	Prbn.g_01281	Praa.g_00135
OG0001292	Prbn.g_00014	Praa.g_00248
OG0001293	Prbn.g_00027	Praa.g_00261
OG0001295	Prbn.g_00146	Praa.g_00467
OG0001296	Prbn.g_00605	Praa.g_00509
OG0001297	Prbn.g_00600	Praa.g_00514
OG0001298	Prbn.g_00539	Praa.g_00577
OG0001299	Prbn.g_00842	Praa.g_00666
OG0001300	Prbn.g_01569	Praa.g_00693
OG0001301	Prbn.g_01564	Praa.g_00696
OG0001302	Prbn.g_01451	Praa.g_00789
OG0001303	Prbn.g_01707	Praa.g_00996
OG0001304	Prbn.g_01363	Praa.g_01024
OG0001305	Prbn.g_01475	Praa.g_01043
OG0001306	Prbn.g_01174	Praa.g_01146
OG0001307	Prbn.g_01215	Praa.g_01349
OG0001308	Prbn.g_00222	Praa.g_01486
OG0001309	Prbn.g_00865	Praa.g_01571
OG0001310	Prbn.g_01758	Praa.g_01647
OG0001315	Prbn.g_01136	Praa.g_00062
OG0001316	Prbn.g_01277	Praa.g_00140
OG0001317	Prbn.g_00316	Praa.g_00234
OG0001318	Prbn.g_00023	Praa.g_00256
OG0001319	Prbn.g_00040	Praa.g_00272
OG0001320	Prbn.g_01673, Prbn.g_01706	Praa.g_00380
OG0001321	Prbn.g_00662	Praa.g_00450
OG0001322	Prbn.g_00661	Praa.g_00451
OG0001323	Prbn.g_00595	Praa.g_00519
OG0001324	Prbn.g_01568	Praa.g_00694
OG0001325	Prbn.g_00859	Praa.g_00716
OG0001327	Prbn.g_01633	Praa.g_01055
OG0001328	Prbn.g_01103	Praa.g_01082
OG0001329	Prbn.g_01704	Praa.g_01123
OG0001330	Prbn.g_00876	Praa.g_01289
OG0001331	Prbn.g_00156	Praa.g_01372
OG0001332	Prbn.g_00258	Praa.g_01519
OG0001333	Prbn.g_01783	Praa.g_01673
OG0001334	Prbn.g_01907	Praa.g_01800
OG0001335	Prbn.g_01908	Praa.g_01801
OG0001339	Prbn.g_01316	Praa.g_00103
OG0001340	Prbn.g_00098	Praa.g_00328
OG0001341	Prbn.g_01134	Praa.g_00749
OG0001342	Prbn.g_01727	Praa.g_00784
OG0001343	Prbn.g_01932	Praa.g_00890
OG0001344	Prbn.g_01193	Praa.g_01163
OG0001345	Prbn.g_01209	Praa.g_01178
OG0001346	Prbn.g_01083	Praa.g_01319
OG0001348	Prbn.g_00148	Praa.g_01595
OG0001349	Prbn.g_00174	Praa.g_01624, Praa.g_01794
OG0001350	Prbn.g_00313	Praa.g_00237
OG0001351	Prbn.g_00656	Praa.g_00453
OG0001352	Prbn.g_01584	Praa.g_00680
OG0001353	Prbn.g_01513	Praa.g_00836
OG0001354	Prbn.g_01408	Praa.g_00974
OG0001355	Prbn.g_01354	Praa.g_01605
OG0001359	Prbn.g_01931	Praa.g_00891
OG0001362	Prbn.g_00226	Praa.g_01490
OG0001363	Prbn.g_00228	Praa.g_01492
OG0001364	Prbn.g_01910	Praa.g_01803
OG0001365	Prbn.g_00947	Praa.g_01882
OG0001369	Prbn.g_01329	Praa.g_00092
OG0001370	Prbn.g_00651	Praa.g_00459
OG0001371	Prbn.g_01585	Praa.g_00679
OG0001372	Prbn.g_00475	Praa.g_00757
OG0001375	Prbn.g_01933	Praa.g_00889
OG0001379	Prbn.g_01090	Praa.g_01312
OG0001380	Prbn.g_01124	Praa.g_01354
OG0001381	Prbn.g_01164	Praa.g_01360
OG0001382	Prbn.g_01121	Praa.g_01587
OG0001394	Prbn.g_01606	Praa.g_00922
OG0001397	Prbn.g_00227	Praa.g_01491
OG0001398	Prbn.g_01637	Praa.g_01601
OG0001403	Prbn.g_00751	Praa.g_00030
OG0001404	Prbn.g_00709	Praa.g_00068
OG0001407	Prbn.g_01117	Praa.g_01062
OG0001409	Prbn.g_01197	Praa.g_01166
OG0001410	Prbn.g_01214	Praa.g_01350
OG0001411	Prbn.g_00716	Praa.g_01397
OG0001414	Prbn.g_00321	Praa.g_00229
OG0001415	Prbn.g_00319	Praa.g_00231
OG0001418	Prbn.g_01579	Praa.g_00684
OG0001419	Prbn.g_01118	Praa.g_01063
OG0001421	Prbn.g_00892	Praa.g_01568
OG0001422	Prbn.g_01114	Praa.g_01593
OG0001428	Prbn.g_00382	Praa.g_00172
OG0001429	Prbn.g_01446	Praa.g_00792
OG0001430	Prbn.g_01125	Praa.g_01284
OG0001431	Prbn.g_01143, Prbn.g_00138	Praa.g_01287
OG0001437	Prbn.g_00320	Praa.g_00230
OG0001440	Prbn.g_01709, Prbn.g_01703	Praa.g_00417, Praa.g_00399
OG0001446	Prbn.g_01034	Praa.g_00079
OG0001448	Prbn.g_00658	Praa.g_00366
OG0001450	Prbn.g_01576	Praa.g_00687
OG0001451	Prbn.g_01479	Praa.g_00865
OG0001455	Prbn.g_01133	Praa.g_01117
OG0001463	Prbn.g_00054	Praa.g_00286
OG0001464	Prbn.g_00099	Praa.g_00329
OG0001465	Prbn.g_01557	Praa.g_00702
OG0001467	Prbn.g_01235	Praa.g_00781
OG0001468	Prbn.g_01941	Praa.g_01053
OG0001472	Prbn.g_00467	Praa.g_01570
OG0001481	Prbn.g_01104	Praa.g_00372
OG0001483	Prbn.g_01661	Praa.g_01236
OG0001484	Prbn.g_00877	Praa.g_01296
OG0001485	Prbn.g_00803	Praa.g_01606
OG0001491	Prbn.g_01454	Praa.g_00787
OG0001500	Prbn.g_00029	Praa.g_00263
OG0001501	Prbn.g_01635	Praa.g_00705
OG0001503	Prbn.g_01028	Praa.g_01134
OG0001505	Prbn.g_01056	Praa.g_01411
OG0001506	Prbn.g_00256	Praa.g_01517
OG0001521	Prbn.g_01456	Praa.g_00750
OG0001522	Prbn.g_01512	Praa.g_00837
OG0001523	Prbn.g_01655	Praa.g_01131
OG0001524	Prbn.g_01656	Praa.g_01132
OG0001525	Prbn.g_01710	Praa.g_01579
OG0001526	Prbn.g_00721	Praa.g_01698, Praa.g_01611
OG0001549	Prbn.g_01481	Praa.g_00863
OG0001550	Prbn.g_01024	Praa.g_01120
OG0001552	Prbn.g_00889	Praa.g_01223
OG0001565	Prbn.g_00784	Praa.g_00416
OG0001566	Prbn.g_01588	Praa.g_00676
OG0001569	Prbn.g_00774	Praa.g_01090
OG0001571	Prbn.g_00813	Praa.g_01113
OG0001572	Prbn.g_00811	Praa.g_01251
OG0001581	Prbn.g_01065	Praa.g_00144
OG0001583	Prbn.g_01455	Praa.g_00786
OG0001584	Prbn.g_00852	Praa.g_00937
OG0001587	Prbn.g_01806	Praa.g_01696
OG0001595	Prbn.g_00711	Praa.g_00067
OG0001596	Prbn.g_00702	Praa.g_00075
OG0001597	Prbn.g_00253	Praa.g_00361
OG0001598	Prbn.g_01566	Praa.g_00397
OG0001599	Prbn.g_00650	Praa.g_00460
OG0001600	Prbn.g_00603	Praa.g_00511
OG0001601	Prbn.g_01590	Praa.g_00674
OG0001603	Prbn.g_01452	Praa.g_00788
OG0001604	Prbn.g_01613	Praa.g_00915
OG0001605	Prbn.g_01029	Praa.g_01007
OG0001606	Prbn.g_01019	Praa.g_01069
OG0001607	Prbn.g_00801	Praa.g_01133
OG0001608	Prbn.g_01360	Praa.g_01357
OG0001609	Prbn.g_00254	Praa.g_01515
OG0001610	Prbn.g_00257	Praa.g_01518
OG0001611	Prbn.g_01666	Praa.g_01581
OG0001626	Prbn.g_00796	Praa.g_00748
OG0001628	Prbn.g_00477	Praa.g_00760
OG0001629	Prbn.g_00822	Praa.g_00761
OG0001630	Prbn.g_01924	Praa.g_00897
OG0001631	Prbn.g_00805	Praa.g_01058
OG0001648	Prbn.g_01681	Praa.g_00371
OG0001649	Prbn.g_01021	Praa.g_01060
OG0001650	Prbn.g_00141	Praa.g_01342
OG0001651	Prbn.g_01153	Praa.g_01580
OG0001661	Prbn.g_00792	Praa.g_00410
OG0001662	Prbn.g_01639	Praa.g_01100
OG0001663	Prbn.g_01170	Praa.g_01143
OG0001664	Prbn.g_01643	Praa.g_01246
OG0001665	Prbn.g_01163	Praa.g_01249
OG0001668	Prbn.g_01669, Prbn.g_01699	Praa.g_01625
OG0001684	Prbn.g_00526	Praa.g_00589
OG0001685	Prbn.g_00472	Praa.g_00867
OG0001686	Prbn.g_01149	Praa.g_01006
OG0001687	Prbn.g_00652	Praa.g_01052
OG0001689	Prbn.g_00986	Praa.g_01841
OG0001697	Prbn.g_01453	Praa.g_00875
OG0001699	Prbn.g_01649	Praa.g_01237
OG0001705	Prbn.g_01808	Praa.g_00394
OG0001706	Prbn.g_00128	Praa.g_00998
OG0001707	Prbn.g_01142	Praa.g_01077
OG0001709	Prbn.g_00188	Praa.g_01398
OG0001710	Prbn.g_00459	Praa.g_01717
OG0001722	Prbn.g_01926	Praa.g_00895
OG0001780	Prbn.g_00179	Praa.g_01438
OG0001820	Prbn.g_01040	Praa.g_00744, Praa.g_01254
OG0001834	Prbn.g_00176	Praa.g_01436
OG0001922	Prbn.g_00194	Praa.g_01333
OG0001923	Prbn.g_00187	Praa.g_01389
OG0001988	Prbn.g_01108	Praa.g_01341
OG0002030	Prbn.g_01658	Praa.g_01343
OG0002096	Prbn.g_00185	Praa.g_01391
OG0002098	Prbn.g_01223	Praa.g_01448
OG0002270	Prbn.g_00183	Praa.g_01441
OG0002321	Prbn.g_00180	Praa.g_01439
OG0002421	Prbn.g_00181	Praa.g_01440, Praa.g_01417
OG0002480	Prbn.g_00177	Praa.g_01416
OG0002772	Prbn.g_01231	Praa.g_01442
OG0002773	Prbn.g_01226	Praa.g_01451
OG0002774	Prbn.g_01227	Praa.g_01452
OG0002775	Prbn.g_01224	Praa.g_01453
OG0002888	Prbn.g_00182	Praa.g_01435
OG0003012	Prbn.g_01228	Praa.g_01420, Praa.g_01455
OG0003013	Prbn.g_01229	Praa.g_01444
OG0003161	Prbn.g_00193	Praa.g_01446
OG0003162	Prbn.g_01232	Praa.g_01456
OG0003163	Prbn.g_01233	Praa.g_01457
