Orthogroup	Prbn	Syaq
OG0001096	Prbn.g_01519	Syaq.g_02370
OG0001097	Prbn.g_01499	Syaq.g_02393
OG0001098	Prbn.g_01480	Syaq.g_02415
OG0001099	Prbn.g_01925	Syaq.g_01471
OG0001100	Prbn.g_01630	Syaq.g_02262
OG0001101	Prbn.g_01627	Syaq.g_02263
OG0001102	Prbn.g_01624	Syaq.g_02266
OG0001103	Prbn.g_01622	Syaq.g_02268
OG0001104	Prbn.g_01599	Syaq.g_02316
OG0001105	Prbn.g_01595	Syaq.g_02320
OG0001106	Prbn.g_01427	Syaq.g_02471
OG0001108	Prbn.g_01416	Syaq.g_02491
OG0001109	Prbn.g_01415	Syaq.g_02493
OG0001110	Prbn.g_01413	Syaq.g_02495
OG0001111	Prbn.g_01412	Syaq.g_02497
OG0001112	Prbn.g_01411	Syaq.g_02499
OG0001113	Prbn.g_01410	Syaq.g_02539
OG0001114	Prbn.g_01409	Syaq.g_02500
OG0001115	Prbn.g_01407	Syaq.g_02504
OG0001116	Prbn.g_01406	Syaq.g_02506
OG0001117	Prbn.g_01405	Syaq.g_02507
OG0001118	Prbn.g_01404	Syaq.g_02508
OG0001119	Prbn.g_01403	Syaq.g_02510
OG0001120	Prbn.g_01401	Syaq.g_02514
OG0001122	Prbn.g_01381	Syaq.g_00069
OG0001123	Prbn.g_01375	Syaq.g_00061
OG0001124	Prbn.g_01373	Syaq.g_00060
OG0001125	Prbn.g_01371	Syaq.g_00058
OG0001126	Prbn.g_01460	Syaq.g_02693
OG0001127	Prbn.g_01461	Syaq.g_02692
OG0001128	Prbn.g_01463	Syaq.g_02689
OG0001129	Prbn.g_01464	Syaq.g_02687
OG0001130	Prbn.g_01465	Syaq.g_02686
OG0001131	Prbn.g_00692	Syaq.g_02284
OG0001132	Prbn.g_01039	Syaq.g_01872
OG0001133	Prbn.g_01239	Syaq.g_02063
OG0001134	Prbn.g_01650	Syaq.g_02213
OG0001136	Prbn.g_01186	Syaq.g_00252
OG0001137	Prbn.g_01198	Syaq.g_00228
OG0001138	Prbn.g_00392	Syaq.g_00196
OG0001139	Prbn.g_00394	Syaq.g_00194
OG0001140	Prbn.g_00395	Syaq.g_00193
OG0001141	Prbn.g_00396	Syaq.g_00192
OG0001142	Prbn.g_00397	Syaq.g_00191
OG0001143	Prbn.g_00404	Syaq.g_00182
OG0001144	Prbn.g_00409	Syaq.g_00166
OG0001145	Prbn.g_01092	Syaq.g_00284
OG0001146	Prbn.g_01080	Syaq.g_00305
OG0001147	Prbn.g_01060	Syaq.g_00438
OG0001148	Prbn.g_01242	Syaq.g_01761
OG0001149	Prbn.g_00153	Syaq.g_01760
OG0001150	Prbn.g_00154	Syaq.g_01759
OG0001151	Prbn.g_00165	Syaq.g_01746
OG0001152	Prbn.g_00166	Syaq.g_01745
OG0001153	Prbn.g_00244	Syaq.g_00413
OG0001154	Prbn.g_00245	Syaq.g_00414
OG0001155	Prbn.g_00262	Syaq.g_01739
OG0001156	Prbn.g_00265	Syaq.g_01729
OG0001157	Prbn.g_00266	Syaq.g_01728
OG0001158	Prbn.g_00267	Syaq.g_01727
OG0001159	Prbn.g_00268	Syaq.g_01726
OG0001160	Prbn.g_00900	Syaq.g_01693
OG0001161	Prbn.g_01688	Syaq.g_01233
OG0001162	Prbn.g_00134	Syaq.g_00331
OG0001163	Prbn.g_01736	Syaq.g_01685
OG0001164	Prbn.g_01740	Syaq.g_01679
OG0001165	Prbn.g_01743	Syaq.g_01674
OG0001166	Prbn.g_01764	Syaq.g_01652
OG0001167	Prbn.g_01782	Syaq.g_01039
OG0001169	Prbn.g_01786	Syaq.g_01620
OG0001170	Prbn.g_01788	Syaq.g_01618
OG0001171	Prbn.g_01798	Syaq.g_01607
OG0001172	Prbn.g_01814	Syaq.g_00690
OG0001173	Prbn.g_01815	Syaq.g_00689
OG0001174	Prbn.g_01823	Syaq.g_00681
OG0001175	Prbn.g_01824	Syaq.g_00680
OG0001176	Prbn.g_01832	Syaq.g_00656
OG0001177	Prbn.g_01834	Syaq.g_00658
OG0001178	Prbn.g_01750	Syaq.g_01667
OG0001179	Prbn.g_01864	Syaq.g_00626
OG0001180	Prbn.g_01887	Syaq.g_00600
OG0001181	Prbn.g_01891	Syaq.g_00596
OG0001182	Prbn.g_01899	Syaq.g_00587
OG0001183	Prbn.g_01904	Syaq.g_00579
OG0001184	Prbn.g_01017	Syaq.g_00995
OG0001185	Prbn.g_01001	Syaq.g_01022
OG0001186	Prbn.g_00977	Syaq.g_01058
OG0001187	Prbn.g_00974	Syaq.g_01061
OG0001188	Prbn.g_00972	Syaq.g_01065
OG0001189	Prbn.g_00956	Syaq.g_01095
OG0001190	Prbn.g_00951	Syaq.g_01264
OG0001191	Prbn.g_00941	Syaq.g_01248
OG0001192	Prbn.g_00936	Syaq.g_01242
OG0001193	Prbn.g_00924	Syaq.g_01217
OG0001194	Prbn.g_00923	Syaq.g_01214
OG0001195	Prbn.g_00922	Syaq.g_01213
OG0001196	Prbn.g_00906	Syaq.g_01169
OG0001198	Prbn.g_00297	Syaq.g_01153
OG0001199	Prbn.g_00703	Syaq.g_01553
OG0001201	Prbn.g_01311	Syaq.g_01486
OG0001202	Prbn.g_00354	Syaq.g_01358
OG0001203	Prbn.g_00312	Syaq.g_01581
OG0001204	Prbn.g_00306	Syaq.g_00709
OG0001205	Prbn.g_00668	Syaq.g_00491
OG0001206	Prbn.g_00648	Syaq.g_00468
OG0001207	Prbn.g_00637	Syaq.g_01764
OG0001208	Prbn.g_00632	Syaq.g_01774
OG0001209	Prbn.g_00581	Syaq.g_01841
OG0001210	Prbn.g_00576	Syaq.g_01852
OG0001211	Prbn.g_00566	Syaq.g_01932
OG0001212	Prbn.g_00519	Syaq.g_01990
OG0001213	Prbn.g_00484	Syaq.g_02072
OG0001214	Prbn.g_00428	Syaq.g_02084
OG0001215	Prbn.g_01573	Syaq.g_02580
OG0001216	Prbn.g_01552	Syaq.g_00026
OG0001217	Prbn.g_01023	Syaq.g_01885
OG0001218	Prbn.g_01126	Syaq.g_00423
OG0001219	Prbn.g_01447	Syaq.g_02434
OG0001220	Prbn.g_01490	Syaq.g_02412
OG0001221	Prbn.g_01610	Syaq.g_02300
OG0001222	Prbn.g_01368	Syaq.g_02472
OG0001223	Prbn.g_01400	Syaq.g_02516
OG0001224	Prbn.g_01467	Syaq.g_02683
OG0001225	Prbn.g_01469	Syaq.g_02681
OG0001226	Prbn.g_00476	Syaq.g_01543
OG0001227	Prbn.g_01141	Syaq.g_00333
OG0001230	Prbn.g_00205	Syaq.g_00361
OG0001231	Prbn.g_00691	Syaq.g_01133
OG0001233	Prbn.g_01789	Syaq.g_01617
OG0001234	Prbn.g_01826	Syaq.g_00676
OG0001235	Prbn.g_01830	Syaq.g_00665
OG0001236	Prbn.g_01919	Syaq.g_00990
OG0001237	Prbn.g_01016	Syaq.g_00999
OG0001238	Prbn.g_00940	Syaq.g_01246
OG0001239	Prbn.g_00706	Syaq.g_01556
OG0001240	Prbn.g_01328	Syaq.g_01502
OG0001241	Prbn.g_01318	Syaq.g_01492
OG0001243	Prbn.g_01291	Syaq.g_01457
OG0001244	Prbn.g_01276	Syaq.g_01430
OG0001245	Prbn.g_01150	Syaq.g_01916
OG0001248	Prbn.g_01578	Syaq.g_01891
OG0001249	Prbn.g_00102	Syaq.g_00563
OG0001250	Prbn.g_01503	Syaq.g_02389
OG0001251	Prbn.g_01929	Syaq.g_02135
OG0001252	Prbn.g_01462	Syaq.g_02690
OG0001253	Prbn.g_00473	Syaq.g_01918
OG0001254	Prbn.g_01652	Syaq.g_02214
OG0001255	Prbn.g_01171	Syaq.g_02111
OG0001256	Prbn.g_00893	Syaq.g_01686
OG0001258	Prbn.g_01741	Syaq.g_01676
OG0001259	Prbn.g_01787	Syaq.g_01619
OG0001260	Prbn.g_01804	Syaq.g_01595
OG0001261	Prbn.g_01872	Syaq.g_00617
OG0001263	Prbn.g_01289	Syaq.g_01454
OG0001265	Prbn.g_01299	Syaq.g_01466
OG0001266	Prbn.g_00350	Syaq.g_01354
OG0001267	Prbn.g_00047	Syaq.g_00763
OG0001268	Prbn.g_00110	Syaq.g_00553
OG0001269	Prbn.g_01491	Syaq.g_01866
OG0001270	Prbn.g_00679	Syaq.g_00504
OG0001271	Prbn.g_00642	Syaq.g_00445
OG0001272	Prbn.g_00628	Syaq.g_01778
OG0001273	Prbn.g_00422	Syaq.g_02077
OG0001274	Prbn.g_00326	Syaq.g_01303
OG0001275	Prbn.g_01390	Syaq.g_02531
OG0001276	Prbn.g_01376	Syaq.g_00062
OG0001278	Prbn.g_00416	Syaq.g_00155
OG0001279	Prbn.g_00810	Syaq.g_01867
OG0001280	Prbn.g_01085	Syaq.g_00294
OG0001281	Prbn.g_01079	Syaq.g_00306
OG0001282	Prbn.g_01241	Syaq.g_01762
OG0001283	Prbn.g_00909	Syaq.g_01175
OG0001284	Prbn.g_00287	Syaq.g_01700
OG0001285	Prbn.g_01772	Syaq.g_01639
OG0001286	Prbn.g_01885	Syaq.g_00602
OG0001287	Prbn.g_00994	Syaq.g_01030
OG0001289	Prbn.g_01334	Syaq.g_01528
OG0001290	Prbn.g_01319	Syaq.g_01493
OG0001291	Prbn.g_01281	Syaq.g_01444
OG0001293	Prbn.g_00027	Syaq.g_00736
OG0001296	Prbn.g_00605	Syaq.g_01808
OG0001297	Prbn.g_00600	Syaq.g_01812
OG0001298	Prbn.g_00539	Syaq.g_01967
OG0001299	Prbn.g_00842	Syaq.g_02246
OG0001300	Prbn.g_01569	Syaq.g_02589
OG0001301	Prbn.g_01564	Syaq.g_02602
OG0001302	Prbn.g_01451	Syaq.g_02115
OG0001303	Prbn.g_01707	Syaq.g_02437
OG0001304	Prbn.g_01363	Syaq.g_00049
OG0001305	Prbn.g_01475	Syaq.g_02673
OG0001306	Prbn.g_01174	Syaq.g_00267
OG0001308	Prbn.g_00222	Syaq.g_00385
OG0001312	Prbn.g_01438	Syaq.g_02449
OG0001314	Prbn.g_00777	Syaq.g_00826
OG0001315	Prbn.g_01136	Syaq.g_00581
OG0001316	Prbn.g_01277	Syaq.g_01437
OG0001317	Prbn.g_00316	Syaq.g_01576
OG0001318	Prbn.g_00023	Syaq.g_00728
OG0001319	Prbn.g_00040	Syaq.g_00751
OG0001321	Prbn.g_00662	Syaq.g_00483
OG0001322	Prbn.g_00661	Syaq.g_00482
OG0001323	Prbn.g_00595	Syaq.g_01820
OG0001324	Prbn.g_01568	Syaq.g_02590
OG0001325	Prbn.g_00859	Syaq.g_00030
OG0001327	Prbn.g_01633	Syaq.g_02259
OG0001328	Prbn.g_01103	Syaq.g_02280
OG0001329	Prbn.g_01704	Syaq.g_02113
OG0001330	Prbn.g_00876	Syaq.g_00287
OG0001331	Prbn.g_00156	Syaq.g_01757
OG0001333	Prbn.g_01783	Syaq.g_01622
OG0001337	Prbn.g_00097	Syaq.g_00564
OG0001343	Prbn.g_01932	Syaq.g_00700
OG0001345	Prbn.g_01209	Syaq.g_00213
OG0001346	Prbn.g_01083	Syaq.g_00298
OG0001348	Prbn.g_00148	Syaq.g_02703
OG0001349	Prbn.g_00174	Syaq.g_00942
OG0001350	Prbn.g_00313	Syaq.g_01580
OG0001351	Prbn.g_00656	Syaq.g_00476
OG0001352	Prbn.g_01584	Syaq.g_01904
OG0001353	Prbn.g_01513	Syaq.g_02379
OG0001354	Prbn.g_01408	Syaq.g_02503
OG0001355	Prbn.g_01354	Syaq.g_00797
OG0001356	Prbn.g_01733	Syaq.g_02555
OG0001359	Prbn.g_01931	Syaq.g_00699
OG0001364	Prbn.g_01910	Syaq.g_00972
OG0001365	Prbn.g_00947	Syaq.g_01259
OG0001368	Prbn.g_01109, Prbn.g_01052, Prbn.g_00775	Syaq.g_00708
OG0001369	Prbn.g_01329	Syaq.g_01503
OG0001375	Prbn.g_01933	Syaq.g_00701
OG0001379	Prbn.g_01090	Syaq.g_00289
OG0001380	Prbn.g_01124	Syaq.g_01915
OG0001382	Prbn.g_01121	Syaq.g_00662
OG0001394	Prbn.g_01606	Syaq.g_02307
OG0001401	Prbn.g_01508	Syaq.g_02383
OG0001402	Prbn.g_00490	Syaq.g_02061
OG0001409	Prbn.g_01197	Syaq.g_00229
OG0001418	Prbn.g_01579	Syaq.g_00243
OG0001428	Prbn.g_00382	Syaq.g_01396
OG0001429	Prbn.g_01446	Syaq.g_02438
OG0001430	Prbn.g_01125	Syaq.g_01271
OG0001433	Prbn.g_01732	Syaq.g_00128
OG0001434	Prbn.g_01601	Syaq.g_02312
OG0001435	Prbn.g_01625	Syaq.g_02265
OG0001443	Prbn.g_01128	Syaq.g_01236
OG0001448	Prbn.g_00658	Syaq.g_01873
OG0001460	Prbn.g_01731	Syaq.g_00129
OG0001461	Prbn.g_00725	Syaq.g_02163
OG0001465	Prbn.g_01557	Syaq.g_02704
OG0001467	Prbn.g_01235	Syaq.g_00354
OG0001476	Prbn.g_01196	Syaq.g_00233
OG0001477	Prbn.g_00833	Syaq.g_02599
OG0001484	Prbn.g_00877	Syaq.g_02628
OG0001486	Prbn.g_01187	Syaq.g_00251
OG0001487	Prbn.g_00252	Syaq.g_00422
OG0001488	Prbn.g_01202	Syaq.g_00224
OG0001489	Prbn.g_01896	Syaq.g_00591
OG0001496	Prbn.g_00831	Syaq.g_02596
OG0001497	Prbn.g_00832	Syaq.g_02598
OG0001498	Prbn.g_00695	Syaq.g_00528
OG0001505	Prbn.g_01056	Syaq.g_00934, Syaq.g_00906
OG0001510	Prbn.g_00990	Syaq.g_01034
OG0001511	Prbn.g_01307	Syaq.g_01478
OG0001512	Prbn.g_01132	Syaq.g_01583
OG0001514	Prbn.g_00830	Syaq.g_02595
OG0001515	Prbn.g_01571	Syaq.g_02585
OG0001516	Prbn.g_00839	Syaq.g_02243
OG0001517	Prbn.g_00106	Syaq.g_00558
OG0001518	Prbn.g_00938	Syaq.g_01244
OG0001519	Prbn.g_00933	Syaq.g_01234
OG0001525	Prbn.g_01710	Syaq.g_02129
OG0001527	Prbn.g_00553	Syaq.g_01946
OG0001529	Prbn.g_00741	Syaq.g_01102
OG0001530	Prbn.g_01308	Syaq.g_01480
OG0001531	Prbn.g_00311	Syaq.g_01584
OG0001532	Prbn.g_00393	Syaq.g_00195
OG0001534	Prbn.g_01362	Syaq.g_00048
OG0001535	Prbn.g_01378	Syaq.g_00065
OG0001536	Prbn.g_01422	Syaq.g_02480
OG0001537	Prbn.g_01609	Syaq.g_02301
OG0001538	Prbn.g_01541	Syaq.g_02345
OG0001539	Prbn.g_01631	Syaq.g_02261
OG0001540	Prbn.g_01287	Syaq.g_01452
OG0001541	Prbn.g_00374	Syaq.g_01387
OG0001542	Prbn.g_00368	Syaq.g_01379
OG0001544	Prbn.g_00934	Syaq.g_01235
OG0001545	Prbn.g_00919	Syaq.g_01185
OG0001549	Prbn.g_01481	Syaq.g_02416
OG0001557	Prbn.g_01605	Syaq.g_02308
OG0001559	Prbn.g_01309	Syaq.g_01481
OG0001560	Prbn.g_01320	Syaq.g_01494
OG0001561	Prbn.g_01372	Syaq.g_00059
OG0001562	Prbn.g_01385	Syaq.g_00073
OG0001563	Prbn.g_01880	Syaq.g_00608
OG0001564	Prbn.g_00722	Syaq.g_02158
OG0001565	Prbn.g_00784	Syaq.g_02120
OG0001574	Prbn.g_00555	Syaq.g_01944
OG0001575	Prbn.g_00550	Syaq.g_01949
OG0001576	Prbn.g_01070	Syaq.g_00326
OG0001577	Prbn.g_01184	Syaq.g_00254
OG0001580	Prbn.g_00734	Syaq.g_01275
OG0001588	Prbn.g_00688	Syaq.g_00974
OG0001591	Prbn.g_01592	Syaq.g_02254
OG0001592	Prbn.g_00735	Syaq.g_01274
OG0001605	Prbn.g_01029	Syaq.g_01892
OG0001614	Prbn.g_01002	Syaq.g_01020
OG0001616	Prbn.g_00385	Syaq.g_00208
OG0001617	Prbn.g_01567	Syaq.g_02593
OG0001619	Prbn.g_01429	Syaq.g_02469
OG0001620	Prbn.g_00114	Syaq.g_00546
OG0001621	Prbn.g_00019	Syaq.g_00724
OG0001622	Prbn.g_00910	Syaq.g_01176
OG0001636	Prbn.g_00747	Syaq.g_01109
OG0001638	Prbn.g_01756	Syaq.g_01660
OG0001639	Prbn.g_00261	Syaq.g_01738
OG0001640	Prbn.g_01459	Syaq.g_02695
OG0001641	Prbn.g_01397	Syaq.g_02520
OG0001642	Prbn.g_01492	Syaq.g_02411
OG0001643	Prbn.g_00431	Syaq.g_02087
OG0001654	Prbn.g_00259	Syaq.g_01736
OG0001657	Prbn.g_01258	Syaq.g_01413
OG0001658	Prbn.g_00739	Syaq.g_01265
OG0001659	Prbn.g_00143	Syaq.g_00199
OG0001678	Prbn.g_01813	Syaq.g_00691
OG0001679	Prbn.g_00101	Syaq.g_02436
OG0001693	Prbn.g_01689	Syaq.g_02678
OG0001709	Prbn.g_00188	Syaq.g_00943
OG0001733	Prbn.g_01729	Syaq.g_02256
OG0001747	Prbn.g_00687	Syaq.g_01432
OG0001770	Prbn.g_01660	Syaq.g_02165
OG0001807	Prbn.g_00723	Syaq.g_00968
OG0001916	Prbn.g_00618	Syaq.g_01790
OG0001917	Prbn.g_01377	Syaq.g_00063
OG0001996	Prbn.g_00753	Syaq.g_01116
OG0002003	Prbn.g_01031	Syaq.g_02584
OG0002019	Prbn.g_00140	Syaq.g_00994
OG0002052	Prbn.g_01367	Syaq.g_02551
OG0002122	Prbn.g_01032	Syaq.g_02583
OG0002246	Prbn.g_01693	Syaq.g_00518
OG0002389	Prbn.g_01900	Syaq.g_00586
