Orthogroup	Prbn	Prar
OG0001120	Prbn.g_01401	Prar.g_01850
OG0001122	Prbn.g_01381	Prar.g_01876
OG0001123	Prbn.g_01375	Prar.g_01880
OG0001124	Prbn.g_01373	Prar.g_01882
OG0001125	Prbn.g_01371	Prar.g_01883
OG0001126	Prbn.g_01460	Prar.g_01893
OG0001127	Prbn.g_01461	Prar.g_01894
OG0001128	Prbn.g_01463	Prar.g_01896
OG0001129	Prbn.g_01464	Prar.g_01897
OG0001130	Prbn.g_01465	Prar.g_01898
OG0001131	Prbn.g_00692	Prar.g_01935
OG0001132	Prbn.g_01039	Prar.g_01944
OG0001133	Prbn.g_01239	Prar.g_01309
OG0001134	Prbn.g_01650	Prar.g_01296
OG0001135	Prbn.g_01653	Prar.g_01293
OG0001136	Prbn.g_01186	Prar.g_01266
OG0001137	Prbn.g_01198	Prar.g_01255
OG0001138	Prbn.g_00392	Prar.g_01237
OG0001139	Prbn.g_00394	Prar.g_01236
OG0001140	Prbn.g_00395	Prar.g_01235
OG0001141	Prbn.g_00396	Prar.g_01234
OG0001142	Prbn.g_00397	Prar.g_01233
OG0001143	Prbn.g_00404	Prar.g_01226
OG0001144	Prbn.g_00409	Prar.g_01221
OG0001145	Prbn.g_01092	Prar.g_00963
OG0001146	Prbn.g_01080	Prar.g_00951
OG0001147	Prbn.g_01060	Prar.g_00925
OG0001148	Prbn.g_01242	Prar.g_00909
OG0001149	Prbn.g_00153	Prar.g_00908
OG0001150	Prbn.g_00154	Prar.g_00907
OG0001151	Prbn.g_00165	Prar.g_00896
OG0001152	Prbn.g_00166	Prar.g_00895
OG0001153	Prbn.g_00244	Prar.g_00815
OG0001154	Prbn.g_00245	Prar.g_00814
OG0001155	Prbn.g_00262	Prar.g_00802
OG0001156	Prbn.g_00265	Prar.g_00799
OG0001157	Prbn.g_00266	Prar.g_00798
OG0001158	Prbn.g_00267	Prar.g_00797
OG0001159	Prbn.g_00268	Prar.g_00796
OG0001160	Prbn.g_00900	Prar.g_00772
OG0001161	Prbn.g_01688	Prar.g_00760
OG0001162	Prbn.g_00134	Prar.g_00749
OG0001163	Prbn.g_01736	Prar.g_01151
OG0001164	Prbn.g_01740	Prar.g_01147
OG0001165	Prbn.g_01743	Prar.g_01144
OG0001166	Prbn.g_01764	Prar.g_01124
OG0001167	Prbn.g_01782	Prar.g_01959
OG0001168	Prbn.g_01784	Prar.g_01957
OG0001169	Prbn.g_01786	Prar.g_00596
OG0001170	Prbn.g_01788	Prar.g_00598
OG0001171	Prbn.g_01798	Prar.g_00607
OG0001172	Prbn.g_01814	Prar.g_01111
OG0001173	Prbn.g_01815	Prar.g_01110
OG0001174	Prbn.g_01823	Prar.g_01102
OG0001175	Prbn.g_01824	Prar.g_01101
OG0001176	Prbn.g_01832	Prar.g_01094
OG0001177	Prbn.g_01834	Prar.g_01091
OG0001178	Prbn.g_01750	Prar.g_01086
OG0001179	Prbn.g_01864	Prar.g_01043
OG0001180	Prbn.g_01887	Prar.g_01022
OG0001181	Prbn.g_01891	Prar.g_01018
OG0001182	Prbn.g_01899	Prar.g_01011
OG0001183	Prbn.g_01904	Prar.g_00618
OG0001184	Prbn.g_01017	Prar.g_00634
OG0001185	Prbn.g_01001	Prar.g_00648
OG0001186	Prbn.g_00977	Prar.g_00670
OG0001187	Prbn.g_00974	Prar.g_00674
OG0001188	Prbn.g_00972	Prar.g_00676
OG0001189	Prbn.g_00956	Prar.g_00693
OG0001190	Prbn.g_00951	Prar.g_00697
OG0001191	Prbn.g_00941	Prar.g_00707
OG0001192	Prbn.g_00936	Prar.g_00074
OG0001193	Prbn.g_00924	Prar.g_00064
OG0001194	Prbn.g_00923	Prar.g_00063
OG0001195	Prbn.g_00922	Prar.g_00062
OG0001196	Prbn.g_00906	Prar.g_00049
OG0001198	Prbn.g_00297	Prar.g_00041
OG0001199	Prbn.g_00703	Prar.g_00254
OG0001201	Prbn.g_01311	Prar.g_00220
OG0001202	Prbn.g_00354	Prar.g_00128
OG0001203	Prbn.g_00312	Prar.g_00089
OG0001204	Prbn.g_00306	Prar.g_00084
OG0001205	Prbn.g_00668	Prar.g_00493
OG0001206	Prbn.g_00648	Prar.g_00511
OG0001207	Prbn.g_00637	Prar.g_00527
OG0001208	Prbn.g_00632	Prar.g_00532
OG0001209	Prbn.g_00581	Prar.g_01365
OG0001210	Prbn.g_00576	Prar.g_01370
OG0001211	Prbn.g_00566	Prar.g_01380
OG0001212	Prbn.g_00519	Prar.g_01426
OG0001213	Prbn.g_00484	Prar.g_01459
OG0001214	Prbn.g_00428	Prar.g_01467
OG0001215	Prbn.g_01573	Prar.g_01520
OG0001216	Prbn.g_01552	Prar.g_01601
OG0001217	Prbn.g_01023	Prar.g_01638
OG0001219	Prbn.g_01447	Prar.g_01672
OG0001220	Prbn.g_01490	Prar.g_01735
OG0001221	Prbn.g_01610	Prar.g_01787
OG0001222	Prbn.g_01368	Prar.g_01825
OG0001223	Prbn.g_01400	Prar.g_01851
OG0001224	Prbn.g_01467	Prar.g_01900
OG0001225	Prbn.g_01469	Prar.g_01902
OG0001226	Prbn.g_00476	Prar.g_01928
OG0001227	Prbn.g_01141	Prar.g_01947
OG0001228	Prbn.g_00412	Prar.g_01218
OG0001229	Prbn.g_01127	Prar.g_00913
OG0001230	Prbn.g_00205	Prar.g_00347
OG0001231	Prbn.g_00691	Prar.g_00751
OG0001233	Prbn.g_01789	Prar.g_00599
OG0001234	Prbn.g_01826	Prar.g_01099
OG0001235	Prbn.g_01830	Prar.g_01089
OG0001236	Prbn.g_01919	Prar.g_00631
OG0001237	Prbn.g_01016	Prar.g_00635
OG0001238	Prbn.g_00940	Prar.g_00708
OG0001239	Prbn.g_00706	Prar.g_00547
OG0001240	Prbn.g_01328	Prar.g_00235
OG0001241	Prbn.g_01318	Prar.g_00227
OG0001242	Prbn.g_01298	Prar.g_00209
OG0001243	Prbn.g_01291	Prar.g_00203
OG0001244	Prbn.g_01276	Prar.g_00187
OG0001245	Prbn.g_01150	Prar.g_00441
OG0001247	Prbn.g_01580	Prar.g_01513
OG0001248	Prbn.g_01578	Prar.g_01515
OG0001249	Prbn.g_00102	Prar.g_01661
OG0001250	Prbn.g_01503	Prar.g_01724
OG0001251	Prbn.g_01929	Prar.g_01760
OG0001252	Prbn.g_01462	Prar.g_01895
OG0001253	Prbn.g_00473	Prar.g_01948
OG0001254	Prbn.g_01652	Prar.g_01294
OG0001255	Prbn.g_01171	Prar.g_01279
OG0001256	Prbn.g_00893	Prar.g_00758
OG0001258	Prbn.g_01741	Prar.g_01146
OG0001259	Prbn.g_01787	Prar.g_00597
OG0001260	Prbn.g_01804	Prar.g_00613
OG0001261	Prbn.g_01872	Prar.g_01035
OG0001263	Prbn.g_01289	Prar.g_00200
OG0001265	Prbn.g_01299	Prar.g_00210
OG0001266	Prbn.g_00350	Prar.g_00124
OG0001267	Prbn.g_00047	Prar.g_00307
OG0001268	Prbn.g_00110	Prar.g_00399
OG0001269	Prbn.g_01491	Prar.g_00419
OG0001270	Prbn.g_00679	Prar.g_00482
OG0001271	Prbn.g_00642	Prar.g_00522
OG0001272	Prbn.g_00628	Prar.g_00536
OG0001273	Prbn.g_00422	Prar.g_01461
OG0001274	Prbn.g_00326	Prar.g_01533
OG0001275	Prbn.g_01390	Prar.g_01860
OG0001276	Prbn.g_01376	Prar.g_01879
OG0001277	Prbn.g_00918	Prar.g_01937
OG0001278	Prbn.g_00416	Prar.g_01213
OG0001280	Prbn.g_01085	Prar.g_00956
OG0001281	Prbn.g_01079	Prar.g_00950
OG0001282	Prbn.g_01241	Prar.g_00910
OG0001283	Prbn.g_00909	Prar.g_00891
OG0001284	Prbn.g_00287	Prar.g_00777
OG0001285	Prbn.g_01772	Prar.g_01966
OG0001287	Prbn.g_00994	Prar.g_00655
OG0001288	Prbn.g_00984	Prar.g_00663
OG0001289	Prbn.g_01334	Prar.g_00241
OG0001290	Prbn.g_01319	Prar.g_00228
OG0001291	Prbn.g_01281	Prar.g_00193
OG0001292	Prbn.g_00014	Prar.g_00079
OG0001293	Prbn.g_00027	Prar.g_00326
OG0001295	Prbn.g_00146	Prar.g_00516
OG0001296	Prbn.g_00605	Prar.g_01340
OG0001298	Prbn.g_00539	Prar.g_01406
OG0001299	Prbn.g_00842	Prar.g_01496
OG0001300	Prbn.g_01569	Prar.g_01523
OG0001301	Prbn.g_01564	Prar.g_01526
OG0001302	Prbn.g_01451	Prar.g_01670
OG0001303	Prbn.g_01707	Prar.g_01864
OG0001304	Prbn.g_01363	Prar.g_01889
OG0001305	Prbn.g_01475	Prar.g_01908
OG0001306	Prbn.g_01174	Prar.g_01277
OG0001307	Prbn.g_01215	Prar.g_00928
OG0001308	Prbn.g_00222	Prar.g_00837
OG0001309	Prbn.g_00865	Prar.g_00754
OG0001310	Prbn.g_01758	Prar.g_01131
OG0001311	Prbn.g_01374	Prar.g_01881
OG0001312	Prbn.g_01438	Prar.g_01814
OG0001315	Prbn.g_01136	Prar.g_00556
OG0001316	Prbn.g_01277	Prar.g_00188
OG0001317	Prbn.g_00316	Prar.g_00093
OG0001318	Prbn.g_00023	Prar.g_00331
OG0001319	Prbn.g_00040	Prar.g_00315
OG0001320	Prbn.g_01673, Prbn.g_01706	Prar.g_00443
OG0001321	Prbn.g_00662	Prar.g_00499
OG0001322	Prbn.g_00661	Prar.g_00500
OG0001323	Prbn.g_00595	Prar.g_01349
OG0001324	Prbn.g_01568	Prar.g_01524
OG0001325	Prbn.g_00859	Prar.g_01604
OG0001327	Prbn.g_01633	Prar.g_01920
OG0001328	Prbn.g_01103	Prar.g_01946
OG0001329	Prbn.g_01704	Prar.g_01302
OG0001330	Prbn.g_00876	Prar.g_00977
OG0001331	Prbn.g_00156	Prar.g_00905
OG0001332	Prbn.g_00258	Prar.g_00804
OG0001333	Prbn.g_01783	Prar.g_01958
OG0001334	Prbn.g_01907	Prar.g_00621
OG0001335	Prbn.g_01908	Prar.g_00622
OG0001339	Prbn.g_01316	Prar.g_00225
OG0001340	Prbn.g_00098	Prar.g_00259
OG0001341	Prbn.g_01134	Prar.g_01636
OG0001342	Prbn.g_01727	Prar.g_01665
OG0001343	Prbn.g_01932	Prar.g_01757
OG0001344	Prbn.g_01193	Prar.g_01259
OG0001345	Prbn.g_01209	Prar.g_01244
OG0001346	Prbn.g_01083	Prar.g_00954
OG0001348	Prbn.g_00148	Prar.g_00732
OG0001349	Prbn.g_00174	Prar.g_00867
OG0001350	Prbn.g_00313	Prar.g_00090
OG0001351	Prbn.g_00656	Prar.g_00502
OG0001352	Prbn.g_01584	Prar.g_01510
OG0001355	Prbn.g_01354	Prar.g_00722, Prar.g_01158
OG0001356	Prbn.g_01733	Prar.g_01181
OG0001359	Prbn.g_01931	Prar.g_01758
OG0001362	Prbn.g_00226	Prar.g_00833
OG0001363	Prbn.g_00228	Prar.g_00831
OG0001364	Prbn.g_01910	Prar.g_00624
OG0001365	Prbn.g_00947	Prar.g_00701
OG0001369	Prbn.g_01329	Prar.g_00236
OG0001370	Prbn.g_00651	Prar.g_00508
OG0001371	Prbn.g_01585	Prar.g_01509
OG0001372	Prbn.g_00475	Prar.g_01644
OG0001375	Prbn.g_01933	Prar.g_01756
OG0001380	Prbn.g_01124	Prar.g_00923
OG0001381	Prbn.g_01164	Prar.g_00917
OG0001382	Prbn.g_01121	Prar.g_00738
OG0001397	Prbn.g_00227	Prar.g_00832
OG0001403	Prbn.g_00751	Prar.g_00008
OG0001404	Prbn.g_00709	Prar.g_00550
OG0001407	Prbn.g_01117	Prar.g_01926
OG0001409	Prbn.g_01197	Prar.g_01256
OG0001410	Prbn.g_01214	Prar.g_00927
OG0001411	Prbn.g_00716	Prar.g_00869
OG0001414	Prbn.g_00321	Prar.g_00098
OG0001415	Prbn.g_00319	Prar.g_00096
OG0001418	Prbn.g_01579	Prar.g_01514
OG0001419	Prbn.g_01118	Prar.g_01927
OG0001421	Prbn.g_00892	Prar.g_00757
OG0001422	Prbn.g_01114	Prar.g_00734
OG0001423	Prbn.g_00787	Prar.g_01560
OG0001424	Prbn.g_01042	Prar.g_01943, Prar.g_01761
OG0001428	Prbn.g_00382	Prar.g_00155
OG0001429	Prbn.g_01446	Prar.g_01673
OG0001430	Prbn.g_01125	Prar.g_00982
OG0001431	Prbn.g_01143, Prbn.g_00138	Prar.g_00979
OG0001433	Prbn.g_01732	Prar.g_01180
OG0001435	Prbn.g_01625	Prar.g_01772
OG0001437	Prbn.g_00320	Prar.g_00097
OG0001440	Prbn.g_01709, Prbn.g_01703	Prar.g_00476
OG0001446	Prbn.g_01034	Prar.g_00249
OG0001448	Prbn.g_00658	Prar.g_00427
OG0001450	Prbn.g_01576	Prar.g_01517
OG0001451	Prbn.g_01479	Prar.g_01745
OG0001455	Prbn.g_01133	Prar.g_01307
OG0001463	Prbn.g_00054	Prar.g_00301
OG0001464	Prbn.g_00099	Prar.g_00258
OG0001465	Prbn.g_01557	Prar.g_01532
OG0001467	Prbn.g_01235	Prar.g_01662
OG0001468	Prbn.g_01941	Prar.g_01918
OG0001472	Prbn.g_00467	Prar.g_00755
OG0001481	Prbn.g_01104	Prar.g_00434
OG0001483	Prbn.g_01661	Prar.g_00712
OG0001485	Prbn.g_00803	Prar.g_01166
OG0001486	Prbn.g_01187	Prar.g_01265
OG0001491	Prbn.g_01454	Prar.g_01668
OG0001500	Prbn.g_00029	Prar.g_00324
OG0001501	Prbn.g_01635	Prar.g_01535
OG0001503	Prbn.g_01028	Prar.g_01289
OG0001506	Prbn.g_00256	Prar.g_00806
OG0001521	Prbn.g_01456	Prar.g_01637
OG0001522	Prbn.g_01512	Prar.g_01716
OG0001523	Prbn.g_01655	Prar.g_01292
OG0001524	Prbn.g_01656	Prar.g_01291
OG0001526	Prbn.g_00721	Prar.g_01116
OG0001550	Prbn.g_01024	Prar.g_01304
OG0001552	Prbn.g_00889	Prar.g_01201
OG0001565	Prbn.g_00784	Prar.g_00475
OG0001566	Prbn.g_01588	Prar.g_01506
OG0001569	Prbn.g_00774	Prar.g_01954
OG0001571	Prbn.g_00813	Prar.g_01311
OG0001572	Prbn.g_00811	Prar.g_01192
OG0001581	Prbn.g_01065	Prar.g_00183
OG0001583	Prbn.g_01455	Prar.g_01667, Prar.g_00591
OG0001584	Prbn.g_00852	Prar.g_01806
OG0001587	Prbn.g_01806	Prar.g_01118
OG0001588	Prbn.g_00688	Prar.g_00363
OG0001595	Prbn.g_00711	Prar.g_00551
OG0001596	Prbn.g_00702	Prar.g_00253
OG0001597	Prbn.g_00253	Prar.g_00422
OG0001599	Prbn.g_00650	Prar.g_00509
OG0001600	Prbn.g_00603	Prar.g_01342
OG0001601	Prbn.g_01590	Prar.g_01504
OG0001603	Prbn.g_01452	Prar.g_01669
OG0001604	Prbn.g_01613	Prar.g_01784
OG0001605	Prbn.g_01029	Prar.g_01872
OG0001606	Prbn.g_01019	Prar.g_01934
OG0001607	Prbn.g_00801	Prar.g_01290
OG0001608	Prbn.g_01360	Prar.g_00920
OG0001609	Prbn.g_00254	Prar.g_00808
OG0001610	Prbn.g_00257	Prar.g_00805
OG0001611	Prbn.g_01666	Prar.g_00744
OG0001626	Prbn.g_00796	Prar.g_01635
OG0001628	Prbn.g_00477	Prar.g_01646
OG0001629	Prbn.g_00822	Prar.g_01647
OG0001630	Prbn.g_01924	Prar.g_01765
OG0001631	Prbn.g_00805	Prar.g_01923
OG0001648	Prbn.g_01681	Prar.g_00433
OG0001649	Prbn.g_01021	Prar.g_01924
OG0001650	Prbn.g_00141	Prar.g_00934
OG0001651	Prbn.g_01153	Prar.g_00746
OG0001662	Prbn.g_01639	Prar.g_01319
OG0001663	Prbn.g_01170	Prar.g_01280
OG0001664	Prbn.g_01643	Prar.g_00987
OG0001665	Prbn.g_01163	Prar.g_00984
OG0001670	Prbn.g_00790	Prar.g_01169, Prar.g_01194, Prar.g_01161, Prar.g_00718
OG0001684	Prbn.g_00526	Prar.g_01418
OG0001685	Prbn.g_00472	Prar.g_01747
OG0001686	Prbn.g_01149	Prar.g_01871
OG0001687	Prbn.g_00652	Prar.g_01917
OG0001697	Prbn.g_01453	Prar.g_01754
OG0001699	Prbn.g_01649	Prar.g_01582, Prar.g_00711
OG0001701	Prbn.g_00720	Prar.g_01115
OG0001705	Prbn.g_01808	Prar.g_00463
OG0001706	Prbn.g_00128	Prar.g_01196
OG0001707	Prbn.g_01142	Prar.g_01941
OG0001709	Prbn.g_00188	Prar.g_00868
OG0001710	Prbn.g_00459	Prar.g_01096
OG0001722	Prbn.g_01926	Prar.g_01763
OG0001725	Prbn.g_00132	Prar.g_00449
OG0001746	Prbn.g_00129	Prar.g_01188
OG0001780	Prbn.g_00179	Prar.g_00860
OG0001834	Prbn.g_00176	Prar.g_00864
OG0001836	Prbn.g_01236, Prbn.g_01237	Prar.g_01167
OG0001922	Prbn.g_00194	Prar.g_00940
OG0002109	Prbn.g_01026	Prar.g_00937
OG0002275	Prbn.g_01715	Prar.g_01152
OG0002326	Prbn.g_01682	Prar.g_01176
OG0002377	Prbn.g_01238	Prar.g_01168
OG0002379	Prbn.g_01692	Prar.g_00587
OG0002421	Prbn.g_00181	Prar.g_00857
OG0002480	Prbn.g_00177	Prar.g_00863
OG0002556	Prbn.g_01062	Prar.g_00364
OG0002557	Prbn.g_01063	Prar.g_00365
OG0002558	Prbn.g_01064	Prar.g_00366
