Orthogroup	Prbn	Prbc
OG0001059	Prbn.g_00563	Prbc.g_01633
OG0001060	Prbn.g_00557	Prbc.g_01640
OG0001061	Prbn.g_00542	Prbc.g_01653
OG0001062	Prbn.g_00540	Prbc.g_01655
OG0001063	Prbn.g_00538	Prbc.g_01656
OG0001064	Prbn.g_00537	Prbc.g_01657
OG0001065	Prbn.g_00536	Prbc.g_01658
OG0001066	Prbn.g_00535	Prbc.g_01659
OG0001067	Prbn.g_00534	Prbc.g_01660
OG0001068	Prbn.g_00533	Prbc.g_01661
OG0001069	Prbn.g_00532	Prbc.g_01662
OG0001070	Prbn.g_00528	Prbc.g_01664
OG0001071	Prbn.g_00527	Prbc.g_01665
OG0001072	Prbn.g_00525	Prbc.g_01666
OG0001073	Prbn.g_00511	Prbc.g_01680
OG0001074	Prbn.g_00499	Prbc.g_01692
OG0001075	Prbn.g_00498	Prbc.g_01693
OG0001076	Prbn.g_00491	Prbc.g_01700
OG0001077	Prbn.g_00485	Prbc.g_01705
OG0001078	Prbn.g_00427	Prbc.g_01713
OG0001079	Prbn.g_00439	Prbc.g_01724
OG0001080	Prbn.g_00445	Prbc.g_01730
OG0001081	Prbn.g_00447	Prbc.g_01732
OG0001082	Prbn.g_00448	Prbc.g_01733
OG0001083	Prbn.g_00836	Prbc.g_01738
OG0001084	Prbn.g_00837	Prbc.g_01739
OG0001085	Prbn.g_01594	Prbc.g_01749
OG0001086	Prbn.g_01593	Prbc.g_01750
OG0001087	Prbn.g_01575	Prbc.g_01770
OG0001088	Prbn.g_01574	Prbc.g_01771
OG0001089	Prbn.g_01563	Prbc.g_01779
OG0001090	Prbn.g_01553	Prbc.g_01788
OG0001091	Prbn.g_00857	Prbc.g_01790
OG0001092	Prbn.g_00858	Prbc.g_01791
OG0001093	Prbn.g_00863	Prbc.g_01796
OG0001094	Prbn.g_00856	Prbc.g_01852
OG0001095	Prbn.g_01533	Prbc.g_01871
OG0001096	Prbn.g_01519	Prbc.g_01886
OG0001097	Prbn.g_01499	Prbc.g_01906
OG0001098	Prbn.g_01480	Prbc.g_01923
OG0001099	Prbn.g_01925	Prbc.g_01962
OG0001100	Prbn.g_01630	Prbc.g_01969
OG0001101	Prbn.g_01627	Prbc.g_01971
OG0001102	Prbn.g_01624	Prbc.g_01974
OG0001103	Prbn.g_01622	Prbc.g_01976
OG0001104	Prbn.g_01599	Prbc.g_01838
OG0001105	Prbn.g_01595	Prbc.g_01842
OG0001106	Prbn.g_01427	Prbc.g_02024
OG0001107	Prbn.g_01420	Prbc.g_02034
OG0001108	Prbn.g_01416	Prbc.g_02038
OG0001109	Prbn.g_01415	Prbc.g_02039
OG0001110	Prbn.g_01413	Prbc.g_02041
OG0001111	Prbn.g_01412	Prbc.g_02042
OG0001112	Prbn.g_01411	Prbc.g_02043
OG0001113	Prbn.g_01410	Prbc.g_02044
OG0001114	Prbn.g_01409	Prbc.g_02045
OG0001115	Prbn.g_01407	Prbc.g_02047
OG0001116	Prbn.g_01406	Prbc.g_02048
OG0001117	Prbn.g_01405	Prbc.g_02049
OG0001118	Prbn.g_01404	Prbc.g_02050
OG0001119	Prbn.g_01403	Prbc.g_02051
OG0001120	Prbn.g_01401	Prbc.g_02052
OG0001122	Prbn.g_01381	Prbc.g_02081
OG0001123	Prbn.g_01375	Prbc.g_02086
OG0001124	Prbn.g_01373	Prbc.g_02088
OG0001125	Prbn.g_01371	Prbc.g_02090
OG0001126	Prbn.g_01460	Prbc.g_02101
OG0001127	Prbn.g_01461	Prbc.g_02102
OG0001128	Prbn.g_01463	Prbc.g_02105
OG0001129	Prbn.g_01464	Prbc.g_02106
OG0001130	Prbn.g_01465	Prbc.g_02107
OG0001131	Prbn.g_00692	Prbc.g_01941
OG0001132	Prbn.g_01039	Prbc.g_02152
OG0001133	Prbn.g_01239	Prbc.g_02128
OG0001134	Prbn.g_01650	Prbc.g_00896
OG0001135	Prbn.g_01653	Prbc.g_00899
OG0001136	Prbn.g_01186	Prbc.g_01449
OG0001137	Prbn.g_01198	Prbc.g_01436
OG0001138	Prbn.g_00392	Prbc.g_01416
OG0001139	Prbn.g_00394	Prbc.g_01414
OG0001140	Prbn.g_00395	Prbc.g_01413
OG0001141	Prbn.g_00396	Prbc.g_01412
OG0001142	Prbn.g_00397	Prbc.g_01411
OG0001143	Prbn.g_00404	Prbc.g_01404
OG0001144	Prbn.g_00409	Prbc.g_01399
OG0001145	Prbn.g_01092	Prbc.g_00558
OG0001146	Prbn.g_01080	Prbc.g_00570
OG0001147	Prbn.g_01060	Prbc.g_00589
OG0001148	Prbn.g_01242	Prbc.g_00659
OG0001149	Prbn.g_00153	Prbc.g_00660
OG0001150	Prbn.g_00154	Prbc.g_00661
OG0001151	Prbn.g_00165	Prbc.g_00672
OG0001152	Prbn.g_00166	Prbc.g_00673
OG0001153	Prbn.g_00244	Prbc.g_00739
OG0001154	Prbn.g_00245	Prbc.g_00740
OG0001155	Prbn.g_00262	Prbc.g_00756
OG0001156	Prbn.g_00265	Prbc.g_00759
OG0001157	Prbn.g_00266	Prbc.g_00760
OG0001158	Prbn.g_00267	Prbc.g_00761
OG0001159	Prbn.g_00268	Prbc.g_00762
OG0001160	Prbn.g_00900	Prbc.g_00787
OG0001161	Prbn.g_01688	Prbc.g_01485
OG0001162	Prbn.g_00134	Prbc.g_00799
OG0001163	Prbn.g_01736	Prbc.g_00825
OG0001164	Prbn.g_01740	Prbc.g_00829
OG0001165	Prbn.g_01743	Prbc.g_00831
OG0001166	Prbn.g_01764	Prbc.g_00849
OG0001167	Prbn.g_01782	Prbc.g_00867
OG0001168	Prbn.g_01784	Prbc.g_00868
OG0001169	Prbn.g_01786	Prbc.g_00870
OG0001170	Prbn.g_01788	Prbc.g_00872
OG0001171	Prbn.g_01798	Prbc.g_00882
OG0001172	Prbn.g_01814	Prbc.g_00937
OG0001173	Prbn.g_01815	Prbc.g_00938
OG0001174	Prbn.g_01823	Prbc.g_00946
OG0001175	Prbn.g_01824	Prbc.g_00947
OG0001176	Prbn.g_01832	Prbc.g_00959
OG0001177	Prbn.g_01834	Prbc.g_00957
OG0001178	Prbn.g_01750	Prbc.g_01309
OG0001179	Prbn.g_01864	Prbc.g_00301
OG0001180	Prbn.g_01887	Prbc.g_00278
OG0001181	Prbn.g_01891	Prbc.g_00274
OG0001182	Prbn.g_01899	Prbc.g_00266
OG0001183	Prbn.g_01904	Prbc.g_00247
OG0001184	Prbn.g_01017	Prbc.g_00231
OG0001185	Prbn.g_01001	Prbc.g_00216
OG0001186	Prbn.g_00977	Prbc.g_00189
OG0001187	Prbn.g_00974	Prbc.g_00966
OG0001188	Prbn.g_00972	Prbc.g_00968
OG0001189	Prbn.g_00956	Prbc.g_00985
OG0001190	Prbn.g_00951	Prbc.g_00990
OG0001191	Prbn.g_00941	Prbc.g_01000
OG0001192	Prbn.g_00936	Prbc.g_01005
OG0001193	Prbn.g_00924	Prbc.g_01018
OG0001194	Prbn.g_00923	Prbc.g_01019
OG0001195	Prbn.g_00922	Prbc.g_01020
OG0001196	Prbn.g_00906	Prbc.g_01054
OG0001198	Prbn.g_00297	Prbc.g_01066
OG0001199	Prbn.g_00703	Prbc.g_00499
OG0001201	Prbn.g_01311	Prbc.g_00465
OG0001202	Prbn.g_00354	Prbc.g_00372
OG0001203	Prbn.g_00312	Prbc.g_00332
OG0001204	Prbn.g_00306	Prbc.g_01141
OG0001205	Prbn.g_00668	Prbc.g_01506
OG0001206	Prbn.g_00648	Prbc.g_01525
OG0001207	Prbn.g_00637	Prbc.g_01536
OG0001208	Prbn.g_00632	Prbc.g_01542
OG0001209	Prbn.g_00581	Prbc.g_01614
OG0001210	Prbn.g_00576	Prbc.g_01619
OG0001211	Prbn.g_00566	Prbc.g_01630
OG0001212	Prbn.g_00519	Prbc.g_01672
OG0001213	Prbn.g_00484	Prbc.g_01706
OG0001214	Prbn.g_00428	Prbc.g_01714
OG0001215	Prbn.g_01573	Prbc.g_01772
OG0001216	Prbn.g_01552	Prbc.g_01789
OG0001217	Prbn.g_01023	Prbc.g_00521
OG0001218	Prbn.g_01126	Prbc.g_01829
OG0001219	Prbn.g_01447	Prbc.g_02005
OG0001220	Prbn.g_01490	Prbc.g_01913
OG0001221	Prbn.g_01610	Prbc.g_01989
OG0001222	Prbn.g_01368	Prbc.g_01936
OG0001223	Prbn.g_01400	Prbc.g_02053
OG0001224	Prbn.g_01467	Prbc.g_02109
OG0001225	Prbn.g_01469	Prbc.g_02111
OG0001226	Prbn.g_00476	Prbc.g_00930
OG0001227	Prbn.g_01141	Prbc.g_02133
OG0001228	Prbn.g_00412	Prbc.g_01396
OG0001229	Prbn.g_01127	Prbc.g_00138
OG0001230	Prbn.g_00205	Prbc.g_00700
OG0001231	Prbn.g_00691	Prbc.g_01833
OG0001233	Prbn.g_01789	Prbc.g_00873
OG0001234	Prbn.g_01826	Prbc.g_00949
OG0001235	Prbn.g_01830	Prbc.g_00953
OG0001236	Prbn.g_01919	Prbc.g_00234
OG0001237	Prbn.g_01016	Prbc.g_00230
OG0001238	Prbn.g_00940	Prbc.g_01001
OG0001239	Prbn.g_00706	Prbc.g_00502
OG0001240	Prbn.g_01328	Prbc.g_00480
OG0001241	Prbn.g_01318	Prbc.g_00471
OG0001242	Prbn.g_01298	Prbc.g_00452
OG0001243	Prbn.g_01291	Prbc.g_00445
OG0001244	Prbn.g_01276	Prbc.g_00429
OG0001245	Prbn.g_01150	Prbc.g_01317
OG0001247	Prbn.g_01580	Prbc.g_01765
OG0001248	Prbn.g_01578	Prbc.g_01767
OG0001249	Prbn.g_00102	Prbc.g_01230
OG0001251	Prbn.g_01929	Prbc.g_00923
OG0001252	Prbn.g_01462	Prbc.g_02104
OG0001253	Prbn.g_00473	Prbc.g_00804
OG0001254	Prbn.g_01652	Prbc.g_00898
OG0001255	Prbn.g_01171	Prbc.g_01463
OG0001256	Prbn.g_00893	Prbc.g_00795
OG0001259	Prbn.g_01787	Prbc.g_00871
OG0001260	Prbn.g_01804	Prbc.g_00888
OG0001261	Prbn.g_01872	Prbc.g_00293
OG0001263	Prbn.g_01289	Prbc.g_00442
OG0001269	Prbn.g_01491	Prbc.g_01912
OG0001273	Prbn.g_00422	Prbc.g_01708
OG0001277	Prbn.g_00918	Prbc.g_01042
OG0001279	Prbn.g_00810	Prbc.g_00133
OG0001280	Prbn.g_01085	Prbc.g_00565
OG0001282	Prbn.g_01241	Prbc.g_00658
OG0001283	Prbn.g_00909	Prbc.g_01050
OG0001284	Prbn.g_00287	Prbc.g_00781
OG0001285	Prbn.g_01772	Prbc.g_00856
OG0001286	Prbn.g_01885	Prbc.g_00280
OG0001287	Prbn.g_00994	Prbc.g_00209
OG0001288	Prbn.g_00984	Prbc.g_00198
OG0001289	Prbn.g_01334	Prbc.g_00486
OG0001290	Prbn.g_01319	Prbc.g_00472
OG0001295	Prbn.g_00146	Prbc.g_01471
OG0001296	Prbn.g_00605	Prbc.g_01589
OG0001297	Prbn.g_00600	Prbc.g_01594
OG0001299	Prbn.g_00842	Prbc.g_01744
OG0001300	Prbn.g_01569	Prbc.g_01776
OG0001301	Prbn.g_01564	Prbc.g_01778
OG0001302	Prbn.g_01451	Prbc.g_02003
OG0001303	Prbn.g_01707	Prbc.g_00092
OG0001304	Prbn.g_01363	Prbc.g_02095
OG0001305	Prbn.g_01475	Prbc.g_01931
OG0001306	Prbn.g_01174	Prbc.g_01461
OG0001307	Prbn.g_01215	Prbc.g_00586
OG0001308	Prbn.g_00222	Prbc.g_00719
OG0001309	Prbn.g_00865	Prbc.g_01598
OG0001310	Prbn.g_01758	Prbc.g_00843
OG0001311	Prbn.g_01374	Prbc.g_02087
OG0001312	Prbn.g_01438	Prbc.g_02014
OG0001314	Prbn.g_00777	Prbc.g_01137
OG0001315	Prbn.g_01136	Prbc.g_00249
OG0001316	Prbn.g_01277	Prbc.g_00431
OG0001317	Prbn.g_00316	Prbc.g_00336
OG0001318	Prbn.g_00023	Prbc.g_01152
OG0001320	Prbn.g_01673, Prbn.g_01706	Prbc.g_00037, Prbc.g_00013
OG0001321	Prbn.g_00662	Prbc.g_01512
OG0001322	Prbn.g_00661	Prbc.g_01513
OG0001324	Prbn.g_01568	Prbc.g_01777
OG0001325	Prbn.g_00859	Prbc.g_01792
OG0001327	Prbn.g_01633	Prbc.g_01966
OG0001328	Prbn.g_01103	Prbc.g_01985
OG0001329	Prbn.g_01704	Prbc.g_00803
OG0001330	Prbn.g_00876	Prbc.g_00559
OG0001331	Prbn.g_00156	Prbc.g_00663
OG0001332	Prbn.g_00258	Prbc.g_00754
OG0001334	Prbn.g_01907	Prbc.g_00244
OG0001335	Prbn.g_01908	Prbc.g_00243
OG0001337	Prbn.g_00097	Prbc.g_01224
OG0001339	Prbn.g_01316	Prbc.g_00469
OG0001340	Prbn.g_00098	Prbc.g_01225
OG0001341	Prbn.g_01134	Prbc.g_00539
OG0001342	Prbn.g_01727	Prbc.g_00059, Prbc.g_02139
OG0001343	Prbn.g_01932	Prbc.g_01956, Prbc.g_01957
OG0001344	Prbn.g_01193	Prbc.g_01441
OG0001345	Prbn.g_01209	Prbc.g_01425
OG0001346	Prbn.g_01083	Prbc.g_00567
OG0001348	Prbn.g_00148	Prbc.g_02169
OG0001350	Prbn.g_00313	Prbc.g_00333
OG0001351	Prbn.g_00656	Prbc.g_01515
OG0001352	Prbn.g_01584	Prbc.g_01761
OG0001354	Prbn.g_01408	Prbc.g_02046
OG0001355	Prbn.g_01354	Prbc.g_00802
OG0001356	Prbn.g_01733	Prbc.g_00603
OG0001357	Prbn.g_01110	Prbc.g_01294
OG0001359	Prbn.g_01931	Prbc.g_01958
OG0001362	Prbn.g_00226	Prbc.g_00723
OG0001363	Prbn.g_00228	Prbc.g_01521
OG0001365	Prbn.g_00947	Prbc.g_00994
OG0001368	Prbn.g_01109, Prbn.g_01052, Prbn.g_00775	Prbc.g_00149, Prbc.g_00130
OG0001369	Prbn.g_01329	Prbc.g_00481
OG0001370	Prbn.g_00651	Prbc.g_00170
OG0001371	Prbn.g_01585	Prbc.g_01760
OG0001372	Prbn.g_00475	Prbc.g_01116
OG0001375	Prbn.g_01933	Prbc.g_01955
OG0001380	Prbn.g_01124	Prbc.g_01470
OG0001381	Prbn.g_01164	Prbc.g_00655
OG0001394	Prbn.g_01606	Prbc.g_01993
OG0001397	Prbn.g_00227	Prbc.g_00724
OG0001398	Prbn.g_01637	Prbc.g_01806
OG0001401	Prbn.g_01508	Prbc.g_01896
OG0001402	Prbn.g_00490	Prbc.g_01701
OG0001403	Prbn.g_00751	Prbc.g_01100
OG0001404	Prbn.g_00709	Prbc.g_00505
OG0001407	Prbn.g_01117	Prbc.g_01947
OG0001409	Prbn.g_01197	Prbc.g_01437
OG0001410	Prbn.g_01214	Prbc.g_00587
OG0001414	Prbn.g_00321	Prbc.g_00342
OG0001415	Prbn.g_00319	Prbc.g_00340
OG0001418	Prbn.g_01579	Prbc.g_01766
OG0001419	Prbn.g_01118	Prbc.g_01825
OG0001421	Prbn.g_00892	Prbc.g_00796
OG0001422	Prbn.g_01114	Prbc.g_02129
OG0001424	Prbn.g_01042	Prbc.g_01380
OG0001425	Prbn.g_00937	Prbc.g_01004
OG0001429	Prbn.g_01446	Prbc.g_02006
OG0001430	Prbn.g_01125	Prbc.g_01945
OG0001431	Prbn.g_01143, Prbn.g_00138	Prbc.g_00143
OG0001433	Prbn.g_01732	Prbc.g_00602
OG0001434	Prbn.g_01601	Prbc.g_01998
OG0001435	Prbn.g_01625	Prbc.g_01973
OG0001437	Prbn.g_00320	Prbc.g_00341
OG0001440	Prbn.g_01709, Prbn.g_01703	Prbc.g_01315
OG0001443	Prbn.g_01128	Prbc.g_00905
OG0001446	Prbn.g_01034	Prbc.g_00494
OG0001450	Prbn.g_01576	Prbc.g_01769
OG0001451	Prbn.g_01479	Prbc.g_01924
OG0001455	Prbn.g_01133	Prbc.g_01117
OG0001460	Prbn.g_01731	Prbc.g_00601
OG0001461	Prbn.g_00725	Prbc.g_00014
OG0001463	Prbn.g_00054	Prbc.g_01179
OG0001464	Prbn.g_00099	Prbc.g_01813
OG0001467	Prbn.g_01235	Prbc.g_00514
OG0001468	Prbn.g_01941	Prbc.g_01954
OG0001472	Prbn.g_00467	Prbc.g_01940, Prbc.g_00069
OG0001476	Prbn.g_01196	Prbc.g_01438
OG0001477	Prbn.g_00833	Prbc.g_00010
OG0001481	Prbn.g_01104	Prbc.g_02120
OG0001483	Prbn.g_01661	Prbc.g_00105, Prbc.g_00807, Prbc.g_02166
OG0001484	Prbn.g_00877	Prbc.g_01278
OG0001485	Prbn.g_00803	Prbc.g_00144
OG0001486	Prbn.g_01187	Prbc.g_01448
OG0001487	Prbn.g_00252	Prbc.g_00747
OG0001488	Prbn.g_01202	Prbc.g_01432
OG0001489	Prbn.g_01896	Prbc.g_00269
OG0001491	Prbn.g_01454	Prbc.g_01999
OG0001496	Prbn.g_00831	Prbc.g_00008
OG0001497	Prbn.g_00832	Prbc.g_00009
OG0001498	Prbn.g_00695	Prbc.g_01269
OG0001500	Prbn.g_00029	Prbc.g_01157
OG0001501	Prbn.g_01635	Prbc.g_01290
OG0001503	Prbn.g_01028	Prbc.g_02170
OG0001506	Prbn.g_00256	Prbc.g_00751
OG0001510	Prbn.g_00990	Prbc.g_00205
OG0001511	Prbn.g_01307	Prbc.g_00461
OG0001512	Prbn.g_01132	Prbc.g_00820
OG0001513	Prbn.g_01677	Prbc.g_01112
OG0001514	Prbn.g_00830	Prbc.g_00007
OG0001515	Prbn.g_01571	Prbc.g_01774
OG0001516	Prbn.g_00839	Prbc.g_01741
OG0001517	Prbn.g_00106	Prbc.g_01247
OG0001518	Prbn.g_00938	Prbc.g_01003
OG0001519	Prbn.g_00933	Prbc.g_01008
OG0001521	Prbn.g_01456	Prbc.g_01377, Prbc.g_02071
OG0001522	Prbn.g_01512	Prbc.g_01892
OG0001523	Prbn.g_01655	Prbc.g_00901
OG0001524	Prbn.g_01656	Prbc.g_00902
OG0001526	Prbn.g_00721	Prbc.g_02000
OG0001529	Prbn.g_00741	Prbc.g_01119
OG0001530	Prbn.g_01308	Prbc.g_00462
OG0001531	Prbn.g_00311	Prbc.g_00331
OG0001532	Prbn.g_00393	Prbc.g_01415
OG0001534	Prbn.g_01362	Prbc.g_02096
OG0001535	Prbn.g_01378	Prbc.g_02084
OG0001536	Prbn.g_01422	Prbc.g_02032
OG0001537	Prbn.g_01609	Prbc.g_01990
OG0001538	Prbn.g_01541	Prbc.g_01863
OG0001539	Prbn.g_01631	Prbc.g_01968
OG0001540	Prbn.g_01287	Prbc.g_00440
OG0001541	Prbn.g_00374	Prbc.g_00392
OG0001542	Prbn.g_00368	Prbc.g_00386
OG0001543	Prbn.g_01098	Prbc.g_01939
OG0001544	Prbn.g_00934	Prbc.g_01007
OG0001545	Prbn.g_00919	Prbc.g_01041
OG0001549	Prbn.g_01481	Prbc.g_01922
OG0001550	Prbn.g_01024	Prbc.g_01277
OG0001552	Prbn.g_00889	Prbc.g_00904
OG0001557	Prbn.g_01605	Prbc.g_01994
OG0001559	Prbn.g_01309	Prbc.g_00463
OG0001560	Prbn.g_01320	Prbc.g_00473
OG0001561	Prbn.g_01372	Prbc.g_02089
OG0001562	Prbn.g_01385	Prbc.g_02078
OG0001563	Prbn.g_01880	Prbc.g_00285
OG0001566	Prbn.g_01588	Prbc.g_01756
OG0001569	Prbn.g_00774	Prbc.g_00041
OG0001571	Prbn.g_00813	Prbc.g_01348, Prbc.g_02182
OG0001572	Prbn.g_00811	Prbc.g_00019, Prbc.g_00096
OG0001575	Prbn.g_00550	Prbc.g_01645
OG0001576	Prbn.g_01070	Prbc.g_00578
OG0001577	Prbn.g_01184	Prbc.g_01451
OG0001579	Prbn.g_00095	Prbc.g_01222
OG0001581	Prbn.g_01065	Prbc.g_02147
OG0001584	Prbn.g_00852	Prbc.g_01848
OG0001589	Prbn.g_01791	Prbc.g_00875
OG0001591	Prbn.g_01592	Prbc.g_01751
OG0001595	Prbn.g_00711	Prbc.g_00506
OG0001596	Prbn.g_00702	Prbc.g_00498
OG0001597	Prbn.g_00253	Prbc.g_00748
OG0001598	Prbn.g_01566	Prbc.g_02116
OG0001599	Prbn.g_00650	Prbc.g_01523
OG0001600	Prbn.g_00603	Prbc.g_01591
OG0001601	Prbn.g_01590	Prbc.g_01754
OG0001603	Prbn.g_01452	Prbc.g_02002
OG0001604	Prbn.g_01613	Prbc.g_01986
OG0001605	Prbn.g_01029	Prbc.g_02144
OG0001606	Prbn.g_01019	Prbc.g_00615
OG0001607	Prbn.g_00801	Prbc.g_00158
OG0001608	Prbn.g_01360	Prbc.g_02160
OG0001609	Prbn.g_00254	Prbc.g_00749
OG0001610	Prbn.g_00257	Prbc.g_00753
OG0001611	Prbn.g_01666	Prbc.g_00613
OG0001626	Prbn.g_00796	Prbc.g_00048, Prbc.g_01302
OG0001629	Prbn.g_00822	Prbc.g_00115
OG0001630	Prbn.g_01924	Prbc.g_01963
OG0001631	Prbn.g_00805	Prbc.g_01814
OG0001642	Prbn.g_01492	Prbc.g_00597
OG0001644	Prbn.g_01951	Prbc.g_01802
OG0001648	Prbn.g_01681	Prbc.g_00816
OG0001649	Prbn.g_01021	Prbc.g_01946
OG0001650	Prbn.g_01705	Prbc.g_00040
OG0001650	Prbn.g_00141	Prbc.g_01300
OG0001651	Prbn.g_01153	Prbc.g_02157
OG0001656	Prbn.g_00094	Prbc.g_01221
OG0001659	Prbn.g_00143	Prbc.g_01419
OG0001661	Prbn.g_00792	Prbc.g_02156
OG0001662	Prbn.g_01639	Prbc.g_00063
OG0001663	Prbn.g_01170	Prbc.g_01464
OG0001664	Prbn.g_01643	Prbc.g_00652
OG0001665	Prbn.g_01163	Prbc.g_00654
OG0001668	Prbn.g_01669, Prbn.g_01699	Prbc.g_01486, Prbc.g_00895
OG0001670	Prbn.g_00790	Prbc.g_00052
OG0001676	Prbn.g_00096	Prbc.g_01223
OG0001684	Prbn.g_00526	Prbc.g_01231
OG0001689	Prbn.g_00986	Prbc.g_00200
OG0001691	Prbn.g_01457	Prbc.g_02099
OG0001697	Prbn.g_01453	Prbc.g_02001
OG0001699	Prbn.g_01649	Prbc.g_01520
OG0001706	Prbn.g_00128	Prbc.g_00527, Prbc.g_01311
OG0001710	Prbn.g_00459	Prbc.g_01135
OG0001722	Prbn.g_01926	Prbc.g_01961
OG0001725	Prbn.g_00132	Prbc.g_00078
OG0001727	Prbn.g_01665, Prbn.g_01041	Prbc.g_00630
OG0001746	Prbn.g_00129	Prbc.g_00146
OG0001757	Prbn.g_00825, Prbn.g_00799	Prbc.g_00112
OG0001758	Prbn.g_01723	Prbc.g_00552, Prbc.g_00020
OG0001769	Prbn.g_01137	Prbc.g_01372
OG0001770	Prbn.g_01660	Prbc.g_00021, Prbc.g_01364
OG0001793	Prbn.g_00776, Prbn.g_01051	Prbc.g_01324
OG0001802	Prbn.g_01130, Prbn.g_00815	Prbc.g_00251
OG0001820	Prbn.g_01040	Prbc.g_00155
OG0001875	Prbn.g_01722	Prbc.g_00553
OG0001876	Prbn.g_01721	Prbc.g_00554
OG0001916	Prbn.g_00618	Prbc.g_01555
OG0001917	Prbn.g_01377	Prbc.g_02085
OG0001955	Prbn.g_00135	Prbc.g_00547
OG0001956	Prbn.g_01485	Prbc.g_01918
OG0001963	Prbn.g_00873	Prbc.g_00961
OG0001977	Prbn.g_00928	Prbc.g_01014
OG0001988	Prbn.g_01108	Prbc.g_00147
OG0002036	Prbn.g_00882	Prbc.g_01283
OG0002052	Prbn.g_01367	Prbc.g_01937
OG0002164	Prbn.g_01936	Prbc.g_02127
OG0002165	Prbn.g_01942	Prbc.g_00516
OG0002176	Prbn.g_00773, Prbn.g_00147	Prbc.g_00139
OG0002177	Prbn.g_00479	Prbc.g_01385
OG0002232	Prbn.g_01581	Prbc.g_01764
OG0002240	Prbn.g_01296	Prbc.g_00450
OG0002275	Prbn.g_01715	Prbc.g_01361
OG0002282	Prbn.g_00888	Prbc.g_01949
OG0002283	Prbn.g_01139	Prbc.g_00090
OG0002284	Prbn.g_00817	Prbc.g_00551
OG0002293	Prbn.g_00816	Prbc.g_02122
OG0002294	Prbn.g_01935	Prbc.g_00524, Prbc.g_02118
OG0002345	Prbn.g_00471	Prbc.g_01328, Prbc.g_00053
OG0002346	Prbn.g_01162	Prbc.g_00651
OG0002383	Prbn.g_01043	Prbc.g_00087
OG0002453	Prbn.g_01725	Prbc.g_01281
OG0002455	Prbn.g_00127	Prbc.g_00818
OG0002456	Prbn.g_01913	Prbc.g_00239
OG0002497	Prbn.g_00824	Prbc.g_00120
OG0002499	Prbn.g_00872	Prbc.g_00005
OG0002501	Prbn.g_00795	Prbc.g_02188
OG0002502	Prbn.g_01940	Prbc.g_00522
OG0002503	Prbn.g_00646	Prbc.g_01527
OG0002504	Prbn.g_01555	Prbc.g_01786
OG0002505	Prbn.g_00137	Prbc.g_01926
OG0002508	Prbn.g_00823	Prbc.g_00611
OG0002509	Prbn.g_00818	Prbc.g_01306
OG0002510	Prbn.g_01033	Prbc.g_01313
OG0002511	Prbn.g_00051	Prbc.g_01335
OG0002512	Prbn.g_00478	Prbc.g_01384
OG0002513	Prbn.g_01156	Prbc.g_01477
OG0002514	Prbn.g_00902	Prbc.g_00786
OG0002515	Prbn.g_01654	Prbc.g_00900
OG0002516	Prbn.g_01158	Prbc.g_00928
OG0002517	Prbn.g_01058	Prbc.g_00962
OG0002584	Prbn.g_01359	Prbc.g_00523
OG0002586	Prbn.g_01587	Prbc.g_00648
OG0002587	Prbn.g_01720	Prbc.g_00926
OG0002654	Prbn.g_01138	Prbc.g_02134
OG0002655	Prbn.g_01122	Prbc.g_02138
OG0002656	Prbn.g_01105	Prbc.g_00612
OG0002657	Prbn.g_00131	Prbc.g_01304
OG0002658	Prbn.g_01166	Prbc.g_01469
OG0002659	Prbn.g_01944	Prbc.g_00817
OG0002660	Prbn.g_01129	Prbc.g_00824
OG0002661	Prbn.g_01116	Prbc.g_00537
OG0002662	Prbn.g_01642	Prbc.g_00034
OG0002725	Prbn.g_01702	Prbc.g_00540, Prbc.g_02199
OG0002727	Prbn.g_01355	Prbc.g_00058
OG0002728	Prbn.g_01938	Prbc.g_01952
OG0002809	Prbn.g_01392	Prbc.g_02060
OG0002810	Prbn.g_00868	Prbc.g_02174
OG0002811	Prbn.g_01050	Prbc.g_00131
OG0002812	Prbn.g_00800	Prbc.g_01296
OG0002814	Prbn.g_00791	Prbc.g_00626
OG0002815	Prbn.g_01728	Prbc.g_00060, Prbc.g_00061
OG0002817	Prbn.g_01169	Prbc.g_01467
OG0002820	Prbn.g_01668	Prbc.g_00927
OG0002825	Prbn.g_01022	Prbc.g_00635, Prbc.g_01564
OG0002918	Prbn.g_00804	Prbc.g_00171
OG0002919	Prbn.g_00465	Prbc.g_01577
