Orthogroup	Prbn	Prau
OG0001118	Prbn.g_01404	Prau.g_01029
OG0001119	Prbn.g_01403	Prau.g_01030
OG0001120	Prbn.g_01401	Prau.g_01032
OG0001122	Prbn.g_01381	Prau.g_01061
OG0001123	Prbn.g_01375	Prau.g_01065
OG0001124	Prbn.g_01373	Prau.g_01067
OG0001125	Prbn.g_01371	Prau.g_01068
OG0001126	Prbn.g_01460	Prau.g_01078
OG0001127	Prbn.g_01461	Prau.g_01079
OG0001128	Prbn.g_01463	Prau.g_01081
OG0001129	Prbn.g_01464	Prau.g_01082
OG0001130	Prbn.g_01465	Prau.g_01083
OG0001131	Prbn.g_00692	Prau.g_01118
OG0001132	Prbn.g_01039	Prau.g_01127
OG0001133	Prbn.g_01239	Prau.g_01160
OG0001134	Prbn.g_01650	Prau.g_01174
OG0001135	Prbn.g_01653	Prau.g_01177
OG0001136	Prbn.g_01186	Prau.g_01204
OG0001137	Prbn.g_01198	Prau.g_01214
OG0001138	Prbn.g_00392	Prau.g_01232
OG0001139	Prbn.g_00394	Prau.g_01233
OG0001140	Prbn.g_00395	Prau.g_01234
OG0001141	Prbn.g_00396	Prau.g_01235
OG0001142	Prbn.g_00397	Prau.g_01236
OG0001143	Prbn.g_00404	Prau.g_01243
OG0001144	Prbn.g_00409	Prau.g_01248
OG0001145	Prbn.g_01092	Prau.g_01362
OG0001146	Prbn.g_01080	Prau.g_01375
OG0001147	Prbn.g_01060	Prau.g_01395
OG0001148	Prbn.g_01242	Prau.g_01411
OG0001149	Prbn.g_00153	Prau.g_01412
OG0001150	Prbn.g_00154	Prau.g_01413
OG0001151	Prbn.g_00165	Prau.g_01424
OG0001152	Prbn.g_00166	Prau.g_01425
OG0001153	Prbn.g_00244	Prau.g_01563
OG0001154	Prbn.g_00245	Prau.g_01564
OG0001155	Prbn.g_00262	Prau.g_01576
OG0001156	Prbn.g_00265	Prau.g_01579
OG0001157	Prbn.g_00266	Prau.g_01580
OG0001158	Prbn.g_00267	Prau.g_01581
OG0001159	Prbn.g_00268	Prau.g_01582
OG0001160	Prbn.g_00900	Prau.g_01606
OG0001161	Prbn.g_01688	Prau.g_01619
OG0001162	Prbn.g_00134	Prau.g_01630
OG0001163	Prbn.g_01736	Prau.g_01724
OG0001164	Prbn.g_01740	Prau.g_01728
OG0001165	Prbn.g_01743	Prau.g_01731
OG0001166	Prbn.g_01764	Prau.g_01751
OG0001167	Prbn.g_01782	Prau.g_01768
OG0001168	Prbn.g_01784	Prau.g_01770
OG0001169	Prbn.g_01786	Prau.g_01772
OG0001170	Prbn.g_01788	Prau.g_01774
OG0001171	Prbn.g_01798	Prau.g_01783
OG0001172	Prbn.g_01814	Prau.g_01797
OG0001173	Prbn.g_01815	Prau.g_01798
OG0001174	Prbn.g_01823	Prau.g_01806
OG0001175	Prbn.g_01824	Prau.g_01807
OG0001176	Prbn.g_01832	Prau.g_01814
OG0001177	Prbn.g_01834	Prau.g_01817
OG0001178	Prbn.g_01750	Prau.g_01822
OG0001179	Prbn.g_01864	Prau.g_01853
OG0001180	Prbn.g_01887	Prau.g_01875
OG0001181	Prbn.g_01891	Prau.g_01879
OG0001182	Prbn.g_01899	Prau.g_01886
OG0001183	Prbn.g_01904	Prau.g_01890
OG0001184	Prbn.g_01017	Prau.g_01906
OG0001185	Prbn.g_01001	Prau.g_01920
OG0001186	Prbn.g_00977	Prau.g_01943
OG0001187	Prbn.g_00974	Prau.g_01947
OG0001188	Prbn.g_00972	Prau.g_01950
OG0001189	Prbn.g_00956	Prau.g_01967
OG0001190	Prbn.g_00951	Prau.g_01971
OG0001191	Prbn.g_00941	Prau.g_01981
OG0001192	Prbn.g_00936	Prau.g_01985
OG0001193	Prbn.g_00924	Prau.g_01995
OG0001194	Prbn.g_00923	Prau.g_01996
OG0001195	Prbn.g_00922	Prau.g_01997
OG0001196	Prbn.g_00906	Prau.g_02010
OG0001198	Prbn.g_00297	Prau.g_02019
OG0001199	Prbn.g_00703	Prau.g_00075
OG0001201	Prbn.g_01311	Prau.g_00109
OG0001202	Prbn.g_00354	Prau.g_00200
OG0001203	Prbn.g_00312	Prau.g_00239
OG0001204	Prbn.g_00306	Prau.g_00245
OG0001205	Prbn.g_00668	Prau.g_00486
OG0001206	Prbn.g_00648	Prau.g_00504
OG0001207	Prbn.g_00637	Prau.g_00518
OG0001208	Prbn.g_00632	Prau.g_00523
OG0001209	Prbn.g_00581	Prau.g_00575
OG0001210	Prbn.g_00576	Prau.g_00580
OG0001211	Prbn.g_00566	Prau.g_00590
OG0001212	Prbn.g_00519	Prau.g_00634
OG0001213	Prbn.g_00484	Prau.g_00669
OG0001214	Prbn.g_00428	Prau.g_00677
OG0001215	Prbn.g_01573	Prau.g_00730
OG0001216	Prbn.g_01552	Prau.g_00757
OG0001217	Prbn.g_01023	Prau.g_00800
OG0001218	Prbn.g_01126	Prau.g_00809
OG0001219	Prbn.g_01447	Prau.g_00843
OG0001220	Prbn.g_01490	Prau.g_00906
OG0001221	Prbn.g_01610	Prau.g_00967
OG0001222	Prbn.g_01368	Prau.g_01007
OG0001223	Prbn.g_01400	Prau.g_01033
OG0001224	Prbn.g_01467	Prau.g_01085
OG0001225	Prbn.g_01469	Prau.g_01087
OG0001226	Prbn.g_00476	Prau.g_01112
OG0001227	Prbn.g_01141	Prau.g_01130
OG0001228	Prbn.g_00412	Prau.g_01251
OG0001229	Prbn.g_01127	Prau.g_01407
OG0001230	Prbn.g_00205	Prau.g_01520
OG0001231	Prbn.g_00691	Prau.g_01628
OG0001233	Prbn.g_01789	Prau.g_01775
OG0001234	Prbn.g_01826	Prau.g_01809
OG0001235	Prbn.g_01830	Prau.g_01819
OG0001236	Prbn.g_01919	Prau.g_01903
OG0001237	Prbn.g_01016	Prau.g_01907
OG0001238	Prbn.g_00940	Prau.g_01982
OG0001240	Prbn.g_01328	Prau.g_00094
OG0001241	Prbn.g_01318	Prau.g_00102
OG0001242	Prbn.g_01298	Prau.g_00120
OG0001243	Prbn.g_01291	Prau.g_00126
OG0001244	Prbn.g_01276	Prau.g_00142
OG0001245	Prbn.g_01150	Prau.g_00383
OG0001247	Prbn.g_01580	Prau.g_00723
OG0001248	Prbn.g_01578	Prau.g_00725
OG0001249	Prbn.g_00102	Prau.g_00832
OG0001250	Prbn.g_01503	Prau.g_00894
OG0001251	Prbn.g_01929	Prau.g_00943
OG0001252	Prbn.g_01462	Prau.g_01080
OG0001253	Prbn.g_00473	Prau.g_01131
OG0001254	Prbn.g_01652	Prau.g_01176
OG0001255	Prbn.g_01171	Prau.g_01191
OG0001256	Prbn.g_00893	Prau.g_01621
OG0001258	Prbn.g_01741	Prau.g_01729
OG0001259	Prbn.g_01787	Prau.g_01773
OG0001260	Prbn.g_01804	Prau.g_01789
OG0001261	Prbn.g_01872	Prau.g_01861
OG0001263	Prbn.g_01289	Prau.g_00129
OG0001265	Prbn.g_01299	Prau.g_00119
OG0001266	Prbn.g_00350	Prau.g_00204
OG0001267	Prbn.g_00047	Prau.g_00282
OG0001268	Prbn.g_00110	Prau.g_00341
OG0001269	Prbn.g_01491	Prau.g_00361
OG0001270	Prbn.g_00679	Prau.g_00475
OG0001271	Prbn.g_00642	Prau.g_00513
OG0001272	Prbn.g_00628	Prau.g_00527
OG0001273	Prbn.g_00422	Prau.g_00671
OG0001274	Prbn.g_00326	Prau.g_00743
OG0001275	Prbn.g_01390	Prau.g_01043
OG0001276	Prbn.g_01376	Prau.g_01064
OG0001277	Prbn.g_00918	Prau.g_01120
OG0001278	Prbn.g_00416	Prau.g_01256
OG0001279	Prbn.g_00810	Prau.g_01320
OG0001280	Prbn.g_01085	Prau.g_01370
OG0001281	Prbn.g_01079	Prau.g_01376
OG0001282	Prbn.g_01241	Prau.g_01410
OG0001283	Prbn.g_00909	Prau.g_01429
OG0001284	Prbn.g_00287	Prau.g_01601
OG0001285	Prbn.g_01772	Prau.g_01758
OG0001286	Prbn.g_01885	Prau.g_01873
OG0001287	Prbn.g_00994	Prau.g_01927
OG0001288	Prbn.g_00984	Prau.g_01936
OG0001289	Prbn.g_01334	Prau.g_00088
OG0001290	Prbn.g_01319	Prau.g_00101
OG0001291	Prbn.g_01281	Prau.g_00136
OG0001292	Prbn.g_00014	Prau.g_00250
OG0001293	Prbn.g_00027	Prau.g_00263
OG0001295	Prbn.g_00146	Prau.g_00509
OG0001296	Prbn.g_00605	Prau.g_00550
OG0001297	Prbn.g_00600	Prau.g_00555
OG0001298	Prbn.g_00539	Prau.g_00616
OG0001299	Prbn.g_00842	Prau.g_00706
OG0001300	Prbn.g_01569	Prau.g_00733
OG0001301	Prbn.g_01564	Prau.g_00736
OG0001302	Prbn.g_01451	Prau.g_00841
OG0001303	Prbn.g_01707	Prau.g_01047
OG0001304	Prbn.g_01363	Prau.g_01074
OG0001305	Prbn.g_01475	Prau.g_01093
OG0001306	Prbn.g_01174	Prau.g_01193
OG0001307	Prbn.g_01215	Prau.g_01392
OG0001308	Prbn.g_00222	Prau.g_01541
OG0001309	Prbn.g_00865	Prau.g_01625
OG0001310	Prbn.g_01758	Prau.g_01744
OG0001311	Prbn.g_01374	Prau.g_01066
OG0001315	Prbn.g_01136	Prau.g_00063
OG0001316	Prbn.g_01277	Prau.g_00141
OG0001317	Prbn.g_00316	Prau.g_00235
OG0001318	Prbn.g_00023	Prau.g_00258
OG0001319	Prbn.g_00040	Prau.g_00274
OG0001320	Prbn.g_01673, Prbn.g_01706	Prau.g_01284, Prau.g_00385
OG0001321	Prbn.g_00662	Prau.g_00492
OG0001322	Prbn.g_00661	Prau.g_00493
OG0001323	Prbn.g_00595	Prau.g_00560
OG0001324	Prbn.g_01568	Prau.g_00734
OG0001325	Prbn.g_00859	Prau.g_00760
OG0001327	Prbn.g_01633	Prau.g_01104
OG0001328	Prbn.g_01103	Prau.g_01129
OG0001329	Prbn.g_01704	Prau.g_01168
OG0001330	Prbn.g_00876	Prau.g_01345
OG0001331	Prbn.g_00156	Prau.g_01415
OG0001332	Prbn.g_00258	Prau.g_01574
OG0001333	Prbn.g_01783	Prau.g_01769
OG0001334	Prbn.g_01907	Prau.g_01893
OG0001335	Prbn.g_01908	Prau.g_01894
OG0001339	Prbn.g_01316	Prau.g_00104
OG0001340	Prbn.g_00098	Prau.g_00330
OG0001341	Prbn.g_01134	Prau.g_00798
OG0001342	Prbn.g_01727	Prau.g_00836
OG0001343	Prbn.g_01932	Prau.g_00940
OG0001344	Prbn.g_01193	Prau.g_01210
OG0001345	Prbn.g_01209	Prau.g_01225
OG0001346	Prbn.g_01083	Prau.g_01372
OG0001349	Prbn.g_00174	Prau.g_01530
OG0001350	Prbn.g_00313	Prau.g_00238, Prau.g_00784
OG0001351	Prbn.g_00656	Prau.g_00495
OG0001352	Prbn.g_01584	Prau.g_00720
OG0001355	Prbn.g_01354	Prau.g_01657, Prau.g_01309
OG0001359	Prbn.g_01931	Prau.g_00941
OG0001362	Prbn.g_00226	Prau.g_01545
OG0001363	Prbn.g_00228	Prau.g_01547
OG0001364	Prbn.g_01910	Prau.g_01896
OG0001365	Prbn.g_00947	Prau.g_01975
OG0001369	Prbn.g_01329	Prau.g_00093
OG0001370	Prbn.g_00651	Prau.g_00501
OG0001371	Prbn.g_01585	Prau.g_00719
OG0001372	Prbn.g_00475	Prau.g_00808
OG0001375	Prbn.g_01933	Prau.g_00939
OG0001380	Prbn.g_01124	Prau.g_01397
OG0001381	Prbn.g_01164	Prau.g_01403
OG0001382	Prbn.g_01121	Prau.g_01640
OG0001394	Prbn.g_01606	Prau.g_00971
OG0001397	Prbn.g_00227	Prau.g_01546
OG0001398	Prbn.g_01637	Prau.g_01653
OG0001404	Prbn.g_00709	Prau.g_00070
OG0001407	Prbn.g_01117	Prau.g_01110
OG0001409	Prbn.g_01197	Prau.g_01213
OG0001410	Prbn.g_01214	Prau.g_01393
OG0001411	Prbn.g_00716	Prau.g_01452
OG0001414	Prbn.g_00321	Prau.g_00230
OG0001415	Prbn.g_00319	Prau.g_00232
OG0001418	Prbn.g_01579	Prau.g_00724
OG0001419	Prbn.g_01118	Prau.g_01111
OG0001421	Prbn.g_00892	Prau.g_01622
OG0001422	Prbn.g_01114	Prau.g_01645
OG0001424	Prbn.g_01042	Prau.g_01126
OG0001428	Prbn.g_00382	Prau.g_00173
OG0001429	Prbn.g_01446	Prau.g_00844
OG0001430	Prbn.g_01125	Prau.g_01341
OG0001431	Prbn.g_01143, Prbn.g_00138	Prau.g_01344
OG0001434	Prbn.g_01601	Prau.g_00976
OG0001437	Prbn.g_00320	Prau.g_00231
OG0001440	Prbn.g_01709, Prbn.g_01703	Prau.g_00458, Prau.g_00432
OG0001446	Prbn.g_01034	Prau.g_00080
OG0001448	Prbn.g_00658	Prau.g_00369
OG0001450	Prbn.g_01576	Prau.g_00727
OG0001451	Prbn.g_01479	Prau.g_00915
OG0001455	Prbn.g_01133	Prau.g_01162, Prau.g_00749
OG0001463	Prbn.g_00054	Prau.g_00288
OG0001464	Prbn.g_00099	Prau.g_00331
OG0001465	Prbn.g_01557	Prau.g_00742
OG0001468	Prbn.g_01941	Prau.g_01102
OG0001472	Prbn.g_00467	Prau.g_01624
OG0001481	Prbn.g_01104	Prau.g_00376
OG0001483	Prbn.g_01661	Prau.g_01666
OG0001484	Prbn.g_00877	Prau.g_01709
OG0001485	Prbn.g_00803	Prau.g_01658
OG0001491	Prbn.g_01454	Prau.g_00839
OG0001500	Prbn.g_00029	Prau.g_00265
OG0001501	Prbn.g_01635	Prau.g_00745
OG0001503	Prbn.g_01028	Prau.g_01181
OG0001506	Prbn.g_00256	Prau.g_01572
OG0001521	Prbn.g_01456	Prau.g_00799
OG0001522	Prbn.g_01512	Prau.g_00886
OG0001523	Prbn.g_01655	Prau.g_01178
OG0001524	Prbn.g_01656	Prau.g_01179
OG0001525	Prbn.g_01710	Prau.g_01633
OG0001526	Prbn.g_00721	Prau.g_01272
OG0001549	Prbn.g_01481	Prau.g_00913
OG0001550	Prbn.g_01024	Prau.g_01165
OG0001552	Prbn.g_00889	Prau.g_01270
OG0001557	Prbn.g_01605	Prau.g_00972
OG0001564	Prbn.g_00722	Prau.g_01501, Prau.g_01505
OG0001565	Prbn.g_00784	Prau.g_00457, Prau.g_00431
OG0001566	Prbn.g_01588	Prau.g_00716
OG0001569	Prbn.g_00774	Prau.g_01137
OG0001571	Prbn.g_00813	Prau.g_01159
OG0001572	Prbn.g_00811	Prau.g_01308
OG0001581	Prbn.g_01065	Prau.g_00145
OG0001583	Prbn.g_01455	Prau.g_00838, Prau.g_00038
OG0001584	Prbn.g_00852	Prau.g_00988
OG0001587	Prbn.g_01806	Prau.g_01791
OG0001595	Prbn.g_00711	Prau.g_00069
OG0001596	Prbn.g_00702	Prau.g_00076
OG0001597	Prbn.g_00253	Prau.g_00364
OG0001599	Prbn.g_00650	Prau.g_00502
OG0001600	Prbn.g_00603	Prau.g_00552
OG0001601	Prbn.g_01590	Prau.g_00714
OG0001603	Prbn.g_01452	Prau.g_00840
OG0001604	Prbn.g_01613	Prau.g_00964
OG0001605	Prbn.g_01029	Prau.g_01057
OG0001606	Prbn.g_01019	Prau.g_01117
OG0001607	Prbn.g_00801	Prau.g_01180
OG0001608	Prbn.g_01360	Prau.g_01400
OG0001609	Prbn.g_00254	Prau.g_01570
OG0001610	Prbn.g_00257	Prau.g_01573
OG0001611	Prbn.g_01666	Prau.g_01635
OG0001626	Prbn.g_00796	Prau.g_00797
OG0001628	Prbn.g_00477	Prau.g_00811
OG0001629	Prbn.g_00822	Prau.g_00812
OG0001630	Prbn.g_01924	Prau.g_00947
OG0001631	Prbn.g_00805	Prau.g_01107
OG0001648	Prbn.g_01681	Prau.g_00375
OG0001649	Prbn.g_01021	Prau.g_01108
OG0001651	Prbn.g_01153	Prau.g_01634
OG0001661	Prbn.g_00792	Prau.g_00440
OG0001662	Prbn.g_01639	Prau.g_01147
OG0001663	Prbn.g_01170	Prau.g_01190
OG0001664	Prbn.g_01643	Prau.g_01336
OG0001665	Prbn.g_01163	Prau.g_01339
OG0001684	Prbn.g_00526	Prau.g_01674
OG0001685	Prbn.g_00472	Prau.g_00917
OG0001686	Prbn.g_01149	Prau.g_01056
OG0001687	Prbn.g_00652	Prau.g_01101
OG0001689	Prbn.g_00986	Prau.g_01934
OG0001697	Prbn.g_01453	Prau.g_00925
OG0001699	Prbn.g_01649	Prau.g_01683, Prau.g_01667
OG0001701	Prbn.g_00720	Prau.g_01793, Prau.g_01273
OG0001705	Prbn.g_01808	Prau.g_00406
OG0001706	Prbn.g_00128	Prau.g_00779
OG0001709	Prbn.g_00188	Prau.g_01477
OG0001710	Prbn.g_00459	Prau.g_01812
OG0001722	Prbn.g_01926	Prau.g_00945
OG0001725	Prbn.g_00132	Prau.g_00392
OG0001727	Prbn.g_01665, Prbn.g_01041	Prau.g_01710
OG0001746	Prbn.g_00129	Prau.g_01296
OG0001834	Prbn.g_00176	Prau.g_01454
OG0001836	Prbn.g_01236, Prbn.g_01237	Prau.g_01278
OG0001922	Prbn.g_00194	Prau.g_01386
OG0001923	Prbn.g_00187	Prau.g_01451
OG0001988	Prbn.g_01108	Prau.g_01387
OG0002034	Prbn.g_00481	Prau.g_01264
OG0002377	Prbn.g_01238	Prau.g_01277
OG0002379	Prbn.g_01692	Prau.g_00042
OG0002518	Prbn.g_00460	Prau.g_00454
OG0002583	Prbn.g_00871	Prau.g_01438
OG0002786	Prbn.g_00779	Prau.g_00657
OG0002833	Prbn.g_01691	Prau.g_00041
OG0002903	Prbn.g_00778	Prau.g_00658
OG0003081	Prbn.g_01067	Prau.g_01529
