Orthogroup	Prbn	Syah
OG0001126	Prbn.g_01460	Syah.g_02058
OG0001127	Prbn.g_01461	Syah.g_02057
OG0001128	Prbn.g_01463	Syah.g_02040
OG0001129	Prbn.g_01464	Syah.g_02038
OG0001130	Prbn.g_01465	Syah.g_02037
OG0001131	Prbn.g_00692	Syah.g_01819
OG0001132	Prbn.g_01039	Syah.g_01850
OG0001133	Prbn.g_01239	Syah.g_01957
OG0001134	Prbn.g_01650	Syah.g_01437
OG0001136	Prbn.g_01186	Syah.g_02160
OG0001137	Prbn.g_01198	Syah.g_02141
OG0001138	Prbn.g_00392	Syah.g_01421
OG0001139	Prbn.g_00394	Syah.g_01419
OG0001140	Prbn.g_00395	Syah.g_01418
OG0001141	Prbn.g_00396	Syah.g_01417
OG0001142	Prbn.g_00397	Syah.g_01416
OG0001143	Prbn.g_00404	Syah.g_01408
OG0001144	Prbn.g_00409	Syah.g_01399
OG0001145	Prbn.g_01092	Syah.g_02188
OG0001146	Prbn.g_01080	Syah.g_02206
OG0001147	Prbn.g_01060	Syah.g_01234
OG0001148	Prbn.g_01242	Syah.g_00984
OG0001149	Prbn.g_00153	Syah.g_00983
OG0001150	Prbn.g_00154	Syah.g_00982
OG0001151	Prbn.g_00165	Syah.g_00970
OG0001152	Prbn.g_00166	Syah.g_00969
OG0001153	Prbn.g_00244	Syah.g_01253
OG0001154	Prbn.g_00245	Syah.g_01252
OG0001155	Prbn.g_00262	Syah.g_02313
OG0001156	Prbn.g_00265	Syah.g_02316
OG0001157	Prbn.g_00266	Syah.g_02317
OG0001158	Prbn.g_00267	Syah.g_02318
OG0001159	Prbn.g_00268	Syah.g_02319
OG0001161	Prbn.g_01688	Syah.g_00475
OG0001162	Prbn.g_00134	Syah.g_01745
OG0001163	Prbn.g_01736	Syah.g_02370
OG0001164	Prbn.g_01740	Syah.g_02376
OG0001165	Prbn.g_01743	Syah.g_02381
OG0001166	Prbn.g_01764	Syah.g_02410
OG0001167	Prbn.g_01782	Syah.g_02259
OG0001168	Prbn.g_01784	Syah.g_02261
OG0001169	Prbn.g_01786	Syah.g_02263
OG0001170	Prbn.g_01788	Syah.g_02265
OG0001171	Prbn.g_01798	Syah.g_02276
OG0001172	Prbn.g_01814	Syah.g_00692
OG0001173	Prbn.g_01815	Syah.g_00693
OG0001174	Prbn.g_01823	Syah.g_00701
OG0001175	Prbn.g_01824	Syah.g_00702
OG0001176	Prbn.g_01832	Syah.g_00738
OG0001177	Prbn.g_01834	Syah.g_00736
OG0001178	Prbn.g_01750	Syah.g_02390
OG0001179	Prbn.g_01864	Syah.g_00767
OG0001180	Prbn.g_01887	Syah.g_00792
OG0001181	Prbn.g_01891	Syah.g_00796
OG0001182	Prbn.g_01899	Syah.g_00805
OG0001183	Prbn.g_01904	Syah.g_00810
OG0001184	Prbn.g_01017	Syah.g_00192
OG0001185	Prbn.g_01001	Syah.g_00244
OG0001186	Prbn.g_00977	Syah.g_00294
OG0001187	Prbn.g_00974	Syah.g_00289
OG0001188	Prbn.g_00972	Syah.g_00299
OG0001189	Prbn.g_00956	Syah.g_00316
OG0001190	Prbn.g_00951	Syah.g_00512
OG0001191	Prbn.g_00941	Syah.g_00491
OG0001192	Prbn.g_00936	Syah.g_00485
OG0001193	Prbn.g_00924	Syah.g_00456
OG0001194	Prbn.g_00923	Syah.g_00454
OG0001195	Prbn.g_00922	Syah.g_00453
OG0001196	Prbn.g_00906	Syah.g_00390
OG0001198	Prbn.g_00297	Syah.g_00376
OG0001199	Prbn.g_00703	Syah.g_02488
OG0001201	Prbn.g_01311	Syah.g_02538
OG0001202	Prbn.g_00354	Syah.g_00594
OG0001203	Prbn.g_00312	Syah.g_00909
OG0001204	Prbn.g_00306	Syah.g_00676
OG0001205	Prbn.g_00668	Syah.g_02222
OG0001206	Prbn.g_00648	Syah.g_01208
OG0001207	Prbn.g_00637	Syah.g_00987
OG0001208	Prbn.g_00632	Syah.g_00999
OG0001209	Prbn.g_00581	Syah.g_01067
OG0001210	Prbn.g_00576	Syah.g_01074
OG0001211	Prbn.g_00566	Syah.g_01092
OG0001212	Prbn.g_00519	Syah.g_01150
OG0001213	Prbn.g_00484	Syah.g_01946
OG0001214	Prbn.g_00428	Syah.g_01933
OG0001215	Prbn.g_01573	Syah.g_01996
OG0001216	Prbn.g_01552	Syah.g_01727
OG0001217	Prbn.g_01023	Syah.g_01869
OG0001218	Prbn.g_01126	Syah.g_01244
OG0001219	Prbn.g_01447	Syah.g_01578
OG0001220	Prbn.g_01490	Syah.g_02113
OG0001221	Prbn.g_01610	Syah.g_01816
OG0001223	Prbn.g_01400	Syah.g_01654
OG0001224	Prbn.g_01467	Syah.g_02034
OG0001225	Prbn.g_01469	Syah.g_02032
OG0001226	Prbn.g_00476	Syah.g_01887
OG0001227	Prbn.g_01141	Syah.g_00472
OG0001228	Prbn.g_00412	Syah.g_02228
OG0001229	Prbn.g_01127	Syah.g_02009
OG0001230	Prbn.g_00205	Syah.g_01302
OG0001231	Prbn.g_00691	Syah.g_00356
OG0001233	Prbn.g_01789	Syah.g_02266
OG0001234	Prbn.g_01826	Syah.g_00706
OG0001236	Prbn.g_01919	Syah.g_00189
OG0001237	Prbn.g_01016	Syah.g_00201
OG0001238	Prbn.g_00940	Syah.g_00490
OG0001240	Prbn.g_01328	Syah.g_02523
OG0001241	Prbn.g_01318	Syah.g_02532
OG0001242	Prbn.g_01298	Syah.g_00011
OG0001243	Prbn.g_01291	Syah.g_00017
OG0001244	Prbn.g_01276	Syah.g_00049
OG0001245	Prbn.g_01150	Syah.g_01848
OG0001247	Prbn.g_01580	Syah.g_01741
OG0001248	Prbn.g_01578	Syah.g_01744
OG0001249	Prbn.g_00102	Syah.g_00849
OG0001250	Prbn.g_01503	Syah.g_02090
OG0001251	Prbn.g_01929	Syah.g_00448
OG0001252	Prbn.g_01462	Syah.g_02041
OG0001253	Prbn.g_00473	Syah.g_01849
OG0001254	Prbn.g_01652	Syah.g_01438
OG0001255	Prbn.g_01171	Syah.g_00919
OG0001256	Prbn.g_00893	Syah.g_02369
OG0001258	Prbn.g_01741	Syah.g_02379
OG0001259	Prbn.g_01787	Syah.g_02264
OG0001260	Prbn.g_01804	Syah.g_02286
OG0001263	Prbn.g_01289	Syah.g_00020
OG0001265	Prbn.g_01299	Syah.g_00009
OG0001266	Prbn.g_00350	Syah.g_00590
OG0001267	Prbn.g_00047	Syah.g_00624
OG0001268	Prbn.g_00110	Syah.g_00864
OG0001269	Prbn.g_01491	Syah.g_00916
OG0001270	Prbn.g_00679	Syah.g_02238
OG0001271	Prbn.g_00642	Syah.g_01218
OG0001272	Prbn.g_00628	Syah.g_01003
OG0001273	Prbn.g_00422	Syah.g_01940
OG0001274	Prbn.g_00326	Syah.g_00537
OG0001275	Prbn.g_01390	Syah.g_01669
OG0001276	Prbn.g_01376	Syah.g_01685
OG0001277	Prbn.g_00918	Syah.g_00404
OG0001278	Prbn.g_00416	Syah.g_01390
OG0001279	Prbn.g_00810	Syah.g_01323
OG0001280	Prbn.g_01085	Syah.g_02197
OG0001281	Prbn.g_01079	Syah.g_02207
OG0001282	Prbn.g_01241	Syah.g_00985
OG0001283	Prbn.g_00909	Syah.g_00395
OG0001284	Prbn.g_00287	Syah.g_02348
OG0001286	Prbn.g_01885	Syah.g_00790
OG0001287	Prbn.g_00994	Syah.g_00252
OG0001288	Prbn.g_00984	Syah.g_00266
OG0001289	Prbn.g_01334	Syah.g_02508
OG0001291	Prbn.g_01281	Syah.g_00032
OG0001292	Prbn.g_00014	Syah.g_00671
OG0001293	Prbn.g_00027	Syah.g_00650
OG0001295	Prbn.g_00146	Syah.g_01076
OG0001296	Prbn.g_00605	Syah.g_01030
OG0001297	Prbn.g_00600	Syah.g_01034
OG0001298	Prbn.g_00539	Syah.g_01128
OG0001299	Prbn.g_00842	Syah.g_01501
OG0001300	Prbn.g_01569	Syah.g_02005
OG0001301	Prbn.g_01564	Syah.g_02018
OG0001302	Prbn.g_01451	Syah.g_01901
OG0001303	Prbn.g_01707	Syah.g_01580
OG0001304	Prbn.g_01363	Syah.g_01698
OG0001305	Prbn.g_01475	Syah.g_02024
OG0001306	Prbn.g_01174	Syah.g_02179
OG0001307	Prbn.g_01215	Syah.g_00724
OG0001309	Prbn.g_00865	Syah.g_01040
OG0001310	Prbn.g_01758	Syah.g_02402
OG0001311	Prbn.g_01374	Syah.g_01687
OG0001312	Prbn.g_01438	Syah.g_01590
OG0001314	Prbn.g_00777	Syah.g_02117
OG0001315	Prbn.g_01136	Syah.g_00808
OG0001316	Prbn.g_01277	Syah.g_00039
OG0001317	Prbn.g_00316	Syah.g_00905
OG0001318	Prbn.g_00023	Syah.g_00658
OG0001319	Prbn.g_00040	Syah.g_00635
OG0001321	Prbn.g_00662	Syah.g_02216
OG0001322	Prbn.g_00661	Syah.g_02215
OG0001323	Prbn.g_00595	Syah.g_01043
OG0001324	Prbn.g_01568	Syah.g_02006
OG0001325	Prbn.g_00859	Syah.g_01723
OG0001327	Prbn.g_01633	Syah.g_01519
OG0001328	Prbn.g_01103	Syah.g_01822
OG0001329	Prbn.g_01704	Syah.g_01906
OG0001330	Prbn.g_00876	Syah.g_02190
OG0001332	Prbn.g_00258	Syah.g_02308
OG0001333	Prbn.g_01783	Syah.g_02260
OG0001334	Prbn.g_01907	Syah.g_00818
OG0001335	Prbn.g_01908	Syah.g_00819
OG0001337	Prbn.g_00097	Syah.g_00815, Syah.g_00837
OG0001338	Prbn.g_00100	Syah.g_00856, Syah.g_02456, Syah.g_00841, Syah.g_00829
OG0001340	Prbn.g_00098	Syah.g_00838
OG0001341	Prbn.g_01134	Syah.g_02011
OG0001343	Prbn.g_01932	Syah.g_00450
OG0001344	Prbn.g_01193	Syah.g_02153
OG0001345	Prbn.g_01209	Syah.g_02124
OG0001346	Prbn.g_01083	Syah.g_02200
OG0001348	Prbn.g_00148	Syah.g_02073
OG0001349	Prbn.g_00174	Syah.g_02427
OG0001352	Prbn.g_01584	Syah.g_01058
OG0001353	Prbn.g_01513	Syah.g_02079
OG0001354	Prbn.g_01408	Syah.g_01641
OG0001355	Prbn.g_01354	Syah.g_01077
OG0001359	Prbn.g_01931	Syah.g_00451
OG0001362	Prbn.g_00226	Syah.g_01275
OG0001363	Prbn.g_00228	Syah.g_01273
OG0001364	Prbn.g_01910	Syah.g_00174
OG0001368	Prbn.g_01109, Prbn.g_01052, Prbn.g_00775	Syah.g_00677
OG0001370	Prbn.g_00651	Syah.g_00429, Syah.g_01732
OG0001372	Prbn.g_00475	Syah.g_01055
OG0001375	Prbn.g_01933	Syah.g_00449
OG0001379	Prbn.g_01090	Syah.g_02192
OG0001381	Prbn.g_01164	Syah.g_00717
OG0001382	Prbn.g_01121	Syah.g_00258
OG0001394	Prbn.g_01606	Syah.g_01810
OG0001397	Prbn.g_00227	Syah.g_01274
OG0001398	Prbn.g_01637	Syah.g_01563
OG0001401	Prbn.g_01508	Syah.g_02084
OG0001402	Prbn.g_00490	Syah.g_01958
OG0001403	Prbn.g_00751	Syah.g_00341
OG0001404	Prbn.g_00709	Syah.g_02482
OG0001407	Prbn.g_01117	Syah.g_01059
OG0001410	Prbn.g_01214	Syah.g_00725
OG0001414	Prbn.g_00321	Syah.g_00718
OG0001419	Prbn.g_01118	Syah.g_01060
OG0001421	Prbn.g_00892	Syah.g_01851
OG0001423	Prbn.g_00787	Syah.g_00965
OG0001425	Prbn.g_00937	Syah.g_00486
OG0001428	Prbn.g_00382	Syah.g_00081
OG0001430	Prbn.g_01125	Syah.g_00518
OG0001433	Prbn.g_01732	Syah.g_01513
OG0001434	Prbn.g_01601	Syah.g_01805
OG0001435	Prbn.g_01625	Syah.g_01525
OG0001443	Prbn.g_01128	Syah.g_00478
OG0001446	Prbn.g_01034	Syah.g_01731
OG0001448	Prbn.g_00658	Syah.g_01540
OG0001460	Prbn.g_01731	Syah.g_01512
OG0001461	Prbn.g_00725	Syah.g_00711
OG0001465	Prbn.g_01557	Syah.g_01737
OG0001468	Prbn.g_01941	Syah.g_01899
OG0001476	Prbn.g_01196	Syah.g_02145
OG0001477	Prbn.g_00833	Syah.g_02015
OG0001481	Prbn.g_01104	Syah.g_01703
OG0001484	Prbn.g_00877	Syah.g_00435
OG0001487	Prbn.g_00252	Syah.g_01245
OG0001488	Prbn.g_01202	Syah.g_02136
OG0001489	Prbn.g_01896	Syah.g_00801
OG0001496	Prbn.g_00831	Syah.g_02013
OG0001497	Prbn.g_00832	Syah.g_02014
OG0001498	Prbn.g_00695	Syah.g_00889
OG0001510	Prbn.g_00990	Syah.g_00256
OG0001511	Prbn.g_01307	Syah.g_02546
OG0001512	Prbn.g_01132	Syah.g_00910
OG0001514	Prbn.g_00830	Syah.g_02012
OG0001515	Prbn.g_01571	Syah.g_02001
OG0001516	Prbn.g_00839	Syah.g_01498
OG0001517	Prbn.g_00106	Syah.g_00859
OG0001518	Prbn.g_00938	Syah.g_00488
OG0001519	Prbn.g_00933	Syah.g_00476
OG0001522	Prbn.g_01512	Syah.g_02080
OG0001527	Prbn.g_00553	Syah.g_01107
OG0001529	Prbn.g_00741	Syah.g_00328
OG0001530	Prbn.g_01308	Syah.g_02544
OG0001531	Prbn.g_00311	Syah.g_00911
OG0001532	Prbn.g_00393	Syah.g_01420
OG0001534	Prbn.g_01362	Syah.g_01699
OG0001535	Prbn.g_01378	Syah.g_01683
OG0001536	Prbn.g_01422	Syah.g_01617
OG0001537	Prbn.g_01609	Syah.g_01815
OG0001538	Prbn.g_01541	Syah.g_01774
OG0001539	Prbn.g_01631	Syah.g_01521
OG0001540	Prbn.g_01287	Syah.g_00022
OG0001541	Prbn.g_00374	Syah.g_00621
OG0001542	Prbn.g_00368	Syah.g_00612
OG0001543	Prbn.g_01098	Syah.g_00568
OG0001544	Prbn.g_00934	Syah.g_00477
OG0001545	Prbn.g_00919	Syah.g_00405
OG0001549	Prbn.g_01481	Syah.g_02121
OG0001557	Prbn.g_01605	Syah.g_01809
OG0001559	Prbn.g_01309	Syah.g_02543
OG0001560	Prbn.g_01320	Syah.g_02531
OG0001561	Prbn.g_01372	Syah.g_01689
OG0001562	Prbn.g_01385	Syah.g_01675
OG0001563	Prbn.g_01880	Syah.g_00784
OG0001572	Prbn.g_00811	Syah.g_01333
OG0001574	Prbn.g_00555	Syah.g_01105
OG0001575	Prbn.g_00550	Syah.g_01110
OG0001576	Prbn.g_01070	Syah.g_01172
OG0001577	Prbn.g_01184	Syah.g_02162
OG0001579	Prbn.g_00095	Syah.g_00824, Syah.g_00828
OG0001580	Prbn.g_00734	Syah.g_00523, Syah.g_00522
OG0001588	Prbn.g_00688	Syah.g_00177
OG0001589	Prbn.g_01791	Syah.g_02269
OG0001591	Prbn.g_01592	Syah.g_01509
OG0001592	Prbn.g_00735	Syah.g_00521
OG0001614	Prbn.g_01002	Syah.g_00242
OG0001616	Prbn.g_00385	Syah.g_01430
OG0001617	Prbn.g_01567	Syah.g_02008
OG0001619	Prbn.g_01429	Syah.g_01607
OG0001620	Prbn.g_00114	Syah.g_00871
OG0001621	Prbn.g_00019	Syah.g_00662
OG0001622	Prbn.g_00910	Syah.g_00396
OG0001636	Prbn.g_00747	Syah.g_00336
OG0001638	Prbn.g_01756	Syah.g_02399
OG0001639	Prbn.g_00261	Syah.g_02312
OG0001640	Prbn.g_01459	Syah.g_02060
OG0001641	Prbn.g_01397	Syah.g_01660
OG0001643	Prbn.g_00431	Syah.g_01930
OG0001644	Prbn.g_01951	Syah.g_01709
OG0001654	Prbn.g_00259	Syah.g_02310
OG0001656	Prbn.g_00094	Syah.g_00827
OG0001657	Prbn.g_01258	Syah.g_00063
OG0001658	Prbn.g_00739	Syah.g_00513
OG0001659	Prbn.g_00143	Syah.g_01424
OG0001676	Prbn.g_00096	Syah.g_00826
OG0001678	Prbn.g_01813	Syah.g_00691
OG0001679	Prbn.g_00101	Syah.g_01114
OG0001691	Prbn.g_01457	Syah.g_01965
OG0001693	Prbn.g_01689	Syah.g_02029
OG0001717	Prbn.g_00826	Syah.g_00076
OG0001733	Prbn.g_01729	Syah.g_01514
OG0001747	Prbn.g_00687	Syah.g_00044
OG0001758	Prbn.g_01723	Syah.g_01464
OG0001769	Prbn.g_01137	Syah.g_01915
OG0001770	Prbn.g_01660	Syah.g_01448
OG0001771	Prbn.g_01672	Syah.g_02078
OG0001795	Prbn.g_01712, Prbn.g_01943	Syah.g_01461
OG0001807	Prbn.g_00723	Syah.g_00170
OG0001842	Prbn.g_01037	Syah.g_02303
OG0001875	Prbn.g_01722	Syah.g_01465
OG0001876	Prbn.g_01721	Syah.g_01466
OG0001916	Prbn.g_00618	Syah.g_01014
OG0001917	Prbn.g_01377	Syah.g_01684
OG0001930	Prbn.g_01036	Syah.g_02304
OG0001931	Prbn.g_01035	Syah.g_02305
OG0001965	Prbn.g_01679	Syah.g_01902
OG0002106	Prbn.g_01112	Syah.g_00469
OG0002340	Prbn.g_00344	Syah.g_00576
OG0002518	Prbn.g_00460	Syah.g_01479
