Orthogroup	Prbn	Prbb
OG0001049	Prbn.g_00671	Prbb.g_00447
OG0001050	Prbn.g_00670	Prbb.g_00448
OG0001051	Prbn.g_00669	Prbb.g_00449
OG0001052	Prbn.g_00643	Prbb.g_00475
OG0001053	Prbn.g_00631	Prbb.g_00488
OG0001054	Prbn.g_00616	Prbb.g_00502
OG0001055	Prbn.g_00597	Prbb.g_00521
OG0001056	Prbn.g_00580	Prbb.g_00539
OG0001057	Prbn.g_00575	Prbb.g_00544
OG0001058	Prbn.g_00567	Prbb.g_00553
OG0001059	Prbn.g_00563	Prbb.g_00557
OG0001060	Prbn.g_00557	Prbb.g_00564
OG0001061	Prbn.g_00542	Prbb.g_00577
OG0001062	Prbn.g_00540	Prbb.g_00579
OG0001063	Prbn.g_00538	Prbb.g_00580
OG0001064	Prbn.g_00537	Prbb.g_00581
OG0001065	Prbn.g_00536	Prbb.g_00582
OG0001066	Prbn.g_00535	Prbb.g_00583
OG0001067	Prbn.g_00534	Prbb.g_00584
OG0001068	Prbn.g_00533	Prbb.g_00585
OG0001069	Prbn.g_00532	Prbb.g_00586
OG0001070	Prbn.g_00528	Prbb.g_00588
OG0001071	Prbn.g_00527	Prbb.g_00589
OG0001072	Prbn.g_00525	Prbb.g_00590
OG0001073	Prbn.g_00511	Prbb.g_00604
OG0001074	Prbn.g_00499	Prbb.g_00616
OG0001075	Prbn.g_00498	Prbb.g_00617
OG0001076	Prbn.g_00491	Prbb.g_00624
OG0001077	Prbn.g_00485	Prbb.g_00629
OG0001078	Prbn.g_00427	Prbb.g_00637
OG0001079	Prbn.g_00439	Prbb.g_00648
OG0001080	Prbn.g_00445	Prbb.g_00654
OG0001081	Prbn.g_00447	Prbb.g_00656
OG0001082	Prbn.g_00448	Prbb.g_00657
OG0001083	Prbn.g_00836	Prbb.g_00662
OG0001084	Prbn.g_00837	Prbb.g_00664
OG0001085	Prbn.g_01594	Prbb.g_00674
OG0001086	Prbn.g_01593	Prbb.g_00675
OG0001087	Prbn.g_01575	Prbb.g_00694
OG0001088	Prbn.g_01574	Prbb.g_00695
OG0001089	Prbn.g_01563	Prbb.g_00705
OG0001090	Prbn.g_01553	Prbb.g_00714
OG0001091	Prbn.g_00857	Prbb.g_00716
OG0001092	Prbn.g_00858	Prbb.g_00717
OG0001093	Prbn.g_00863	Prbb.g_00722
OG0001094	Prbn.g_00856	Prbb.g_00777
OG0001095	Prbn.g_01533	Prbb.g_00796
OG0001096	Prbn.g_01519	Prbb.g_00811
OG0001097	Prbn.g_01499	Prbb.g_00830
OG0001098	Prbn.g_01480	Prbb.g_00847
OG0001099	Prbn.g_01925	Prbb.g_00917
OG0001100	Prbn.g_01630	Prbb.g_00924
OG0001101	Prbn.g_01627	Prbb.g_00926
OG0001102	Prbn.g_01624	Prbb.g_00929
OG0001103	Prbn.g_01622	Prbb.g_00931
OG0001104	Prbn.g_01599	Prbb.g_00763
OG0001105	Prbn.g_01595	Prbb.g_00767
OG0001106	Prbn.g_01427	Prbb.g_00979
OG0001107	Prbn.g_01420	Prbb.g_00989
OG0001108	Prbn.g_01416	Prbb.g_00993
OG0001109	Prbn.g_01415	Prbb.g_00994
OG0001110	Prbn.g_01413	Prbb.g_00996
OG0001111	Prbn.g_01412	Prbb.g_00997
OG0001112	Prbn.g_01411	Prbb.g_00998
OG0001113	Prbn.g_01410	Prbb.g_00999
OG0001114	Prbn.g_01409	Prbb.g_01000
OG0001115	Prbn.g_01407	Prbb.g_01002
OG0001116	Prbn.g_01406	Prbb.g_01003
OG0001117	Prbn.g_01405	Prbb.g_01004
OG0001118	Prbn.g_01404	Prbb.g_01005
OG0001119	Prbn.g_01403	Prbb.g_01006
OG0001120	Prbn.g_01401	Prbb.g_01007
OG0001122	Prbn.g_01381	Prbb.g_01038
OG0001123	Prbn.g_01375	Prbb.g_01043
OG0001124	Prbn.g_01373	Prbb.g_01045
OG0001125	Prbn.g_01371	Prbb.g_01047
OG0001126	Prbn.g_01460	Prbb.g_01058
OG0001127	Prbn.g_01461	Prbb.g_01059
OG0001128	Prbn.g_01463	Prbb.g_01062
OG0001129	Prbn.g_01464	Prbb.g_01063
OG0001130	Prbn.g_01465	Prbb.g_01064
OG0001131	Prbn.g_00692	Prbb.g_00897
OG0001132	Prbn.g_01039	Prbb.g_01108
OG0001133	Prbn.g_01239	Prbb.g_01085
OG0001134	Prbn.g_01650	Prbb.g_01887
OG0001135	Prbn.g_01653	Prbb.g_01890
OG0001136	Prbn.g_01186	Prbb.g_01520
OG0001137	Prbn.g_01198	Prbb.g_01507
OG0001138	Prbn.g_00392	Prbb.g_01486
OG0001139	Prbn.g_00394	Prbb.g_01484
OG0001140	Prbn.g_00395	Prbb.g_01483
OG0001141	Prbn.g_00396	Prbb.g_01482
OG0001142	Prbn.g_00397	Prbb.g_01481
OG0001143	Prbn.g_00404	Prbb.g_01474
OG0001144	Prbn.g_00409	Prbb.g_01469
OG0001145	Prbn.g_01092	Prbb.g_01578
OG0001146	Prbn.g_01080	Prbb.g_01590
OG0001147	Prbn.g_01060	Prbb.g_01612
OG0001148	Prbn.g_01242	Prbb.g_01641
OG0001149	Prbn.g_00153	Prbb.g_01642
OG0001150	Prbn.g_00154	Prbb.g_01643
OG0001151	Prbn.g_00165	Prbb.g_01654
OG0001152	Prbn.g_00166	Prbb.g_01655
OG0001153	Prbn.g_00244	Prbb.g_01716
OG0001154	Prbn.g_00245	Prbb.g_01717
OG0001155	Prbn.g_00262	Prbb.g_01733
OG0001156	Prbn.g_00265	Prbb.g_01736
OG0001157	Prbn.g_00266	Prbb.g_01737
OG0001158	Prbn.g_00267	Prbb.g_01738
OG0001159	Prbn.g_00268	Prbb.g_01739
OG0001160	Prbn.g_00900	Prbb.g_01765
OG0001161	Prbn.g_01688	Prbb.g_01555
OG0001162	Prbn.g_00134	Prbb.g_01778
OG0001163	Prbn.g_01736	Prbb.g_01815
OG0001164	Prbn.g_01740	Prbb.g_01819
OG0001165	Prbn.g_01743	Prbb.g_01822
OG0001166	Prbn.g_01764	Prbb.g_01840
OG0001167	Prbn.g_01782	Prbb.g_01858
OG0001168	Prbn.g_01784	Prbb.g_01859
OG0001169	Prbn.g_01786	Prbb.g_01861
OG0001170	Prbn.g_01788	Prbb.g_01863
OG0001171	Prbn.g_01798	Prbb.g_01873
OG0001172	Prbn.g_01814	Prbb.g_01926
OG0001173	Prbn.g_01815	Prbb.g_01927
OG0001174	Prbn.g_01823	Prbb.g_01935
OG0001175	Prbn.g_01824	Prbb.g_01936
OG0001176	Prbn.g_01832	Prbb.g_01947
OG0001177	Prbn.g_01834	Prbb.g_01945
OG0001178	Prbn.g_01750	Prbb.g_01279
OG0001179	Prbn.g_01864	Prbb.g_01984
OG0001180	Prbn.g_01887	Prbb.g_02007
OG0001181	Prbn.g_01891	Prbb.g_02011
OG0001182	Prbn.g_01899	Prbb.g_02019
OG0001183	Prbn.g_01904	Prbb.g_02025
OG0001184	Prbn.g_01017	Prbb.g_02041
OG0001185	Prbn.g_01001	Prbb.g_02056
OG0001186	Prbn.g_00977	Prbb.g_02097
OG0001187	Prbn.g_00974	Prbb.g_02100
OG0001188	Prbn.g_00972	Prbb.g_02102
OG0001189	Prbn.g_00956	Prbb.g_02119
OG0001190	Prbn.g_00951	Prbb.g_02124
OG0001191	Prbn.g_00941	Prbb.g_02134
OG0001192	Prbn.g_00936	Prbb.g_02139
OG0001193	Prbn.g_00924	Prbb.g_02152
OG0001194	Prbn.g_00923	Prbb.g_02153
OG0001195	Prbn.g_00922	Prbb.g_02154
OG0001196	Prbn.g_00906	Prbb.g_02175
OG0001198	Prbn.g_00297	Prbb.g_02186
OG0001199	Prbn.g_00703	Prbb.g_00129
OG0001201	Prbn.g_01311	Prbb.g_00163
OG0001202	Prbn.g_00354	Prbb.g_00256
OG0001203	Prbn.g_00312	Prbb.g_00295
OG0001204	Prbn.g_00306	Prbb.g_00301
OG0001205	Prbn.g_00668	Prbb.g_00450
OG0001206	Prbn.g_00648	Prbb.g_00469
OG0001207	Prbn.g_00637	Prbb.g_00480
OG0001208	Prbn.g_00632	Prbb.g_00487
OG0001209	Prbn.g_00581	Prbb.g_00538
OG0001210	Prbn.g_00576	Prbb.g_00543
OG0001211	Prbn.g_00566	Prbb.g_00554
OG0001212	Prbn.g_00519	Prbb.g_00596
OG0001213	Prbn.g_00484	Prbb.g_00630
OG0001214	Prbn.g_00428	Prbb.g_00638
OG0001215	Prbn.g_01573	Prbb.g_00696
OG0001216	Prbn.g_01552	Prbb.g_00715
OG0001217	Prbn.g_01023	Prbb.g_00108
OG0001218	Prbn.g_01126	Prbb.g_00754
OG0001219	Prbn.g_01447	Prbb.g_00960
OG0001220	Prbn.g_01490	Prbb.g_00837
OG0001221	Prbn.g_01610	Prbb.g_00944
OG0001222	Prbn.g_01368	Prbb.g_00893
OG0001223	Prbn.g_01400	Prbb.g_01008
OG0001224	Prbn.g_01467	Prbb.g_01066
OG0001225	Prbn.g_01469	Prbb.g_01068
OG0001227	Prbn.g_01141	Prbb.g_01090
OG0001228	Prbn.g_00412	Prbb.g_01465
OG0001229	Prbn.g_01127	Prbb.g_01201
OG0001230	Prbn.g_00205	Prbb.g_01678
OG0001231	Prbn.g_00691	Prbb.g_00758
OG0001233	Prbn.g_01789	Prbb.g_01864
OG0001234	Prbn.g_01826	Prbb.g_01938
OG0001235	Prbn.g_01830	Prbb.g_01942
OG0001236	Prbn.g_01919	Prbb.g_02038
OG0001237	Prbn.g_01016	Prbb.g_02042
OG0001238	Prbn.g_00940	Prbb.g_02135
OG0001239	Prbn.g_00706	Prbb.g_00126
OG0001240	Prbn.g_01328	Prbb.g_00148
OG0001241	Prbn.g_01318	Prbb.g_00157
OG0001242	Prbn.g_01298	Prbb.g_00176
OG0001243	Prbn.g_01291	Prbb.g_00183
OG0001244	Prbn.g_01276	Prbb.g_00199
OG0001245	Prbn.g_01150	Prbb.g_01288
OG0001247	Prbn.g_01580	Prbb.g_00689
OG0001248	Prbn.g_01578	Prbb.g_00691
OG0001249	Prbn.g_00102	Prbb.g_00389
OG0001251	Prbn.g_01929	Prbb.g_01913
OG0001252	Prbn.g_01462	Prbb.g_01061
OG0001253	Prbn.g_00473	Prbb.g_01783
OG0001254	Prbn.g_01652	Prbb.g_01889
OG0001255	Prbn.g_01171	Prbb.g_01534
OG0001256	Prbn.g_00893	Prbb.g_01774
OG0001258	Prbn.g_01741	Prbb.g_01820
OG0001259	Prbn.g_01787	Prbb.g_01862
OG0001260	Prbn.g_01804	Prbb.g_01879
OG0001261	Prbn.g_01872	Prbb.g_01992
OG0001263	Prbn.g_01289	Prbb.g_00186
OG0001269	Prbn.g_01491	Prbb.g_00836
OG0001273	Prbn.g_00422	Prbb.g_00632
OG0001277	Prbn.g_00918	Prbb.g_02163
OG0001279	Prbn.g_00810	Prbb.g_01196
OG0001280	Prbn.g_01085	Prbb.g_01585
OG0001281	Prbn.g_01079	Prbb.g_01591
OG0001282	Prbn.g_01241	Prbb.g_01640
OG0001283	Prbn.g_00909	Prbb.g_02171
OG0001284	Prbn.g_00287	Prbb.g_01759
OG0001285	Prbn.g_01772	Prbb.g_01847
OG0001286	Prbn.g_01885	Prbb.g_02005
OG0001287	Prbn.g_00994	Prbb.g_02063
OG0001288	Prbn.g_00984	Prbb.g_02074
OG0001289	Prbn.g_01334	Prbb.g_00142
OG0001290	Prbn.g_01319	Prbb.g_00156
OG0001295	Prbn.g_00146	Prbb.g_01542
OG0001296	Prbn.g_00605	Prbb.g_00513
OG0001297	Prbn.g_00600	Prbb.g_00518
OG0001299	Prbn.g_00842	Prbb.g_00669
OG0001300	Prbn.g_01569	Prbb.g_00701
OG0001301	Prbn.g_01564	Prbb.g_00703
OG0001302	Prbn.g_01451	Prbb.g_00958
OG0001303	Prbn.g_01707	Prbb.g_01388
OG0001304	Prbn.g_01363	Prbb.g_01052
OG0001305	Prbn.g_01475	Prbb.g_00888
OG0001306	Prbn.g_01174	Prbb.g_01532
OG0001307	Prbn.g_01215	Prbb.g_01609
OG0001308	Prbn.g_00222	Prbb.g_01696
OG0001309	Prbn.g_00865	Prbb.g_00522
OG0001310	Prbn.g_01758	Prbb.g_01834
OG0001311	Prbn.g_01374	Prbb.g_01044
OG0001312	Prbn.g_01438	Prbb.g_00969
OG0001315	Prbn.g_01136	Prbb.g_02023
OG0001316	Prbn.g_01277	Prbb.g_00197
OG0001317	Prbn.g_00316	Prbb.g_00291
OG0001318	Prbn.g_00023	Prbb.g_00312
OG0001321	Prbn.g_00662	Prbb.g_00456
OG0001322	Prbn.g_00661	Prbb.g_00457
OG0001324	Prbn.g_01568	Prbb.g_00702
OG0001325	Prbn.g_00859	Prbb.g_00718
OG0001327	Prbn.g_01633	Prbb.g_00921
OG0001328	Prbn.g_01103	Prbb.g_00940
OG0001329	Prbn.g_01704	Prbb.g_01782
OG0001330	Prbn.g_00876	Prbb.g_01579
OG0001331	Prbn.g_00156	Prbb.g_01645
OG0001332	Prbn.g_00258	Prbb.g_01731
OG0001334	Prbn.g_01907	Prbb.g_02028
OG0001335	Prbn.g_01908	Prbb.g_02029
OG0001337	Prbn.g_00097	Prbb.g_00383
OG0001339	Prbn.g_01316	Prbb.g_00159
OG0001340	Prbn.g_00098	Prbb.g_00384
OG0001341	Prbn.g_01134	Prbb.g_00086
OG0001342	Prbn.g_01727	Prbb.g_01362, Prbb.g_01096
OG0001343	Prbn.g_01932	Prbb.g_00912
OG0001344	Prbn.g_01193	Prbb.g_01512
OG0001345	Prbn.g_01209	Prbb.g_01496
OG0001346	Prbn.g_01083	Prbb.g_01587
OG0001348	Prbn.g_00148	Prbb.g_01125
OG0001349	Prbn.g_00174	Prbb.g_00876
OG0001350	Prbn.g_00313	Prbb.g_00294
OG0001351	Prbn.g_00656	Prbb.g_00459
OG0001352	Prbn.g_01584	Prbb.g_00685
OG0001354	Prbn.g_01408	Prbb.g_01001
OG0001355	Prbn.g_01354	Prbb.g_01781
OG0001356	Prbn.g_01733	Prbb.g_01164
OG0001357	Prbn.g_01110	Prbb.g_01814
OG0001359	Prbn.g_01931	Prbb.g_00913
OG0001362	Prbn.g_00226	Prbb.g_01700
OG0001363	Prbn.g_00228	Prbb.g_00465
OG0001365	Prbn.g_00947	Prbb.g_02128
OG0001368	Prbn.g_01109, Prbn.g_01052, Prbn.g_00775	Prbb.g_01213, Prbb.g_01193
OG0001369	Prbn.g_01329	Prbb.g_00147
OG0001370	Prbn.g_00651	Prbb.g_01235
OG0001371	Prbn.g_01585	Prbb.g_00684
OG0001372	Prbn.g_00475	Prbb.g_00053
OG0001375	Prbn.g_01933	Prbb.g_00911
OG0001380	Prbn.g_01124	Prbb.g_01541
OG0001381	Prbn.g_01164	Prbb.g_01637
OG0001394	Prbn.g_01606	Prbb.g_00948
OG0001397	Prbn.g_00227	Prbb.g_01701
OG0001398	Prbn.g_01637	Prbb.g_00732
OG0001401	Prbn.g_01508	Prbb.g_00820
OG0001402	Prbn.g_00490	Prbb.g_00625
OG0001403	Prbn.g_00751	Prbb.g_00031
OG0001404	Prbn.g_00709	Prbb.g_00123
OG0001407	Prbn.g_01117	Prbb.g_00903
OG0001409	Prbn.g_01197	Prbb.g_01508
OG0001410	Prbn.g_01214	Prbb.g_01610
OG0001414	Prbn.g_00321	Prbb.g_00285
OG0001415	Prbn.g_00319	Prbb.g_00287
OG0001418	Prbn.g_01579	Prbb.g_00690
OG0001419	Prbn.g_01118	Prbb.g_00750
OG0001421	Prbn.g_00892	Prbb.g_01775
OG0001422	Prbn.g_01114	Prbb.g_01086
OG0001423	Prbn.g_00787	Prbb.g_01665, Prbb.g_01664
OG0001424	Prbn.g_01042	Prbb.g_01449
OG0001425	Prbn.g_00937	Prbb.g_02138
OG0001429	Prbn.g_01446	Prbb.g_00961
OG0001430	Prbn.g_01125	Prbb.g_00901
OG0001431	Prbn.g_01143, Prbn.g_00138	Prbb.g_01207
OG0001433	Prbn.g_01732	Prbb.g_01163
OG0001434	Prbn.g_01601	Prbb.g_00953
OG0001435	Prbn.g_01625	Prbb.g_00928
OG0001437	Prbn.g_00320	Prbb.g_00286
OG0001440	Prbn.g_01709, Prbn.g_01703	Prbb.g_01286
OG0001443	Prbn.g_01128	Prbb.g_01896
OG0001446	Prbn.g_01034	Prbb.g_00134
OG0001450	Prbn.g_01576	Prbb.g_00693
OG0001451	Prbn.g_01479	Prbb.g_00848
OG0001455	Prbn.g_01133	Prbb.g_00054
OG0001460	Prbn.g_01731	Prbb.g_01162
OG0001461	Prbn.g_00725	Prbb.g_01437
OG0001463	Prbn.g_00054	Prbb.g_00338
OG0001464	Prbn.g_00099	Prbb.g_00739
OG0001467	Prbn.g_01235	Prbb.g_00115
OG0001468	Prbn.g_01941	Prbb.g_00910
OG0001472	Prbn.g_00467	Prbb.g_01371
OG0001476	Prbn.g_01196	Prbb.g_01509
OG0001477	Prbn.g_00833	Prbb.g_01415
OG0001481	Prbn.g_01104	Prbb.g_01077
OG0001483	Prbn.g_01661	Prbb.g_00430, Prbb.g_01122, Prbb.g_01786, Prbb.g_01245, Prbb.g_01320, Prbb.g_01355, Prbb.g_01402
OG0001484	Prbn.g_00877	Prbb.g_01248
OG0001485	Prbn.g_00803	Prbb.g_01208
OG0001486	Prbn.g_01187	Prbb.g_01519
OG0001487	Prbn.g_00252	Prbb.g_01724
OG0001488	Prbn.g_01202	Prbb.g_01503
OG0001489	Prbn.g_01896	Prbb.g_02016
OG0001491	Prbn.g_01454	Prbb.g_00954
OG0001496	Prbn.g_00831	Prbb.g_01413
OG0001497	Prbn.g_00832	Prbb.g_01414
OG0001498	Prbn.g_00695	Prbb.g_00417
OG0001500	Prbn.g_00029	Prbb.g_00317
OG0001501	Prbn.g_01635	Prbb.g_01260
OG0001503	Prbn.g_01028	Prbb.g_01126
OG0001505	Prbn.g_01056	Prbb.g_00857
OG0001506	Prbn.g_00256	Prbb.g_01728
OG0001510	Prbn.g_00990	Prbb.g_02067
OG0001511	Prbn.g_01307	Prbb.g_00167
OG0001512	Prbn.g_01132	Prbb.g_01801
OG0001513	Prbn.g_01677	Prbb.g_00050
OG0001514	Prbn.g_00830	Prbb.g_01412
OG0001515	Prbn.g_01571	Prbb.g_00699
OG0001516	Prbn.g_00839	Prbb.g_00666
OG0001517	Prbn.g_00106	Prbb.g_00395
OG0001518	Prbn.g_00938	Prbb.g_02137
OG0001519	Prbn.g_00933	Prbb.g_02142
OG0001521	Prbn.g_01456	Prbb.g_01446, Prbb.g_01027
OG0001522	Prbn.g_01512	Prbb.g_00816
OG0001523	Prbn.g_01655	Prbb.g_01892
OG0001524	Prbn.g_01656	Prbb.g_01893
OG0001526	Prbn.g_00721	Prbb.g_00955
OG0001529	Prbn.g_00741	Prbb.g_00056
OG0001530	Prbn.g_01308	Prbb.g_00166
OG0001531	Prbn.g_00311	Prbb.g_00296
OG0001532	Prbn.g_00393	Prbb.g_01485
OG0001534	Prbn.g_01362	Prbb.g_01053
OG0001535	Prbn.g_01378	Prbb.g_01041
OG0001536	Prbn.g_01422	Prbb.g_00987
OG0001537	Prbn.g_01609	Prbb.g_00945
OG0001538	Prbn.g_01541	Prbb.g_00788
OG0001539	Prbn.g_01631	Prbb.g_00923
OG0001540	Prbn.g_01287	Prbb.g_00188
OG0001541	Prbn.g_00374	Prbb.g_00236
OG0001542	Prbn.g_00368	Prbb.g_00242
OG0001543	Prbn.g_01098	Prbb.g_00896
OG0001544	Prbn.g_00934	Prbb.g_02141
OG0001545	Prbn.g_00919	Prbb.g_02162
OG0001549	Prbn.g_01481	Prbb.g_00846
OG0001550	Prbn.g_01024	Prbb.g_01247
OG0001552	Prbn.g_00889	Prbb.g_01895
OG0001557	Prbn.g_01605	Prbb.g_00949
OG0001559	Prbn.g_01309	Prbb.g_00165
OG0001560	Prbn.g_01320	Prbb.g_00155
OG0001561	Prbn.g_01372	Prbb.g_01046
OG0001562	Prbn.g_01385	Prbb.g_01035
OG0001563	Prbn.g_01880	Prbb.g_02000
OG0001564	Prbn.g_00722	Prbb.g_00863
OG0001566	Prbn.g_01588	Prbb.g_00681
OG0001569	Prbn.g_00774	Prbb.g_01433
OG0001571	Prbn.g_00813	Prbb.g_01325
OG0001575	Prbn.g_00550	Prbb.g_00569
OG0001576	Prbn.g_01070	Prbb.g_01599
OG0001577	Prbn.g_01184	Prbb.g_01522
OG0001579	Prbn.g_00095	Prbb.g_00381
OG0001581	Prbn.g_01065	Prbb.g_01103
OG0001584	Prbn.g_00852	Prbb.g_00773
OG0001589	Prbn.g_01791	Prbb.g_01866
OG0001591	Prbn.g_01592	Prbb.g_00676
OG0001595	Prbn.g_00711	Prbb.g_00122
OG0001596	Prbn.g_00702	Prbb.g_00130
OG0001597	Prbn.g_00253	Prbb.g_01725
OG0001598	Prbn.g_01566	Prbb.g_01073
OG0001599	Prbn.g_00650	Prbb.g_00467
OG0001600	Prbn.g_00603	Prbb.g_00515
OG0001601	Prbn.g_01590	Prbb.g_00679
OG0001603	Prbn.g_01452	Prbb.g_00957
OG0001604	Prbn.g_01613	Prbb.g_00941
OG0001606	Prbn.g_01019	Prbb.g_01139
OG0001607	Prbn.g_00801	Prbb.g_01223
OG0001608	Prbn.g_01360	Prbb.g_01116
OG0001609	Prbn.g_00254	Prbb.g_01726
OG0001610	Prbn.g_00257	Prbb.g_01730
OG0001611	Prbn.g_01666	Prbb.g_01141
OG0001626	Prbn.g_00796	Prbb.g_01272
OG0001629	Prbn.g_00822	Prbb.g_01179
OG0001630	Prbn.g_01924	Prbb.g_00918
OG0001631	Prbn.g_00805	Prbb.g_00740
OG0001642	Prbn.g_01492	Prbb.g_01621
OG0001644	Prbn.g_01951	Prbb.g_00728
OG0001648	Prbn.g_01681	Prbb.g_01796
OG0001649	Prbn.g_01021	Prbb.g_00902
OG0001650	Prbn.g_01705	Prbb.g_01432
OG0001650	Prbn.g_00141	Prbb.g_01270
OG0001651	Prbn.g_01153	Prbb.g_01113
OG0001656	Prbn.g_00094	Prbb.g_00380
OG0001659	Prbn.g_00143	Prbb.g_01489
OG0001661	Prbn.g_00792	Prbb.g_01112
OG0001662	Prbn.g_01639	Prbb.g_01365
OG0001664	Prbn.g_01643	Prbb.g_01634
OG0001665	Prbn.g_01163	Prbb.g_01636
OG0001668	Prbn.g_01669, Prbn.g_01699	Prbb.g_01556, Prbb.g_00881, Prbb.g_00883, Prbb.g_01886
OG0001676	Prbn.g_00096	Prbb.g_00382
OG0001684	Prbn.g_00526	Prbb.g_00390
OG0001689	Prbn.g_00986	Prbb.g_02072
OG0001691	Prbn.g_01457	Prbb.g_01056
OG0001697	Prbn.g_01453	Prbb.g_00956
OG0001699	Prbn.g_01649	Prbb.g_00464
OG0001706	Prbn.g_00128	Prbb.g_01281
OG0001709	Prbn.g_00188	Prbb.g_00875
OG0001722	Prbn.g_01926	Prbb.g_00916
OG0001727	Prbn.g_01665, Prbn.g_01041	Prbb.g_01338
OG0001733	Prbn.g_01729	Prbb.g_01152
OG0001746	Prbn.g_00129	Prbb.g_01210
OG0001757	Prbn.g_00825, Prbn.g_00799	Prbb.g_01176
OG0001758	Prbn.g_01723	Prbb.g_01572
OG0001769	Prbn.g_01137	Prbb.g_01441
OG0001793	Prbn.g_00776, Prbn.g_01051	Prbb.g_01295
OG0001802	Prbn.g_01130, Prbn.g_00815	Prbb.g_02021
OG0001820	Prbn.g_01040	Prbb.g_01220
OG0001875	Prbn.g_01722	Prbb.g_01573
OG0001876	Prbn.g_01721	Prbb.g_01574
OG0001916	Prbn.g_00618	Prbb.g_00500
OG0001917	Prbn.g_01377	Prbb.g_01042
OG0001922	Prbn.g_00194	Prbb.g_00877
OG0001955	Prbn.g_00135	Prbb.g_00092
OG0001956	Prbn.g_01485	Prbb.g_00842
OG0001963	Prbn.g_00873	Prbb.g_01949
OG0001977	Prbn.g_00928	Prbb.g_02148
OG0001988	Prbn.g_01108	Prbb.g_01211
OG0002036	Prbn.g_00882	Prbb.g_01253
OG0002052	Prbn.g_01367	Prbb.g_00894
OG0002164	Prbn.g_01936	Prbb.g_01084
OG0002165	Prbn.g_01942	Prbb.g_00113
OG0002176	Prbn.g_00773, Prbn.g_00147	Prbb.g_01202
OG0002177	Prbn.g_00479	Prbb.g_01454
OG0002232	Prbn.g_01581	Prbb.g_00688
OG0002240	Prbn.g_01296	Prbb.g_00178
OG0002282	Prbn.g_00888	Prbb.g_00905
OG0002283	Prbn.g_01139	Prbb.g_01386
OG0002284	Prbn.g_00817	Prbb.g_01565
OG0002293	Prbn.g_00816	Prbb.g_01079
OG0002294	Prbn.g_01935	Prbb.g_00104, Prbb.g_01075
OG0002345	Prbn.g_00471	Prbb.g_01299, Prbb.g_01410
OG0002346	Prbn.g_01162	Prbb.g_01633
OG0002383	Prbn.g_01043	Prbb.g_01382
OG0002384	Prbn.g_01716	Prbb.g_01308
OG0002453	Prbn.g_01725	Prbb.g_01251
OG0002455	Prbn.g_00127	Prbb.g_01798
OG0002456	Prbn.g_01913	Prbb.g_02033
OG0002497	Prbn.g_00824	Prbb.g_01184
OG0002501	Prbn.g_00795	Prbb.g_00098
OG0002502	Prbn.g_01940	Prbb.g_00106
OG0002503	Prbn.g_00646	Prbb.g_00471
OG0002504	Prbn.g_01555	Prbb.g_00712
OG0002505	Prbn.g_00137	Prbb.g_00850
OG0002508	Prbn.g_00823	Prbb.g_01143
OG0002509	Prbn.g_00818	Prbb.g_01276
OG0002510	Prbn.g_01033	Prbb.g_01283
OG0002511	Prbn.g_00051	Prbb.g_01307
OG0002512	Prbn.g_00478	Prbb.g_01453
OG0002513	Prbn.g_01156	Prbb.g_01548
OG0002514	Prbn.g_00902	Prbb.g_01764
OG0002515	Prbn.g_01654	Prbb.g_01891
OG0002516	Prbn.g_01158	Prbb.g_01918
OG0002517	Prbn.g_01058	Prbb.g_01950
OG0002584	Prbn.g_01359	Prbb.g_00105
OG0002586	Prbn.g_01587	Prbb.g_01630
OG0002587	Prbn.g_01720	Prbb.g_01916
OG0002654	Prbn.g_01138	Prbb.g_01091
OG0002655	Prbn.g_01122	Prbb.g_01095
OG0002656	Prbn.g_01105	Prbb.g_01142
OG0002657	Prbn.g_00131	Prbb.g_01274
OG0002658	Prbn.g_01166	Prbb.g_01540
OG0002659	Prbn.g_01944	Prbb.g_01797
OG0002660	Prbn.g_01129	Prbb.g_01805
OG0002662	Prbn.g_01642	Prbb.g_01427
OG0002703	Prbn.g_01054	Prbb.g_00859
OG0002725	Prbn.g_01702	Prbb.g_00087
OG0002727	Prbn.g_01355	Prbb.g_01361
OG0002728	Prbn.g_01938	Prbb.g_00908
OG0002806	Prbn.g_00789	Prbb.g_01561
OG0002809	Prbn.g_01392	Prbb.g_01015
OG0002810	Prbn.g_00868	Prbb.g_01130
OG0002811	Prbn.g_01050	Prbb.g_01194
OG0002812	Prbn.g_00800	Prbb.g_01266
OG0002814	Prbn.g_00791	Prbb.g_01341
OG0002815	Prbn.g_01728	Prbb.g_01363
OG0002817	Prbn.g_01169	Prbb.g_01538
OG0002819	Prbn.g_01674	Prbb.g_00884
OG0002820	Prbn.g_01668	Prbb.g_01917
OG0002918	Prbn.g_00804	Prbb.g_01236
OG0003081	Prbn.g_01067	Prbb.g_00865
