Orthogroup	Prbn	Syak
OG0001127	Prbn.g_01461	Syak.g_00756
OG0001128	Prbn.g_01463	Syak.g_00753
OG0001129	Prbn.g_01464	Syak.g_00751
OG0001130	Prbn.g_01465	Syak.g_00750
OG0001131	Prbn.g_00692	Syak.g_00389
OG0001132	Prbn.g_01039	Syak.g_00120
OG0001133	Prbn.g_01239	Syak.g_00014
OG0001134	Prbn.g_01650	Syak.g_00273
OG0001136	Prbn.g_01186	Syak.g_00901
OG0001137	Prbn.g_01198	Syak.g_00876
OG0001138	Prbn.g_00392	Syak.g_00839
OG0001139	Prbn.g_00394	Syak.g_00837
OG0001140	Prbn.g_00395	Syak.g_00836
OG0001141	Prbn.g_00396	Syak.g_00835
OG0001142	Prbn.g_00397	Syak.g_00834
OG0001143	Prbn.g_00404	Syak.g_00826
OG0001144	Prbn.g_00409	Syak.g_00815
OG0001145	Prbn.g_01092	Syak.g_00922
OG0001146	Prbn.g_01080	Syak.g_00943
OG0001147	Prbn.g_01060	Syak.g_01113
OG0001148	Prbn.g_01242	Syak.g_02563
OG0001149	Prbn.g_00153	Syak.g_02562
OG0001150	Prbn.g_00154	Syak.g_02561
OG0001151	Prbn.g_00165	Syak.g_02548
OG0001153	Prbn.g_00244	Syak.g_01084
OG0001154	Prbn.g_00245	Syak.g_01085
OG0001155	Prbn.g_00262	Syak.g_02480
OG0001156	Prbn.g_00265	Syak.g_02477
OG0001157	Prbn.g_00266	Syak.g_02476
OG0001158	Prbn.g_00267	Syak.g_02475
OG0001159	Prbn.g_00268	Syak.g_02474
OG0001160	Prbn.g_00900	Syak.g_02437
OG0001161	Prbn.g_01688	Syak.g_01906
OG0001162	Prbn.g_00134	Syak.g_00959
OG0001163	Prbn.g_01736	Syak.g_02429
OG0001164	Prbn.g_01740	Syak.g_02423
OG0001165	Prbn.g_01743	Syak.g_02418
OG0001166	Prbn.g_01764	Syak.g_02394
OG0001167	Prbn.g_01782	Syak.g_02366
OG0001168	Prbn.g_01784	Syak.g_02364
OG0001169	Prbn.g_01786	Syak.g_02362
OG0001170	Prbn.g_01788	Syak.g_02360
OG0001171	Prbn.g_01798	Syak.g_02349
OG0001172	Prbn.g_01814	Syak.g_01388
OG0001173	Prbn.g_01815	Syak.g_01387
OG0001174	Prbn.g_01823	Syak.g_01379
OG0001175	Prbn.g_01824	Syak.g_01378
OG0001176	Prbn.g_01832	Syak.g_01354
OG0001177	Prbn.g_01834	Syak.g_01356
OG0001178	Prbn.g_01750	Syak.g_02411
OG0001179	Prbn.g_01864	Syak.g_01324
OG0001181	Prbn.g_01891	Syak.g_01296
OG0001182	Prbn.g_01899	Syak.g_01287
OG0001183	Prbn.g_01904	Syak.g_01282
OG0001184	Prbn.g_01017	Syak.g_01571
OG0001185	Prbn.g_01001	Syak.g_01643
OG0001186	Prbn.g_00977	Syak.g_01709
OG0001187	Prbn.g_00974	Syak.g_01712
OG0001188	Prbn.g_00972	Syak.g_01714
OG0001189	Prbn.g_00956	Syak.g_01736
OG0001190	Prbn.g_00951	Syak.g_01942
OG0001191	Prbn.g_00941	Syak.g_01928
OG0001192	Prbn.g_00936	Syak.g_01921
OG0001193	Prbn.g_00924	Syak.g_01888
OG0001194	Prbn.g_00923	Syak.g_01882
OG0001195	Prbn.g_00922	Syak.g_01881
OG0001196	Prbn.g_00906	Syak.g_01811
OG0001198	Prbn.g_00297	Syak.g_01798
OG0001199	Prbn.g_00703	Syak.g_02249
OG0001201	Prbn.g_01311	Syak.g_02191
OG0001202	Prbn.g_00354	Syak.g_02061
OG0001203	Prbn.g_00312	Syak.g_02307
OG0001204	Prbn.g_00306	Syak.g_01404
OG0001205	Prbn.g_00668	Syak.g_01181
OG0001206	Prbn.g_00648	Syak.g_01148
OG0001207	Prbn.g_00637	Syak.g_02566
OG0001208	Prbn.g_00632	Syak.g_02576
OG0001209	Prbn.g_00581	Syak.g_02643
OG0001210	Prbn.g_00576	Syak.g_02654
OG0001211	Prbn.g_00566	Syak.g_02669
OG0001212	Prbn.g_00519	Syak.g_02728
OG0001213	Prbn.g_00484	Syak.g_00025
OG0001214	Prbn.g_00428	Syak.g_00037
OG0001215	Prbn.g_01573	Syak.g_00697
OG0001216	Prbn.g_01552	Syak.g_00805
OG0001217	Prbn.g_01023	Syak.g_00138
OG0001218	Prbn.g_01126	Syak.g_01093
OG0001219	Prbn.g_01447	Syak.g_00551
OG0001220	Prbn.g_01490	Syak.g_00580
OG0001221	Prbn.g_01610	Syak.g_00390
OG0001222	Prbn.g_01368	Syak.g_00517
OG0001223	Prbn.g_01400	Syak.g_00472
OG0001224	Prbn.g_01467	Syak.g_00739
OG0001226	Prbn.g_00476	Syak.g_02239
OG0001227	Prbn.g_01141	Syak.g_00963
OG0001228	Prbn.g_00412	Syak.g_00619
OG0001229	Prbn.g_01127	Syak.g_00711
OG0001230	Prbn.g_00205	Syak.g_01030
OG0001231	Prbn.g_00691	Syak.g_01777
OG0001233	Prbn.g_01789	Syak.g_02359
OG0001234	Prbn.g_01826	Syak.g_01374
OG0001235	Prbn.g_01830	Syak.g_01362
OG0001236	Prbn.g_01919	Syak.g_01568
OG0001237	Prbn.g_01016	Syak.g_01573
OG0001238	Prbn.g_00940	Syak.g_01926
OG0001239	Prbn.g_00706	Syak.g_02252
OG0001240	Prbn.g_01328	Syak.g_02206
OG0001241	Prbn.g_01318	Syak.g_02197
OG0001242	Prbn.g_01298	Syak.g_02168
OG0001243	Prbn.g_01291	Syak.g_02160
OG0001244	Prbn.g_01276	Syak.g_02132
OG0001245	Prbn.g_01150	Syak.g_00248
OG0001247	Prbn.g_01580	Syak.g_00618
OG0001248	Prbn.g_01578	Syak.g_00147
OG0001249	Prbn.g_00102	Syak.g_01251
OG0001250	Prbn.g_01503	Syak.g_00602
OG0001251	Prbn.g_01929	Syak.g_01875
OG0001252	Prbn.g_01462	Syak.g_00754
OG0001253	Prbn.g_00473	Syak.g_00250
OG0001254	Prbn.g_01652	Syak.g_00272
OG0001255	Prbn.g_01171	Syak.g_00066
OG0001256	Prbn.g_00893	Syak.g_02430
OG0001258	Prbn.g_01741	Syak.g_02420
OG0001259	Prbn.g_01787	Syak.g_02361
OG0001260	Prbn.g_01804	Syak.g_02332
OG0001261	Prbn.g_01872	Syak.g_01315
OG0001263	Prbn.g_01289	Syak.g_02157
OG0001265	Prbn.g_01299	Syak.g_02170
OG0001266	Prbn.g_00350	Syak.g_02057
OG0001267	Prbn.g_00047	Syak.g_01459
OG0001268	Prbn.g_00110	Syak.g_01240
OG0001269	Prbn.g_01491	Syak.g_02323
OG0001270	Prbn.g_00679	Syak.g_01194
OG0001271	Prbn.g_00642	Syak.g_01121
OG0001272	Prbn.g_00628	Syak.g_02580
OG0001273	Prbn.g_00422	Syak.g_00030
OG0001274	Prbn.g_00326	Syak.g_01988
OG0001275	Prbn.g_01390	Syak.g_00633
OG0001276	Prbn.g_01376	Syak.g_00649
OG0001277	Prbn.g_00918	Syak.g_01829
OG0001278	Prbn.g_00416	Syak.g_00671
OG0001279	Prbn.g_00810	Syak.g_00105
OG0001280	Prbn.g_01085	Syak.g_00933
OG0001281	Prbn.g_01079	Syak.g_00944
OG0001282	Prbn.g_01241	Syak.g_02564
OG0001283	Prbn.g_00909	Syak.g_01818
OG0001284	Prbn.g_00287	Syak.g_02446
OG0001285	Prbn.g_01772	Syak.g_02381
OG0001286	Prbn.g_01885	Syak.g_01301
OG0001287	Prbn.g_00994	Syak.g_01652
OG0001288	Prbn.g_00984	Syak.g_01686
OG0001289	Prbn.g_01334	Syak.g_02222
OG0001290	Prbn.g_01319	Syak.g_02198
OG0001291	Prbn.g_01281	Syak.g_02147
OG0001292	Prbn.g_00014	Syak.g_01410
OG0001293	Prbn.g_00027	Syak.g_01432
OG0001295	Prbn.g_00146	Syak.g_00740
OG0001296	Prbn.g_00605	Syak.g_02610
OG0001297	Prbn.g_00600	Syak.g_02614
OG0001298	Prbn.g_00539	Syak.g_02703
OG0001299	Prbn.g_00842	Syak.g_00349
OG0001300	Prbn.g_01569	Syak.g_00706
OG0001301	Prbn.g_01564	Syak.g_00721
OG0001302	Prbn.g_01451	Syak.g_00068
OG0001303	Prbn.g_01707	Syak.g_00548
OG0001304	Prbn.g_01363	Syak.g_00664
OG0001305	Prbn.g_01475	Syak.g_00728
OG0001306	Prbn.g_01174	Syak.g_00915
OG0001307	Prbn.g_01215	Syak.g_00344
OG0001308	Prbn.g_00222	Syak.g_01054
OG0001309	Prbn.g_00865	Syak.g_02620
OG0001311	Prbn.g_01374	Syak.g_00651
OG0001312	Prbn.g_01438	Syak.g_00537
OG0001314	Prbn.g_00777	Syak.g_00124
OG0001315	Prbn.g_01136	Syak.g_01284
OG0001316	Prbn.g_01277	Syak.g_02140
OG0001317	Prbn.g_00316	Syak.g_02302
OG0001318	Prbn.g_00023	Syak.g_01424
OG0001319	Prbn.g_00040	Syak.g_01448
OG0001321	Prbn.g_00662	Syak.g_01172
OG0001322	Prbn.g_00661	Syak.g_01171
OG0001323	Prbn.g_00595	Syak.g_02623
OG0001324	Prbn.g_01568	Syak.g_00707
OG0001325	Prbn.g_00859	Syak.g_00800
OG0001327	Prbn.g_01633	Syak.g_00362
OG0001328	Prbn.g_01103	Syak.g_00383
OG0001329	Prbn.g_01704	Syak.g_00280
OG0001330	Prbn.g_00876	Syak.g_00925
OG0001331	Prbn.g_00156	Syak.g_02559
OG0001332	Prbn.g_00258	Syak.g_02485
OG0001333	Prbn.g_01783	Syak.g_02365
OG0001334	Prbn.g_01907	Syak.g_01274
OG0001335	Prbn.g_01908	Syak.g_01273
OG0001337	Prbn.g_00097	Syak.g_01262
OG0001338	Prbn.g_00100	Syak.g_01258
OG0001340	Prbn.g_00098	Syak.g_01261
OG0001343	Prbn.g_01932	Syak.g_01877
OG0001344	Prbn.g_01193	Syak.g_00893
OG0001345	Prbn.g_01209	Syak.g_00856
OG0001346	Prbn.g_01083	Syak.g_00937
OG0001348	Prbn.g_00148	Syak.g_00774
OG0001350	Prbn.g_00313	Syak.g_02306
OG0001351	Prbn.g_00656	Syak.g_01164
OG0001352	Prbn.g_01584	Syak.g_00764
OG0001353	Prbn.g_01513	Syak.g_00612
OG0001354	Prbn.g_01408	Syak.g_00485
OG0001355	Prbn.g_01354	Syak.g_00144
OG0001356	Prbn.g_01733	Syak.g_00773
OG0001357	Prbn.g_01110	Syak.g_00092
OG0001359	Prbn.g_01931	Syak.g_01878
OG0001364	Prbn.g_01910	Syak.g_01552
OG0001365	Prbn.g_00947	Syak.g_01937
OG0001368	Prbn.g_01109, Prbn.g_01052, Prbn.g_00775	Syak.g_01403
OG0001369	Prbn.g_01329	Syak.g_02207
OG0001371	Prbn.g_01585	Syak.g_02231
OG0001375	Prbn.g_01933	Syak.g_01876
OG0001379	Prbn.g_01090	Syak.g_00927
OG0001380	Prbn.g_01124	Syak.g_00237
OG0001382	Prbn.g_01121	Syak.g_01169
OG0001394	Prbn.g_01606	Syak.g_00399
OG0001398	Prbn.g_01637	Syak.g_00571
OG0001401	Prbn.g_01508	Syak.g_00608
OG0001402	Prbn.g_00490	Syak.g_00012
OG0001409	Prbn.g_01197	Syak.g_00878
OG0001410	Prbn.g_01214	Syak.g_00343
OG0001411	Prbn.g_00716	Syak.g_01581
OG0001422	Prbn.g_01114	Syak.g_00928
OG0001425	Prbn.g_00937	Syak.g_01922
OG0001429	Prbn.g_01446	Syak.g_00547
OG0001430	Prbn.g_01125	Syak.g_01949, Syak.g_00314
OG0001433	Prbn.g_01732	Syak.g_00771
OG0001434	Prbn.g_01601	Syak.g_00404
OG0001435	Prbn.g_01625	Syak.g_00369
OG0001443	Prbn.g_01128	Syak.g_01909
OG0001448	Prbn.g_00658	Syak.g_00121
OG0001460	Prbn.g_01731	Syak.g_00770
OG0001461	Prbn.g_00725	Syak.g_00276
OG0001464	Prbn.g_00099	Syak.g_01260
OG0001465	Prbn.g_01557	Syak.g_00775
OG0001467	Prbn.g_01235	Syak.g_01022
OG0001476	Prbn.g_01196	Syak.g_00882
OG0001477	Prbn.g_00833	Syak.g_00718
OG0001486	Prbn.g_01187	Syak.g_00900
OG0001488	Prbn.g_01202	Syak.g_00872
OG0001489	Prbn.g_01896	Syak.g_01291
OG0001496	Prbn.g_00831	Syak.g_00715
OG0001497	Prbn.g_00832	Syak.g_00717
OG0001498	Prbn.g_00695	Syak.g_01214
OG0001510	Prbn.g_00990	Syak.g_01662
OG0001511	Prbn.g_01307	Syak.g_02183
OG0001512	Prbn.g_01132	Syak.g_02308
OG0001514	Prbn.g_00830	Syak.g_00714
OG0001515	Prbn.g_01571	Syak.g_00701
OG0001516	Prbn.g_00839	Syak.g_00346
OG0001517	Prbn.g_00106	Syak.g_01245
OG0001518	Prbn.g_00938	Syak.g_01924
OG0001519	Prbn.g_00933	Syak.g_01907
OG0001525	Prbn.g_01710	Syak.g_00091
OG0001527	Prbn.g_00553	Syak.g_02682
OG0001529	Prbn.g_00741	Syak.g_01743
OG0001530	Prbn.g_01308	Syak.g_02185
OG0001531	Prbn.g_00311	Syak.g_02309
OG0001532	Prbn.g_00393	Syak.g_00838
OG0001534	Prbn.g_01362	Syak.g_00665
OG0001535	Prbn.g_01378	Syak.g_00646
OG0001536	Prbn.g_01422	Syak.g_00508
OG0001537	Prbn.g_01609	Syak.g_00392
OG0001538	Prbn.g_01541	Syak.g_00439
OG0001539	Prbn.g_01631	Syak.g_00364
OG0001540	Prbn.g_01287	Syak.g_02155
OG0001541	Prbn.g_00374	Syak.g_02089
OG0001542	Prbn.g_00368	Syak.g_02080
OG0001543	Prbn.g_01098	Syak.g_02007
OG0001544	Prbn.g_00934	Syak.g_01908
OG0001545	Prbn.g_00919	Syak.g_01830
OG0001549	Prbn.g_01481	Syak.g_00577
OG0001557	Prbn.g_01605	Syak.g_00400
OG0001559	Prbn.g_01309	Syak.g_02186
OG0001560	Prbn.g_01320	Syak.g_02199
OG0001561	Prbn.g_01372	Syak.g_00653
OG0001562	Prbn.g_01385	Syak.g_00639
OG0001563	Prbn.g_01880	Syak.g_01306
OG0001564	Prbn.g_00722	Syak.g_01860
OG0001565	Prbn.g_00784	Syak.g_00083
OG0001572	Prbn.g_00811	Syak.g_00097
OG0001574	Prbn.g_00555	Syak.g_02680
OG0001576	Prbn.g_01070	Syak.g_00955
OG0001577	Prbn.g_01184	Syak.g_00903
OG0001579	Prbn.g_00095	Syak.g_01267
OG0001580	Prbn.g_00734	Syak.g_01953
OG0001588	Prbn.g_00688	Syak.g_01554
OG0001589	Prbn.g_01791	Syak.g_02356
OG0001591	Prbn.g_01592	Syak.g_00357
OG0001592	Prbn.g_00735	Syak.g_01952
OG0001614	Prbn.g_01002	Syak.g_01641
OG0001616	Prbn.g_00385	Syak.g_00851
OG0001617	Prbn.g_01567	Syak.g_00710
OG0001619	Prbn.g_01429	Syak.g_00520
OG0001620	Prbn.g_00114	Syak.g_01233
OG0001621	Prbn.g_00019	Syak.g_01420
OG0001622	Prbn.g_00910	Syak.g_01820
OG0001636	Prbn.g_00747	Syak.g_01751
OG0001638	Prbn.g_01756	Syak.g_02404
OG0001639	Prbn.g_00261	Syak.g_02481
OG0001640	Prbn.g_01459	Syak.g_00759
OG0001641	Prbn.g_01397	Syak.g_00467
OG0001642	Prbn.g_01492	Syak.g_00581
OG0001643	Prbn.g_00431	Syak.g_00040
OG0001644	Prbn.g_01951	Syak.g_00783
OG0001654	Prbn.g_00259	Syak.g_02483
OG0001656	Prbn.g_00094	Syak.g_01268
OG0001657	Prbn.g_01258	Syak.g_02117
OG0001658	Prbn.g_00739	Syak.g_01943
OG0001659	Prbn.g_00143	Syak.g_00842
OG0001676	Prbn.g_00096	Syak.g_01264
OG0001678	Prbn.g_01813	Syak.g_01389
OG0001679	Prbn.g_00101	Syak.g_00549
OG0001693	Prbn.g_01689	Syak.g_00735, Syak.g_00733
OG0001717	Prbn.g_00826	Syak.g_02104
OG0001733	Prbn.g_01729	Syak.g_00359
OG0001747	Prbn.g_00687	Syak.g_02134, Syak.g_02135
OG0001758	Prbn.g_01723	Syak.g_00292
OG0001769	Prbn.g_01137	Syak.g_00972
OG0001770	Prbn.g_01660	Syak.g_00323
OG0001771	Prbn.g_01672	Syak.g_00145
OG0001807	Prbn.g_00723	Syak.g_01548
OG0001875	Prbn.g_01722	Syak.g_00293
OG0001876	Prbn.g_01721	Syak.g_00294
OG0001917	Prbn.g_01377	Syak.g_00648
OG0001965	Prbn.g_01679	Syak.g_00384
OG0002003	Prbn.g_01031	Syak.g_00700
OG0002106	Prbn.g_01112	Syak.g_00071
OG0002109	Prbn.g_01026	Syak.g_01102
OG0002122	Prbn.g_01032	Syak.g_00699
OG0002348	Prbn.g_00149	Syak.g_00243
OG0002433	Prbn.g_00124	Syak.g_00130
OG0002487	Prbn.g_01101	Syak.g_00128
OG0002518	Prbn.g_00460	Syak.g_00195
OG0002926	Prbn.g_01027	Syak.g_01101
