Orthogroup	Prbn	Pram
OG0001098	Prbn.g_01480	Pram.g_00876
OG0001099	Prbn.g_01925	Pram.g_00717
OG0001100	Prbn.g_01630	Pram.g_00726
OG0001101	Prbn.g_01627	Pram.g_00728
OG0001102	Prbn.g_01624	Pram.g_00731
OG0001103	Prbn.g_01622	Pram.g_00733
OG0001104	Prbn.g_01599	Pram.g_00755
OG0001105	Prbn.g_01595	Pram.g_00759
OG0001106	Prbn.g_01427	Pram.g_00931
OG0001107	Prbn.g_01420	Pram.g_00941
OG0001108	Prbn.g_01416	Pram.g_00945
OG0001109	Prbn.g_01415	Pram.g_00946
OG0001110	Prbn.g_01413	Pram.g_00948
OG0001111	Prbn.g_01412	Pram.g_00949
OG0001112	Prbn.g_01411	Pram.g_00950
OG0001113	Prbn.g_01410	Pram.g_00951
OG0001114	Prbn.g_01409	Pram.g_00952
OG0001115	Prbn.g_01407	Pram.g_00954
OG0001116	Prbn.g_01406	Pram.g_00955
OG0001117	Prbn.g_01405	Pram.g_00956
OG0001118	Prbn.g_01404	Pram.g_00957
OG0001119	Prbn.g_01403	Pram.g_00958
OG0001120	Prbn.g_01401	Pram.g_00959
OG0001122	Prbn.g_01381	Pram.g_00976
OG0001123	Prbn.g_01375	Pram.g_00981
OG0001124	Prbn.g_01373	Pram.g_00983
OG0001125	Prbn.g_01371	Pram.g_00985
OG0001126	Prbn.g_01460	Pram.g_00899
OG0001127	Prbn.g_01461	Pram.g_00898
OG0001128	Prbn.g_01463	Pram.g_00896
OG0001129	Prbn.g_01464	Pram.g_00895
OG0001130	Prbn.g_01465	Pram.g_00894
OG0001131	Prbn.g_00692	Pram.g_00356
OG0001132	Prbn.g_01039	Pram.g_00683
OG0001133	Prbn.g_01239	Pram.g_01469
OG0001134	Prbn.g_01650	Pram.g_01546
OG0001135	Prbn.g_01653	Pram.g_01549
OG0001136	Prbn.g_01186	Pram.g_01143
OG0001137	Prbn.g_01198	Pram.g_01130
OG0001138	Prbn.g_00392	Pram.g_01109
OG0001139	Prbn.g_00394	Pram.g_01107
OG0001140	Prbn.g_00395	Pram.g_01106
OG0001141	Prbn.g_00396	Pram.g_01105
OG0001142	Prbn.g_00397	Pram.g_01104
OG0001143	Prbn.g_00404	Pram.g_01097
OG0001144	Prbn.g_00409	Pram.g_01092
OG0001145	Prbn.g_01092	Pram.g_01222
OG0001146	Prbn.g_01080	Pram.g_01234
OG0001147	Prbn.g_01060	Pram.g_01475
OG0001148	Prbn.g_01242	Pram.g_01466
OG0001149	Prbn.g_00153	Pram.g_01465
OG0001150	Prbn.g_00154	Pram.g_01464
OG0001151	Prbn.g_00165	Pram.g_01452
OG0001152	Prbn.g_00166	Pram.g_01451
OG0001153	Prbn.g_00244	Pram.g_01346
OG0001154	Prbn.g_00245	Pram.g_01345
OG0001155	Prbn.g_00262	Pram.g_01328
OG0001156	Prbn.g_00265	Pram.g_01325
OG0001157	Prbn.g_00266	Pram.g_01324
OG0001158	Prbn.g_00267	Pram.g_01323
OG0001159	Prbn.g_00268	Pram.g_01322
OG0001160	Prbn.g_00900	Pram.g_01296
OG0001161	Prbn.g_01688	Pram.g_01577
OG0001162	Prbn.g_00134	Pram.g_01590
OG0001163	Prbn.g_01736	Pram.g_01624
OG0001164	Prbn.g_01740	Pram.g_01627
OG0001165	Prbn.g_01743	Pram.g_01630
OG0001166	Prbn.g_01764	Pram.g_01651
OG0001167	Prbn.g_01782	Pram.g_01669
OG0001168	Prbn.g_01784	Pram.g_01671
OG0001169	Prbn.g_01786	Pram.g_01673
OG0001170	Prbn.g_01788	Pram.g_01675
OG0001171	Prbn.g_01798	Pram.g_01685
OG0001172	Prbn.g_01814	Pram.g_01700
OG0001173	Prbn.g_01815	Pram.g_01701
OG0001174	Prbn.g_01823	Pram.g_01709
OG0001175	Prbn.g_01824	Pram.g_01710
OG0001176	Prbn.g_01832	Pram.g_01718
OG0001177	Prbn.g_01834	Pram.g_01720
OG0001178	Prbn.g_01750	Pram.g_01637
OG0001179	Prbn.g_01864	Pram.g_01753
OG0001180	Prbn.g_01887	Pram.g_01776
OG0001181	Prbn.g_01891	Pram.g_01780
OG0001182	Prbn.g_01899	Pram.g_01788
OG0001183	Prbn.g_01904	Pram.g_01794
OG0001184	Prbn.g_01017	Pram.g_01812
OG0001185	Prbn.g_01001	Pram.g_01828
OG0001186	Prbn.g_00977	Pram.g_01852
OG0001187	Prbn.g_00974	Pram.g_01855
OG0001188	Prbn.g_00972	Pram.g_01857
OG0001189	Prbn.g_00956	Pram.g_01874
OG0001190	Prbn.g_00951	Pram.g_01879
OG0001191	Prbn.g_00941	Pram.g_01889
OG0001192	Prbn.g_00936	Pram.g_01894
OG0001193	Prbn.g_00924	Pram.g_01907
OG0001194	Prbn.g_00923	Pram.g_01908
OG0001195	Prbn.g_00922	Pram.g_01909
OG0001196	Prbn.g_00906	Pram.g_01926
OG0001198	Prbn.g_00297	Pram.g_01935
OG0001199	Prbn.g_00703	Pram.g_00059
OG0001201	Prbn.g_01311	Pram.g_00092
OG0001202	Prbn.g_00354	Pram.g_00184
OG0001203	Prbn.g_00312	Pram.g_00225
OG0001204	Prbn.g_00306	Pram.g_00231
OG0001205	Prbn.g_00668	Pram.g_00380
OG0001206	Prbn.g_00648	Pram.g_00401
OG0001207	Prbn.g_00637	Pram.g_00413
OG0001208	Prbn.g_00632	Pram.g_00418
OG0001209	Prbn.g_00581	Pram.g_00473
OG0001210	Prbn.g_00576	Pram.g_00477
OG0001211	Prbn.g_00566	Pram.g_00487
OG0001212	Prbn.g_00519	Pram.g_00533
OG0001213	Prbn.g_00484	Pram.g_00569
OG0001215	Prbn.g_01573	Pram.g_00781
OG0001216	Prbn.g_01552	Pram.g_00803
OG0001217	Prbn.g_01023	Pram.g_01539
OG0001218	Prbn.g_01126	Pram.g_01196
OG0001219	Prbn.g_01447	Pram.g_00911
OG0001220	Prbn.g_01490	Pram.g_00865
OG0001221	Prbn.g_01610	Pram.g_00745
OG0001222	Prbn.g_01368	Pram.g_00988
OG0001223	Prbn.g_01400	Pram.g_00960
OG0001224	Prbn.g_01467	Pram.g_00892
OG0001225	Prbn.g_01469	Pram.g_00890
OG0001226	Prbn.g_00476	Pram.g_00577
OG0001227	Prbn.g_01141	Pram.g_01188
OG0001228	Prbn.g_00412	Pram.g_01089
OG0001229	Prbn.g_01127	Pram.g_01542
OG0001230	Prbn.g_00205	Pram.g_01388
OG0001231	Prbn.g_00691	Pram.g_00357
OG0001233	Prbn.g_01789	Pram.g_01676
OG0001234	Prbn.g_01826	Pram.g_01712
OG0001235	Prbn.g_01830	Pram.g_01716
OG0001236	Prbn.g_01919	Pram.g_01809
OG0001237	Prbn.g_01016	Pram.g_01813
OG0001238	Prbn.g_00940	Pram.g_01890
OG0001239	Prbn.g_00706	Pram.g_00056
OG0001240	Prbn.g_01328	Pram.g_00077
OG0001241	Prbn.g_01318	Pram.g_00086
OG0001242	Prbn.g_01298	Pram.g_00105
OG0001243	Prbn.g_01291	Pram.g_00112
OG0001244	Prbn.g_01276	Pram.g_00127
OG0001245	Prbn.g_01150	Pram.g_01177
OG0001247	Prbn.g_01580	Pram.g_00774
OG0001248	Prbn.g_01578	Pram.g_00776
OG0001249	Prbn.g_00102	Pram.g_00325
OG0001250	Prbn.g_01503	Pram.g_00851
OG0001251	Prbn.g_01929	Pram.g_00714
OG0001252	Prbn.g_01462	Pram.g_00897
OG0001253	Prbn.g_00473	Pram.g_00579
OG0001254	Prbn.g_01652	Pram.g_01548
OG0001255	Prbn.g_01171	Pram.g_01157
OG0001256	Prbn.g_00893	Pram.g_01289
OG0001258	Prbn.g_01741	Pram.g_01628
OG0001259	Prbn.g_01787	Pram.g_01674
OG0001261	Prbn.g_01872	Pram.g_01761
OG0001263	Prbn.g_01289	Pram.g_00114
OG0001265	Prbn.g_01299	Pram.g_00104
OG0001266	Prbn.g_00350	Pram.g_00188
OG0001267	Prbn.g_00047	Pram.g_00268
OG0001268	Prbn.g_00110	Pram.g_00334
OG0001269	Prbn.g_01491	Pram.g_00864
OG0001270	Prbn.g_00679	Pram.g_00369
OG0001271	Prbn.g_00642	Pram.g_00408
OG0001272	Prbn.g_00628	Pram.g_00422
OG0001273	Prbn.g_00422	Pram.g_01079
OG0001274	Prbn.g_00326	Pram.g_00211
OG0001275	Prbn.g_01390	Pram.g_00969
OG0001276	Prbn.g_01376	Pram.g_00980
OG0001278	Prbn.g_00416	Pram.g_01085
OG0001279	Prbn.g_00810	Pram.g_01253
OG0001280	Prbn.g_01085	Pram.g_01229
OG0001281	Prbn.g_01079	Pram.g_01235
OG0001282	Prbn.g_01241	Pram.g_01467
OG0001283	Prbn.g_00909	Pram.g_01922
OG0001284	Prbn.g_00287	Pram.g_01302
OG0001285	Prbn.g_01772	Pram.g_01658
OG0001286	Prbn.g_01885	Pram.g_01774
OG0001287	Prbn.g_00994	Pram.g_01835
OG0001288	Prbn.g_00984	Pram.g_01845
OG0001289	Prbn.g_01334	Pram.g_00071
OG0001290	Prbn.g_01319	Pram.g_00085
OG0001291	Prbn.g_01281	Pram.g_00122
OG0001292	Prbn.g_00014	Pram.g_00236
OG0001293	Prbn.g_00027	Pram.g_00249
OG0001296	Prbn.g_00605	Pram.g_00446
OG0001297	Prbn.g_00600	Pram.g_00451
OG0001298	Prbn.g_00539	Pram.g_00515
OG0001299	Prbn.g_00842	Pram.g_01043
OG0001300	Prbn.g_01569	Pram.g_00785
OG0001301	Prbn.g_01564	Pram.g_00790
OG0001302	Prbn.g_01451	Pram.g_00908
OG0001304	Prbn.g_01363	Pram.g_00993
OG0001305	Prbn.g_01475	Pram.g_00884
OG0001306	Prbn.g_01174	Pram.g_01155
OG0001307	Prbn.g_01215	Pram.g_01477
OG0001308	Prbn.g_00222	Pram.g_01368
OG0001309	Prbn.g_00865	Pram.g_01272
OG0001310	Prbn.g_01758	Pram.g_01645
OG0001311	Prbn.g_01374	Pram.g_00982
OG0001312	Prbn.g_01438	Pram.g_00920
OG0001314	Prbn.g_00777	Pram.g_00622, Pram.g_00647
OG0001315	Prbn.g_01136	Pram.g_01553
OG0001316	Prbn.g_01277	Pram.g_00126
OG0001317	Prbn.g_00316	Pram.g_00221
OG0001318	Prbn.g_00023	Pram.g_00245
OG0001319	Prbn.g_00040	Pram.g_00261
OG0001320	Prbn.g_01673, Prbn.g_01706	Pram.g_00662
OG0001321	Prbn.g_00662	Pram.g_00386
OG0001322	Prbn.g_00661	Pram.g_00387
OG0001323	Prbn.g_00595	Pram.g_00457
OG0001324	Prbn.g_01568	Pram.g_00786
OG0001325	Prbn.g_00859	Pram.g_01025
OG0001327	Prbn.g_01633	Pram.g_00723
OG0001328	Prbn.g_01103	Pram.g_01214
OG0001329	Prbn.g_01704	Pram.g_01598
OG0001330	Prbn.g_00876	Pram.g_01276
OG0001331	Prbn.g_00156	Pram.g_01462
OG0001332	Prbn.g_00258	Pram.g_01331
OG0001333	Prbn.g_01783	Pram.g_01670
OG0001334	Prbn.g_01907	Pram.g_01797
OG0001335	Prbn.g_01908	Pram.g_01798
OG0001337	Prbn.g_00097	Pram.g_00320
OG0001338	Prbn.g_00100	Pram.g_00323
OG0001339	Prbn.g_01316	Pram.g_00088
OG0001340	Prbn.g_00098	Pram.g_00321
OG0001341	Prbn.g_01134	Pram.g_01533
OG0001342	Prbn.g_01727	Pram.g_00644
OG0001343	Prbn.g_01932	Pram.g_00711
OG0001344	Prbn.g_01193	Pram.g_01135
OG0001346	Prbn.g_01083	Pram.g_01231
OG0001348	Prbn.g_00148	Pram.g_01526
OG0001349	Prbn.g_00174	Pram.g_01401
OG0001350	Prbn.g_00313	Pram.g_00224
OG0001351	Prbn.g_00656	Pram.g_00394
OG0001352	Prbn.g_01584	Pram.g_00770
OG0001353	Prbn.g_01513	Pram.g_00841
OG0001354	Prbn.g_01408	Pram.g_00953
OG0001355	Prbn.g_01354	Pram.g_01003
OG0001357	Prbn.g_01110	Pram.g_01207
OG0001359	Prbn.g_01931	Pram.g_00712
OG0001362	Prbn.g_00226	Pram.g_01364
OG0001363	Prbn.g_00228	Pram.g_01362
OG0001364	Prbn.g_01910	Pram.g_01800
OG0001365	Prbn.g_00947	Pram.g_01883
OG0001368	Prbn.g_01052	Pram.g_00649
OG0001368	Prbn.g_00775	Pram.g_00610, Pram.g_00624
OG0001369	Prbn.g_01329	Pram.g_00076
OG0001371	Prbn.g_01585	Pram.g_00769
OG0001372	Prbn.g_00475	Pram.g_01517
OG0001375	Prbn.g_01933	Pram.g_00710
OG0001379	Prbn.g_01090	Pram.g_01224
OG0001380	Prbn.g_01124	Pram.g_01198
OG0001381	Prbn.g_01164	Pram.g_01165
OG0001382	Prbn.g_01121	Pram.g_01200
OG0001394	Prbn.g_01606	Pram.g_00749
OG0001397	Prbn.g_00227	Pram.g_01363
OG0001398	Prbn.g_01637	Pram.g_01256
OG0001401	Prbn.g_01508	Pram.g_00846
OG0001402	Prbn.g_00490	Pram.g_00563
OG0001403	Prbn.g_00751	Pram.g_00017
OG0001404	Prbn.g_00709	Pram.g_00053
OG0001407	Prbn.g_01117	Pram.g_01202
OG0001409	Prbn.g_01197	Pram.g_01131
OG0001410	Prbn.g_01214	Pram.g_01476
OG0001411	Prbn.g_00716	Pram.g_01422, Pram.g_00046
OG0001414	Prbn.g_00321	Pram.g_00216
OG0001415	Prbn.g_00319	Pram.g_00218
OG0001418	Prbn.g_01579	Pram.g_00775
OG0001421	Prbn.g_00892	Pram.g_01288
OG0001423	Prbn.g_00787	Pram.g_00613
OG0001424	Prbn.g_01042	Pram.g_00681
OG0001425	Prbn.g_00937	Pram.g_01893
OG0001429	Prbn.g_01446	Pram.g_00912
OG0001430	Prbn.g_01125	Pram.g_01197
OG0001431	Prbn.g_01143	Pram.g_01186
OG0001431	Prbn.g_00138	Pram.g_00629
OG0001435	Prbn.g_01625	Pram.g_00730
OG0001437	Prbn.g_00320	Pram.g_00217
OG0001440	Prbn.g_01709	Pram.g_01587
OG0001443	Prbn.g_01128	Pram.g_01543
OG0001446	Prbn.g_01034	Pram.g_01536
OG0001448	Prbn.g_00658	Pram.g_00392
OG0001450	Prbn.g_01576	Pram.g_00778
OG0001451	Prbn.g_01479	Pram.g_00877
OG0001455	Prbn.g_01133	Pram.g_01191
OG0001460	Prbn.g_01731	Pram.g_01623
OG0001461	Prbn.g_00725	Pram.g_01575
OG0001463	Prbn.g_00054	Pram.g_00275
OG0001464	Prbn.g_00099	Pram.g_00322
OG0001465	Prbn.g_01557	Pram.g_00797
OG0001467	Prbn.g_01235	Pram.g_01470
OG0001468	Prbn.g_01941	Pram.g_00702
OG0001472	Prbn.g_00467	Pram.g_00658
OG0001476	Prbn.g_01196	Pram.g_01132
OG0001477	Prbn.g_00833	Pram.g_01521
OG0001481	Prbn.g_01104	Pram.g_01213
OG0001483	Prbn.g_01661	Pram.g_01510
OG0001484	Prbn.g_00877	Pram.g_01277
OG0001485	Prbn.g_00803	Pram.g_01554
OG0001486	Prbn.g_01187	Pram.g_01142
OG0001487	Prbn.g_00252	Pram.g_01338
OG0001488	Prbn.g_01202	Pram.g_01126
OG0001489	Prbn.g_01896	Pram.g_01785
OG0001491	Prbn.g_01454	Pram.g_00905
OG0001496	Prbn.g_00831	Pram.g_01519
OG0001497	Prbn.g_00832	Pram.g_01520
OG0001498	Prbn.g_00695	Pram.g_00353
OG0001500	Prbn.g_00029	Pram.g_00251
OG0001501	Prbn.g_01635	Pram.g_00720
OG0001503	Prbn.g_01028	Pram.g_00690
OG0001505	Prbn.g_01056	Pram.g_01414
OG0001506	Prbn.g_00256	Pram.g_01333
OG0001510	Prbn.g_00990	Pram.g_01839
OG0001511	Prbn.g_01307	Pram.g_00096
OG0001512	Prbn.g_01132	Pram.g_01192
OG0001514	Prbn.g_00830	Pram.g_01518
OG0001515	Prbn.g_01571	Pram.g_00783
OG0001516	Prbn.g_00839	Pram.g_01046
OG0001517	Prbn.g_00106	Pram.g_00329
OG0001518	Prbn.g_00938	Pram.g_01892
OG0001519	Prbn.g_00933	Pram.g_01897
OG0001521	Prbn.g_01456	Pram.g_00903
OG0001522	Prbn.g_01512	Pram.g_00842
OG0001523	Prbn.g_01655	Pram.g_01551
OG0001524	Prbn.g_01656	Pram.g_01552
OG0001526	Prbn.g_00721	Pram.g_00041
OG0001527	Prbn.g_00553	Pram.g_00501
OG0001529	Prbn.g_00741	Pram.g_00025
OG0001530	Prbn.g_01308	Pram.g_00095
OG0001531	Prbn.g_00311	Pram.g_00226
OG0001532	Prbn.g_00393	Pram.g_01108
OG0001534	Prbn.g_01362	Pram.g_00994
OG0001535	Prbn.g_01378	Pram.g_00979
OG0001536	Prbn.g_01422	Pram.g_00939
OG0001537	Prbn.g_01609	Pram.g_00746
OG0001538	Prbn.g_01541	Pram.g_00814
OG0001539	Prbn.g_01631	Pram.g_00725
OG0001540	Prbn.g_01287	Pram.g_00116
OG0001541	Prbn.g_00374	Pram.g_00164
OG0001542	Prbn.g_00368	Pram.g_00170
OG0001543	Prbn.g_01098	Pram.g_01538
OG0001544	Prbn.g_00934	Pram.g_01896
OG0001545	Prbn.g_00919	Pram.g_01912
OG0001549	Prbn.g_01481	Pram.g_00875
OG0001552	Prbn.g_00889	Pram.g_01286
OG0001557	Prbn.g_01605	Pram.g_00750
OG0001559	Prbn.g_01309	Pram.g_00094
OG0001560	Prbn.g_01320	Pram.g_00084
OG0001561	Prbn.g_01372	Pram.g_00984
OG0001563	Prbn.g_01880	Pram.g_01769
OG0001565	Prbn.g_00784	Pram.g_01576
OG0001566	Prbn.g_01588	Pram.g_00766
OG0001569	Prbn.g_00774	Pram.g_00625
OG0001571	Prbn.g_00813	Pram.g_00648
OG0001574	Prbn.g_00555	Pram.g_00499
OG0001575	Prbn.g_00550	Pram.g_00504
OG0001576	Prbn.g_01070	Pram.g_01243
OG0001579	Prbn.g_00095	Pram.g_00318
OG0001580	Prbn.g_00734	Pram.g_00032
OG0001581	Prbn.g_01065	Pram.g_01246
OG0001583	Prbn.g_01455	Pram.g_00904
OG0001584	Prbn.g_00852	Pram.g_01032
OG0001587	Prbn.g_01806	Pram.g_01692
OG0001589	Prbn.g_01791	Pram.g_01678
OG0001591	Prbn.g_01592	Pram.g_00762
OG0001592	Prbn.g_00735	Pram.g_00031
OG0001595	Prbn.g_00711	Pram.g_00051
OG0001596	Prbn.g_00702	Pram.g_00060
OG0001597	Prbn.g_00253	Pram.g_01337
OG0001598	Prbn.g_01566	Pram.g_00788
OG0001599	Prbn.g_00650	Pram.g_00399
OG0001600	Prbn.g_00603	Pram.g_00448
OG0001601	Prbn.g_01590	Pram.g_00764
OG0001603	Prbn.g_01452	Pram.g_00907
OG0001604	Prbn.g_01613	Pram.g_00742
OG0001606	Prbn.g_01019	Pram.g_00698
OG0001607	Prbn.g_00801	Pram.g_01509
OG0001608	Prbn.g_01360	Pram.g_00996
OG0001609	Prbn.g_00254	Pram.g_01335
OG0001610	Prbn.g_00257	Pram.g_01332
OG0001611	Prbn.g_01666	Pram.g_01563
OG0001614	Prbn.g_01002	Pram.g_01827
OG0001616	Prbn.g_00385	Pram.g_01116
OG0001617	Prbn.g_01567	Pram.g_00787
OG0001619	Prbn.g_01429	Pram.g_00929
OG0001620	Prbn.g_00114	Pram.g_00338
OG0001621	Prbn.g_00019	Pram.g_00241
OG0001622	Prbn.g_00910	Pram.g_01921
OG0001629	Prbn.g_00822	Pram.g_00660
OG0001630	Prbn.g_01924	Pram.g_00718
OG0001631	Prbn.g_00805	Pram.g_00650
OG0001636	Prbn.g_00747	Pram.g_00020
OG0001638	Prbn.g_01756	Pram.g_01643
OG0001639	Prbn.g_00261	Pram.g_01329
OG0001640	Prbn.g_01459	Pram.g_00900
OG0001641	Prbn.g_01397	Pram.g_00962
OG0001642	Prbn.g_01492	Pram.g_00863
OG0001643	Prbn.g_00431	Pram.g_01071
OG0001644	Prbn.g_01951	Pram.g_01015
OG0001649	Prbn.g_01021	Pram.g_00695
OG0001656	Prbn.g_00094	Pram.g_00317
OG0001658	Prbn.g_00739	Pram.g_00027
OG0001659	Prbn.g_00143	Pram.g_01264
OG0001661	Prbn.g_00792	Pram.g_00637
OG0001662	Prbn.g_01639	Pram.g_01508
OG0001663	Prbn.g_01170	Pram.g_01158
OG0001664	Prbn.g_01643	Pram.g_01210
OG0001665	Prbn.g_01163	Pram.g_01166
OG0001676	Prbn.g_00096	Pram.g_00319
OG0001678	Prbn.g_01813	Pram.g_01699
OG0001679	Prbn.g_00101	Pram.g_00324
OG0001685	Prbn.g_00472	Pram.g_00581
OG0001686	Prbn.g_01149	Pram.g_01179
OG0001687	Prbn.g_00652	Pram.g_00398
OG0001689	Prbn.g_00986	Pram.g_01843
OG0001691	Prbn.g_01457	Pram.g_00902
OG0001693	Prbn.g_01689	Pram.g_00661
OG0001697	Prbn.g_01453	Pram.g_00906
OG0001699	Prbn.g_01649	Pram.g_00362
OG0001701	Prbn.g_00720	Pram.g_00042
OG0001705	Prbn.g_01808	Pram.g_01694
OG0001706	Prbn.g_00128	Pram.g_00641
OG0001707	Prbn.g_01142	Pram.g_01187
OG0001709	Prbn.g_00188	Pram.g_01400
OG0001717	Prbn.g_00826	Pram.g_00678
OG0001722	Prbn.g_01926	Pram.g_00716
OG0001725	Prbn.g_00132	Pram.g_00628
OG0001727	Prbn.g_01665	Pram.g_01562
OG0001746	Prbn.g_00129	Pram.g_01257
OG0001758	Prbn.g_01723	Pram.g_01615
OG0001770	Prbn.g_01660	Pram.g_01612
OG0001771	Prbn.g_01672	Pram.g_01571
OG0001780	Prbn.g_00179	Pram.g_01421
OG0001793	Prbn.g_00776	Pram.g_00646
OG0001793	Prbn.g_01051	Pram.g_00623
OG0001795	Prbn.g_01712, Prbn.g_01943	Pram.g_00700
OG0001802	Prbn.g_01130	Pram.g_01194
OG0001802	Prbn.g_00815	Pram.g_00657
OG0001834	Prbn.g_00176	Pram.g_01442
OG0001875	Prbn.g_01722	Pram.g_01614
OG0001876	Prbn.g_01721	Pram.g_01613
OG0001916	Prbn.g_00618	Pram.g_00432
OG0001922	Prbn.g_00194	Pram.g_01399
OG0001955	Prbn.g_00135	Pram.g_01541
OG0001956	Prbn.g_01485	Pram.g_00871
OG0001963	Prbn.g_00873	Pram.g_01273
OG0001977	Prbn.g_00928	Pram.g_01903
OG0002003	Prbn.g_01031	Pram.g_00688
OG0002019	Prbn.g_00140	Pram.g_01951
OG0002030	Prbn.g_01658	Pram.g_01532
OG0002034	Prbn.g_00481	Pram.g_00572
OG0002036	Prbn.g_00882	Pram.g_01280
OG0002052	Prbn.g_01367	Pram.g_00989
OG0002098	Prbn.g_01223	Pram.g_01493
OG0002109	Prbn.g_01026	Pram.g_00692
OG0002122	Prbn.g_01032	Pram.g_00687
OG0002164	Prbn.g_01936	Pram.g_00708
OG0002165	Prbn.g_01942	Pram.g_00701
OG0002176	Prbn.g_00773, Prbn.g_00147	Pram.g_00676
OG0002177	Prbn.g_00479	Pram.g_00574
OG0002228	Prbn.g_01708	Pram.g_01578
OG0002232	Prbn.g_01581	Pram.g_00773
OG0002240	Prbn.g_01296	Pram.g_00107
OG0002246	Prbn.g_01693	Pram.g_01583
OG0002282	Prbn.g_00888	Pram.g_01285
OG0002283	Prbn.g_01139	Pram.g_01525
OG0002284	Prbn.g_00817	Pram.g_00643
OG0002293	Prbn.g_00816	Pram.g_00639
OG0002294	Prbn.g_01935	Pram.g_00709
OG0002321	Prbn.g_00180	Pram.g_01419
OG0002344	Prbn.g_00700	Pram.g_00348
OG0002345	Prbn.g_00471	Pram.g_01591
OG0002346	Prbn.g_01162	Pram.g_01167
OG0002348	Prbn.g_00149	Pram.g_01527
OG0002379	Prbn.g_01692	Pram.g_01582
OG0002389	Prbn.g_01900	Pram.g_01789
OG0002397	Prbn.g_01387	Pram.g_00668
OG0002398	Prbn.g_00880, Prbn.g_01160	Pram.g_01169
OG0002439	Prbn.g_01638	Pram.g_01564
OG0002442	Prbn.g_00797	Pram.g_00633
OG0002453	Prbn.g_01725	Pram.g_01568
OG0002455	Prbn.g_00127	Pram.g_01528
OG0002456	Prbn.g_01913	Pram.g_01803
OG0002497	Prbn.g_00824	Pram.g_00652
OG0002499	Prbn.g_00872	Pram.g_01269
OG0002500	Prbn.g_00869	Pram.g_01270
OG0002501	Prbn.g_00795	Pram.g_01572
OG0002502	Prbn.g_01940	Pram.g_00703
OG0002503	Prbn.g_00646	Pram.g_00403
OG0002504	Prbn.g_01555	Pram.g_00800
OG0002505	Prbn.g_00137	Pram.g_01260
OG0002508	Prbn.g_00823	Pram.g_00664
OG0002509	Prbn.g_00818	Pram.g_00654
OG0002510	Prbn.g_01033	Pram.g_00686
OG0002511	Prbn.g_00051	Pram.g_00272
OG0002512	Prbn.g_00478	Pram.g_00575
OG0002513	Prbn.g_01156	Pram.g_01172
OG0002514	Prbn.g_00902	Pram.g_01297
OG0002515	Prbn.g_01654	Pram.g_01550
OG0002516	Prbn.g_01158	Pram.g_01171
OG0002517	Prbn.g_01058	Pram.g_01267
OG0002564	Prbn.g_00150	Pram.g_01268
OG0002583	Prbn.g_00871	Pram.g_01261
OG0002584	Prbn.g_01359	Pram.g_00997
OG0002586	Prbn.g_01587	Pram.g_00767
OG0002587	Prbn.g_01720	Pram.g_01619
OG0002646	Prbn.g_01914	Pram.g_01804
OG0002656	Prbn.g_01105	Pram.g_01211
OG0002657	Prbn.g_00131	Pram.g_00798
OG0002658	Prbn.g_01166	Pram.g_01163
OG0002660	Prbn.g_01129	Pram.g_01195
OG0002661	Prbn.g_01116	Pram.g_01203
OG0002662	Prbn.g_01642	Pram.g_01209
OG0002663	Prbn.g_01724	Pram.g_01592
OG0002727	Prbn.g_01355	Pram.g_01002
OG0002728	Prbn.g_01938	Pram.g_00705
OG0002729	Prbn.g_00881	Pram.g_01279
OG0002821	Prbn.g_00719	Pram.g_00043
OG0002822	Prbn.g_00718	Pram.g_00044
OG0002823	Prbn.g_00660	Pram.g_00389
OG0002824	Prbn.g_00827	Pram.g_00667
OG0002825	Prbn.g_01022	Pram.g_00694
OG0002826	Prbn.g_00847	Pram.g_01037
OG0002827	Prbn.g_00386	Pram.g_01115
OG0002828	Prbn.g_01155	Pram.g_01173
OG0002829	Prbn.g_01148	Pram.g_01180
OG0002830	Prbn.g_00884	Pram.g_00673
OG0002832	Prbn.g_00136	Pram.g_01540
OG0002833	Prbn.g_01691	Pram.g_01581
OG0002834	Prbn.g_01694	Pram.g_01584
OG0002836	Prbn.g_01744	Pram.g_01631
OG0002919	Prbn.g_00465	Pram.g_00583
OG0002920	Prbn.g_00812	Pram.g_00651
OG0002921	Prbn.g_00820	Pram.g_00663
OG0002922	Prbn.g_00821	Pram.g_00665
OG0002923	Prbn.g_00828	Pram.g_00880
OG0002924	Prbn.g_01057	Pram.g_01567
OG0002925	Prbn.g_01044	Pram.g_00679
OG0002926	Prbn.g_01027	Pram.g_00691
OG0002928	Prbn.g_01099	Pram.g_01218
OG0002929	Prbn.g_01659	Pram.g_01530
OG0002930	Prbn.g_01902	Pram.g_01791
OG0003071	Prbn.g_00058	Pram.g_00279
OG0003073	Prbn.g_00780	Pram.g_01610
OG0003074	Prbn.g_00806	Pram.g_00636
OG0003076	Prbn.g_01558	Pram.g_00796
OG0003077	Prbn.g_01448	Pram.g_00910
OG0003078	Prbn.g_01383	Pram.g_00974
OG0003079	Prbn.g_01358	Pram.g_00998
OG0003080	Prbn.g_01111	Pram.g_01206
OG0003082	Prbn.g_01683	Pram.g_00634
OG0003083	Prbn.g_01686	Pram.g_01523
OG0003235	Prbn.g_01946	Pram.g_00616
OG0003239	Prbn.g_01449	Pram.g_00909
