Orthogroup	Prbn	Syaa
OG0001080	Prbn.g_00445	Syaa.g_01443
OG0001081	Prbn.g_00447	Syaa.g_01056
OG0001082	Prbn.g_00448	Syaa.g_01057
OG0001083	Prbn.g_00836	Syaa.g_01064
OG0001084	Prbn.g_00837	Syaa.g_01065
OG0001085	Prbn.g_01594	Syaa.g_01075
OG0001086	Prbn.g_01593	Syaa.g_01077
OG0001087	Prbn.g_01575	Syaa.g_00920
OG0001088	Prbn.g_01574	Syaa.g_00916
OG0001089	Prbn.g_01563	Syaa.g_00890
OG0001090	Prbn.g_01553	Syaa.g_01237
OG0001091	Prbn.g_00857	Syaa.g_01239
OG0001092	Prbn.g_00858	Syaa.g_01242
OG0001093	Prbn.g_00863	Syaa.g_01248
OG0001094	Prbn.g_00856	Syaa.g_01148
OG0001095	Prbn.g_01533	Syaa.g_01185
OG0001096	Prbn.g_01519	Syaa.g_01200
OG0001097	Prbn.g_01499	Syaa.g_00828
OG0001098	Prbn.g_01480	Syaa.g_01441
OG0001099	Prbn.g_01925	Syaa.g_02400
OG0001100	Prbn.g_01630	Syaa.g_01086
OG0001101	Prbn.g_01627	Syaa.g_01088
OG0001102	Prbn.g_01624	Syaa.g_01091
OG0001103	Prbn.g_01622	Syaa.g_01093
OG0001104	Prbn.g_01599	Syaa.g_01133
OG0001105	Prbn.g_01595	Syaa.g_01137
OG0001106	Prbn.g_01427	Syaa.g_01372
OG0001107	Prbn.g_01420	Syaa.g_01359
OG0001108	Prbn.g_01416	Syaa.g_01350
OG0001109	Prbn.g_01415	Syaa.g_01349
OG0001110	Prbn.g_01413	Syaa.g_01347
OG0001111	Prbn.g_01412	Syaa.g_01345
OG0001112	Prbn.g_01411	Syaa.g_01343
OG0001113	Prbn.g_01410	Syaa.g_01342
OG0001114	Prbn.g_01409	Syaa.g_01341
OG0001115	Prbn.g_01407	Syaa.g_01337
OG0001116	Prbn.g_01406	Syaa.g_01335
OG0001117	Prbn.g_01405	Syaa.g_01334
OG0001118	Prbn.g_01404	Syaa.g_01333
OG0001119	Prbn.g_01403	Syaa.g_01331
OG0001120	Prbn.g_01401	Syaa.g_01328
OG0001122	Prbn.g_01381	Syaa.g_01301
OG0001123	Prbn.g_01375	Syaa.g_01294
OG0001124	Prbn.g_01373	Syaa.g_01292
OG0001125	Prbn.g_01371	Syaa.g_01290
OG0001126	Prbn.g_01460	Syaa.g_00864
OG0001127	Prbn.g_01461	Syaa.g_00865
OG0001128	Prbn.g_01463	Syaa.g_00868
OG0001129	Prbn.g_01464	Syaa.g_00870
OG0001130	Prbn.g_01465	Syaa.g_00871
OG0001131	Prbn.g_00692	Syaa.g_01108
OG0001132	Prbn.g_01039	Syaa.g_01468
OG0001133	Prbn.g_01239	Syaa.g_01656
OG0001134	Prbn.g_01650	Syaa.g_01028
OG0001136	Prbn.g_01186	Syaa.g_00767
OG0001137	Prbn.g_01198	Syaa.g_00786
OG0001138	Prbn.g_00392	Syaa.g_01002
OG0001139	Prbn.g_00394	Syaa.g_01000
OG0001140	Prbn.g_00395	Syaa.g_00999
OG0001141	Prbn.g_00396	Syaa.g_00998
OG0001142	Prbn.g_00397	Syaa.g_00997
OG0001143	Prbn.g_00404	Syaa.g_00987
OG0001144	Prbn.g_00409	Syaa.g_00978
OG0001145	Prbn.g_01092	Syaa.g_00748
OG0001146	Prbn.g_01080	Syaa.g_00729
OG0001147	Prbn.g_01060	Syaa.g_01837
OG0001148	Prbn.g_01242	Syaa.g_02061
OG0001149	Prbn.g_00153	Syaa.g_02062
OG0001150	Prbn.g_00154	Syaa.g_02063
OG0001151	Prbn.g_00165	Syaa.g_02076
OG0001152	Prbn.g_00166	Syaa.g_02077
OG0001153	Prbn.g_00244	Syaa.g_01811
OG0001154	Prbn.g_00245	Syaa.g_01812
OG0001156	Prbn.g_00265	Syaa.g_00623
OG0001157	Prbn.g_00266	Syaa.g_00622
OG0001158	Prbn.g_00267	Syaa.g_00619
OG0001159	Prbn.g_00268	Syaa.g_00618
OG0001160	Prbn.g_00900	Syaa.g_00574
OG0001161	Prbn.g_01688	Syaa.g_02620
OG0001162	Prbn.g_00134	Syaa.g_01203
OG0001163	Prbn.g_01736	Syaa.g_00566
OG0001164	Prbn.g_01740	Syaa.g_00560
OG0001165	Prbn.g_01743	Syaa.g_00555
OG0001166	Prbn.g_01764	Syaa.g_00527
OG0001167	Prbn.g_01782	Syaa.g_00673
OG0001168	Prbn.g_01784	Syaa.g_00672
OG0001169	Prbn.g_01786	Syaa.g_00670
OG0001170	Prbn.g_01788	Syaa.g_00668
OG0001171	Prbn.g_01798	Syaa.g_00655
OG0001172	Prbn.g_01814	Syaa.g_02347
OG0001173	Prbn.g_01815	Syaa.g_02346
OG0001174	Prbn.g_01823	Syaa.g_02338
OG0001175	Prbn.g_01824	Syaa.g_02337
OG0001176	Prbn.g_01832	Syaa.g_02314
OG0001177	Prbn.g_01834	Syaa.g_02316
OG0001178	Prbn.g_01750	Syaa.g_00546
OG0001179	Prbn.g_01864	Syaa.g_02268
OG0001180	Prbn.g_01887	Syaa.g_02243
OG0001181	Prbn.g_01891	Syaa.g_02239
OG0001182	Prbn.g_01899	Syaa.g_02230
OG0001183	Prbn.g_01904	Syaa.g_02224
OG0001184	Prbn.g_01017	Syaa.g_00151
OG0001186	Prbn.g_00977	Syaa.g_00081
OG0001187	Prbn.g_00974	Syaa.g_00082
OG0001188	Prbn.g_00972	Syaa.g_00075
OG0001189	Prbn.g_00956	Syaa.g_00057
OG0001190	Prbn.g_00951	Syaa.g_02592
OG0001191	Prbn.g_00941	Syaa.g_02605
OG0001192	Prbn.g_00936	Syaa.g_02612
OG0001193	Prbn.g_00924	Syaa.g_02658
OG0001194	Prbn.g_00923	Syaa.g_02660
OG0001195	Prbn.g_00922	Syaa.g_02661
OG0001196	Prbn.g_00906	Syaa.g_02741
OG0001198	Prbn.g_00297	Syaa.g_02755
OG0001199	Prbn.g_00703	Syaa.g_00347
OG0001201	Prbn.g_01311	Syaa.g_02381
OG0001202	Prbn.g_00354	Syaa.g_02528
OG0001203	Prbn.g_00312	Syaa.g_02106
OG0001204	Prbn.g_00306	Syaa.g_00316
OG0001205	Prbn.g_00668	Syaa.g_00713
OG0001206	Prbn.g_00648	Syaa.g_01855
OG0001207	Prbn.g_00637	Syaa.g_02058
OG0001208	Prbn.g_00632	Syaa.g_02049
OG0001209	Prbn.g_00581	Syaa.g_01977
OG0001210	Prbn.g_00576	Syaa.g_01967
OG0001211	Prbn.g_00566	Syaa.g_01950
OG0001212	Prbn.g_00519	Syaa.g_01892
OG0001213	Prbn.g_00484	Syaa.g_01646
OG0001214	Prbn.g_00428	Syaa.g_01631
OG0001215	Prbn.g_01573	Syaa.g_00914
OG0001216	Prbn.g_01552	Syaa.g_01238
OG0001217	Prbn.g_01023	Syaa.g_01559
OG0001218	Prbn.g_01126	Syaa.g_01820
OG0001219	Prbn.g_01447	Syaa.g_01404
OG0001220	Prbn.g_01490	Syaa.g_00812
OG0001221	Prbn.g_01610	Syaa.g_01111
OG0001222	Prbn.g_01368	Syaa.g_01371
OG0001223	Prbn.g_01400	Syaa.g_01326
OG0001224	Prbn.g_01467	Syaa.g_00874
OG0001225	Prbn.g_01469	Syaa.g_00876
OG0001226	Prbn.g_00476	Syaa.g_01579
OG0001227	Prbn.g_01141	Syaa.g_02622
OG0001228	Prbn.g_00412	Syaa.g_00695
OG0001229	Prbn.g_01127	Syaa.g_00899
OG0001230	Prbn.g_00205	Syaa.g_01764
OG0001231	Prbn.g_00691	Syaa.g_00017
OG0001233	Prbn.g_01789	Syaa.g_00667
OG0001234	Prbn.g_01826	Syaa.g_02333
OG0001235	Prbn.g_01830	Syaa.g_02323
OG0001236	Prbn.g_01919	Syaa.g_00154
OG0001238	Prbn.g_00940	Syaa.g_02607
OG0001239	Prbn.g_00706	Syaa.g_00350
OG0001240	Prbn.g_01328	Syaa.g_02364
OG0001241	Prbn.g_01318	Syaa.g_02374
OG0001242	Prbn.g_01298	Syaa.g_02407
OG0001243	Prbn.g_01291	Syaa.g_02415
OG0001244	Prbn.g_01276	Syaa.g_02445
OG0001245	Prbn.g_01150	Syaa.g_01492
OG0001247	Prbn.g_01580	Syaa.g_01207
OG0001248	Prbn.g_01578	Syaa.g_01204
OG0001250	Prbn.g_01503	Syaa.g_00832
OG0001251	Prbn.g_01929	Syaa.g_02667
OG0001252	Prbn.g_01462	Syaa.g_00867
OG0001253	Prbn.g_00473	Syaa.g_01467
OG0001254	Prbn.g_01652	Syaa.g_01029
OG0001255	Prbn.g_01171	Syaa.g_01696
OG0001256	Prbn.g_00893	Syaa.g_00567
OG0001258	Prbn.g_01741	Syaa.g_00557
OG0001259	Prbn.g_01787	Syaa.g_00669
OG0001260	Prbn.g_01804	Syaa.g_00642
OG0001261	Prbn.g_01872	Syaa.g_02259
OG0001263	Prbn.g_01289	Syaa.g_02418
OG0001265	Prbn.g_01299	Syaa.g_02405
OG0001266	Prbn.g_00350	Syaa.g_02532
OG0001267	Prbn.g_00047	Syaa.g_00262
OG0001268	Prbn.g_00110	Syaa.g_02176
OG0001269	Prbn.g_01491	Syaa.g_01499
OG0001270	Prbn.g_00679	Syaa.g_00701
OG0001271	Prbn.g_00642	Syaa.g_01845
OG0001272	Prbn.g_00628	Syaa.g_02045
OG0001273	Prbn.g_00422	Syaa.g_01639
OG0001274	Prbn.g_00326	Syaa.g_02563
OG0001275	Prbn.g_01390	Syaa.g_01311
OG0001276	Prbn.g_01376	Syaa.g_01295
OG0001277	Prbn.g_00918	Syaa.g_02724
OG0001278	Prbn.g_00416	Syaa.g_00966
OG0001279	Prbn.g_00810	Syaa.g_01749
OG0001280	Prbn.g_01085	Syaa.g_00738
OG0001281	Prbn.g_01079	Syaa.g_00728
OG0001282	Prbn.g_01241	Syaa.g_02060
OG0001283	Prbn.g_00909	Syaa.g_02734
OG0001284	Prbn.g_00287	Syaa.g_00583
OG0001286	Prbn.g_01885	Syaa.g_02245
OG0001287	Prbn.g_00994	Syaa.g_00121
OG0001289	Prbn.g_01334	Syaa.g_00327
OG0001290	Prbn.g_01319	Syaa.g_02373
OG0001291	Prbn.g_01281	Syaa.g_02428
OG0001292	Prbn.g_00014	Syaa.g_00310
OG0001293	Prbn.g_00027	Syaa.g_00288
OG0001295	Prbn.g_00146	Syaa.g_01964
OG0001296	Prbn.g_00605	Syaa.g_02017
OG0001297	Prbn.g_00600	Syaa.g_02013
OG0001298	Prbn.g_00539	Syaa.g_01913
OG0001299	Prbn.g_00842	Syaa.g_01070
OG0001300	Prbn.g_01569	Syaa.g_00905
OG0001301	Prbn.g_01564	Syaa.g_00891
OG0001302	Prbn.g_01451	Syaa.g_01600
OG0001303	Prbn.g_01707	Syaa.g_01402
OG0001304	Prbn.g_01363	Syaa.g_01281
OG0001305	Prbn.g_01475	Syaa.g_00885
OG0001306	Prbn.g_01174	Syaa.g_00753
OG0001309	Prbn.g_00865	Syaa.g_02005
OG0001310	Prbn.g_01758	Syaa.g_00535
OG0001311	Prbn.g_01374	Syaa.g_01293
OG0001312	Prbn.g_01438	Syaa.g_01391
OG0001314	Prbn.g_00777	Syaa.g_01225
OG0001315	Prbn.g_01136	Syaa.g_02226
OG0001316	Prbn.g_01277	Syaa.g_02434
OG0001317	Prbn.g_00316	Syaa.g_02112
OG0001318	Prbn.g_00023	Syaa.g_00296
OG0001319	Prbn.g_00040	Syaa.g_00273
OG0001321	Prbn.g_00662	Syaa.g_00719
OG0001322	Prbn.g_00661	Syaa.g_00720
OG0001323	Prbn.g_00595	Syaa.g_02002
OG0001324	Prbn.g_01568	Syaa.g_00904
OG0001325	Prbn.g_00859	Syaa.g_01243
OG0001327	Prbn.g_01633	Syaa.g_01083
OG0001328	Prbn.g_01103	Syaa.g_01104
OG0001330	Prbn.g_00876	Syaa.g_00746
OG0001331	Prbn.g_00156	Syaa.g_02065
OG0001334	Prbn.g_01907	Syaa.g_02216
OG0001335	Prbn.g_01908	Syaa.g_02215
OG0001337	Prbn.g_00097	Syaa.g_02219, Syaa.g_02200
OG0001338	Prbn.g_00100	Syaa.g_02206, Syaa.g_02184, Syaa.g_02195
OG0001339	Prbn.g_01316	Syaa.g_02376
OG0001340	Prbn.g_00098	Syaa.g_02199
OG0001341	Prbn.g_01134	Syaa.g_00897
OG0001343	Prbn.g_01932	Syaa.g_02664
OG0001344	Prbn.g_01193	Syaa.g_00775
OG0001345	Prbn.g_01209	Syaa.g_00803
OG0001346	Prbn.g_01083	Syaa.g_00734
OG0001348	Prbn.g_00148	Syaa.g_00847
OG0001349	Prbn.g_00174	Syaa.g_00437
OG0001350	Prbn.g_00313	Syaa.g_02107
OG0001351	Prbn.g_00656	Syaa.g_01863
OG0001352	Prbn.g_01584	Syaa.g_01987
OG0001353	Prbn.g_01513	Syaa.g_00841
OG0001354	Prbn.g_01408	Syaa.g_01338
OG0001355	Prbn.g_01354	Syaa.g_01524
OG0001356	Prbn.g_01733	Syaa.g_00848
OG0001357	Prbn.g_01110	Syaa.g_02307
OG0001359	Prbn.g_01931	Syaa.g_02663
OG0001362	Prbn.g_00226	Syaa.g_01789
OG0001363	Prbn.g_00228	Syaa.g_01791
OG0001364	Prbn.g_01910	Syaa.g_00171
OG0001368	Prbn.g_01109, Prbn.g_01052, Prbn.g_00775	Syaa.g_00317
OG0001369	Prbn.g_01329	Syaa.g_02363
OG0001370	Prbn.g_00651	Syaa.g_02140, Syaa.g_01218
OG0001375	Prbn.g_01933	Syaa.g_02665
OG0001379	Prbn.g_01090	Syaa.g_00744
OG0001382	Prbn.g_01121	Syaa.g_01866
OG0001394	Prbn.g_01606	Syaa.g_01118
OG0001398	Prbn.g_01637	Syaa.g_01424
OG0001401	Prbn.g_01508	Syaa.g_00837
OG0001402	Prbn.g_00490	Syaa.g_01658
OG0001404	Prbn.g_00709	Syaa.g_00355
OG0001407	Prbn.g_01117	Syaa.g_01986
OG0001411	Prbn.g_00716	Syaa.g_00457
OG0001419	Prbn.g_01118	Syaa.g_01985
OG0001421	Prbn.g_00892	Syaa.g_01583, Syaa.g_01469
OG0001422	Prbn.g_01114	Syaa.g_00743
OG0001423	Prbn.g_00787	Syaa.g_00365
OG0001428	Prbn.g_00382	Syaa.g_02481
OG0001430	Prbn.g_01125	Syaa.g_02584
OG0001433	Prbn.g_01732	Syaa.g_00849
OG0001434	Prbn.g_01601	Syaa.g_01123
OG0001435	Prbn.g_01625	Syaa.g_01090
OG0001443	Prbn.g_01128	Syaa.g_02617
OG0001448	Prbn.g_00658	Syaa.g_00423
OG0001460	Prbn.g_01731	Syaa.g_00850
OG0001461	Prbn.g_00725	Syaa.g_02328
OG0001465	Prbn.g_01557	Syaa.g_01211
OG0001467	Prbn.g_01235	Syaa.g_01601
OG0001468	Prbn.g_01941	Syaa.g_01597
OG0001477	Prbn.g_00833	Syaa.g_00893
OG0001486	Prbn.g_01187	Syaa.g_00768
OG0001487	Prbn.g_00252	Syaa.g_01819
OG0001488	Prbn.g_01202	Syaa.g_00791
OG0001489	Prbn.g_01896	Syaa.g_02234
OG0001496	Prbn.g_00831	Syaa.g_00895
OG0001497	Prbn.g_00832	Syaa.g_00894
OG0001498	Prbn.g_00695	Syaa.g_02148
OG0001505	Prbn.g_01056	Syaa.g_00495
OG0001510	Prbn.g_00990	Syaa.g_00116
OG0001511	Prbn.g_01307	Syaa.g_02389
OG0001512	Prbn.g_01132	Syaa.g_02105
OG0001514	Prbn.g_00830	Syaa.g_00896
OG0001515	Prbn.g_01571	Syaa.g_00909
OG0001516	Prbn.g_00839	Syaa.g_01067
OG0001517	Prbn.g_00106	Syaa.g_02181
OG0001518	Prbn.g_00938	Syaa.g_02609
OG0001519	Prbn.g_00933	Syaa.g_02619
OG0001523	Prbn.g_01655	Syaa.g_02713
OG0001524	Prbn.g_01656	Syaa.g_02714
OG0001527	Prbn.g_00553	Syaa.g_01936
OG0001529	Prbn.g_00741	Syaa.g_00050
OG0001530	Prbn.g_01308	Syaa.g_02387
OG0001531	Prbn.g_00311	Syaa.g_02104
OG0001532	Prbn.g_00393	Syaa.g_01001
OG0001534	Prbn.g_01362	Syaa.g_01280
OG0001535	Prbn.g_01378	Syaa.g_01297
OG0001536	Prbn.g_01422	Syaa.g_01362
OG0001537	Prbn.g_01609	Syaa.g_01112
OG0001538	Prbn.g_01541	Syaa.g_01159
OG0001539	Prbn.g_01631	Syaa.g_01085
OG0001540	Prbn.g_01287	Syaa.g_02420
OG0001541	Prbn.g_00374	Syaa.g_02490
OG0001542	Prbn.g_00368	Syaa.g_02499
OG0001543	Prbn.g_01098	Syaa.g_02547
OG0001544	Prbn.g_00934	Syaa.g_02618
OG0001545	Prbn.g_00919	Syaa.g_02723
OG0001549	Prbn.g_01481	Syaa.g_00806
OG0001552	Prbn.g_00889	Syaa.g_01229
OG0001557	Prbn.g_01605	Syaa.g_01119
OG0001559	Prbn.g_01309	Syaa.g_02386
OG0001560	Prbn.g_01320	Syaa.g_02372
OG0001561	Prbn.g_01372	Syaa.g_01291
OG0001562	Prbn.g_01385	Syaa.g_01305
OG0001563	Prbn.g_01880	Syaa.g_02250
OG0001564	Prbn.g_00722	Syaa.g_02683
OG0001572	Prbn.g_00811	Syaa.g_01180
OG0001574	Prbn.g_00555	Syaa.g_01938
OG0001575	Prbn.g_00550	Syaa.g_01933
OG0001577	Prbn.g_01184	Syaa.g_00765
OG0001579	Prbn.g_00095	Syaa.g_02207
OG0001580	Prbn.g_00734	Syaa.g_02580
OG0001588	Prbn.g_00688	Syaa.g_00168
OG0001589	Prbn.g_01791	Syaa.g_00664
OG0001591	Prbn.g_01592	Syaa.g_01078
OG0001592	Prbn.g_00735	Syaa.g_02581
OG0001607	Prbn.g_00801	Syaa.g_01519
OG0001614	Prbn.g_01002	Syaa.g_00130
OG0001616	Prbn.g_00385	Syaa.g_01024
OG0001617	Prbn.g_01567	Syaa.g_00901
OG0001619	Prbn.g_01429	Syaa.g_01374
OG0001620	Prbn.g_00114	Syaa.g_02169
OG0001621	Prbn.g_00019	Syaa.g_00300
OG0001622	Prbn.g_00910	Syaa.g_02733
OG0001636	Prbn.g_00747	Syaa.g_00043
OG0001638	Prbn.g_01756	Syaa.g_00538
OG0001639	Prbn.g_00261	Syaa.g_00626
OG0001640	Prbn.g_01459	Syaa.g_00862
OG0001641	Prbn.g_01397	Syaa.g_01321
OG0001642	Prbn.g_01492	Syaa.g_00814
OG0001643	Prbn.g_00431	Syaa.g_01628
OG0001644	Prbn.g_01951	Syaa.g_01263
OG0001654	Prbn.g_00259	Syaa.g_00628
OG0001656	Prbn.g_00094	Syaa.g_02209
OG0001657	Prbn.g_01258	Syaa.g_02464
OG0001658	Prbn.g_00739	Syaa.g_02591
OG0001659	Prbn.g_00143	Syaa.g_01006
OG0001678	Prbn.g_01813	Syaa.g_02348
OG0001691	Prbn.g_01457	Syaa.g_01665
OG0001693	Prbn.g_01689	Syaa.g_00880
OG0001709	Prbn.g_00188	Syaa.g_00453
OG0001717	Prbn.g_00826	Syaa.g_02476
OG0001733	Prbn.g_01729	Syaa.g_01080
OG0001747	Prbn.g_00687	Syaa.g_02442
OG0001769	Prbn.g_01137	Syaa.g_01614
OG0001770	Prbn.g_01660	Syaa.g_00115
OG0001771	Prbn.g_01672	Syaa.g_01514
OG0001807	Prbn.g_00723	Syaa.g_00176
OG0001842	Prbn.g_01037	Syaa.g_00634
OG0001916	Prbn.g_00618	Syaa.g_02034
OG0001917	Prbn.g_01377	Syaa.g_01296
OG0001930	Prbn.g_01036	Syaa.g_00633
OG0001931	Prbn.g_01035	Syaa.g_00632
OG0001965	Prbn.g_01679	Syaa.g_01602
OG0001996	Prbn.g_00753	Syaa.g_00036
OG0002019	Prbn.g_00140	Syaa.g_01419
OG0002096	Prbn.g_01053, Prbn.g_00185	Syaa.g_00492
OG0002106	Prbn.g_01112	Syaa.g_02085
OG0002344	Prbn.g_00700	Syaa.g_02159, Syaa.g_02396
