Orthogroup	Prbn	Prbl
OG0001084	Prbn.g_00837	Prbl.g_01404
OG0001085	Prbn.g_01594	Prbl.g_01394
OG0001086	Prbn.g_01593	Prbl.g_01392
OG0001087	Prbn.g_01575	Prbl.g_01853
OG0001088	Prbn.g_01574	Prbl.g_01857
OG0001089	Prbn.g_01563	Prbl.g_00024
OG0001090	Prbn.g_01553	Prbl.g_02565
OG0001091	Prbn.g_00857	Prbl.g_02563
OG0001092	Prbn.g_00858	Prbl.g_02562
OG0001093	Prbn.g_00863	Prbl.g_02558
OG0001094	Prbn.g_00856	Prbl.g_02341
OG0001095	Prbn.g_01533	Prbl.g_02322
OG0001096	Prbn.g_01519	Prbl.g_02306
OG0001097	Prbn.g_01499	Prbl.g_01550
OG0001098	Prbn.g_01480	Prbl.g_02423
OG0001099	Prbn.g_01925	Prbl.g_01329
OG0001100	Prbn.g_01630	Prbl.g_02414
OG0001101	Prbn.g_01627	Prbl.g_02413
OG0001102	Prbn.g_01624	Prbl.g_02410
OG0001103	Prbn.g_01622	Prbl.g_02408
OG0001104	Prbn.g_01599	Prbl.g_02351
OG0001105	Prbn.g_01595	Prbl.g_02356
OG0001106	Prbn.g_01427	Prbl.g_02466
OG0001107	Prbn.g_01420	Prbl.g_02476
OG0001108	Prbn.g_01416	Prbl.g_02483
OG0001109	Prbn.g_01415	Prbl.g_02485
OG0001110	Prbn.g_01413	Prbl.g_02487
OG0001111	Prbn.g_01412	Prbl.g_02489
OG0001112	Prbn.g_01411	Prbl.g_02491
OG0001113	Prbn.g_01410	Prbl.g_02492
OG0001114	Prbn.g_01409	Prbl.g_02493
OG0001115	Prbn.g_01407	Prbl.g_02495
OG0001116	Prbn.g_01406	Prbl.g_02496
OG0001117	Prbn.g_01405	Prbl.g_02497
OG0001118	Prbn.g_01404	Prbl.g_02498
OG0001119	Prbn.g_01403	Prbl.g_02499
OG0001120	Prbn.g_01401	Prbl.g_02501
OG0001122	Prbn.g_01381	Prbl.g_02529
OG0001123	Prbn.g_01375	Prbl.g_02536
OG0001124	Prbn.g_01373	Prbl.g_02538
OG0001125	Prbn.g_01371	Prbl.g_02540
OG0001126	Prbn.g_01460	Prbl.g_00939
OG0001127	Prbn.g_01461	Prbl.g_00938
OG0001128	Prbn.g_01463	Prbl.g_00935
OG0001129	Prbn.g_01464	Prbl.g_00934
OG0001130	Prbn.g_01465	Prbl.g_00933
OG0001131	Prbn.g_00692	Prbl.g_02575
OG0001132	Prbn.g_01039	Prbl.g_01603
OG0001133	Prbn.g_01239	Prbl.g_01621
OG0001134	Prbn.g_01650	Prbl.g_02204
OG0001136	Prbn.g_01186	Prbl.g_02082
OG0001137	Prbn.g_01198	Prbl.g_02102
OG0001138	Prbn.g_00392	Prbl.g_01118
OG0001139	Prbn.g_00394	Prbl.g_01116
OG0001140	Prbn.g_00395	Prbl.g_01115
OG0001141	Prbn.g_00396	Prbl.g_01114
OG0001142	Prbn.g_00397	Prbl.g_01113
OG0001143	Prbn.g_00404	Prbl.g_01376
OG0001144	Prbn.g_00409	Prbl.g_02580
OG0001145	Prbn.g_01092	Prbl.g_01711
OG0001146	Prbn.g_01080	Prbl.g_01727
OG0001147	Prbn.g_01060	Prbl.g_01333
OG0001148	Prbn.g_01242	Prbl.g_00501
OG0001149	Prbn.g_00153	Prbl.g_00500
OG0001150	Prbn.g_00154	Prbl.g_00499
OG0001151	Prbn.g_00165	Prbl.g_00487
OG0001152	Prbn.g_00166	Prbl.g_00486
OG0001153	Prbn.g_00244	Prbl.g_00704
OG0001154	Prbn.g_00245	Prbl.g_00705
OG0001155	Prbn.g_00262	Prbl.g_00454
OG0001156	Prbn.g_00265	Prbl.g_00451
OG0001157	Prbn.g_00266	Prbl.g_01604
OG0001158	Prbn.g_00267	Prbl.g_00450
OG0001159	Prbn.g_00268	Prbl.g_00449
OG0001160	Prbn.g_00900	Prbl.g_00420
OG0001161	Prbn.g_01688	Prbl.g_01601
OG0001162	Prbn.g_00134	Prbl.g_00048
OG0001163	Prbn.g_01736	Prbl.g_00406
OG0001164	Prbn.g_01740	Prbl.g_00401
OG0001165	Prbn.g_01743	Prbl.g_00398
OG0001166	Prbn.g_01764	Prbl.g_00371
OG0001167	Prbn.g_01782	Prbl.g_00350
OG0001168	Prbn.g_01784	Prbl.g_00348
OG0001169	Prbn.g_01786	Prbl.g_00346
OG0001170	Prbn.g_01788	Prbl.g_00344
OG0001171	Prbn.g_01798	Prbl.g_00334
OG0001173	Prbn.g_01815	Prbl.g_01062
OG0001174	Prbn.g_01823	Prbl.g_01054
OG0001175	Prbn.g_01824	Prbl.g_01053
OG0001176	Prbn.g_01832	Prbl.g_00953
OG0001177	Prbn.g_01834	Prbl.g_00951
OG0001179	Prbn.g_01864	Prbl.g_00982
OG0001180	Prbn.g_01887	Prbl.g_01134
OG0001181	Prbn.g_01891	Prbl.g_01138
OG0001182	Prbn.g_01899	Prbl.g_01147
OG0001183	Prbn.g_01904	Prbl.g_01175
OG0001184	Prbn.g_01017	Prbl.g_00848
OG0001185	Prbn.g_01001	Prbl.g_01291
OG0001186	Prbn.g_00977	Prbl.g_02026
OG0001187	Prbn.g_00974	Prbl.g_02022
OG0001188	Prbn.g_00972	Prbl.g_02018
OG0001189	Prbn.g_00956	Prbl.g_01996
OG0001190	Prbn.g_00951	Prbl.g_02239
OG0001191	Prbn.g_00941	Prbl.g_02226
OG0001192	Prbn.g_00936	Prbl.g_02219
OG0001193	Prbn.g_00924	Prbl.g_02181
OG0001194	Prbn.g_00923	Prbl.g_02175
OG0001195	Prbn.g_00922	Prbl.g_02174
OG0001196	Prbn.g_00906	Prbl.g_02138
OG0001198	Prbn.g_00297	Prbl.g_02124
OG0001199	Prbn.g_00703	Prbl.g_00602
OG0001201	Prbn.g_01311	Prbl.g_00551
OG0001202	Prbn.g_00354	Prbl.g_00095
OG0001203	Prbn.g_00312	Prbl.g_00197
OG0001204	Prbn.g_00306	Prbl.g_02667
OG0001205	Prbn.g_00668	Prbl.g_00642
OG0001206	Prbn.g_00648	Prbl.g_01363
OG0001207	Prbn.g_00637	Prbl.g_00503
OG0001208	Prbn.g_00632	Prbl.g_00513
OG0001209	Prbn.g_00581	Prbl.g_00763
OG0001210	Prbn.g_00576	Prbl.g_00751
OG0001211	Prbn.g_00566	Prbl.g_01884
OG0001212	Prbn.g_00519	Prbl.g_01765
OG0001213	Prbn.g_00484	Prbl.g_01631
OG0001214	Prbn.g_00428	Prbl.g_01641
OG0001215	Prbn.g_01573	Prbl.g_01858
OG0001216	Prbn.g_01552	Prbl.g_02564
OG0001217	Prbn.g_01023	Prbl.g_01904
OG0001218	Prbn.g_01126	Prbl.g_00716
OG0001219	Prbn.g_01447	Prbl.g_02435
OG0001220	Prbn.g_01490	Prbl.g_01567
OG0001221	Prbn.g_01610	Prbl.g_02383
OG0001222	Prbn.g_01368	Prbl.g_02210
OG0001223	Prbn.g_01400	Prbl.g_02503
OG0001224	Prbn.g_01467	Prbl.g_00931
OG0001225	Prbn.g_01469	Prbl.g_00929
OG0001226	Prbn.g_00476	Prbl.g_01704
OG0001227	Prbn.g_01141	Prbl.g_00472
OG0001228	Prbn.g_00412	Prbl.g_02585
OG0001229	Prbn.g_01127	Prbl.g_00409
OG0001230	Prbn.g_00205	Prbl.g_00252
OG0001231	Prbn.g_00691	Prbl.g_01957
OG0001233	Prbn.g_01789	Prbl.g_00343
OG0001234	Prbn.g_01826	Prbl.g_01050
OG0001235	Prbn.g_01830	Prbl.g_00948
OG0001236	Prbn.g_01919	Prbl.g_00852
OG0001237	Prbn.g_01016	Prbl.g_00845
OG0001238	Prbn.g_00940	Prbl.g_02225
OG0001239	Prbn.g_00706	Prbl.g_00605
OG0001240	Prbn.g_01328	Prbl.g_00568
OG0001241	Prbn.g_01318	Prbl.g_00558
OG0001242	Prbn.g_01298	Prbl.g_01322
OG0001243	Prbn.g_01291	Prbl.g_00828
OG0001245	Prbn.g_01150	Prbl.g_01693
OG0001247	Prbn.g_01580	Prbl.g_02295
OG0001248	Prbn.g_01578	Prbl.g_01869
OG0001249	Prbn.g_00102	Prbl.g_01195
OG0001250	Prbn.g_01503	Prbl.g_01546
OG0001252	Prbn.g_01462	Prbl.g_00936
OG0001253	Prbn.g_00473	Prbl.g_01686
OG0001254	Prbn.g_01652	Prbl.g_02203
OG0001255	Prbn.g_01171	Prbl.g_00036
OG0001258	Prbn.g_01741	Prbl.g_00400
OG0001259	Prbn.g_01787	Prbl.g_00345
OG0001260	Prbn.g_01804	Prbl.g_00315
OG0001261	Prbn.g_01872	Prbl.g_00991
OG0001263	Prbn.g_01289	Prbl.g_00826
OG0001265	Prbn.g_01299	Prbl.g_01324
OG0001266	Prbn.g_00350	Prbl.g_00099
OG0001267	Prbn.g_00047	Prbl.g_01453
OG0001268	Prbn.g_00110	Prbl.g_01207
OG0001269	Prbn.g_01491	Prbl.g_01564
OG0001270	Prbn.g_00679	Prbl.g_00654
OG0001271	Prbn.g_00642	Prbl.g_01343
OG0001272	Prbn.g_00628	Prbl.g_00517
OG0001273	Prbn.g_00422	Prbl.g_01634
OG0001274	Prbn.g_00326	Prbl.g_01263
OG0001275	Prbn.g_01390	Prbl.g_02518
OG0001276	Prbn.g_01376	Prbl.g_02535
OG0001277	Prbn.g_00918	Prbl.g_02152
OG0001278	Prbn.g_00416	Prbl.g_02592
OG0001279	Prbn.g_00810	Prbl.g_00156
OG0001280	Prbn.g_01085	Prbl.g_01719
OG0001281	Prbn.g_01079	Prbl.g_01728
OG0001283	Prbn.g_00909	Prbl.g_02143
OG0001285	Prbn.g_01772	Prbl.g_00362
OG0001286	Prbn.g_01885	Prbl.g_01132
OG0001288	Prbn.g_00984	Prbl.g_02059
OG0001290	Prbn.g_01319	Prbl.g_00559
OG0001291	Prbn.g_01281	Prbl.g_00816
OG0001292	Prbn.g_00014	Prbl.g_01512
OG0001293	Prbn.g_00027	Prbl.g_01489
OG0001295	Prbn.g_00146	Prbl.g_00748
OG0001297	Prbn.g_00600	Prbl.g_00793
OG0001298	Prbn.g_00539	Prbl.g_01791
OG0001300	Prbn.g_01569	Prbl.g_01873
OG0001301	Prbn.g_01564	Prbl.g_00022
OG0001302	Prbn.g_01451	Prbl.g_01930
OG0001303	Prbn.g_01707	Prbl.g_02437
OG0001307	Prbn.g_01215	Prbl.g_00723
OG0001308	Prbn.g_00222	Prbl.g_00224
OG0001309	Prbn.g_00865	Prbl.g_00787
OG0001310	Prbn.g_01758	Prbl.g_00377
OG0001311	Prbn.g_01374	Prbl.g_02537
OG0001312	Prbn.g_01438	Prbl.g_02448
OG0001316	Prbn.g_01277	Prbl.g_00809
OG0001319	Prbn.g_00040	Prbl.g_01463
OG0001321	Prbn.g_00662	Prbl.g_00633
OG0001322	Prbn.g_00661	Prbl.g_00632
OG0001323	Prbn.g_00595	Prbl.g_00784
OG0001324	Prbn.g_01568	Prbl.g_01874
OG0001328	Prbn.g_01103	Prbl.g_02390
OG0001329	Prbn.g_01704	Prbl.g_01079
OG0001330	Prbn.g_00876	Prbl.g_01712
OG0001331	Prbn.g_00156	Prbl.g_00497
OG0001332	Prbn.g_00258	Prbl.g_00466
OG0001333	Prbn.g_01783	Prbl.g_00349
OG0001334	Prbn.g_01907	Prbl.g_01179
OG0001335	Prbn.g_01908	Prbl.g_01180
OG0001337	Prbn.g_00097	Prbl.g_01189
OG0001339	Prbn.g_01316	Prbl.g_00556
OG0001340	Prbn.g_00098	Prbl.g_01190
OG0001341	Prbn.g_01134	Prbl.g_02285
OG0001344	Prbn.g_01193	Prbl.g_02089
OG0001348	Prbn.g_00148	Prbl.g_01243
OG0001351	Prbn.g_00656	Prbl.g_00624
OG0001352	Prbn.g_01584	Prbl.g_00027
OG0001353	Prbn.g_01513	Prbl.g_01537
OG0001354	Prbn.g_01408	Prbl.g_02494
OG0001355	Prbn.g_01354	Prbl.g_02379
OG0001356	Prbn.g_01733	Prbl.g_02208
OG0001357	Prbn.g_01110	Prbl.g_00679, Prbl.g_01685
OG0001362	Prbn.g_00226	Prbl.g_00220
OG0001363	Prbn.g_00228	Prbl.g_00218
OG0001365	Prbn.g_00947	Prbl.g_02234
OG0001369	Prbn.g_01329	Prbl.g_00569
OG0001370	Prbn.g_00651	Prbl.g_02288
OG0001371	Prbn.g_01585	Prbl.g_01915
OG0001372	Prbn.g_00475	Prbl.g_01943
OG0001379	Prbn.g_01090	Prbl.g_01714
OG0001380	Prbn.g_01124	Prbl.g_01572
OG0001381	Prbn.g_01164	Prbl.g_02577
OG0001382	Prbn.g_01121	Prbl.g_02571
OG0001394	Prbn.g_01606	Prbl.g_02366
OG0001397	Prbn.g_00227	Prbl.g_00219
OG0001398	Prbn.g_01637	Prbl.g_01692
OG0001401	Prbn.g_01508	Prbl.g_01541
OG0001402	Prbn.g_00490	Prbl.g_01620
OG0001403	Prbn.g_00751	Prbl.g_01976
OG0001409	Prbn.g_01197	Prbl.g_02100
OG0001410	Prbn.g_01214	Prbl.g_00724
OG0001414	Prbn.g_00321	Prbl.g_01918
OG0001415	Prbn.g_00319	Prbl.g_01770
OG0001418	Prbn.g_01579	Prbl.g_01046
OG0001422	Prbn.g_01114	Prbl.g_01370
OG0001423	Prbn.g_00787	Prbl.g_02629, Prbl.g_00738
OG0001425	Prbn.g_00937	Prbl.g_02222
OG0001431	Prbn.g_00138	Prbl.g_02617
OG0001434	Prbn.g_01601	Prbl.g_02362
OG0001435	Prbn.g_01625	Prbl.g_02411
OG0001437	Prbn.g_00320	Prbl.g_01769
OG0001443	Prbn.g_01128	Prbl.g_00408
OG0001446	Prbn.g_01034	Prbl.g_01075
OG0001450	Prbn.g_01576	Prbl.g_01847
OG0001451	Prbn.g_01479	Prbl.g_02546
OG0001455	Prbn.g_01133	Prbl.g_00138
OG0001461	Prbn.g_00725	Prbl.g_00620
OG0001463	Prbn.g_00054	Prbl.g_01445
OG0001464	Prbn.g_00099	Prbl.g_01191
OG0001472	Prbn.g_00467	Prbl.g_01833
OG0001476	Prbn.g_01196	Prbl.g_02095
OG0001477	Prbn.g_00833	Prbl.g_00017
OG0001481	Prbn.g_01104	Prbl.g_00627
OG0001484	Prbn.g_00877	Prbl.g_02573
OG0001485	Prbn.g_00803	Prbl.g_00462
OG0001487	Prbn.g_00252	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713
OG0001488	Prbn.g_01202	Prbl.g_02106
OG0001489	Prbn.g_01896	Prbl.g_01143
OG0001491	Prbn.g_01454	Prbl.g_01099
OG0001496	Prbn.g_00831	Prbl.g_00013
OG0001497	Prbn.g_00832	Prbl.g_00016
OG0001498	Prbn.g_00695	Prbl.g_02675
OG0001500	Prbn.g_00029	Prbl.g_01919
OG0001501	Prbn.g_01635	Prbl.g_00120
OG0001503	Prbn.g_01028	Prbl.g_01931
OG0001506	Prbn.g_00256	Prbl.g_01086
OG0001510	Prbn.g_00990	Prbl.g_02635
OG0001511	Prbn.g_01307	Prbl.g_00544
OG0001512	Prbn.g_01132	Prbl.g_00195
OG0001513	Prbn.g_01677	Prbl.g_01706
OG0001514	Prbn.g_00830	Prbl.g_00012
OG0001515	Prbn.g_01571	Prbl.g_01865
OG0001516	Prbn.g_00839	Prbl.g_01402
OG0001517	Prbn.g_00106	Prbl.g_01202
OG0001518	Prbn.g_00938	Prbl.g_02223
OG0001519	Prbn.g_00933	Prbl.g_02212
OG0001525	Prbn.g_01710	Prbl.g_01807
OG0001527	Prbn.g_00553	Prbl.g_01898
OG0001529	Prbn.g_00741	Prbl.g_01989
OG0001530	Prbn.g_01308	Prbl.g_00546
OG0001531	Prbn.g_00311	Prbl.g_00194
OG0001532	Prbn.g_00393	Prbl.g_01117
OG0001534	Prbn.g_01362	Prbl.g_02545
OG0001535	Prbn.g_01378	Prbl.g_02533
OG0001536	Prbn.g_01422	Prbl.g_02474
OG0001537	Prbn.g_01609	Prbl.g_02374
OG0001538	Prbn.g_01541	Prbl.g_02330
OG0001539	Prbn.g_01631	Prbl.g_01587
OG0001540	Prbn.g_01287	Prbl.g_00824
OG0001541	Prbn.g_00374	Prbl.g_00267
OG0001542	Prbn.g_00368	Prbl.g_00073
OG0001543	Prbn.g_01098	Prbl.g_01241
OG0001544	Prbn.g_00934	Prbl.g_02213
OG0001545	Prbn.g_00919	Prbl.g_02153
OG0001550	Prbn.g_01024	Prbl.g_01694
OG0001559	Prbn.g_01309	Prbl.g_00547
OG0001560	Prbn.g_01320	Prbl.g_00560
OG0001561	Prbn.g_01372	Prbl.g_02539
OG0001562	Prbn.g_01385	Prbl.g_02525
OG0001563	Prbn.g_01880	Prbl.g_00999
OG0001565	Prbn.g_00784	Prbl.g_02291
OG0001569	Prbn.g_00774	Prbl.g_01813
OG0001572	Prbn.g_00811	Prbl.g_01025
OG0001574	Prbn.g_00555	Prbl.g_01896
OG0001575	Prbn.g_00550	Prbl.g_01901
OG0001576	Prbn.g_01070	Prbl.g_01737
OG0001577	Prbn.g_01184	Prbl.g_02080
OG0001579	Prbn.g_00095	Prbl.g_01186
OG0001580	Prbn.g_00734	Prbl.g_02250
OG0001588	Prbn.g_00688	Prbl.g_00865
OG0001589	Prbn.g_01791	Prbl.g_00341
OG0001591	Prbn.g_01592	Prbl.g_01591
OG0001592	Prbn.g_00735	Prbl.g_02249
OG0001598	Prbn.g_01566	Prbl.g_02064
OG0001605	Prbn.g_01029	Prbl.g_01084
OG0001614	Prbn.g_01002	Prbl.g_01293
OG0001616	Prbn.g_00385	Prbl.g_01380
OG0001617	Prbn.g_01567	Prbl.g_00728
OG0001619	Prbn.g_01429	Prbl.g_02464
OG0001620	Prbn.g_00114	Prbl.g_01215
OG0001621	Prbn.g_00019	Prbl.g_01500
OG0001622	Prbn.g_00910	Prbl.g_02144
OG0001636	Prbn.g_00747	Prbl.g_01982
OG0001638	Prbn.g_01756	Prbl.g_00379
OG0001639	Prbn.g_00261	Prbl.g_00455
OG0001640	Prbn.g_01459	Prbl.g_00940
OG0001641	Prbn.g_01397	Prbl.g_02507
OG0001642	Prbn.g_01492	Prbl.g_01563
OG0001643	Prbn.g_00431	Prbl.g_01644
OG0001654	Prbn.g_00259	Prbl.g_00457
OG0001656	Prbn.g_00094	Prbl.g_01185
OG0001657	Prbn.g_01258	Prbl.g_00292
OG0001658	Prbn.g_00739	Prbl.g_02240
OG0001661	Prbn.g_00792	Prbl.g_01077, Prbl.g_01071
OG0001670	Prbn.g_00790	Prbl.g_00003
OG0001676	Prbn.g_00096	Prbl.g_01188
OG0001684	Prbn.g_00526	Prbl.g_01777
OG0001691	Prbn.g_01457	Prbl.g_02422
OG0001693	Prbn.g_01689	Prbl.g_00682
OG0001746	Prbn.g_00129	Prbl.g_00681
OG0001747	Prbn.g_00687	Prbl.g_00309
OG0001757	Prbn.g_00825, Prbn.g_00799	Prbl.g_02597, Prbl.g_01709
OG0001793	Prbn.g_00776, Prbn.g_01051	Prbl.g_01684
OG0001795	Prbn.g_01712, Prbn.g_01943	Prbl.g_00047
OG0001802	Prbn.g_01130, Prbn.g_00815	Prbl.g_01337
OG0001807	Prbn.g_00723	Prbl.g_00871
OG0001842	Prbn.g_01037	Prbl.g_01232
OG0001930	Prbn.g_01036	Prbl.g_01231
OG0001931	Prbn.g_01035	Prbl.g_01230
OG0001955	Prbn.g_00135	Prbl.g_01560
OG0001956	Prbn.g_01485	Prbl.g_01578
OG0001963	Prbn.g_00873	Prbl.g_01167, Prbl.g_01168
OG0001965	Prbn.g_01679	Prbl.g_01501
OG0001977	Prbn.g_00928	Prbl.g_02187
OG0001996	Prbn.g_00753	Prbl.g_01974
OG0002003	Prbn.g_01031	Prbl.g_01861
OG0002036	Prbn.g_00882	Prbl.g_00395
OG0002052	Prbn.g_01367	Prbl.g_02211
OG0002122	Prbn.g_01032	Prbl.g_01860
OG0002164	Prbn.g_01936	Prbl.g_01089
OG0002165	Prbn.g_01942	Prbl.g_01082
OG0002232	Prbn.g_01581	Prbl.g_01834
OG0002240	Prbn.g_01296	Prbl.g_01334
OG0002282	Prbn.g_00888	Prbl.g_01093
OG0002283	Prbn.g_01139	Prbl.g_01705
OG0002284	Prbn.g_00817	Prbl.g_01868
OG0002340	Prbn.g_00344	Prbl.g_00133
OG0002383	Prbn.g_01043	Prbl.g_02595
OG0002397	Prbn.g_01387	Prbl.g_01015
OG0002433	Prbn.g_00124	Prbl.g_00477
OG0002436	Prbn.g_01675	Prbl.g_01674
OG0002439	Prbn.g_01638	Prbl.g_00407
OG0002442	Prbn.g_00797	Prbl.g_01593
OG0002457	Prbn.g_01695, Prbn.g_01713	Prbl.g_00175
OG0002500	Prbn.g_00869	Prbl.g_00476
OG0002564	Prbn.g_00150	Prbl.g_01939
