Orthogroup	Prax	Pral
OG0001168	Prax.g_01521	Pral.g_00145
OG0001169	Prax.g_01519	Pral.g_00147
OG0001170	Prax.g_01517	Pral.g_00149
OG0001171	Prax.g_01507	Pral.g_00160
OG0001172	Prax.g_01265	Pral.g_00175
OG0001173	Prax.g_01266	Pral.g_00176
OG0001174	Prax.g_01274	Pral.g_00184
OG0001175	Prax.g_01275	Pral.g_00185
OG0001176	Prax.g_01282	Pral.g_00194
OG0001177	Prax.g_01285	Pral.g_00196
OG0001178	Prax.g_01290	Pral.g_00112
OG0001179	Prax.g_01322	Pral.g_00226
OG0001180	Prax.g_01344	Pral.g_00249
OG0001181	Prax.g_01348	Pral.g_00253
OG0001182	Prax.g_01355	Pral.g_00261
OG0001183	Prax.g_01359	Pral.g_00267
OG0001184	Prax.g_01375	Pral.g_00284
OG0001185	Prax.g_01389	Pral.g_00300
OG0001186	Prax.g_01412	Pral.g_00324
OG0001187	Prax.g_01416	Pral.g_00327
OG0001188	Prax.g_01419	Pral.g_00329
OG0001189	Prax.g_01436	Pral.g_00346
OG0001190	Prax.g_01440	Pral.g_00351
OG0001191	Prax.g_01450	Pral.g_00361
OG0001192	Prax.g_01454	Pral.g_00366
OG0001193	Prax.g_01464	Pral.g_00380
OG0001194	Prax.g_01465	Pral.g_00381
OG0001195	Prax.g_01466	Pral.g_00382
OG0001196	Prax.g_01479	Pral.g_00398
OG0001197	Prax.g_01480	Pral.g_00400
OG0001198	Prax.g_01487	Pral.g_00407
OG0001200	Prax.g_00647	Pral.g_00971
OG0001201	Prax.g_01111	Pral.g_00939
OG0001203	Prax.g_00980	Pral.g_00802
OG0001205	Prax.g_00755	Pral.g_00648
OG0001206	Prax.g_00739	Pral.g_00626
OG0001207	Prax.g_00725	Pral.g_00615
OG0001208	Prax.g_00720	Pral.g_00609
OG0001209	Prax.g_00666	Pral.g_00555
OG0001210	Prax.g_00001	Pral.g_00550
OG0001211	Prax.g_00011	Pral.g_00540
OG0001212	Prax.g_00055	Pral.g_00493
OG0001213	Prax.g_00088	Pral.g_00458
OG0001214	Prax.g_00096	Pral.g_01438
OG0001215	Prax.g_00952	Pral.g_01751
OG0001216	Prax.g_00483	Pral.g_01727
OG0001217	Prax.g_00428	Pral.g_00023
OG0001218	Prax.g_00420	Pral.g_01308
OG0001219	Prax.g_00384	Pral.g_01660
OG0001220	Prax.g_00321	Pral.g_01542
OG0001221	Prax.g_00572	Pral.g_01788
OG0001222	Prax.g_00612	Pral.g_01605
OG0001223	Prax.g_01147	Pral.g_01610
OG0001224	Prax.g_01200	Pral.g_01565
OG0001225	Prax.g_01202	Pral.g_01563
OG0001226	Prax.g_01229	Pral.g_01320, Pral.g_00967
OG0001227	Prax.g_01248	Pral.g_01327
OG0001228	Prax.g_00245	Pral.g_01421
OG0001229	Prax.g_01865	Pral.g_01299
OG0001230	Prax.g_01741	Pral.g_01174
OG0001232	Prax.g_01536	Pral.g_00130
OG0001233	Prax.g_01516	Pral.g_00150
OG0001234	Prax.g_01277	Pral.g_00188
OG0001235	Prax.g_01287	Pral.g_00192
OG0001236	Prax.g_01372	Pral.g_00281
OG0001237	Prax.g_01376	Pral.g_00285
OG0001238	Prax.g_01451	Pral.g_00362
OG0001239	Prax.g_00642	Pral.g_00976
OG0001240	Prax.g_01125	Pral.g_00954
OG0001241	Prax.g_01117	Pral.g_00945
OG0001242	Prax.g_01099	Pral.g_00926
OG0001243	Prax.g_01093	Pral.g_00919
OG0001244	Prax.g_01077	Pral.g_00904
OG0001245	Prax.g_00794	Pral.g_01840
OG0001246	Prax.g_00697	Pral.g_00016, Pral.g_00586
OG0001247	Prax.g_00959	Pral.g_01758
OG0001248	Prax.g_00957	Pral.g_01756
OG0001249	Prax.g_00395	Pral.g_00701
OG0001250	Prax.g_00332	Pral.g_01529
OG0001251	Prax.g_00547	Pral.g_01819
OG0001253	Prax.g_01249	Pral.g_01032
OG0001254	Prax.g_00163	Pral.g_00076
OG0001256	Prax.g_01638	Pral.g_01069
OG0001258	Prax.g_01562	Pral.g_00103
OG0001259	Prax.g_01518	Pral.g_00148
OG0001260	Prax.g_01501	Pral.g_00166
OG0001261	Prax.g_01330	Pral.g_00234
OG0001262	Prax.g_01434	Pral.g_00344
OG0001263	Prax.g_01090	Pral.g_00917
OG0001264	Prax.g_01976	Pral.g_01006
OG0001265	Prax.g_01100	Pral.g_00927
OG0001266	Prax.g_01015	Pral.g_00841
OG0001267	Prax.g_00895	Pral.g_00759
OG0001268	Prax.g_00834	Pral.g_00693
OG0001269	Prax.g_00814	Pral.g_01541
OG0001270	Prax.g_00766	Pral.g_00660
OG0001271	Prax.g_00730	Pral.g_00620
OG0001272	Prax.g_00716	Pral.g_00605
OG0001273	Prax.g_00090	Pral.g_01432
OG0001274	Prax.g_00939	Pral.g_00818
OG0001275	Prax.g_01157	Pral.g_01585
OG0001276	Prax.g_01179	Pral.g_01597
OG0001277	Prax.g_01237	Pral.g_01703
OG0001278	Prax.g_00250	Pral.g_01425
OG0001279	Prax.g_01957	Pral.g_00024
OG0001280	Prax.g_01900	Pral.g_01282
OG0001281	Prax.g_01894	Pral.g_01276
OG0001282	Prax.g_01862	Pral.g_01221
OG0001283	Prax.g_01843	Pral.g_00394
OG0001284	Prax.g_01658	Pral.g_01082
OG0001285	Prax.g_01533	Pral.g_00133
OG0001286	Prax.g_01342	Pral.g_00247
OG0001287	Prax.g_01396	Pral.g_00307
OG0001288	Prax.g_01405	Pral.g_00317
OG0001289	Prax.g_00658	Pral.g_00960
OG0001290	Prax.g_01118	Pral.g_00946
OG0001291	Prax.g_01083	Pral.g_00909
OG0001292	Prax.g_00927	Pral.g_00791
OG0001293	Prax.g_00914	Pral.g_00778
OG0001294	Prax.g_00796	Pral.g_00025
OG0001296	Prax.g_00692	Pral.g_00581
OG0001297	Prax.g_00687	Pral.g_00576
OG0001298	Prax.g_00037	Pral.g_00511
OG0001299	Prax.g_00976	Pral.g_01468
OG0001300	Prax.g_00949	Pral.g_01747
OG0001301	Prax.g_00946	Pral.g_01742
OG0001302	Prax.g_00386	Pral.g_01663
OG0001304	Prax.g_01189	Pral.g_01577
OG0001305	Prax.g_01208	Pral.g_01557
OG0001306	Prax.g_00186	Pral.g_01352
OG0001307	Prax.g_01880	Pral.g_01238
OG0001308	Prax.g_01718	Pral.g_01151
OG0001309	Prax.g_01634	Pral.g_00572
OG0001310	Prax.g_01547	Pral.g_00120
OG0001311	Prax.g_01181	Pral.g_01599
OG0001312	Prax.g_00601	Pral.g_01651
OG0001315	Prax.g_00633	Pral.g_01326
OG0001316	Prax.g_01078	Pral.g_00905
OG0001317	Prax.g_00984	Pral.g_00806
OG0001318	Prax.g_00919	Pral.g_00782
OG0001319	Prax.g_00903	Pral.g_00766
OG0001320	Prax.g_00793	Pral.g_01887, Pral.g_00062
OG0001321	Prax.g_00749	Pral.g_00642
OG0001322	Prax.g_00748	Pral.g_00641
OG0001323	Prax.g_00682	Pral.g_00570
OG0001324	Prax.g_00948	Pral.g_01746
OG0001325	Prax.g_00480	Pral.g_01724
OG0001327	Prax.g_01221	Pral.g_01810
OG0001330	Prax.g_01929	Pral.g_01047
OG0001331	Prax.g_01857	Pral.g_01216
OG0001332	Prax.g_01685	Pral.g_01112
OG0001333	Prax.g_01522	Pral.g_00144
OG0001334	Prax.g_01362	Pral.g_00270
OG0001335	Prax.g_01363	Pral.g_00271
OG0001336	Prax.g_01476	Pral.g_00395
OG0001339	Prax.g_01115	Pral.g_00943
OG0001340	Prax.g_00845	Pral.g_00706
OG0001341	Prax.g_00430	Pral.g_01304
OG0001342	Prax.g_00391	Pral.g_00090
OG0001343	Prax.g_00544	Pral.g_01822
OG0001344	Prax.g_00204	Pral.g_01371
OG0001345	Prax.g_00219	Pral.g_01389
OG0001346	Prax.g_01898	Pral.g_01280
OG0001348	Prax.g_01611, Prax.g_01610	Pral.g_01303
OG0001350	Prax.g_00981	Pral.g_00803
OG0001352	Prax.g_00962	Pral.g_01762
OG0001353	Prax.g_00341	Pral.g_01520
OG0001354	Prax.g_01139	Pral.g_01617
OG0001358	Prax.g_00079	Pral.g_00467
OG0001359	Prax.g_00545	Pral.g_01821
OG0001361	Prax.g_00216	Pral.g_01386
OG0001362	Prax.g_01714	Pral.g_01147
OG0001363	Prax.g_01712	Pral.g_01145
OG0001364	Prax.g_01365	Pral.g_00273
OG0001365	Prax.g_01444	Pral.g_00355
OG0001369	Prax.g_01126	Pral.g_00955
OG0001371	Prax.g_00963	Pral.g_01763
OG0001372	Prax.g_00421, Prax.g_00457	Pral.g_00043
OG0001375	Prax.g_00543	Pral.g_01823
OG0001379	Prax.g_01905	Pral.g_01287
OG0001380	Prax.g_01875	Pral.g_01345
OG0001381	Prax.g_01869	Pral.g_01343
OG0001394	Prax.g_00576	Pral.g_01784
OG0001397	Prax.g_01713	Pral.g_01146
OG0001402	Prax.g_00412	Pral.g_00463
OG0001403	Prax.g_00283	Pral.g_01013
OG0001404	Prax.g_00639	Pral.g_00979
OG0001405	Prax.g_00847	Pral.g_00713
OG0001407	Prax.g_01227	Pral.g_00051
OG0001409	Prax.g_00207	Pral.g_01376
OG0001410	Prax.g_01879	Pral.g_01237
OG0001411	Prax.g_01822	Pral.g_01264
OG0001414	Prax.g_00989	Pral.g_00812
OG0001415	Prax.g_00987	Pral.g_00810
OG0001418	Prax.g_00958	Pral.g_01757
OG0001419	Prax.g_01228	Pral.g_00052
OG0001421	Prax.g_01637	Pral.g_01068
OG0001424	Prax.g_01244	Pral.g_01853
OG0001429	Prax.g_00383	Pral.g_01659
OG0001431	Prax.g_01931	Pral.g_00046
OG0001434	Prax.g_00581	Pral.g_01779
OG0001437	Prax.g_00988	Pral.g_00811
OG0001438	Prax.g_00882	Pral.g_00745
OG0001441	Prax.g_00680	Pral.g_00568
OG0001446	Prax.g_00650	Pral.g_00048
OG0001448	Prax.g_00806	Pral.g_01851
OG0001450	Prax.g_00955	Pral.g_01754
OG0001451	Prax.g_00312	Pral.g_01553
OG0001452	Prax.g_00548	Pral.g_01817
OG0001453	Prax.g_01151	Pral.g_00989
OG0001455	Prax.g_00148	Pral.g_00019
OG0001461	Prax.g_01569	Pral.g_00457
OG0001463	Prax.g_00889	Pral.g_00752
OG0001464	Prax.g_00844	Pral.g_00705
OG0001465	Prax.g_00940	Pral.g_01735
OG0001466	Prax.g_00439	Pral.g_00445
OG0001467	Prax.g_00394	Pral.g_01223
OG0001468	Prax.g_01218	Pral.g_01834
OG0001481	Prax.g_00800	Pral.g_00671
OG0001484	Prax.g_01921	Pral.g_01053
OG0001485	Prax.g_01600	Pral.g_00065
OG0001486	Prax.g_00198	Pral.g_01365
OG0001490	Prax.g_00274	Pral.g_01886
OG0001491	Prax.g_00388	Pral.g_01665
OG0001495	Prax.g_01284	Pral.g_00197
OG0001499	Prax.g_00632	Pral.g_01846
OG0001500	Prax.g_00912	Pral.g_00776
OG0001501	Prax.g_00937	Pral.g_01691
OG0001503	Prax.g_00168	Pral.g_01902
OG0001506	Prax.g_01687	Pral.g_01115
OG0001521	Prax.g_00429	Pral.g_01689
OG0001522	Prax.g_00340	Pral.g_01521
OG0001523	Prax.g_00165	Pral.g_00073
OG0001524	Prax.g_00166	Pral.g_00072
OG0001548	Prax.g_00397	Pral.g_01858
OG0001550	Prax.g_00151	Pral.g_01701
OG0001553	Prax.g_01736	Pral.g_01168
OG0001557	Prax.g_00577	Pral.g_01783
OG0001566	Prax.g_00966	Pral.g_01767
OG0001571	Prax.g_00144	Pral.g_00034
OG0001581	Prax.g_01074	Pral.g_00670
OG0001583	Prax.g_00389	Pral.g_01666
OG0001584	Prax.g_00593	Pral.g_01478
OG0001587	Prax.g_01258	Pral.g_00168
OG0001588	Prax.g_01756	Pral.g_01229
OG0001595	Prax.g_00638	Pral.g_00981
OG0001596	Prax.g_00646	Pral.g_00972
OG0001597	Prax.g_00811	Pral.g_01119
OG0001598	Prax.g_00507, Prax.g_00775	Pral.g_01744
OG0001599	Prax.g_00741	Pral.g_00628
OG0001600	Prax.g_00690	Pral.g_00579
OG0001601	Prax.g_00968	Pral.g_01768
OG0001602	Prax.g_00941	Pral.g_01736
OG0001603	Prax.g_00387	Pral.g_01664
OG0001604	Prax.g_00569	Pral.g_01791
OG0001605	Prax.g_01172	Pral.g_01844
OG0001606	Prax.g_01234	Pral.g_01855
OG0001607	Prax.g_00167	Pral.g_01892
OG0001608	Prax.g_01872	Pral.g_01693
OG0001609	Prax.g_01689	Pral.g_01117
OG0001610	Prax.g_01686	Pral.g_01113
OG0001611	Prax.g_01624	Pral.g_01862
OG0001612	Prax.g_01599	Pral.g_00063
OG0001613	Prax.g_01357	Pral.g_00265
OG0001628	Prax.g_00418	Pral.g_00451
OG0001630	Prax.g_00551	Pral.g_01814
OG0001632	Prax.g_01954	Pral.g_01843
OG0001648	Prax.g_00801	Pral.g_00087, Pral.g_01294
OG0001651	Prax.g_01625	Pral.g_01863
OG0001662	Prax.g_00131	Pral.g_00426
OG0001663	Prax.g_00183	Pral.g_01349
OG0001685	Prax.g_00310	Pral.g_00448
OG0001686	Prax.g_01171	Pral.g_01330
OG0001687	Prax.g_01217	Pral.g_00630
OG0001688	Prax.g_01223	Pral.g_00428
OG0001689	Prax.g_01403	Pral.g_00315
OG0001706	Prax.g_01163	Pral.g_00425
OG0001707	Prax.g_01242	Pral.g_01325
OG0001708	Prax.g_00182	Pral.g_01348
OG0001713	Prax.g_00630	Pral.g_01375
OG0001722	Prax.g_00549	Pral.g_01816
OG0001723	Prax.g_01956	Pral.g_01690
OG0001725	Prax.g_00788	Pral.g_00035
OG0001727	Prax.g_01578	Pral.g_01854
OG0001742	Prax.g_00797	Pral.g_01880
OG0001743	Prax.g_00129	Pral.g_00047
OG0001774	Prax.g_00965	Pral.g_01766
OG0001778	Prax.g_01932	Pral.g_01866
OG0001782	Prax.g_01731	Pral.g_01045, Pral.g_01248
OG0001985	Prax.g_00303	Pral.g_01061
OG0001986	Prax.g_01155	Pral.g_01583
OG0002062	Prax.g_01575	Pral.g_01882
OG0002089	Prax.g_00145	Pral.g_00017
OG0002097	Prax.g_01807	Pral.g_01194
OG0002274	Prax.g_01806	Pral.g_01196
OG0002316	Prax.g_01211	Pral.g_01831
OG0002349	Prax.g_01514	Pral.g_00152
OG0002426	Prax.g_00628	Pral.g_00059
OG0002426	Prax.g_01795	Pral.g_00092
OG0002427	Prax.g_00497	Pral.g_01842
