Orthogroup	Prax	Syao
OG0001190	Prax.g_01440	Syao.g_02436
OG0001191	Prax.g_01450	Syao.g_02449
OG0001192	Prax.g_01454	Syao.g_02367
OG0001193	Prax.g_01464	Syao.g_02284
OG0001194	Prax.g_01465	Syao.g_02285
OG0001195	Prax.g_01466	Syao.g_02286
OG0001196	Prax.g_01479	Syao.g_02341
OG0001197	Prax.g_01480	Syao.g_02343
OG0001198	Prax.g_01487	Syao.g_02158
OG0001199	Prax.g_00645	Syao.g_02623
OG0001200	Prax.g_00647	Syao.g_02625
OG0001201	Prax.g_01111	Syao.g_02601
OG0001202	Prax.g_01019	Syao.g_02461
OG0001203	Prax.g_00980	Syao.g_00296, Syao.g_01705
OG0001204	Prax.g_00932	Syao.g_02117
OG0001205	Prax.g_00755	Syao.g_01620
OG0001206	Prax.g_00739	Syao.g_02701, Syao.g_02702
OG0001207	Prax.g_00725	Syao.g_00035
OG0001208	Prax.g_00720	Syao.g_00026
OG0001209	Prax.g_00666	Syao.g_01415
OG0001210	Prax.g_00001	Syao.g_00882
OG0001211	Prax.g_00011	Syao.g_00861
OG0001212	Prax.g_00055	Syao.g_01001
OG0001213	Prax.g_00088	Syao.g_01322
OG0001214	Prax.g_00096	Syao.g_00896
OG0001215	Prax.g_00952	Syao.g_00700
OG0001216	Prax.g_00483	Syao.g_00492
OG0001218	Prax.g_00420	Syao.g_00092
OG0001219	Prax.g_00384	Syao.g_00651
OG0001220	Prax.g_00321	Syao.g_00393
OG0001221	Prax.g_00572	Syao.g_01657
OG0001222	Prax.g_00612	Syao.g_00687
OG0001223	Prax.g_01147	Syao.g_00820
OG0001224	Prax.g_01200	Syao.g_00427
OG0001226	Prax.g_01229	Syao.g_02633
OG0001227	Prax.g_01248	Syao.g_01047
OG0001228	Prax.g_00245	Syao.g_02256
OG0001229	Prax.g_01865	Syao.g_00220
OG0001230	Prax.g_01741	Syao.g_01503
OG0001231	Prax.g_01631	Syao.g_02254
OG0001232	Prax.g_01536	Syao.g_01664
OG0001233	Prax.g_01516	Syao.g_01643
OG0001234	Prax.g_01277	Syao.g_02035
OG0001235	Prax.g_01287	Syao.g_01863
OG0001236	Prax.g_01372	Syao.g_02261
OG0001237	Prax.g_01376	Syao.g_02265
OG0001238	Prax.g_01451	Syao.g_02451
OG0001239	Prax.g_00642	Syao.g_02620
OG0001240	Prax.g_01125	Syao.g_02669
OG0001242	Prax.g_01099	Syao.g_02576
OG0001243	Prax.g_01093	Syao.g_02584
OG0001244	Prax.g_01077	Syao.g_02477
OG0001245	Prax.g_00794	Syao.g_00362
OG0001247	Prax.g_00959	Syao.g_00390
OG0001249	Prax.g_00395	Syao.g_01882
OG0001250	Prax.g_00332	Syao.g_00556
OG0001251	Prax.g_00547	Syao.g_00641
OG0001252	Prax.g_01195	Syao.g_00507
OG0001253	Prax.g_01249	Syao.g_01220
OG0001254	Prax.g_00163	Syao.g_01426
OG0001255	Prax.g_00184	Syao.g_00920
OG0001256	Prax.g_01638	Syao.g_01572
OG0001258	Prax.g_01562	Syao.g_01561
OG0001259	Prax.g_01518	Syao.g_01645
OG0001260	Prax.g_01501	Syao.g_01623
OG0001261	Prax.g_01330	Syao.g_01814
OG0001262	Prax.g_01434	Syao.g_02213
OG0001263	Prax.g_01090	Syao.g_02541
OG0001265	Prax.g_01100	Syao.g_02574
OG0001266	Prax.g_01015	Syao.g_02465
OG0001267	Prax.g_00895	Syao.g_02063
OG0001268	Prax.g_00834	Syao.g_01871
OG0001270	Prax.g_00766	Syao.g_01733
OG0001271	Prax.g_00730	Syao.g_02685
OG0001272	Prax.g_00716	Syao.g_00120
OG0001274	Prax.g_00939	Syao.g_02401
OG0001275	Prax.g_01157	Syao.g_00806
OG0001276	Prax.g_01179	Syao.g_00450
OG0001277	Prax.g_01237	Syao.g_01334
OG0001278	Prax.g_00250	Syao.g_00265
OG0001279	Prax.g_01957	Syao.g_01528
OG0001281	Prax.g_01894	Syao.g_01454
OG0001282	Prax.g_01862	Syao.g_00037
OG0001283	Prax.g_01843	Syao.g_02335
OG0001284	Prax.g_01658	Syao.g_01587
OG0001285	Prax.g_01533	Syao.g_01010
OG0001286	Prax.g_01342	Syao.g_01835
OG0001288	Prax.g_01405	Syao.g_02187
OG0001289	Prax.g_00658	Syao.g_02649
OG0001291	Prax.g_01083	Syao.g_02551
OG0001292	Prax.g_00927	Syao.g_02111
OG0001293	Prax.g_00914	Syao.g_02091
OG0001294	Prax.g_00796	Syao.g_00948
OG0001295	Prax.g_00734	Syao.g_00878
OG0001296	Prax.g_00692	Syao.g_00163
OG0001297	Prax.g_00687	Syao.g_00159
OG0001298	Prax.g_00037	Syao.g_01043
OG0001299	Prax.g_00976	Syao.g_00942
OG0001302	Prax.g_00386	Syao.g_02711
OG0001303	Prax.g_01161	Syao.g_00649
OG0001304	Prax.g_01189	Syao.g_00466
OG0001305	Prax.g_01208	Syao.g_00382
OG0001306	Prax.g_00186	Syao.g_00141
OG0001308	Prax.g_01718	Syao.g_01500
OG0001310	Prax.g_01547	Syao.g_01681
OG0001311	Prax.g_01181	Syao.g_00452
OG0001312	Prax.g_00601	Syao.g_00635
OG0001315	Prax.g_00633	Syao.g_01853
OG0001317	Prax.g_00984	Syao.g_01701
OG0001318	Prax.g_00919	Syao.g_02099
OG0001319	Prax.g_00903	Syao.g_02075
OG0001323	Prax.g_00682	Syao.g_01392
OG0001325	Prax.g_00480	Syao.g_00487
OG0001326	Prax.g_00535	Syao.g_02293
OG0001327	Prax.g_01221	Syao.g_00953
OG0001328	Prax.g_01247	Syao.g_00198
OG0001329	Prax.g_00154	Syao.g_00876
OG0001330	Prax.g_01929	Syao.g_01444
OG0001331	Prax.g_01857	Syao.g_00042
OG0001332	Prax.g_01685	Syao.g_01244
OG0001333	Prax.g_01522	Syao.g_01649
OG0001335	Prax.g_01363	Syao.g_01913
OG0001336	Prax.g_01476	Syao.g_02336
OG0001340	Prax.g_00845	Syao.g_01892
OG0001341	Prax.g_00430	Syao.g_00602
OG0001343	Prax.g_00544	Syao.g_01235
OG0001345	Prax.g_00219	Syao.g_00179
OG0001349	Prax.g_01820	Syao.g_01074
OG0001353	Prax.g_00341	Syao.g_00439
OG0001354	Prax.g_01139	Syao.g_00833
OG0001358	Prax.g_00079	Syao.g_01343
OG0001359	Prax.g_00545	Syao.g_01234
OG0001360	Prax.g_01250	Syao.g_00177
OG0001361	Prax.g_00216	Syao.g_00182
OG0001364	Prax.g_01365	Syao.g_01969
OG0001365	Prax.g_01444	Syao.g_02441
OG0001369	Prax.g_01126	Syao.g_02668
OG0001371	Prax.g_00963	Syao.g_02638
OG0001372	Prax.g_00421, Prax.g_00457	Syao.g_00368
OG0001373	Prax.g_00534	Syao.g_02291, Syao.g_02292
OG0001374	Prax.g_00542	Syao.g_02300
OG0001375	Prax.g_00543	Syao.g_01236
OG0001376	Prax.g_01214	Syao.g_00617
OG0001377	Prax.g_01215	Syao.g_00618
OG0001378	Prax.g_00125	Syao.g_01732
OG0001379	Prax.g_01905	Syao.g_01441
OG0001380	Prax.g_01875	Syao.g_00360
OG0001382	Prax.g_01618	Syao.g_00766
OG0001385	Prax.g_00531	Syao.g_02288
OG0001386	Prax.g_00532	Syao.g_02289
OG0001387	Prax.g_00533	Syao.g_02290
OG0001388	Prax.g_00536	Syao.g_02294
OG0001389	Prax.g_00537	Syao.g_02295
OG0001390	Prax.g_00538	Syao.g_02296
OG0001391	Prax.g_00539	Syao.g_02297
OG0001392	Prax.g_00540	Syao.g_02298
OG0001393	Prax.g_00541	Syao.g_02299
OG0001394	Prax.g_00576	Syao.g_00983
OG0001395	Prax.g_01191	Syao.g_00470
OG0001399	Prax.g_01279	Syao.g_01861
OG0001402	Prax.g_00412	Syao.g_01338
OG0001403	Prax.g_00283	Syao.g_02235
OG0001405	Prax.g_00847	Syao.g_01911
OG0001406	Prax.g_01213	Syao.g_00616
OG0001407	Prax.g_01227	Syao.g_00519
OG0001408	Prax.g_01232	Syao.g_01384
OG0001411	Prax.g_01822	Syao.g_01079, Syao.g_02007
OG0001415	Prax.g_00987	Syao.g_00999
OG0001416	Prax.g_00742	Syao.g_01223
OG0001417	Prax.g_00732	Syao.g_00657
OG0001418	Prax.g_00958	Syao.g_00212
OG0001419	Prax.g_01228	Syao.g_00520
OG0001420	Prax.g_00134	Syao.g_01403
OG0001422	Prax.g_01613	Syao.g_00284
OG0001429	Prax.g_00383	Syao.g_00648
OG0001432	Prax.g_01645	Syao.g_01219
OG0001433	Prax.g_00526	Syao.g_00300
OG0001434	Prax.g_00581	Syao.g_00988
OG0001437	Prax.g_00988	Syao.g_00998
OG0001438	Prax.g_00882	Syao.g_02049
OG0001439	Prax.g_00868	Syao.g_02026
OG0001441	Prax.g_00680	Syao.g_01394
OG0001442	Prax.g_00438	Syao.g_00738
OG0001447	Prax.g_01092	Syao.g_02585
OG0001449	Prax.g_00779	Syao.g_01691
OG0001452	Prax.g_00548	Syao.g_02104
OG0001453	Prax.g_01151	Syao.g_00814
OG0001454	Prax.g_01243	Syao.g_01295
OG0001456	Prax.g_00177	Syao.g_00708
OG0001457	Prax.g_00178	Syao.g_00709
OG0001458	Prax.g_00179	Syao.g_00710
OG0001459	Prax.g_01943	Syao.g_00583
OG0001460	Prax.g_00525	Syao.g_00299
OG0001461	Prax.g_01569	Syao.g_00788
OG0001462	Prax.g_00279	Syao.g_02228
OG0001467	Prax.g_00394	Syao.g_01225
OG0001468	Prax.g_01218	Syao.g_00604
OG0001471	Prax.g_01642	Syao.g_02031
OG0001473	Prax.g_01413	Syao.g_00621
OG0001474	Prax.g_00833	Syao.g_01870
OG0001475	Prax.g_01839	Syao.g_02177
OG0001479	Prax.g_00836	Syao.g_01873
OG0001486	Prax.g_00198	Syao.g_00125
OG0001492	Prax.g_00247	Syao.g_00268
OG0001493	Prax.g_00255	Syao.g_00260
OG0001495	Prax.g_01284	Syao.g_01803
OG0001502	Prax.g_00403	Syao.g_00526
OG0001507	Prax.g_01590	Syao.g_00874
OG0001508	Prax.g_01842	Syao.g_02174
OG0001520	Prax.g_00784	Syao.g_01044
OG0001522	Prax.g_00340	Syao.g_00568
OG0001525	Prax.g_01626	Syao.g_00881
OG0001526	Prax.g_01260	Syao.g_02559
OG0001528	Prax.g_01840	Syao.g_02176
OG0001546	Prax.g_00677	Syao.g_01397
OG0001547	Prax.g_00401	Syao.g_00570
OG0001553	Prax.g_01736	Syao.g_01510
OG0001554	Prax.g_01636	Syao.g_00323
OG0001556	Prax.g_00518	Syao.g_00311
OG0001557	Prax.g_00577	Syao.g_00984
OG0001564	Prax.g_00489	Syao.g_00883
OG0001566	Prax.g_00966	Syao.g_01198
OG0001567	Prax.g_00402	Syao.g_00571
OG0001568	Prax.g_00400	Syao.g_00569
OG0001570	Prax.g_00137	Syao.g_00286
OG0001572	Prax.g_01964	Syao.g_00721
OG0001584	Prax.g_00593	Syao.g_00746
OG0001587	Prax.g_01258	Syao.g_01693
OG0001588	Prax.g_01756	Syao.g_01998
OG0001605	Prax.g_01172	Syao.g_01284
OG0001613	Prax.g_01357	Syao.g_01854
OG0001625	Prax.g_00917	Syao.g_02097
OG0001627	Prax.g_00424	Syao.g_01698
OG0001635	Prax.g_01586	Syao.g_02183
OG0001647	Prax.g_00902	Syao.g_02073
OG0001680	Prax.g_00521	Syao.g_01679
OG0001700	Prax.g_00524	Syao.g_00307
OG0001701	Prax.g_01261	Syao.g_02561
OG0001775	Prax.g_01230	Syao.g_00655
OG0001782	Prax.g_01731	Syao.g_01965
OG0001962	Prax.g_00262	Syao.g_02430
OG0001990	Prax.g_00172	Syao.g_02311
OG0002001	Prax.g_00446	Syao.g_02352
OG0002013	Prax.g_01782	Syao.g_02640
OG0002019	Prax.g_00503	Syao.g_02146
OG0002349	Prax.g_01514	Syao.g_01641
OG0002416	Prax.g_00260	Syao.g_00367
OG0002458	Prax.g_00488	Syao.g_01230
OG0002459	Prax.g_00490	Syao.g_01232
OG0002460	Prax.g_00491	Syao.g_01233
OG0002486	Prax.g_01730	Syao.g_01966
OG0002778	Prax.g_01729	Syao.g_01967
OG0002896	Prax.g_01830	Syao.g_01170
OG0003027	Prax.g_01802	Syao.g_01992
OG0003786	Prax.g_01772	Syao.g_01119
OG0004136	Prax.g_01775	Syao.g_01126
OG0004137	Prax.g_01774	Syao.g_01127
OG0004270	Prax.g_00445	Syao.g_00591
