Orthogroup	Prax	Prbk
OG0001136	Prax.g_00197	Prbk.g_01021
OG0001137	Prax.g_00208	Prbk.g_00155
OG0001138	Prax.g_00226	Prbk.g_00137
OG0001139	Prax.g_00227	Prbk.g_00135
OG0001140	Prax.g_00228	Prbk.g_00134
OG0001141	Prax.g_00229	Prbk.g_00133
OG0001142	Prax.g_00230	Prbk.g_00132
OG0001143	Prax.g_00237	Prbk.g_01504
OG0001144	Prax.g_00242	Prbk.g_00188
OG0001145	Prax.g_01907	Prbk.g_01194
OG0001146	Prax.g_01895	Prbk.g_01178
OG0001147	Prax.g_01877	Prbk.g_02120
OG0001148	Prax.g_01861	Prbk.g_02051
OG0001149	Prax.g_01860	Prbk.g_02050
OG0001150	Prax.g_01859	Prbk.g_02049
OG0001151	Prax.g_01848	Prbk.g_02037
OG0001152	Prax.g_01847	Prbk.g_02036
OG0001153	Prax.g_01696	Prbk.g_01217
OG0001154	Prax.g_01695	Prbk.g_01216
OG0001155	Prax.g_01683	Prbk.g_02004
OG0001156	Prax.g_01680	Prbk.g_02001
OG0001157	Prax.g_01679	Prbk.g_02596
OG0001158	Prax.g_01678	Prbk.g_02000
OG0001159	Prax.g_01677	Prbk.g_01999
OG0001160	Prax.g_01653	Prbk.g_00934
OG0001161	Prax.g_01640	Prbk.g_02593
OG0001162	Prax.g_01629	Prbk.g_01788
OG0001163	Prax.g_01567	Prbk.g_00920
OG0001164	Prax.g_01563	Prbk.g_00915
OG0001165	Prax.g_01560	Prbk.g_00912
OG0001166	Prax.g_01540	Prbk.g_01438
OG0001167	Prax.g_01523	Prbk.g_01417
OG0001168	Prax.g_01521	Prbk.g_01415
OG0001169	Prax.g_01519	Prbk.g_01413
OG0001170	Prax.g_01517	Prbk.g_01411
OG0001171	Prax.g_01507	Prbk.g_01401
OG0001172	Prax.g_01265	Prbk.g_01908
OG0001173	Prax.g_01266	Prbk.g_01909
OG0001174	Prax.g_01274	Prbk.g_01917
OG0001175	Prax.g_01275	Prbk.g_01918
OG0001176	Prax.g_01282	Prbk.g_00991
OG0001177	Prax.g_01285	Prbk.g_00993
OG0001178	Prax.g_01290	Prbk.g_00901
OG0001179	Prax.g_01322	Prbk.g_00962
OG0001180	Prax.g_01344	Prbk.g_00804
OG0001181	Prax.g_01348	Prbk.g_00808
OG0001182	Prax.g_01355	Prbk.g_00817
OG0001183	Prax.g_01359	Prbk.g_00845
OG0001184	Prax.g_01375	Prbk.g_00521
OG0001185	Prax.g_01389	Prbk.g_00231
OG0001186	Prax.g_01412	Prbk.g_01568
OG0001187	Prax.g_01416	Prbk.g_01572
OG0001188	Prax.g_01419	Prbk.g_01576
OG0001189	Prax.g_01436	Prbk.g_01598
OG0001190	Prax.g_01440	Prbk.g_02160
OG0001191	Prax.g_01450	Prbk.g_02173
OG0001192	Prax.g_01454	Prbk.g_02180
OG0001193	Prax.g_01464	Prbk.g_02218
OG0001194	Prax.g_01465	Prbk.g_02224
OG0001195	Prax.g_01466	Prbk.g_02225
OG0001196	Prax.g_01479	Prbk.g_02261
OG0001197	Prax.g_01480	Prbk.g_02263
OG0001198	Prax.g_01487	Prbk.g_02275
OG0001199	Prax.g_00645	Prbk.g_01314
OG0001200	Prax.g_00647	Prbk.g_01312
OG0001201	Prax.g_01111	Prbk.g_00010
OG0001202	Prax.g_01019	Prbk.g_01254
OG0001203	Prax.g_00980	Prbk.g_01519
OG0001204	Prax.g_00932	Prbk.g_01013
OG0001205	Prax.g_00755	Prbk.g_00318
OG0001206	Prax.g_00739	Prbk.g_02089
OG0001207	Prax.g_00725	Prbk.g_02053
OG0001208	Prax.g_00720	Prbk.g_02063
OG0001209	Prax.g_00666	Prbk.g_01083
OG0001210	Prax.g_00001	Prbk.g_01095
OG0001211	Prax.g_00011	Prbk.g_01892
OG0001212	Prax.g_00055	Prbk.g_01140
OG0001213	Prax.g_00088	Prbk.g_02623
OG0001214	Prax.g_00096	Prbk.g_02633
OG0001215	Prax.g_00952	Prbk.g_01816
OG0001216	Prax.g_00483	Prbk.g_00616
OG0001217	Prax.g_00428	Prbk.g_01872
OG0001218	Prax.g_00420	Prbk.g_01205
OG0001219	Prax.g_00384	Prbk.g_02367
OG0001220	Prax.g_00321	Prbk.g_02559
OG0001221	Prax.g_00572	Prbk.g_02420
OG0001222	Prax.g_00612	Prbk.g_02189
OG0001223	Prax.g_01147	Prbk.g_02299
OG0001224	Prax.g_01200	Prbk.g_00060
OG0001225	Prax.g_01202	Prbk.g_00058
OG0001226	Prax.g_01229	Prbk.g_01682
OG0001227	Prax.g_01248	Prbk.g_02022
OG0001228	Prax.g_00245	Prbk.g_00183
OG0001229	Prax.g_01865	Prbk.g_00923
OG0001230	Prax.g_01741	Prbk.g_00249
OG0001231	Prax.g_01631	Prbk.g_01637
OG0001232	Prax.g_01536	Prbk.g_01433
OG0001233	Prax.g_01516	Prbk.g_01410
OG0001234	Prax.g_01277	Prbk.g_01921
OG0001235	Prax.g_01287	Prbk.g_00996
OG0001236	Prax.g_01372	Prbk.g_00517
OG0001237	Prax.g_01376	Prbk.g_00524
OG0001238	Prax.g_01451	Prbk.g_02174
OG0001239	Prax.g_00642	Prbk.g_01317
OG0001240	Prax.g_01125	Prbk.g_00027
OG0001241	Prax.g_01117	Prbk.g_00017
OG0001242	Prax.g_01099	Prbk.g_00200
OG0001243	Prax.g_01093	Prbk.g_00541
OG0001245	Prax.g_00794	Prbk.g_01693
OG0001246	Prax.g_00697	Prbk.g_01044
OG0001247	Prax.g_00959	Prbk.g_02509
OG0001248	Prax.g_00957	Prbk.g_01805
OG0001249	Prax.g_00395	Prbk.g_00865
OG0001250	Prax.g_00332	Prbk.g_02538
OG0001252	Prax.g_01195	Prbk.g_00065
OG0001253	Prax.g_01249	Prbk.g_01700
OG0001254	Prax.g_00163	Prbk.g_02196
OG0001255	Prax.g_00184	Prbk.g_01776
OG0001258	Prax.g_01562	Prbk.g_00914
OG0001259	Prax.g_01518	Prbk.g_01412
OG0001260	Prax.g_01501	Prbk.g_01382
OG0001261	Prax.g_01330	Prbk.g_00953
OG0001262	Prax.g_01434	Prbk.g_01595
OG0001263	Prax.g_01090	Prbk.g_00543
OG0001265	Prax.g_01100	Prbk.g_00198
OG0001266	Prax.g_01015	Prbk.g_01250
OG0001267	Prax.g_00895	Prbk.g_00417
OG0001268	Prax.g_00834	Prbk.g_00877
OG0001269	Prax.g_00814	Prbk.g_02556
OG0001270	Prax.g_00766	Prbk.g_00330
OG0001271	Prax.g_00730	Prbk.g_02110
OG0001272	Prax.g_00716	Prbk.g_02067
OG0001273	Prax.g_00090	Prbk.g_02626
OG0001274	Prax.g_00939	Prbk.g_00651
OG0001275	Prax.g_01157	Prbk.g_00570
OG0001276	Prax.g_01179	Prbk.g_00587
OG0001277	Prax.g_01237	Prbk.g_02247
OG0001278	Prax.g_00250	Prbk.g_00176
OG0001279	Prax.g_01957	Prbk.g_01933
OG0001280	Prax.g_01900	Prbk.g_01186
OG0001281	Prax.g_01894	Prbk.g_01177
OG0001283	Prax.g_01843	Prbk.g_02256
OG0001285	Prax.g_01533	Prbk.g_01429
OG0001286	Prax.g_01342	Prbk.g_00802
OG0001288	Prax.g_01405	Prbk.g_01534
OG0001290	Prax.g_01118	Prbk.g_00018
OG0001291	Prax.g_01083	Prbk.g_00553
OG0001292	Prax.g_00927	Prbk.g_01007
OG0001293	Prax.g_00914	Prbk.g_00381
OG0001294	Prax.g_00796	Prbk.g_00707
OG0001295	Prax.g_00734	Prbk.g_01098
OG0001297	Prax.g_00687	Prbk.g_01053
OG0001298	Prax.g_00037	Prbk.g_01114
OG0001300	Prax.g_00949	Prbk.g_01801
OG0001301	Prax.g_00946	Prbk.g_01761
OG0001302	Prax.g_00386	Prbk.g_01455
OG0001303	Prax.g_01161	Prbk.g_02365
OG0001307	Prax.g_01880	Prbk.g_01198
OG0001308	Prax.g_01718	Prbk.g_00277
OG0001309	Prax.g_01634	Prbk.g_01059
OG0001310	Prax.g_01547	Prbk.g_01444
OG0001311	Prax.g_01181	Prbk.g_00589
OG0001312	Prax.g_00601	Prbk.g_02354
OG0001316	Prax.g_01078	Prbk.g_00560
OG0001319	Prax.g_00903	Prbk.g_00407
OG0001321	Prax.g_00749	Prbk.g_00309
OG0001322	Prax.g_00748	Prbk.g_00308
OG0001323	Prax.g_00682	Prbk.g_01062
OG0001324	Prax.g_00948	Prbk.g_01800
OG0001326	Prax.g_00535	Prbk.g_02231
OG0001328	Prax.g_01247	Prbk.g_02413
OG0001329	Prax.g_00154	Prbk.g_01661
OG0001330	Prax.g_01929	Prbk.g_01193
OG0001331	Prax.g_01857	Prbk.g_02047
OG0001332	Prax.g_01685	Prbk.g_02016
OG0001333	Prax.g_01522	Prbk.g_01416
OG0001334	Prax.g_01362	Prbk.g_00849
OG0001335	Prax.g_01363	Prbk.g_00850
OG0001336	Prax.g_01476	Prbk.g_02257
OG0001339	Prax.g_01115	Prbk.g_00015
OG0001340	Prax.g_00845	Prbk.g_00860
OG0001341	Prax.g_00430	Prbk.g_02519
OG0001344	Prax.g_00204	Prbk.g_00142
OG0001348	Prax.g_01611, Prax.g_01610	Prbk.g_00671
OG0001352	Prax.g_00962	Prbk.g_01767
OG0001353	Prax.g_00341	Prbk.g_02529
OG0001354	Prax.g_01139	Prbk.g_02308
OG0001356	Prax.g_00527	Prbk.g_02191
OG0001358	Prax.g_00079	Prbk.g_02607
OG0001360	Prax.g_01250	Prbk.g_00123
OG0001361	Prax.g_00216	Prbk.g_00102
OG0001362	Prax.g_01714	Prbk.g_00281
OG0001363	Prax.g_01712	Prbk.g_00283
OG0001365	Prax.g_01444	Prbk.g_02165
OG0001369	Prax.g_01126	Prbk.g_00028
OG0001371	Prax.g_00963	Prbk.g_01361
OG0001372	Prax.g_00421, Prax.g_00457	Prbk.g_01468
OG0001373	Prax.g_00534	Prbk.g_02230
OG0001374	Prax.g_00542	Prbk.g_02238
OG0001376	Prax.g_01214	Prbk.g_02183
OG0001377	Prax.g_01215	Prbk.g_02182
OG0001378	Prax.g_00125	Prbk.g_00337
OG0001379	Prax.g_01905	Prbk.g_01191
OG0001380	Prax.g_01875	Prbk.g_02564
OG0001381	Prax.g_01869	Prbk.g_00629
OG0001382	Prax.g_01618	Prbk.g_00623
OG0001385	Prax.g_00531	Prbk.g_02227
OG0001386	Prax.g_00532	Prbk.g_02228
OG0001387	Prax.g_00533	Prbk.g_02229
OG0001388	Prax.g_00536	Prbk.g_02232
OG0001389	Prax.g_00537	Prbk.g_02233
OG0001390	Prax.g_00538	Prbk.g_02234
OG0001391	Prax.g_00539	Prbk.g_02235
OG0001392	Prax.g_00540	Prbk.g_02236
OG0001393	Prax.g_00541	Prbk.g_02237
OG0001394	Prax.g_00576	Prbk.g_02437
OG0001395	Prax.g_01191	Prbk.g_00600
OG0001397	Prax.g_01713	Prbk.g_00282
OG0001399	Prax.g_01279	Prbk.g_00834, Prbk.g_00821
OG0001402	Prax.g_00412	Prbk.g_02612
OG0001403	Prax.g_00283	Prbk.g_01618
OG0001405	Prax.g_00847	Prbk.g_00852
OG0001406	Prax.g_01213	Prbk.g_02184
OG0001409	Prax.g_00207	Prbk.g_00153
OG0001410	Prax.g_01879	Prbk.g_01197
OG0001414	Prax.g_00989	Prbk.g_01364
OG0001415	Prax.g_00987	Prbk.g_01135
OG0001416	Prax.g_00742	Prbk.g_01180
OG0001418	Prax.g_00958	Prbk.g_01925
OG0001422	Prax.g_01613	Prbk.g_02082
OG0001431	Prax.g_01931	Prbk.g_01737
OG0001434	Prax.g_00581	Prbk.g_02441
OG0001437	Prax.g_00988	Prbk.g_01136
OG0001438	Prax.g_00882	Prbk.g_00432
OG0001441	Prax.g_00680	Prbk.g_01064
OG0001442	Prax.g_00438	Prbk.g_02445
OG0001446	Prax.g_00650	Prbk.g_01665
OG0001449	Prax.g_00779	Prbk.g_01465
OG0001450	Prax.g_00955	Prbk.g_01827
OG0001451	Prax.g_00312	Prbk.g_00598
OG0001455	Prax.g_00148	Prbk.g_00694
OG0001461	Prax.g_01569	Prbk.g_00296
OG0001462	Prax.g_00279	Prbk.g_01611
OG0001463	Prax.g_00889	Prbk.g_00425
OG0001464	Prax.g_00844	Prbk.g_00861
OG0001470	Prax.g_01841	Prbk.g_01566
OG0001472	Prax.g_01635	Prbk.g_01841
OG0001474	Prax.g_00833	Prbk.g_00878
OG0001475	Prax.g_01839	Prbk.g_01564
OG0001479	Prax.g_00836	Prbk.g_00875
OG0001481	Prax.g_00800	Prbk.g_00303
OG0001484	Prax.g_01921	Prbk.g_00625
OG0001485	Prax.g_01600	Prbk.g_02012
OG0001491	Prax.g_00388	Prbk.g_01642
OG0001495	Prax.g_01284	Prbk.g_00994
OG0001500	Prax.g_00912	Prbk.g_01365
OG0001501	Prax.g_00937	Prbk.g_00169
OG0001503	Prax.g_00168	Prbk.g_01456
OG0001506	Prax.g_01687	Prbk.g_01654
OG0001508	Prax.g_01842	Prbk.g_01567
OG0001525	Prax.g_01626	Prbk.g_02665
OG0001528	Prax.g_01840	Prbk.g_01570
OG0001550	Prax.g_00151	Prbk.g_01692
OG0001553	Prax.g_01736	Prbk.g_00256
OG0001555	Prax.g_01622	Prbk.g_01476
OG0001569	Prax.g_01255	Prbk.g_02659
OG0001572	Prax.g_01964	Prbk.g_01332
OG0001588	Prax.g_01756	Prbk.g_00504
OG0001598	Prax.g_00507, Prax.g_00775	Prbk.g_01039
OG0001605	Prax.g_01172	Prbk.g_01656
OG0001627	Prax.g_00424	Prbk.g_02008
OG0001635	Prax.g_01586	Prbk.g_02658
OG0001696	Prax.g_00311	Prbk.g_01828
OG0001698	Prax.g_01222	Prbk.g_01771
OG0001992	Prax.g_00414	Prbk.g_00832
OG0002001	Prax.g_00446	Prbk.g_00108
OG0002013	Prax.g_01782	Prbk.g_00474
OG0002424	Prax.g_01607	Prbk.g_01264
OG0002590	Prax.g_00934, Prax.g_01971	Prbk.g_01376
OG0003053	Prax.g_01781	Prbk.g_00475
