Orthogroup	Prax	Prai
OG0001146	Prax.g_01895	Prai.g_01339
OG0001147	Prax.g_01877	Prai.g_01357
OG0001148	Prax.g_01861	Prai.g_01372
OG0001149	Prax.g_01860	Prai.g_01373
OG0001150	Prax.g_01859	Prai.g_01374
OG0001151	Prax.g_01848	Prai.g_01385
OG0001152	Prax.g_01847	Prai.g_01386
OG0001153	Prax.g_01696	Prai.g_01494
OG0001154	Prax.g_01695	Prai.g_01495
OG0001155	Prax.g_01683	Prai.g_01507
OG0001156	Prax.g_01680	Prai.g_01510
OG0001157	Prax.g_01679	Prai.g_01511
OG0001158	Prax.g_01678	Prai.g_01512
OG0001159	Prax.g_01677	Prai.g_01513
OG0001160	Prax.g_01653	Prai.g_01537
OG0001161	Prax.g_01640	Prai.g_01550
OG0001162	Prax.g_01629	Prai.g_01563
OG0001163	Prax.g_01567	Prai.g_01630
OG0001164	Prax.g_01563	Prai.g_01634
OG0001165	Prax.g_01560	Prai.g_01637
OG0001166	Prax.g_01540	Prai.g_01657
OG0001167	Prax.g_01523	Prai.g_01674
OG0001168	Prax.g_01521	Prai.g_01676
OG0001169	Prax.g_01519	Prai.g_01678
OG0001170	Prax.g_01517	Prai.g_01680
OG0001171	Prax.g_01507	Prai.g_01689
OG0001172	Prax.g_01265	Prai.g_01704
OG0001173	Prax.g_01266	Prai.g_01705
OG0001174	Prax.g_01274	Prai.g_01713
OG0001175	Prax.g_01275	Prai.g_01714
OG0001176	Prax.g_01282	Prai.g_01721
OG0001177	Prax.g_01285	Prai.g_01724
OG0001178	Prax.g_01290	Prai.g_01729
OG0001179	Prax.g_01322	Prai.g_01761
OG0001180	Prax.g_01344	Prai.g_01788
OG0001181	Prax.g_01348	Prai.g_01792
OG0001182	Prax.g_01355	Prai.g_01799
OG0001183	Prax.g_01359	Prai.g_01803
OG0001184	Prax.g_01375	Prai.g_01819
OG0001185	Prax.g_01389	Prai.g_01833
OG0001186	Prax.g_01412	Prai.g_01856
OG0001187	Prax.g_01416	Prai.g_01862
OG0001188	Prax.g_01419	Prai.g_01864
OG0001189	Prax.g_01436	Prai.g_01881
OG0001190	Prax.g_01440	Prai.g_01885
OG0001191	Prax.g_01450	Prai.g_01895
OG0001192	Prax.g_01454	Prai.g_01899
OG0001193	Prax.g_01464	Prai.g_01909
OG0001194	Prax.g_01465	Prai.g_01910
OG0001195	Prax.g_01466	Prai.g_01911
OG0001196	Prax.g_01479	Prai.g_01924
OG0001197	Prax.g_01480	Prai.g_01925
OG0001198	Prax.g_01487	Prai.g_01933
OG0001199	Prax.g_00645	Prai.g_00074
OG0001200	Prax.g_00647	Prai.g_00076
OG0001201	Prax.g_01111	Prai.g_00108
OG0001202	Prax.g_01019	Prai.g_00210
OG0001203	Prax.g_00980	Prai.g_00249
OG0001204	Prax.g_00932	Prai.g_00256
OG0001205	Prax.g_00755	Prai.g_00476
OG0001206	Prax.g_00739	Prai.g_00493
OG0001207	Prax.g_00725	Prai.g_00507
OG0001208	Prax.g_00720	Prai.g_00512
OG0001209	Prax.g_00666	Prai.g_00563
OG0001210	Prax.g_00001	Prai.g_00568
OG0001211	Prax.g_00011	Prai.g_00578
OG0001212	Prax.g_00055	Prai.g_00624
OG0001213	Prax.g_00088	Prai.g_00658
OG0001214	Prax.g_00096	Prai.g_00666
OG0001215	Prax.g_00952	Prai.g_00719
OG0001216	Prax.g_00483	Prai.g_00750
OG0001217	Prax.g_00428	Prai.g_00894
OG0001218	Prax.g_00420	Prai.g_00887
OG0001219	Prax.g_00384	Prai.g_00858
OG0001220	Prax.g_00321	Prai.g_00795
OG0001221	Prax.g_00572	Prai.g_01035
OG0001222	Prax.g_00612	Prai.g_00997
OG0001223	Prax.g_01147	Prai.g_00971
OG0001224	Prax.g_01200	Prai.g_00922
OG0001225	Prax.g_01202	Prai.g_00920
OG0001226	Prax.g_01229	Prai.g_01083
OG0001227	Prax.g_01248	Prai.g_01101
OG0001228	Prax.g_00245	Prai.g_01218
OG0001229	Prax.g_01865	Prai.g_01368
OG0001230	Prax.g_01741	Prai.g_01455
OG0001231	Prax.g_01631	Prai.g_01560
OG0001232	Prax.g_01536	Prai.g_01661
OG0001233	Prax.g_01516	Prai.g_01681
OG0001234	Prax.g_01277	Prai.g_01716
OG0001235	Prax.g_01287	Prai.g_01726
OG0001236	Prax.g_01372	Prai.g_01816
OG0001237	Prax.g_01376	Prai.g_01820
OG0001238	Prax.g_01451	Prai.g_01896
OG0001239	Prax.g_00642	Prai.g_00071
OG0001240	Prax.g_01125	Prai.g_00093
OG0001241	Prax.g_01117	Prai.g_00101
OG0001242	Prax.g_01099	Prai.g_00119
OG0001243	Prax.g_01093	Prai.g_00125
OG0001244	Prax.g_01077	Prai.g_00141
OG0001245	Prax.g_00794	Prai.g_00392
OG0001246	Prax.g_00697	Prai.g_00534
OG0001247	Prax.g_00959	Prai.g_00712
OG0001248	Prax.g_00957	Prai.g_00714
OG0001249	Prax.g_00395	Prai.g_00869
OG0001250	Prax.g_00332	Prai.g_00806
OG0001252	Prax.g_01195	Prai.g_00927
OG0001253	Prax.g_01249	Prai.g_01102
OG0001254	Prax.g_00163	Prai.g_01145
OG0001255	Prax.g_00184	Prai.g_01156
OG0001256	Prax.g_01638	Prai.g_01553
OG0001257	Prax.g_01632	Prai.g_01559
OG0001258	Prax.g_01562	Prai.g_01635
OG0001259	Prax.g_01518	Prai.g_01679
OG0001260	Prax.g_01501	Prai.g_01695
OG0001261	Prax.g_01330	Prai.g_01769
OG0001262	Prax.g_01434	Prai.g_01879
OG0001263	Prax.g_01090	Prai.g_00128
OG0001265	Prax.g_01100	Prai.g_00118
OG0001266	Prax.g_01015	Prai.g_00214
OG0001267	Prax.g_00895	Prai.g_00293
OG0001268	Prax.g_00834	Prai.g_00352
OG0001269	Prax.g_00814	Prai.g_00372
OG0001270	Prax.g_00766	Prai.g_00465
OG0001271	Prax.g_00730	Prai.g_00502
OG0001272	Prax.g_00716	Prai.g_00516
OG0001273	Prax.g_00090	Prai.g_00660
OG0001275	Prax.g_01157	Prai.g_00961
OG0001276	Prax.g_01179	Prai.g_00942
OG0001277	Prax.g_01237	Prai.g_01090
OG0001278	Prax.g_00250	Prai.g_01223
OG0001279	Prax.g_01957	Prai.g_01583
OG0001280	Prax.g_01900	Prai.g_01334
OG0001281	Prax.g_01894	Prai.g_01340
OG0001282	Prax.g_01862	Prai.g_01371
OG0001284	Prax.g_01658	Prai.g_01532
OG0001285	Prax.g_01533	Prai.g_01664
OG0001286	Prax.g_01342	Prai.g_01786
OG0001287	Prax.g_01396	Prai.g_01840
OG0001288	Prax.g_01405	Prai.g_01849
OG0001289	Prax.g_00658	Prai.g_00087
OG0001290	Prax.g_01118	Prai.g_00100
OG0001291	Prax.g_01083	Prai.g_00135
OG0001292	Prax.g_00927	Prai.g_00261
OG0001293	Prax.g_00914	Prai.g_00274
OG0001294	Prax.g_00796	Prai.g_00389
OG0001295	Prax.g_00734	Prai.g_00498
OG0001296	Prax.g_00692	Prai.g_00539
OG0001298	Prax.g_00037	Prai.g_00605
OG0001299	Prax.g_00976	Prai.g_00695
OG0001300	Prax.g_00949	Prai.g_00722
OG0001301	Prax.g_00946	Prai.g_00725
OG0001302	Prax.g_00386	Prai.g_00860
OG0001304	Prax.g_01189	Prai.g_00933
OG0001305	Prax.g_01208	Prai.g_00914
OG0001306	Prax.g_00186	Prai.g_01158
OG0001307	Prax.g_01880	Prai.g_01354
OG0001308	Prax.g_01718	Prai.g_01473
OG0001309	Prax.g_01634	Prai.g_01557
OG0001310	Prax.g_01547	Prai.g_01650
OG0001312	Prax.g_00601	Prai.g_01008
OG0001315	Prax.g_00633	Prai.g_00061
OG0001316	Prax.g_01078	Prai.g_00140
OG0001317	Prax.g_00984	Prai.g_00245
OG0001318	Prax.g_00919	Prai.g_00269
OG0001321	Prax.g_00749	Prai.g_00482
OG0001322	Prax.g_00748	Prai.g_00483
OG0001323	Prax.g_00682	Prai.g_00548
OG0001324	Prax.g_00948	Prai.g_00723
OG0001325	Prax.g_00480	Prai.g_00753
OG0001327	Prax.g_01221	Prai.g_01075
OG0001328	Prax.g_01247	Prai.g_01100
OG0001330	Prax.g_01929	Prai.g_01309
OG0001331	Prax.g_01857	Prai.g_01376
OG0001332	Prax.g_01685	Prai.g_01504
OG0001333	Prax.g_01522	Prai.g_01675
OG0001334	Prax.g_01362	Prai.g_01806
OG0001335	Prax.g_01363	Prai.g_01807
OG0001336	Prax.g_01476	Prai.g_01921
OG0001339	Prax.g_01115	Prai.g_00103
OG0001340	Prax.g_00845	Prai.g_00341
OG0001341	Prax.g_00430	Prai.g_00897
OG0001343	Prax.g_00544	Prai.g_01062
OG0001344	Prax.g_00204	Prai.g_01175
OG0001345	Prax.g_00219	Prai.g_01190
OG0001346	Prax.g_01898	Prai.g_01336
OG0001348	Prax.g_01611, Prax.g_01610	Prai.g_01587
OG0001349	Prax.g_01820	Prai.g_01407
OG0001350	Prax.g_00981	Prai.g_00248
OG0001352	Prax.g_00962	Prai.g_00709
OG0001353	Prax.g_00341	Prai.g_00815
OG0001358	Prax.g_00079	Prai.g_00649
OG0001359	Prax.g_00545	Prai.g_01061
OG0001360	Prax.g_01250	Prai.g_01103
OG0001361	Prax.g_00216	Prai.g_01187
OG0001362	Prax.g_01714	Prai.g_01477
OG0001363	Prax.g_01712	Prai.g_01479
OG0001364	Prax.g_01365	Prai.g_01809
OG0001365	Prax.g_01444	Prai.g_01889
OG0001369	Prax.g_01126	Prai.g_00092
OG0001371	Prax.g_00963	Prai.g_00708
OG0001372	Prax.g_00421, Prax.g_00457	Prai.g_00909
OG0001375	Prax.g_00543	Prai.g_01063
OG0001376	Prax.g_01214	Prai.g_01069
OG0001377	Prax.g_01215	Prai.g_01070
OG0001378	Prax.g_00125	Prai.g_01112
OG0001381	Prax.g_01869	Prai.g_01364
OG0001382	Prax.g_01618	Prai.g_01575
OG0001384	Prax.g_01641	Prai.g_01549
OG0001394	Prax.g_00576	Prai.g_01031
OG0001395	Prax.g_01191	Prai.g_00931
OG0001397	Prax.g_01713	Prai.g_01478
OG0001399	Prax.g_01279	Prai.g_01718
OG0001403	Prax.g_00283	Prai.g_00030
OG0001404	Prax.g_00639	Prai.g_00068
OG0001405	Prax.g_00847	Prai.g_00339
OG0001406	Prax.g_01213	Prai.g_01068
OG0001407	Prax.g_01227	Prai.g_01081
OG0001408	Prax.g_01232	Prai.g_01086
OG0001409	Prax.g_00207	Prai.g_01178
OG0001410	Prax.g_01879	Prai.g_01355
OG0001411	Prax.g_01822	Prai.g_01422
OG0001413	Prax.g_01643	Prai.g_01547
OG0001414	Prax.g_00989	Prai.g_00240
OG0001415	Prax.g_00987	Prai.g_00242
OG0001416	Prax.g_00742	Prai.g_00490
OG0001417	Prax.g_00732	Prai.g_00500
OG0001418	Prax.g_00958	Prai.g_00713
OG0001419	Prax.g_01228	Prai.g_01082
OG0001420	Prax.g_00134	Prai.g_01122
OG0001421	Prax.g_01637	Prai.g_01554
OG0001422	Prax.g_01613	Prai.g_01585
OG0001424	Prax.g_01244	Prai.g_01097
OG0001428	Prax.g_01046	Prai.g_00183
OG0001432	Prax.g_01645	Prai.g_01545
OG0001437	Prax.g_00988	Prai.g_00241
OG0001438	Prax.g_00882	Prai.g_00306
OG0001439	Prax.g_00868	Prai.g_00320
OG0001441	Prax.g_00680	Prai.g_00550
OG0001446	Prax.g_00650	Prai.g_00079
OG0001447	Prax.g_01092	Prai.g_00126
OG0001448	Prax.g_00806	Prai.g_00380
OG0001449	Prax.g_00779	Prai.g_00413
OG0001450	Prax.g_00955	Prai.g_00716
OG0001451	Prax.g_00312	Prai.g_00786
OG0001452	Prax.g_00548	Prai.g_01058
OG0001453	Prax.g_01151	Prai.g_00967
OG0001454	Prax.g_01243	Prai.g_01096
OG0001455	Prax.g_00148	Prai.g_01132
OG0001459	Prax.g_01943	Prai.g_01552
OG0001462	Prax.g_00279	Prai.g_00034
OG0001463	Prax.g_00889	Prai.g_00299
OG0001464	Prax.g_00844	Prai.g_00342
OG0001465	Prax.g_00940	Prai.g_00731
OG0001466	Prax.g_00439	Prai.g_00431
OG0001467	Prax.g_00394	Prai.g_00868
OG0001468	Prax.g_01218	Prai.g_01073
OG0001469	Prax.g_01589	Prai.g_01594
OG0001471	Prax.g_01642	Prai.g_01548
OG0001472	Prax.g_01635	Prai.g_01556
OG0001473	Prax.g_01413	Prai.g_01857
OG0001474	Prax.g_00833	Prai.g_00353
OG0001475	Prax.g_01839	Prai.g_00152
OG0001480	Prax.g_00804	Prai.g_00382
OG0001481	Prax.g_00800	Prai.g_00386
OG0001482	Prax.g_00744	Prai.g_00488
OG0001484	Prax.g_01921	Prai.g_00893
OG0001485	Prax.g_01600	Prai.g_01270
OG0001486	Prax.g_00198	Prai.g_01169
OG0001490	Prax.g_00274	Prai.g_00046
OG0001491	Prax.g_00388	Prai.g_00862
OG0001492	Prax.g_00247	Prai.g_01220
OG0001493	Prax.g_00255	Prai.g_01228
OG0001495	Prax.g_01284	Prai.g_01723
OG0001499	Prax.g_00632	Prai.g_00060
OG0001500	Prax.g_00912	Prai.g_00276
OG0001501	Prax.g_00937	Prai.g_00733
OG0001502	Prax.g_00403	Prai.g_00877
OG0001503	Prax.g_00168	Prai.g_01151
OG0001506	Prax.g_01687	Prai.g_01502
OG0001507	Prax.g_01590	Prai.g_01245
OG0001508	Prax.g_01842	Prai.g_01432
OG0001520	Prax.g_00784	Prai.g_00406
OG0001521	Prax.g_00429	Prai.g_00896
OG0001522	Prax.g_00340	Prai.g_00814
OG0001523	Prax.g_00165	Prai.g_01147
OG0001524	Prax.g_00166	Prai.g_01148
OG0001526	Prax.g_01260	Prai.g_01699
OG0001547	Prax.g_00401	Prai.g_00875
OG0001548	Prax.g_00397	Prai.g_00871
OG0001550	Prax.g_00151	Prai.g_01134
OG0001553	Prax.g_01736	Prai.g_01460
OG0001554	Prax.g_01636	Prai.g_01555
OG0001555	Prax.g_01622	Prai.g_01569
OG0001566	Prax.g_00966	Prai.g_00705
OG0001567	Prax.g_00402	Prai.g_00876
OG0001568	Prax.g_00400	Prai.g_00874
OG0001569	Prax.g_01255	Prai.g_01108
OG0001570	Prax.g_00137	Prai.g_01255
OG0001571	Prax.g_00144	Prai.g_01128
OG0001581	Prax.g_01074	Prai.g_00155
OG0001582	Prax.g_00733	Prai.g_00499
OG0001583	Prax.g_00389	Prai.g_00863
OG0001584	Prax.g_00593	Prai.g_01016
OG0001587	Prax.g_01258	Prai.g_01697
OG0001588	Prax.g_01756	Prai.g_00778
OG0001595	Prax.g_00638	Prai.g_00067
OG0001596	Prax.g_00646	Prai.g_00075
OG0001597	Prax.g_00811	Prai.g_00376
OG0001598	Prax.g_00507	Prai.g_01267
OG0001599	Prax.g_00741	Prai.g_00491
OG0001600	Prax.g_00690	Prai.g_00541
OG0001601	Prax.g_00968	Prai.g_00703
OG0001602	Prax.g_00941	Prai.g_00730
OG0001603	Prax.g_00387	Prai.g_00861
OG0001604	Prax.g_00569	Prai.g_01038
OG0001605	Prax.g_01172	Prai.g_00950
OG0001606	Prax.g_01234	Prai.g_00738
OG0001607	Prax.g_00167	Prai.g_01149
OG0001608	Prax.g_01872	Prai.g_01361
OG0001609	Prax.g_01689	Prai.g_01501
OG0001610	Prax.g_01686	Prai.g_01503
OG0001611	Prax.g_01624	Prai.g_01566
OG0001613	Prax.g_01357	Prai.g_01801
OG0001625	Prax.g_00917	Prai.g_00271
OG0001626	Prax.g_00431	Prai.g_01577, Prai.g_00898
OG0001627	Prax.g_00424	Prai.g_00889
OG0001628	Prax.g_00418	Prai.g_01293
OG0001629	Prax.g_00417	Prai.g_00886
OG0001630	Prax.g_00551	Prai.g_01056
OG0001631	Prax.g_01224	Prai.g_01078
OG0001633	Prax.g_01866	Prai.g_01367
OG0001647	Prax.g_00902	Prai.g_00285
OG0001648	Prax.g_00801	Prai.g_00385
OG0001649	Prax.g_01225	Prai.g_01079
OG0001651	Prax.g_01625	Prai.g_01565
OG0001662	Prax.g_00131	Prai.g_01118
OG0001663	Prax.g_00183	Prai.g_01155
OG0001667	Prax.g_01926	Prai.g_01311
OG0001685	Prax.g_00310	Prai.g_00785
OG0001686	Prax.g_01171	Prai.g_00951
OG0001687	Prax.g_01217	Prai.g_01072
OG0001688	Prax.g_01223	Prai.g_01077
OG0001689	Prax.g_01403	Prai.g_01847
OG0001698	Prax.g_01222	Prai.g_01076
OG0001701	Prax.g_01261	Prai.g_01700
OG0001705	Prax.g_00778	Prai.g_00414
OG0001707	Prax.g_01242	Prai.g_01095
OG0001708	Prax.g_00182	Prai.g_01154
OG0001710	Prax.g_01280	Prai.g_01719
OG0001711	Prax.g_00447	Prai.g_00435
OG0001719	Prax.g_00786	Prai.g_00403
OG0001720	Prax.g_00493, Prax.g_01918	Prai.g_00906, Prai.g_01773
OG0001721	Prax.g_00427	Prai.g_00892
OG0001723	Prax.g_01956	Prai.g_01607
OG0001724	Prax.g_01588	Prai.g_01264
OG0001725	Prax.g_00788	Prai.g_00401
OG0001742	Prax.g_00797	Prai.g_00388
OG0001743	Prax.g_00129	Prai.g_01116
OG0001744	Prax.g_01913	Prai.g_01317
OG0001745	Prax.g_01646	Prai.g_01544
OG0001773	Prax.g_00492	Prai.g_01771
OG0001774	Prax.g_00965	Prai.g_00706
OG0001775	Prax.g_01230	Prai.g_01084
OG0001776	Prax.g_00127	Prai.g_01114
OG0001777	Prax.g_01951	Prai.g_01269
OG0001778	Prax.g_01932	Prai.g_01308
OG0001781	Prax.g_01612	Prai.g_01586
OG0001819	Prax.g_00785	Prai.g_00404
OG0001820	Prax.g_00435, Prax.g_01961	Prai.g_01306
OG0001821	Prax.g_00426	Prai.g_00891
OG0001822	Prax.g_00405	Prai.g_00879
OG0001823	Prax.g_00309	Prai.g_00784
OG0001824	Prax.g_01170	Prai.g_00952
OG0001825	Prax.g_01231	Prai.g_01085
OG0001826	Prax.g_01233	Prai.g_01087
OG0001827	Prax.g_01236	Prai.g_01089
OG0001828	Prax.g_00124	Prai.g_01111
OG0001829	Prax.g_00128	Prai.g_01115
OG0001830	Prax.g_00147	Prai.g_01131
OG0001831	Prax.g_00160	Prai.g_01142
OG0001832	Prax.g_01935	Prai.g_00736
OG0001833	Prax.g_01864	Prai.g_01369
OG0001919	Prax.g_00782	Prai.g_00411
OG0001920	Prax.g_00936	Prai.g_00734
OG0001921	Prax.g_00307	Prai.g_00783
OG0001922	Prax.g_01884	Prai.g_01350
OG0001982	Prax.g_00805	Prai.g_00381
OG0001983	Prax.g_00443	Prai.g_00440
OG0001984	Prax.g_00396	Prai.g_00870
OG0001985	Prax.g_00303	Prai.g_01065
OG0001986	Prax.g_01155	Prai.g_00963
OG0001989	Prax.g_01874	Prai.g_01359
OG0001992	Prax.g_00414	Prai.g_00884
OG0002019	Prax.g_00503	Prai.g_01304
OG0002026	Prax.g_00783	Prai.g_00410
OG0002027	Prax.g_00305	Prai.g_00782
OG0002028	Prax.g_01166	Prai.g_00957
OG0002031	Prax.g_01602	Prai.g_01605
OG0002032	Prax.g_01453	Prai.g_01898
OG0002057	Prax.g_01109	Prai.g_00110
OG0002058	Prax.g_01038	Prai.g_00191
OG0002059	Prax.g_00809	Prai.g_00377
OG0002060	Prax.g_00807	Prai.g_00379
OG0002061	Prax.g_00780	Prai.g_00412
OG0002062	Prax.g_01575	Prai.g_01629
OG0002064	Prax.g_00735	Prai.g_00497
OG0002065	Prax.g_00020	Prai.g_00587
OG0002066	Prax.g_00026	Prai.g_00594
OG0002067	Prax.g_00486	Prai.g_00747
OG0002068	Prax.g_00434	Prai.g_00903
OG0002069	Prax.g_00433	Prai.g_00900
OG0002070	Prax.g_00404	Prai.g_00878
OG0002071	Prax.g_00398	Prai.g_00872
OG0002072	Prax.g_00390	Prai.g_00864
OG0002073	Prax.g_00368	Prai.g_00843
OG0002074	Prax.g_00316	Prai.g_00790
OG0002075	Prax.g_00304	Prai.g_00781
OG0002076	Prax.g_00573	Prai.g_01034
OG0002077	Prax.g_01167	Prai.g_00956
OG0002078	Prax.g_01169	Prai.g_00953
OG0002079	Prax.g_01174	Prai.g_00947
OG0002080	Prax.g_01192	Prai.g_00930
OG0002081	Prax.g_01216	Prai.g_01071
OG0002082	Prax.g_01226	Prai.g_01080
OG0002083	Prax.g_01238	Prai.g_01091
OG0002084	Prax.g_01239	Prai.g_01092
OG0002085	Prax.g_01246	Prai.g_01099
OG0002086	Prax.g_01251	Prai.g_01104
OG0002087	Prax.g_01252	Prai.g_01105
OG0002088	Prax.g_01253	Prai.g_01106
OG0002089	Prax.g_00145	Prai.g_01129
OG0002090	Prax.g_00150	Prai.g_01133
OG0002091	Prax.g_00175	Prai.g_01152
OG0002093	Prax.g_01962	Prai.g_01262
OG0002094	Prax.g_01925	Prai.g_01312
OG0002095	Prax.g_01915	Prai.g_01315
OG0002097	Prax.g_01807	Prai.g_00775
OG0002099	Prax.g_01639	Prai.g_01551
OG0002100	Prax.g_01630	Prai.g_01561
OG0002101	Prax.g_01627	Prai.g_01564
OG0002102	Prax.g_01623	Prai.g_01568
OG0002103	Prax.g_01621	Prai.g_01571
OG0002104	Prax.g_01619	Prai.g_01572
OG0002105	Prax.g_01554	Prai.g_01643
OG0002146	Prax.g_00705	Prai.g_00526
OG0002152	Prax.g_01933	Prai.g_01305
OG0002153	Prax.g_01168	Prai.g_00955
OG0002155	Prax.g_01799	Prai.g_00774
OG0002155	Prax.g_01814	Prai.g_01421
OG0002215	Prax.g_00442	Prai.g_01589
OG0002216	Prax.g_00436	Prai.g_01307
OG0002217	Prax.g_00385	Prai.g_00859
OG0002219	Prax.g_00133	Prai.g_01121
OG0002220	Prax.g_01947	Prai.g_00432
OG0002222	Prax.g_01615	Prai.g_01580
OG0002223	Prax.g_01593	Prai.g_00436
OG0002226	Prax.g_00487	Prai.g_00745
OG0002263	Prax.g_00423	Prai.g_00888
OG0002264	Prax.g_00344	Prai.g_00818
OG0002267	Prax.g_01941	Prai.g_01600
OG0002272	Prax.g_00156	Prai.g_01138
OG0002274	Prax.g_01806	Prai.g_00776
OG0002311	Prax.g_00774	Prai.g_01604
OG0002313	Prax.g_00399	Prai.g_00873
OG0002316	Prax.g_01211	Prai.g_01066
OG0002317	Prax.g_00136	Prai.g_01124
OG0002323	Prax.g_01603	Prai.g_01603
OG0002325	Prax.g_01923	Prai.g_01140
OG0002326	Prax.g_00495	Prai.g_01150
OG0002371	Prax.g_01644	Prai.g_01546
OG0002373	Prax.g_01596	Prai.g_01137
OG0002376	Prax.g_01614	Prai.g_01581
OG0002413	Prax.g_00142	Prai.g_01127
OG0002415	Prax.g_00152	Prai.g_01135
OG0002417	Prax.g_00506	Prai.g_01249
OG0002422	Prax.g_01967	Prai.g_00040
OG0002424	Prax.g_01607	Prai.g_01595
OG0002426	Prax.g_01795	Prai.g_01302
OG0002427	Prax.g_00497	Prai.g_01562
OG0002481	Prax.g_01584	Prai.g_00148
OG0002482	Prax.g_00787	Prai.g_00402
OG0002486	Prax.g_01730	Prai.g_01731
OG0002626	Prax.g_01577	Prai.g_00779
OG0002691	Prax.g_01949	Prai.g_01614
OG0002777	Prax.g_00499	Prai.g_00737
OG0002886	Prax.g_00135	Prai.g_01123
OG0003027	Prax.g_01802	Prai.g_01414
OG0003641	Prax.g_01829	Prai.g_01405
OG0004013	Prax.g_00812	Prai.g_00374
