Orthogroup	Prbb	Prad
OG0001099	Prbb.g_00917	Prad.g_00256
OG0001100	Prbb.g_00924	Prad.g_00252
OG0001101	Prbb.g_00926	Prad.g_00250
OG0001102	Prbb.g_00929	Prad.g_00248
OG0001103	Prbb.g_00931	Prad.g_00246
OG0001104	Prbb.g_00763	Prad.g_00223
OG0001105	Prbb.g_00767	Prad.g_00219
OG0001106	Prbb.g_00979	Prad.g_00195
OG0001107	Prbb.g_00989	Prad.g_00188
OG0001108	Prbb.g_00993	Prad.g_00184
OG0001109	Prbb.g_00994	Prad.g_00183
OG0001110	Prbb.g_00996	Prad.g_00181
OG0001111	Prbb.g_00997	Prad.g_00180
OG0001112	Prbb.g_00998	Prad.g_00179
OG0001113	Prbb.g_00999	Prad.g_00178
OG0001114	Prbb.g_01000	Prad.g_00177
OG0001115	Prbb.g_01002	Prad.g_00175
OG0001116	Prbb.g_01003	Prad.g_00174
OG0001117	Prbb.g_01004	Prad.g_00173
OG0001118	Prbb.g_01005	Prad.g_00172
OG0001119	Prbb.g_01006	Prad.g_00171
OG0001120	Prbb.g_01007	Prad.g_00169
OG0001121	Prbb.g_01627	Prad.g_01991, Prad.g_00166
OG0001122	Prbb.g_01038	Prad.g_00141
OG0001123	Prbb.g_01043	Prad.g_00137
OG0001124	Prbb.g_01045	Prad.g_00135
OG0001125	Prbb.g_01047	Prad.g_00134
OG0001126	Prbb.g_01058	Prad.g_01030
OG0001127	Prbb.g_01059	Prad.g_01029
OG0001128	Prbb.g_01062	Prad.g_01026
OG0001129	Prbb.g_01063	Prad.g_01025
OG0001130	Prbb.g_01064	Prad.g_01024
OG0001131	Prbb.g_00897	Prad.g_00990
OG0001132	Prbb.g_01108	Prad.g_00981
OG0001133	Prbb.g_01085	Prad.g_00655
OG0001134	Prbb.g_01887	Prad.g_01989
OG0001135	Prbb.g_01890	Prad.g_01526
OG0001136	Prbb.g_01520	Prad.g_01499
OG0001137	Prbb.g_01507	Prad.g_01488
OG0001138	Prbb.g_01486	Prad.g_01469
OG0001139	Prbb.g_01484	Prad.g_01468
OG0001140	Prbb.g_01483	Prad.g_01467
OG0001141	Prbb.g_01482	Prad.g_01466
OG0001142	Prbb.g_01481	Prad.g_01465
OG0001143	Prbb.g_01474	Prad.g_01458
OG0001144	Prbb.g_01469	Prad.g_01453
OG0001145	Prbb.g_01578	Prad.g_00362
OG0001146	Prbb.g_01590	Prad.g_00624
OG0001147	Prbb.g_01612	Prad.g_00608
OG0001148	Prbb.g_01641	Prad.g_00592
OG0001149	Prbb.g_01642	Prad.g_00591
OG0001150	Prbb.g_01643	Prad.g_00590
OG0001151	Prbb.g_01654	Prad.g_00579
OG0001152	Prbb.g_01655	Prad.g_00578
OG0001153	Prbb.g_01716	Prad.g_00482
OG0001154	Prbb.g_01717	Prad.g_00481
OG0001155	Prbb.g_01733	Prad.g_00469
OG0001156	Prbb.g_01736	Prad.g_00466
OG0001157	Prbb.g_01737	Prad.g_00465
OG0001158	Prbb.g_01738	Prad.g_00464
OG0001159	Prbb.g_01739	Prad.g_00463
OG0001160	Prbb.g_01765	Prad.g_00439
OG0001161	Prbb.g_01555	Prad.g_00426
OG0001162	Prbb.g_01778	Prad.g_00415
OG0001163	Prbb.g_01815	Prad.g_00949
OG0001164	Prbb.g_01819	Prad.g_00945
OG0001165	Prbb.g_01822	Prad.g_00942
OG0001166	Prbb.g_01840	Prad.g_00922
OG0001167	Prbb.g_01858	Prad.g_00905
OG0001168	Prbb.g_01859	Prad.g_00903
OG0001169	Prbb.g_01861	Prad.g_00901
OG0001170	Prbb.g_01863	Prad.g_00899
OG0001171	Prbb.g_01873	Prad.g_00889
OG0001172	Prbb.g_01926	Prad.g_00876
OG0001173	Prbb.g_01927	Prad.g_00875
OG0001174	Prbb.g_01935	Prad.g_00867
OG0001175	Prbb.g_01936	Prad.g_00866
OG0001176	Prbb.g_01947	Prad.g_00859
OG0001177	Prbb.g_01945	Prad.g_00856
OG0001178	Prbb.g_01279	Prad.g_00851
OG0001179	Prbb.g_01984	Prad.g_00823
OG0001180	Prbb.g_02007	Prad.g_00801
OG0001181	Prbb.g_02011	Prad.g_00797
OG0001182	Prbb.g_02019	Prad.g_00790
OG0001183	Prbb.g_02025	Prad.g_00786
OG0001184	Prbb.g_02041	Prad.g_00770
OG0001185	Prbb.g_02056	Prad.g_01636
OG0001186	Prbb.g_02097	Prad.g_01614
OG0001187	Prbb.g_02100	Prad.g_01610
OG0001188	Prbb.g_02102	Prad.g_01608
OG0001189	Prbb.g_02119	Prad.g_01591
OG0001190	Prbb.g_02124	Prad.g_01587
OG0001191	Prbb.g_02134	Prad.g_01577
OG0001192	Prbb.g_02139	Prad.g_01572
OG0001193	Prbb.g_02152	Prad.g_01562
OG0001194	Prbb.g_02153	Prad.g_01561
OG0001195	Prbb.g_02154	Prad.g_01560
OG0001196	Prbb.g_02175	Prad.g_01547
OG0001197	Prbb.g_02177	Prad.g_01546
OG0001198	Prbb.g_02186	Prad.g_01539
OG0001199	Prbb.g_00129	Prad.g_01919
OG0001200	Prbb.g_00131	Prad.g_01917
OG0001201	Prbb.g_00163	Prad.g_01885
OG0001202	Prbb.g_00256	Prad.g_01792
OG0001203	Prbb.g_00295	Prad.g_01753
OG0001204	Prbb.g_00301	Prad.g_01748
OG0001205	Prbb.g_00450	Prad.g_00062
OG0001206	Prbb.g_00469	Prad.g_00044
OG0001207	Prbb.g_00480	Prad.g_00030
OG0001208	Prbb.g_00487	Prad.g_00025
OG0001209	Prbb.g_00538	Prad.g_00094
OG0001210	Prbb.g_00543	Prad.g_01330
OG0001211	Prbb.g_00554	Prad.g_01340
OG0001212	Prbb.g_00596	Prad.g_01385
OG0001213	Prbb.g_00630	Prad.g_01418
OG0001214	Prbb.g_00638	Prad.g_01426
OG0001215	Prbb.g_00696	Prad.g_01264
OG0001216	Prbb.g_00715	Prad.g_01051
OG0001217	Prbb.g_00108	Prad.g_01092
OG0001218	Prbb.g_00754	Prad.g_01100
OG0001219	Prbb.g_00960	Prad.g_01134
OG0001220	Prbb.g_00837	Prad.g_00296
OG0001221	Prbb.g_00944	Prad.g_00234
OG0001222	Prbb.g_00893	Prad.g_00194
OG0001223	Prbb.g_01008	Prad.g_00168
OG0001224	Prbb.g_01066	Prad.g_01022
OG0001225	Prbb.g_01068	Prad.g_01020
OG0001227	Prbb.g_01090	Prad.g_00978
OG0001228	Prbb.g_01465	Prad.g_01450
OG0001229	Prbb.g_01201	Prad.g_00596
OG0001230	Prbb.g_01678	Prad.g_00523
OG0001231	Prbb.g_00758	Prad.g_00417
OG0001232	Prbb.g_01844	Prad.g_00918
OG0001233	Prbb.g_01864	Prad.g_00898
OG0001234	Prbb.g_01938	Prad.g_00864
OG0001235	Prbb.g_01942	Prad.g_00854
OG0001236	Prbb.g_02038	Prad.g_00773
OG0001237	Prbb.g_02042	Prad.g_00769
OG0001238	Prbb.g_02135	Prad.g_01576
OG0001239	Prbb.g_00126	Prad.g_01922
OG0001240	Prbb.g_00148	Prad.g_01900
OG0001241	Prbb.g_00157	Prad.g_01892
OG0001242	Prbb.g_00176	Prad.g_01874
OG0001243	Prbb.g_00183	Prad.g_01868
OG0001244	Prbb.g_00199	Prad.g_01852
OG0001245	Prbb.g_01288	Prad.g_00729
OG0001246	Prbb.g_00508	Prad.g_00125
OG0001247	Prbb.g_00689	Prad.g_01257
OG0001248	Prbb.g_00691	Prad.g_01259
OG0001249	Prbb.g_00389	Prad.g_01123
OG0001251	Prbb.g_01913	Prad.g_00259
OG0001252	Prbb.g_01061	Prad.g_01027
OG0001253	Prbb.g_01783	Prad.g_00977
OG0001254	Prbb.g_01889	Prad.g_01987
OG0001255	Prbb.g_01534	Prad.g_01512
OG0001256	Prbb.g_01774	Prad.g_00424
OG0001257	Prbb.g_01779	Prad.g_00418
OG0001258	Prbb.g_01820	Prad.g_00944
OG0001259	Prbb.g_01862	Prad.g_00900
OG0001260	Prbb.g_01879	Prad.g_00883
OG0001261	Prbb.g_01992	Prad.g_00815
OG0001262	Prbb.g_02117	Prad.g_01593
OG0001263	Prbb.g_00186	Prad.g_01865
OG0001264	Prbb.g_01562, Prbb.g_01570, Prbb.g_00045, Prbb.g_01806, Prbb.g_00046, Prbb.g_01563, Prbb.g_01954, Prbb.g_01663	Prad.g_01995
OG0001269	Prbb.g_00836	Prad.g_00752
OG0001273	Prbb.g_00632	Prad.g_01420
OG0001277	Prbb.g_02163	Prad.g_00988
OG0001279	Prbb.g_01196	Prad.g_01216
OG0001280	Prbb.g_01585	Prad.g_00629
OG0001281	Prbb.g_01591	Prad.g_00623
OG0001282	Prbb.g_01640	Prad.g_00593
OG0001283	Prbb.g_02171	Prad.g_00574
OG0001284	Prbb.g_01759	Prad.g_00444
OG0001285	Prbb.g_01847	Prad.g_00915
OG0001286	Prbb.g_02005	Prad.g_00803
OG0001287	Prbb.g_02063	Prad.g_01629
OG0001288	Prbb.g_02074	Prad.g_01621
OG0001289	Prbb.g_00142	Prad.g_01906
OG0001290	Prbb.g_00156	Prad.g_01893
OG0001294	Prbb.g_01628, Prbb.g_01553	Prad.g_00731
OG0001295	Prbb.g_01542	Prad.g_00039
OG0001296	Prbb.g_00513	Prad.g_00120
OG0001297	Prbb.g_00518	Prad.g_00115
OG0001299	Prbb.g_00669	Prad.g_01240
OG0001300	Prbb.g_00701	Prad.g_01267
OG0001301	Prbb.g_00703	Prad.g_01270
OG0001302	Prbb.g_00958	Prad.g_01132
OG0001303	Prbb.g_01388	Prad.g_00154
OG0001304	Prbb.g_01052	Prad.g_01034
OG0001305	Prbb.g_00888	Prad.g_01014
OG0001306	Prbb.g_01532	Prad.g_01510
OG0001307	Prbb.g_01609	Prad.g_00611
OG0001308	Prbb.g_01696	Prad.g_00505
OG0001309	Prbb.g_00522	Prad.g_00420
OG0001310	Prbb.g_01834	Prad.g_00929
OG0001312	Prbb.g_00969	Prad.g_00205
OG0001315	Prbb.g_02023	Prad.g_01932
OG0001316	Prbb.g_00197	Prad.g_01853
OG0001317	Prbb.g_00291	Prad.g_01757
OG0001318	Prbb.g_00312	Prad.g_01735
OG0001320	Prbb.g_01189	Prad.g_00951, Prad.g_00728
OG0001321	Prbb.g_00456	Prad.g_00056
OG0001322	Prbb.g_00457	Prad.g_00055
OG0001324	Prbb.g_00702	Prad.g_01268
OG0001325	Prbb.g_00718	Prad.g_01054
OG0001326	Prbb.g_01905	Prad.g_00271
OG0001327	Prbb.g_00921	Prad.g_01003
OG0001328	Prbb.g_00940	Prad.g_00979
OG0001329	Prbb.g_01782	Prad.g_00663
OG0001330	Prbb.g_01579	Prad.g_00340
OG0001331	Prbb.g_01645	Prad.g_00588
OG0001332	Prbb.g_01731	Prad.g_00471
OG0001334	Prbb.g_02028	Prad.g_00783
OG0001335	Prbb.g_02029	Prad.g_00782
OG0001336	Prbb.g_02172	Prad.g_01550
OG0001339	Prbb.g_00159	Prad.g_01890
OG0001340	Prbb.g_00384	Prad.g_01663
OG0001341	Prbb.g_00086	Prad.g_01090
OG0001342	Prbb.g_01362, Prbb.g_01096	Prad.g_01127
OG0001343	Prbb.g_00912	Prad.g_00262
OG0001344	Prbb.g_01512	Prad.g_01492
OG0001345	Prbb.g_01496	Prad.g_01477
OG0001346	Prbb.g_01587	Prad.g_00627
OG0001347	Prbb.g_02088	Prad.g_01978
OG0001348	Prbb.g_01125	Prad.g_00395
OG0001349	Prbb.g_00876	Prad.g_00536
OG0001350	Prbb.g_00294	Prad.g_01754
OG0001351	Prbb.g_00459	Prad.g_00053
OG0001352	Prbb.g_00685	Prad.g_01254
OG0001355	Prbb.g_01781	Prad.g_00384
OG0001358	Prbb.g_00621	Prad.g_01409
OG0001359	Prbb.g_00913	Prad.g_00261
OG0001360	Prbb.g_01494	Prad.g_00976
OG0001362	Prbb.g_01700	Prad.g_00501
OG0001363	Prbb.g_00465	Prad.g_00499
OG0001365	Prbb.g_02128	Prad.g_01583
OG0001369	Prbb.g_00147	Prad.g_01901
OG0001370	Prbb.g_01235	Prad.g_00047
OG0001371	Prbb.g_00684	Prad.g_01253
OG0001373	Prbb.g_01904	Prad.g_00272
OG0001374	Prbb.g_01912	Prad.g_00264
OG0001375	Prbb.g_00911	Prad.g_00263
OG0001376	Prbb.g_00899	Prad.g_01009
OG0001377	Prbb.g_00900	Prad.g_01008
OG0001378	Prbb.g_00439	Prad.g_00634
OG0001380	Prbb.g_01541	Prad.g_00606
OG0001381	Prbb.g_01637	Prad.g_00600
OG0001384	Prbb.g_01127, Prbb.g_01114	Prad.g_01078, Prad.g_00427
OG0001385	Prbb.g_01901	Prad.g_00275
OG0001386	Prbb.g_01902	Prad.g_00274
OG0001387	Prbb.g_01903	Prad.g_00273
OG0001388	Prbb.g_01906	Prad.g_00270
OG0001389	Prbb.g_01907	Prad.g_00269
OG0001390	Prbb.g_01908	Prad.g_00268
OG0001391	Prbb.g_01909	Prad.g_00267
OG0001392	Prbb.g_01910	Prad.g_00266
OG0001393	Prbb.g_01911	Prad.g_00265
OG0001394	Prbb.g_00948	Prad.g_00230
OG0001395	Prbb.g_01055	Prad.g_01032
OG0001396	Prbb.g_02089	Prad.g_01977
OG0001397	Prbb.g_01701	Prad.g_00500
OG0001401	Prbb.g_00820	Prad.g_01046
OG0001403	Prbb.g_00031	Prad.g_01956
OG0001404	Prbb.g_00123	Prad.g_01925
OG0001405	Prbb.g_00377	Prad.g_01665
OG0001406	Prbb.g_00898	Prad.g_01010
OG0001407	Prbb.g_00903	Prad.g_00997
OG0001408	Prbb.g_00097	Prad.g_00992
OG0001409	Prbb.g_01508	Prad.g_01489
OG0001410	Prbb.g_01610	Prad.g_00610
OG0001412	Prbb.g_02086	Prad.g_01979
OG0001413	Prbb.g_00759	Prad.g_00429
OG0001414	Prbb.g_00285	Prad.g_01762
OG0001415	Prbb.g_00287	Prad.g_01760
OG0001417	Prbb.g_01552	Prad.g_00037
OG0001418	Prbb.g_00690	Prad.g_01258
OG0001419	Prbb.g_00750	Prad.g_00996
OG0001420	Prbb.g_01183	Prad.g_00643
OG0001421	Prbb.g_01775	Prad.g_00423
OG0001422	Prbb.g_01086	Prad.g_00397
OG0001423	Prbb.g_01665, Prbb.g_01664	Prad.g_00546
OG0001424	Prbb.g_01449	Prad.g_00258
OG0001425	Prbb.g_02138	Prad.g_01573
OG0001429	Prbb.g_00961	Prad.g_01135
OG0001430	Prbb.g_00901	Prad.g_00334
OG0001431	Prbb.g_01207	Prad.g_00338
OG0001432	Prbb.g_01033	Prad.g_00431
OG0001434	Prbb.g_00953	Prad.g_00225
OG0001437	Prbb.g_00286	Prad.g_01761
OG0001439	Prbb.g_00358	Prad.g_01684
OG0001440	Prbb.g_01286	Prad.g_00697
OG0001441	Prbb.g_00525	Prad.g_00108
OG0001442	Prbb.g_01667	Prad.g_01081
OG0001446	Prbb.g_00134	Prad.g_01914
OG0001447	Prbb.g_00184	Prad.g_01867
OG0001450	Prbb.g_00693	Prad.g_01261
OG0001451	Prbb.g_00848	Prad.g_00287
OG0001453	Prbb.g_01011	Prad.g_00164
OG0001454	Prbb.g_01280	Prad.g_00983
OG0001455	Prbb.g_00054	Prad.g_00657
OG0001456	Prbb.g_01559	Prad.g_01519
OG0001457	Prbb.g_01558	Prad.g_01518
OG0001458	Prbb.g_01557	Prad.g_01517
OG0001463	Prbb.g_00338	Prad.g_01705
OG0001464	Prbb.g_00739	Prad.g_01662
OG0001466	Prbb.g_01212	Prad.g_01300, Prad.g_01080
OG0001467	Prbb.g_00115	Prad.g_01124
OG0001468	Prbb.g_00910	Prad.g_01005
OG0001471	Prbb.g_01554	Prad.g_00428
OG0001472	Prbb.g_01371	Prad.g_00421
OG0001473	Prbb.g_01623	Prad.g_01613
OG0001474	Prbb.g_00399	Prad.g_01651
OG0001480	Prbb.g_01215	Prad.g_00741
OG0001481	Prbb.g_01077	Prad.g_00736
OG0001482	Prbb.g_01089	Prad.g_00050
OG0001483	Prbb.g_00430, Prbb.g_01122, Prbb.g_01786, Prbb.g_01245, Prbb.g_01320, Prbb.g_01355, Prbb.g_01402	Prad.g_01983
OG0001484	Prbb.g_01248	Prad.g_00348
OG0001485	Prbb.g_01208	Prad.g_00383
OG0001486	Prbb.g_01519	Prad.g_01498
OG0001487	Prbb.g_01724	Prad.g_00573
OG0001490	Prbb.g_01195	Prad.g_00675
OG0001491	Prbb.g_00954	Prad.g_01130
OG0001495	Prbb.g_01944	Prad.g_00857
OG0001499	Prbb.g_00110	Prad.g_01933
OG0001500	Prbb.g_00317	Prad.g_01728
OG0001501	Prbb.g_01260	Prad.g_01279
OG0001503	Prbb.g_01126	Prad.g_01522
OG0001506	Prbb.g_01728	Prad.g_00473
OG0001507	Prbb.g_01181	Prad.g_00368
OG0001521	Prbb.g_01446, Prbb.g_01027	Prad.g_01091
OG0001522	Prbb.g_00816	Prad.g_01179
OG0001523	Prbb.g_01892	Prad.g_01525
OG0001524	Prbb.g_01893	Prad.g_01524
OG0001526	Prbb.g_00955	Prad.g_00376
OG0001548	Prbb.g_01105	Prad.g_01121
OG0001550	Prbb.g_01247	Prad.g_00660
OG0001551	Prbb.g_01898	Prad.g_01520
OG0001552	Prbb.g_01895	Prad.g_00074
OG0001555	Prbb.g_01803	Prad.g_00407
OG0001557	Prbb.g_00949	Prad.g_00229
OG0001566	Prbb.g_00681	Prad.g_01250
OG0001569	Prbb.g_01433	Prad.g_00971
OG0001570	Prbb.g_01331	Prad.g_00646, Prad.g_01295
OG0001571	Prbb.g_01325	Prad.g_00653
OG0001581	Prbb.g_01103	Prad.g_01847
OG0001582	Prbb.g_01551	Prad.g_00038
OG0001584	Prbb.g_00773	Prad.g_00213
OG0001585	Prbb.g_01306	Prad.g_00316
OG0001595	Prbb.g_00122	Prad.g_01926
OG0001596	Prbb.g_00130	Prad.g_01918
OG0001597	Prbb.g_01725	Prad.g_00748
OG0001598	Prbb.g_01073	Prad.g_01980
OG0001599	Prbb.g_00467	Prad.g_00046
OG0001600	Prbb.g_00515	Prad.g_00118
OG0001601	Prbb.g_00679	Prad.g_01248
OG0001603	Prbb.g_00957	Prad.g_01131
OG0001604	Prbb.g_00941	Prad.g_00237
OG0001606	Prbb.g_01139	Prad.g_01320
OG0001607	Prbb.g_01223	Prad.g_01523
OG0001608	Prbb.g_01116	Prad.g_00603
OG0001609	Prbb.g_01726	Prad.g_00475
OG0001610	Prbb.g_01730	Prad.g_00472
OG0001611	Prbb.g_01141	Prad.g_00409
OG0001612	Prbb.g_01241	Prad.g_01187
OG0001613	Prbb.g_02022	Prad.g_00788
OG0001626	Prbb.g_01272	Prad.g_01089
OG0001629	Prbb.g_01179	Prad.g_01103
OG0001630	Prbb.g_00918	Prad.g_00255
OG0001631	Prbb.g_00740	Prad.g_01000
OG0001632	Prbb.g_01187	Prad.g_00312
OG0001633	Prbb.g_01920	Prad.g_00597
OG0001648	Prbb.g_01796	Prad.g_00737
OG0001649	Prbb.g_00902	Prad.g_00999
OG0001651	Prbb.g_01113	Prad.g_00411
OG0001661	Prbb.g_01112	Prad.g_01191
OG0001662	Prbb.g_01365	Prad.g_00640
OG0001664	Prbb.g_01634	Prad.g_01202
OG0001665	Prbb.g_01636	Prad.g_01205
OG0001667	Prbb.g_01206	Prad.g_00343
OG0001684	Prbb.g_00390	Prad.g_01378
OG0001688	Prbb.g_01021, Prbb.g_01448	Prad.g_01001
OG0001689	Prbb.g_02072	Prad.g_01622
OG0001696	Prbb.g_00849	Prad.g_00286
OG0001697	Prbb.g_00956	Prad.g_00277
OG0001698	Prbb.g_01660	Prad.g_01002
OG0001699	Prbb.g_00464	Prad.g_01318, Prad.g_01985
OG0001706	Prbb.g_01281	Prad.g_01189
OG0001708	Prbb.g_01536	Prad.g_01514
OG0001709	Prbb.g_00875	Prad.g_00535
OG0001711	Prbb.g_01333	Prad.g_00950
OG0001718	Prbb.g_01140	Prad.g_00747
OG0001719	Prbb.g_01267, Prbb.g_01425	Prad.g_00720
OG0001721	Prbb.g_01788	Prad.g_01094
OG0001723	Prbb.g_01793	Prad.g_01217
OG0001724	Prbb.g_01297, Prbb.g_01301, Prbb.g_01303	Prad.g_01194
OG0001727	Prbb.g_01338	Prad.g_00075, Prad.g_00962
OG0001742	Prbb.g_01249	Prad.g_00733
OG0001743	Prbb.g_01317	Prad.g_00638
OG0001744	Prbb.g_01261	Prad.g_00356
OG0001746	Prbb.g_01210	Prad.g_00082
OG0001772	Prbb.g_01250	Prad.g_00700
OG0001774	Prbb.g_00682	Prad.g_01251
OG0001775	Prbb.g_00109	Prad.g_00994
OG0001776	Prbb.g_01097	Prad.g_00636
OG0001778	Prbb.g_01602	Prad.g_00337
OG0001779	Prbb.g_01228	Prad.g_00357
OG0001781	Prbb.g_01257	Prad.g_00396
OG0001819	Prbb.g_01080	Prad.g_00712
OG0001820	Prbb.g_01220	Prad.g_01073, Prad.g_01084
OG0001821	Prbb.g_01191	Prad.g_01095
OG0001822	Prbb.g_01028	Prad.g_01113
OG0001823	Prbb.g_01343	Prad.g_00284
OG0001824	Prbb.g_00744	Prad.g_00147
OG0001825	Prbb.g_01074	Prad.g_00993
OG0001826	Prbb.g_00751	Prad.g_00991
OG0001827	Prbb.g_01088	Prad.g_00989
OG0001828	Prbb.g_00096	Prad.g_00633
OG0001829	Prbb.g_01178	Prad.g_00637
OG0001830	Prbb.g_01214	Prad.g_00656
OG0001831	Prbb.g_01102	Prad.g_01990
OG0001832	Prbb.g_01340	Prad.g_00331
OG0001833	Prbb.g_01638	Prad.g_00595
OG0001835	Prbb.g_01417	Prad.g_01209
OG0001920	Prbb.g_01285	Prad.g_01280
OG0001921	Prbb.g_01394	Prad.g_00282
OG0001982	Prbb.g_01795	Prad.g_00742
OG0001987	Prbb.g_01374	Prad.g_00328
OG0002027	Prbb.g_00755	Prad.g_00280
OG0002062	Prbb.g_01167	Prad.g_00695
OG0002147	Prbb.g_01296	Prad.g_01281
OG0002271	Prbb.g_01397	Prad.g_00959
OG0002319	Prbb.g_01631	Prad.g_00684
OG0002325	Prbb.g_01252	Prad.g_00346
OG0002327	Prbb.g_01337	Prad.g_00382
OG0002372	Prbb.g_01894	Prad.g_00402
OG0002428	Prbb.g_01440	Prad.g_00709
OG0002619	Prbb.g_01171	Prad.g_00153
OG0002626	Prbb.g_00081	Prad.g_00961
OG0002698	Prbb.g_01784	Prad.g_01315
OG0002902	Prbb.g_00422	Prad.g_01201
OG0003168	Prbb.g_00042	Prad.g_01287
