Orthogroup	Prbb	Syal
OG0001113	Prbb.g_00999	Syal.g_02244
OG0001114	Prbb.g_01000	Syal.g_01976
OG0001115	Prbb.g_01002	Syal.g_01972
OG0001116	Prbb.g_01003	Syal.g_01970
OG0001117	Prbb.g_01004	Syal.g_01969
OG0001118	Prbb.g_01005	Syal.g_01968
OG0001119	Prbb.g_01006	Syal.g_01966
OG0001120	Prbb.g_01007	Syal.g_01962
OG0001121	Prbb.g_01627	Syal.g_02960
OG0001122	Prbb.g_01038	Syal.g_01921
OG0001123	Prbb.g_01043	Syal.g_01913
OG0001124	Prbb.g_01045	Syal.g_01911
OG0001125	Prbb.g_01047	Syal.g_01909
OG0001126	Prbb.g_01058	Syal.g_01837
OG0001127	Prbb.g_01059	Syal.g_01836
OG0001128	Prbb.g_01062	Syal.g_01833
OG0001129	Prbb.g_01063	Syal.g_01831
OG0001130	Prbb.g_01064	Syal.g_01830
OG0001131	Prbb.g_00897	Syal.g_02260
OG0001132	Prbb.g_01108	Syal.g_02553
OG0001133	Prbb.g_01085	Syal.g_02710
OG0001134	Prbb.g_01887	Syal.g_02506
OG0001136	Prbb.g_01520	Syal.g_01650
OG0001137	Prbb.g_01507	Syal.g_01673
OG0001138	Prbb.g_01486	Syal.g_01709
OG0001139	Prbb.g_01484	Syal.g_01711
OG0001140	Prbb.g_01483	Syal.g_01712
OG0001141	Prbb.g_01482	Syal.g_01713
OG0001142	Prbb.g_01481	Syal.g_01714
OG0001143	Prbb.g_01474	Syal.g_01722
OG0001144	Prbb.g_01469	Syal.g_01736
OG0001145	Prbb.g_01578	Syal.g_01614
OG0001146	Prbb.g_01590	Syal.g_01593
OG0001147	Prbb.g_01612	Syal.g_00458
OG0001148	Prbb.g_01641	Syal.g_02886
OG0001149	Prbb.g_01642	Syal.g_02885
OG0001150	Prbb.g_01643	Syal.g_02884
OG0001151	Prbb.g_01654	Syal.g_02872
OG0001152	Prbb.g_01655	Syal.g_02871
OG0001153	Prbb.g_01716	Syal.g_00421
OG0001154	Prbb.g_01717	Syal.g_00422
OG0001155	Prbb.g_01733	Syal.g_02969
OG0001156	Prbb.g_01736	Syal.g_02972
OG0001157	Prbb.g_01737	Syal.g_02973
OG0001158	Prbb.g_01738	Syal.g_02974
OG0001159	Prbb.g_01739	Syal.g_02975
OG0001160	Prbb.g_01765	Syal.g_00564
OG0001161	Prbb.g_01555	Syal.g_01104
OG0001162	Prbb.g_01778	Syal.g_01577
OG0001163	Prbb.g_01815	Syal.g_00573
OG0001164	Prbb.g_01819	Syal.g_00579
OG0001165	Prbb.g_01822	Syal.g_00584
OG0001166	Prbb.g_01840	Syal.g_00613
OG0001167	Prbb.g_01858	Syal.g_00638
OG0001168	Prbb.g_01859	Syal.g_00640
OG0001169	Prbb.g_01861	Syal.g_00642
OG0001170	Prbb.g_01863	Syal.g_00644
OG0001172	Prbb.g_01926	Syal.g_00198
OG0001173	Prbb.g_01927	Syal.g_00199
OG0001174	Prbb.g_01935	Syal.g_00207
OG0001175	Prbb.g_01936	Syal.g_00208
OG0001176	Prbb.g_01947	Syal.g_00226
OG0001177	Prbb.g_01945	Syal.g_00224
OG0001178	Prbb.g_01279	Syal.g_00592
OG0001179	Prbb.g_01984	Syal.g_00256
OG0001180	Prbb.g_02007	Syal.g_00282
OG0001182	Prbb.g_02019	Syal.g_00295
OG0001183	Prbb.g_02025	Syal.g_00302
OG0001184	Prbb.g_02041	Syal.g_01359
OG0001185	Prbb.g_02056	Syal.g_01453
OG0001186	Prbb.g_02097	Syal.g_00179
OG0001187	Prbb.g_02100	Syal.g_00175
OG0001188	Prbb.g_02102	Syal.g_00172
OG0001189	Prbb.g_02119	Syal.g_00152
OG0001190	Prbb.g_02124	Syal.g_01067
OG0001191	Prbb.g_02134	Syal.g_01083
OG0001192	Prbb.g_02139	Syal.g_01090
OG0001193	Prbb.g_02152	Syal.g_01128
OG0001194	Prbb.g_02153	Syal.g_01130
OG0001195	Prbb.g_02154	Syal.g_01131
OG0001196	Prbb.g_02175	Syal.g_00078
OG0001197	Prbb.g_02177	Syal.g_00080
OG0001198	Prbb.g_02186	Syal.g_00093
OG0001199	Prbb.g_00129	Syal.g_00757
OG0001200	Prbb.g_00131	Syal.g_00759
OG0001201	Prbb.g_00163	Syal.g_00821
OG0001202	Prbb.g_00256	Syal.g_00956
OG0001203	Prbb.g_00295	Syal.g_00683
OG0001204	Prbb.g_00301	Syal.g_01201
OG0001205	Prbb.g_00450	Syal.g_00515
OG0001206	Prbb.g_00469	Syal.g_00490
OG0001207	Prbb.g_00480	Syal.g_02889
OG0001208	Prbb.g_00487	Syal.g_02899
OG0001209	Prbb.g_00538	Syal.g_02835
OG0001210	Prbb.g_00543	Syal.g_02827
OG0001211	Prbb.g_00554	Syal.g_02811
OG0001212	Prbb.g_00596	Syal.g_02754
OG0001213	Prbb.g_00630	Syal.g_02701
OG0001214	Prbb.g_00638	Syal.g_02634
OG0001215	Prbb.g_00696	Syal.g_01786
OG0001216	Prbb.g_00715	Syal.g_01861
OG0001217	Prbb.g_00108	Syal.g_02067
OG0001218	Prbb.g_00754	Syal.g_00429
OG0001219	Prbb.g_00960	Syal.g_02036
OG0001220	Prbb.g_00837	Syal.g_02494
OG0001221	Prbb.g_00944	Syal.g_02258
OG0001222	Prbb.g_00893	Syal.g_02006
OG0001223	Prbb.g_01008	Syal.g_01960
OG0001224	Prbb.g_01066	Syal.g_01827
OG0001225	Prbb.g_01068	Syal.g_01825
OG0001227	Prbb.g_01090	Syal.g_01575
OG0001228	Prbb.g_01465	Syal.g_02451
OG0001229	Prbb.g_01201	Syal.g_01801
OG0001230	Prbb.g_01678	Syal.g_00029
OG0001231	Prbb.g_00758	Syal.g_00114
OG0001232	Prbb.g_01844	Syal.g_00622
OG0001233	Prbb.g_01864	Syal.g_00645
OG0001234	Prbb.g_01938	Syal.g_00212
OG0001236	Prbb.g_02038	Syal.g_01352
OG0001237	Prbb.g_02042	Syal.g_01362
OG0001238	Prbb.g_02135	Syal.g_01085
OG0001239	Prbb.g_00126	Syal.g_00754
OG0001240	Prbb.g_00148	Syal.g_00804
OG0001241	Prbb.g_00157	Syal.g_00814
OG0001242	Prbb.g_00176	Syal.g_00844
OG0001243	Prbb.g_00183	Syal.g_00852
OG0001244	Prbb.g_00199	Syal.g_00882
OG0001245	Prbb.g_01288	Syal.g_02522
OG0001246	Prbb.g_00508	Syal.g_02927
OG0001247	Prbb.g_00689	Syal.g_01126
OG0001248	Prbb.g_00691	Syal.g_01778
OG0001249	Prbb.g_00389	Syal.g_00337
OG0001251	Prbb.g_01913	Syal.g_02576
OG0001252	Prbb.g_01061	Syal.g_01834
OG0001253	Prbb.g_01783	Syal.g_02521
OG0001254	Prbb.g_01889	Syal.g_02507
OG0001255	Prbb.g_01534	Syal.g_02609
OG0001256	Prbb.g_01774	Syal.g_00571
OG0001257	Prbb.g_01779	Syal.g_02262
OG0001258	Prbb.g_01820	Syal.g_00582
OG0001259	Prbb.g_01862	Syal.g_00643
OG0001260	Prbb.g_01879	Syal.g_00665
OG0001261	Prbb.g_01992	Syal.g_00265
OG0001262	Prbb.g_02117	Syal.g_00154
OG0001263	Prbb.g_00186	Syal.g_00856
OG0001264	Prbb.g_01562, Prbb.g_01570, Prbb.g_00045, Prbb.g_01806, Prbb.g_00046, Prbb.g_01563, Prbb.g_01954, Prbb.g_01663	Syal.g_00191
OG0001269	Prbb.g_00836	Syal.g_02567
OG0001273	Prbb.g_00632	Syal.g_02641
OG0001277	Prbb.g_02163	Syal.g_02963
OG0001279	Prbb.g_01196	Syal.g_02565
OG0001280	Prbb.g_01585	Syal.g_01604
OG0001281	Prbb.g_01591	Syal.g_01592
OG0001282	Prbb.g_01640	Syal.g_02887
OG0001283	Prbb.g_02171	Syal.g_01179
OG0001284	Prbb.g_01759	Syal.g_03007
OG0001285	Prbb.g_01847	Syal.g_00625
OG0001286	Prbb.g_02005	Syal.g_00280
OG0001287	Prbb.g_02063	Syal.g_01461
OG0001288	Prbb.g_02074	Syal.g_01513
OG0001289	Prbb.g_00142	Syal.g_00781
OG0001290	Prbb.g_00156	Syal.g_00813
OG0001294	Prbb.g_01628, Prbb.g_01553	Syal.g_02207
OG0001295	Prbb.g_01542	Syal.g_01828
OG0001296	Prbb.g_00513	Syal.g_02933
OG0001299	Prbb.g_00669	Syal.g_02200
OG0001300	Prbb.g_00701	Syal.g_01795
OG0001301	Prbb.g_00703	Syal.g_01941, Syal.g_01810
OG0001302	Prbb.g_00958	Syal.g_02607
OG0001303	Prbb.g_01388	Syal.g_02033
OG0001304	Prbb.g_01052	Syal.g_01899
OG0001305	Prbb.g_00888	Syal.g_01817
OG0001306	Prbb.g_01532	Syal.g_01626
OG0001307	Prbb.g_01609	Syal.g_02195
OG0001308	Prbb.g_01696	Syal.g_00392
OG0001309	Prbb.g_00522	Syal.g_02943
OG0001310	Prbb.g_01834	Syal.g_00605
OG0001311	Prbb.g_01044	Syal.g_01912
OG0001312	Prbb.g_00969	Syal.g_02024
OG0001315	Prbb.g_02023	Syal.g_00300
OG0001316	Prbb.g_00197	Syal.g_00872
OG0001317	Prbb.g_00291	Syal.g_00687
OG0001318	Prbb.g_00312	Syal.g_01228
OG0001321	Prbb.g_00456	Syal.g_00508
OG0001322	Prbb.g_00457	Syal.g_00507
OG0001324	Prbb.g_00702	Syal.g_01796
OG0001325	Prbb.g_00718	Syal.g_01865
OG0001326	Prbb.g_01905	Syal.g_01138
OG0001327	Prbb.g_00921	Syal.g_02296
OG0001328	Prbb.g_00940	Syal.g_02266
OG0001329	Prbb.g_01782	Syal.g_01188
OG0001330	Prbb.g_01579	Syal.g_01611
OG0001332	Prbb.g_01731	Syal.g_02965
OG0001334	Prbb.g_02028	Syal.g_00311
OG0001335	Prbb.g_02029	Syal.g_00312
OG0001336	Prbb.g_02172	Syal.g_01180
OG0001337	Prbb.g_00383	Syal.g_00308, Syal.g_00327
OG0001339	Prbb.g_00159	Syal.g_00816
OG0001340	Prbb.g_00384	Syal.g_00328
OG0001341	Prbb.g_00086	Syal.g_02538
OG0001343	Prbb.g_00912	Syal.g_01190
OG0001344	Prbb.g_01512	Syal.g_01658
OG0001345	Prbb.g_01496	Syal.g_01694
OG0001346	Prbb.g_01587	Syal.g_01600
OG0001347	Prbb.g_02088	Syal.g_01531
OG0001348	Prbb.g_01125	Syal.g_01849
OG0001349	Prbb.g_00876	Syal.g_01426
OG0001351	Prbb.g_00459	Syal.g_00501
OG0001354	Prbb.g_01001	Syal.g_01973
OG0001357	Prbb.g_01814	Syal.g_00433
OG0001358	Prbb.g_00621	Syal.g_02715
OG0001359	Prbb.g_00913	Syal.g_01189
OG0001360	Prbb.g_01494	Syal.g_01696
OG0001362	Prbb.g_01700	Syal.g_00397
OG0001363	Prbb.g_00465	Syal.g_00399
OG0001365	Prbb.g_02128	Syal.g_01072
OG0001368	Prbb.g_01213, Prbb.g_01193	Syal.g_01200
OG0001369	Prbb.g_00147	Syal.g_00803
OG0001373	Prbb.g_01904	Syal.g_01137
OG0001374	Prbb.g_01912	Syal.g_01145
OG0001375	Prbb.g_00911	Syal.g_01191
OG0001376	Prbb.g_00899	Syal.g_01095
OG0001377	Prbb.g_00900	Syal.g_01094
OG0001378	Prbb.g_00439	Syal.g_00529
OG0001385	Prbb.g_01901	Syal.g_01134
OG0001386	Prbb.g_01902	Syal.g_01135
OG0001387	Prbb.g_01903	Syal.g_01136
OG0001388	Prbb.g_01906	Syal.g_01139
OG0001389	Prbb.g_01907	Syal.g_01140
OG0001390	Prbb.g_01908	Syal.g_01141
OG0001391	Prbb.g_01909	Syal.g_01142
OG0001392	Prbb.g_01910	Syal.g_01143
OG0001393	Prbb.g_01911	Syal.g_01144
OG0001394	Prbb.g_00948	Syal.g_02250
OG0001395	Prbb.g_01055	Syal.g_02432
OG0001396	Prbb.g_02089	Syal.g_01532
OG0001397	Prbb.g_01701	Syal.g_00398
OG0001398	Prbb.g_00732	Syal.g_00774
OG0001401	Prbb.g_00820	Syal.g_02463
OG0001402	Prbb.g_00625	Syal.g_02711
OG0001404	Prbb.g_00123	Syal.g_00750
OG0001405	Prbb.g_00377	Syal.g_00314
OG0001406	Prbb.g_00898	Syal.g_01096
OG0001407	Prbb.g_00903	Syal.g_01774
OG0001408	Prbb.g_00097	Syal.g_02589
OG0001409	Prbb.g_01508	Syal.g_01671
OG0001410	Prbb.g_01610	Syal.g_02194
OG0001413	Prbb.g_00759	Syal.g_02570
OG0001417	Prbb.g_01552	Syal.g_01974
OG0001419	Prbb.g_00750	Syal.g_01775
OG0001420	Prbb.g_01183	Syal.g_02955
OG0001423	Prbb.g_01665, Prbb.g_01664	Syal.g_00726
OG0001425	Prbb.g_02138	Syal.g_01089
OG0001430	Prbb.g_00901	Syal.g_01055
OG0001432	Prbb.g_01033	Syal.g_02578
OG0001433	Prbb.g_01163	Syal.g_02212
OG0001434	Prbb.g_00953	Syal.g_02245
OG0001435	Prbb.g_00928	Syal.g_02290
OG0001439	Prbb.g_00358	Syal.g_01306
OG0001442	Prbb.g_01667	Syal.g_02234
OG0001443	Prbb.g_01896	Syal.g_01101
OG0001445	Prbb.g_00084, Prbb.g_02084, Prbb.g_00068, Prbb.g_00083, Prbb.g_00085, Prbb.g_00102, Prbb.g_00095, Prbb.g_01564	Syal.g_01467
OG0001447	Prbb.g_00184	Syal.g_00853
OG0001454	Prbb.g_01280	Syal.g_02566
OG0001456	Prbb.g_01559	Syal.g_01146
OG0001457	Prbb.g_01558	Syal.g_01147
OG0001458	Prbb.g_01557	Syal.g_01148
OG0001460	Prbb.g_01162	Syal.g_02211
OG0001461	Prbb.g_01437	Syal.g_02091
OG0001470	Prbb.g_00853	Syal.g_00181
OG0001471	Prbb.g_01554	Syal.g_01301
OG0001473	Prbb.g_01623	Syal.g_02571
OG0001474	Prbb.g_00399	Syal.g_00354
OG0001475	Prbb.g_00855	Syal.g_00184
OG0001476	Prbb.g_01509	Syal.g_01667
OG0001477	Prbb.g_01415	Syal.g_01807
OG0001480	Prbb.g_01215	Syal.g_02599
OG0001481	Prbb.g_01077	Syal.g_00504
OG0001482	Prbb.g_01089	Syal.g_01964
OG0001486	Prbb.g_01519	Syal.g_01651
OG0001488	Prbb.g_01503	Syal.g_01677
OG0001489	Prbb.g_02016	Syal.g_00291
OG0001495	Prbb.g_01944	Syal.g_00223
OG0001496	Prbb.g_01413	Syal.g_01804
OG0001497	Prbb.g_01414	Syal.g_01806
OG0001498	Prbb.g_00417	Syal.g_00554
OG0001499	Prbb.g_00110	Syal.g_00086
OG0001507	Prbb.g_01181	Syal.g_02094
OG0001508	Prbb.g_02096	Syal.g_00180
OG0001509	Prbb.g_02090	Syal.g_00190
OG0001510	Prbb.g_02067	Syal.g_01489
OG0001511	Prbb.g_00167	Syal.g_00829
OG0001512	Prbb.g_01801	Syal.g_00682
OG0001513	Prbb.g_00050	Syal.g_00298
OG0001514	Prbb.g_01412	Syal.g_01803
OG0001515	Prbb.g_00699	Syal.g_01791
OG0001516	Prbb.g_00666	Syal.g_02197
OG0001517	Prbb.g_00395	Syal.g_00348
OG0001518	Prbb.g_02137	Syal.g_01087
OG0001519	Prbb.g_02142	Syal.g_01103
OG0001528	Prbb.g_00854	Syal.g_00182
OG0001529	Prbb.g_00056	Syal.g_00145
OG0001530	Prbb.g_00166	Syal.g_00827
OG0001531	Prbb.g_00296	Syal.g_00681
OG0001532	Prbb.g_01485	Syal.g_01710
OG0001534	Prbb.g_01053	Syal.g_01898
OG0001535	Prbb.g_01041	Syal.g_01917
OG0001536	Prbb.g_00987	Syal.g_01996
OG0001537	Prbb.g_00945	Syal.g_02257
OG0001538	Prbb.g_00788	Syal.g_01870
OG0001539	Prbb.g_00923	Syal.g_02294
OG0001540	Prbb.g_00188	Syal.g_00858
OG0001541	Prbb.g_00236	Syal.g_00924
OG0001542	Prbb.g_00242	Syal.g_00935
OG0001543	Prbb.g_00896	Syal.g_00988
OG0001544	Prbb.g_02141	Syal.g_01102
OG0001545	Prbb.g_02162	Syal.g_01170
OG0001551	Prbb.g_01898	Syal.g_01781
OG0001555	Prbb.g_01803	Syal.g_02484
OG0001557	Prbb.g_00949	Syal.g_02249
OG0001559	Prbb.g_00165	Syal.g_00826
OG0001560	Prbb.g_00155	Syal.g_00812
OG0001561	Prbb.g_01046	Syal.g_01910
OG0001562	Prbb.g_01035	Syal.g_01926
OG0001563	Prbb.g_02000	Syal.g_00274
OG0001570	Prbb.g_01331	Syal.g_02053
OG0001575	Prbb.g_00569	Syal.g_02793
OG0001576	Prbb.g_01599	Syal.g_01582
OG0001577	Prbb.g_01522	Syal.g_01648
OG0001578	Prbb.g_01408	Syal.g_01562
OG0001579	Prbb.g_00381	Syal.g_00318
OG0001582	Prbb.g_01551	Syal.g_02644
OG0001585	Prbb.g_01306	Syal.g_00712
OG0001589	Prbb.g_01866	Syal.g_00647
OG0001591	Prbb.g_00676	Syal.g_02209
OG0001623	Prbb.g_00385	Syal.g_00331
OG0001634	Prbb.g_00672	Syal.g_02203
OG0001644	Prbb.g_00728	Syal.g_02426
OG0001656	Prbb.g_00380	Syal.g_00317
OG0001659	Prbb.g_01489	Syal.g_01706
OG0001667	Prbb.g_01206	Syal.g_02863
OG0001673	Prbb.g_00289	Syal.g_00689
OG0001676	Prbb.g_00382	Syal.g_00320
OG0001692	Prbb.g_01682	Syal.g_00024
OG0001694	Prbb.g_00333	Syal.g_01265
OG0001695	Prbb.g_02158	Syal.g_01165
OG0001703	Prbb.g_00481	Syal.g_02890
OG0001713	Prbb.g_01131	Syal.g_01668
OG0001715	Prbb.g_01219	Syal.g_02550
OG0001719	Prbb.g_01267, Prbb.g_01425	Syal.g_01472
OG0001722	Prbb.g_00916	Syal.g_00730
OG0001733	Prbb.g_01152	Syal.g_02213
OG0001738	Prbb.g_00371	Syal.g_01320
OG0001739	Prbb.g_02157	Syal.g_01163
OG0001740	Prbb.g_02161	Syal.g_01167
OG0001744	Prbb.g_01261	Syal.g_00735
OG0001755	Prbb.g_00856	Syal.g_02942
OG0001810	Prbb.g_00709	Syal.g_00878
OG0001816	Prbb.g_00920	Syal.g_02297
OG0001835	Prbb.g_01417	Syal.g_00713
OG0001915	Prbb.g_02179	Syal.g_00088
OG0001954	Prbb.g_01209	Syal.g_02517
OG0001979	Prbb.g_00041	Syal.g_01787, Syal.g_01777
OG0001990	Prbb.g_00074	Syal.g_01168
OG0002018	Prbb.g_02160	Syal.g_01166
OG0002177	Prbb.g_01454	Syal.g_02864
OG0002229	Prbb.g_02081	Syal.g_00187
OG0002380	Prbb.g_01431	Syal.g_00701
OG0002434	Prbb.g_00563	Syal.g_02802
OG0002704	Prbb.g_02080	Syal.g_00188
OG0002808	Prbb.g_00034	Syal.g_00139
OG0002937	Prbb.g_01605	Syal.g_03002
