Orthogroup	Prbb	Prbc
OG0001026	Prbb.g_00168	Prbc.g_00460
OG0001027	Prbb.g_00169	Prbc.g_00459
OG0001028	Prbb.g_00171	Prbc.g_00457
OG0001029	Prbb.g_00173	Prbc.g_00455
OG0001030	Prbb.g_00189	Prbc.g_00439
OG0001031	Prbb.g_00243	Prbc.g_00385
OG0001032	Prbb.g_00244	Prbc.g_00384
OG0001033	Prbb.g_00264	Prbc.g_00364
OG0001034	Prbb.g_00293	Prbc.g_00334
OG0001035	Prbb.g_00310	Prbc.g_01150
OG0001036	Prbb.g_00314	Prbc.g_01154
OG0001037	Prbb.g_00315	Prbc.g_01155
OG0001038	Prbb.g_00331	Prbc.g_01171
OG0001040	Prbb.g_00335	Prbc.g_01176
OG0001041	Prbb.g_00339	Prbc.g_01180
OG0001042	Prbb.g_00355	Prbc.g_01196
OG0001043	Prbb.g_00356	Prbc.g_01197
OG0001044	Prbb.g_00393	Prbc.g_01245
OG0001045	Prbb.g_00402	Prbc.g_01254
OG0001046	Prbb.g_01124	Prbc.g_02168
OG0001047	Prbb.g_00444	Prbc.g_01500
OG0001048	Prbb.g_00445	Prbc.g_01501
OG0001049	Prbb.g_00447	Prbc.g_01503
OG0001050	Prbb.g_00448	Prbc.g_01504
OG0001051	Prbb.g_00449	Prbc.g_01505
OG0001052	Prbb.g_00475	Prbc.g_01531
OG0001053	Prbb.g_00488	Prbc.g_01543
OG0001054	Prbb.g_00502	Prbc.g_01557
OG0001055	Prbb.g_00521	Prbc.g_01597
OG0001056	Prbb.g_00539	Prbc.g_01615
OG0001057	Prbb.g_00544	Prbc.g_01620
OG0001058	Prbb.g_00553	Prbc.g_01629
OG0001059	Prbb.g_00557	Prbc.g_01633
OG0001060	Prbb.g_00564	Prbc.g_01640
OG0001061	Prbb.g_00577	Prbc.g_01653
OG0001062	Prbb.g_00579	Prbc.g_01655
OG0001063	Prbb.g_00580	Prbc.g_01656
OG0001064	Prbb.g_00581	Prbc.g_01657
OG0001065	Prbb.g_00582	Prbc.g_01658
OG0001066	Prbb.g_00583	Prbc.g_01659
OG0001067	Prbb.g_00584	Prbc.g_01660
OG0001068	Prbb.g_00585	Prbc.g_01661
OG0001069	Prbb.g_00586	Prbc.g_01662
OG0001070	Prbb.g_00588	Prbc.g_01664
OG0001071	Prbb.g_00589	Prbc.g_01665
OG0001072	Prbb.g_00590	Prbc.g_01666
OG0001073	Prbb.g_00604	Prbc.g_01680
OG0001074	Prbb.g_00616	Prbc.g_01692
OG0001075	Prbb.g_00617	Prbc.g_01693
OG0001076	Prbb.g_00624	Prbc.g_01700
OG0001077	Prbb.g_00629	Prbc.g_01705
OG0001078	Prbb.g_00637	Prbc.g_01713
OG0001079	Prbb.g_00648	Prbc.g_01724
OG0001080	Prbb.g_00654	Prbc.g_01730
OG0001081	Prbb.g_00656	Prbc.g_01732
OG0001082	Prbb.g_00657	Prbc.g_01733
OG0001083	Prbb.g_00662	Prbc.g_01738
OG0001084	Prbb.g_00664	Prbc.g_01739
OG0001085	Prbb.g_00674	Prbc.g_01749
OG0001086	Prbb.g_00675	Prbc.g_01750
OG0001087	Prbb.g_00694	Prbc.g_01770
OG0001088	Prbb.g_00695	Prbc.g_01771
OG0001089	Prbb.g_00705	Prbc.g_01779
OG0001090	Prbb.g_00714	Prbc.g_01788
OG0001091	Prbb.g_00716	Prbc.g_01790
OG0001092	Prbb.g_00717	Prbc.g_01791
OG0001093	Prbb.g_00722	Prbc.g_01796
OG0001094	Prbb.g_00777	Prbc.g_01852
OG0001095	Prbb.g_00796	Prbc.g_01871
OG0001096	Prbb.g_00811	Prbc.g_01886
OG0001097	Prbb.g_00830	Prbc.g_01906
OG0001098	Prbb.g_00847	Prbc.g_01923
OG0001099	Prbb.g_00917	Prbc.g_01962
OG0001100	Prbb.g_00924	Prbc.g_01969
OG0001101	Prbb.g_00926	Prbc.g_01971
OG0001102	Prbb.g_00929	Prbc.g_01974
OG0001103	Prbb.g_00931	Prbc.g_01976
OG0001104	Prbb.g_00763	Prbc.g_01838
OG0001105	Prbb.g_00767	Prbc.g_01842
OG0001106	Prbb.g_00979	Prbc.g_02024
OG0001107	Prbb.g_00989	Prbc.g_02034
OG0001108	Prbb.g_00993	Prbc.g_02038
OG0001109	Prbb.g_00994	Prbc.g_02039
OG0001110	Prbb.g_00996	Prbc.g_02041
OG0001111	Prbb.g_00997	Prbc.g_02042
OG0001112	Prbb.g_00998	Prbc.g_02043
OG0001113	Prbb.g_00999	Prbc.g_02044
OG0001114	Prbb.g_01000	Prbc.g_02045
OG0001115	Prbb.g_01002	Prbc.g_02047
OG0001116	Prbb.g_01003	Prbc.g_02048
OG0001117	Prbb.g_01004	Prbc.g_02049
OG0001118	Prbb.g_01005	Prbc.g_02050
OG0001119	Prbb.g_01006	Prbc.g_02051
OG0001120	Prbb.g_01007	Prbc.g_02052
OG0001121	Prbb.g_01627	Prbc.g_00645
OG0001122	Prbb.g_01038	Prbc.g_02081
OG0001123	Prbb.g_01043	Prbc.g_02086
OG0001124	Prbb.g_01045	Prbc.g_02088
OG0001125	Prbb.g_01047	Prbc.g_02090
OG0001126	Prbb.g_01058	Prbc.g_02101
OG0001127	Prbb.g_01059	Prbc.g_02102
OG0001128	Prbb.g_01062	Prbc.g_02105
OG0001129	Prbb.g_01063	Prbc.g_02106
OG0001130	Prbb.g_01064	Prbc.g_02107
OG0001131	Prbb.g_00897	Prbc.g_01941
OG0001132	Prbb.g_01108	Prbc.g_02152
OG0001133	Prbb.g_01085	Prbc.g_02128
OG0001134	Prbb.g_01887	Prbc.g_00896
OG0001135	Prbb.g_01890	Prbc.g_00899
OG0001136	Prbb.g_01520	Prbc.g_01449
OG0001137	Prbb.g_01507	Prbc.g_01436
OG0001138	Prbb.g_01486	Prbc.g_01416
OG0001139	Prbb.g_01484	Prbc.g_01414
OG0001140	Prbb.g_01483	Prbc.g_01413
OG0001141	Prbb.g_01482	Prbc.g_01412
OG0001142	Prbb.g_01481	Prbc.g_01411
OG0001143	Prbb.g_01474	Prbc.g_01404
OG0001144	Prbb.g_01469	Prbc.g_01399
OG0001145	Prbb.g_01578	Prbc.g_00558
OG0001146	Prbb.g_01590	Prbc.g_00570
OG0001147	Prbb.g_01612	Prbc.g_00589
OG0001148	Prbb.g_01641	Prbc.g_00659
OG0001149	Prbb.g_01642	Prbc.g_00660
OG0001150	Prbb.g_01643	Prbc.g_00661
OG0001151	Prbb.g_01654	Prbc.g_00672
OG0001152	Prbb.g_01655	Prbc.g_00673
OG0001153	Prbb.g_01716	Prbc.g_00739
OG0001154	Prbb.g_01717	Prbc.g_00740
OG0001155	Prbb.g_01733	Prbc.g_00756
OG0001156	Prbb.g_01736	Prbc.g_00759
OG0001157	Prbb.g_01737	Prbc.g_00760
OG0001158	Prbb.g_01738	Prbc.g_00761
OG0001159	Prbb.g_01739	Prbc.g_00762
OG0001160	Prbb.g_01765	Prbc.g_00787
OG0001161	Prbb.g_01555	Prbc.g_01485
OG0001162	Prbb.g_01778	Prbc.g_00799
OG0001163	Prbb.g_01815	Prbc.g_00825
OG0001164	Prbb.g_01819	Prbc.g_00829
OG0001165	Prbb.g_01822	Prbc.g_00831
OG0001166	Prbb.g_01840	Prbc.g_00849
OG0001167	Prbb.g_01858	Prbc.g_00867
OG0001168	Prbb.g_01859	Prbc.g_00868
OG0001169	Prbb.g_01861	Prbc.g_00870
OG0001170	Prbb.g_01863	Prbc.g_00872
OG0001171	Prbb.g_01873	Prbc.g_00882
OG0001172	Prbb.g_01926	Prbc.g_00937
OG0001173	Prbb.g_01927	Prbc.g_00938
OG0001174	Prbb.g_01935	Prbc.g_00946
OG0001175	Prbb.g_01936	Prbc.g_00947
OG0001176	Prbb.g_01947	Prbc.g_00959
OG0001177	Prbb.g_01945	Prbc.g_00957
OG0001178	Prbb.g_01279	Prbc.g_01309
OG0001179	Prbb.g_01984	Prbc.g_00301
OG0001180	Prbb.g_02007	Prbc.g_00278
OG0001181	Prbb.g_02011	Prbc.g_00274
OG0001182	Prbb.g_02019	Prbc.g_00266
OG0001183	Prbb.g_02025	Prbc.g_00247
OG0001184	Prbb.g_02041	Prbc.g_00231
OG0001185	Prbb.g_02056	Prbc.g_00216
OG0001186	Prbb.g_02097	Prbc.g_00189
OG0001187	Prbb.g_02100	Prbc.g_00966
OG0001188	Prbb.g_02102	Prbc.g_00968
OG0001189	Prbb.g_02119	Prbc.g_00985
OG0001190	Prbb.g_02124	Prbc.g_00990
OG0001191	Prbb.g_02134	Prbc.g_01000
OG0001192	Prbb.g_02139	Prbc.g_01005
OG0001193	Prbb.g_02152	Prbc.g_01018
OG0001194	Prbb.g_02153	Prbc.g_01019
OG0001195	Prbb.g_02154	Prbc.g_01020
OG0001196	Prbb.g_02175	Prbc.g_01054
OG0001197	Prbb.g_02177	Prbc.g_01056
OG0001198	Prbb.g_02186	Prbc.g_01066
OG0001199	Prbb.g_00129	Prbc.g_00499
OG0001200	Prbb.g_00131	Prbc.g_00497
OG0001201	Prbb.g_00163	Prbc.g_00465
OG0001202	Prbb.g_00256	Prbc.g_00372
OG0001203	Prbb.g_00295	Prbc.g_00332
OG0001204	Prbb.g_00301	Prbc.g_01141
OG0001205	Prbb.g_00450	Prbc.g_01506
OG0001206	Prbb.g_00469	Prbc.g_01525
OG0001207	Prbb.g_00480	Prbc.g_01536
OG0001208	Prbb.g_00487	Prbc.g_01542
OG0001209	Prbb.g_00538	Prbc.g_01614
OG0001210	Prbb.g_00543	Prbc.g_01619
OG0001211	Prbb.g_00554	Prbc.g_01630
OG0001212	Prbb.g_00596	Prbc.g_01672
OG0001213	Prbb.g_00630	Prbc.g_01706
OG0001214	Prbb.g_00638	Prbc.g_01714
OG0001215	Prbb.g_00696	Prbc.g_01772
OG0001216	Prbb.g_00715	Prbc.g_01789
OG0001217	Prbb.g_00108	Prbc.g_00521
OG0001218	Prbb.g_00754	Prbc.g_01829
OG0001219	Prbb.g_00960	Prbc.g_02005
OG0001220	Prbb.g_00837	Prbc.g_01913
OG0001221	Prbb.g_00944	Prbc.g_01989
OG0001222	Prbb.g_00893	Prbc.g_01936
OG0001223	Prbb.g_01008	Prbc.g_02053
OG0001224	Prbb.g_01066	Prbc.g_02109
OG0001225	Prbb.g_01068	Prbc.g_02111
OG0001227	Prbb.g_01090	Prbc.g_02133
OG0001228	Prbb.g_01465	Prbc.g_01396
OG0001229	Prbb.g_01201	Prbc.g_00138
OG0001230	Prbb.g_01678	Prbc.g_00700
OG0001231	Prbb.g_00758	Prbc.g_01833
OG0001232	Prbb.g_01844	Prbc.g_00853
OG0001233	Prbb.g_01864	Prbc.g_00873
OG0001234	Prbb.g_01938	Prbc.g_00949
OG0001235	Prbb.g_01942	Prbc.g_00953
OG0001236	Prbb.g_02038	Prbc.g_00234
OG0001237	Prbb.g_02042	Prbc.g_00230
OG0001238	Prbb.g_02135	Prbc.g_01001
OG0001239	Prbb.g_00126	Prbc.g_00502
OG0001240	Prbb.g_00148	Prbc.g_00480
OG0001241	Prbb.g_00157	Prbc.g_00471
OG0001242	Prbb.g_00176	Prbc.g_00452
OG0001243	Prbb.g_00183	Prbc.g_00445
OG0001244	Prbb.g_00199	Prbc.g_00429
OG0001245	Prbb.g_01288	Prbc.g_01317
OG0001246	Prbb.g_00508	Prbc.g_01584
OG0001247	Prbb.g_00689	Prbc.g_01765
OG0001248	Prbb.g_00691	Prbc.g_01767
OG0001249	Prbb.g_00389	Prbc.g_01230
OG0001251	Prbb.g_01913	Prbc.g_00923
OG0001252	Prbb.g_01061	Prbc.g_02104
OG0001253	Prbb.g_01783	Prbc.g_00804
OG0001254	Prbb.g_01889	Prbc.g_00898
OG0001255	Prbb.g_01534	Prbc.g_01463
OG0001256	Prbb.g_01774	Prbc.g_00795
OG0001257	Prbb.g_01779	Prbc.g_00800
OG0001259	Prbb.g_01862	Prbc.g_00871
OG0001260	Prbb.g_01879	Prbc.g_00888
OG0001261	Prbb.g_01992	Prbc.g_00293
OG0001262	Prbb.g_02117	Prbc.g_00983
OG0001263	Prbb.g_00186	Prbc.g_00442
OG0001269	Prbb.g_00836	Prbc.g_01912
OG0001273	Prbb.g_00632	Prbc.g_01708
OG0001277	Prbb.g_02163	Prbc.g_01042
OG0001279	Prbb.g_01196	Prbc.g_00133
OG0001280	Prbb.g_01585	Prbc.g_00565
OG0001282	Prbb.g_01640	Prbc.g_00658
OG0001283	Prbb.g_02171	Prbc.g_01050
OG0001284	Prbb.g_01759	Prbc.g_00781
OG0001285	Prbb.g_01847	Prbc.g_00856
OG0001286	Prbb.g_02005	Prbc.g_00280
OG0001287	Prbb.g_02063	Prbc.g_00209
OG0001288	Prbb.g_02074	Prbc.g_00198
OG0001289	Prbb.g_00142	Prbc.g_00486
OG0001290	Prbb.g_00156	Prbc.g_00472
OG0001294	Prbb.g_01628	Prbc.g_00646
OG0001294	Prbb.g_01553	Prbc.g_01483
OG0001295	Prbb.g_01542	Prbc.g_01471
OG0001296	Prbb.g_00513	Prbc.g_01589
OG0001297	Prbb.g_00518	Prbc.g_01594
OG0001299	Prbb.g_00669	Prbc.g_01744
OG0001300	Prbb.g_00701	Prbc.g_01776
OG0001301	Prbb.g_00703	Prbc.g_01778
OG0001302	Prbb.g_00958	Prbc.g_02003
OG0001303	Prbb.g_01388	Prbc.g_00092
OG0001304	Prbb.g_01052	Prbc.g_02095
OG0001305	Prbb.g_00888	Prbc.g_01931
OG0001306	Prbb.g_01532	Prbc.g_01461
OG0001307	Prbb.g_01609	Prbc.g_00586
OG0001308	Prbb.g_01696	Prbc.g_00719
OG0001309	Prbb.g_00522	Prbc.g_01598
OG0001310	Prbb.g_01834	Prbc.g_00843
OG0001311	Prbb.g_01044	Prbc.g_02087
OG0001312	Prbb.g_00969	Prbc.g_02014
OG0001315	Prbb.g_02023	Prbc.g_00249
OG0001316	Prbb.g_00197	Prbc.g_00431
OG0001317	Prbb.g_00291	Prbc.g_00336
OG0001318	Prbb.g_00312	Prbc.g_01152
OG0001320	Prbb.g_01189	Prbc.g_00125
OG0001321	Prbb.g_00456	Prbc.g_01512
OG0001322	Prbb.g_00457	Prbc.g_01513
OG0001324	Prbb.g_00702	Prbc.g_01777
OG0001325	Prbb.g_00718	Prbc.g_01792
OG0001326	Prbb.g_01905	Prbc.g_00915
OG0001327	Prbb.g_00921	Prbc.g_01966
OG0001328	Prbb.g_00940	Prbc.g_01985
OG0001329	Prbb.g_01782	Prbc.g_00803
OG0001330	Prbb.g_01579	Prbc.g_00559
OG0001331	Prbb.g_01645	Prbc.g_00663
OG0001332	Prbb.g_01731	Prbc.g_00754
OG0001334	Prbb.g_02028	Prbc.g_00244
OG0001335	Prbb.g_02029	Prbc.g_00243
OG0001336	Prbb.g_02172	Prbc.g_01051
OG0001337	Prbb.g_00383	Prbc.g_01224
OG0001339	Prbb.g_00159	Prbc.g_00469
OG0001340	Prbb.g_00384	Prbc.g_01225
OG0001341	Prbb.g_00086	Prbc.g_00539
OG0001342	Prbb.g_01362	Prbc.g_00059
OG0001342	Prbb.g_01096	Prbc.g_02139
OG0001342	Prbb.g_01626	Prbc.g_00543
OG0001342	Prbb.g_01379	Prbc.g_00075
OG0001342	Prbb.g_01020	Prbc.g_02065
OG0001342	Prbb.g_01019	Prbc.g_02064
OG0001343	Prbb.g_00912	Prbc.g_01956, Prbc.g_01957
OG0001344	Prbb.g_01512	Prbc.g_01441
OG0001345	Prbb.g_01496	Prbc.g_01425
OG0001346	Prbb.g_01587	Prbc.g_00567
OG0001347	Prbb.g_02088	Prbc.g_00181
OG0001348	Prbb.g_01125	Prbc.g_02169
OG0001350	Prbb.g_00294	Prbc.g_00333
OG0001351	Prbb.g_00459	Prbc.g_01515
OG0001352	Prbb.g_00685	Prbc.g_01761
OG0001354	Prbb.g_01001	Prbc.g_02046
OG0001355	Prbb.g_01781	Prbc.g_00802
OG0001356	Prbb.g_01164	Prbc.g_00603
OG0001357	Prbb.g_01814	Prbc.g_01294
OG0001358	Prbb.g_00621	Prbc.g_01697
OG0001359	Prbb.g_00913	Prbc.g_01958
OG0001360	Prbb.g_01494	Prbc.g_01423
OG0001362	Prbb.g_01700	Prbc.g_00723
OG0001363	Prbb.g_00465	Prbc.g_01521
OG0001365	Prbb.g_02128	Prbc.g_00994
OG0001366	Prbb.g_01629	Prbc.g_00647
OG0001366	Prbb.g_00047, Prbb.g_01955	Prbc.g_01109, Prbc.g_01237
OG0001368	Prbb.g_01213	Prbc.g_00149
OG0001368	Prbb.g_01193	Prbc.g_00130
OG0001369	Prbb.g_00147	Prbc.g_00481
OG0001370	Prbb.g_01235	Prbc.g_00170
OG0001371	Prbb.g_00684	Prbc.g_01760
OG0001372	Prbb.g_00053	Prbc.g_01116
OG0001373	Prbb.g_01904	Prbc.g_00914
OG0001374	Prbb.g_01912	Prbc.g_00922
OG0001375	Prbb.g_00911	Prbc.g_01955
OG0001376	Prbb.g_00899	Prbc.g_01943
OG0001377	Prbb.g_00900	Prbc.g_01944
OG0001378	Prbb.g_00439	Prbc.g_01495
OG0001380	Prbb.g_01541	Prbc.g_01470
OG0001381	Prbb.g_01637	Prbc.g_00655
OG0001384	Prbb.g_01127	Prbc.g_02171
OG0001384	Prbb.g_01114	Prbc.g_02158
OG0001385	Prbb.g_01901	Prbc.g_00911
OG0001386	Prbb.g_01902	Prbc.g_00912
OG0001387	Prbb.g_01903	Prbc.g_00913
OG0001388	Prbb.g_01906	Prbc.g_00916
OG0001389	Prbb.g_01907	Prbc.g_00917
OG0001390	Prbb.g_01908	Prbc.g_00918
OG0001391	Prbb.g_01909	Prbc.g_00919
OG0001392	Prbb.g_01910	Prbc.g_00920
OG0001393	Prbb.g_01911	Prbc.g_00921
OG0001394	Prbb.g_00948	Prbc.g_01993
OG0001395	Prbb.g_01055	Prbc.g_02098
OG0001397	Prbb.g_01701	Prbc.g_00724
OG0001398	Prbb.g_00732	Prbc.g_01806
OG0001401	Prbb.g_00820	Prbc.g_01896
OG0001402	Prbb.g_00625	Prbc.g_01701
OG0001403	Prbb.g_00031	Prbc.g_01100
OG0001404	Prbb.g_00123	Prbc.g_00505
OG0001405	Prbb.g_00377	Prbc.g_01218
OG0001406	Prbb.g_00898	Prbc.g_01942
OG0001407	Prbb.g_00903	Prbc.g_01947
OG0001408	Prbb.g_00097	Prbc.g_02187
OG0001409	Prbb.g_01508	Prbc.g_01437
OG0001410	Prbb.g_01610	Prbc.g_00587
OG0001412	Prbb.g_02086	Prbc.g_00182
OG0001413	Prbb.g_00759	Prbc.g_01834
OG0001414	Prbb.g_00285	Prbc.g_00342
OG0001415	Prbb.g_00287	Prbc.g_00340
OG0001417	Prbb.g_01552	Prbc.g_01482
OG0001418	Prbb.g_00690	Prbc.g_01766
OG0001419	Prbb.g_00750	Prbc.g_01825
OG0001420	Prbb.g_01183	Prbc.g_00119
OG0001421	Prbb.g_01775	Prbc.g_00796
OG0001422	Prbb.g_01086	Prbc.g_02129
OG0001424	Prbb.g_01449	Prbc.g_01380
OG0001425	Prbb.g_02138	Prbc.g_01004
OG0001429	Prbb.g_00961	Prbc.g_02006
OG0001430	Prbb.g_00901	Prbc.g_01945
OG0001431	Prbb.g_01207	Prbc.g_00143
OG0001432	Prbb.g_01033	Prbc.g_02076
OG0001433	Prbb.g_01163	Prbc.g_00602
OG0001434	Prbb.g_00953	Prbc.g_01998
OG0001435	Prbb.g_00928	Prbc.g_01973
OG0001437	Prbb.g_00286	Prbc.g_00341
OG0001439	Prbb.g_00358	Prbc.g_01199
OG0001440	Prbb.g_01286	Prbc.g_01315
OG0001441	Prbb.g_00525	Prbc.g_01601
OG0001442	Prbb.g_01667	Prbc.g_00689
OG0001443	Prbb.g_01896	Prbc.g_00905
OG0001445	Prbb.g_00102	Prbc.g_02191
OG0001445	Prbb.g_01564	Prbc.g_00550
OG0001446	Prbb.g_00134	Prbc.g_00494
OG0001447	Prbb.g_00184	Prbc.g_00444
OG0001450	Prbb.g_00693	Prbc.g_01769
OG0001451	Prbb.g_00848	Prbc.g_01924
OG0001453	Prbb.g_01011	Prbc.g_02056
OG0001454	Prbb.g_01280	Prbc.g_01310
OG0001455	Prbb.g_00054	Prbc.g_01117
OG0001456	Prbb.g_01559	Prbc.g_01489
OG0001457	Prbb.g_01558	Prbc.g_01488
OG0001458	Prbb.g_01557	Prbc.g_01487
OG0001460	Prbb.g_01162	Prbc.g_00601
OG0001461	Prbb.g_01437	Prbc.g_00014
OG0001463	Prbb.g_00338	Prbc.g_01179
OG0001464	Prbb.g_00739	Prbc.g_01813
OG0001466	Prbb.g_01212	Prbc.g_00148
OG0001467	Prbb.g_00115	Prbc.g_00514
OG0001468	Prbb.g_00910	Prbc.g_01954
OG0001470	Prbb.g_00853	Prbc.g_00187
OG0001471	Prbb.g_01554	Prbc.g_01484
OG0001472	Prbb.g_01371	Prbc.g_00069
OG0001473	Prbb.g_01623	Prbc.g_00642
OG0001474	Prbb.g_00399	Prbc.g_01251
OG0001475	Prbb.g_00855	Prbc.g_00185
OG0001476	Prbb.g_01509	Prbc.g_01438
OG0001477	Prbb.g_01415	Prbc.g_00010
OG0001480	Prbb.g_01215	Prbc.g_00151
OG0001481	Prbb.g_01077	Prbc.g_02120
OG0001482	Prbb.g_01089	Prbc.g_02132
OG0001483	Prbb.g_00430	Prbc.g_00105
OG0001483	Prbb.g_00430	Prbc.g_00807
OG0001483	Prbb.g_00430	Prbc.g_02166
OG0001483	Prbb.g_01122	Prbc.g_00105
OG0001483	Prbb.g_01122	Prbc.g_00807
OG0001483	Prbb.g_01122	Prbc.g_02166
OG0001483	Prbb.g_01786	Prbc.g_00105
OG0001483	Prbb.g_01786	Prbc.g_00807
OG0001483	Prbb.g_01786	Prbc.g_02166
OG0001484	Prbb.g_01248	Prbc.g_01278
OG0001485	Prbb.g_01208	Prbc.g_00144
OG0001486	Prbb.g_01519	Prbc.g_01448
OG0001487	Prbb.g_01724	Prbc.g_00747
OG0001488	Prbb.g_01503	Prbc.g_01432
OG0001489	Prbb.g_02016	Prbc.g_00269
OG0001490	Prbb.g_01195	Prbc.g_00132
OG0001491	Prbb.g_00954	Prbc.g_01999
OG0001495	Prbb.g_01944	Prbc.g_00956
OG0001496	Prbb.g_01413	Prbc.g_00008
OG0001497	Prbb.g_01414	Prbc.g_00009
OG0001498	Prbb.g_00417	Prbc.g_01269
OG0001499	Prbb.g_00110	Prbc.g_00519
OG0001500	Prbb.g_00317	Prbc.g_01157
OG0001501	Prbb.g_01260	Prbc.g_01290
OG0001503	Prbb.g_01126	Prbc.g_02170
OG0001506	Prbb.g_01728	Prbc.g_00751
OG0001507	Prbb.g_01181	Prbc.g_00117
OG0001508	Prbb.g_02096	Prbc.g_00188
OG0001510	Prbb.g_02067	Prbc.g_00205
OG0001511	Prbb.g_00167	Prbc.g_00461
OG0001512	Prbb.g_01801	Prbc.g_00820
OG0001513	Prbb.g_00050	Prbc.g_01112
OG0001514	Prbb.g_01412	Prbc.g_00007
OG0001515	Prbb.g_00699	Prbc.g_01774
OG0001516	Prbb.g_00666	Prbc.g_01741
OG0001517	Prbb.g_00395	Prbc.g_01247
OG0001518	Prbb.g_02137	Prbc.g_01003
OG0001519	Prbb.g_02142	Prbc.g_01008
OG0001521	Prbb.g_01446	Prbc.g_01377
OG0001521	Prbb.g_01027	Prbc.g_02071
OG0001522	Prbb.g_00816	Prbc.g_01892
OG0001523	Prbb.g_01892	Prbc.g_00901
OG0001524	Prbb.g_01893	Prbc.g_00902
OG0001526	Prbb.g_00955	Prbc.g_02000
OG0001528	Prbb.g_00854	Prbc.g_00186
OG0001529	Prbb.g_00056	Prbc.g_01119
OG0001530	Prbb.g_00166	Prbc.g_00462
OG0001531	Prbb.g_00296	Prbc.g_00331
OG0001532	Prbb.g_01485	Prbc.g_01415
OG0001534	Prbb.g_01053	Prbc.g_02096
OG0001535	Prbb.g_01041	Prbc.g_02084
OG0001536	Prbb.g_00987	Prbc.g_02032
OG0001537	Prbb.g_00945	Prbc.g_01990
OG0001538	Prbb.g_00788	Prbc.g_01863
OG0001539	Prbb.g_00923	Prbc.g_01968
OG0001540	Prbb.g_00188	Prbc.g_00440
OG0001541	Prbb.g_00236	Prbc.g_00392
OG0001542	Prbb.g_00242	Prbc.g_00386
OG0001543	Prbb.g_00896	Prbc.g_01939
OG0001544	Prbb.g_02141	Prbc.g_01007
OG0001545	Prbb.g_02162	Prbc.g_01041
OG0001548	Prbb.g_01105	Prbc.g_02149
OG0001549	Prbb.g_00846	Prbc.g_01922
OG0001550	Prbb.g_01247	Prbc.g_01277
OG0001551	Prbb.g_01898	Prbc.g_00908
OG0001552	Prbb.g_01895	Prbc.g_00904
OG0001555	Prbb.g_01803	Prbc.g_00822
OG0001557	Prbb.g_00949	Prbc.g_01994
OG0001559	Prbb.g_00165	Prbc.g_00463
OG0001560	Prbb.g_00155	Prbc.g_00473
OG0001561	Prbb.g_01046	Prbc.g_02089
OG0001562	Prbb.g_01035	Prbc.g_02078
OG0001563	Prbb.g_02000	Prbc.g_00285
OG0001566	Prbb.g_00681	Prbc.g_01756
OG0001569	Prbb.g_01433	Prbc.g_00041
OG0001570	Prbb.g_01331	Prbc.g_00639
OG0001571	Prbb.g_01325	Prbc.g_01348, Prbc.g_02182
OG0001575	Prbb.g_00569	Prbc.g_01645
OG0001576	Prbb.g_01599	Prbc.g_00578
OG0001577	Prbb.g_01522	Prbc.g_01451
OG0001578	Prbb.g_01408	Prbc.g_00003
OG0001579	Prbb.g_00381	Prbc.g_01222
OG0001581	Prbb.g_01103	Prbc.g_02147
OG0001582	Prbb.g_01551	Prbc.g_01480
OG0001584	Prbb.g_00773	Prbc.g_01848
OG0001585	Prbb.g_01306	Prbc.g_01334
OG0001589	Prbb.g_01866	Prbc.g_00875
OG0001591	Prbb.g_00676	Prbc.g_01751
OG0001595	Prbb.g_00122	Prbc.g_00506
OG0001596	Prbb.g_00130	Prbc.g_00498
OG0001597	Prbb.g_01725	Prbc.g_00748
OG0001598	Prbb.g_01073	Prbc.g_02116
OG0001599	Prbb.g_00467	Prbc.g_01523
OG0001600	Prbb.g_00515	Prbc.g_01591
OG0001601	Prbb.g_00679	Prbc.g_01754
OG0001603	Prbb.g_00957	Prbc.g_02002
OG0001604	Prbb.g_00941	Prbc.g_01986
OG0001606	Prbb.g_01139	Prbc.g_00615
OG0001607	Prbb.g_01223	Prbc.g_00158
OG0001608	Prbb.g_01116	Prbc.g_02160
OG0001609	Prbb.g_01726	Prbc.g_00749
OG0001610	Prbb.g_01730	Prbc.g_00753
OG0001611	Prbb.g_01141	Prbc.g_00613
OG0001612	Prbb.g_00426	Prbc.g_02194
OG0001612	Prbb.g_01241	Prbc.g_00176
OG0001613	Prbb.g_02022	Prbc.g_00250
OG0001623	Prbb.g_00385	Prbc.g_01226
OG0001626	Prbb.g_01272	Prbc.g_01302
OG0001629	Prbb.g_01179	Prbc.g_00115
OG0001630	Prbb.g_00918	Prbc.g_01963
OG0001631	Prbb.g_00740	Prbc.g_01814
OG0001632	Prbb.g_01187	Prbc.g_00123
OG0001633	Prbb.g_01920	Prbc.g_00931
OG0001634	Prbb.g_00672	Prbc.g_01747
OG0001642	Prbb.g_01621	Prbc.g_00597
OG0001644	Prbb.g_00728	Prbc.g_01802
OG0001648	Prbb.g_01796	Prbc.g_00816
OG0001649	Prbb.g_00902	Prbc.g_01946
OG0001650	Prbb.g_01432	Prbc.g_00040
OG0001650	Prbb.g_01270	Prbc.g_01300
OG0001651	Prbb.g_01113	Prbc.g_02157
OG0001656	Prbb.g_00380	Prbc.g_01221
OG0001659	Prbb.g_01489	Prbc.g_01419
OG0001661	Prbb.g_01112	Prbc.g_02156
OG0001662	Prbb.g_01365	Prbc.g_00063
