Orthogroup	Prbb	Syaf
OG0001083	Prbb.g_00662	Syaf.g_02136
OG0001084	Prbb.g_00664	Syaf.g_02135
OG0001085	Prbb.g_00674	Syaf.g_02125
OG0001086	Prbb.g_00675	Syaf.g_02123
OG0001087	Prbb.g_00694	Syaf.g_01482
OG0001088	Prbb.g_00695	Syaf.g_01478
OG0001089	Prbb.g_00705	Syaf.g_01453
OG0001090	Prbb.g_00714	Syaf.g_01981
OG0001091	Prbb.g_00716	Syaf.g_01979
OG0001092	Prbb.g_00717	Syaf.g_01977
OG0001093	Prbb.g_00722	Syaf.g_01971
OG0001094	Prbb.g_00777	Syaf.g_02055
OG0001095	Prbb.g_00796	Syaf.g_02034
OG0001096	Prbb.g_00811	Syaf.g_02018
OG0001097	Prbb.g_00830	Syaf.g_01373
OG0001098	Prbb.g_00847	Syaf.g_01743
OG0001099	Prbb.g_00917	Syaf.g_00881
OG0001100	Prbb.g_00924	Syaf.g_02110
OG0001101	Prbb.g_00926	Syaf.g_02109
OG0001102	Prbb.g_00929	Syaf.g_02106
OG0001103	Prbb.g_00931	Syaf.g_02104
OG0001104	Prbb.g_00763	Syaf.g_02071
OG0001105	Prbb.g_00767	Syaf.g_02067
OG0001106	Prbb.g_00979	Syaf.g_01847
OG0001107	Prbb.g_00989	Syaf.g_01859
OG0001108	Prbb.g_00993	Syaf.g_01868
OG0001109	Prbb.g_00994	Syaf.g_01877
OG0001110	Prbb.g_00996	Syaf.g_01879
OG0001111	Prbb.g_00997	Syaf.g_01881
OG0001112	Prbb.g_00998	Syaf.g_01883
OG0001113	Prbb.g_00999	Syaf.g_01884
OG0001114	Prbb.g_01000	Syaf.g_01885
OG0001115	Prbb.g_01002	Syaf.g_01889
OG0001116	Prbb.g_01003	Syaf.g_01891
OG0001117	Prbb.g_01004	Syaf.g_01892
OG0001118	Prbb.g_01005	Syaf.g_01893
OG0001119	Prbb.g_01006	Syaf.g_01895
OG0001120	Prbb.g_01007	Syaf.g_01899
OG0001122	Prbb.g_01038	Syaf.g_01927
OG0001123	Prbb.g_01043	Syaf.g_01934
OG0001124	Prbb.g_01045	Syaf.g_01936
OG0001125	Prbb.g_01047	Syaf.g_01938
OG0001126	Prbb.g_01058	Syaf.g_01409
OG0001127	Prbb.g_01059	Syaf.g_01410
OG0001128	Prbb.g_01062	Syaf.g_01413
OG0001129	Prbb.g_01063	Syaf.g_01415
OG0001130	Prbb.g_01064	Syaf.g_01416
OG0001131	Prbb.g_00897	Syaf.g_02090
OG0001132	Prbb.g_01108	Syaf.g_01722
OG0001133	Prbb.g_01085	Syaf.g_02334
OG0001134	Prbb.g_01887	Syaf.g_01616
OG0001136	Prbb.g_01520	Syaf.g_01286
OG0001137	Prbb.g_01507	Syaf.g_01306
OG0001138	Prbb.g_01486	Syaf.g_01596
OG0001139	Prbb.g_01484	Syaf.g_01594
OG0001140	Prbb.g_01483	Syaf.g_01593
OG0001141	Prbb.g_01482	Syaf.g_01592
OG0001142	Prbb.g_01481	Syaf.g_01591
OG0001143	Prbb.g_01474	Syaf.g_01583
OG0001144	Prbb.g_01469	Syaf.g_01573
OG0001145	Prbb.g_01578	Syaf.g_01267
OG0001146	Prbb.g_01590	Syaf.g_01248
OG0001147	Prbb.g_01612	Syaf.g_02489
OG0001148	Prbb.g_01641	Syaf.g_02735
OG0001149	Prbb.g_01642	Syaf.g_02736
OG0001150	Prbb.g_01643	Syaf.g_02737
OG0001151	Prbb.g_01654	Syaf.g_02750
OG0001152	Prbb.g_01655	Syaf.g_02751
OG0001153	Prbb.g_01716	Syaf.g_02463
OG0001154	Prbb.g_01717	Syaf.g_02464
OG0001155	Prbb.g_01733	Syaf.g_01107
OG0001156	Prbb.g_01736	Syaf.g_01104
OG0001157	Prbb.g_01737	Syaf.g_01103
OG0001158	Prbb.g_01738	Syaf.g_01102
OG0001159	Prbb.g_01739	Syaf.g_01101
OG0001160	Prbb.g_01765	Syaf.g_01058
OG0001161	Prbb.g_01555	Syaf.g_00617
OG0001162	Prbb.g_01778	Syaf.g_02015
OG0001163	Prbb.g_01815	Syaf.g_01050
OG0001164	Prbb.g_01819	Syaf.g_01044
OG0001165	Prbb.g_01822	Syaf.g_01039
OG0001166	Prbb.g_01840	Syaf.g_01010
OG0001167	Prbb.g_01858	Syaf.g_01182
OG0001168	Prbb.g_01859	Syaf.g_01180
OG0001169	Prbb.g_01861	Syaf.g_01178
OG0001170	Prbb.g_01863	Syaf.g_01176
OG0001171	Prbb.g_01873	Syaf.g_01166
OG0001172	Prbb.g_01926	Syaf.g_00173
OG0001173	Prbb.g_01927	Syaf.g_00172
OG0001174	Prbb.g_01935	Syaf.g_00164
OG0001175	Prbb.g_01936	Syaf.g_00163
OG0001176	Prbb.g_01947	Syaf.g_00142
OG0001177	Prbb.g_01945	Syaf.g_00144
OG0001178	Prbb.g_01279	Syaf.g_01028
OG0001179	Prbb.g_01984	Syaf.g_00112
OG0001180	Prbb.g_02007	Syaf.g_00087
OG0001181	Prbb.g_02011	Syaf.g_00083
OG0001182	Prbb.g_02019	Syaf.g_00074
OG0001184	Prbb.g_02041	Syaf.g_00360
OG0001185	Prbb.g_02056	Syaf.g_00382
OG0001186	Prbb.g_02097	Syaf.g_00418
OG0001187	Prbb.g_02100	Syaf.g_00422
OG0001188	Prbb.g_02102	Syaf.g_00425
OG0001189	Prbb.g_02119	Syaf.g_00441
OG0001190	Prbb.g_02124	Syaf.g_00646
OG0001191	Prbb.g_02134	Syaf.g_00635
OG0001192	Prbb.g_02139	Syaf.g_00630
OG0001193	Prbb.g_02152	Syaf.g_00596
OG0001194	Prbb.g_02153	Syaf.g_00594
OG0001195	Prbb.g_02154	Syaf.g_00593
OG0001196	Prbb.g_02175	Syaf.g_00519
OG0001197	Prbb.g_02177	Syaf.g_00517
OG0001198	Prbb.g_02186	Syaf.g_00501
OG0001199	Prbb.g_00129	Syaf.g_00957
OG0001200	Prbb.g_00131	Syaf.g_00955
OG0001201	Prbb.g_00163	Syaf.g_00902
OG0001202	Prbb.g_00256	Syaf.g_00764
OG0001203	Prbb.g_00295	Syaf.g_02785
OG0001204	Prbb.g_00301	Syaf.g_00185
OG0001205	Prbb.g_00450	Syaf.g_01229
OG0001206	Prbb.g_00469	Syaf.g_02530
OG0001207	Prbb.g_00480	Syaf.g_02732
OG0001208	Prbb.g_00487	Syaf.g_02719
OG0001209	Prbb.g_00538	Syaf.g_02651
OG0001210	Prbb.g_00543	Syaf.g_02642
OG0001211	Prbb.g_00554	Syaf.g_02623
OG0001212	Prbb.g_00596	Syaf.g_02563
OG0001213	Prbb.g_00630	Syaf.g_02324
OG0001214	Prbb.g_00638	Syaf.g_02308
OG0001215	Prbb.g_00696	Syaf.g_01477
OG0001216	Prbb.g_00715	Syaf.g_01980
OG0001217	Prbb.g_00108	Syaf.g_02237
OG0001218	Prbb.g_00754	Syaf.g_02473
OG0001219	Prbb.g_00960	Syaf.g_01796
OG0001220	Prbb.g_00837	Syaf.g_01335
OG0001221	Prbb.g_00944	Syaf.g_02087
OG0001222	Prbb.g_00893	Syaf.g_01848
OG0001223	Prbb.g_01008	Syaf.g_01902
OG0001224	Prbb.g_01066	Syaf.g_01438
OG0001225	Prbb.g_01068	Syaf.g_01440
OG0001227	Prbb.g_01090	Syaf.g_00614
OG0001228	Prbb.g_01465	Syaf.g_01223
OG0001229	Prbb.g_01201	Syaf.g_01464
OG0001230	Prbb.g_01678	Syaf.g_02404
OG0001231	Prbb.g_00758	Syaf.g_00481
OG0001232	Prbb.g_01844	Syaf.g_01000
OG0001234	Prbb.g_01938	Syaf.g_00159
OG0001235	Prbb.g_01942	Syaf.g_00150
OG0001236	Prbb.g_02038	Syaf.g_00357
OG0001237	Prbb.g_02042	Syaf.g_00362
OG0001238	Prbb.g_02135	Syaf.g_00634
OG0001239	Prbb.g_00126	Syaf.g_00960
OG0001240	Prbb.g_00148	Syaf.g_00919
OG0001241	Prbb.g_00157	Syaf.g_00909
OG0001242	Prbb.g_00176	Syaf.g_00874
OG0001243	Prbb.g_00183	Syaf.g_00867
OG0001244	Prbb.g_00199	Syaf.g_00836
OG0001246	Prbb.g_00508	Syaf.g_02693
OG0001247	Prbb.g_00689	Syaf.g_02004
OG0001248	Prbb.g_00691	Syaf.g_02012
OG0001251	Prbb.g_01913	Syaf.g_00588
OG0001252	Prbb.g_01061	Syaf.g_01412
OG0001254	Prbb.g_01889	Syaf.g_01617
OG0001255	Prbb.g_01534	Syaf.g_01070
OG0001256	Prbb.g_01774	Syaf.g_01051
OG0001257	Prbb.g_01779	Syaf.g_02534
OG0001258	Prbb.g_01820	Syaf.g_01041
OG0001259	Prbb.g_01862	Syaf.g_01177
OG0001260	Prbb.g_01879	Syaf.g_01155
OG0001261	Prbb.g_01992	Syaf.g_00103
OG0001262	Prbb.g_02117	Syaf.g_00439
OG0001263	Prbb.g_00186	Syaf.g_00864
OG0001264	Prbb.g_01562, Prbb.g_01570, Prbb.g_00045, Prbb.g_01806, Prbb.g_00046, Prbb.g_01563, Prbb.g_01954, Prbb.g_01663	Syaf.g_01234
OG0001269	Prbb.g_00836	Syaf.g_01653
OG0001273	Prbb.g_00632	Syaf.g_02315
OG0001277	Prbb.g_02163	Syaf.g_00533
OG0001279	Prbb.g_01196	Syaf.g_02385
OG0001280	Prbb.g_01585	Syaf.g_01257
OG0001281	Prbb.g_01591	Syaf.g_01247
OG0001282	Prbb.g_01640	Syaf.g_02734
OG0001283	Prbb.g_02171	Syaf.g_02414, Syaf.g_00524
OG0001284	Prbb.g_01759	Syaf.g_01073
OG0001285	Prbb.g_01847	Syaf.g_00568
OG0001286	Prbb.g_02005	Syaf.g_00089
OG0001287	Prbb.g_02063	Syaf.g_00390
OG0001288	Prbb.g_02074	Syaf.g_00408
OG0001289	Prbb.g_00142	Syaf.g_00935
OG0001290	Prbb.g_00156	Syaf.g_00910
OG0001294	Prbb.g_01628, Prbb.g_01553	Syaf.g_02124
OG0001295	Prbb.g_01542	Syaf.g_02637
OG0001296	Prbb.g_00513	Syaf.g_02687
OG0001297	Prbb.g_00518	Syaf.g_02683
OG0001299	Prbb.g_00669	Syaf.g_02130
OG0001300	Prbb.g_00701	Syaf.g_01468
OG0001301	Prbb.g_00703	Syaf.g_01454
OG0001302	Prbb.g_00958	Syaf.g_02279
OG0001303	Prbb.g_01388	Syaf.g_01798
OG0001304	Prbb.g_01052	Syaf.g_01950
OG0001305	Prbb.g_00888	Syaf.g_01448
OG0001306	Prbb.g_01532	Syaf.g_01272
OG0001307	Prbb.g_01609	Syaf.g_01638
OG0001308	Prbb.g_01696	Syaf.g_02427
OG0001309	Prbb.g_00522	Syaf.g_02678
OG0001310	Prbb.g_01834	Syaf.g_01018
OG0001311	Prbb.g_01044	Syaf.g_01935
OG0001312	Prbb.g_00969	Syaf.g_01809
OG0001315	Prbb.g_02023	Syaf.g_00071
OG0001316	Prbb.g_00197	Syaf.g_00847
OG0001317	Prbb.g_00291	Syaf.g_02790
OG0001318	Prbb.g_00312	Syaf.g_00209
OG0001321	Prbb.g_00456	Syaf.g_01238
OG0001322	Prbb.g_00457	Syaf.g_01239
OG0001324	Prbb.g_00702	Syaf.g_01467
OG0001325	Prbb.g_00718	Syaf.g_01976
OG0001326	Prbb.g_01905	Syaf.g_00578
OG0001327	Prbb.g_00921	Syaf.g_02116
OG0001328	Prbb.g_00940	Syaf.g_02094
OG0001329	Prbb.g_01782	Syaf.g_02285
OG0001330	Prbb.g_01579	Syaf.g_01264
OG0001331	Prbb.g_01645	Syaf.g_02739
OG0001334	Prbb.g_02028	Syaf.g_00060
OG0001335	Prbb.g_02029	Syaf.g_00059
OG0001336	Prbb.g_02172	Syaf.g_00523
OG0001337	Prbb.g_00383	Syaf.g_00063, Syaf.g_00040
OG0001339	Prbb.g_00159	Syaf.g_00907
OG0001340	Prbb.g_00384	Syaf.g_00039
OG0001341	Prbb.g_00086	Syaf.g_01463
OG0001343	Prbb.g_00912	Syaf.g_00590
OG0001344	Prbb.g_01512	Syaf.g_01294
OG0001345	Prbb.g_01496	Syaf.g_01323
OG0001346	Prbb.g_01587	Syaf.g_01253
OG0001347	Prbb.g_02088	Syaf.g_02400, Syaf.g_02483
OG0001348	Prbb.g_01125	Syaf.g_01396
OG0001349	Prbb.g_00876	Syaf.g_00995
OG0001351	Prbb.g_00459	Syaf.g_02539
OG0001352	Prbb.g_00685	Syaf.g_02661
OG0001354	Prbb.g_01001	Syaf.g_01888
OG0001356	Prbb.g_01164	Syaf.g_01397
OG0001357	Prbb.g_01814	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827
OG0001358	Prbb.g_00621	Syaf.g_02341
OG0001359	Prbb.g_00913	Syaf.g_00591
OG0001360	Prbb.g_01494	Syaf.g_01325
OG0001362	Prbb.g_01700	Syaf.g_02432
OG0001363	Prbb.g_00465	Syaf.g_02434
OG0001368	Prbb.g_01213, Prbb.g_01193	Syaf.g_00184
OG0001371	Prbb.g_00684	Syaf.g_00397
OG0001372	Prbb.g_00053	Syaf.g_01682
OG0001373	Prbb.g_01904	Syaf.g_00579
OG0001374	Prbb.g_01912	Syaf.g_00571
OG0001375	Prbb.g_00911	Syaf.g_00589
OG0001376	Prbb.g_00899	Syaf.g_00626
OG0001377	Prbb.g_00900	Syaf.g_00627
OG0001378	Prbb.g_00439	Syaf.g_01209
OG0001380	Prbb.g_01541	Syaf.g_02247
OG0001385	Prbb.g_01901	Syaf.g_00582
OG0001386	Prbb.g_01902	Syaf.g_00581
OG0001387	Prbb.g_01903	Syaf.g_00580
OG0001388	Prbb.g_01906	Syaf.g_00577
OG0001389	Prbb.g_01907	Syaf.g_00576
OG0001390	Prbb.g_01908	Syaf.g_00575
OG0001391	Prbb.g_01909	Syaf.g_00574
OG0001392	Prbb.g_01910	Syaf.g_00573
OG0001393	Prbb.g_01911	Syaf.g_00572
OG0001394	Prbb.g_00948	Syaf.g_02081
OG0001395	Prbb.g_01055	Syaf.g_01958
OG0001397	Prbb.g_01701	Syaf.g_02433
OG0001398	Prbb.g_00732	Syaf.g_01758
OG0001401	Prbb.g_00820	Syaf.g_01383
OG0001402	Prbb.g_00625	Syaf.g_02336
OG0001404	Prbb.g_00123	Syaf.g_00964
OG0001405	Prbb.g_00377	Syaf.g_00057
OG0001406	Prbb.g_00898	Syaf.g_00625
OG0001407	Prbb.g_00903	Syaf.g_02660
OG0001408	Prbb.g_00097	Syaf.g_01546
OG0001410	Prbb.g_01610	Syaf.g_01639
OG0001412	Prbb.g_02086	Syaf.g_02482
OG0001413	Prbb.g_00759	Syaf.g_02267
OG0001417	Prbb.g_01552	Syaf.g_01887
OG0001419	Prbb.g_00750	Syaf.g_02659
OG0001420	Prbb.g_01183	Syaf.g_02664
OG0001421	Prbb.g_01775	Syaf.g_01721
OG0001425	Prbb.g_02138	Syaf.g_00631
OG0001432	Prbb.g_01033	Syaf.g_01492
OG0001433	Prbb.g_01163	Syaf.g_01398
OG0001435	Prbb.g_00928	Syaf.g_02107
OG0001439	Prbb.g_00358	Syaf.g_00283
OG0001441	Prbb.g_00525	Syaf.g_02673
OG0001442	Prbb.g_01667	Syaf.g_02066
OG0001443	Prbb.g_01896	Syaf.g_00621
OG0001447	Prbb.g_00184	Syaf.g_00866
OG0001451	Prbb.g_00848	Syaf.g_02183
OG0001453	Prbb.g_01011	Syaf.g_01909
OG0001454	Prbb.g_01280	Syaf.g_02263
OG0001456	Prbb.g_01559	Syaf.g_00561
OG0001457	Prbb.g_01558	Syaf.g_00560
OG0001458	Prbb.g_01557	Syaf.g_00559
OG0001460	Prbb.g_01162	Syaf.g_01399
OG0001461	Prbb.g_01437	Syaf.g_01633
OG0001467	Prbb.g_00115	Syaf.g_02280
OG0001468	Prbb.g_00910	Syaf.g_02278
OG0001470	Prbb.g_00853	Syaf.g_01206
OG0001471	Prbb.g_01554	Syaf.g_00276
OG0001473	Prbb.g_01623	Syaf.g_02282
OG0001474	Prbb.g_00399	Syaf.g_00016
OG0001475	Prbb.g_00855	Syaf.g_01204
OG0001476	Prbb.g_01509	Syaf.g_01302
OG0001477	Prbb.g_01415	Syaf.g_01457
OG0001480	Prbb.g_01215	Syaf.g_01334
OG0001482	Prbb.g_01089	Syaf.g_01897
OG0001484	Prbb.g_01248	Syaf.g_00570
OG0001487	Prbb.g_01724	Syaf.g_02472
OG0001488	Prbb.g_01503	Syaf.g_01311
OG0001489	Prbb.g_02016	Syaf.g_00078
OG0001495	Prbb.g_01944	Syaf.g_00145
OG0001496	Prbb.g_01413	Syaf.g_01459
OG0001497	Prbb.g_01414	Syaf.g_01458
OG0001498	Prbb.g_00417	Syaf.g_02806
OG0001507	Prbb.g_01181	Syaf.g_01664
OG0001508	Prbb.g_02096	Syaf.g_01207
OG0001510	Prbb.g_02067	Syaf.g_00394
OG0001511	Prbb.g_00167	Syaf.g_00894
OG0001512	Prbb.g_01801	Syaf.g_02784
OG0001514	Prbb.g_01412	Syaf.g_01460
OG0001515	Prbb.g_00699	Syaf.g_01472
OG0001516	Prbb.g_00666	Syaf.g_02133
OG0001517	Prbb.g_00395	Syaf.g_00022
OG0001518	Prbb.g_02137	Syaf.g_00632
OG0001519	Prbb.g_02142	Syaf.g_00619
OG0001522	Prbb.g_00816	Syaf.g_01387
OG0001528	Prbb.g_00854	Syaf.g_01205
OG0001529	Prbb.g_00056	Syaf.g_00448
OG0001530	Prbb.g_00166	Syaf.g_00896
OG0001531	Prbb.g_00296	Syaf.g_02783
OG0001532	Prbb.g_01485	Syaf.g_01595
OG0001534	Prbb.g_01053	Syaf.g_01951
OG0001535	Prbb.g_01041	Syaf.g_01931
OG0001536	Prbb.g_00987	Syaf.g_01856
OG0001537	Prbb.g_00945	Syaf.g_02086
OG0001538	Prbb.g_00788	Syaf.g_02044
OG0001539	Prbb.g_00923	Syaf.g_02111
OG0001540	Prbb.g_00188	Syaf.g_00862
OG0001541	Prbb.g_00236	Syaf.g_00795
OG0001542	Prbb.g_00242	Syaf.g_00785
OG0001543	Prbb.g_00896	Syaf.g_00726
OG0001544	Prbb.g_02141	Syaf.g_00620
OG0001545	Prbb.g_02162	Syaf.g_00534
OG0001548	Prbb.g_01105	Syaf.g_02258
OG0001549	Prbb.g_00846	Syaf.g_01326
OG0001551	Prbb.g_01898	Syaf.g_01403
OG0001552	Prbb.g_01895	Syaf.g_02761, Syaf.g_02762
OG0001555	Prbb.g_01803	Syaf.g_01698
OG0001556	Prbb.g_01154	Syaf.g_01604
OG0001557	Prbb.g_00949	Syaf.g_02080
OG0001559	Prbb.g_00165	Syaf.g_00897
OG0001560	Prbb.g_00155	Syaf.g_00911
OG0001561	Prbb.g_01046	Syaf.g_01937
OG0001562	Prbb.g_01035	Syaf.g_01923
OG0001563	Prbb.g_02000	Syaf.g_00094
OG0001564	Prbb.g_00863	Syaf.g_00565
OG0001570	Prbb.g_01331	Syaf.g_00978
OG0001575	Prbb.g_00569	Syaf.g_02606
OG0001576	Prbb.g_01599	Syaf.g_02545
OG0001577	Prbb.g_01522	Syaf.g_01284
OG0001578	Prbb.g_01408	Syaf.g_02260
OG0001579	Prbb.g_00381	Syaf.g_00047
OG0001582	Prbb.g_01551	Syaf.g_01865
OG0001589	Prbb.g_01866	Syaf.g_01173
OG0001591	Prbb.g_00676	Syaf.g_02122
OG0001623	Prbb.g_00385	Syaf.g_00035
OG0001633	Prbb.g_01920	Syaf.g_01528, Syaf.g_02381
OG0001634	Prbb.g_00672	Syaf.g_02127
OG0001642	Prbb.g_01621	Syaf.g_01336
OG0001644	Prbb.g_00728	Syaf.g_01962
OG0001656	Prbb.g_00380	Syaf.g_00052
OG0001659	Prbb.g_01489	Syaf.g_01602
OG0001673	Prbb.g_00289	Syaf.g_02792
OG0001676	Prbb.g_00382	Syaf.g_00053
OG0001691	Prbb.g_01056	Syaf.g_02349
OG0001692	Prbb.g_01682	Syaf.g_02408
OG0001694	Prbb.g_00333	Syaf.g_00246
OG0001695	Prbb.g_02158	Syaf.g_00540
OG0001700	Prbb.g_01161	Syaf.g_02162, Syaf.g_02178
OG0001703	Prbb.g_00481	Syaf.g_02731
OG0001713	Prbb.g_01131	Syaf.g_01303
OG0001715	Prbb.g_01219	Syaf.g_02249
OG0001733	Prbb.g_01152	Syaf.g_02119
OG0001738	Prbb.g_00371	Syaf.g_00298
OG0001739	Prbb.g_02157	Syaf.g_00542
OG0001740	Prbb.g_02161	Syaf.g_00537
OG0001755	Prbb.g_00856	Syaf.g_02679
OG0001758	Prbb.g_01572	Syaf.g_01645
OG0001769	Prbb.g_01441	Syaf.g_02291
OG0001810	Prbb.g_00709	Syaf.g_00849
OG0001816	Prbb.g_00920	Syaf.g_02117
OG0001875	Prbb.g_01573	Syaf.g_01646
OG0001876	Prbb.g_01574	Syaf.g_01647
OG0001907	Prbb.g_00198	Syaf.g_00844
OG0001915	Prbb.g_02179	Syaf.g_00509
OG0001916	Prbb.g_00500	Syaf.g_02704
OG0001917	Prbb.g_01042	Syaf.g_01932
OG0001954	Prbb.g_01209	Syaf.g_01746
OG0001978	Prbb.g_01808	Syaf.g_00202, Syaf.g_00199, Syaf.g_00200
OG0001979	Prbb.g_00041	Syaf.g_01474
OG0001990	Prbb.g_00074	Syaf.g_00536
OG0001991	Prbb.g_01165	Syaf.g_02163
OG0002018	Prbb.g_02160	Syaf.g_00538
OG0002177	Prbb.g_01454	Syaf.g_02240
OG0002449	Prbb.g_02159	Syaf.g_00539
OG0002456	Prbb.g_02033	Syaf.g_01687
OG0002507	Prbb.g_01387, Prbb.g_01024	Syaf.g_02598
OG0002916	Prbb.g_01807	Syaf.g_00698
OG0003068	Prbb.g_01809	Syaf.g_00201
