Orthogroup	Prbb	Prbl
OG0001079	Prbb.g_00648	Prbl.g_01659
OG0001080	Prbb.g_00654	Prbl.g_01041
OG0001081	Prbb.g_00656	Prbl.g_01031
OG0001082	Prbb.g_00657	Prbl.g_01030
OG0001083	Prbb.g_00662	Prbl.g_01405
OG0001084	Prbb.g_00664	Prbl.g_01404
OG0001085	Prbb.g_00674	Prbl.g_01394
OG0001086	Prbb.g_00675	Prbl.g_01392
OG0001087	Prbb.g_00694	Prbl.g_01853
OG0001088	Prbb.g_00695	Prbl.g_01857
OG0001089	Prbb.g_00705	Prbl.g_00024
OG0001090	Prbb.g_00714	Prbl.g_02565
OG0001091	Prbb.g_00716	Prbl.g_02563
OG0001092	Prbb.g_00717	Prbl.g_02562
OG0001093	Prbb.g_00722	Prbl.g_02558
OG0001094	Prbb.g_00777	Prbl.g_02341
OG0001095	Prbb.g_00796	Prbl.g_02322
OG0001096	Prbb.g_00811	Prbl.g_02306
OG0001097	Prbb.g_00830	Prbl.g_01550
OG0001098	Prbb.g_00847	Prbl.g_02423
OG0001099	Prbb.g_00917	Prbl.g_01329
OG0001100	Prbb.g_00924	Prbl.g_02414
OG0001101	Prbb.g_00926	Prbl.g_02413
OG0001102	Prbb.g_00929	Prbl.g_02410
OG0001103	Prbb.g_00931	Prbl.g_02408
OG0001104	Prbb.g_00763	Prbl.g_02351
OG0001105	Prbb.g_00767	Prbl.g_02356
OG0001106	Prbb.g_00979	Prbl.g_02466
OG0001107	Prbb.g_00989	Prbl.g_02476
OG0001108	Prbb.g_00993	Prbl.g_02483
OG0001109	Prbb.g_00994	Prbl.g_02485
OG0001110	Prbb.g_00996	Prbl.g_02487
OG0001111	Prbb.g_00997	Prbl.g_02489
OG0001112	Prbb.g_00998	Prbl.g_02491
OG0001113	Prbb.g_00999	Prbl.g_02492
OG0001114	Prbb.g_01000	Prbl.g_02493
OG0001115	Prbb.g_01002	Prbl.g_02495
OG0001116	Prbb.g_01003	Prbl.g_02496
OG0001117	Prbb.g_01004	Prbl.g_02497
OG0001118	Prbb.g_01005	Prbl.g_02498
OG0001119	Prbb.g_01006	Prbl.g_02499
OG0001120	Prbb.g_01007	Prbl.g_02501
OG0001122	Prbb.g_01038	Prbl.g_02529
OG0001123	Prbb.g_01043	Prbl.g_02536
OG0001124	Prbb.g_01045	Prbl.g_02538
OG0001125	Prbb.g_01047	Prbl.g_02540
OG0001126	Prbb.g_01058	Prbl.g_00939
OG0001127	Prbb.g_01059	Prbl.g_00938
OG0001128	Prbb.g_01062	Prbl.g_00935
OG0001129	Prbb.g_01063	Prbl.g_00934
OG0001130	Prbb.g_01064	Prbl.g_00933
OG0001131	Prbb.g_00897	Prbl.g_02575
OG0001132	Prbb.g_01108	Prbl.g_01603
OG0001133	Prbb.g_01085	Prbl.g_01621
OG0001134	Prbb.g_01887	Prbl.g_02204
OG0001136	Prbb.g_01520	Prbl.g_02082
OG0001137	Prbb.g_01507	Prbl.g_02102
OG0001138	Prbb.g_01486	Prbl.g_01118
OG0001139	Prbb.g_01484	Prbl.g_01116
OG0001140	Prbb.g_01483	Prbl.g_01115
OG0001141	Prbb.g_01482	Prbl.g_01114
OG0001142	Prbb.g_01481	Prbl.g_01113
OG0001143	Prbb.g_01474	Prbl.g_01376
OG0001144	Prbb.g_01469	Prbl.g_02580
OG0001145	Prbb.g_01578	Prbl.g_01711
OG0001146	Prbb.g_01590	Prbl.g_01727
OG0001147	Prbb.g_01612	Prbl.g_01333
OG0001148	Prbb.g_01641	Prbl.g_00501
OG0001149	Prbb.g_01642	Prbl.g_00500
OG0001150	Prbb.g_01643	Prbl.g_00499
OG0001151	Prbb.g_01654	Prbl.g_00487
OG0001152	Prbb.g_01655	Prbl.g_00486
OG0001153	Prbb.g_01716	Prbl.g_00704
OG0001154	Prbb.g_01717	Prbl.g_00705
OG0001155	Prbb.g_01733	Prbl.g_00454
OG0001156	Prbb.g_01736	Prbl.g_00451
OG0001157	Prbb.g_01737	Prbl.g_01604
OG0001158	Prbb.g_01738	Prbl.g_00450
OG0001159	Prbb.g_01739	Prbl.g_00449
OG0001160	Prbb.g_01765	Prbl.g_00420
OG0001161	Prbb.g_01555	Prbl.g_01601
OG0001162	Prbb.g_01778	Prbl.g_00048
OG0001163	Prbb.g_01815	Prbl.g_00406
OG0001164	Prbb.g_01819	Prbl.g_00401
OG0001165	Prbb.g_01822	Prbl.g_00398
OG0001166	Prbb.g_01840	Prbl.g_00371
OG0001167	Prbb.g_01858	Prbl.g_00350
OG0001168	Prbb.g_01859	Prbl.g_00348
OG0001169	Prbb.g_01861	Prbl.g_00346
OG0001170	Prbb.g_01863	Prbl.g_00344
OG0001171	Prbb.g_01873	Prbl.g_00334
OG0001173	Prbb.g_01927	Prbl.g_01062
OG0001174	Prbb.g_01935	Prbl.g_01054
OG0001175	Prbb.g_01936	Prbl.g_01053
OG0001176	Prbb.g_01947	Prbl.g_00953
OG0001177	Prbb.g_01945	Prbl.g_00951
OG0001179	Prbb.g_01984	Prbl.g_00982
OG0001180	Prbb.g_02007	Prbl.g_01134
OG0001181	Prbb.g_02011	Prbl.g_01138
OG0001182	Prbb.g_02019	Prbl.g_01147
OG0001183	Prbb.g_02025	Prbl.g_01175
OG0001184	Prbb.g_02041	Prbl.g_00848
OG0001185	Prbb.g_02056	Prbl.g_01291
OG0001186	Prbb.g_02097	Prbl.g_02026
OG0001187	Prbb.g_02100	Prbl.g_02022
OG0001188	Prbb.g_02102	Prbl.g_02018
OG0001189	Prbb.g_02119	Prbl.g_01996
OG0001190	Prbb.g_02124	Prbl.g_02239
OG0001191	Prbb.g_02134	Prbl.g_02226
OG0001192	Prbb.g_02139	Prbl.g_02219
OG0001193	Prbb.g_02152	Prbl.g_02181
OG0001194	Prbb.g_02153	Prbl.g_02175
OG0001195	Prbb.g_02154	Prbl.g_02174
OG0001196	Prbb.g_02175	Prbl.g_02138
OG0001197	Prbb.g_02177	Prbl.g_02136
OG0001198	Prbb.g_02186	Prbl.g_02124
OG0001199	Prbb.g_00129	Prbl.g_00602
OG0001200	Prbb.g_00131	Prbl.g_00600
OG0001201	Prbb.g_00163	Prbl.g_00551
OG0001202	Prbb.g_00256	Prbl.g_00095
OG0001203	Prbb.g_00295	Prbl.g_00197
OG0001204	Prbb.g_00301	Prbl.g_02667
OG0001205	Prbb.g_00450	Prbl.g_00642
OG0001206	Prbb.g_00469	Prbl.g_01363
OG0001207	Prbb.g_00480	Prbl.g_00503
OG0001208	Prbb.g_00487	Prbl.g_00513
OG0001209	Prbb.g_00538	Prbl.g_00763
OG0001210	Prbb.g_00543	Prbl.g_00751
OG0001211	Prbb.g_00554	Prbl.g_01884
OG0001212	Prbb.g_00596	Prbl.g_01765
OG0001213	Prbb.g_00630	Prbl.g_01631
OG0001214	Prbb.g_00638	Prbl.g_01641
OG0001215	Prbb.g_00696	Prbl.g_01858
OG0001216	Prbb.g_00715	Prbl.g_02564
OG0001217	Prbb.g_00108	Prbl.g_01904
OG0001218	Prbb.g_00754	Prbl.g_00716
OG0001219	Prbb.g_00960	Prbl.g_02435
OG0001220	Prbb.g_00837	Prbl.g_01567
OG0001221	Prbb.g_00944	Prbl.g_02383
OG0001222	Prbb.g_00893	Prbl.g_02210
OG0001223	Prbb.g_01008	Prbl.g_02503
OG0001224	Prbb.g_01066	Prbl.g_00931
OG0001225	Prbb.g_01068	Prbl.g_00929
OG0001227	Prbb.g_01090	Prbl.g_00472
OG0001228	Prbb.g_01465	Prbl.g_02585
OG0001229	Prbb.g_01201	Prbl.g_00409
OG0001230	Prbb.g_01678	Prbl.g_00252
OG0001231	Prbb.g_00758	Prbl.g_01957
OG0001232	Prbb.g_01844	Prbl.g_00366
OG0001233	Prbb.g_01864	Prbl.g_00343
OG0001234	Prbb.g_01938	Prbl.g_01050
OG0001235	Prbb.g_01942	Prbl.g_00948
OG0001236	Prbb.g_02038	Prbl.g_00852
OG0001237	Prbb.g_02042	Prbl.g_00845
OG0001238	Prbb.g_02135	Prbl.g_02225
OG0001239	Prbb.g_00126	Prbl.g_00605
OG0001240	Prbb.g_00148	Prbl.g_00568
OG0001241	Prbb.g_00157	Prbl.g_00558
OG0001242	Prbb.g_00176	Prbl.g_01322
OG0001243	Prbb.g_00183	Prbl.g_00828
OG0001245	Prbb.g_01288	Prbl.g_01693
OG0001246	Prbb.g_00508	Prbl.g_00803
OG0001247	Prbb.g_00689	Prbl.g_02295
OG0001248	Prbb.g_00691	Prbl.g_01869
OG0001249	Prbb.g_00389	Prbl.g_01195
OG0001252	Prbb.g_01061	Prbl.g_00936
OG0001253	Prbb.g_01783	Prbl.g_01686
OG0001254	Prbb.g_01889	Prbl.g_02203
OG0001255	Prbb.g_01534	Prbl.g_00036
OG0001258	Prbb.g_01820	Prbl.g_00400
OG0001259	Prbb.g_01862	Prbl.g_00345
OG0001260	Prbb.g_01879	Prbl.g_00315
OG0001261	Prbb.g_01992	Prbl.g_00991
OG0001262	Prbb.g_02117	Prbl.g_01999
OG0001263	Prbb.g_00186	Prbl.g_00826
OG0001269	Prbb.g_00836	Prbl.g_01564
OG0001273	Prbb.g_00632	Prbl.g_01634
OG0001277	Prbb.g_02163	Prbl.g_02152
OG0001279	Prbb.g_01196	Prbl.g_00156
OG0001280	Prbb.g_01585	Prbl.g_01719
OG0001281	Prbb.g_01591	Prbl.g_01728
OG0001283	Prbb.g_02171	Prbl.g_02143
OG0001285	Prbb.g_01847	Prbl.g_00362
OG0001286	Prbb.g_02005	Prbl.g_01132
OG0001288	Prbb.g_02074	Prbl.g_02059
OG0001290	Prbb.g_00156	Prbl.g_00559
OG0001294	Prbb.g_01628, Prbb.g_01553	Prbl.g_01393
OG0001295	Prbb.g_01542	Prbl.g_00748
OG0001297	Prbb.g_00518	Prbl.g_00793
OG0001300	Prbb.g_00701	Prbl.g_01873
OG0001301	Prbb.g_00703	Prbl.g_00022
OG0001302	Prbb.g_00958	Prbl.g_01930
OG0001303	Prbb.g_01388	Prbl.g_02437
OG0001307	Prbb.g_01609	Prbl.g_00723
OG0001308	Prbb.g_01696	Prbl.g_00224
OG0001309	Prbb.g_00522	Prbl.g_00787
OG0001310	Prbb.g_01834	Prbl.g_00377
OG0001311	Prbb.g_01044	Prbl.g_02537
OG0001312	Prbb.g_00969	Prbl.g_02448
OG0001316	Prbb.g_00197	Prbl.g_00809
OG0001321	Prbb.g_00456	Prbl.g_00633
OG0001322	Prbb.g_00457	Prbl.g_00632
OG0001324	Prbb.g_00702	Prbl.g_01874
OG0001326	Prbb.g_01905	Prbl.g_02168
OG0001328	Prbb.g_00940	Prbl.g_02390
OG0001329	Prbb.g_01782	Prbl.g_01079
OG0001330	Prbb.g_01579	Prbl.g_01712
OG0001331	Prbb.g_01645	Prbl.g_00497
OG0001332	Prbb.g_01731	Prbl.g_00466
OG0001334	Prbb.g_02028	Prbl.g_01179
OG0001335	Prbb.g_02029	Prbl.g_01180
OG0001336	Prbb.g_02172	Prbl.g_02142
OG0001337	Prbb.g_00383	Prbl.g_01189
OG0001339	Prbb.g_00159	Prbl.g_00556
OG0001340	Prbb.g_00384	Prbl.g_01190
OG0001341	Prbb.g_00086	Prbl.g_02285
OG0001344	Prbb.g_01512	Prbl.g_02089
OG0001347	Prbb.g_02088	Prbl.g_02051, Prbl.g_01002
OG0001348	Prbb.g_01125	Prbl.g_01243
OG0001351	Prbb.g_00459	Prbl.g_00624
OG0001352	Prbb.g_00685	Prbl.g_00027
OG0001354	Prbb.g_01001	Prbl.g_02494
OG0001355	Prbb.g_01781	Prbl.g_02379
OG0001356	Prbb.g_01164	Prbl.g_02208
OG0001357	Prbb.g_01814	Prbl.g_00628, Prbl.g_00679, Prbl.g_01685
OG0001358	Prbb.g_00621	Prbl.g_01615
OG0001360	Prbb.g_01494	Prbl.g_01104
OG0001362	Prbb.g_01700	Prbl.g_00220
OG0001363	Prbb.g_00465	Prbl.g_00218
OG0001365	Prbb.g_02128	Prbl.g_02234
OG0001366	Prbb.g_01629	Prbl.g_01335
OG0001369	Prbb.g_00147	Prbl.g_00569
OG0001370	Prbb.g_01235	Prbl.g_02288
OG0001371	Prbb.g_00684	Prbl.g_01915
OG0001372	Prbb.g_00053	Prbl.g_01943
OG0001373	Prbb.g_01904	Prbl.g_02169
OG0001374	Prbb.g_01912	Prbl.g_02161
OG0001376	Prbb.g_00899	Prbl.g_02216
OG0001377	Prbb.g_00900	Prbl.g_02217
OG0001378	Prbb.g_00439	Prbl.g_00661
OG0001380	Prbb.g_01541	Prbl.g_01572
OG0001381	Prbb.g_01637	Prbl.g_02577
OG0001385	Prbb.g_01901	Prbl.g_02172
OG0001386	Prbb.g_01902	Prbl.g_02171
OG0001387	Prbb.g_01903	Prbl.g_02170
OG0001388	Prbb.g_01906	Prbl.g_02167
OG0001389	Prbb.g_01907	Prbl.g_02166
OG0001390	Prbb.g_01908	Prbl.g_02165
OG0001391	Prbb.g_01909	Prbl.g_02164
OG0001392	Prbb.g_01910	Prbl.g_02163
OG0001393	Prbb.g_01911	Prbl.g_02162
OG0001394	Prbb.g_00948	Prbl.g_02366
OG0001395	Prbb.g_01055	Prbl.g_02548
OG0001396	Prbb.g_02089	Prbl.g_02050
OG0001397	Prbb.g_01701	Prbl.g_00219
OG0001398	Prbb.g_00732	Prbl.g_01692
OG0001401	Prbb.g_00820	Prbl.g_01541
OG0001402	Prbb.g_00625	Prbl.g_01620
OG0001403	Prbb.g_00031	Prbl.g_01976
OG0001405	Prbb.g_00377	Prbl.g_01182
OG0001406	Prbb.g_00898	Prbl.g_02215
OG0001409	Prbb.g_01508	Prbl.g_02100
OG0001410	Prbb.g_01610	Prbl.g_00724
OG0001412	Prbb.g_02086	Prbl.g_01003
OG0001414	Prbb.g_00285	Prbl.g_01918
OG0001415	Prbb.g_00287	Prbl.g_01770
OG0001418	Prbb.g_00690	Prbl.g_01046
OG0001422	Prbb.g_01086	Prbl.g_01370
OG0001423	Prbb.g_01665, Prbb.g_01664	Prbl.g_02629, Prbl.g_00738
OG0001425	Prbb.g_02138	Prbl.g_02222
OG0001431	Prbb.g_01207	Prbl.g_02617
OG0001434	Prbb.g_00953	Prbl.g_02362
OG0001435	Prbb.g_00928	Prbl.g_02411
OG0001437	Prbb.g_00286	Prbl.g_01769
OG0001441	Prbb.g_00525	Prbl.g_00782
OG0001442	Prbb.g_01667	Prbl.g_02358
OG0001443	Prbb.g_01896	Prbl.g_00408
OG0001446	Prbb.g_00134	Prbl.g_01075
OG0001450	Prbb.g_00693	Prbl.g_01847
OG0001451	Prbb.g_00848	Prbl.g_02546
OG0001455	Prbb.g_00054	Prbl.g_00138
OG0001461	Prbb.g_01437	Prbl.g_00620
OG0001463	Prbb.g_00338	Prbl.g_01445
OG0001464	Prbb.g_00739	Prbl.g_01191
OG0001470	Prbb.g_00853	Prbl.g_02028
OG0001472	Prbb.g_01371	Prbl.g_01833
OG0001475	Prbb.g_00855	Prbl.g_02030
OG0001476	Prbb.g_01509	Prbl.g_02095
OG0001477	Prbb.g_01415	Prbl.g_00017
OG0001481	Prbb.g_01077	Prbl.g_00627
OG0001484	Prbb.g_01248	Prbl.g_02573
OG0001485	Prbb.g_01208	Prbl.g_00462
OG0001487	Prbb.g_01724	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713
OG0001488	Prbb.g_01503	Prbl.g_02106
OG0001489	Prbb.g_02016	Prbl.g_01143
OG0001491	Prbb.g_00954	Prbl.g_01099
OG0001495	Prbb.g_01944	Prbl.g_00950
OG0001496	Prbb.g_01413	Prbl.g_00013
OG0001497	Prbb.g_01414	Prbl.g_00016
OG0001498	Prbb.g_00417	Prbl.g_02675
OG0001500	Prbb.g_00317	Prbl.g_01919
OG0001501	Prbb.g_01260	Prbl.g_00120
OG0001503	Prbb.g_01126	Prbl.g_01931
OG0001506	Prbb.g_01728	Prbl.g_01086
OG0001508	Prbb.g_02096	Prbl.g_02027
OG0001509	Prbb.g_02090	Prbl.g_02048, Prbl.g_01299
OG0001510	Prbb.g_02067	Prbl.g_02635
OG0001511	Prbb.g_00167	Prbl.g_00544
OG0001512	Prbb.g_01801	Prbl.g_00195
OG0001513	Prbb.g_00050	Prbl.g_01706
OG0001514	Prbb.g_01412	Prbl.g_00012
OG0001515	Prbb.g_00699	Prbl.g_01865
OG0001516	Prbb.g_00666	Prbl.g_01402
OG0001517	Prbb.g_00395	Prbl.g_01202
OG0001518	Prbb.g_02137	Prbl.g_02223
OG0001519	Prbb.g_02142	Prbl.g_02212
OG0001528	Prbb.g_00854	Prbl.g_02024
OG0001529	Prbb.g_00056	Prbl.g_01989
OG0001530	Prbb.g_00166	Prbl.g_00546
OG0001531	Prbb.g_00296	Prbl.g_00194
OG0001532	Prbb.g_01485	Prbl.g_01117
OG0001534	Prbb.g_01053	Prbl.g_02545
OG0001535	Prbb.g_01041	Prbl.g_02533
OG0001536	Prbb.g_00987	Prbl.g_02474
OG0001537	Prbb.g_00945	Prbl.g_02374
OG0001538	Prbb.g_00788	Prbl.g_02330
OG0001539	Prbb.g_00923	Prbl.g_01587
OG0001540	Prbb.g_00188	Prbl.g_00824
OG0001541	Prbb.g_00236	Prbl.g_00267
OG0001542	Prbb.g_00242	Prbl.g_00073
OG0001543	Prbb.g_00896	Prbl.g_01241
OG0001544	Prbb.g_02141	Prbl.g_02213
OG0001545	Prbb.g_02162	Prbl.g_02153
OG0001550	Prbb.g_01247	Prbl.g_01694
OG0001555	Prbb.g_01803	Prbl.g_01949
OG0001559	Prbb.g_00165	Prbl.g_00547
OG0001560	Prbb.g_00155	Prbl.g_00560
OG0001561	Prbb.g_01046	Prbl.g_02539
OG0001562	Prbb.g_01035	Prbl.g_02525
OG0001563	Prbb.g_02000	Prbl.g_00999
OG0001569	Prbb.g_01433	Prbl.g_01813
OG0001575	Prbb.g_00569	Prbl.g_01901
OG0001576	Prbb.g_01599	Prbl.g_01737
OG0001577	Prbb.g_01522	Prbl.g_02080
OG0001579	Prbb.g_00381	Prbl.g_01186
OG0001589	Prbb.g_01866	Prbl.g_00341
OG0001591	Prbb.g_00676	Prbl.g_01591
OG0001598	Prbb.g_01073	Prbl.g_02064
OG0001634	Prbb.g_00672	Prbl.g_01396
OG0001642	Prbb.g_01621	Prbl.g_01563
OG0001656	Prbb.g_00380	Prbl.g_01185
OG0001661	Prbb.g_01112	Prbl.g_01077, Prbl.g_01071
OG0001673	Prbb.g_00289	Prbl.g_01921
OG0001676	Prbb.g_00382	Prbl.g_01188
OG0001684	Prbb.g_00390	Prbl.g_01777
OG0001691	Prbb.g_01056	Prbl.g_02422
OG0001692	Prbb.g_01682	Prbl.g_00247
OG0001694	Prbb.g_00333	Prbl.g_01451
OG0001695	Prbb.g_02158	Prbl.g_02158
OG0001696	Prbb.g_00849	Prbl.g_01846
OG0001698	Prbb.g_01660	Prbl.g_00031
OG0001703	Prbb.g_00481	Prbl.g_00504
OG0001715	Prbb.g_01219	Prbl.g_01675
OG0001738	Prbb.g_00371	Prbl.g_00899
OG0001740	Prbb.g_02161	Prbl.g_02155
OG0001746	Prbb.g_01210	Prbl.g_00681
OG0001755	Prbb.g_00856	Prbl.g_00788
OG0001757	Prbb.g_01176	Prbl.g_02597, Prbl.g_01709
OG0001793	Prbb.g_01295	Prbl.g_01684
OG0001802	Prbb.g_02021	Prbl.g_01337
OG0001810	Prbb.g_00709	Prbl.g_00811
OG0001835	Prbb.g_01417	Prbl.g_00020
OG0001907	Prbb.g_00198	Prbl.g_00311
OG0001955	Prbb.g_00092	Prbl.g_01560
OG0001956	Prbb.g_00842	Prbl.g_01578
OG0001963	Prbb.g_01949	Prbl.g_01167, Prbl.g_01168
OG0001977	Prbb.g_02148	Prbl.g_02187
OG0002001	Prbb.g_01810	Prbl.g_00176
OG0002018	Prbb.g_02160	Prbl.g_02156
OG0002036	Prbb.g_01253	Prbl.g_00395
OG0002052	Prbb.g_00894	Prbl.g_02211
OG0002164	Prbb.g_01084	Prbl.g_01089
OG0002165	Prbb.g_00113	Prbl.g_01082
OG0002229	Prbb.g_02081	Prbl.g_02034
OG0002232	Prbb.g_00688	Prbl.g_01834
OG0002240	Prbb.g_00178	Prbl.g_01334
OG0002282	Prbb.g_00905	Prbl.g_01093
OG0002283	Prbb.g_01386	Prbl.g_01705
OG0002284	Prbb.g_01565	Prbl.g_01868
OG0002381	Prbb.g_01616	Prbl.g_00200
OG0002383	Prbb.g_01382	Prbl.g_02595
OG0002434	Prbb.g_00563	Prbl.g_01893
OG0002449	Prbb.g_02159	Prbl.g_02157
OG0002493	Prbb.g_01240, Prbb.g_01233	Prbl.g_01908
OG0002704	Prbb.g_02080	Prbl.g_02035
OG0002905	Prbb.g_02091	Prbl.g_02044
