Orthogroup	Prbb	Prbh
OG0001051	Prbb.g_00449	Prbh.g_00388
OG0001052	Prbb.g_00475	Prbh.g_00360
OG0001053	Prbb.g_00488	Prbh.g_00348
OG0001054	Prbb.g_00502	Prbh.g_00333
OG0001055	Prbb.g_00521	Prbh.g_00313
OG0001056	Prbb.g_00539	Prbh.g_00293
OG0001057	Prbb.g_00544	Prbh.g_00289
OG0001058	Prbb.g_00553	Prbh.g_00281
OG0001059	Prbb.g_00557	Prbh.g_00277
OG0001060	Prbb.g_00564	Prbh.g_00270
OG0001061	Prbb.g_00577	Prbh.g_00255
OG0001062	Prbb.g_00579	Prbh.g_00253
OG0001063	Prbb.g_00580	Prbh.g_00251
OG0001064	Prbb.g_00581	Prbh.g_00250
OG0001065	Prbb.g_00582	Prbh.g_00249
OG0001066	Prbb.g_00583	Prbh.g_00248
OG0001067	Prbb.g_00584	Prbh.g_00247
OG0001068	Prbb.g_00585	Prbh.g_00246
OG0001069	Prbb.g_00586	Prbh.g_00245
OG0001070	Prbb.g_00588	Prbh.g_00243
OG0001071	Prbb.g_00589	Prbh.g_00242
OG0001072	Prbb.g_00590	Prbh.g_00240
OG0001073	Prbb.g_00604	Prbh.g_00226
OG0001074	Prbb.g_00616	Prbh.g_00214
OG0001075	Prbb.g_00617	Prbh.g_00213
OG0001076	Prbb.g_00624	Prbh.g_01459
OG0001077	Prbb.g_00629	Prbh.g_01453
OG0001078	Prbb.g_00637	Prbh.g_01217
OG0001079	Prbb.g_00648	Prbh.g_01206
OG0001080	Prbb.g_00654	Prbh.g_01200
OG0001081	Prbb.g_00656	Prbh.g_01198
OG0001082	Prbb.g_00657	Prbh.g_01197
OG0001083	Prbb.g_00662	Prbh.g_01192
OG0001084	Prbb.g_00664	Prbh.g_01191
OG0001085	Prbb.g_00674	Prbh.g_00904
OG0001086	Prbb.g_00675	Prbh.g_00905
OG0001087	Prbb.g_00694	Prbh.g_00923
OG0001088	Prbb.g_00695	Prbh.g_00924
OG0001089	Prbb.g_00705	Prbh.g_00935
OG0001090	Prbb.g_00714	Prbh.g_00946
OG0001091	Prbb.g_00716	Prbh.g_01170
OG0001092	Prbb.g_00717	Prbh.g_01169
OG0001093	Prbb.g_00722	Prbh.g_01164
OG0001094	Prbb.g_00777	Prbh.g_01171
OG0001095	Prbb.g_00796	Prbh.g_00966
OG0001096	Prbb.g_00811	Prbh.g_00980
OG0001097	Prbb.g_00830	Prbh.g_00999
OG0001098	Prbb.g_00847	Prbh.g_01019
OG0001099	Prbb.g_00917	Prbh.g_00861
OG0001100	Prbb.g_00924	Prbh.g_00870
OG0001101	Prbb.g_00926	Prbh.g_00872
OG0001102	Prbb.g_00929	Prbh.g_00875
OG0001103	Prbb.g_00931	Prbh.g_00877
OG0001104	Prbb.g_00763	Prbh.g_00899
OG0001105	Prbb.g_00767	Prbh.g_00903
OG0001106	Prbb.g_00979	Prbh.g_01074
OG0001107	Prbb.g_00989	Prbh.g_01084
OG0001108	Prbb.g_00993	Prbh.g_01088
OG0001109	Prbb.g_00994	Prbh.g_01089
OG0001110	Prbb.g_00996	Prbh.g_01091
OG0001111	Prbb.g_00997	Prbh.g_01092
OG0001112	Prbb.g_00998	Prbh.g_01093
OG0001113	Prbb.g_00999	Prbh.g_01094
OG0001114	Prbb.g_01000	Prbh.g_01095
OG0001115	Prbb.g_01002	Prbh.g_01097
OG0001116	Prbb.g_01003	Prbh.g_01098
OG0001117	Prbb.g_01004	Prbh.g_01099
OG0001118	Prbb.g_01005	Prbh.g_01100
OG0001119	Prbb.g_01006	Prbh.g_01101
OG0001120	Prbb.g_01007	Prbh.g_01102
OG0001122	Prbb.g_01038	Prbh.g_01119
OG0001123	Prbb.g_01043	Prbh.g_01124
OG0001124	Prbb.g_01045	Prbh.g_01126
OG0001125	Prbb.g_01047	Prbh.g_01128
OG0001126	Prbb.g_01058	Prbh.g_01042
OG0001127	Prbb.g_01059	Prbh.g_01041
OG0001128	Prbb.g_01062	Prbh.g_01039
OG0001129	Prbb.g_01063	Prbh.g_01038
OG0001130	Prbb.g_01064	Prbh.g_01037
OG0001131	Prbb.g_00897	Prbh.g_00411
OG0001132	Prbb.g_01108	Prbh.g_00827
OG0001133	Prbb.g_01085	Prbh.g_00008
OG0001134	Prbb.g_01887	Prbh.g_01868
OG0001135	Prbb.g_01890	Prbh.g_01865
OG0001136	Prbb.g_01520	Prbh.g_01286
OG0001137	Prbb.g_01507	Prbh.g_01273
OG0001138	Prbb.g_01486	Prbh.g_01252
OG0001139	Prbb.g_01484	Prbh.g_01250
OG0001140	Prbb.g_01483	Prbh.g_01249
OG0001141	Prbb.g_01482	Prbh.g_01248
OG0001142	Prbb.g_01481	Prbh.g_01247
OG0001143	Prbb.g_01474	Prbh.g_01240
OG0001144	Prbb.g_01469	Prbh.g_01235
OG0001145	Prbb.g_01578	Prbh.g_01365
OG0001146	Prbb.g_01590	Prbh.g_01377
OG0001147	Prbb.g_01612	Prbh.g_00002
OG0001148	Prbb.g_01641	Prbh.g_00011
OG0001149	Prbb.g_01642	Prbh.g_00012
OG0001150	Prbb.g_01643	Prbh.g_00013
OG0001151	Prbb.g_01654	Prbh.g_00025
OG0001152	Prbb.g_01655	Prbh.g_00026
OG0001153	Prbb.g_01716	Prbh.g_00131
OG0001154	Prbb.g_01717	Prbh.g_00132
OG0001155	Prbb.g_01733	Prbh.g_00149
OG0001156	Prbb.g_01736	Prbh.g_00152
OG0001157	Prbb.g_01737	Prbh.g_00153
OG0001158	Prbb.g_01738	Prbh.g_00154
OG0001159	Prbb.g_01739	Prbh.g_00155
OG0001160	Prbb.g_01765	Prbh.g_00181
OG0001161	Prbb.g_01555	Prbh.g_01837
OG0001162	Prbb.g_01778	Prbh.g_01824
OG0001163	Prbb.g_01815	Prbh.g_01790
OG0001164	Prbb.g_01819	Prbh.g_01787
OG0001165	Prbb.g_01822	Prbh.g_01784
OG0001166	Prbb.g_01840	Prbh.g_01763
OG0001167	Prbb.g_01858	Prbh.g_01745
OG0001168	Prbb.g_01859	Prbh.g_01743
OG0001169	Prbb.g_01861	Prbh.g_01741
OG0001170	Prbb.g_01863	Prbh.g_01739
OG0001171	Prbb.g_01873	Prbh.g_01729
OG0001172	Prbb.g_01926	Prbh.g_01714
OG0001173	Prbb.g_01927	Prbh.g_01713
OG0001174	Prbb.g_01935	Prbh.g_01705
OG0001175	Prbb.g_01936	Prbh.g_01704
OG0001176	Prbb.g_01947	Prbh.g_01696
OG0001177	Prbb.g_01945	Prbh.g_01694
OG0001178	Prbb.g_01279	Prbh.g_01777
OG0001179	Prbb.g_01984	Prbh.g_01661
OG0001180	Prbb.g_02007	Prbh.g_01638
OG0001181	Prbb.g_02011	Prbh.g_01634
OG0001182	Prbb.g_02019	Prbh.g_01626
OG0001183	Prbb.g_02025	Prbh.g_01620
OG0001184	Prbb.g_02041	Prbh.g_01602
OG0001185	Prbb.g_02056	Prbh.g_01586
OG0001186	Prbb.g_02097	Prbh.g_01562
OG0001187	Prbb.g_02100	Prbh.g_01559
OG0001188	Prbb.g_02102	Prbh.g_01557
OG0001189	Prbb.g_02119	Prbh.g_01540
OG0001190	Prbb.g_02124	Prbh.g_01535
OG0001191	Prbb.g_02134	Prbh.g_01525
OG0001192	Prbb.g_02139	Prbh.g_01520
OG0001193	Prbb.g_02152	Prbh.g_01507
OG0001194	Prbb.g_02153	Prbh.g_01506
OG0001195	Prbb.g_02154	Prbh.g_01505
OG0001196	Prbb.g_02175	Prbh.g_01488
OG0001197	Prbb.g_02177	Prbh.g_01486
OG0001198	Prbb.g_02186	Prbh.g_01479
OG0001199	Prbb.g_00129	Prbh.g_00708
OG0001200	Prbb.g_00131	Prbh.g_00706
OG0001201	Prbb.g_00163	Prbh.g_00675
OG0001202	Prbb.g_00256	Prbh.g_00583
OG0001203	Prbb.g_00295	Prbh.g_00542
OG0001204	Prbb.g_00301	Prbh.g_00536
OG0001205	Prbb.g_00450	Prbh.g_00387
OG0001206	Prbb.g_00469	Prbh.g_00366
OG0001207	Prbb.g_00480	Prbh.g_00354
OG0001208	Prbb.g_00487	Prbh.g_00349
OG0001209	Prbb.g_00538	Prbh.g_00294
OG0001210	Prbb.g_00543	Prbh.g_00290
OG0001211	Prbb.g_00554	Prbh.g_00280
OG0001212	Prbb.g_00596	Prbh.g_00234
OG0001213	Prbb.g_00630	Prbh.g_01452
OG0001215	Prbb.g_00696	Prbh.g_00925
OG0001216	Prbb.g_00715	Prbh.g_00947
OG0001217	Prbb.g_00108	Prbh.g_01875
OG0001218	Prbb.g_00754	Prbh.g_01339
OG0001219	Prbb.g_00960	Prbh.g_01054
OG0001220	Prbb.g_00837	Prbh.g_01009
OG0001221	Prbb.g_00944	Prbh.g_00889
OG0001222	Prbb.g_00893	Prbh.g_01131
OG0001223	Prbb.g_01008	Prbh.g_01103
OG0001224	Prbb.g_01066	Prbh.g_01035
OG0001225	Prbb.g_01068	Prbh.g_01033
OG0001227	Prbb.g_01090	Prbh.g_01331
OG0001228	Prbb.g_01465	Prbh.g_01232
OG0001229	Prbb.g_01201	Prbh.g_01872
OG0001230	Prbb.g_01678	Prbh.g_00089
OG0001231	Prbb.g_00758	Prbh.g_00410
OG0001232	Prbb.g_01844	Prbh.g_01759
OG0001233	Prbb.g_01864	Prbh.g_01738
OG0001234	Prbb.g_01938	Prbh.g_01702
OG0001235	Prbb.g_01942	Prbh.g_01698
OG0001236	Prbb.g_02038	Prbh.g_01605
OG0001237	Prbb.g_02042	Prbh.g_01601
OG0001238	Prbb.g_02135	Prbh.g_01524
OG0001239	Prbb.g_00126	Prbh.g_00711
OG0001240	Prbb.g_00148	Prbh.g_00690
OG0001241	Prbb.g_00157	Prbh.g_00681
OG0001242	Prbb.g_00176	Prbh.g_00662
OG0001243	Prbb.g_00183	Prbh.g_00655
OG0001244	Prbb.g_00199	Prbh.g_00640
OG0001245	Prbb.g_01288	Prbh.g_01320
OG0001246	Prbb.g_00508	Prbh.g_00824
OG0001247	Prbb.g_00689	Prbh.g_00918
OG0001248	Prbb.g_00691	Prbh.g_00920
OG0001249	Prbb.g_00389	Prbh.g_00442
OG0001251	Prbb.g_01913	Prbh.g_00858
OG0001252	Prbb.g_01061	Prbh.g_01040
OG0001253	Prbb.g_01783	Prbh.g_01442
OG0001254	Prbb.g_01889	Prbh.g_01866
OG0001255	Prbb.g_01534	Prbh.g_01300
OG0001256	Prbb.g_01774	Prbh.g_00188
OG0001258	Prbb.g_01820	Prbh.g_01786
OG0001259	Prbb.g_01862	Prbh.g_01740
OG0001261	Prbb.g_01992	Prbh.g_01653
OG0001262	Prbb.g_02117	Prbh.g_01542
OG0001263	Prbb.g_00186	Prbh.g_00653
OG0001269	Prbb.g_00836	Prbh.g_01008
OG0001273	Prbb.g_00632	Prbh.g_01222
OG0001279	Prbb.g_01196	Prbh.g_01396
OG0001280	Prbb.g_01585	Prbh.g_01372
OG0001281	Prbb.g_01591	Prbh.g_01378
OG0001282	Prbb.g_01640	Prbh.g_00010
OG0001283	Prbb.g_02171	Prbh.g_01492
OG0001284	Prbb.g_01759	Prbh.g_00175
OG0001285	Prbb.g_01847	Prbh.g_01756
OG0001286	Prbb.g_02005	Prbh.g_01640
OG0001287	Prbb.g_02063	Prbh.g_01579
OG0001288	Prbb.g_02074	Prbh.g_01569
OG0001289	Prbb.g_00142	Prbh.g_00696
OG0001290	Prbb.g_00156	Prbh.g_00682
OG0001296	Prbb.g_00513	Prbh.g_00321
OG0001297	Prbb.g_00518	Prbh.g_00316
OG0001299	Prbb.g_00669	Prbh.g_01186
OG0001300	Prbb.g_00701	Prbh.g_00929
OG0001301	Prbb.g_00703	Prbh.g_00934
OG0001302	Prbb.g_00958	Prbh.g_01051
OG0001304	Prbb.g_01052	Prbh.g_01136
OG0001305	Prbb.g_00888	Prbh.g_01027
OG0001306	Prbb.g_01532	Prbh.g_01298
OG0001307	Prbb.g_01609	Prbh.g_01936
OG0001308	Prbb.g_01696	Prbh.g_00109
OG0001309	Prbb.g_00522	Prbh.g_00205
OG0001310	Prbb.g_01834	Prbh.g_01769
OG0001311	Prbb.g_01044	Prbh.g_01125
OG0001312	Prbb.g_00969	Prbh.g_01063
OG0001315	Prbb.g_02023	Prbh.g_01861
OG0001316	Prbb.g_00197	Prbh.g_00641
OG0001317	Prbb.g_00291	Prbh.g_00546
OG0001318	Prbb.g_00312	Prbh.g_00522
OG0001321	Prbb.g_00456	Prbh.g_00381
OG0001322	Prbb.g_00457	Prbh.g_00380
OG0001324	Prbb.g_00702	Prbh.g_00930
OG0001325	Prbb.g_00718	Prbh.g_01168
OG0001327	Prbb.g_00921	Prbh.g_00867
OG0001328	Prbb.g_00940	Prbh.g_01357
OG0001329	Prbb.g_01782	Prbh.g_01816
OG0001330	Prbb.g_01579	Prbh.g_00201
OG0001331	Prbb.g_01645	Prbh.g_00015
OG0001332	Prbb.g_01731	Prbh.g_00146
OG0001334	Prbb.g_02028	Prbh.g_01617
OG0001335	Prbb.g_02029	Prbh.g_01616
OG0001336	Prbb.g_02172	Prbh.g_01491
OG0001337	Prbb.g_00383	Prbh.g_00447
OG0001339	Prbb.g_00159	Prbh.g_00679
OG0001340	Prbb.g_00384	Prbh.g_00446
OG0001341	Prbb.g_00086	Prbh.g_01881
OG0001342	Prbb.g_01362, Prbb.g_01096	Prbh.g_00788
OG0001342	Prbb.g_01379, Prbb.g_01020, Prbb.g_01019	Prbh.g_01870
OG0001343	Prbb.g_00912	Prbh.g_00855
OG0001344	Prbb.g_01512	Prbh.g_01278
OG0001346	Prbb.g_01587	Prbh.g_01374
OG0001348	Prbb.g_01125	Prbh.g_01888
OG0001349	Prbb.g_00876	Prbh.g_00076
OG0001350	Prbb.g_00294	Prbh.g_00543
OG0001351	Prbb.g_00459	Prbh.g_00373
OG0001352	Prbb.g_00685	Prbh.g_00914
OG0001354	Prbb.g_01001	Prbh.g_01096
OG0001355	Prbb.g_01781	Prbh.g_01146
OG0001357	Prbb.g_01814	Prbh.g_01350
OG0001358	Prbb.g_00621	Prbh.g_01463
OG0001359	Prbb.g_00913	Prbh.g_00856
OG0001362	Prbb.g_01700	Prbh.g_00113
OG0001363	Prbb.g_00465	Prbh.g_00115
OG0001365	Prbb.g_02128	Prbh.g_01531
OG0001368	Prbb.g_01213, Prbb.g_01193	Prbh.g_00793, Prbh.g_01410, Prbh.g_00768
OG0001369	Prbb.g_00147	Prbh.g_00691
OG0001371	Prbb.g_00684	Prbh.g_00913
OG0001372	Prbb.g_00053	Prbh.g_01897
OG0001375	Prbb.g_00911	Prbh.g_00854
OG0001380	Prbb.g_01541	Prbh.g_01341
OG0001381	Prbb.g_01637	Prbh.g_01308
OG0001394	Prbb.g_00948	Prbh.g_00893
OG0001397	Prbb.g_01701	Prbh.g_00114
OG0001398	Prbb.g_00732	Prbh.g_01399
OG0001401	Prbb.g_00820	Prbh.g_00990
OG0001402	Prbb.g_00625	Prbh.g_01458
OG0001403	Prbb.g_00031	Prbh.g_00750
OG0001404	Prbb.g_00123	Prbh.g_00714
OG0001405	Prbb.g_00377	Prbh.g_00453
OG0001407	Prbb.g_00903	Prbh.g_01345
OG0001409	Prbb.g_01508	Prbh.g_01274
OG0001410	Prbb.g_01610	Prbh.g_01937
OG0001414	Prbb.g_00285	Prbh.g_00551
OG0001415	Prbb.g_00287	Prbh.g_00549
OG0001418	Prbb.g_00690	Prbh.g_00919
OG0001421	Prbb.g_01775	Prbh.g_00189
OG0001423	Prbb.g_01665, Prbb.g_01664	Prbh.g_01940
OG0001424	Prbb.g_01449	Prbh.g_00825
OG0001425	Prbb.g_02138	Prbh.g_01521
OG0001429	Prbb.g_00961	Prbh.g_01055
OG0001430	Prbb.g_00901	Prbh.g_01340
OG0001431	Prbb.g_01207	Prbh.g_01329, Prbh.g_00773
OG0001435	Prbb.g_00928	Prbh.g_00874
OG0001437	Prbb.g_00286	Prbh.g_00550
OG0001440	Prbb.g_01286	Prbh.g_01827
OG0001441	Prbb.g_00525	Prbh.g_00308
OG0001443	Prbb.g_01896	Prbh.g_01871
OG0001446	Prbb.g_00134	Prbh.g_01878
OG0001450	Prbb.g_00693	Prbh.g_00922
OG0001451	Prbb.g_00848	Prbh.g_01020
OG0001453	Prbb.g_01011	Prbh.g_01927
OG0001455	Prbb.g_00054	Prbh.g_01334
OG0001460	Prbb.g_01162	Prbh.g_01791
OG0001461	Prbb.g_01437	Prbh.g_01839
OG0001463	Prbb.g_00338	Prbh.g_00492
OG0001464	Prbb.g_00739	Prbh.g_00445
OG0001466	Prbb.g_01212	Prbh.g_00775
OG0001467	Prbb.g_00115	Prbh.g_00007
OG0001468	Prbb.g_00910	Prbh.g_00846
OG0001472	Prbb.g_01371	Prbh.g_00802
OG0001476	Prbb.g_01509	Prbh.g_01275
OG0001477	Prbb.g_01415	Prbh.g_01893
OG0001481	Prbb.g_01077	Prbh.g_01356
OG0001483	Prbb.g_00430, Prbb.g_01122, Prbb.g_01786, Prbb.g_01245, Prbb.g_01320, Prbb.g_01355, Prbb.g_01402	Prbh.g_01904
OG0001484	Prbb.g_01248	Prbh.g_00200
OG0001485	Prbb.g_01208	Prbh.g_01860
OG0001486	Prbb.g_01519	Prbh.g_01285
OG0001487	Prbb.g_01724	Prbh.g_00139
OG0001488	Prbb.g_01503	Prbh.g_01269
OG0001489	Prbb.g_02016	Prbh.g_01629
OG0001490	Prbb.g_01195	Prbh.g_01826
OG0001491	Prbb.g_00954	Prbh.g_01048
OG0001494	Prbb.g_00870	Prbh.g_00068
OG0001495	Prbb.g_01944	Prbh.g_01693
OG0001496	Prbb.g_01413	Prbh.g_01895
OG0001497	Prbb.g_01414	Prbh.g_01894
OG0001498	Prbb.g_00417	Prbh.g_00414
OG0001500	Prbb.g_00317	Prbh.g_00516
OG0001501	Prbb.g_01260	Prbh.g_00864
OG0001503	Prbb.g_01126	Prbh.g_00834
OG0001505	Prbb.g_00857	Prbh.g_00063
OG0001506	Prbb.g_01728	Prbh.g_00144
OG0001510	Prbb.g_02067	Prbh.g_01575
OG0001511	Prbb.g_00167	Prbh.g_00671
OG0001512	Prbb.g_01801	Prbh.g_01335
OG0001514	Prbb.g_01412	Prbh.g_01896
OG0001515	Prbb.g_00699	Prbh.g_00927
OG0001516	Prbb.g_00666	Prbh.g_01189
OG0001517	Prbb.g_00395	Prbh.g_00438
OG0001518	Prbb.g_02137	Prbh.g_01522
OG0001519	Prbb.g_02142	Prbh.g_01517
OG0001521	Prbb.g_01446, Prbb.g_01027	Prbh.g_01046
OG0001522	Prbb.g_00816	Prbh.g_00986
OG0001523	Prbb.g_01892	Prbh.g_01863
OG0001524	Prbb.g_01893	Prbh.g_01862
OG0001526	Prbb.g_00955	Prbh.g_00726
OG0001529	Prbb.g_00056	Prbh.g_00742
OG0001530	Prbb.g_00166	Prbh.g_00672
OG0001531	Prbb.g_00296	Prbh.g_00541
OG0001532	Prbb.g_01485	Prbh.g_01251
OG0001534	Prbb.g_01053	Prbh.g_01137
OG0001535	Prbb.g_01041	Prbh.g_01122
OG0001536	Prbb.g_00987	Prbh.g_01082
OG0001537	Prbb.g_00945	Prbh.g_00890
OG0001538	Prbb.g_00788	Prbh.g_00958
OG0001539	Prbb.g_00923	Prbh.g_00869
OG0001540	Prbb.g_00188	Prbh.g_00651
OG0001541	Prbb.g_00236	Prbh.g_00603
OG0001542	Prbb.g_00242	Prbh.g_00597
OG0001543	Prbb.g_00896	Prbh.g_01876
OG0001544	Prbb.g_02141	Prbh.g_01518
OG0001545	Prbb.g_02162	Prbh.g_01502
OG0001549	Prbb.g_00846	Prbh.g_01018
OG0001552	Prbb.g_01895	Prbh.g_00191
OG0001557	Prbb.g_00949	Prbh.g_00894
OG0001559	Prbb.g_00165	Prbh.g_00673
OG0001560	Prbb.g_00155	Prbh.g_00683
OG0001561	Prbb.g_01046	Prbh.g_01127
OG0001563	Prbb.g_02000	Prbh.g_01645
OG0001566	Prbb.g_00681	Prbh.g_00910
OG0001569	Prbb.g_01433	Prbh.g_00769
OG0001571	Prbb.g_01325	Prbh.g_00792
OG0001575	Prbb.g_00569	Prbh.g_00263
OG0001576	Prbb.g_01599	Prbh.g_01386
OG0001579	Prbb.g_00381	Prbh.g_00449
OG0001581	Prbb.g_01103	Prbh.g_01389
OG0001584	Prbb.g_00773	Prbh.g_01175
OG0001586	Prbb.g_00872	Prbh.g_01913
OG0001589	Prbb.g_01866	Prbh.g_01736
OG0001591	Prbb.g_00676	Prbh.g_00906
OG0001595	Prbb.g_00122	Prbh.g_00716
OG0001596	Prbb.g_00130	Prbh.g_00707
OG0001597	Prbb.g_01725	Prbh.g_00140
OG0001598	Prbb.g_01073	Prbh.g_00932
OG0001599	Prbb.g_00467	Prbh.g_00368
OG0001600	Prbb.g_00515	Prbh.g_00319
OG0001601	Prbb.g_00679	Prbh.g_00908
OG0001603	Prbb.g_00957	Prbh.g_01050
OG0001604	Prbb.g_00941	Prbh.g_00886
OG0001606	Prbb.g_01139	Prbh.g_00842
OG0001607	Prbb.g_01223	Prbh.g_01905
OG0001608	Prbb.g_01116	Prbh.g_01139
OG0001609	Prbb.g_01726	Prbh.g_00142
OG0001610	Prbb.g_01730	Prbh.g_00145
OG0001611	Prbb.g_01141	Prbh.g_01851
OG0001612	Prbb.g_00426, Prbb.g_01166, Prbb.g_01241, Prbb.g_00885	Prbh.g_01820
OG0001613	Prbb.g_02022	Prbh.g_01622
OG0001629	Prbb.g_01179	Prbh.g_00804
OG0001630	Prbb.g_00918	Prbh.g_00862
OG0001631	Prbb.g_00740	Prbh.g_00794
OG0001634	Prbb.g_00672	Prbh.g_01183
OG0001642	Prbb.g_01621	Prbh.g_01007
OG0001644	Prbb.g_00728	Prbh.g_01158
OG0001649	Prbb.g_00902	Prbh.g_00839
OG0001656	Prbb.g_00380	Prbh.g_00450
OG0001659	Prbb.g_01489	Prbh.g_01407
OG0001661	Prbb.g_01112	Prbh.g_00781
OG0001662	Prbb.g_01365	Prbh.g_01906
OG0001664	Prbb.g_01634	Prbh.g_01353
OG0001665	Prbb.g_01636	Prbh.g_01309
OG0001676	Prbb.g_00382	Prbh.g_00448
OG0001689	Prbb.g_02072	Prbh.g_01571
OG0001691	Prbb.g_01056	Prbh.g_01045
OG0001696	Prbb.g_00849	Prbh.g_01021
OG0001697	Prbb.g_00956	Prbh.g_01049
OG0001699	Prbb.g_00464	Prbh.g_00405
OG0001706	Prbb.g_01281	Prbh.g_00785
OG0001708	Prbb.g_01536	Prbh.g_01302
OG0001709	Prbb.g_00875	Prbh.g_00077
OG0001713	Prbb.g_01131	Prbh.g_01360
OG0001722	Prbb.g_00916	Prbh.g_00860
OG0001727	Prbb.g_01338	Prbh.g_00826, Prbh.g_01852
OG0001743	Prbb.g_01317	Prbh.g_01899
OG0001746	Prbb.g_01210	Prbh.g_01400
OG0001758	Prbb.g_01572	Prbh.g_01799
OG0001778	Prbb.g_01602	Prbh.g_00810
OG0001793	Prbb.g_01295	Prbh.g_00790, Prbh.g_00767
OG0001802	Prbb.g_02021	Prbh.g_01337, Prbh.g_00801
OG0001875	Prbb.g_01573	Prbh.g_01800
OG0001876	Prbb.g_01574	Prbh.g_01801
OG0001916	Prbb.g_00500	Prbh.g_00335
OG0001922	Prbb.g_00877	Prbh.g_00078
OG0001955	Prbb.g_00092	Prbh.g_01873
OG0001956	Prbb.g_00842	Prbh.g_01014
OG0001963	Prbb.g_01949	Prbh.g_00204
OG0001977	Prbb.g_02148	Prbh.g_01511
OG0001987	Prbb.g_01374	Prbh.g_01821
OG0002036	Prbb.g_01253	Prbh.g_00197
OG0002052	Prbb.g_00894	Prbh.g_01132
OG0002062	Prbb.g_01167, Prbb.g_01275	Prbh.g_00774
OG0002164	Prbb.g_01084	Prbh.g_00852
OG0002165	Prbb.g_00113	Prbh.g_00845
OG0002176	Prbb.g_01202	Prbh.g_00820
OG0002177	Prbb.g_01454	Prbh.g_01447
OG0002232	Prbb.g_00688	Prbh.g_00917
OG0002240	Prbb.g_00178	Prbh.g_00660
OG0002273	Prbb.g_01221	Prbh.g_01859
OG0002282	Prbb.g_00905	Prbh.g_00192
OG0002283	Prbb.g_01386	Prbh.g_01889
OG0002284	Prbb.g_01565	Prbh.g_00787
OG0002293	Prbb.g_01079	Prbh.g_00783
OG0002294	Prbb.g_00104, Prbb.g_01075	Prbh.g_00853
OG0002325	Prbb.g_01252	Prbh.g_00770
OG0002345	Prbb.g_01299	Prbh.g_01823
OG0002346	Prbb.g_01633	Prbh.g_01310
OG0002347	Prbb.g_01850	Prbh.g_01753
OG0002392	Prbb.g_01136, Prbb.g_00093, Prbb.g_01263	Prbh.g_01324
OG0002423	Prbb.g_01315	Prbh.g_01402
OG0002453	Prbb.g_01251	Prbh.g_01846
OG0002455	Prbb.g_01798	Prbh.g_01886
OG0002456	Prbb.g_02033	Prbh.g_01611
OG0002497	Prbb.g_01184	Prbh.g_00796
OG0002501	Prbb.g_00098	Prbh.g_01842
OG0002502	Prbb.g_00106	Prbh.g_00847
OG0002503	Prbb.g_00471	Prbh.g_00364
OG0002504	Prbb.g_00712	Prbh.g_00944
OG0002505	Prbb.g_00850	Prbh.g_01403
OG0002508	Prbb.g_01143	Prbh.g_00808
OG0002509	Prbb.g_01276	Prbh.g_00798
OG0002510	Prbb.g_01283	Prbh.g_00830
OG0002511	Prbb.g_01307	Prbh.g_00495
OG0002512	Prbb.g_01453	Prbh.g_01446
OG0002513	Prbb.g_01548	Prbh.g_01315
OG0002514	Prbb.g_01764	Prbh.g_00180
OG0002515	Prbb.g_01891	Prbh.g_01864
OG0002516	Prbb.g_01918	Prbh.g_01314
OG0002517	Prbb.g_01950	Prbh.g_00210
OG0002584	Prbb.g_00105	Prbh.g_01140
OG0002586	Prbb.g_01630	Prbh.g_00911
OG0002587	Prbb.g_01916	Prbh.g_01795
OG0002656	Prbb.g_01142	Prbh.g_01354
OG0002657	Prbb.g_01274	Prbh.g_00942
OG0002658	Prbb.g_01540	Prbh.g_01306
OG0002660	Prbb.g_01805	Prbh.g_01338
OG0002662	Prbb.g_01427	Prbh.g_01352
OG0002719	Prbb.g_01128	Prbh.g_01844
OG0002727	Prbb.g_01361	Prbh.g_01145
OG0002728	Prbb.g_00908	Prbh.g_00849
OG0002816	Prbb.g_01398	Prbh.g_01849
OG0002818	Prbb.g_01543	Prbh.g_00843
OG0003069	Prbb.g_01278	Prbh.g_01908
OG0003226	Prbb.g_00741	Prbh.g_01951
OG0003227	Prbb.g_00743	Prbh.g_01854
OG0003229	Prbb.g_01205	Prbh.g_01910
OG0003230	Prbb.g_01224	Prbh.g_00818
OG0003411	Prbb.g_00749	Prbh.g_00816
OG0003412	Prbb.g_00904	Prbh.g_01395
OG0003414	Prbb.g_01098	Prbh.g_01441
OG0004260	Prbb.g_00043	Prbh.g_01946
OG0004655	Prbb.g_01604	Prbh.g_01930
OG0004657	Prbb.g_01203	Prbh.g_01907
