Orthogroup	Prbb	Syaq
OG0001096	Prbb.g_00811	Syaq.g_02370
OG0001097	Prbb.g_00830	Syaq.g_02393
OG0001098	Prbb.g_00847	Syaq.g_02415
OG0001099	Prbb.g_00917	Syaq.g_01471
OG0001100	Prbb.g_00924	Syaq.g_02262
OG0001101	Prbb.g_00926	Syaq.g_02263
OG0001102	Prbb.g_00929	Syaq.g_02266
OG0001103	Prbb.g_00931	Syaq.g_02268
OG0001104	Prbb.g_00763	Syaq.g_02316
OG0001105	Prbb.g_00767	Syaq.g_02320
OG0001106	Prbb.g_00979	Syaq.g_02471
OG0001108	Prbb.g_00993	Syaq.g_02491
OG0001109	Prbb.g_00994	Syaq.g_02493
OG0001110	Prbb.g_00996	Syaq.g_02495
OG0001111	Prbb.g_00997	Syaq.g_02497
OG0001112	Prbb.g_00998	Syaq.g_02499
OG0001113	Prbb.g_00999	Syaq.g_02539
OG0001114	Prbb.g_01000	Syaq.g_02500
OG0001115	Prbb.g_01002	Syaq.g_02504
OG0001116	Prbb.g_01003	Syaq.g_02506
OG0001117	Prbb.g_01004	Syaq.g_02507
OG0001118	Prbb.g_01005	Syaq.g_02508
OG0001119	Prbb.g_01006	Syaq.g_02510
OG0001120	Prbb.g_01007	Syaq.g_02514
OG0001121	Prbb.g_01627	Syaq.g_01919
OG0001122	Prbb.g_01038	Syaq.g_00069
OG0001123	Prbb.g_01043	Syaq.g_00061
OG0001124	Prbb.g_01045	Syaq.g_00060
OG0001125	Prbb.g_01047	Syaq.g_00058
OG0001126	Prbb.g_01058	Syaq.g_02693
OG0001127	Prbb.g_01059	Syaq.g_02692
OG0001128	Prbb.g_01062	Syaq.g_02689
OG0001129	Prbb.g_01063	Syaq.g_02687
OG0001130	Prbb.g_01064	Syaq.g_02686
OG0001131	Prbb.g_00897	Syaq.g_02284
OG0001132	Prbb.g_01108	Syaq.g_01872
OG0001133	Prbb.g_01085	Syaq.g_02063
OG0001134	Prbb.g_01887	Syaq.g_02213
OG0001136	Prbb.g_01520	Syaq.g_00252
OG0001137	Prbb.g_01507	Syaq.g_00228
OG0001138	Prbb.g_01486	Syaq.g_00196
OG0001139	Prbb.g_01484	Syaq.g_00194
OG0001140	Prbb.g_01483	Syaq.g_00193
OG0001141	Prbb.g_01482	Syaq.g_00192
OG0001142	Prbb.g_01481	Syaq.g_00191
OG0001143	Prbb.g_01474	Syaq.g_00182
OG0001144	Prbb.g_01469	Syaq.g_00166
OG0001145	Prbb.g_01578	Syaq.g_00284
OG0001146	Prbb.g_01590	Syaq.g_00305
OG0001147	Prbb.g_01612	Syaq.g_00438
OG0001148	Prbb.g_01641	Syaq.g_01761
OG0001149	Prbb.g_01642	Syaq.g_01760
OG0001150	Prbb.g_01643	Syaq.g_01759
OG0001151	Prbb.g_01654	Syaq.g_01746
OG0001152	Prbb.g_01655	Syaq.g_01745
OG0001153	Prbb.g_01716	Syaq.g_00413
OG0001154	Prbb.g_01717	Syaq.g_00414
OG0001155	Prbb.g_01733	Syaq.g_01739
OG0001156	Prbb.g_01736	Syaq.g_01729
OG0001157	Prbb.g_01737	Syaq.g_01728
OG0001158	Prbb.g_01738	Syaq.g_01727
OG0001159	Prbb.g_01739	Syaq.g_01726
OG0001160	Prbb.g_01765	Syaq.g_01693
OG0001161	Prbb.g_01555	Syaq.g_01233
OG0001162	Prbb.g_01778	Syaq.g_00331
OG0001163	Prbb.g_01815	Syaq.g_01685
OG0001164	Prbb.g_01819	Syaq.g_01679
OG0001165	Prbb.g_01822	Syaq.g_01674
OG0001166	Prbb.g_01840	Syaq.g_01652
OG0001167	Prbb.g_01858	Syaq.g_01039
OG0001169	Prbb.g_01861	Syaq.g_01620
OG0001170	Prbb.g_01863	Syaq.g_01618
OG0001171	Prbb.g_01873	Syaq.g_01607
OG0001172	Prbb.g_01926	Syaq.g_00690
OG0001173	Prbb.g_01927	Syaq.g_00689
OG0001174	Prbb.g_01935	Syaq.g_00681
OG0001175	Prbb.g_01936	Syaq.g_00680
OG0001176	Prbb.g_01947	Syaq.g_00656
OG0001177	Prbb.g_01945	Syaq.g_00658
OG0001178	Prbb.g_01279	Syaq.g_01667
OG0001179	Prbb.g_01984	Syaq.g_00626
OG0001180	Prbb.g_02007	Syaq.g_00600
OG0001181	Prbb.g_02011	Syaq.g_00596
OG0001182	Prbb.g_02019	Syaq.g_00587
OG0001183	Prbb.g_02025	Syaq.g_00579
OG0001184	Prbb.g_02041	Syaq.g_00995
OG0001185	Prbb.g_02056	Syaq.g_01022
OG0001186	Prbb.g_02097	Syaq.g_01058
OG0001187	Prbb.g_02100	Syaq.g_01061
OG0001188	Prbb.g_02102	Syaq.g_01065
OG0001189	Prbb.g_02119	Syaq.g_01095
OG0001190	Prbb.g_02124	Syaq.g_01264
OG0001191	Prbb.g_02134	Syaq.g_01248
OG0001192	Prbb.g_02139	Syaq.g_01242
OG0001193	Prbb.g_02152	Syaq.g_01217
OG0001194	Prbb.g_02153	Syaq.g_01214
OG0001195	Prbb.g_02154	Syaq.g_01213
OG0001196	Prbb.g_02175	Syaq.g_01169
OG0001197	Prbb.g_02177	Syaq.g_01167
OG0001198	Prbb.g_02186	Syaq.g_01153
OG0001199	Prbb.g_00129	Syaq.g_01553
OG0001200	Prbb.g_00131	Syaq.g_01551
OG0001201	Prbb.g_00163	Syaq.g_01486
OG0001202	Prbb.g_00256	Syaq.g_01358
OG0001203	Prbb.g_00295	Syaq.g_01581
OG0001204	Prbb.g_00301	Syaq.g_00709
OG0001205	Prbb.g_00450	Syaq.g_00491
OG0001206	Prbb.g_00469	Syaq.g_00468
OG0001207	Prbb.g_00480	Syaq.g_01764
OG0001208	Prbb.g_00487	Syaq.g_01774
OG0001209	Prbb.g_00538	Syaq.g_01841
OG0001210	Prbb.g_00543	Syaq.g_01852
OG0001211	Prbb.g_00554	Syaq.g_01932
OG0001212	Prbb.g_00596	Syaq.g_01990
OG0001213	Prbb.g_00630	Syaq.g_02072
OG0001214	Prbb.g_00638	Syaq.g_02084
OG0001215	Prbb.g_00696	Syaq.g_02580
OG0001216	Prbb.g_00715	Syaq.g_00026
OG0001217	Prbb.g_00108	Syaq.g_01885
OG0001218	Prbb.g_00754	Syaq.g_00423
OG0001219	Prbb.g_00960	Syaq.g_02434
OG0001220	Prbb.g_00837	Syaq.g_02412
OG0001221	Prbb.g_00944	Syaq.g_02300
OG0001222	Prbb.g_00893	Syaq.g_02472
OG0001223	Prbb.g_01008	Syaq.g_02516
OG0001224	Prbb.g_01066	Syaq.g_02683
OG0001225	Prbb.g_01068	Syaq.g_02681
OG0001227	Prbb.g_01090	Syaq.g_00333
OG0001230	Prbb.g_01678	Syaq.g_00361
OG0001231	Prbb.g_00758	Syaq.g_01133
OG0001232	Prbb.g_01844	Syaq.g_01643
OG0001233	Prbb.g_01864	Syaq.g_01617
OG0001234	Prbb.g_01938	Syaq.g_00676
OG0001235	Prbb.g_01942	Syaq.g_00665
OG0001236	Prbb.g_02038	Syaq.g_00990
OG0001237	Prbb.g_02042	Syaq.g_00999
OG0001238	Prbb.g_02135	Syaq.g_01246
OG0001239	Prbb.g_00126	Syaq.g_01556
OG0001240	Prbb.g_00148	Syaq.g_01502
OG0001241	Prbb.g_00157	Syaq.g_01492
OG0001243	Prbb.g_00183	Syaq.g_01457
OG0001244	Prbb.g_00199	Syaq.g_01430
OG0001245	Prbb.g_01288	Syaq.g_01916
OG0001246	Prbb.g_00508	Syaq.g_01802
OG0001248	Prbb.g_00691	Syaq.g_01891
OG0001249	Prbb.g_00389	Syaq.g_00563
OG0001251	Prbb.g_01913	Syaq.g_02135
OG0001252	Prbb.g_01061	Syaq.g_02690
OG0001253	Prbb.g_01783	Syaq.g_01918
OG0001254	Prbb.g_01889	Syaq.g_02214
OG0001255	Prbb.g_01534	Syaq.g_02111
OG0001256	Prbb.g_01774	Syaq.g_01686
OG0001258	Prbb.g_01820	Syaq.g_01676
OG0001259	Prbb.g_01862	Syaq.g_01619
OG0001260	Prbb.g_01879	Syaq.g_01595
OG0001261	Prbb.g_01992	Syaq.g_00617
OG0001262	Prbb.g_02117	Syaq.g_01093
OG0001263	Prbb.g_00186	Syaq.g_01454
OG0001269	Prbb.g_00836	Syaq.g_01866
OG0001273	Prbb.g_00632	Syaq.g_02077
OG0001279	Prbb.g_01196	Syaq.g_01867
OG0001280	Prbb.g_01585	Syaq.g_00294
OG0001281	Prbb.g_01591	Syaq.g_00306
OG0001282	Prbb.g_01640	Syaq.g_01762
OG0001283	Prbb.g_02171	Syaq.g_01175
OG0001284	Prbb.g_01759	Syaq.g_01700
OG0001285	Prbb.g_01847	Syaq.g_01639
OG0001286	Prbb.g_02005	Syaq.g_00602
OG0001287	Prbb.g_02063	Syaq.g_01030
OG0001289	Prbb.g_00142	Syaq.g_01528
OG0001290	Prbb.g_00156	Syaq.g_01493
OG0001294	Prbb.g_01628, Prbb.g_01553	Syaq.g_02252
OG0001296	Prbb.g_00513	Syaq.g_01808
OG0001297	Prbb.g_00518	Syaq.g_01812
OG0001299	Prbb.g_00669	Syaq.g_02246
OG0001300	Prbb.g_00701	Syaq.g_02589
OG0001301	Prbb.g_00703	Syaq.g_02602
OG0001302	Prbb.g_00958	Syaq.g_02115
OG0001303	Prbb.g_01388	Syaq.g_02437
OG0001304	Prbb.g_01052	Syaq.g_00049
OG0001305	Prbb.g_00888	Syaq.g_02673
OG0001306	Prbb.g_01532	Syaq.g_00267
OG0001308	Prbb.g_01696	Syaq.g_00385
OG0001312	Prbb.g_00969	Syaq.g_02449
OG0001315	Prbb.g_02023	Syaq.g_00581
OG0001316	Prbb.g_00197	Syaq.g_01437
OG0001317	Prbb.g_00291	Syaq.g_01576
OG0001318	Prbb.g_00312	Syaq.g_00728
OG0001321	Prbb.g_00456	Syaq.g_00483
OG0001322	Prbb.g_00457	Syaq.g_00482
OG0001324	Prbb.g_00702	Syaq.g_02590
OG0001325	Prbb.g_00718	Syaq.g_00030
OG0001326	Prbb.g_01905	Syaq.g_01205
OG0001327	Prbb.g_00921	Syaq.g_02259
OG0001328	Prbb.g_00940	Syaq.g_02280
OG0001329	Prbb.g_01782	Syaq.g_02113
OG0001330	Prbb.g_01579	Syaq.g_00287
OG0001331	Prbb.g_01645	Syaq.g_01757
OG0001336	Prbb.g_02172	Syaq.g_01174
OG0001337	Prbb.g_00383	Syaq.g_00564
OG0001343	Prbb.g_00912	Syaq.g_00700
OG0001345	Prbb.g_01496	Syaq.g_00213
OG0001346	Prbb.g_01587	Syaq.g_00298
OG0001347	Prbb.g_02088	Syaq.g_01063
OG0001348	Prbb.g_01125	Syaq.g_02703
OG0001349	Prbb.g_00876	Syaq.g_00942
OG0001350	Prbb.g_00294	Syaq.g_01580
OG0001351	Prbb.g_00459	Syaq.g_00476
OG0001352	Prbb.g_00685	Syaq.g_01904
OG0001354	Prbb.g_01001	Syaq.g_02503
OG0001355	Prbb.g_01781	Syaq.g_00797
OG0001356	Prbb.g_01164	Syaq.g_02555
OG0001358	Prbb.g_00621	Syaq.g_02056
OG0001359	Prbb.g_00913	Syaq.g_00699
OG0001360	Prbb.g_01494	Syaq.g_00211
OG0001365	Prbb.g_02128	Syaq.g_01259
OG0001368	Prbb.g_01213, Prbb.g_01193	Syaq.g_00708
OG0001369	Prbb.g_00147	Syaq.g_01503
OG0001373	Prbb.g_01904	Syaq.g_01206
OG0001374	Prbb.g_01912	Syaq.g_01198
OG0001375	Prbb.g_00911	Syaq.g_00701
OG0001378	Prbb.g_00439	Syaq.g_00506
OG0001380	Prbb.g_01541	Syaq.g_01915
OG0001385	Prbb.g_01901	Syaq.g_01209
OG0001386	Prbb.g_01902	Syaq.g_01208
OG0001387	Prbb.g_01903	Syaq.g_01207
OG0001388	Prbb.g_01906	Syaq.g_01204
OG0001389	Prbb.g_01907	Syaq.g_01203
OG0001390	Prbb.g_01908	Syaq.g_01202
OG0001391	Prbb.g_01909	Syaq.g_01201
OG0001392	Prbb.g_01910	Syaq.g_01200
OG0001393	Prbb.g_01911	Syaq.g_01199
OG0001394	Prbb.g_00948	Syaq.g_02307
OG0001395	Prbb.g_01055	Syaq.g_00045
OG0001401	Prbb.g_00820	Syaq.g_02383
OG0001402	Prbb.g_00625	Syaq.g_02061
OG0001408	Prbb.g_00097	Syaq.g_02125
OG0001409	Prbb.g_01508	Syaq.g_00229
OG0001413	Prbb.g_00759	Syaq.g_00139
OG0001417	Prbb.g_01552	Syaq.g_02502
OG0001418	Prbb.g_00690	Syaq.g_00243
OG0001420	Prbb.g_01183	Syaq.g_01833
OG0001429	Prbb.g_00961	Syaq.g_02438
OG0001430	Prbb.g_00901	Syaq.g_01271
OG0001432	Prbb.g_01033	Syaq.g_01862
OG0001433	Prbb.g_01163	Syaq.g_00128
OG0001434	Prbb.g_00953	Syaq.g_02312
OG0001435	Prbb.g_00928	Syaq.g_02265
OG0001439	Prbb.g_00358	Syaq.g_00863
OG0001441	Prbb.g_00525	Syaq.g_01822
OG0001442	Prbb.g_01667	Syaq.g_02322
OG0001443	Prbb.g_01896	Syaq.g_01236
OG0001447	Prbb.g_00184	Syaq.g_01456
OG0001453	Prbb.g_01011	Syaq.g_02522
OG0001454	Prbb.g_01280	Syaq.g_01917
OG0001456	Prbb.g_01559	Syaq.g_01196
OG0001457	Prbb.g_01558	Syaq.g_01195
OG0001458	Prbb.g_01557	Syaq.g_01194
OG0001460	Prbb.g_01162	Syaq.g_00129
OG0001461	Prbb.g_01437	Syaq.g_02163
OG0001467	Prbb.g_00115	Syaq.g_00354
OG0001470	Prbb.g_00853	Syaq.g_00903
OG0001471	Prbb.g_01554	Syaq.g_00859
OG0001473	Prbb.g_01623	Syaq.g_02134
OG0001474	Prbb.g_00399	Syaq.g_00552
OG0001475	Prbb.g_00855	Syaq.g_00905
OG0001476	Prbb.g_01509	Syaq.g_00233
OG0001477	Prbb.g_01415	Syaq.g_02599
OG0001480	Prbb.g_01215	Syaq.g_02121
OG0001482	Prbb.g_01089	Syaq.g_02512
OG0001484	Prbb.g_01248	Syaq.g_02628
OG0001486	Prbb.g_01519	Syaq.g_00251
OG0001487	Prbb.g_01724	Syaq.g_00422
OG0001488	Prbb.g_01503	Syaq.g_00224
OG0001489	Prbb.g_02016	Syaq.g_00591
OG0001494	Prbb.g_00870	Syaq.g_00931
OG0001495	Prbb.g_01944	Syaq.g_00659
OG0001496	Prbb.g_01413	Syaq.g_02596
OG0001497	Prbb.g_01414	Syaq.g_02598
OG0001498	Prbb.g_00417	Syaq.g_00528
OG0001505	Prbb.g_00857	Syaq.g_00934
OG0001508	Prbb.g_02096	Syaq.g_00902
OG0001510	Prbb.g_02067	Syaq.g_01034
OG0001511	Prbb.g_00167	Syaq.g_01478
OG0001512	Prbb.g_01801	Syaq.g_01583
OG0001514	Prbb.g_01412	Syaq.g_02595
OG0001515	Prbb.g_00699	Syaq.g_02585
OG0001516	Prbb.g_00666	Syaq.g_02243
OG0001517	Prbb.g_00395	Syaq.g_00558
OG0001518	Prbb.g_02137	Syaq.g_01244
OG0001519	Prbb.g_02142	Syaq.g_01234
OG0001528	Prbb.g_00854	Syaq.g_00904
OG0001529	Prbb.g_00056	Syaq.g_01102
OG0001530	Prbb.g_00166	Syaq.g_01480
OG0001531	Prbb.g_00296	Syaq.g_01584
OG0001532	Prbb.g_01485	Syaq.g_00195
OG0001534	Prbb.g_01053	Syaq.g_00048
OG0001535	Prbb.g_01041	Syaq.g_00065
OG0001536	Prbb.g_00987	Syaq.g_02480
OG0001537	Prbb.g_00945	Syaq.g_02301
OG0001538	Prbb.g_00788	Syaq.g_02345
OG0001539	Prbb.g_00923	Syaq.g_02261
OG0001540	Prbb.g_00188	Syaq.g_01452
OG0001541	Prbb.g_00236	Syaq.g_01387
OG0001542	Prbb.g_00242	Syaq.g_01379
OG0001544	Prbb.g_02141	Syaq.g_01235
OG0001545	Prbb.g_02162	Syaq.g_01185
OG0001549	Prbb.g_00846	Syaq.g_02416
OG0001551	Prbb.g_01898	Syaq.g_02572
OG0001556	Prbb.g_01154	Syaq.g_00202
OG0001557	Prbb.g_00949	Syaq.g_02308
OG0001559	Prbb.g_00165	Syaq.g_01481
OG0001560	Prbb.g_00155	Syaq.g_01494
OG0001561	Prbb.g_01046	Syaq.g_00059
OG0001562	Prbb.g_01035	Syaq.g_00073
OG0001563	Prbb.g_02000	Syaq.g_00608
OG0001564	Prbb.g_00863	Syaq.g_02158
OG0001570	Prbb.g_01331	Syaq.g_02417
OG0001575	Prbb.g_00569	Syaq.g_01949
OG0001576	Prbb.g_01599	Syaq.g_00326
OG0001577	Prbb.g_01522	Syaq.g_00254
OG0001586	Prbb.g_00872	Syaq.g_00932
OG0001591	Prbb.g_00676	Syaq.g_02254
OG0001613	Prbb.g_02022	Syaq.g_00582
OG0001623	Prbb.g_00385	Syaq.g_00567, Syaq.g_00571
OG0001634	Prbb.g_00672	Syaq.g_02249
OG0001642	Prbb.g_01621	Syaq.g_02411
OG0001659	Prbb.g_01489	Syaq.g_00199
OG0001673	Prbb.g_00289	Syaq.g_01569
OG0001692	Prbb.g_01682	Syaq.g_00366
OG0001694	Prbb.g_00333	Syaq.g_00765
OG0001695	Prbb.g_02158	Syaq.g_01191
OG0001700	Prbb.g_01161	Syaq.g_02420
OG0001703	Prbb.g_00481	Syaq.g_01765
OG0001709	Prbb.g_00875	Syaq.g_00943
OG0001713	Prbb.g_01131	Syaq.g_00232
OG0001715	Prbb.g_01219	Syaq.g_01875
OG0001733	Prbb.g_01152	Syaq.g_02256
OG0001738	Prbb.g_00371	Syaq.g_00879
OG0001739	Prbb.g_02157	Syaq.g_01192
OG0001740	Prbb.g_02161	Syaq.g_01188
OG0001755	Prbb.g_00856	Syaq.g_01817
OG0001810	Prbb.g_00709	Syaq.g_01439
OG0001816	Prbb.g_00920	Syaq.g_02258
OG0001907	Prbb.g_00198	Syaq.g_01433
OG0001915	Prbb.g_02179	Syaq.g_01158
OG0001916	Prbb.g_00500	Syaq.g_01790
OG0001917	Prbb.g_01042	Syaq.g_00063
OG0001954	Prbb.g_01209	Syaq.g_02716
OG0001979	Prbb.g_00041	Syaq.g_02581
OG0001990	Prbb.g_00074	Syaq.g_01187
OG0001991	Prbb.g_01165	Syaq.g_00123, Syaq.g_00126, Syaq.g_02278
OG0002018	Prbb.g_02160	Syaq.g_01189
OG0002052	Prbb.g_00894	Syaq.g_02551
OG0002449	Prbb.g_02159	Syaq.g_01190
OG0002506	Prbb.g_00906	Syaq.g_00278
OG0002937	Prbb.g_01605	Syaq.g_00481
