Orthogroup	Prbb	Pral
OG0001092	Prbb.g_00717	Pral.g_01725
OG0001093	Prbb.g_00722	Pral.g_01720
OG0001094	Prbb.g_00777	Pral.g_01482
OG0001095	Prbb.g_00796	Pral.g_01501
OG0001096	Prbb.g_00811	Pral.g_01515
OG0001097	Prbb.g_00830	Pral.g_01533
OG0001098	Prbb.g_00847	Pral.g_01552
OG0001099	Prbb.g_00917	Pral.g_01815
OG0001100	Prbb.g_00924	Pral.g_01807
OG0001101	Prbb.g_00926	Pral.g_01805
OG0001102	Prbb.g_00929	Pral.g_01802
OG0001103	Prbb.g_00931	Pral.g_01800
OG0001104	Prbb.g_00763	Pral.g_01777
OG0001105	Prbb.g_00767	Pral.g_01773
OG0001106	Prbb.g_00979	Pral.g_01639
OG0001107	Prbb.g_00989	Pral.g_01629
OG0001108	Prbb.g_00993	Pral.g_01625
OG0001109	Prbb.g_00994	Pral.g_01624
OG0001110	Prbb.g_00996	Pral.g_01622
OG0001111	Prbb.g_00997	Pral.g_01621
OG0001112	Prbb.g_00998	Pral.g_01620
OG0001113	Prbb.g_00999	Pral.g_01619
OG0001114	Prbb.g_01000	Pral.g_01618
OG0001115	Prbb.g_01002	Pral.g_01616
OG0001116	Prbb.g_01003	Pral.g_01615
OG0001117	Prbb.g_01004	Pral.g_01614
OG0001118	Prbb.g_01005	Pral.g_01613
OG0001119	Prbb.g_01006	Pral.g_01612
OG0001120	Prbb.g_01007	Pral.g_01611
OG0001122	Prbb.g_01038	Pral.g_01593
OG0001123	Prbb.g_01043	Pral.g_01598
OG0001124	Prbb.g_01045	Pral.g_01600
OG0001125	Prbb.g_01047	Pral.g_01602
OG0001126	Prbb.g_01058	Pral.g_01571
OG0001127	Prbb.g_01059	Pral.g_01570
OG0001128	Prbb.g_01062	Pral.g_01569
OG0001129	Prbb.g_01063	Pral.g_01568
OG0001130	Prbb.g_01064	Pral.g_01567
OG0001131	Prbb.g_00897	Pral.g_01321
OG0001132	Prbb.g_01108	Pral.g_01033
OG0001133	Prbb.g_01085	Pral.g_01314
OG0001134	Prbb.g_01887	Pral.g_00056, Pral.g_00078
OG0001135	Prbb.g_01890	Pral.g_00075
OG0001136	Prbb.g_01520	Pral.g_01364
OG0001137	Prbb.g_01507	Pral.g_01377
OG0001138	Prbb.g_01486	Pral.g_01401
OG0001139	Prbb.g_01484	Pral.g_01403
OG0001141	Prbb.g_01482	Pral.g_01404
OG0001142	Prbb.g_01481	Pral.g_01405
OG0001143	Prbb.g_01474	Pral.g_01412
OG0001144	Prbb.g_01469	Pral.g_01417
OG0001145	Prbb.g_01578	Pral.g_01289
OG0001146	Prbb.g_01590	Pral.g_01277
OG0001147	Prbb.g_01612	Pral.g_01235
OG0001148	Prbb.g_01641	Pral.g_01220
OG0001149	Prbb.g_01642	Pral.g_01219
OG0001150	Prbb.g_01643	Pral.g_01218
OG0001151	Prbb.g_01654	Pral.g_01207
OG0001152	Prbb.g_01655	Pral.g_01206
OG0001153	Prbb.g_01716	Pral.g_01128
OG0001154	Prbb.g_01717	Pral.g_01127
OG0001155	Prbb.g_01733	Pral.g_01108
OG0001156	Prbb.g_01736	Pral.g_01105
OG0001157	Prbb.g_01737	Pral.g_01104
OG0001158	Prbb.g_01738	Pral.g_01103
OG0001159	Prbb.g_01739	Pral.g_01102
OG0001160	Prbb.g_01765	Pral.g_01076
OG0001161	Prbb.g_01555	Pral.g_00045
OG0001163	Prbb.g_01815	Pral.g_00098
OG0001164	Prbb.g_01819	Pral.g_00102
OG0001165	Prbb.g_01822	Pral.g_00105
OG0001166	Prbb.g_01840	Pral.g_00126
OG0001167	Prbb.g_01858	Pral.g_00143
OG0001168	Prbb.g_01859	Pral.g_00145
OG0001169	Prbb.g_01861	Pral.g_00147
OG0001170	Prbb.g_01863	Pral.g_00149
OG0001171	Prbb.g_01873	Pral.g_00160
OG0001172	Prbb.g_01926	Pral.g_00175
OG0001173	Prbb.g_01927	Pral.g_00176
OG0001174	Prbb.g_01935	Pral.g_00184
OG0001175	Prbb.g_01936	Pral.g_00185
OG0001176	Prbb.g_01947	Pral.g_00194
OG0001177	Prbb.g_01945	Pral.g_00196
OG0001178	Prbb.g_01279	Pral.g_00112
OG0001179	Prbb.g_01984	Pral.g_00226
OG0001180	Prbb.g_02007	Pral.g_00249
OG0001181	Prbb.g_02011	Pral.g_00253
OG0001182	Prbb.g_02019	Pral.g_00261
OG0001183	Prbb.g_02025	Pral.g_00267
OG0001184	Prbb.g_02041	Pral.g_00284
OG0001185	Prbb.g_02056	Pral.g_00300
OG0001186	Prbb.g_02097	Pral.g_00324
OG0001187	Prbb.g_02100	Pral.g_00327
OG0001188	Prbb.g_02102	Pral.g_00329
OG0001189	Prbb.g_02119	Pral.g_00346
OG0001190	Prbb.g_02124	Pral.g_00351
OG0001191	Prbb.g_02134	Pral.g_00361
OG0001192	Prbb.g_02139	Pral.g_00366
OG0001193	Prbb.g_02152	Pral.g_00380
OG0001194	Prbb.g_02153	Pral.g_00381
OG0001195	Prbb.g_02154	Pral.g_00382
OG0001196	Prbb.g_02175	Pral.g_00398
OG0001197	Prbb.g_02177	Pral.g_00400
OG0001198	Prbb.g_02186	Pral.g_00407
OG0001200	Prbb.g_00131	Pral.g_00971
OG0001201	Prbb.g_00163	Pral.g_00939
OG0001203	Prbb.g_00295	Pral.g_00802
OG0001205	Prbb.g_00450	Pral.g_00648
OG0001206	Prbb.g_00469	Pral.g_00626
OG0001207	Prbb.g_00480	Pral.g_00615
OG0001208	Prbb.g_00487	Pral.g_00609
OG0001209	Prbb.g_00538	Pral.g_00555
OG0001210	Prbb.g_00543	Pral.g_00550
OG0001211	Prbb.g_00554	Pral.g_00540
OG0001212	Prbb.g_00596	Pral.g_00493
OG0001213	Prbb.g_00630	Pral.g_00458
OG0001214	Prbb.g_00638	Pral.g_01438
OG0001215	Prbb.g_00696	Pral.g_01751
OG0001216	Prbb.g_00715	Pral.g_01727
OG0001217	Prbb.g_00108	Pral.g_00023
OG0001218	Prbb.g_00754	Pral.g_01308
OG0001219	Prbb.g_00960	Pral.g_01660
OG0001220	Prbb.g_00837	Pral.g_01542
OG0001221	Prbb.g_00944	Pral.g_01788
OG0001222	Prbb.g_00893	Pral.g_01605
OG0001223	Prbb.g_01008	Pral.g_01610
OG0001224	Prbb.g_01066	Pral.g_01565
OG0001225	Prbb.g_01068	Pral.g_01563
OG0001227	Prbb.g_01090	Pral.g_01327
OG0001228	Prbb.g_01465	Pral.g_01421
OG0001229	Prbb.g_01201	Pral.g_01299
OG0001230	Prbb.g_01678	Pral.g_01174
OG0001232	Prbb.g_01844	Pral.g_00130
OG0001233	Prbb.g_01864	Pral.g_00150
OG0001234	Prbb.g_01938	Pral.g_00188
OG0001235	Prbb.g_01942	Pral.g_00192
OG0001236	Prbb.g_02038	Pral.g_00281
OG0001237	Prbb.g_02042	Pral.g_00285
OG0001238	Prbb.g_02135	Pral.g_00362
OG0001239	Prbb.g_00126	Pral.g_00976
OG0001240	Prbb.g_00148	Pral.g_00954
OG0001241	Prbb.g_00157	Pral.g_00945
OG0001242	Prbb.g_00176	Pral.g_00926
OG0001243	Prbb.g_00183	Pral.g_00919
OG0001244	Prbb.g_00199	Pral.g_00904
OG0001245	Prbb.g_01288	Pral.g_01840
OG0001246	Prbb.g_00508	Pral.g_00016, Pral.g_00586
OG0001247	Prbb.g_00689	Pral.g_01758
OG0001248	Prbb.g_00691	Pral.g_01756
OG0001249	Prbb.g_00389	Pral.g_00701
OG0001251	Prbb.g_01913	Pral.g_01819
OG0001253	Prbb.g_01783	Pral.g_01032
OG0001254	Prbb.g_01889	Pral.g_00076
OG0001256	Prbb.g_01774	Pral.g_01069
OG0001258	Prbb.g_01820	Pral.g_00103
OG0001259	Prbb.g_01862	Pral.g_00148
OG0001260	Prbb.g_01879	Pral.g_00166
OG0001261	Prbb.g_01992	Pral.g_00234
OG0001262	Prbb.g_02117	Pral.g_00344
OG0001263	Prbb.g_00186	Pral.g_00917
OG0001264	Prbb.g_01562, Prbb.g_01570, Prbb.g_00045, Prbb.g_01806, Prbb.g_00046, Prbb.g_01563, Prbb.g_01954, Prbb.g_01663	Pral.g_01006
OG0001269	Prbb.g_00836	Pral.g_01541
OG0001273	Prbb.g_00632	Pral.g_01432
OG0001277	Prbb.g_02163	Pral.g_01703
OG0001279	Prbb.g_01196	Pral.g_00024
OG0001280	Prbb.g_01585	Pral.g_01282
OG0001281	Prbb.g_01591	Pral.g_01276
OG0001282	Prbb.g_01640	Pral.g_01221
OG0001283	Prbb.g_02171	Pral.g_00394
OG0001284	Prbb.g_01759	Pral.g_01082
OG0001285	Prbb.g_01847	Pral.g_00133
OG0001286	Prbb.g_02005	Pral.g_00247
OG0001287	Prbb.g_02063	Pral.g_00307
OG0001288	Prbb.g_02074	Pral.g_00317
OG0001289	Prbb.g_00142	Pral.g_00960
OG0001290	Prbb.g_00156	Pral.g_00946
OG0001294	Prbb.g_01628, Prbb.g_01553	Pral.g_00025
OG0001296	Prbb.g_00513	Pral.g_00581
OG0001297	Prbb.g_00518	Pral.g_00576
OG0001299	Prbb.g_00669	Pral.g_01468
OG0001300	Prbb.g_00701	Pral.g_01747
OG0001301	Prbb.g_00703	Pral.g_01742
OG0001302	Prbb.g_00958	Pral.g_01663
OG0001304	Prbb.g_01052	Pral.g_01577
OG0001305	Prbb.g_00888	Pral.g_01557
OG0001306	Prbb.g_01532	Pral.g_01352
OG0001307	Prbb.g_01609	Pral.g_01238
OG0001308	Prbb.g_01696	Pral.g_01151
OG0001309	Prbb.g_00522	Pral.g_00572
OG0001310	Prbb.g_01834	Pral.g_00120
OG0001311	Prbb.g_01044	Pral.g_01599
OG0001312	Prbb.g_00969	Pral.g_01651
OG0001315	Prbb.g_02023	Pral.g_01326
OG0001316	Prbb.g_00197	Pral.g_00905
OG0001317	Prbb.g_00291	Pral.g_00806
OG0001318	Prbb.g_00312	Pral.g_00782
OG0001321	Prbb.g_00456	Pral.g_00642
OG0001322	Prbb.g_00457	Pral.g_00641
OG0001324	Prbb.g_00702	Pral.g_01746
OG0001325	Prbb.g_00718	Pral.g_01724
OG0001327	Prbb.g_00921	Pral.g_01810
OG0001330	Prbb.g_01579	Pral.g_01047
OG0001331	Prbb.g_01645	Pral.g_01216
OG0001332	Prbb.g_01731	Pral.g_01112
OG0001334	Prbb.g_02028	Pral.g_00270
OG0001335	Prbb.g_02029	Pral.g_00271
OG0001336	Prbb.g_02172	Pral.g_00395
OG0001337	Prbb.g_00383	Pral.g_00707
OG0001339	Prbb.g_00159	Pral.g_00943
OG0001340	Prbb.g_00384	Pral.g_00706
OG0001341	Prbb.g_00086	Pral.g_01304
OG0001342	Prbb.g_01362, Prbb.g_01096	Pral.g_00090
OG0001343	Prbb.g_00912	Pral.g_01822
OG0001344	Prbb.g_01512	Pral.g_01371
OG0001345	Prbb.g_01496	Pral.g_01389
OG0001346	Prbb.g_01587	Pral.g_01280
OG0001348	Prbb.g_01125	Pral.g_01303
OG0001350	Prbb.g_00294	Pral.g_00803
OG0001351	Prbb.g_00459	Pral.g_00634
OG0001352	Prbb.g_00685	Pral.g_01762
OG0001354	Prbb.g_01001	Pral.g_01617
OG0001355	Prbb.g_01781	Pral.g_01040
OG0001358	Prbb.g_00621	Pral.g_00467
OG0001359	Prbb.g_00913	Pral.g_01821
OG0001362	Prbb.g_01700	Pral.g_01147
OG0001363	Prbb.g_00465	Pral.g_01145
OG0001365	Prbb.g_02128	Pral.g_00355
OG0001368	Prbb.g_01213, Prbb.g_01193	Pral.g_01899, Pral.g_01702
OG0001369	Prbb.g_00147	Pral.g_00955
OG0001371	Prbb.g_00684	Pral.g_01763
OG0001372	Prbb.g_00053	Pral.g_00043
OG0001375	Prbb.g_00911	Pral.g_01823
OG0001380	Prbb.g_01541	Pral.g_01345
OG0001381	Prbb.g_01637	Pral.g_01343
OG0001394	Prbb.g_00948	Pral.g_01784
OG0001397	Prbb.g_01701	Pral.g_01146
OG0001398	Prbb.g_00732	Pral.g_01710
OG0001401	Prbb.g_00820	Pral.g_01672
OG0001402	Prbb.g_00625	Pral.g_00463
OG0001403	Prbb.g_00031	Pral.g_01013
OG0001404	Prbb.g_00123	Pral.g_00979
OG0001405	Prbb.g_00377	Pral.g_00713
OG0001407	Prbb.g_00903	Pral.g_00051
OG0001409	Prbb.g_01508	Pral.g_01376
OG0001410	Prbb.g_01610	Pral.g_01237
OG0001414	Prbb.g_00285	Pral.g_00812
OG0001415	Prbb.g_00287	Pral.g_00810
OG0001418	Prbb.g_00690	Pral.g_01757
OG0001419	Prbb.g_00750	Pral.g_00052
OG0001421	Prbb.g_01775	Pral.g_01068
OG0001424	Prbb.g_01449	Pral.g_01853
OG0001425	Prbb.g_02138	Pral.g_00365
OG0001429	Prbb.g_00961	Pral.g_01659
OG0001430	Prbb.g_00901	Pral.g_01309
OG0001431	Prbb.g_01207	Pral.g_00046
OG0001434	Prbb.g_00953	Pral.g_01779
OG0001435	Prbb.g_00928	Pral.g_01803
OG0001437	Prbb.g_00286	Pral.g_00811
OG0001441	Prbb.g_00525	Pral.g_00568
OG0001443	Prbb.g_01896	Pral.g_01300
OG0001446	Prbb.g_00134	Pral.g_00048
OG0001450	Prbb.g_00693	Pral.g_01754
OG0001451	Prbb.g_00848	Pral.g_01553
OG0001453	Prbb.g_01011	Pral.g_00989
OG0001455	Prbb.g_00054	Pral.g_00019
OG0001461	Prbb.g_01437	Pral.g_00457
OG0001463	Prbb.g_00338	Pral.g_00752
OG0001464	Prbb.g_00739	Pral.g_00705
OG0001466	Prbb.g_01212	Pral.g_00445
OG0001467	Prbb.g_00115	Pral.g_01223
OG0001468	Prbb.g_00910	Pral.g_01834
OG0001476	Prbb.g_01509	Pral.g_01374
OG0001481	Prbb.g_01077	Pral.g_00671
OG0001484	Prbb.g_01248	Pral.g_01053
OG0001485	Prbb.g_01208	Pral.g_00065
OG0001486	Prbb.g_01519	Pral.g_01365
OG0001487	Prbb.g_01724	Pral.g_01120
OG0001488	Prbb.g_01503	Pral.g_01381
OG0001489	Prbb.g_02016	Pral.g_00258
OG0001491	Prbb.g_00954	Pral.g_01665
OG0001494	Prbb.g_00870	Pral.g_01255, Pral.g_01252
OG0001495	Prbb.g_01944	Pral.g_00197
OG0001498	Prbb.g_00417	Pral.g_00675
OG0001499	Prbb.g_00110	Pral.g_01846
OG0001500	Prbb.g_00317	Pral.g_00776
OG0001501	Prbb.g_01260	Pral.g_01691
OG0001503	Prbb.g_01126	Pral.g_01902
OG0001505	Prbb.g_00857	Pral.g_00638
OG0001506	Prbb.g_01728	Pral.g_01115
OG0001510	Prbb.g_02067	Pral.g_00311
OG0001511	Prbb.g_00167	Pral.g_00935
OG0001512	Prbb.g_01801	Pral.g_01297
OG0001515	Prbb.g_00699	Pral.g_01749
OG0001516	Prbb.g_00666	Pral.g_01465
OG0001517	Prbb.g_00395	Pral.g_00697
OG0001518	Prbb.g_02137	Pral.g_00364
OG0001519	Prbb.g_02142	Pral.g_00369
OG0001521	Prbb.g_01446, Prbb.g_01027	Pral.g_01689
OG0001522	Prbb.g_00816	Pral.g_01521
OG0001523	Prbb.g_01892	Pral.g_00073
OG0001524	Prbb.g_01893	Pral.g_00072
OG0001526	Prbb.g_00955	Pral.g_01055
OG0001529	Prbb.g_00056	Pral.g_01004
OG0001530	Prbb.g_00166	Pral.g_00936
OG0001531	Prbb.g_00296	Pral.g_00801
OG0001532	Prbb.g_01485	Pral.g_01402
OG0001534	Prbb.g_01053	Pral.g_01576
OG0001535	Prbb.g_01041	Pral.g_01596
OG0001536	Prbb.g_00987	Pral.g_01631
OG0001537	Prbb.g_00945	Pral.g_01787
OG0001538	Prbb.g_00788	Pral.g_01493
OG0001539	Prbb.g_00923	Pral.g_01808
OG0001540	Prbb.g_00188	Pral.g_00915
OG0001541	Prbb.g_00236	Pral.g_00864
OG0001542	Prbb.g_00242	Pral.g_00858
OG0001543	Prbb.g_00896	Pral.g_01305
OG0001544	Prbb.g_02141	Pral.g_00368
OG0001545	Prbb.g_02162	Pral.g_00385
OG0001548	Prbb.g_01105	Pral.g_01858
OG0001550	Prbb.g_01247	Pral.g_01701
OG0001552	Prbb.g_01895	Pral.g_01067
OG0001557	Prbb.g_00949	Pral.g_01783
OG0001559	Prbb.g_00165	Pral.g_00937
OG0001560	Prbb.g_00155	Pral.g_00947
OG0001561	Prbb.g_01046	Pral.g_01601
OG0001562	Prbb.g_01035	Pral.g_01589
OG0001563	Prbb.g_02000	Pral.g_00242
OG0001566	Prbb.g_00681	Pral.g_01767
OG0001571	Prbb.g_01325	Pral.g_00034
OG0001575	Prbb.g_00569	Pral.g_00523
OG0001576	Prbb.g_01599	Pral.g_01268
OG0001577	Prbb.g_01522	Pral.g_01362
OG0001579	Prbb.g_00381	Pral.g_00709
OG0001581	Prbb.g_01103	Pral.g_00670
OG0001584	Prbb.g_00773	Pral.g_01478
OG0001586	Prbb.g_00872	Pral.g_01254, Pral.g_01260
OG0001589	Prbb.g_01866	Pral.g_00153
OG0001591	Prbb.g_00676	Pral.g_01770
OG0001595	Prbb.g_00122	Pral.g_00981
OG0001596	Prbb.g_00130	Pral.g_00972
OG0001597	Prbb.g_01725	Pral.g_01119
OG0001598	Prbb.g_01073	Pral.g_01744
OG0001599	Prbb.g_00467	Pral.g_00628
OG0001600	Prbb.g_00515	Pral.g_00579
OG0001601	Prbb.g_00679	Pral.g_01768
OG0001603	Prbb.g_00957	Pral.g_01664
OG0001604	Prbb.g_00941	Pral.g_01791
OG0001606	Prbb.g_01139	Pral.g_01855
OG0001607	Prbb.g_01223	Pral.g_01892
OG0001608	Prbb.g_01116	Pral.g_01693
OG0001609	Prbb.g_01726	Pral.g_01117
OG0001610	Prbb.g_01730	Pral.g_01113
OG0001611	Prbb.g_01141	Pral.g_01862
OG0001612	Prbb.g_00426, Prbb.g_01166, Prbb.g_01241, Prbb.g_00885	Pral.g_00063
OG0001613	Prbb.g_02022	Pral.g_00265
OG0001630	Prbb.g_00918	Pral.g_01814
OG0001632	Prbb.g_01187	Pral.g_01843
OG0001642	Prbb.g_01621	Pral.g_01540
OG0001644	Prbb.g_00728	Pral.g_01714
OG0001648	Prbb.g_01796	Pral.g_00087, Pral.g_01294
OG0001650	Prbb.g_01432	Pral.g_00060
OG0001651	Prbb.g_01113	Pral.g_01863
OG0001656	Prbb.g_00380	Pral.g_00710
OG0001659	Prbb.g_01489	Pral.g_00433
OG0001661	Prbb.g_01112	Pral.g_01865
OG0001662	Prbb.g_01365	Pral.g_00426
OG0001664	Prbb.g_01634	Pral.g_00054
OG0001665	Prbb.g_01636	Pral.g_01329
OG0001673	Prbb.g_00289	Pral.g_00808
OG0001676	Prbb.g_00382	Pral.g_00708
OG0001684	Prbb.g_00390	Pral.g_00500
OG0001688	Prbb.g_01021, Prbb.g_01448	Pral.g_00428
OG0001689	Prbb.g_02072	Pral.g_00315
OG0001691	Prbb.g_01056	Pral.g_01574
OG0001692	Prbb.g_01682	Pral.g_01170
OG0001694	Prbb.g_00333	Pral.g_00757
OG0001703	Prbb.g_00481	Pral.g_00614
OG0001706	Prbb.g_01281	Pral.g_00425
OG0001708	Prbb.g_01536	Pral.g_01348
OG0001713	Prbb.g_01131	Pral.g_01375
OG0001722	Prbb.g_00916	Pral.g_01816
OG0001723	Prbb.g_01793	Pral.g_01690
OG0001727	Prbb.g_01338	Pral.g_01854
OG0001742	Prbb.g_01249	Pral.g_01880
OG0001743	Prbb.g_01317	Pral.g_00047
OG0001746	Prbb.g_01210	Pral.g_00434
OG0001757	Prbb.g_01176	Pral.g_01900
OG0001774	Prbb.g_00682	Pral.g_01766
OG0001778	Prbb.g_01602	Pral.g_01866
OG0001793	Prbb.g_01295	Pral.g_00423
OG0001802	Prbb.g_02021	Pral.g_00030
OG0001810	Prbb.g_00709	Pral.g_01688
OG0001816	Prbb.g_00920	Pral.g_01811
OG0001907	Prbb.g_00198	Pral.g_01056
OG0001916	Prbb.g_00500	Pral.g_00594
OG0001955	Prbb.g_00092	Pral.g_01307
OG0001956	Prbb.g_00842	Pral.g_01547
OG0001963	Prbb.g_01949	Pral.g_01049
OG0001977	Prbb.g_02148	Pral.g_00376
OG0001988	Prbb.g_01211	Pral.g_00011
OG0002036	Prbb.g_01253	Pral.g_01048
OG0002052	Prbb.g_00894	Pral.g_01606
OG0002062	Prbb.g_01167, Prbb.g_01275	Pral.g_01882
OG0002164	Prbb.g_01084	Pral.g_01310, Pral.g_01827
OG0002165	Prbb.g_00113	Pral.g_01835
OG0002176	Prbb.g_01202	Pral.g_01857
OG0002177	Prbb.g_01454	Pral.g_00453
OG0002232	Prbb.g_00688	Pral.g_01759
OG0002240	Prbb.g_00178	Pral.g_00924
OG0002273	Prbb.g_01221	Pral.g_01295
OG0002282	Prbb.g_00905	Pral.g_01066
OG0002283	Prbb.g_01386	Pral.g_01317
OG0002284	Prbb.g_01565	Pral.g_00442
OG0002293	Prbb.g_01079	Pral.g_01734
OG0002294	Prbb.g_00104, Prbb.g_01075	Pral.g_01825
OG0002345	Prbb.g_01299, Prbb.g_01410	Pral.g_00036
OG0002346	Prbb.g_01633	Pral.g_01328
OG0002427	Prbb.g_01117	Pral.g_01842
OG0002434	Prbb.g_00563	Pral.g_00531
OG0002453	Prbb.g_01251	Pral.g_00079
OG0002455	Prbb.g_01798	Pral.g_00041, Pral.g_01318
OG0002456	Prbb.g_02033	Pral.g_00276
OG0002497	Prbb.g_01184	Pral.g_00424
OG0002501	Prbb.g_00098	Pral.g_01315
OG0002502	Prbb.g_00106	Pral.g_01833
OG0002503	Prbb.g_00471	Pral.g_00624
OG0002504	Prbb.g_00712	Pral.g_01730
OG0002505	Prbb.g_00850	Pral.g_00026
OG0002508	Prbb.g_01143	Pral.g_01732
OG0002509	Prbb.g_01276	Pral.g_00086
OG0002510	Prbb.g_01283	Pral.g_01700
OG0002511	Prbb.g_01307	Pral.g_01838
OG0002512	Prbb.g_01453	Pral.g_00452
OG0002513	Prbb.g_01548	Pral.g_01338
OG0002514	Prbb.g_01764	Pral.g_01077
OG0002515	Prbb.g_01891	Pral.g_00074
OG0002516	Prbb.g_01918	Pral.g_01339
OG0002517	Prbb.g_01950	Pral.g_01031
OG0002584	Prbb.g_00105	Pral.g_01695
OG0002586	Prbb.g_01630	Pral.g_01765
OG0002587	Prbb.g_01916	Pral.g_00084
OG0002654	Prbb.g_01091	Pral.g_01850
OG0002655	Prbb.g_01095	Pral.g_00432
OG0002659	Prbb.g_01797	Pral.g_01837
OG0002662	Prbb.g_01427	Pral.g_00055
OG0002818	Prbb.g_01543	Pral.g_01839
OG0002819	Prbb.g_00884	Pral.g_01293
OG0003069	Prbb.g_01278	Pral.g_00439
OG0003226	Prbb.g_00741	Pral.g_01864
OG0003228	Prbb.g_00797	Pral.g_01054
OG0003229	Prbb.g_01205	Pral.g_00029
OG0003413	Prbb.g_01092	Pral.g_01694
OG0003798	Prbb.g_01216	Pral.g_00437
OG0003801	Prbb.g_01389	Pral.g_00096
OG0004177	Prbb.g_01093	Pral.g_00058
