Orthogroup	Prbb	Prbk
OG0001081	Prbb.g_00656	Prbk.g_00728
OG0001082	Prbb.g_00657	Prbk.g_00727
OG0001083	Prbb.g_00662	Prbk.g_00719
OG0001084	Prbb.g_00664	Prbk.g_00718
OG0001085	Prbb.g_00674	Prbk.g_00708
OG0001086	Prbb.g_00675	Prbk.g_00706
OG0001087	Prbb.g_00694	Prbk.g_01821
OG0001088	Prbb.g_00695	Prbk.g_01817
OG0001089	Prbb.g_00705	Prbk.g_01764
OG0001090	Prbb.g_00714	Prbk.g_00617
OG0001091	Prbb.g_00716	Prbk.g_00615
OG0001092	Prbb.g_00717	Prbk.g_00614
OG0001093	Prbb.g_00722	Prbk.g_00610
OG0001094	Prbb.g_00777	Prbk.g_02462
OG0001095	Prbb.g_00796	Prbk.g_02481
OG0001096	Prbb.g_00811	Prbk.g_02497
OG0001097	Prbb.g_00830	Prbk.g_02542
OG0001098	Prbb.g_00847	Prbk.g_02379
OG0001099	Prbb.g_00917	Prbk.g_00193
OG0001100	Prbb.g_00924	Prbk.g_02389
OG0001101	Prbb.g_00926	Prbk.g_02390
OG0001102	Prbb.g_00929	Prbk.g_02393
OG0001103	Prbb.g_00931	Prbk.g_02395
OG0001104	Prbb.g_00763	Prbk.g_02452
OG0001105	Prbb.g_00767	Prbk.g_02447
OG0001106	Prbb.g_00979	Prbk.g_02336
OG0001107	Prbb.g_00989	Prbk.g_02326
OG0001108	Prbb.g_00993	Prbk.g_02319
OG0001109	Prbb.g_00994	Prbk.g_02317
OG0001110	Prbb.g_00996	Prbk.g_02315
OG0001111	Prbb.g_00997	Prbk.g_02313
OG0001112	Prbb.g_00998	Prbk.g_02311
OG0001113	Prbb.g_00999	Prbk.g_02310
OG0001114	Prbb.g_01000	Prbk.g_02309
OG0001115	Prbb.g_01002	Prbk.g_02307
OG0001116	Prbb.g_01003	Prbk.g_02306
OG0001117	Prbb.g_01004	Prbk.g_02305
OG0001118	Prbb.g_01005	Prbk.g_02304
OG0001119	Prbb.g_01006	Prbk.g_02303
OG0001120	Prbb.g_01007	Prbk.g_02301
OG0001122	Prbb.g_01038	Prbk.g_00581
OG0001123	Prbb.g_01043	Prbk.g_00588
OG0001124	Prbb.g_01045	Prbk.g_00590
OG0001125	Prbb.g_01047	Prbk.g_00592
OG0001126	Prbb.g_01058	Prbk.g_00068
OG0001127	Prbb.g_01059	Prbk.g_00067
OG0001128	Prbb.g_01062	Prbk.g_00064
OG0001129	Prbb.g_01063	Prbk.g_00063
OG0001130	Prbb.g_01064	Prbk.g_00062
OG0001131	Prbb.g_00897	Prbk.g_00627
OG0001132	Prbb.g_01108	Prbk.g_02595
OG0001133	Prbb.g_01085	Prbk.g_02613
OG0001134	Prbb.g_01887	Prbk.g_02195
OG0001136	Prbb.g_01520	Prbk.g_01021
OG0001137	Prbb.g_01507	Prbk.g_00155
OG0001138	Prbb.g_01486	Prbk.g_00137
OG0001139	Prbb.g_01484	Prbk.g_00135
OG0001140	Prbb.g_01483	Prbk.g_00134
OG0001141	Prbb.g_01482	Prbk.g_00133
OG0001142	Prbb.g_01481	Prbk.g_00132
OG0001143	Prbb.g_01474	Prbk.g_01504
OG0001144	Prbb.g_01469	Prbk.g_00188
OG0001145	Prbb.g_01578	Prbk.g_01194
OG0001146	Prbb.g_01590	Prbk.g_01178
OG0001147	Prbb.g_01612	Prbk.g_02120
OG0001148	Prbb.g_01641	Prbk.g_02051
OG0001149	Prbb.g_01642	Prbk.g_02050
OG0001150	Prbb.g_01643	Prbk.g_02049
OG0001151	Prbb.g_01654	Prbk.g_02037
OG0001152	Prbb.g_01655	Prbk.g_02036
OG0001153	Prbb.g_01716	Prbk.g_01217
OG0001154	Prbb.g_01717	Prbk.g_01216
OG0001155	Prbb.g_01733	Prbk.g_02004
OG0001156	Prbb.g_01736	Prbk.g_02001
OG0001157	Prbb.g_01737	Prbk.g_02596
OG0001158	Prbb.g_01738	Prbk.g_02000
OG0001159	Prbb.g_01739	Prbk.g_01999
OG0001160	Prbb.g_01765	Prbk.g_00934
OG0001161	Prbb.g_01555	Prbk.g_02593
OG0001162	Prbb.g_01778	Prbk.g_01788
OG0001163	Prbb.g_01815	Prbk.g_00920
OG0001164	Prbb.g_01819	Prbk.g_00915
OG0001165	Prbb.g_01822	Prbk.g_00912
OG0001166	Prbb.g_01840	Prbk.g_01438
OG0001167	Prbb.g_01858	Prbk.g_01417
OG0001168	Prbb.g_01859	Prbk.g_01415
OG0001169	Prbb.g_01861	Prbk.g_01413
OG0001170	Prbb.g_01863	Prbk.g_01411
OG0001171	Prbb.g_01873	Prbk.g_01401
OG0001172	Prbb.g_01926	Prbk.g_01908
OG0001173	Prbb.g_01927	Prbk.g_01909
OG0001174	Prbb.g_01935	Prbk.g_01917
OG0001175	Prbb.g_01936	Prbk.g_01918
OG0001176	Prbb.g_01947	Prbk.g_00991
OG0001177	Prbb.g_01945	Prbk.g_00993
OG0001178	Prbb.g_01279	Prbk.g_00901
OG0001179	Prbb.g_01984	Prbk.g_00962
OG0001180	Prbb.g_02007	Prbk.g_00804
OG0001181	Prbb.g_02011	Prbk.g_00808
OG0001182	Prbb.g_02019	Prbk.g_00817
OG0001183	Prbb.g_02025	Prbk.g_00845
OG0001184	Prbb.g_02041	Prbk.g_00521
OG0001185	Prbb.g_02056	Prbk.g_00231
OG0001186	Prbb.g_02097	Prbk.g_01568
OG0001187	Prbb.g_02100	Prbk.g_01572
OG0001188	Prbb.g_02102	Prbk.g_01576
OG0001189	Prbb.g_02119	Prbk.g_01598
OG0001190	Prbb.g_02124	Prbk.g_02160
OG0001191	Prbb.g_02134	Prbk.g_02173
OG0001192	Prbb.g_02139	Prbk.g_02180
OG0001193	Prbb.g_02152	Prbk.g_02218
OG0001194	Prbb.g_02153	Prbk.g_02224
OG0001195	Prbb.g_02154	Prbk.g_02225
OG0001196	Prbb.g_02175	Prbk.g_02261
OG0001197	Prbb.g_02177	Prbk.g_02263
OG0001198	Prbb.g_02186	Prbk.g_02275
OG0001199	Prbb.g_00129	Prbk.g_01314
OG0001200	Prbb.g_00131	Prbk.g_01312
OG0001201	Prbb.g_00163	Prbk.g_00010
OG0001202	Prbb.g_00256	Prbk.g_01254
OG0001203	Prbb.g_00295	Prbk.g_01519
OG0001204	Prbb.g_00301	Prbk.g_01013
OG0001205	Prbb.g_00450	Prbk.g_00318
OG0001206	Prbb.g_00469	Prbk.g_02089
OG0001207	Prbb.g_00480	Prbk.g_02053
OG0001208	Prbb.g_00487	Prbk.g_02063
OG0001209	Prbb.g_00538	Prbk.g_01083
OG0001210	Prbb.g_00543	Prbk.g_01095
OG0001211	Prbb.g_00554	Prbk.g_01892
OG0001212	Prbb.g_00596	Prbk.g_01140
OG0001213	Prbb.g_00630	Prbk.g_02623
OG0001214	Prbb.g_00638	Prbk.g_02633
OG0001215	Prbb.g_00696	Prbk.g_01816
OG0001216	Prbb.g_00715	Prbk.g_00616
OG0001217	Prbb.g_00108	Prbk.g_01872
OG0001218	Prbb.g_00754	Prbk.g_01205
OG0001219	Prbb.g_00960	Prbk.g_02367
OG0001220	Prbb.g_00837	Prbk.g_02559
OG0001221	Prbb.g_00944	Prbk.g_02420
OG0001222	Prbb.g_00893	Prbk.g_02189
OG0001223	Prbb.g_01008	Prbk.g_02299
OG0001224	Prbb.g_01066	Prbk.g_00060
OG0001225	Prbb.g_01068	Prbk.g_00058
OG0001227	Prbb.g_01090	Prbk.g_02022
OG0001228	Prbb.g_01465	Prbk.g_00183
OG0001229	Prbb.g_01201	Prbk.g_00923
OG0001230	Prbb.g_01678	Prbk.g_00249
OG0001231	Prbb.g_00758	Prbk.g_01637
OG0001232	Prbb.g_01844	Prbk.g_01433
OG0001233	Prbb.g_01864	Prbk.g_01410
OG0001234	Prbb.g_01938	Prbk.g_01921
OG0001235	Prbb.g_01942	Prbk.g_00996
OG0001236	Prbb.g_02038	Prbk.g_00517
OG0001237	Prbb.g_02042	Prbk.g_00524
OG0001238	Prbb.g_02135	Prbk.g_02174
OG0001239	Prbb.g_00126	Prbk.g_01317
OG0001240	Prbb.g_00148	Prbk.g_00027
OG0001241	Prbb.g_00157	Prbk.g_00017
OG0001242	Prbb.g_00176	Prbk.g_00200
OG0001243	Prbb.g_00183	Prbk.g_00541
OG0001245	Prbb.g_01288	Prbk.g_01693
OG0001246	Prbb.g_00508	Prbk.g_01044
OG0001247	Prbb.g_00689	Prbk.g_02509
OG0001248	Prbb.g_00691	Prbk.g_01805
OG0001249	Prbb.g_00389	Prbk.g_00865
OG0001252	Prbb.g_01061	Prbk.g_00065
OG0001253	Prbb.g_01783	Prbk.g_01700
OG0001254	Prbb.g_01889	Prbk.g_02196
OG0001255	Prbb.g_01534	Prbk.g_01776
OG0001258	Prbb.g_01820	Prbk.g_00914
OG0001259	Prbb.g_01862	Prbk.g_01412
OG0001260	Prbb.g_01879	Prbk.g_01382
OG0001261	Prbb.g_01992	Prbk.g_00953
OG0001262	Prbb.g_02117	Prbk.g_01595
OG0001263	Prbb.g_00186	Prbk.g_00543
OG0001269	Prbb.g_00836	Prbk.g_02556
OG0001273	Prbb.g_00632	Prbk.g_02626
OG0001277	Prbb.g_02163	Prbk.g_02247
OG0001279	Prbb.g_01196	Prbk.g_01933
OG0001280	Prbb.g_01585	Prbk.g_01186
OG0001281	Prbb.g_01591	Prbk.g_01177
OG0001283	Prbb.g_02171	Prbk.g_02256
OG0001285	Prbb.g_01847	Prbk.g_01429
OG0001286	Prbb.g_02005	Prbk.g_00802
OG0001288	Prbb.g_02074	Prbk.g_01534
OG0001290	Prbb.g_00156	Prbk.g_00018
OG0001294	Prbb.g_01628, Prbb.g_01553	Prbk.g_00707
OG0001295	Prbb.g_01542	Prbk.g_01098
OG0001297	Prbb.g_00518	Prbk.g_01053
OG0001300	Prbb.g_00701	Prbk.g_01801
OG0001301	Prbb.g_00703	Prbk.g_01761
OG0001302	Prbb.g_00958	Prbk.g_01455
OG0001303	Prbb.g_01388	Prbk.g_02365
OG0001307	Prbb.g_01609	Prbk.g_01198
OG0001308	Prbb.g_01696	Prbk.g_00277
OG0001309	Prbb.g_00522	Prbk.g_01059
OG0001310	Prbb.g_01834	Prbk.g_01444
OG0001311	Prbb.g_01044	Prbk.g_00589
OG0001312	Prbb.g_00969	Prbk.g_02354
OG0001316	Prbb.g_00197	Prbk.g_00560
OG0001321	Prbb.g_00456	Prbk.g_00309
OG0001322	Prbb.g_00457	Prbk.g_00308
OG0001324	Prbb.g_00702	Prbk.g_01800
OG0001326	Prbb.g_01905	Prbk.g_02231
OG0001328	Prbb.g_00940	Prbk.g_02413
OG0001329	Prbb.g_01782	Prbk.g_01661
OG0001330	Prbb.g_01579	Prbk.g_01193
OG0001331	Prbb.g_01645	Prbk.g_02047
OG0001332	Prbb.g_01731	Prbk.g_02016
OG0001334	Prbb.g_02028	Prbk.g_00849
OG0001335	Prbb.g_02029	Prbk.g_00850
OG0001336	Prbb.g_02172	Prbk.g_02257
OG0001337	Prbb.g_00383	Prbk.g_00859
OG0001339	Prbb.g_00159	Prbk.g_00015
OG0001340	Prbb.g_00384	Prbk.g_00860
OG0001341	Prbb.g_00086	Prbk.g_02519
OG0001344	Prbb.g_01512	Prbk.g_00142
OG0001347	Prbb.g_02088	Prbk.g_01542, Prbk.g_00942
OG0001348	Prbb.g_01125	Prbk.g_00671
OG0001351	Prbb.g_00459	Prbk.g_00300
OG0001352	Prbb.g_00685	Prbk.g_01767
OG0001354	Prbb.g_01001	Prbk.g_02308
OG0001355	Prbb.g_01781	Prbk.g_02424
OG0001356	Prbb.g_01164	Prbk.g_02191
OG0001357	Prbb.g_01814	Prbk.g_00304, Prbk.g_00355, Prbk.g_01701
OG0001358	Prbb.g_00621	Prbk.g_02607
OG0001360	Prbb.g_01494	Prbk.g_00123
OG0001362	Prbb.g_01700	Prbk.g_00281
OG0001363	Prbb.g_00465	Prbk.g_00283
OG0001365	Prbb.g_02128	Prbk.g_02165
OG0001366	Prbb.g_01629	Prbk.g_02118
OG0001366	Prbb.g_00047, Prbb.g_01955	Prbk.g_02671
OG0001369	Prbb.g_00147	Prbk.g_00028
OG0001370	Prbb.g_01235	Prbk.g_02516
OG0001371	Prbb.g_00684	Prbk.g_01361
OG0001372	Prbb.g_00053	Prbk.g_01468
OG0001373	Prbb.g_01904	Prbk.g_02230
OG0001374	Prbb.g_01912	Prbk.g_02238
OG0001376	Prbb.g_00899	Prbk.g_02183
OG0001377	Prbb.g_00900	Prbk.g_02182
OG0001378	Prbb.g_00439	Prbk.g_00337
OG0001380	Prbb.g_01541	Prbk.g_02564
OG0001381	Prbb.g_01637	Prbk.g_00629
OG0001385	Prbb.g_01901	Prbk.g_02227
OG0001386	Prbb.g_01902	Prbk.g_02228
OG0001387	Prbb.g_01903	Prbk.g_02229
OG0001388	Prbb.g_01906	Prbk.g_02232
OG0001389	Prbb.g_01907	Prbk.g_02233
OG0001390	Prbb.g_01908	Prbk.g_02234
OG0001391	Prbb.g_01909	Prbk.g_02235
OG0001392	Prbb.g_01910	Prbk.g_02236
OG0001393	Prbb.g_01911	Prbk.g_02237
OG0001394	Prbb.g_00948	Prbk.g_02437
OG0001395	Prbb.g_01055	Prbk.g_00600
OG0001396	Prbb.g_02089	Prbk.g_01543
OG0001397	Prbb.g_01701	Prbk.g_00282
OG0001398	Prbb.g_00732	Prbk.g_01694
OG0001401	Prbb.g_00820	Prbk.g_02533
OG0001402	Prbb.g_00625	Prbk.g_02612
OG0001403	Prbb.g_00031	Prbk.g_01618
OG0001405	Prbb.g_00377	Prbk.g_00852
OG0001406	Prbb.g_00898	Prbk.g_02184
OG0001409	Prbb.g_01508	Prbk.g_00153
OG0001410	Prbb.g_01610	Prbk.g_01197
OG0001412	Prbb.g_02086	Prbk.g_00941
OG0001414	Prbb.g_00285	Prbk.g_01364
OG0001415	Prbb.g_00287	Prbk.g_01135
OG0001418	Prbb.g_00690	Prbk.g_01925
OG0001422	Prbb.g_01086	Prbk.g_02082
OG0001423	Prbb.g_01665, Prbb.g_01664	Prbk.g_02679, Prbk.g_01945
OG0001425	Prbb.g_02138	Prbk.g_02177
OG0001431	Prbb.g_01207	Prbk.g_01737
OG0001434	Prbb.g_00953	Prbk.g_02441
OG0001435	Prbb.g_00928	Prbk.g_02392
OG0001437	Prbb.g_00286	Prbk.g_01136
OG0001441	Prbb.g_00525	Prbk.g_01064
OG0001442	Prbb.g_01667	Prbk.g_02445
OG0001443	Prbb.g_01896	Prbk.g_00922
OG0001446	Prbb.g_00134	Prbk.g_01665
OG0001450	Prbb.g_00693	Prbk.g_01827
OG0001451	Prbb.g_00848	Prbk.g_00598
OG0001455	Prbb.g_00054	Prbk.g_00694
OG0001461	Prbb.g_01437	Prbk.g_00296
OG0001463	Prbb.g_00338	Prbk.g_00425
OG0001464	Prbb.g_00739	Prbk.g_00861
OG0001470	Prbb.g_00853	Prbk.g_01566
OG0001472	Prbb.g_01371	Prbk.g_01841
OG0001474	Prbb.g_00399	Prbk.g_00878
OG0001475	Prbb.g_00855	Prbk.g_01564
OG0001476	Prbb.g_01509	Prbk.g_00148
OG0001477	Prbb.g_01415	Prbk.g_01756
OG0001481	Prbb.g_01077	Prbk.g_00303
OG0001484	Prbb.g_01248	Prbk.g_00625
OG0001485	Prbb.g_01208	Prbk.g_02012
OG0001487	Prbb.g_01724	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208
OG0001488	Prbb.g_01503	Prbk.g_00159
OG0001489	Prbb.g_02016	Prbk.g_00813
OG0001491	Prbb.g_00954	Prbk.g_01642
OG0001494	Prbb.g_00870	Prbk.g_00095
OG0001495	Prbb.g_01944	Prbk.g_00994
OG0001496	Prbb.g_01413	Prbk.g_01752
OG0001497	Prbb.g_01414	Prbk.g_01755
OG0001498	Prbb.g_00417	Prbk.g_00363
OG0001500	Prbb.g_00317	Prbk.g_01365
OG0001501	Prbb.g_01260	Prbk.g_00169
OG0001503	Prbb.g_01126	Prbk.g_01456
OG0001506	Prbb.g_01728	Prbk.g_01654
OG0001508	Prbb.g_02096	Prbk.g_01567
OG0001509	Prbb.g_02090	Prbk.g_01545, Prbk.g_00223
OG0001510	Prbb.g_02067	Prbk.g_01485
OG0001511	Prbb.g_00167	Prbk.g_00003
OG0001512	Prbb.g_01801	Prbk.g_01517
OG0001513	Prbb.g_00050	Prbk.g_01680
OG0001514	Prbb.g_01412	Prbk.g_01751
OG0001515	Prbb.g_00699	Prbk.g_01809
OG0001516	Prbb.g_00666	Prbk.g_00716
OG0001517	Prbb.g_00395	Prbk.g_00872
OG0001518	Prbb.g_02137	Prbk.g_02176
OG0001519	Prbb.g_02142	Prbk.g_02187
OG0001528	Prbb.g_00854	Prbk.g_01570
OG0001529	Prbb.g_00056	Prbk.g_01605
OG0001530	Prbb.g_00166	Prbk.g_00005
OG0001531	Prbb.g_00296	Prbk.g_01516
OG0001532	Prbb.g_01485	Prbk.g_00136
OG0001534	Prbb.g_01053	Prbk.g_00597
OG0001535	Prbb.g_01041	Prbk.g_00585
OG0001536	Prbb.g_00987	Prbk.g_02328
OG0001537	Prbb.g_00945	Prbk.g_02428
OG0001538	Prbb.g_00788	Prbk.g_02473
OG0001539	Prbb.g_00923	Prbk.g_02579
OG0001540	Prbb.g_00188	Prbk.g_00545
OG0001541	Prbb.g_00236	Prbk.g_00787
OG0001542	Prbb.g_00242	Prbk.g_01276
OG0001543	Prbb.g_00896	Prbk.g_00673
OG0001544	Prbb.g_02141	Prbk.g_02186
OG0001545	Prbb.g_02162	Prbk.g_02246
OG0001550	Prbb.g_01247	Prbk.g_01692
OG0001555	Prbb.g_01803	Prbk.g_01476
OG0001559	Prbb.g_00165	Prbk.g_00006
OG0001560	Prbb.g_00155	Prbk.g_00019
OG0001561	Prbb.g_01046	Prbk.g_00591
OG0001562	Prbb.g_01035	Prbk.g_00577
OG0001563	Prbb.g_02000	Prbk.g_00945
OG0001569	Prbb.g_01433	Prbk.g_02659
OG0001575	Prbb.g_00569	Prbk.g_01875
OG0001576	Prbb.g_01599	Prbk.g_01168
OG0001577	Prbb.g_01522	Prbk.g_01023
OG0001579	Prbb.g_00381	Prbk.g_00856
OG0001589	Prbb.g_01866	Prbk.g_01408
OG0001591	Prbb.g_00676	Prbk.g_02583
OG0001598	Prbb.g_01073	Prbk.g_01039
OG0001634	Prbb.g_00672	Prbk.g_00710
OG0001642	Prbb.g_01621	Prbk.g_02555
OG0001656	Prbb.g_00380	Prbk.g_00855
OG0001661	Prbb.g_01112	Prbk.g_01663, Prbk.g_01668
OG0001673	Prbb.g_00289	Prbk.g_01367
OG0001676	Prbb.g_00382	Prbk.g_00858
OG0001684	Prbb.g_00390	Prbk.g_01128
OG0001691	Prbb.g_01056	Prbk.g_02381
OG0001692	Prbb.g_01682	Prbk.g_00254
OG0001694	Prbb.g_00333	Prbk.g_00419
OG0001695	Prbb.g_02158	Prbk.g_02241
OG0001696	Prbb.g_00849	Prbk.g_01828
OG0001698	Prbb.g_01660	Prbk.g_01771
OG0001703	Prbb.g_00481	Prbk.g_02054
OG0001715	Prbb.g_01219	Prbk.g_01712
OG0001738	Prbb.g_00371	Prbk.g_00470
OG0001740	Prbb.g_02161	Prbk.g_02244
OG0001746	Prbb.g_01210	Prbk.g_00357
OG0001755	Prbb.g_00856	Prbk.g_01058
OG0001757	Prbb.g_01176	Prbk.g_00171, Prbk.g_01677
OG0001793	Prbb.g_01295	Prbk.g_01702
OG0001802	Prbb.g_02021	Prbk.g_02116
OG0001810	Prbb.g_00709	Prbk.g_00558
OG0001835	Prbb.g_01417	Prbk.g_01759
OG0001907	Prbb.g_00198	Prbk.g_00743
OG0001954	Prbb.g_01209	Prbk.g_02508
OG0001955	Prbb.g_00092	Prbk.g_02552
OG0001956	Prbb.g_00842	Prbk.g_02569
OG0001963	Prbb.g_01949	Prbk.g_00837, Prbk.g_00838
OG0001977	Prbb.g_02148	Prbk.g_02212
OG0002001	Prbb.g_01810	Prbk.g_00108
OG0002018	Prbb.g_02160	Prbk.g_02243
OG0002036	Prbb.g_01253	Prbk.g_00909
OG0002052	Prbb.g_00894	Prbk.g_02188
OG0002164	Prbb.g_01084	Prbk.g_01652
OG0002165	Prbb.g_00113	Prbk.g_01658
OG0002229	Prbb.g_02081	Prbk.g_01560
OG0002232	Prbb.g_00688	Prbk.g_01840
OG0002240	Prbb.g_00178	Prbk.g_02119
OG0002282	Prbb.g_00905	Prbk.g_01648
OG0002283	Prbb.g_01386	Prbk.g_01681
OG0002284	Prbb.g_01565	Prbk.g_01806
OG0002381	Prbb.g_01616	Prbk.g_01522
OG0002383	Prbb.g_01382	Prbk.g_00173
OG0002434	Prbb.g_00563	Prbk.g_01883
OG0002449	Prbb.g_02159	Prbk.g_02242
OG0002493	Prbb.g_01240, Prbb.g_01233	Prbk.g_01354
OG0002704	Prbb.g_02080	Prbk.g_01559
OG0002905	Prbb.g_02091	Prbk.g_01549
