Orthogroup	Prbb	Prac
OG0001104	Prbb.g_00763	Prac.g_01364
OG0001105	Prbb.g_00767	Prac.g_01360
OG0001106	Prbb.g_00979	Prac.g_01336
OG0001107	Prbb.g_00989	Prac.g_01329
OG0001108	Prbb.g_00993	Prac.g_01325
OG0001109	Prbb.g_00994	Prac.g_01324
OG0001110	Prbb.g_00996	Prac.g_01322
OG0001111	Prbb.g_00997	Prac.g_01321
OG0001112	Prbb.g_00998	Prac.g_01320
OG0001113	Prbb.g_00999	Prac.g_01319
OG0001114	Prbb.g_01000	Prac.g_01318
OG0001115	Prbb.g_01002	Prac.g_01316
OG0001116	Prbb.g_01003	Prac.g_01315
OG0001117	Prbb.g_01004	Prac.g_01314
OG0001118	Prbb.g_01005	Prac.g_01313
OG0001119	Prbb.g_01006	Prac.g_01312
OG0001120	Prbb.g_01007	Prac.g_01310
OG0001121	Prbb.g_01627	Prac.g_01020
OG0001122	Prbb.g_01038	Prac.g_01284
OG0001123	Prbb.g_01043	Prac.g_01280
OG0001124	Prbb.g_01045	Prac.g_01278
OG0001125	Prbb.g_01047	Prac.g_01277
OG0001126	Prbb.g_01058	Prac.g_01267
OG0001127	Prbb.g_01059	Prac.g_01266
OG0001128	Prbb.g_01062	Prac.g_01264
OG0001129	Prbb.g_01063	Prac.g_01263
OG0001130	Prbb.g_01064	Prac.g_01262
OG0001131	Prbb.g_00897	Prac.g_01225
OG0001132	Prbb.g_01108	Prac.g_01216
OG0001133	Prbb.g_01085	Prac.g_01031
OG0001134	Prbb.g_01887	Prac.g_01018
OG0001135	Prbb.g_01890	Prac.g_01959, Prac.g_01015
OG0001136	Prbb.g_01520	Prac.g_00988
OG0001137	Prbb.g_01507	Prac.g_00977
OG0001138	Prbb.g_01486	Prac.g_00959
OG0001139	Prbb.g_01484	Prac.g_00958
OG0001140	Prbb.g_01483	Prac.g_00957
OG0001141	Prbb.g_01482	Prac.g_00956
OG0001142	Prbb.g_01481	Prac.g_00955
OG0001143	Prbb.g_01474	Prac.g_00948
OG0001144	Prbb.g_01469	Prac.g_00943
OG0001145	Prbb.g_01578	Prac.g_00167
OG0001146	Prbb.g_01590	Prac.g_00179
OG0001147	Prbb.g_01612	Prac.g_00203
OG0001148	Prbb.g_01641	Prac.g_00219
OG0001149	Prbb.g_01642	Prac.g_00220
OG0001150	Prbb.g_01643	Prac.g_00221
OG0001151	Prbb.g_01654	Prac.g_00232
OG0001152	Prbb.g_01655	Prac.g_00233
OG0001153	Prbb.g_01716	Prac.g_00379
OG0001154	Prbb.g_01717	Prac.g_00378
OG0001155	Prbb.g_01733	Prac.g_00366
OG0001156	Prbb.g_01736	Prac.g_00363
OG0001157	Prbb.g_01737	Prac.g_00362
OG0001158	Prbb.g_01738	Prac.g_00361
OG0001159	Prbb.g_01739	Prac.g_00360
OG0001160	Prbb.g_01765	Prac.g_00336
OG0001161	Prbb.g_01555	Prac.g_00324
OG0001162	Prbb.g_01778	Prac.g_00313
OG0001163	Prbb.g_01815	Prac.g_00633
OG0001164	Prbb.g_01819	Prac.g_00629
OG0001165	Prbb.g_01822	Prac.g_00626
OG0001166	Prbb.g_01840	Prac.g_00606
OG0001167	Prbb.g_01858	Prac.g_00589
OG0001168	Prbb.g_01859	Prac.g_00587
OG0001169	Prbb.g_01861	Prac.g_00585
OG0001170	Prbb.g_01863	Prac.g_00583
OG0001171	Prbb.g_01873	Prac.g_00574
OG0001172	Prbb.g_01926	Prac.g_00479
OG0001173	Prbb.g_01927	Prac.g_00480
OG0001174	Prbb.g_01935	Prac.g_00488
OG0001175	Prbb.g_01936	Prac.g_00489
OG0001176	Prbb.g_01947	Prac.g_00496
OG0001177	Prbb.g_01945	Prac.g_00499
OG0001178	Prbb.g_01279	Prac.g_00504
OG0001179	Prbb.g_01984	Prac.g_00532
OG0001180	Prbb.g_02007	Prac.g_00553
OG0001181	Prbb.g_02011	Prac.g_00557
OG0001182	Prbb.g_02019	Prac.g_00564
OG0001183	Prbb.g_02025	Prac.g_00006
OG0001184	Prbb.g_02041	Prac.g_00022
OG0001185	Prbb.g_02056	Prac.g_00036
OG0001186	Prbb.g_02097	Prac.g_00058
OG0001187	Prbb.g_02100	Prac.g_00062
OG0001188	Prbb.g_02102	Prac.g_00064
OG0001189	Prbb.g_02119	Prac.g_00081
OG0001190	Prbb.g_02124	Prac.g_00085
OG0001191	Prbb.g_02134	Prac.g_00095
OG0001192	Prbb.g_02139	Prac.g_00099
OG0001193	Prbb.g_02152	Prac.g_00109
OG0001194	Prbb.g_02153	Prac.g_00110
OG0001195	Prbb.g_02154	Prac.g_00111
OG0001196	Prbb.g_02175	Prac.g_00124
OG0001197	Prbb.g_02177	Prac.g_00125
OG0001198	Prbb.g_02186	Prac.g_01950
OG0001199	Prbb.g_00129	Prac.g_01857
OG0001200	Prbb.g_00131	Prac.g_01855
OG0001201	Prbb.g_00163	Prac.g_01823
OG0001202	Prbb.g_00256	Prac.g_01731
OG0001203	Prbb.g_00295	Prac.g_01692
OG0001204	Prbb.g_00301	Prac.g_01687
OG0001205	Prbb.g_00450	Prac.g_01102
OG0001206	Prbb.g_00469	Prac.g_01083
OG0001207	Prbb.g_00480	Prac.g_01067
OG0001208	Prbb.g_00487	Prac.g_01062
OG0001209	Prbb.g_00538	Prac.g_00837
OG0001210	Prbb.g_00543	Prac.g_00832
OG0001211	Prbb.g_00554	Prac.g_00822
OG0001212	Prbb.g_00596	Prac.g_00776
OG0001213	Prbb.g_00630	Prac.g_00742
OG0001214	Prbb.g_00638	Prac.g_00734
OG0001215	Prbb.g_00696	Prac.g_00681
OG0001216	Prbb.g_00715	Prac.g_01558
OG0001217	Prbb.g_00108	Prac.g_01521
OG0001219	Prbb.g_00960	Prac.g_01487
OG0001220	Prbb.g_00837	Prac.g_01424
OG0001221	Prbb.g_00944	Prac.g_01373
OG0001222	Prbb.g_00893	Prac.g_01335
OG0001223	Prbb.g_01008	Prac.g_01309
OG0001224	Prbb.g_01066	Prac.g_01260
OG0001225	Prbb.g_01068	Prac.g_01258
OG0001227	Prbb.g_01090	Prac.g_01213
OG0001228	Prbb.g_01465	Prac.g_00940
OG0001229	Prbb.g_01201	Prac.g_00215
OG0001230	Prbb.g_01678	Prac.g_00419
OG0001231	Prbb.g_00758	Prac.g_00315
OG0001232	Prbb.g_01844	Prac.g_00602
OG0001233	Prbb.g_01864	Prac.g_00582
OG0001234	Prbb.g_01938	Prac.g_00491
OG0001235	Prbb.g_01942	Prac.g_00501
OG0001236	Prbb.g_02038	Prac.g_00019
OG0001237	Prbb.g_02042	Prac.g_00023
OG0001238	Prbb.g_02135	Prac.g_00096
OG0001239	Prbb.g_00126	Prac.g_01860
OG0001240	Prbb.g_00148	Prac.g_01838
OG0001241	Prbb.g_00157	Prac.g_01830
OG0001242	Prbb.g_00176	Prac.g_01812
OG0001243	Prbb.g_00183	Prac.g_01806
OG0001244	Prbb.g_00199	Prac.g_01790
OG0001245	Prbb.g_01288	Prac.g_01153
OG0001246	Prbb.g_00508	Prac.g_00867
OG0001247	Prbb.g_00689	Prac.g_00688
OG0001248	Prbb.g_00691	Prac.g_00686
OG0001249	Prbb.g_00389	Prac.g_01498
OG0001251	Prbb.g_01913	Prac.g_01400
OG0001252	Prbb.g_01061	Prac.g_01265
OG0001253	Prbb.g_01783	Prac.g_01212
OG0001254	Prbb.g_01889	Prac.g_01016
OG0001255	Prbb.g_01534	Prac.g_01001
OG0001256	Prbb.g_01774	Prac.g_00322
OG0001257	Prbb.g_01779	Prac.g_00316
OG0001258	Prbb.g_01820	Prac.g_00628
OG0001259	Prbb.g_01862	Prac.g_00584
OG0001260	Prbb.g_01879	Prac.g_00568
OG0001261	Prbb.g_01992	Prac.g_00540
OG0001262	Prbb.g_02117	Prac.g_00079
OG0001263	Prbb.g_00186	Prac.g_01803
OG0001264	Prbb.g_01562, Prbb.g_01570, Prbb.g_00045, Prbb.g_01806, Prbb.g_00046, Prbb.g_01563, Prbb.g_01954, Prbb.g_01663	Prac.g_01905
OG0001269	Prbb.g_00836	Prac.g_01175
OG0001273	Prbb.g_00632	Prac.g_00740
OG0001277	Prbb.g_02163	Prac.g_01223
OG0001280	Prbb.g_01585	Prac.g_00174
OG0001281	Prbb.g_01591	Prac.g_00180
OG0001282	Prbb.g_01640	Prac.g_00218
OG0001283	Prbb.g_02171	Prac.g_00237
OG0001284	Prbb.g_01759	Prac.g_00341
OG0001285	Prbb.g_01847	Prac.g_00599
OG0001287	Prbb.g_02063	Prac.g_00043
OG0001288	Prbb.g_02074	Prac.g_00051
OG0001289	Prbb.g_00142	Prac.g_01844
OG0001290	Prbb.g_00156	Prac.g_01831
OG0001294	Prbb.g_01628, Prbb.g_01553	Prac.g_01155
OG0001295	Prbb.g_01542	Prac.g_01078
OG0001296	Prbb.g_00513	Prac.g_00862
OG0001299	Prbb.g_00669	Prac.g_00705
OG0001300	Prbb.g_00701	Prac.g_00678
OG0001301	Prbb.g_00703	Prac.g_00675
OG0001302	Prbb.g_00958	Prac.g_01489
OG0001303	Prbb.g_01388	Prac.g_01296
OG0001304	Prbb.g_01052	Prac.g_01271
OG0001305	Prbb.g_00888	Prac.g_01252
OG0001306	Prbb.g_01532	Prac.g_00999
OG0001307	Prbb.g_01609	Prac.g_00200
OG0001308	Prbb.g_01696	Prac.g_00401
OG0001309	Prbb.g_00522	Prac.g_00318
OG0001310	Prbb.g_01834	Prac.g_00613
OG0001311	Prbb.g_01044	Prac.g_01279
OG0001312	Prbb.g_00969	Prac.g_01346
OG0001315	Prbb.g_02023	Prac.g_01869
OG0001316	Prbb.g_00197	Prac.g_01791
OG0001317	Prbb.g_00291	Prac.g_01696
OG0001318	Prbb.g_00312	Prac.g_01675
OG0001320	Prbb.g_01189	Prac.g_01151
OG0001321	Prbb.g_00456	Prac.g_01096
OG0001322	Prbb.g_00457	Prac.g_01095
OG0001324	Prbb.g_00702	Prac.g_00677
OG0001325	Prbb.g_00718	Prac.g_01555
OG0001326	Prbb.g_01905	Prac.g_00647
OG0001327	Prbb.g_00921	Prac.g_01240
OG0001328	Prbb.g_00940	Prac.g_01214
OG0001329	Prbb.g_01782	Prac.g_01024
OG0001330	Prbb.g_01579	Prac.g_00153
OG0001331	Prbb.g_01645	Prac.g_00223
OG0001332	Prbb.g_01731	Prac.g_00368
OG0001334	Prbb.g_02028	Prac.g_00009
OG0001335	Prbb.g_02029	Prac.g_00010
OG0001336	Prbb.g_02172	Prac.g_00121
OG0001339	Prbb.g_00159	Prac.g_01828
OG0001340	Prbb.g_00384	Prac.g_01603
OG0001341	Prbb.g_00086	Prac.g_01523
OG0001342	Prbb.g_01362, Prbb.g_01096	Prac.g_01494
OG0001343	Prbb.g_00912	Prac.g_01403
OG0001344	Prbb.g_01512	Prac.g_00981
OG0001345	Prbb.g_01496	Prac.g_00966
OG0001346	Prbb.g_01587	Prac.g_00176
OG0001348	Prbb.g_01125	Prac.g_00295
OG0001349	Prbb.g_00876	Prac.g_00261
OG0001350	Prbb.g_00294	Prac.g_01693
OG0001351	Prbb.g_00459	Prac.g_01093
OG0001352	Prbb.g_00685	Prac.g_00691
OG0001355	Prbb.g_01781	Prac.g_00285, Prac.g_00878
OG0001356	Prbb.g_01164	Prac.g_00900
OG0001358	Prbb.g_00621	Prac.g_00751
OG0001359	Prbb.g_00913	Prac.g_01402
OG0001360	Prbb.g_01494	Prac.g_01211
OG0001362	Prbb.g_01700	Prac.g_00397
OG0001363	Prbb.g_00465	Prac.g_00395
OG0001365	Prbb.g_02128	Prac.g_00089
OG0001369	Prbb.g_00147	Prac.g_01839
OG0001370	Prbb.g_01235	Prac.g_01086
OG0001371	Prbb.g_00684	Prac.g_00692
OG0001373	Prbb.g_01904	Prac.g_00646
OG0001374	Prbb.g_01912	Prac.g_00654
OG0001375	Prbb.g_00911	Prac.g_01404
OG0001376	Prbb.g_00899	Prac.g_01246
OG0001377	Prbb.g_00900	Prac.g_01245
OG0001378	Prbb.g_00439	Prac.g_01047
OG0001380	Prbb.g_01541	Prac.g_00205
OG0001381	Prbb.g_01637	Prac.g_00211
OG0001384	Prbb.g_01127, Prbb.g_01114	Prac.g_01533, Prac.g_00325
OG0001385	Prbb.g_01901	Prac.g_00643
OG0001386	Prbb.g_01902	Prac.g_00644
OG0001387	Prbb.g_01903	Prac.g_00645
OG0001388	Prbb.g_01906	Prac.g_00648
OG0001389	Prbb.g_01907	Prac.g_00649
OG0001390	Prbb.g_01908	Prac.g_00650
OG0001391	Prbb.g_01909	Prac.g_00651
OG0001392	Prbb.g_01910	Prac.g_00652
OG0001393	Prbb.g_01911	Prac.g_00653
OG0001395	Prbb.g_01055	Prac.g_01269
OG0001397	Prbb.g_01701	Prac.g_00396
OG0001403	Prbb.g_00031	Prac.g_01917
OG0001404	Prbb.g_00123	Prac.g_01863
OG0001405	Prbb.g_00377	Prac.g_01605
OG0001406	Prbb.g_00898	Prac.g_01247
OG0001407	Prbb.g_00903	Prac.g_01234
OG0001408	Prbb.g_00097	Prac.g_01228, Prac.g_01229
OG0001409	Prbb.g_01508	Prac.g_00978
OG0001410	Prbb.g_01610	Prac.g_00201
OG0001413	Prbb.g_00759	Prac.g_00327
OG0001414	Prbb.g_00285	Prac.g_01701
OG0001415	Prbb.g_00287	Prac.g_01699
OG0001417	Prbb.g_01552	Prac.g_01076, Prac.g_01075
OG0001418	Prbb.g_00690	Prac.g_00687
OG0001419	Prbb.g_00750	Prac.g_01233
OG0001420	Prbb.g_01183	Prac.g_01038
OG0001421	Prbb.g_01775	Prac.g_00321
OG0001422	Prbb.g_01086	Prac.g_00297
OG0001423	Prbb.g_01665, Prbb.g_01664	Prac.g_00634
OG0001424	Prbb.g_01449	Prac.g_01217, Prac.g_01399
OG0001429	Prbb.g_00961	Prac.g_01486
OG0001430	Prbb.g_00901	Prac.g_00148
OG0001431	Prbb.g_01207	Prac.g_00151
OG0001432	Prbb.g_01033	Prac.g_00328
OG0001433	Prbb.g_01163	Prac.g_00899
OG0001435	Prbb.g_00928	Prac.g_01388
OG0001437	Prbb.g_00286	Prac.g_01700
OG0001439	Prbb.g_00358	Prac.g_01624
OG0001440	Prbb.g_01286	Prac.g_01119
OG0001441	Prbb.g_00525	Prac.g_00851
OG0001442	Prbb.g_01667	Prac.g_01530
OG0001446	Prbb.g_00134	Prac.g_01852
OG0001447	Prbb.g_00184	Prac.g_01805
OG0001450	Prbb.g_00693	Prac.g_00684
OG0001451	Prbb.g_00848	Prac.g_01415
OG0001453	Prbb.g_01011	Prac.g_01306
OG0001454	Prbb.g_01280	Prac.g_01218
OG0001455	Prbb.g_00054	Prac.g_01029
OG0001456	Prbb.g_01559	Prac.g_01008
OG0001457	Prbb.g_01558	Prac.g_01007
OG0001458	Prbb.g_01557	Prac.g_01006
OG0001463	Prbb.g_00338	Prac.g_01645
OG0001464	Prbb.g_00739	Prac.g_01602
OG0001466	Prbb.g_01212	Prac.g_01956, Prac.g_01597, Prac.g_00636, Prac.g_01531
OG0001467	Prbb.g_00115	Prac.g_01497
OG0001468	Prbb.g_00910	Prac.g_01242
OG0001470	Prbb.g_00853	Prac.g_00239
OG0001471	Prbb.g_01554	Prac.g_00326
OG0001472	Prbb.g_01371	Prac.g_00319
OG0001473	Prbb.g_01623	Prac.g_00059
OG0001474	Prbb.g_00399	Prac.g_01194
OG0001475	Prbb.g_00855	Prac.g_00241
OG0001480	Prbb.g_01215	Prac.g_01165
OG0001481	Prbb.g_01077	Prac.g_01160
OG0001482	Prbb.g_01089	Prac.g_01090
OG0001483	Prbb.g_00430, Prbb.g_01122, Prbb.g_01786, Prbb.g_01245, Prbb.g_01320, Prbb.g_01355, Prbb.g_01402	Prac.g_00276
OG0001485	Prbb.g_01208	Prac.g_00886
OG0001486	Prbb.g_01519	Prac.g_00987
OG0001491	Prbb.g_00954	Prac.g_01491
OG0001499	Prbb.g_00110	Prac.g_01870
OG0001500	Prbb.g_00317	Prac.g_01668
OG0001501	Prbb.g_01260	Prac.g_00666
OG0001503	Prbb.g_01126	Prac.g_01011
OG0001506	Prbb.g_01728	Prac.g_00370
OG0001507	Prbb.g_01181	Prac.g_00278
OG0001508	Prbb.g_02096	Prac.g_00238
OG0001521	Prbb.g_01446, Prbb.g_01027	Prac.g_01522
OG0001522	Prbb.g_00816	Prac.g_01443
OG0001523	Prbb.g_01892	Prac.g_01014
OG0001524	Prbb.g_01893	Prac.g_01013
OG0001526	Prbb.g_00955	Prac.g_00474
OG0001528	Prbb.g_00854	Prac.g_00240
OG0001548	Prbb.g_01105	Prac.g_01500
OG0001550	Prbb.g_01247	Prac.g_01026
OG0001551	Prbb.g_01898	Prac.g_01009
OG0001552	Prbb.g_01895	Prac.g_00923
OG0001555	Prbb.g_01803	Prac.g_00306
OG0001566	Prbb.g_00681	Prac.g_00695
OG0001569	Prbb.g_01433	Prac.g_01206
OG0001571	Prbb.g_01325	Prac.g_01033
OG0001581	Prbb.g_01103	Prac.g_01786
OG0001582	Prbb.g_01551	Prac.g_01077
OG0001584	Prbb.g_00773	Prac.g_01354
OG0001585	Prbb.g_01306	Prac.g_00132
OG0001595	Prbb.g_00122	Prac.g_01864
OG0001596	Prbb.g_00130	Prac.g_01856
OG0001597	Prbb.g_01725	Prac.g_01172
OG0001599	Prbb.g_00467	Prac.g_01085
OG0001600	Prbb.g_00515	Prac.g_00860
OG0001601	Prbb.g_00679	Prac.g_00697
OG0001603	Prbb.g_00957	Prac.g_01490
OG0001604	Prbb.g_00941	Prac.g_01376
OG0001606	Prbb.g_01139	Prac.g_01226
OG0001607	Prbb.g_01223	Prac.g_01012
OG0001608	Prbb.g_01116	Prac.g_00208
OG0001609	Prbb.g_01726	Prac.g_00372
OG0001610	Prbb.g_01730	Prac.g_00369
OG0001611	Prbb.g_01141	Prac.g_00308
OG0001613	Prbb.g_02022	Prac.g_00004
OG0001626	Prbb.g_01272	Prac.g_01524
OG0001629	Prbb.g_01179	Prac.g_01512
OG0001630	Prbb.g_00918	Prac.g_01395
OG0001631	Prbb.g_00740	Prac.g_01237
OG0001632	Prbb.g_01187	Prac.g_01952
OG0001633	Prbb.g_01920	Prac.g_00214
OG0001648	Prbb.g_01796	Prac.g_01161
OG0001649	Prbb.g_00902	Prac.g_01236
OG0001650	Prbb.g_01270	Prac.g_00196
OG0001651	Prbb.g_01113	Prac.g_00310
OG0001662	Prbb.g_01365	Prac.g_01041
OG0001664	Prbb.g_01634	Prac.g_00143
OG0001665	Prbb.g_01636	Prac.g_00146
OG0001667	Prbb.g_01206	Prac.g_00155
OG0001684	Prbb.g_00390	Prac.g_01965, Prac.g_00784
OG0001688	Prbb.g_01021, Prbb.g_01448	Prac.g_01238
OG0001696	Prbb.g_00849	Prac.g_01414
OG0001697	Prbb.g_00956	Prac.g_01406
OG0001698	Prbb.g_01660	Prac.g_01239
OG0001699	Prbb.g_00464	Prac.g_01577, Prac.g_00275
OG0001706	Prbb.g_01281	Prac.g_00915
OG0001708	Prbb.g_01536	Prac.g_01003
OG0001709	Prbb.g_00875	Prac.g_00260
OG0001713	Prbb.g_01131	Prac.g_01873
OG0001718	Prbb.g_01140	Prac.g_01171
OG0001719	Prbb.g_01267, Prbb.g_01425	Prac.g_01144
OG0001721	Prbb.g_01788	Prac.g_01518
OG0001722	Prbb.g_00916	Prac.g_01397
OG0001723	Prbb.g_01793	Prac.g_01953
OG0001742	Prbb.g_01249	Prac.g_01157
OG0001743	Prbb.g_01317	Prac.g_01043
OG0001744	Prbb.g_01261	Prac.g_00162
OG0001746	Prbb.g_01210	Prac.g_00907
OG0001772	Prbb.g_01250	Prac.g_00642
OG0001774	Prbb.g_00682	Prac.g_00694
OG0001775	Prbb.g_00109	Prac.g_01231
OG0001776	Prbb.g_01097	Prac.g_01045
OG0001778	Prbb.g_01602	Prac.g_00150
OG0001779	Prbb.g_01228	Prac.g_00163
OG0001781	Prbb.g_01257	Prac.g_00296
OG0001819	Prbb.g_01080	Prac.g_01143
OG0001821	Prbb.g_01191	Prac.g_01517
OG0001822	Prbb.g_01028	Prac.g_01504
OG0001823	Prbb.g_01343	Prac.g_01412
OG0001824	Prbb.g_00744	Prac.g_01290
OG0001825	Prbb.g_01074	Prac.g_01230
OG0001826	Prbb.g_00751	Prac.g_01227
OG0001827	Prbb.g_01088	Prac.g_01224
OG0001828	Prbb.g_00096	Prac.g_01048
OG0001829	Prbb.g_01178	Prac.g_01044
OG0001830	Prbb.g_01214	Prac.g_01030
OG0001831	Prbb.g_01102	Prac.g_01019
OG0001832	Prbb.g_01340	Prac.g_00140
OG0001833	Prbb.g_01638	Prac.g_00216
OG0001920	Prbb.g_01285	Prac.g_00665
OG0001921	Prbb.g_01394	Prac.g_01410
OG0001922	Prbb.g_00877	Prac.g_00190
OG0001982	Prbb.g_01795	Prac.g_01166
OG0001987	Prbb.g_01374	Prac.g_00137
OG0002027	Prbb.g_00755	Prac.g_01409
OG0002033	Prbb.g_00072	Prac.g_00002
OG0002062	Prbb.g_01167	Prac.g_01969
OG0002273	Prbb.g_01221	Prac.g_01872
OG0002319	Prbb.g_01631	Prac.g_01128
OG0002327	Prbb.g_01337	Prac.g_00284
OG0002423	Prbb.g_01315	Prac.g_00897
OG0002427	Prbb.g_01117	Prac.g_00896
OG0002428	Prbb.g_01440	Prac.g_01139
OG0002696	Prbb.g_01348	Prac.g_00885, Prac.g_01594
OG0002698	Prbb.g_01784	Prac.g_01581
OG0002779	Prbb.g_01232	Prac.g_00169
OG0003168	Prbb.g_00042	Prac.g_00657, Prac.g_00194
OG0003170	Prbb.g_01406	Prac.g_00905
OG0003657	Prbb.g_01422	Prac.g_01967
