Orthogroup	Prab	Pray
OG0001147	Prab.g_01347	Pray.g_01843
OG0001148	Prab.g_01362	Pray.g_01827
OG0001149	Prab.g_01363	Pray.g_01826
OG0001150	Prab.g_01364	Pray.g_01825
OG0001151	Prab.g_01375	Pray.g_01814
OG0001152	Prab.g_01376	Pray.g_01813
OG0001153	Prab.g_01498	Pray.g_01690
OG0001154	Prab.g_01499	Pray.g_01689
OG0001155	Prab.g_01511	Pray.g_01677
OG0001156	Prab.g_01514	Pray.g_01674
OG0001157	Prab.g_01515	Pray.g_01673
OG0001158	Prab.g_01516	Pray.g_01672
OG0001159	Prab.g_01517	Pray.g_01671
OG0001160	Prab.g_01541	Pray.g_01647
OG0001161	Prab.g_01553	Pray.g_01634
OG0001162	Prab.g_01567	Pray.g_01623
OG0001163	Prab.g_01661	Pray.g_01567
OG0001164	Prab.g_01665	Pray.g_01563
OG0001165	Prab.g_01668	Pray.g_01560
OG0001166	Prab.g_01688	Pray.g_01540
OG0001167	Prab.g_01705	Pray.g_01523
OG0001168	Prab.g_01707	Pray.g_01521
OG0001169	Prab.g_01709	Pray.g_01519
OG0001170	Prab.g_01711	Pray.g_01517
OG0001171	Prab.g_01720	Pray.g_01508
OG0001172	Prab.g_01734	Pray.g_01237
OG0001173	Prab.g_01735	Pray.g_01238
OG0001174	Prab.g_01743	Pray.g_01246
OG0001175	Prab.g_01744	Pray.g_01247
OG0001176	Prab.g_01751	Pray.g_01254
OG0001177	Prab.g_01753	Pray.g_01257
OG0001178	Prab.g_01758	Pray.g_01262
OG0001179	Prab.g_01786	Pray.g_01290
OG0001180	Prab.g_01808	Pray.g_01312
OG0001181	Prab.g_01812	Pray.g_01316
OG0001182	Prab.g_01819	Pray.g_01323
OG0001183	Prab.g_01823	Pray.g_01328
OG0001184	Prab.g_01838	Pray.g_01344
OG0001185	Prab.g_01852	Pray.g_01358
OG0001186	Prab.g_01875	Pray.g_01382
OG0001187	Prab.g_01880	Pray.g_01386
OG0001188	Prab.g_01882	Pray.g_01389
OG0001189	Prab.g_01899	Pray.g_01406
OG0001190	Prab.g_01903	Pray.g_01410
OG0001191	Prab.g_01913	Pray.g_01420
OG0001192	Prab.g_01918	Pray.g_01425
OG0001193	Prab.g_01928	Pray.g_01435
OG0001194	Prab.g_01929	Pray.g_01436
OG0001195	Prab.g_01930	Pray.g_01437
OG0001196	Prab.g_01943	Pray.g_01450
OG0001197	Prab.g_01944	Pray.g_01451
OG0001198	Prab.g_01952	Pray.g_01458
OG0001199	Prab.g_00066	Pray.g_00215
OG0001200	Prab.g_00068	Pray.g_00213
OG0001201	Prab.g_00099	Pray.g_00181
OG0001202	Prab.g_00190	Pray.g_00680
OG0001204	Prab.g_00233	Pray.g_00724
OG0001205	Prab.g_00448	Pray.g_00935
OG0001206	Prab.g_00467	Pray.g_00952
OG0001207	Prab.g_00481	Pray.g_00967
OG0001208	Prab.g_00486	Pray.g_00972
OG0001209	Prab.g_00539	Pray.g_01226
OG0001210	Prab.g_00544	Pray.g_01221
OG0001211	Prab.g_00554	Pray.g_01211
OG0001212	Prab.g_00600	Pray.g_01167
OG0001213	Prab.g_00634	Pray.g_01134
OG0001214	Prab.g_00642	Pray.g_01126
OG0001215	Prab.g_00695	Pray.g_01073
OG0001216	Prab.g_00725	Pray.g_01038
OG0001217	Prab.g_00768	Pray.g_00293
OG0001218	Prab.g_00776	Pray.g_00300
OG0001219	Prab.g_00829	Pray.g_00337
OG0001220	Prab.g_00891	Pray.g_00400
OG0001221	Prab.g_01057	Pray.g_00463
OG0001222	Prab.g_01018	Pray.g_00503
OG0001223	Prab.g_00992	Pray.g_00529
OG0001225	Prab.g_00931	Pray.g_00582
OG0001226	Prab.g_01120	Pray.g_00608
OG0001227	Prab.g_01138	Pray.g_00626
OG0001228	Prab.g_01264	Pray.g_00018
OG0001229	Prab.g_01358	Pray.g_01831
OG0001230	Prab.g_01458	Pray.g_01730
OG0001231	Prab.g_01565	Pray.g_01625
OG0001232	Prab.g_01692	Pray.g_01536
OG0001233	Prab.g_01712	Pray.g_01516
OG0001234	Prab.g_01746	Pray.g_01249
OG0001235	Prab.g_01755	Pray.g_01259
OG0001237	Prab.g_01839	Pray.g_01345
OG0001238	Prab.g_01914	Pray.g_01421
OG0001239	Prab.g_00063	Pray.g_00218
OG0001240	Prab.g_00084	Pray.g_00196
OG0001241	Prab.g_00092	Pray.g_00188
OG0001242	Prab.g_00110	Pray.g_00170
OG0001244	Prab.g_00131	Pray.g_00148
OG0001245	Prab.g_00368	Pray.g_00858
OG0001246	Prab.g_00508	Pray.g_00995
OG0001247	Prab.g_00688	Pray.g_01080
OG0001248	Prab.g_00690	Pray.g_01078
OG0001249	Prab.g_00818	Pray.g_00326
OG0001250	Prab.g_00880	Pray.g_00389
OG0001251	Prab.g_01083	Pray.g_00437
OG0001252	Prab.g_00938	Pray.g_00575
OG0001253	Prab.g_01139	Pray.g_00627
OG0001254	Prab.g_01188	Pray.g_00095
OG0001255	Prab.g_01203	Pray.g_00080
OG0001256	Prab.g_01558	Pray.g_01632
OG0001257	Prab.g_01564	Pray.g_01626
OG0001258	Prab.g_01666	Pray.g_01562
OG0001259	Prab.g_01710	Pray.g_01518
OG0001260	Prab.g_01726	Pray.g_01502
OG0001261	Prab.g_01794	Pray.g_01298
OG0001262	Prab.g_01897	Pray.g_01404
OG0001264	Prab.g_01280	Pray.g_00245, Pray.g_01501
OG0001265	Prab.g_00109	Pray.g_00171
OG0001266	Prab.g_00194	Pray.g_00684
OG0001267	Prab.g_00268	Pray.g_00759
OG0001268	Prab.g_00326	Pray.g_00817
OG0001269	Prab.g_00347	Pray.g_00837
OG0001270	Prab.g_00437	Pray.g_00924
OG0001271	Prab.g_00476	Pray.g_00962
OG0001272	Prab.g_00490	Pray.g_00976
OG0001273	Prab.g_00636	Pray.g_01132
OG0001274	Prab.g_00710	Pray.g_01060
OG0001275	Prab.g_00982	Pray.g_00539
OG0001276	Prab.g_00954	Pray.g_00559
OG0001277	Prab.g_01127	Pray.g_00616
OG0001278	Prab.g_01269	Pray.g_00013
OG0001279	Prab.g_01590	Pray.g_01926
OG0001280	Prab.g_01325	Pray.g_01871
OG0001281	Prab.g_01331	Pray.g_01865
OG0001282	Prab.g_01361	Pray.g_01828
OG0001283	Prab.g_01381	Pray.g_01809
OG0001284	Prab.g_01536	Pray.g_01652
OG0001285	Prab.g_01695	Pray.g_01533
OG0001286	Prab.g_01806	Pray.g_01310
OG0001287	Prab.g_01859	Pray.g_01366
OG0001288	Prab.g_01868	Pray.g_01375
OG0001289	Prab.g_00079	Pray.g_00202
OG0001290	Prab.g_00091	Pray.g_00189
OG0001291	Prab.g_00125	Pray.g_00154
OG0001292	Prab.g_00238	Pray.g_00729
OG0001293	Prab.g_00250	Pray.g_00741
OG0001294	Prab.g_00366	Pray.g_00856
OG0001295	Prab.g_00472	Pray.g_00957
OG0001296	Prab.g_00513	Pray.g_01000
OG0001297	Prab.g_00518	Pray.g_01005
OG0001298	Prab.g_00581	Pray.g_01185
OG0001299	Prab.g_00671	Pray.g_01097
OG0001300	Prab.g_00698	Pray.g_01070
OG0001301	Prab.g_00701	Pray.g_01067
OG0001302	Prab.g_00827	Pray.g_00335
OG0001303	Prab.g_00749	Pray.g_00543
OG0001304	Prab.g_00944	Pray.g_00569
OG0001305	Prab.g_00925	Pray.g_00588
OG0001306	Prab.g_01205	Pray.g_00078
OG0001308	Prab.g_01476	Pray.g_01712
OG0001309	Prab.g_01562	Pray.g_01628
OG0001310	Prab.g_01681	Pray.g_01547
OG0001311	Prab.g_00952	Pray.g_00561
OG0001312	Prab.g_01029	Pray.g_00492
OG0001315	Prab.g_00053	Pray.g_00227
OG0001316	Prab.g_00130	Pray.g_00149
OG0001317	Prab.g_00225	Pray.g_00715
OG0001318	Prab.g_00246	Pray.g_00737
OG0001319	Prab.g_00261	Pray.g_00752
OG0001320	Prab.g_00370	Pray.g_00860
OG0001321	Prab.g_00457	Pray.g_00941
OG0001322	Prab.g_00458	Pray.g_00942
OG0001323	Prab.g_00523	Pray.g_01010
OG0001324	Prab.g_00699	Pray.g_01069
OG0001325	Prab.g_00728	Pray.g_01035
OG0001326	Prab.g_01095	Pray.g_00425
OG0001327	Prab.g_01112	Pray.g_00600
OG0001328	Prab.g_01137	Pray.g_00625
OG0001329	Prab.g_01178	Pray.g_00104
OG0001331	Prab.g_01366	Pray.g_01823
OG0001332	Prab.g_01509	Pray.g_01679
OG0001333	Prab.g_01706	Pray.g_01522
OG0001334	Prab.g_01826	Pray.g_01331
OG0001335	Prab.g_01827	Pray.g_01332
OG0001336	Prab.g_01940	Pray.g_01447
OG0001339	Prab.g_00094	Pray.g_00186
OG0001340	Prab.g_00316	Pray.g_00806
OG0001341	Prab.g_00765	Pray.g_00291
OG0001342	Prab.g_00822	Pray.g_00330
OG0001343	Prab.g_01086	Pray.g_00434
OG0001344	Prab.g_01223	Pray.g_00059
OG0001345	Prab.g_01238	Pray.g_00044
OG0001346	Prab.g_01327	Pray.g_01869
OG0001349	Prab.g_01395	Pray.g_01741
OG0001350	Prab.g_00228	Pray.g_00718
OG0001352	Prab.g_00685	Pray.g_01083
OG0001353	Prab.g_00872	Pray.g_00380
OG0001354	Prab.g_01000	Pray.g_00521
OG0001356	Prab.g_00793	Pray.g_00312
OG0001358	Prab.g_00624	Pray.g_01143
OG0001359	Prab.g_01085	Pray.g_00435
OG0001360	Prab.g_01140	Pray.g_00628
OG0001361	Prab.g_01235	Pray.g_00047
OG0001362	Prab.g_01480	Pray.g_01708
OG0001363	Prab.g_01482	Pray.g_01706
OG0001364	Prab.g_01829	Pray.g_01334
OG0001365	Prab.g_01907	Pray.g_01414
OG0001371	Prab.g_00684	Pray.g_01084
OG0001372	Prab.g_00775	Pray.g_00299
OG0001373	Prab.g_01096	Pray.g_00424
OG0001374	Prab.g_01088	Pray.g_00432
OG0001375	Prab.g_01087	Pray.g_00433
OG0001376	Prab.g_01106	Pray.g_00594
OG0001377	Prab.g_01107	Pray.g_00595
OG0001378	Prab.g_01149	Pray.g_00133
OG0001379	Prab.g_01320	Pray.g_01876
OG0001380	Prab.g_01349	Pray.g_01841
OG0001381	Prab.g_01354	Pray.g_01835
OG0001382	Prab.g_01581	Pray.g_01611
OG0001384	Prab.g_00719	Pray.g_00280, Pray.g_01635
OG0001385	Prab.g_01099	Pray.g_00421
OG0001386	Prab.g_01098	Pray.g_00422
OG0001387	Prab.g_01097	Pray.g_00423
OG0001388	Prab.g_01094	Pray.g_00426
OG0001389	Prab.g_01093	Pray.g_00427
OG0001390	Prab.g_01092	Pray.g_00428
OG0001391	Prab.g_01091	Pray.g_00429
OG0001392	Prab.g_01090	Pray.g_00430
OG0001393	Prab.g_01089	Pray.g_00431
OG0001395	Prab.g_00942	Pray.g_00571
OG0001397	Prab.g_01481	Pray.g_01707
OG0001398	Prab.g_01603	Pray.g_01599
OG0001399	Prab.g_01748	Pray.g_01251
OG0001403	Prab.g_00030	Pray.g_01492
OG0001404	Prab.g_00060	Pray.g_00221
OG0001405	Prab.g_00314	Pray.g_00804
OG0001406	Prab.g_01105	Pray.g_00593
OG0001407	Prab.g_01118	Pray.g_00606
OG0001408	Prab.g_01123	Pray.g_00611
OG0001409	Prab.g_01226	Pray.g_00056
OG0001411	Prab.g_01391	Pray.g_01784
OG0001413	Prab.g_01551	Pray.g_01637
OG0001414	Prab.g_00220	Pray.g_00710
OG0001415	Prab.g_00222	Pray.g_00712
OG0001416	Prab.g_00464	Pray.g_00949
OG0001417	Prab.g_00474	Pray.g_00959
OG0001418	Prab.g_00689	Pray.g_01079
OG0001419	Prab.g_01119	Pray.g_00607
OG0001420	Prab.g_01158	Pray.g_00124
OG0001421	Prab.g_01559	Pray.g_01631
OG0001422	Prab.g_01592	Pray.g_01606
OG0001423	Prab.g_00406	Pray.g_01751
OG0001424	Prab.g_01134	Pray.g_00622
OG0001424	Prab.g_01082	Pray.g_00438
OG0001425	Prab.g_01917	Pray.g_01424
OG0001428	Prab.g_00163	Pray.g_00653
OG0001429	Prab.g_00830	Pray.g_00338
OG0001432	Prab.g_01549	Pray.g_01639
OG0001433	Prab.g_00792	Pray.g_00311
OG0001434	Prab.g_01049	Pray.g_00472
OG0001437	Prab.g_00221	Pray.g_00711
OG0001439	Prab.g_00295	Pray.g_00785
OG0001440	Prab.g_00405	Pray.g_00910
OG0001441	Prab.g_00525	Pray.g_01012
OG0001442	Prab.g_00752	Pray.g_00283
OG0001446	Prab.g_00071	Pray.g_00210
OG0001447	Prab.g_00116	Pray.g_00163
OG0001448	Prab.g_00356	Pray.g_00844
OG0001449	Prab.g_00389	Pray.g_00880
OG0001450	Prab.g_00692	Pray.g_01076
OG0001451	Prab.g_00901	Pray.g_00409
OG0001452	Prab.g_01081	Pray.g_00439
OG0001453	Prab.g_00988	Pray.g_00533
OG0001454	Prab.g_01133	Pray.g_00621
OG0001455	Prab.g_01171	Pray.g_00110
OG0001456	Prab.g_01197	Pray.g_00087
OG0001457	Prab.g_01198	Pray.g_00086
OG0001458	Prab.g_01199	Pray.g_00085
OG0001459	Prab.g_01653	Pray.g_01912
OG0001460	Prab.g_00791	Pray.g_00310
OG0001462	Prab.g_00034	Pray.g_01496
OG0001463	Prab.g_00274	Pray.g_00765
OG0001464	Prab.g_00317	Pray.g_00807
OG0001465	Prab.g_00707	Pray.g_01061
OG0001466	Prab.g_01297	Pray.g_00282
OG0001468	Prab.g_01110	Pray.g_00598
OG0001469	Prab.g_00978	Pray.g_01917
OG0001469	Prab.g_00720	Pray.g_01583
OG0001471	Prab.g_01552	Pray.g_01636
OG0001472	Prab.g_01561	Pray.g_01629
OG0001473	Prab.g_01877	Pray.g_01383
OG0001474	Prab.g_00327	Pray.g_00818
OG0001480	Prab.g_00357	Pray.g_00846
OG0001481	Prab.g_00362	Pray.g_00851
OG0001482	Prab.g_00462	Pray.g_00947
OG0001485	Prab.g_00922, Prab.g_01290	Pray.g_01595
OG0001486	Prab.g_01217	Pray.g_00066
OG0001490	Prab.g_00038	Pray.g_00244
OG0001491	Prab.g_00825	Pray.g_00333
OG0001492	Prab.g_01266	Pray.g_00016
OG0001493	Prab.g_01274	Pray.g_00008
OG0001499	Prab.g_00052	Pray.g_00228
OG0001500	Prab.g_00252	Pray.g_00743
OG0001501	Prab.g_00712	Pray.g_01058
OG0001502	Prab.g_00810	Pray.g_00318
OG0001503	Prab.g_01194	Pray.g_00090
OG0001506	Prab.g_01507	Pray.g_01681
OG0001507	Prab.g_01586	Pray.g_01584
OG0001521	Prab.g_00766	Pray.g_00292
OG0001523	Prab.g_01190	Pray.g_00093
OG0001524	Prab.g_01191	Pray.g_00092
OG0001525	Prab.g_01570	Pray.g_01620
OG0001526	Prab.g_01729	Pray.g_01232
OG0001546	Prab.g_00528	Pray.g_01015
OG0001547	Prab.g_00812	Pray.g_00320
OG0001548	Prab.g_00816	Pray.g_00324
OG0001550	Prab.g_01174	Pray.g_00107
OG0001551	Prab.g_01196	Pray.g_00088
OG0001552	Prab.g_01282	Pray.g_00248
OG0001553	Prab.g_01463	Pray.g_01725
OG0001554	Prab.g_01560	Pray.g_01630
OG0001555	Prab.g_01575	Pray.g_01615
OG0001565	Prab.g_00426	Pray.g_00909
OG0001566	Prab.g_00681	Pray.g_01087
OG0001567	Prab.g_00811	Pray.g_00319
OG0001568	Prab.g_00813	Pray.g_00321
OG0001569	Prab.g_01145	Pray.g_00633
OG0001570	Prab.g_01161	Pray.g_00121
OG0001571	Prab.g_01167	Pray.g_00114
OG0001581	Prab.g_00135	Pray.g_00145
OG0001582	Prab.g_00473	Pray.g_00958
OG0001583	Prab.g_00824	Pray.g_00332
OG0001584	Prab.g_01037	Pray.g_00484
OG0001585	Prab.g_00399	Pray.g_01922
OG0001587	Prab.g_01728	Pray.g_01230
OG0001595	Prab.g_00059	Pray.g_00222
OG0001596	Prab.g_00067	Pray.g_00214
OG0001597	Prab.g_00351	Pray.g_00839
OG0001599	Prab.g_00465	Pray.g_00950
OG0001600	Prab.g_00515	Pray.g_01002
OG0001601	Prab.g_00679	Pray.g_01089
OG0001602	Prab.g_00706	Pray.g_01062
OG0001603	Prab.g_00826	Pray.g_00334
OG0001604	Prab.g_01060	Pray.g_00460
OG0001605	Prab.g_00961	Pray.g_00552
OG0001606	Prab.g_01298	Pray.g_00613
OG0001607	Prab.g_01192	Pray.g_00091
OG0001608	Prab.g_01352	Pray.g_01838
OG0001609	Prab.g_01505	Pray.g_01683
OG0001610	Prab.g_01508	Pray.g_01680
OG0001611	Prab.g_01573	Pray.g_01617
OG0001612	Prab.g_00755	Pray.g_01593
OG0001613	Prab.g_01821	Pray.g_01326
OG0001626	Prab.g_00764	Pray.g_00290
OG0001628	Prab.g_00778	Pray.g_00302
OG0001629	Prab.g_00779	Pray.g_00303
OG0001630	Prab.g_01078	Pray.g_00441
OG0001631	Prab.g_01115	Pray.g_00603
OG0001632	Prab.g_00977	Pray.g_01923
OG0001633	Prab.g_01357	Pray.g_01832
OG0001648	Prab.g_00361	Pray.g_00850
OG0001649	Prab.g_01116	Pray.g_00604
OG0001651	Prab.g_01571	Pray.g_01619
OG0001662	Prab.g_01155	Pray.g_00127
OG0001666	Prab.g_01654	Pray.g_01913
OG0001667	Prab.g_01305	Pray.g_01893
OG0001685	Prab.g_00902	Pray.g_00411
OG0001686	Prab.g_00962	Pray.g_00551
OG0001687	Prab.g_01109	Pray.g_00597
OG0001688	Prab.g_01114	Pray.g_00602
OG0001689	Prab.g_01866	Pray.g_01373
OG0001697	Prab.g_01101	Pray.g_00419
OG0001698	Prab.g_01113	Pray.g_00601
OG0001701	Prab.g_01730	Pray.g_01233
OG0001705	Prab.g_00390	Pray.g_00881
OG0001707	Prab.g_01132	Pray.g_00620
OG0001708	Prab.g_01202	Pray.g_00082
OG0001710	Prab.g_01749	Pray.g_01252
OG0001711	Prab.g_00414	Pray.g_01569
OG0001718	Prab.g_00352	Pray.g_00840
OG0001719	Prab.g_00382	Pray.g_00869
OG0001720	Prab.g_00916, Prab.g_01618	Pray.g_01889
OG0001721	Prab.g_00771	Pray.g_00294
OG0001723	Prab.g_00972	Pray.g_01925
OG0001724	Prab.g_00758	Pray.g_01579
OG0001725	Prab.g_00380	Pray.g_00867
OG0001742	Prab.g_00364	Pray.g_00854
OG0001743	Prab.g_01153	Pray.g_00129
OG0001744	Prab.g_01312	Pray.g_01884
OG0001745	Prab.g_01548	Pray.g_01640
OG0001773	Prab.g_01577	Pray.g_01613
OG0001774	Prab.g_00682	Pray.g_01086
OG0001775	Prab.g_01121	Pray.g_00609
OG0001776	Prab.g_01151	Pray.g_00131
OG0001777	Prab.g_00976	Pray.g_01921, Pray.g_00258
OG0001779	Prab.g_01313, Prab.g_00751	Pray.g_01883
OG0001780	Prab.g_01401	Pray.g_01772
OG0001781	Prab.g_01593	Pray.g_01605
OG0001819	Prab.g_00383	Pray.g_00870
OG0001821	Prab.g_00772	Pray.g_00295
OG0001822	Prab.g_00808	Pray.g_00316
OG0001823	Prab.g_00903	Pray.g_00412
OG0001824	Prab.g_00963	Pray.g_00550
OG0001825	Prab.g_01122	Pray.g_00610
OG0001826	Prab.g_01124	Pray.g_00612
OG0001827	Prab.g_01126	Pray.g_00615
OG0001828	Prab.g_01148	Pray.g_00134
OG0001829	Prab.g_01152	Pray.g_00130
OG0001830	Prab.g_01170	Pray.g_00111
OG0001831	Prab.g_01185	Pray.g_00098
OG0001832	Prab.g_00715	Pray.g_01904
OG0001833	Prab.g_01359	Pray.g_01830
OG0001834	Prab.g_01398	Pray.g_01775
OG0001919	Prab.g_00385	Pray.g_00877
OG0001920	Prab.g_00713	Pray.g_01057
OG0001921	Prab.g_00905	Pray.g_00414
OG0001922	Prab.g_01341	Pray.g_01855
OG0001983	Prab.g_00748, Prab.g_00920	Pray.g_00278
OG0001984	Prab.g_00817	Pray.g_00325
OG0001985	Prab.g_01102	Pray.g_00418
OG0001986	Prab.g_00984	Pray.g_00537
OG0001987	Prab.g_00973	Pray.g_01907
OG0001988	Prab.g_00346	Pray.g_01853
OG0001989	Prab.g_01350	Pray.g_01840
OG0002026	Prab.g_00384	Pray.g_00876
OG0002027	Prab.g_00908	Pray.g_00416
OG0002028	Prab.g_00968	Pray.g_00545
OG0002029	Prab.g_01655	Pray.g_01914
OG0002031	Prab.g_01609	Pray.g_01597
OG0002032	Prab.g_01916	Pray.g_01423
OG0002033	Prab.g_01344	Pray.g_01851
OG0002057	Prab.g_00101	Pray.g_00179
OG0002058	Prab.g_00171	Pray.g_00661
OG0002059	Prab.g_00353	Pray.g_00841
OG0002060	Prab.g_00355	Pray.g_00843
OG0002061	Prab.g_00387	Pray.g_00879
OG0002062	Prab.g_01177	Pray.g_00267
OG0002064	Prab.g_00471	Pray.g_00956
OG0002065	Prab.g_00563	Pray.g_01202
OG0002066	Prab.g_00570	Pray.g_01196
OG0002067	Prab.g_00722	Pray.g_01041
OG0002068	Prab.g_00759	Pray.g_00287
OG0002069	Prab.g_00762	Pray.g_00288
OG0002070	Prab.g_00809	Pray.g_00317
OG0002071	Prab.g_00815	Pray.g_00323
OG0002072	Prab.g_00823	Pray.g_00331
OG0002073	Prab.g_00845	Pray.g_00353
OG0002074	Prab.g_00897	Pray.g_00405
OG0002075	Prab.g_00909	Pray.g_00417
OG0002076	Prab.g_01056	Pray.g_00464
OG0002077	Prab.g_00967	Pray.g_00546
OG0002078	Prab.g_00964	Pray.g_00549
OG0002079	Prab.g_00959	Pray.g_00554
OG0002080	Prab.g_00941	Pray.g_00572
OG0002081	Prab.g_01108	Pray.g_00596
OG0002082	Prab.g_01117	Pray.g_00605
OG0002083	Prab.g_01128	Pray.g_00617
OG0002084	Prab.g_01129	Pray.g_00618
OG0002085	Prab.g_01136	Pray.g_00624
OG0002086	Prab.g_01141	Pray.g_00629
OG0002087	Prab.g_01142	Pray.g_00630
OG0002088	Prab.g_01143	Pray.g_00631
OG0002089	Prab.g_01168	Pray.g_00113
OG0002090	Prab.g_01173	Pray.g_00108
OG0002091	Prab.g_01195	Pray.g_00089
OG0002093	Prab.g_01295	Pray.g_01928
OG0002094	Prab.g_01306	Pray.g_01892
OG0002095	Prab.g_01309	Pray.g_01886
OG0002099	Prab.g_01554	Pray.g_01633
OG0002100	Prab.g_01566	Pray.g_01624
OG0002101	Prab.g_01569	Pray.g_01621
OG0002102	Prab.g_01574	Pray.g_01616
OG0002103	Prab.g_01576	Pray.g_01614
OG0002104	Prab.g_01578	Pray.g_01612
OG0002105	Prab.g_01674	Pray.g_01554
OG0002146	Prab.g_00500	Pray.g_00986
OG0002147	Prab.g_00714	Pray.g_01056
OG0002148	Prab.g_00757	Pray.g_00281
OG0002149	Prab.g_00777	Pray.g_00301
OG0002150	Prab.g_00756	Pray.g_00547
OG0002151	Prab.g_01172	Pray.g_00109
OG0002152	Prab.g_01300	Pray.g_01902
OG0002153	Prab.g_00966	Pray.g_00548
OG0002215	Prab.g_00919	Pray.g_00279
OG0002216	Prab.g_01302	Pray.g_00286
OG0002217	Prab.g_00828	Pray.g_00336
OG0002218	Prab.g_00904	Pray.g_00413
OG0002219	Prab.g_01157	Pray.g_00125
OG0002220	Prab.g_00750	Pray.g_01916
OG0002221	Prab.g_01310	Pray.g_01885
OG0002222	Prab.g_01587	Pray.g_01608
OG0002223	Prab.g_00970	Pray.g_01589
OG0002224	Prab.g_00378	Pray.g_00865
OG0002226	Prab.g_00721	Pray.g_01042
OG0002263	Prab.g_00774	Pray.g_00298
OG0002264	Prab.g_00869	Pray.g_00377
OG0002267	Prab.g_01602	Pray.g_01910
OG0002271	Prab.g_00753	Pray.g_01590
OG0002272	Prab.g_01181	Pray.g_00102
OG0002310	Prab.g_00365	Pray.g_00855
OG0002313	Prab.g_00814	Pray.g_00322
OG0002314	Prab.g_00907	Pray.g_00415
OG0002316	Prab.g_01103	Pray.g_00591
OG0002317	Prab.g_01160	Pray.g_00122
OG0002318	Prab.g_01163	Pray.g_00119
OG0002321	Prab.g_01402	Pray.g_01774
OG0002322	Prab.g_01568	Pray.g_01622
OG0002323	Prab.g_01605	Pray.g_01598
OG0002327	Prab.g_01599	Pray.g_01594
OG0002361	Prab.g_00330	Pray.g_00821
OG0002362	Prab.g_00386	Pray.g_00878
OG0002365	Prab.g_00452	Pray.g_00900
OG0002366	Prab.g_01656	Pray.g_01915
OG0002368	Prab.g_01314	Pray.g_01882
OG0002370	Prab.g_01487	Pray.g_01701
OG0002371	Prab.g_01550	Pray.g_01638
OG0002373	Prab.g_01180	Pray.g_01592
OG0002376	Prab.g_01588	Pray.g_01607
OG0002413	Prab.g_01166	Pray.g_00116
OG0002415	Prab.g_01175	Pray.g_00106
OG0002417	Prab.g_01642	Pray.g_01570
OG0002418	Prab.g_00422	Pray.g_01939
OG0002422	Prab.g_00451	Pray.g_01500
OG0002479	Prab.g_00417	Pray.g_00257
OG0002481	Prab.g_00754	Pray.g_01591
OG0002482	Prab.g_00381	Pray.g_00868
OG0002483	Prab.g_01296, Prab.g_00413, Prab.g_01632	Pray.g_00308
OG0002484	Prab.g_00453	Pray.g_00899
OG0002485	Prab.g_01311	Pray.g_00895
OG0002551	Prab.g_01147	Pray.g_00135
OG0002553	Prab.g_00373	Pray.g_00863
OG0002555	Prab.g_01179	Pray.g_00103
OG0002624	Prab.g_00358	Pray.g_00847
OG0002625	Prab.g_00369	Pray.g_00859
OG0002627	Prab.g_01439	Pray.g_01794
OG0002689	Prab.g_00391	Pray.g_00890
OG0002693	Prab.g_00708	Pray.g_00259
OG0002694	Prab.g_01572	Pray.g_01618
OG0002770	Prab.g_00403	Pray.g_01932, Pray.g_01919
OG0002886	Prab.g_01159	Pray.g_00123
