Orthogroup	Prab	Prau
OG0001147	Prab.g_01347	Prau.g_01395
OG0001148	Prab.g_01362	Prau.g_01411
OG0001149	Prab.g_01363	Prau.g_01412
OG0001150	Prab.g_01364	Prau.g_01413
OG0001151	Prab.g_01375	Prau.g_01424
OG0001152	Prab.g_01376	Prau.g_01425
OG0001153	Prab.g_01498	Prau.g_01563
OG0001154	Prab.g_01499	Prau.g_01564
OG0001155	Prab.g_01511	Prau.g_01576
OG0001156	Prab.g_01514	Prau.g_01579
OG0001157	Prab.g_01515	Prau.g_01580
OG0001158	Prab.g_01516	Prau.g_01581
OG0001159	Prab.g_01517	Prau.g_01582
OG0001160	Prab.g_01541	Prau.g_01606
OG0001161	Prab.g_01553	Prau.g_01619
OG0001162	Prab.g_01567	Prau.g_01630
OG0001163	Prab.g_01661	Prau.g_01724
OG0001164	Prab.g_01665	Prau.g_01728
OG0001165	Prab.g_01668	Prau.g_01731
OG0001166	Prab.g_01688	Prau.g_01751
OG0001167	Prab.g_01705	Prau.g_01768
OG0001168	Prab.g_01707	Prau.g_01770
OG0001169	Prab.g_01709	Prau.g_01772
OG0001170	Prab.g_01711	Prau.g_01774
OG0001171	Prab.g_01720	Prau.g_01783
OG0001172	Prab.g_01734	Prau.g_01797
OG0001173	Prab.g_01735	Prau.g_01798
OG0001174	Prab.g_01743	Prau.g_01806
OG0001175	Prab.g_01744	Prau.g_01807
OG0001176	Prab.g_01751	Prau.g_01814
OG0001177	Prab.g_01753	Prau.g_01817
OG0001178	Prab.g_01758	Prau.g_01822
OG0001179	Prab.g_01786	Prau.g_01853
OG0001180	Prab.g_01808	Prau.g_01875
OG0001181	Prab.g_01812	Prau.g_01879
OG0001182	Prab.g_01819	Prau.g_01886
OG0001183	Prab.g_01823	Prau.g_01890
OG0001184	Prab.g_01838	Prau.g_01906
OG0001185	Prab.g_01852	Prau.g_01920
OG0001186	Prab.g_01875	Prau.g_01943
OG0001187	Prab.g_01880	Prau.g_01947
OG0001188	Prab.g_01882	Prau.g_01950
OG0001189	Prab.g_01899	Prau.g_01967
OG0001190	Prab.g_01903	Prau.g_01971
OG0001191	Prab.g_01913	Prau.g_01981
OG0001192	Prab.g_01918	Prau.g_01985
OG0001193	Prab.g_01928	Prau.g_01995
OG0001194	Prab.g_01929	Prau.g_01996
OG0001195	Prab.g_01930	Prau.g_01997
OG0001196	Prab.g_01943	Prau.g_02010
OG0001197	Prab.g_01944	Prau.g_02011
OG0001198	Prab.g_01952	Prau.g_02019
OG0001199	Prab.g_00066	Prau.g_00075
OG0001200	Prab.g_00068	Prau.g_00077
OG0001201	Prab.g_00099	Prau.g_00109
OG0001202	Prab.g_00190	Prau.g_00200
OG0001204	Prab.g_00233	Prau.g_00245
OG0001205	Prab.g_00448	Prau.g_00486
OG0001206	Prab.g_00467	Prau.g_00504
OG0001207	Prab.g_00481	Prau.g_00518
OG0001208	Prab.g_00486	Prau.g_00523
OG0001209	Prab.g_00539	Prau.g_00575
OG0001210	Prab.g_00544	Prau.g_00580
OG0001211	Prab.g_00554	Prau.g_00590
OG0001212	Prab.g_00600	Prau.g_00634
OG0001213	Prab.g_00634	Prau.g_00669
OG0001214	Prab.g_00642	Prau.g_00677
OG0001215	Prab.g_00695	Prau.g_00730
OG0001216	Prab.g_00725	Prau.g_00757
OG0001217	Prab.g_00768	Prau.g_00800
OG0001218	Prab.g_00776	Prau.g_00809
OG0001219	Prab.g_00829	Prau.g_00843
OG0001220	Prab.g_00891	Prau.g_00906
OG0001221	Prab.g_01057	Prau.g_00967
OG0001222	Prab.g_01018	Prau.g_01007
OG0001223	Prab.g_00992	Prau.g_01033
OG0001225	Prab.g_00931	Prau.g_01087
OG0001226	Prab.g_01120	Prau.g_01112
OG0001227	Prab.g_01138	Prau.g_01130
OG0001228	Prab.g_01264	Prau.g_01251
OG0001229	Prab.g_01358	Prau.g_01407
OG0001230	Prab.g_01458	Prau.g_01520
OG0001231	Prab.g_01565	Prau.g_01628
OG0001232	Prab.g_01692	Prau.g_01755
OG0001233	Prab.g_01712	Prau.g_01775
OG0001234	Prab.g_01746	Prau.g_01809
OG0001235	Prab.g_01755	Prau.g_01819
OG0001237	Prab.g_01839	Prau.g_01907
OG0001238	Prab.g_01914	Prau.g_01982
OG0001240	Prab.g_00084	Prau.g_00094
OG0001241	Prab.g_00092	Prau.g_00102
OG0001242	Prab.g_00110	Prau.g_00120
OG0001244	Prab.g_00131	Prau.g_00142
OG0001245	Prab.g_00368	Prau.g_00383
OG0001246	Prab.g_00508	Prau.g_00545
OG0001247	Prab.g_00688	Prau.g_00723
OG0001248	Prab.g_00690	Prau.g_00725
OG0001249	Prab.g_00818	Prau.g_00832
OG0001250	Prab.g_00880	Prau.g_00894
OG0001251	Prab.g_01083	Prau.g_00943
OG0001252	Prab.g_00938	Prau.g_01080
OG0001253	Prab.g_01139	Prau.g_01131
OG0001254	Prab.g_01188	Prau.g_01176
OG0001255	Prab.g_01203	Prau.g_01191
OG0001256	Prab.g_01558	Prau.g_01621
OG0001257	Prab.g_01564	Prau.g_01627
OG0001258	Prab.g_01666	Prau.g_01729
OG0001259	Prab.g_01710	Prau.g_01773
OG0001260	Prab.g_01726	Prau.g_01789
OG0001261	Prab.g_01794	Prau.g_01861
OG0001262	Prab.g_01897	Prau.g_01965
OG0001264	Prab.g_01280	Prau.g_01268
OG0001265	Prab.g_00109	Prau.g_00119
OG0001266	Prab.g_00194	Prau.g_00204
OG0001267	Prab.g_00268	Prau.g_00282
OG0001268	Prab.g_00326	Prau.g_00341
OG0001269	Prab.g_00347	Prau.g_00361
OG0001270	Prab.g_00437	Prau.g_00475
OG0001271	Prab.g_00476	Prau.g_00513
OG0001272	Prab.g_00490	Prau.g_00527
OG0001273	Prab.g_00636	Prau.g_00671
OG0001274	Prab.g_00710	Prau.g_00743
OG0001275	Prab.g_00982	Prau.g_01043
OG0001276	Prab.g_00954	Prau.g_01064
OG0001277	Prab.g_01127	Prau.g_01120
OG0001278	Prab.g_01269	Prau.g_01256
OG0001279	Prab.g_01590	Prau.g_01320
OG0001280	Prab.g_01325	Prau.g_01370
OG0001281	Prab.g_01331	Prau.g_01376
OG0001282	Prab.g_01361	Prau.g_01410
OG0001283	Prab.g_01381	Prau.g_01429
OG0001284	Prab.g_01536	Prau.g_01601
OG0001285	Prab.g_01695	Prau.g_01758
OG0001286	Prab.g_01806	Prau.g_01873
OG0001287	Prab.g_01859	Prau.g_01927
OG0001288	Prab.g_01868	Prau.g_01936
OG0001289	Prab.g_00079	Prau.g_00088
OG0001290	Prab.g_00091	Prau.g_00101
OG0001291	Prab.g_00125	Prau.g_00136
OG0001292	Prab.g_00238	Prau.g_00250
OG0001293	Prab.g_00250	Prau.g_00263
OG0001294	Prab.g_00366	Prau.g_00381
OG0001295	Prab.g_00472	Prau.g_00509
OG0001296	Prab.g_00513	Prau.g_00550
OG0001297	Prab.g_00518	Prau.g_00555
OG0001298	Prab.g_00581	Prau.g_00616
OG0001299	Prab.g_00671	Prau.g_00706
OG0001300	Prab.g_00698	Prau.g_00733
OG0001301	Prab.g_00701	Prau.g_00736
OG0001302	Prab.g_00827	Prau.g_00841
OG0001303	Prab.g_00749	Prau.g_01047
OG0001304	Prab.g_00944	Prau.g_01074
OG0001305	Prab.g_00925	Prau.g_01093
OG0001306	Prab.g_01205	Prau.g_01193
OG0001308	Prab.g_01476	Prau.g_01541
OG0001309	Prab.g_01562	Prau.g_01625
OG0001310	Prab.g_01681	Prau.g_01744
OG0001311	Prab.g_00952	Prau.g_01066
OG0001315	Prab.g_00053	Prau.g_00063
OG0001316	Prab.g_00130	Prau.g_00141
OG0001317	Prab.g_00225	Prau.g_00235
OG0001318	Prab.g_00246	Prau.g_00258
OG0001319	Prab.g_00261	Prau.g_00274
OG0001320	Prab.g_00370	Prau.g_01284, Prau.g_00385
OG0001321	Prab.g_00457	Prau.g_00492
OG0001322	Prab.g_00458	Prau.g_00493
OG0001323	Prab.g_00523	Prau.g_00560
OG0001324	Prab.g_00699	Prau.g_00734
OG0001325	Prab.g_00728	Prau.g_00760
OG0001326	Prab.g_01095	Prau.g_00931
OG0001327	Prab.g_01112	Prau.g_01104
OG0001328	Prab.g_01137	Prau.g_01129
OG0001329	Prab.g_01178	Prau.g_01168
OG0001331	Prab.g_01366	Prau.g_01415
OG0001332	Prab.g_01509	Prau.g_01574
OG0001333	Prab.g_01706	Prau.g_01769
OG0001334	Prab.g_01826	Prau.g_01893
OG0001335	Prab.g_01827	Prau.g_01894
OG0001336	Prab.g_01940	Prau.g_02007
OG0001339	Prab.g_00094	Prau.g_00104
OG0001340	Prab.g_00316	Prau.g_00330
OG0001341	Prab.g_00765	Prau.g_00798
OG0001342	Prab.g_00822	Prau.g_00836
OG0001343	Prab.g_01086	Prau.g_00940
OG0001344	Prab.g_01223	Prau.g_01210
OG0001345	Prab.g_01238	Prau.g_01225
OG0001346	Prab.g_01327	Prau.g_01372
OG0001349	Prab.g_01395	Prau.g_01530
OG0001350	Prab.g_00228	Prau.g_00238
OG0001352	Prab.g_00685	Prau.g_00720
OG0001358	Prab.g_00624	Prau.g_00660
OG0001359	Prab.g_01085	Prau.g_00941
OG0001360	Prab.g_01140	Prau.g_01132
OG0001361	Prab.g_01235	Prau.g_01222
OG0001362	Prab.g_01480	Prau.g_01545
OG0001363	Prab.g_01482	Prau.g_01547
OG0001364	Prab.g_01829	Prau.g_01896
OG0001365	Prab.g_01907	Prau.g_01975
OG0001371	Prab.g_00684	Prau.g_00719
OG0001372	Prab.g_00775	Prau.g_00808
OG0001373	Prab.g_01096	Prau.g_00930
OG0001374	Prab.g_01088	Prau.g_00938
OG0001375	Prab.g_01087	Prau.g_00939
OG0001376	Prab.g_01106	Prau.g_01098
OG0001377	Prab.g_01107	Prau.g_01099
OG0001378	Prab.g_01149	Prau.g_01141
OG0001380	Prab.g_01349	Prau.g_01397
OG0001381	Prab.g_01354	Prau.g_01403
OG0001382	Prab.g_01581	Prau.g_01640
OG0001384	Prab.g_00719	Prau.g_00788, Prau.g_01618
OG0001385	Prab.g_01099	Prau.g_00927
OG0001386	Prab.g_01098	Prau.g_00928
OG0001387	Prab.g_01097	Prau.g_00929
OG0001388	Prab.g_01094	Prau.g_00932
OG0001389	Prab.g_01093	Prau.g_00933
OG0001390	Prab.g_01092	Prau.g_00934
OG0001391	Prab.g_01091	Prau.g_00935
OG0001392	Prab.g_01090	Prau.g_00936
OG0001393	Prab.g_01089	Prau.g_00937
OG0001394	Prab.g_01053	Prau.g_00971
OG0001395	Prab.g_00942	Prau.g_01076
OG0001397	Prab.g_01481	Prau.g_01546
OG0001398	Prab.g_01603	Prau.g_01653
OG0001399	Prab.g_01748	Prau.g_01811
OG0001404	Prab.g_00060	Prau.g_00070
OG0001405	Prab.g_00314	Prau.g_00328
OG0001406	Prab.g_01105	Prau.g_01097
OG0001407	Prab.g_01118	Prau.g_01110
OG0001408	Prab.g_01123	Prau.g_01115
OG0001409	Prab.g_01226	Prau.g_01213
OG0001411	Prab.g_01391	Prau.g_01452
OG0001413	Prab.g_01551	Prau.g_01616
OG0001414	Prab.g_00220	Prau.g_00230
OG0001415	Prab.g_00222	Prau.g_00232
OG0001416	Prab.g_00464	Prau.g_00500
OG0001417	Prab.g_00474	Prau.g_00511
OG0001418	Prab.g_00689	Prau.g_00724
OG0001419	Prab.g_01119	Prau.g_01111
OG0001420	Prab.g_01158	Prau.g_01150
OG0001421	Prab.g_01559	Prau.g_01622
OG0001422	Prab.g_01592	Prau.g_01645
OG0001424	Prab.g_01134	Prau.g_01126
OG0001428	Prab.g_00163	Prau.g_00173
OG0001429	Prab.g_00830	Prau.g_00844
OG0001432	Prab.g_01549	Prau.g_01614
OG0001434	Prab.g_01049	Prau.g_00976
OG0001437	Prab.g_00221	Prau.g_00231
OG0001438	Prab.g_00281	Prau.g_00295
OG0001439	Prab.g_00295	Prau.g_00309
OG0001440	Prab.g_00405	Prau.g_00458, Prau.g_00432
OG0001441	Prab.g_00525	Prau.g_00562
OG0001442	Prab.g_00752	Prau.g_00791
OG0001446	Prab.g_00071	Prau.g_00080
OG0001447	Prab.g_00116	Prau.g_00127
OG0001448	Prab.g_00356	Prau.g_00369
OG0001449	Prab.g_00389	Prau.g_00405
OG0001450	Prab.g_00692	Prau.g_00727
OG0001451	Prab.g_00901	Prau.g_00915
OG0001452	Prab.g_01081	Prau.g_00944
OG0001453	Prab.g_00988	Prau.g_01037
OG0001454	Prab.g_01133	Prau.g_01125
OG0001455	Prab.g_01171	Prau.g_01162
OG0001455	Prab.g_01634	Prau.g_00749
OG0001456	Prab.g_01197	Prau.g_01184
OG0001457	Prab.g_01198	Prau.g_01185
OG0001458	Prab.g_01199	Prau.g_01186
OG0001462	Prab.g_00034	Prau.g_00033
OG0001463	Prab.g_00274	Prau.g_00288
OG0001464	Prab.g_00317	Prau.g_00331
OG0001465	Prab.g_00707	Prau.g_00742
OG0001466	Prab.g_01297	Prau.g_00790
OG0001468	Prab.g_01110	Prau.g_01102
OG0001469	Prab.g_00978	Prau.g_01325
OG0001469	Prab.g_00720	Prau.g_01677
OG0001469	Prab.g_00400	Prau.g_00783
OG0001471	Prab.g_01552	Prau.g_01617
OG0001472	Prab.g_01561	Prau.g_01624
OG0001473	Prab.g_01877	Prau.g_01944
OG0001474	Prab.g_00327	Prau.g_00342
OG0001480	Prab.g_00357	Prau.g_00371
OG0001481	Prab.g_00362	Prau.g_00376
OG0001482	Prab.g_00462	Prau.g_00498
OG0001484	Prab.g_00769	Prau.g_01709
OG0001485	Prab.g_00922, Prab.g_01290	Prau.g_01658
OG0001490	Prab.g_00038	Prau.g_00046
OG0001491	Prab.g_00825	Prau.g_00839
OG0001492	Prab.g_01266	Prau.g_01253
OG0001493	Prab.g_01274	Prau.g_01261
OG0001499	Prab.g_00052	Prau.g_00062
OG0001500	Prab.g_00252	Prau.g_00265
OG0001501	Prab.g_00712	Prau.g_00745
OG0001502	Prab.g_00810	Prau.g_00824
OG0001503	Prab.g_01194	Prau.g_01181
OG0001506	Prab.g_01507	Prau.g_01572
OG0001507	Prab.g_01586	Prau.g_01664
OG0001521	Prab.g_00766	Prau.g_00799
OG0001523	Prab.g_01190	Prau.g_01178
OG0001524	Prab.g_01191	Prau.g_01179
OG0001525	Prab.g_01570	Prau.g_01633
OG0001526	Prab.g_01729	Prau.g_01272
OG0001547	Prab.g_00812	Prau.g_00826
OG0001548	Prab.g_00816	Prau.g_00830
OG0001550	Prab.g_01174	Prau.g_01165
OG0001551	Prab.g_01196	Prau.g_01183
OG0001552	Prab.g_01282	Prau.g_01270
OG0001553	Prab.g_01463	Prau.g_01525
OG0001554	Prab.g_01560	Prau.g_01623
OG0001555	Prab.g_01575	Prau.g_01637
OG0001565	Prab.g_00426	Prau.g_00457, Prau.g_00431
OG0001566	Prab.g_00681	Prau.g_00716
OG0001567	Prab.g_00811	Prau.g_00825
OG0001568	Prab.g_00813	Prau.g_00827
OG0001569	Prab.g_01145	Prau.g_01137
OG0001570	Prab.g_01161	Prau.g_01152
OG0001571	Prab.g_01167	Prau.g_01159
OG0001572	Prab.g_00415	Prau.g_01308
OG0001581	Prab.g_00135	Prau.g_00145
OG0001582	Prab.g_00473	Prau.g_00510
OG0001583	Prab.g_00824	Prau.g_00838
OG0001584	Prab.g_01037	Prau.g_00988
OG0001585	Prab.g_00399	Prau.g_01323
OG0001587	Prab.g_01728	Prau.g_01791
OG0001595	Prab.g_00059	Prau.g_00069
OG0001596	Prab.g_00067	Prau.g_00076
OG0001597	Prab.g_00351	Prau.g_00364
OG0001599	Prab.g_00465	Prau.g_00502
OG0001600	Prab.g_00515	Prau.g_00552
OG0001601	Prab.g_00679	Prau.g_00714
OG0001602	Prab.g_00706	Prau.g_00741
OG0001603	Prab.g_00826	Prau.g_00840
OG0001604	Prab.g_01060	Prau.g_00964
OG0001605	Prab.g_00961	Prau.g_01057
OG0001606	Prab.g_01298	Prau.g_01117
OG0001607	Prab.g_01192	Prau.g_01180
OG0001608	Prab.g_01352	Prau.g_01400
OG0001609	Prab.g_01505	Prau.g_01570
OG0001610	Prab.g_01508	Prau.g_01573
OG0001611	Prab.g_01573	Prau.g_01635
OG0001612	Prab.g_00755	Prau.g_01659
OG0001613	Prab.g_01821	Prau.g_01888
OG0001626	Prab.g_00764	Prau.g_00797
OG0001628	Prab.g_00778	Prau.g_00811
OG0001629	Prab.g_00779	Prau.g_00812
OG0001630	Prab.g_01078	Prau.g_00947
OG0001631	Prab.g_01115	Prau.g_01107
OG0001632	Prab.g_00977	Prau.g_01322
OG0001633	Prab.g_01357	Prau.g_01406
OG0001648	Prab.g_00361	Prau.g_00375
OG0001649	Prab.g_01116	Prau.g_01108
OG0001651	Prab.g_01571	Prau.g_01634
OG0001662	Prab.g_01155	Prau.g_01147
OG0001667	Prab.g_01305	Prau.g_01348
OG0001684	Prab.g_00593	Prau.g_01674
OG0001685	Prab.g_00902	Prau.g_00917
OG0001686	Prab.g_00962	Prau.g_01056
OG0001687	Prab.g_01109	Prau.g_01101
OG0001688	Prab.g_01114	Prau.g_01106
OG0001689	Prab.g_01866	Prau.g_01934
OG0001697	Prab.g_01101	Prau.g_00925
OG0001698	Prab.g_01113	Prau.g_01105
OG0001701	Prab.g_01730	Prau.g_01793, Prau.g_01273
OG0001705	Prab.g_00390	Prau.g_00406
OG0001708	Prab.g_01202	Prau.g_01189
OG0001710	Prab.g_01749	Prau.g_01812
OG0001718	Prab.g_00352	Prau.g_00365
OG0001719	Prab.g_00382	Prau.g_00394
OG0001720	Prab.g_00916, Prab.g_01618	Prau.g_01301, Prau.g_01351
OG0001721	Prab.g_00771	Prau.g_00802
OG0001722	Prab.g_01080	Prau.g_00945
OG0001723	Prab.g_00972	Prau.g_01299
OG0001724	Prab.g_00758	Prau.g_01310
OG0001725	Prab.g_00380	Prau.g_00392
OG0001742	Prab.g_00364	Prau.g_00379
OG0001743	Prab.g_01153	Prau.g_01145
OG0001744	Prab.g_01312	Prau.g_01356
OG0001745	Prab.g_01548	Prau.g_01613
OG0001772	Prab.g_00393, Prab.g_01628	Prau.g_00407
OG0001773	Prab.g_01577	Prau.g_01302
OG0001774	Prab.g_00682	Prau.g_00717
OG0001775	Prab.g_01121	Prau.g_01113
OG0001776	Prab.g_01151	Prau.g_01143
OG0001779	Prab.g_01313, Prab.g_00751	Prau.g_01357
OG0001781	Prab.g_01593	Prau.g_01646
OG0001782	Prab.g_01436	Prau.g_01825
OG0001819	Prab.g_00383	Prau.g_00395
OG0001821	Prab.g_00772	Prau.g_00803
OG0001822	Prab.g_00808	Prau.g_00822
OG0001823	Prab.g_00903	Prau.g_00918
OG0001824	Prab.g_00963	Prau.g_01055
OG0001825	Prab.g_01122	Prau.g_01114
OG0001826	Prab.g_01124	Prau.g_01116
OG0001827	Prab.g_01126	Prau.g_01119
OG0001828	Prab.g_01148	Prau.g_01140
OG0001829	Prab.g_01152	Prau.g_01144
OG0001830	Prab.g_01170	Prau.g_01161
OG0001831	Prab.g_01185	Prau.g_01173
OG0001832	Prab.g_00715	Prau.g_01333
OG0001833	Prab.g_01359	Prau.g_01408
OG0001834	Prab.g_01398	Prau.g_01454
OG0001919	Prab.g_00385	Prau.g_00402
OG0001920	Prab.g_00713	Prau.g_00746
OG0001921	Prab.g_00905	Prau.g_00920
OG0001922	Prab.g_01341	Prau.g_01386
OG0001923	Prab.g_01407	Prau.g_01451
OG0001983	Prab.g_00748, Prab.g_00920	Prau.g_00786
OG0001984	Prab.g_00817	Prau.g_00831
OG0001985	Prab.g_01102	Prau.g_00924
OG0001986	Prab.g_00984	Prau.g_01041
OG0001988	Prab.g_00346	Prau.g_01387
OG0001989	Prab.g_01350	Prau.g_01398
OG0002026	Prab.g_00384	Prau.g_00401
OG0002027	Prab.g_00908	Prau.g_00922
OG0002028	Prab.g_00968	Prau.g_01050
OG0002031	Prab.g_01609	Prau.g_01656
OG0002032	Prab.g_01916	Prau.g_01984
OG0002057	Prab.g_00101	Prau.g_00111
OG0002058	Prab.g_00171	Prau.g_00181
OG0002059	Prab.g_00353	Prau.g_00366
OG0002060	Prab.g_00355	Prau.g_00368
OG0002061	Prab.g_00387	Prau.g_00404
OG0002064	Prab.g_00471	Prau.g_00508
OG0002065	Prab.g_00563	Prau.g_00599
OG0002066	Prab.g_00570	Prau.g_00605
OG0002067	Prab.g_00722	Prau.g_00754
OG0002068	Prab.g_00759	Prau.g_00794
OG0002069	Prab.g_00762	Prau.g_00795
OG0002070	Prab.g_00809	Prau.g_00823
OG0002071	Prab.g_00815	Prau.g_00829
OG0002072	Prab.g_00823	Prau.g_00837
OG0002073	Prab.g_00845	Prau.g_00859
OG0002074	Prab.g_00897	Prau.g_00911
OG0002075	Prab.g_00909	Prau.g_00923
OG0002076	Prab.g_01056	Prau.g_00968
OG0002077	Prab.g_00967	Prau.g_01051
OG0002078	Prab.g_00964	Prau.g_01054
OG0002079	Prab.g_00959	Prau.g_01059
OG0002080	Prab.g_00941	Prau.g_01077
OG0002081	Prab.g_01108	Prau.g_01100
OG0002082	Prab.g_01117	Prau.g_01109
OG0002083	Prab.g_01128	Prau.g_01121
OG0002084	Prab.g_01129	Prau.g_01122
OG0002085	Prab.g_01136	Prau.g_01128
OG0002086	Prab.g_01141	Prau.g_01133
OG0002087	Prab.g_01142	Prau.g_01134
OG0002088	Prab.g_01143	Prau.g_01135
OG0002090	Prab.g_01173	Prau.g_01164
OG0002091	Prab.g_01195	Prau.g_01182
OG0002093	Prab.g_01295	Prau.g_01317
OG0002094	Prab.g_01306	Prau.g_01349
OG0002095	Prab.g_01309	Prau.g_01354
OG0002097	Prab.g_01388	Prau.g_01455
OG0002099	Prab.g_01554	Prau.g_01620
OG0002100	Prab.g_01566	Prau.g_01629
OG0002101	Prab.g_01569	Prau.g_01632
OG0002102	Prab.g_01574	Prau.g_01636
OG0002103	Prab.g_01576	Prau.g_01638
OG0002104	Prab.g_01578	Prau.g_01639
OG0002105	Prab.g_01674	Prau.g_01737
OG0002146	Prab.g_00500	Prau.g_00537
OG0002147	Prab.g_00714	Prau.g_00747
OG0002148	Prab.g_00757	Prau.g_00789
OG0002149	Prab.g_00777	Prau.g_00810
OG0002150	Prab.g_00756	Prau.g_01052
OG0002151	Prab.g_01172	Prau.g_01163
OG0002152	Prab.g_01300	Prau.g_01340
OG0002153	Prab.g_00966	Prau.g_01053
OG0002215	Prab.g_00919	Prau.g_00787
OG0002216	Prab.g_01302	Prau.g_01306
OG0002217	Prab.g_00828	Prau.g_00842
OG0002218	Prab.g_00904	Prau.g_00919
OG0002219	Prab.g_01157	Prau.g_01149
OG0002220	Prab.g_00750	Prau.g_01699
OG0002221	Prab.g_01310	Prau.g_01355
OG0002222	Prab.g_01587	Prau.g_01643
OG0002224	Prab.g_00378	Prau.g_00390
OG0002226	Prab.g_00721	Prau.g_00753
OG0002263	Prab.g_00774	Prau.g_00806
OG0002267	Prab.g_01602	Prau.g_01326
OG0002272	Prab.g_01181	Prau.g_01169
OG0002310	Prab.g_00365	Prau.g_00380
OG0002311	Prab.g_00401	Prau.g_00423
OG0002312	Prab.g_00781	Prau.g_00813
OG0002313	Prab.g_00814	Prau.g_00828
OG0002314	Prab.g_00907	Prau.g_00921
OG0002315	Prab.g_00709	Prau.g_01049
OG0002317	Prab.g_01160	Prau.g_01151
OG0002318	Prab.g_01163	Prau.g_01154
OG0002322	Prab.g_01568	Prau.g_01631
OG0002323	Prab.g_01605	Prau.g_01654
OG0002325	Prab.g_01183	Prau.g_01707
OG0002361	Prab.g_00330	Prau.g_00345
OG0002362	Prab.g_00386	Prau.g_00403
OG0002365	Prab.g_00452	Prau.g_00417
OG0002366	Prab.g_01656	Prau.g_01290
OG0002368	Prab.g_01314	Prau.g_01358
OG0002369	Prab.g_01416	Prau.g_01459
OG0002370	Prab.g_01487	Prau.g_01552
OG0002371	Prab.g_01550	Prau.g_01615
OG0002413	Prab.g_01166	Prau.g_01157
OG0002415	Prab.g_01175	Prau.g_01166
OG0002420	Prab.g_01608	Prau.g_01708
OG0002422	Prab.g_00451	Prau.g_01304
OG0002479	Prab.g_00417	Prau.g_01312
OG0002481	Prab.g_00754	Prau.g_01706
OG0002482	Prab.g_00381	Prau.g_00393
OG0002484	Prab.g_00453	Prau.g_00416
OG0002485	Prab.g_01311	Prau.g_00412
OG0002486	Prab.g_01435	Prau.g_00427
OG0002551	Prab.g_01147	Prau.g_01139
OG0002552	Prab.g_00054	Prau.g_00064
OG0002553	Prab.g_00373	Prau.g_00388
OG0002621	Prab.g_00395	Prau.g_00446
OG0002624	Prab.g_00358	Prau.g_00372
OG0002625	Prab.g_00369	Prau.g_00384
OG0002626	Prab.g_00912	Prau.g_01711
OG0002689	Prab.g_00391	Prau.g_01675
OG0002692	Prab.g_00418	Prau.g_01655
OG0002693	Prab.g_00708	Prau.g_00748
OG0002768	Prab.g_00807	Prau.g_00821
OG0002778	Prab.g_01429	Prau.g_00428
OG0002891	Prab.g_00419	Prau.g_01701
OG0003167	Prab.g_01659	Prau.g_01282
OG0003338	Prab.g_01131	Prau.g_01124
OG0003342	Prab.g_00424	Prau.g_01716, Prau.g_00443
OG0003345	Prab.g_01428	Prau.g_00425
OG0003632	Prab.g_00397	Prau.g_01723
OG0003636	Prab.g_01591	Prau.g_01330
OG0003638	Prab.g_01876	Prau.g_01274
OG0004017	Prab.g_00819	Prau.g_00833
OG0004521	Prab.g_01600	Prau.g_01649
