Orthogroup	Prab	Prax
OG0001142	Prab.g_01249	Prax.g_00230
OG0001143	Prab.g_01256	Prax.g_00237
OG0001144	Prab.g_01261	Prax.g_00242
OG0001145	Prab.g_01318	Prax.g_01907
OG0001146	Prab.g_01330	Prax.g_01895
OG0001147	Prab.g_01347	Prax.g_01877
OG0001148	Prab.g_01362	Prax.g_01861
OG0001149	Prab.g_01363	Prax.g_01860
OG0001150	Prab.g_01364	Prax.g_01859
OG0001151	Prab.g_01375	Prax.g_01848
OG0001152	Prab.g_01376	Prax.g_01847
OG0001153	Prab.g_01498	Prax.g_01696
OG0001154	Prab.g_01499	Prax.g_01695
OG0001155	Prab.g_01511	Prax.g_01683
OG0001156	Prab.g_01514	Prax.g_01680
OG0001157	Prab.g_01515	Prax.g_01679
OG0001158	Prab.g_01516	Prax.g_01678
OG0001159	Prab.g_01517	Prax.g_01677
OG0001160	Prab.g_01541	Prax.g_01653
OG0001161	Prab.g_01553	Prax.g_01640
OG0001162	Prab.g_01567	Prax.g_01629
OG0001163	Prab.g_01661	Prax.g_01567
OG0001164	Prab.g_01665	Prax.g_01563
OG0001165	Prab.g_01668	Prax.g_01560
OG0001166	Prab.g_01688	Prax.g_01540
OG0001167	Prab.g_01705	Prax.g_01523
OG0001168	Prab.g_01707	Prax.g_01521
OG0001169	Prab.g_01709	Prax.g_01519
OG0001170	Prab.g_01711	Prax.g_01517
OG0001171	Prab.g_01720	Prax.g_01507
OG0001172	Prab.g_01734	Prax.g_01265
OG0001173	Prab.g_01735	Prax.g_01266
OG0001174	Prab.g_01743	Prax.g_01274
OG0001175	Prab.g_01744	Prax.g_01275
OG0001176	Prab.g_01751	Prax.g_01282
OG0001177	Prab.g_01753	Prax.g_01285
OG0001178	Prab.g_01758	Prax.g_01290
OG0001179	Prab.g_01786	Prax.g_01322
OG0001180	Prab.g_01808	Prax.g_01344
OG0001181	Prab.g_01812	Prax.g_01348
OG0001182	Prab.g_01819	Prax.g_01355
OG0001183	Prab.g_01823	Prax.g_01359
OG0001184	Prab.g_01838	Prax.g_01375
OG0001185	Prab.g_01852	Prax.g_01389
OG0001186	Prab.g_01875	Prax.g_01412
OG0001187	Prab.g_01880	Prax.g_01416
OG0001188	Prab.g_01882	Prax.g_01419
OG0001189	Prab.g_01899	Prax.g_01436
OG0001190	Prab.g_01903	Prax.g_01440
OG0001191	Prab.g_01913	Prax.g_01450
OG0001192	Prab.g_01918	Prax.g_01454
OG0001193	Prab.g_01928	Prax.g_01464
OG0001194	Prab.g_01929	Prax.g_01465
OG0001195	Prab.g_01930	Prax.g_01466
OG0001196	Prab.g_01943	Prax.g_01479
OG0001197	Prab.g_01944	Prax.g_01480
OG0001198	Prab.g_01952	Prax.g_01487
OG0001199	Prab.g_00066	Prax.g_00645
OG0001200	Prab.g_00068	Prax.g_00647
OG0001201	Prab.g_00099	Prax.g_01111
OG0001202	Prab.g_00190	Prax.g_01019
OG0001204	Prab.g_00233	Prax.g_00932
OG0001205	Prab.g_00448	Prax.g_00755
OG0001206	Prab.g_00467	Prax.g_00739
OG0001207	Prab.g_00481	Prax.g_00725
OG0001208	Prab.g_00486	Prax.g_00720
OG0001209	Prab.g_00539	Prax.g_00666
OG0001210	Prab.g_00544	Prax.g_00001
OG0001211	Prab.g_00554	Prax.g_00011
OG0001212	Prab.g_00600	Prax.g_00055
OG0001213	Prab.g_00634	Prax.g_00088
OG0001214	Prab.g_00642	Prax.g_00096
OG0001215	Prab.g_00695	Prax.g_00952
OG0001216	Prab.g_00725	Prax.g_00483
OG0001217	Prab.g_00768	Prax.g_00428
OG0001218	Prab.g_00776	Prax.g_00420
OG0001219	Prab.g_00829	Prax.g_00384
OG0001220	Prab.g_00891	Prax.g_00321
OG0001221	Prab.g_01057	Prax.g_00572
OG0001222	Prab.g_01018	Prax.g_00612
OG0001223	Prab.g_00992	Prax.g_01147
OG0001225	Prab.g_00931	Prax.g_01202
OG0001226	Prab.g_01120	Prax.g_01229
OG0001227	Prab.g_01138	Prax.g_01248
OG0001228	Prab.g_01264	Prax.g_00245
OG0001229	Prab.g_01358	Prax.g_01865
OG0001230	Prab.g_01458	Prax.g_01741
OG0001231	Prab.g_01565	Prax.g_01631
OG0001232	Prab.g_01692	Prax.g_01536
OG0001233	Prab.g_01712	Prax.g_01516
OG0001234	Prab.g_01746	Prax.g_01277
OG0001235	Prab.g_01755	Prax.g_01287
OG0001237	Prab.g_01839	Prax.g_01376
OG0001238	Prab.g_01914	Prax.g_01451
OG0001239	Prab.g_00063	Prax.g_00642
OG0001240	Prab.g_00084	Prax.g_01125
OG0001241	Prab.g_00092	Prax.g_01117
OG0001242	Prab.g_00110	Prax.g_01099
OG0001244	Prab.g_00131	Prax.g_01077
OG0001245	Prab.g_00368	Prax.g_00794
OG0001246	Prab.g_00508	Prax.g_00697
OG0001247	Prab.g_00688	Prax.g_00959
OG0001248	Prab.g_00690	Prax.g_00957
OG0001249	Prab.g_00818	Prax.g_00395
OG0001250	Prab.g_00880	Prax.g_00332
OG0001251	Prab.g_01083	Prax.g_00547
OG0001252	Prab.g_00938	Prax.g_01195
OG0001253	Prab.g_01139	Prax.g_01249
OG0001254	Prab.g_01188	Prax.g_00163
OG0001255	Prab.g_01203	Prax.g_00184
OG0001256	Prab.g_01558	Prax.g_01638
OG0001257	Prab.g_01564	Prax.g_01632
OG0001258	Prab.g_01666	Prax.g_01562
OG0001259	Prab.g_01710	Prax.g_01518
OG0001260	Prab.g_01726	Prax.g_01501
OG0001261	Prab.g_01794	Prax.g_01330
OG0001262	Prab.g_01897	Prax.g_01434
OG0001264	Prab.g_01280	Prax.g_01976
OG0001265	Prab.g_00109	Prax.g_01100
OG0001266	Prab.g_00194	Prax.g_01015
OG0001267	Prab.g_00268	Prax.g_00895
OG0001268	Prab.g_00326	Prax.g_00834
OG0001269	Prab.g_00347	Prax.g_00814
OG0001270	Prab.g_00437	Prax.g_00766
OG0001271	Prab.g_00476	Prax.g_00730
OG0001272	Prab.g_00490	Prax.g_00716
OG0001273	Prab.g_00636	Prax.g_00090
OG0001274	Prab.g_00710	Prax.g_00939
OG0001275	Prab.g_00982	Prax.g_01157
OG0001276	Prab.g_00954	Prax.g_01179
OG0001277	Prab.g_01127	Prax.g_01237
OG0001278	Prab.g_01269	Prax.g_00250
OG0001279	Prab.g_01590	Prax.g_01957
OG0001280	Prab.g_01325	Prax.g_01900
OG0001281	Prab.g_01331	Prax.g_01894
OG0001282	Prab.g_01361	Prax.g_01862
OG0001283	Prab.g_01381	Prax.g_01843
OG0001284	Prab.g_01536	Prax.g_01658
OG0001285	Prab.g_01695	Prax.g_01533
OG0001286	Prab.g_01806	Prax.g_01342
OG0001287	Prab.g_01859	Prax.g_01396
OG0001288	Prab.g_01868	Prax.g_01405
OG0001289	Prab.g_00079	Prax.g_00658
OG0001290	Prab.g_00091	Prax.g_01118
OG0001291	Prab.g_00125	Prax.g_01083
OG0001292	Prab.g_00238	Prax.g_00927
OG0001293	Prab.g_00250	Prax.g_00914
OG0001294	Prab.g_00366	Prax.g_00796
OG0001295	Prab.g_00472	Prax.g_00734
OG0001296	Prab.g_00513	Prax.g_00692
OG0001297	Prab.g_00518	Prax.g_00687
OG0001298	Prab.g_00581	Prax.g_00037
OG0001299	Prab.g_00671	Prax.g_00976
OG0001300	Prab.g_00698	Prax.g_00949
OG0001301	Prab.g_00701	Prax.g_00946
OG0001302	Prab.g_00827	Prax.g_00386
OG0001303	Prab.g_00749	Prax.g_01161
OG0001304	Prab.g_00944	Prax.g_01189
OG0001305	Prab.g_00925	Prax.g_01208
OG0001306	Prab.g_01205	Prax.g_00186
OG0001308	Prab.g_01476	Prax.g_01718
OG0001309	Prab.g_01562	Prax.g_01634
OG0001310	Prab.g_01681	Prax.g_01547
OG0001311	Prab.g_00952	Prax.g_01181
OG0001312	Prab.g_01029	Prax.g_00601
OG0001315	Prab.g_00053	Prax.g_00633
OG0001316	Prab.g_00130	Prax.g_01078
OG0001317	Prab.g_00225	Prax.g_00984
OG0001318	Prab.g_00246	Prax.g_00919
OG0001319	Prab.g_00261	Prax.g_00903
OG0001320	Prab.g_00370	Prax.g_00793
OG0001321	Prab.g_00457	Prax.g_00749
OG0001322	Prab.g_00458	Prax.g_00748
OG0001323	Prab.g_00523	Prax.g_00682
OG0001324	Prab.g_00699	Prax.g_00948
OG0001325	Prab.g_00728	Prax.g_00480
OG0001326	Prab.g_01095	Prax.g_00535
OG0001327	Prab.g_01112	Prax.g_01221
OG0001328	Prab.g_01137	Prax.g_01247
OG0001329	Prab.g_01178	Prax.g_00154
OG0001331	Prab.g_01366	Prax.g_01857
OG0001332	Prab.g_01509	Prax.g_01685
OG0001333	Prab.g_01706	Prax.g_01522
OG0001334	Prab.g_01826	Prax.g_01362
OG0001335	Prab.g_01827	Prax.g_01363
OG0001336	Prab.g_01940	Prax.g_01476
OG0001339	Prab.g_00094	Prax.g_01115
OG0001340	Prab.g_00316	Prax.g_00845
OG0001341	Prab.g_00765	Prax.g_00430
OG0001342	Prab.g_00822	Prax.g_00391
OG0001343	Prab.g_01086	Prax.g_00544
OG0001344	Prab.g_01223	Prax.g_00204
OG0001345	Prab.g_01238	Prax.g_00219
OG0001346	Prab.g_01327	Prax.g_01898
OG0001348	Prab.g_01595	Prax.g_01611, Prax.g_01610
OG0001349	Prab.g_01395	Prax.g_01820
OG0001350	Prab.g_00228	Prax.g_00981
OG0001352	Prab.g_00685	Prax.g_00962
OG0001353	Prab.g_00872	Prax.g_00341
OG0001354	Prab.g_01000	Prax.g_01139
OG0001356	Prab.g_00793	Prax.g_00527
OG0001358	Prab.g_00624	Prax.g_00079
OG0001359	Prab.g_01085	Prax.g_00545
OG0001360	Prab.g_01140	Prax.g_01250
OG0001361	Prab.g_01235	Prax.g_00216
OG0001362	Prab.g_01480	Prax.g_01714
OG0001363	Prab.g_01482	Prax.g_01712
OG0001364	Prab.g_01829	Prax.g_01365
OG0001365	Prab.g_01907	Prax.g_01444
OG0001371	Prab.g_00684	Prax.g_00963
OG0001372	Prab.g_00775	Prax.g_00421
OG0001372	Prab.g_00803	Prax.g_00457
OG0001373	Prab.g_01096	Prax.g_00534
OG0001374	Prab.g_01088	Prax.g_00542
OG0001375	Prab.g_01087	Prax.g_00543
OG0001376	Prab.g_01106	Prax.g_01214
OG0001377	Prab.g_01107	Prax.g_01215
OG0001378	Prab.g_01149	Prax.g_00125
OG0001379	Prab.g_01320	Prax.g_01905
OG0001380	Prab.g_01349	Prax.g_01875
OG0001381	Prab.g_01354	Prax.g_01869
OG0001382	Prab.g_01581	Prax.g_01618
OG0001384	Prab.g_00719	Prax.g_00441, Prax.g_01641
OG0001385	Prab.g_01099	Prax.g_00531
OG0001386	Prab.g_01098	Prax.g_00532
OG0001387	Prab.g_01097	Prax.g_00533
OG0001388	Prab.g_01094	Prax.g_00536
OG0001389	Prab.g_01093	Prax.g_00537
OG0001390	Prab.g_01092	Prax.g_00538
OG0001391	Prab.g_01091	Prax.g_00539
OG0001392	Prab.g_01090	Prax.g_00540
OG0001393	Prab.g_01089	Prax.g_00541
OG0001394	Prab.g_01053	Prax.g_00576
OG0001395	Prab.g_00942	Prax.g_01191
OG0001397	Prab.g_01481	Prax.g_01713
OG0001399	Prab.g_01748	Prax.g_01279
OG0001403	Prab.g_00030	Prax.g_00283
OG0001404	Prab.g_00060	Prax.g_00639
OG0001405	Prab.g_00314	Prax.g_00847
OG0001406	Prab.g_01105	Prax.g_01213
OG0001407	Prab.g_01118	Prax.g_01227
OG0001408	Prab.g_01123	Prax.g_01232
OG0001409	Prab.g_01226	Prax.g_00207
OG0001411	Prab.g_01391	Prax.g_01822
OG0001413	Prab.g_01551	Prax.g_01643
OG0001414	Prab.g_00220	Prax.g_00989
OG0001415	Prab.g_00222	Prax.g_00987
OG0001416	Prab.g_00464	Prax.g_00742
OG0001417	Prab.g_00474	Prax.g_00732
OG0001418	Prab.g_00689	Prax.g_00958
OG0001419	Prab.g_01119	Prax.g_01228
OG0001420	Prab.g_01158	Prax.g_00134
OG0001421	Prab.g_01559	Prax.g_01637
OG0001422	Prab.g_01592	Prax.g_01613
OG0001424	Prab.g_01134	Prax.g_01244
OG0001428	Prab.g_00163	Prax.g_01046
OG0001429	Prab.g_00830	Prax.g_00383
OG0001432	Prab.g_01549	Prax.g_01645
OG0001433	Prab.g_00792	Prax.g_00526
OG0001434	Prab.g_01049	Prax.g_00581
OG0001437	Prab.g_00221	Prax.g_00988
OG0001438	Prab.g_00281	Prax.g_00882
OG0001439	Prab.g_00295	Prax.g_00868
OG0001440	Prab.g_00405	Prax.g_00772
OG0001441	Prab.g_00525	Prax.g_00680
OG0001442	Prab.g_00752	Prax.g_00438
OG0001446	Prab.g_00071	Prax.g_00650
OG0001447	Prab.g_00116	Prax.g_01092
OG0001448	Prab.g_00356	Prax.g_00806
OG0001449	Prab.g_00389	Prax.g_00779
OG0001450	Prab.g_00692	Prax.g_00955
OG0001451	Prab.g_00901	Prax.g_00312
OG0001452	Prab.g_01081	Prax.g_00548
OG0001453	Prab.g_00988	Prax.g_01151
OG0001454	Prab.g_01133	Prax.g_01243
OG0001455	Prab.g_01171	Prax.g_00148
OG0001456	Prab.g_01197	Prax.g_00177
OG0001457	Prab.g_01198	Prax.g_00178
OG0001458	Prab.g_01199	Prax.g_00179
OG0001459	Prab.g_01653	Prax.g_01943
OG0001460	Prab.g_00791	Prax.g_00525
OG0001461	Prab.g_01286	Prax.g_01569
OG0001462	Prab.g_00034	Prax.g_00279
OG0001463	Prab.g_00274	Prax.g_00889
OG0001464	Prab.g_00317	Prax.g_00844
OG0001465	Prab.g_00707	Prax.g_00940
OG0001466	Prab.g_01297	Prax.g_00439
OG0001468	Prab.g_01110	Prax.g_01218
OG0001469	Prab.g_01627	Prax.g_00456
OG0001469	Prab.g_00978	Prax.g_01948
OG0001469	Prab.g_00720	Prax.g_01589
OG0001469	Prab.g_00400	Prax.g_01580
OG0001471	Prab.g_01552	Prax.g_01642
OG0001472	Prab.g_01561	Prax.g_01635
OG0001473	Prab.g_01877	Prax.g_01413
OG0001474	Prab.g_00327	Prax.g_00833
OG0001480	Prab.g_00357	Prax.g_00804
OG0001481	Prab.g_00362	Prax.g_00800
OG0001482	Prab.g_00462	Prax.g_00744
OG0001484	Prab.g_00769	Prax.g_01921
OG0001485	Prab.g_00922, Prab.g_01290	Prax.g_01600
OG0001486	Prab.g_01217	Prax.g_00198
OG0001490	Prab.g_00038	Prax.g_00274
OG0001491	Prab.g_00825	Prax.g_00388
OG0001492	Prab.g_01266	Prax.g_00247
OG0001493	Prab.g_01274	Prax.g_00255
OG0001499	Prab.g_00052	Prax.g_00632
OG0001500	Prab.g_00252	Prax.g_00912
OG0001501	Prab.g_00712	Prax.g_00937
OG0001502	Prab.g_00810	Prax.g_00403
OG0001503	Prab.g_01194	Prax.g_00168
OG0001506	Prab.g_01507	Prax.g_01687
OG0001507	Prab.g_01586	Prax.g_01590
OG0001521	Prab.g_00766	Prax.g_00429
OG0001523	Prab.g_01190	Prax.g_00165
OG0001524	Prab.g_01191	Prax.g_00166
OG0001525	Prab.g_01570	Prax.g_01626
OG0001526	Prab.g_01729	Prax.g_01260
OG0001546	Prab.g_00528	Prax.g_00677
OG0001547	Prab.g_00812	Prax.g_00401
OG0001548	Prab.g_00816	Prax.g_00397
OG0001550	Prab.g_01174	Prax.g_00151
OG0001551	Prab.g_01196	Prax.g_00176
OG0001553	Prab.g_01463	Prax.g_01736
OG0001554	Prab.g_01560	Prax.g_01636
OG0001555	Prab.g_01575	Prax.g_01622
OG0001556	Prab.g_00785	Prax.g_00518
OG0001566	Prab.g_00681	Prax.g_00966
OG0001567	Prab.g_00811	Prax.g_00402
OG0001568	Prab.g_00813	Prax.g_00400
OG0001569	Prab.g_01145	Prax.g_01255
OG0001570	Prab.g_01161	Prax.g_00137
OG0001571	Prab.g_01167	Prax.g_00144
OG0001572	Prab.g_00415	Prax.g_01964
OG0001581	Prab.g_00135	Prax.g_01074
OG0001582	Prab.g_00473	Prax.g_00733
OG0001583	Prab.g_00824	Prax.g_00389
OG0001584	Prab.g_01037	Prax.g_00593
OG0001585	Prab.g_00399	Prax.g_01952
OG0001587	Prab.g_01728	Prax.g_01258
OG0001595	Prab.g_00059	Prax.g_00638
OG0001596	Prab.g_00067	Prax.g_00646
OG0001597	Prab.g_00351	Prax.g_00811
OG0001598	Prab.g_01626	Prax.g_00507, Prax.g_00775
OG0001599	Prab.g_00465	Prax.g_00741
OG0001600	Prab.g_00515	Prax.g_00690
OG0001601	Prab.g_00679	Prax.g_00968
OG0001602	Prab.g_00706	Prax.g_00941
OG0001603	Prab.g_00826	Prax.g_00387
OG0001604	Prab.g_01060	Prax.g_00569
OG0001605	Prab.g_00961	Prax.g_01172
OG0001606	Prab.g_01298	Prax.g_01234
OG0001607	Prab.g_01192	Prax.g_00167
OG0001608	Prab.g_01352	Prax.g_01872
OG0001609	Prab.g_01505	Prax.g_01689
OG0001610	Prab.g_01508	Prax.g_01686
OG0001611	Prab.g_01573	Prax.g_01624
OG0001612	Prab.g_00755	Prax.g_01599
OG0001613	Prab.g_01821	Prax.g_01357
OG0001626	Prab.g_00764	Prax.g_00431
OG0001628	Prab.g_00778	Prax.g_00418
OG0001629	Prab.g_00779	Prax.g_00417
OG0001630	Prab.g_01078	Prax.g_00551
OG0001631	Prab.g_01115	Prax.g_01224
OG0001632	Prab.g_00977	Prax.g_01954
OG0001633	Prab.g_01357	Prax.g_01866
OG0001648	Prab.g_00361	Prax.g_00801
OG0001649	Prab.g_01116	Prax.g_01225
OG0001651	Prab.g_01571	Prax.g_01625
OG0001662	Prab.g_01155	Prax.g_00131
OG0001666	Prab.g_01654	Prax.g_01944
OG0001667	Prab.g_01305	Prax.g_01926
OG0001685	Prab.g_00902	Prax.g_00310
OG0001686	Prab.g_00962	Prax.g_01171
OG0001687	Prab.g_01109	Prax.g_01217
OG0001688	Prab.g_01114	Prax.g_01223
OG0001689	Prab.g_01866	Prax.g_01403
OG0001697	Prab.g_01101	Prax.g_00302
OG0001698	Prab.g_01113	Prax.g_01222
OG0001700	Prab.g_00790	Prax.g_00524
OG0001701	Prab.g_01730	Prax.g_01261
OG0001705	Prab.g_00390	Prax.g_00778
OG0001707	Prab.g_01132	Prax.g_01242
OG0001708	Prab.g_01202	Prax.g_00182
OG0001710	Prab.g_01749	Prax.g_01280
OG0001711	Prab.g_00414	Prax.g_01965, Prax.g_01571, Prax.g_00447
OG0001718	Prab.g_00352	Prax.g_00810
OG0001719	Prab.g_00382	Prax.g_00786
OG0001720	Prab.g_00916, Prab.g_01618	Prax.g_00493, Prax.g_01918
OG0001721	Prab.g_00771	Prax.g_00427
OG0001722	Prab.g_01080	Prax.g_00549
OG0001723	Prab.g_00972	Prax.g_01956
OG0001724	Prab.g_00758	Prax.g_01588
OG0001725	Prab.g_00380	Prax.g_00788
OG0001742	Prab.g_00364	Prax.g_00797
OG0001743	Prab.g_01153	Prax.g_00129
OG0001744	Prab.g_01312	Prax.g_01913
OG0001745	Prab.g_01548	Prax.g_01646
OG0001773	Prab.g_01577	Prax.g_01620, Prax.g_00492
OG0001774	Prab.g_00682	Prax.g_00965
OG0001775	Prab.g_01121	Prax.g_01230
OG0001776	Prab.g_01151	Prax.g_00127
OG0001777	Prab.g_00976	Prax.g_01951
OG0001779	Prab.g_01313, Prab.g_00751	Prax.g_01912
OG0001780	Prab.g_01401	Prax.g_01813
OG0001781	Prab.g_01593	Prax.g_01612
OG0001782	Prab.g_01431, Prab.g_01436	Prax.g_01731
OG0001819	Prab.g_00383	Prax.g_00785
OG0001820	Prab.g_01301	Prax.g_00435, Prax.g_01961
OG0001821	Prab.g_00772	Prax.g_00426
OG0001822	Prab.g_00808	Prax.g_00405
OG0001823	Prab.g_00903	Prax.g_00309
OG0001824	Prab.g_00963	Prax.g_01170
OG0001825	Prab.g_01122	Prax.g_01231
OG0001826	Prab.g_01124	Prax.g_01233
OG0001827	Prab.g_01126	Prax.g_01236
OG0001828	Prab.g_01148	Prax.g_00124
OG0001829	Prab.g_01152	Prax.g_00128
OG0001830	Prab.g_01170	Prax.g_00147
OG0001831	Prab.g_01185	Prax.g_00160
OG0001832	Prab.g_00715	Prax.g_01935
OG0001833	Prab.g_01359	Prax.g_01864
OG0001834	Prab.g_01398	Prax.g_01817
OG0001919	Prab.g_00385	Prax.g_00782
OG0001920	Prab.g_00713	Prax.g_00936
OG0001921	Prab.g_00905	Prax.g_00307
OG0001922	Prab.g_01341	Prax.g_01884
OG0001983	Prab.g_00748, Prab.g_00920	Prax.g_00443
OG0001984	Prab.g_00817	Prax.g_00396
OG0001985	Prab.g_01102	Prax.g_00303
OG0001986	Prab.g_00984	Prax.g_01155
OG0001987	Prab.g_00973	Prax.g_01939
OG0001989	Prab.g_01350	Prax.g_01874
OG0001990	Prab.g_00410	Prax.g_00172
OG0002026	Prab.g_00384	Prax.g_00783
OG0002027	Prab.g_00908	Prax.g_00305
OG0002028	Prab.g_00968	Prax.g_01166
OG0002029	Prab.g_01655	Prax.g_01945
OG0002031	Prab.g_01609	Prax.g_01602
OG0002032	Prab.g_01916	Prax.g_01453
OG0002057	Prab.g_00101	Prax.g_01109
OG0002058	Prab.g_00171	Prax.g_01038
OG0002059	Prab.g_00353	Prax.g_00809
OG0002060	Prab.g_00355	Prax.g_00807
OG0002061	Prab.g_00387	Prax.g_00780
OG0002062	Prab.g_01177	Prax.g_01575
OG0002064	Prab.g_00471	Prax.g_00735
OG0002065	Prab.g_00563	Prax.g_00020
OG0002066	Prab.g_00570	Prax.g_00026
OG0002067	Prab.g_00722	Prax.g_00486
OG0002068	Prab.g_00759	Prax.g_00434
OG0002069	Prab.g_00762	Prax.g_00433
OG0002070	Prab.g_00809	Prax.g_00404
OG0002071	Prab.g_00815	Prax.g_00398
OG0002072	Prab.g_00823	Prax.g_00390
OG0002073	Prab.g_00845	Prax.g_00368
OG0002074	Prab.g_00897	Prax.g_00316
OG0002075	Prab.g_00909	Prax.g_00304
OG0002076	Prab.g_01056	Prax.g_00573
OG0002077	Prab.g_00967	Prax.g_01167
OG0002078	Prab.g_00964	Prax.g_01169
OG0002079	Prab.g_00959	Prax.g_01174
OG0002080	Prab.g_00941	Prax.g_01192
OG0002081	Prab.g_01108	Prax.g_01216
OG0002082	Prab.g_01117	Prax.g_01226
OG0002083	Prab.g_01128	Prax.g_01238
OG0002084	Prab.g_01129	Prax.g_01239
OG0002085	Prab.g_01136	Prax.g_01246
OG0002086	Prab.g_01141	Prax.g_01251
OG0002087	Prab.g_01142	Prax.g_01252
OG0002088	Prab.g_01143	Prax.g_01253
OG0002089	Prab.g_01168	Prax.g_00145
OG0002090	Prab.g_01173	Prax.g_00150
OG0002091	Prab.g_01195	Prax.g_00175
OG0002093	Prab.g_01295	Prax.g_01962
OG0002094	Prab.g_01306	Prax.g_01925
OG0002095	Prab.g_01309	Prax.g_01915
OG0002097	Prab.g_01388	Prax.g_01807
OG0002099	Prab.g_01554	Prax.g_01639
OG0002100	Prab.g_01566	Prax.g_01630
OG0002101	Prab.g_01569	Prax.g_01627
OG0002102	Prab.g_01574	Prax.g_01623
OG0002103	Prab.g_01576	Prax.g_01621
OG0002104	Prab.g_01578	Prax.g_01619
OG0002105	Prab.g_01674	Prax.g_01554
OG0002107	Prab.g_00409	Prax.g_00171
OG0002146	Prab.g_00500	Prax.g_00705
OG0002148	Prab.g_00757	Prax.g_00440
OG0002149	Prab.g_00777	Prax.g_00419
OG0002151	Prab.g_01172	Prax.g_00149
OG0002152	Prab.g_01300	Prax.g_01933
OG0002153	Prab.g_00966	Prax.g_01168
OG0002155	Prab.g_01389	Prax.g_01799
OG0002215	Prab.g_00919	Prax.g_00442
OG0002216	Prab.g_01302	Prax.g_00436
OG0002217	Prab.g_00828	Prax.g_00385
OG0002218	Prab.g_00904	Prax.g_00308
OG0002219	Prab.g_01157	Prax.g_00133
OG0002220	Prab.g_00750	Prax.g_01947
OG0002221	Prab.g_01310	Prax.g_01914
OG0002222	Prab.g_01587	Prax.g_01615
OG0002223	Prab.g_00970	Prax.g_01593
OG0002224	Prab.g_00378	Prax.g_00789
OG0002225	Prab.g_00408	Prax.g_00170
OG0002226	Prab.g_00721	Prax.g_00487
OG0002227	Prab.g_00787	Prax.g_00520
OG0002263	Prab.g_00774	Prax.g_00423
OG0002264	Prab.g_00869	Prax.g_00344
OG0002267	Prab.g_01602	Prax.g_01941
OG0002271	Prab.g_00753	Prax.g_01583, Prax.g_01595
OG0002272	Prab.g_01181	Prax.g_00156
OG0002274	Prab.g_01387	Prax.g_01806
OG0002275	Prab.g_01633	Prax.g_01574
OG0002311	Prab.g_00401	Prax.g_00774
OG0002312	Prab.g_00781	Prax.g_00416
OG0002313	Prab.g_00814	Prax.g_00399
OG0002314	Prab.g_00907	Prax.g_00306
OG0002315	Prab.g_00709	Prax.g_01165
OG0002316	Prab.g_01103	Prax.g_01211
OG0002317	Prab.g_01160	Prax.g_00136
OG0002318	Prab.g_01163	Prax.g_00139
OG0002322	Prab.g_01568	Prax.g_01628
OG0002323	Prab.g_01605	Prax.g_01603
OG0002325	Prab.g_01183	Prax.g_01923
OG0002326	Prab.g_01193	Prax.g_00495
OG0002361	Prab.g_00330	Prax.g_00830
OG0002362	Prab.g_00386	Prax.g_00781
OG0002366	Prab.g_01656	Prax.g_01946
OG0002368	Prab.g_01314	Prax.g_01911
OG0002370	Prab.g_01487	Prax.g_01707
OG0002371	Prab.g_01550	Prax.g_01644
OG0002373	Prab.g_01180	Prax.g_01596
OG0002374	Prab.g_00794	Prax.g_00528
OG0002376	Prab.g_01588	Prax.g_01614
OG0002413	Prab.g_01166	Prax.g_00142
OG0002415	Prab.g_01175	Prax.g_00152
OG0002417	Prab.g_01642	Prax.g_00506
OG0002418	Prab.g_00422	Prax.g_01966
OG0002420	Prab.g_01608	Prax.g_01922
OG0002421	Prab.g_01403	Prax.g_01810
OG0002422	Prab.g_00451	Prax.g_01967
OG0002479	Prab.g_00417	Prax.g_01968
OG0002480	Prab.g_01399	Prax.g_01816
OG0002481	Prab.g_00754	Prax.g_01584
OG0002482	Prab.g_00381	Prax.g_00787
OG0002483	Prab.g_01296, Prab.g_00413, Prab.g_01632	Prax.g_00411
OG0002486	Prab.g_01435	Prax.g_01730
OG0002555	Prab.g_01179	Prax.g_00155
OG0002621	Prab.g_00395	Prax.g_00505
OG0002626	Prab.g_00912	Prax.g_01577
OG0002627	Prab.g_01439	Prax.g_01779
OG0002693	Prab.g_00708	Prax.g_00631
OG0002768	Prab.g_00807	Prax.g_00406
OG0002771	Prab.g_01397	Prax.g_01811
OG0002776	Prab.g_00407	Prax.g_00169
OG0002777	Prab.g_00716	Prax.g_00499
OG0002778	Prab.g_01429	Prax.g_01729
OG0002886	Prab.g_01159	Prax.g_00135
OG0002887	Prab.g_00795, Prab.g_01640	Prax.g_01953
OG0003014	Prab.g_00969	Prax.g_01594
OG0003016	Prab.g_00402	Prax.g_00773
OG0003017	Prab.g_00786	Prax.g_00519
OG0003018	Prab.g_00797	Prax.g_00450, Prax.g_00449
OG0003019	Prab.g_00802	Prax.g_00515, Prax.g_00510
OG0003020	Prab.g_00899	Prax.g_00314
OG0003022	Prab.g_01287	Prax.g_01570
OG0003023	Prab.g_01289	Prax.g_01568
OG0003024	Prab.g_01385	Prax.g_01826
OG0003166	Prab.g_00801	Prax.g_00513
OG0003344	Prab.g_01639, Prab.g_00800	Prax.g_00509
OG0003348	Prab.g_01440	Prax.g_01753
OG0003349	Prab.g_01614	Prax.g_01582
OG0003350	Prab.g_01657	Prax.g_00268
OG0004013	Prab.g_00350	Prax.g_00812
OG0004015	Prab.g_00412	Prax.g_00174
