Orthogroup	Prab	Prak
OG0001166	Prab.g_01688	Prak.g_01664
OG0001167	Prab.g_01705	Prak.g_01681
OG0001168	Prab.g_01707	Prak.g_01683
OG0001169	Prab.g_01709	Prak.g_01685
OG0001170	Prab.g_01711	Prak.g_01687
OG0001171	Prab.g_01720	Prak.g_01697
OG0001172	Prab.g_01734	Prak.g_01713
OG0001173	Prab.g_01735	Prak.g_01714
OG0001174	Prab.g_01743	Prak.g_01722
OG0001175	Prab.g_01744	Prak.g_01723
OG0001176	Prab.g_01751	Prak.g_01731
OG0001177	Prab.g_01753	Prak.g_01733
OG0001178	Prab.g_01758	Prak.g_01650
OG0001179	Prab.g_01786	Prak.g_01763
OG0001180	Prab.g_01808	Prak.g_01786
OG0001181	Prab.g_01812	Prak.g_01790
OG0001182	Prab.g_01819	Prak.g_01798
OG0001183	Prab.g_01823	Prak.g_01803
OG0001184	Prab.g_01838	Prak.g_01821
OG0001185	Prab.g_01852	Prak.g_01837
OG0001186	Prab.g_01875	Prak.g_01861
OG0001187	Prab.g_01880	Prak.g_01864
OG0001188	Prab.g_01882	Prak.g_01866
OG0001189	Prab.g_01899	Prak.g_01883
OG0001190	Prab.g_01903	Prak.g_01888
OG0001191	Prab.g_01913	Prak.g_01898
OG0001192	Prab.g_01918	Prak.g_01903
OG0001193	Prab.g_01928	Prak.g_01915
OG0001194	Prab.g_01929	Prak.g_01916
OG0001195	Prab.g_01930	Prak.g_01917
OG0001196	Prab.g_01943	Prak.g_01933
OG0001197	Prab.g_01944	Prak.g_01935
OG0001198	Prab.g_01952	Prak.g_01942
OG0001199	Prab.g_00066	Prak.g_00079
OG0001200	Prab.g_00068	Prak.g_00081
OG0001201	Prab.g_00099	Prak.g_00114
OG0001202	Prab.g_00190	Prak.g_00212
OG0001204	Prab.g_00233	Prak.g_00260
OG0001205	Prab.g_00448	Prak.g_00407
OG0001206	Prab.g_00467	Prak.g_00427
OG0001207	Prab.g_00481	Prak.g_00438
OG0001208	Prab.g_00486	Prak.g_00443
OG0001209	Prab.g_00539	Prak.g_00494
OG0001210	Prab.g_00544	Prak.g_00499
OG0001211	Prab.g_00554	Prak.g_00510
OG0001212	Prab.g_00600	Prak.g_00557
OG0001213	Prab.g_00634	Prak.g_00592
OG0001214	Prab.g_00642	Prak.g_01106
OG0001215	Prab.g_00695	Prak.g_00818
OG0001216	Prab.g_00725	Prak.g_00839
OG0001217	Prab.g_00768	Prak.g_00728
OG0001218	Prab.g_00776	Prak.g_01235
OG0001219	Prab.g_00829	Prak.g_00944
OG0001220	Prab.g_00891	Prak.g_00901
OG0001221	Prab.g_01057	Prak.g_00781
OG0001222	Prab.g_01018	Prak.g_01023
OG0001223	Prab.g_00992	Prak.g_00991
OG0001225	Prab.g_00931	Prak.g_00922
OG0001226	Prab.g_01120	Prak.g_00600
OG0001227	Prab.g_01138	Prak.g_01220
OG0001228	Prab.g_01264	Prak.g_01122
OG0001229	Prab.g_01358	Prak.g_01234
OG0001230	Prab.g_01458	Prak.g_01384
OG0001231	Prab.g_01565	Prak.g_00384
OG0001232	Prab.g_01692	Prak.g_01668
OG0001233	Prab.g_01712	Prak.g_01688
OG0001234	Prab.g_01746	Prak.g_01725
OG0001235	Prab.g_01755	Prak.g_01729
OG0001237	Prab.g_01839	Prak.g_01822
OG0001238	Prab.g_01914	Prak.g_01899
OG0001239	Prab.g_00063	Prak.g_00076
OG0001240	Prab.g_00084	Prak.g_00097
OG0001241	Prab.g_00092	Prak.g_00107
OG0001242	Prab.g_00110	Prak.g_00127
OG0001244	Prab.g_00131	Prak.g_00149
OG0001245	Prab.g_00368	Prak.g_01211
OG0001247	Prab.g_00688	Prak.g_00811
OG0001248	Prab.g_00690	Prak.g_00813
OG0001249	Prab.g_00818	Prak.g_00353
OG0001250	Prab.g_00880	Prak.g_00888
OG0001251	Prab.g_01083	Prak.g_00749
OG0001252	Prab.g_00938	Prak.g_00929
OG0001253	Prab.g_01139	Prak.g_00603
OG0001254	Prab.g_01188	Prak.g_01552
OG0001255	Prab.g_01203	Prak.g_01190
OG0001256	Prab.g_01558	Prak.g_01480
OG0001258	Prab.g_01666	Prak.g_01641
OG0001259	Prab.g_01710	Prak.g_01686
OG0001260	Prab.g_01726	Prak.g_01703
OG0001261	Prab.g_01794	Prak.g_01771
OG0001262	Prab.g_01897	Prak.g_01881
OG0001265	Prab.g_00109	Prak.g_00126
OG0001266	Prab.g_00194	Prak.g_00216
OG0001267	Prab.g_00268	Prak.g_00298
OG0001268	Prab.g_00326	Prak.g_00361
OG0001269	Prab.g_00347	Prak.g_00900
OG0001270	Prab.g_00437	Prak.g_00396
OG0001271	Prab.g_00476	Prak.g_00433
OG0001272	Prab.g_00490	Prak.g_00447
OG0001273	Prab.g_00636	Prak.g_01112
OG0001274	Prab.g_00710	Prak.g_00240
OG0001275	Prab.g_00982	Prak.g_01001
OG0001276	Prab.g_00954	Prak.g_01015
OG0001277	Prab.g_01127	Prak.g_01921
OG0001278	Prab.g_01269	Prak.g_01118
OG0001279	Prab.g_01590	Prak.g_00668
OG0001280	Prab.g_01325	Prak.g_01276
OG0001281	Prab.g_01331	Prak.g_01282
OG0001282	Prab.g_01361	Prak.g_01330
OG0001283	Prab.g_01381	Prak.g_01930
OG0001284	Prab.g_01536	Prak.g_01466
OG0001285	Prab.g_01695	Prak.g_01671
OG0001286	Prab.g_01806	Prak.g_01784
OG0001287	Prab.g_01859	Prak.g_01844
OG0001288	Prab.g_01868	Prak.g_01854
OG0001289	Prab.g_00079	Prak.g_00091
OG0001290	Prab.g_00091	Prak.g_00106
OG0001291	Prab.g_00125	Prak.g_00144
OG0001292	Prab.g_00238	Prak.g_00265
OG0001293	Prab.g_00250	Prak.g_00278
OG0001295	Prab.g_00472	Prak.g_01514
OG0001296	Prab.g_00513	Prak.g_00470
OG0001297	Prab.g_00518	Prak.g_00475
OG0001298	Prab.g_00581	Prak.g_00537
OG0001299	Prab.g_00671	Prak.g_01075
OG0001300	Prab.g_00698	Prak.g_00822
OG0001301	Prab.g_00701	Prak.g_00827
OG0001302	Prab.g_00827	Prak.g_00940
OG0001303	Prab.g_00749	Prak.g_01607
OG0001304	Prab.g_00944	Prak.g_01028
OG0001305	Prab.g_00925	Prak.g_00916
OG0001306	Prab.g_01205	Prak.g_01187
OG0001308	Prab.g_01476	Prak.g_01401
OG0001309	Prab.g_01562	Prak.g_01508
OG0001310	Prab.g_01681	Prak.g_01658
OG0001311	Prab.g_00952	Prak.g_01017
OG0001312	Prab.g_01029	Prak.g_00953
OG0001315	Prab.g_00053	Prak.g_01225
OG0001316	Prab.g_00130	Prak.g_00148
OG0001317	Prab.g_00225	Prak.g_00250
OG0001318	Prab.g_00246	Prak.g_00274
OG0001319	Prab.g_00261	Prak.g_00291
OG0001320	Prab.g_00370	Prak.g_01573, Prak.g_01606
OG0001321	Prab.g_00457	Prak.g_00413
OG0001322	Prab.g_00458	Prak.g_00414
OG0001323	Prab.g_00523	Prak.g_00480
OG0001324	Prab.g_00699	Prak.g_00823
OG0001325	Prab.g_00728	Prak.g_01058
OG0001327	Prab.g_01112	Prak.g_00758
OG0001328	Prab.g_01137	Prak.g_01258
OG0001329	Prab.g_01178	Prak.g_01604
OG0001331	Prab.g_01366	Prak.g_01335
OG0001332	Prab.g_01509	Prak.g_01437
OG0001333	Prab.g_01706	Prak.g_01682
OG0001334	Prab.g_01826	Prak.g_01806
OG0001335	Prab.g_01827	Prak.g_01807
OG0001339	Prab.g_00094	Prak.g_00109
OG0001340	Prab.g_00316	Prak.g_00349
OG0001341	Prab.g_00765	Prak.g_01227
OG0001342	Prab.g_00822	Prak.g_01627
OG0001343	Prab.g_01086	Prak.g_00746
OG0001344	Prab.g_01223	Prak.g_01168
OG0001345	Prab.g_01238	Prak.g_01152
OG0001346	Prab.g_01327	Prak.g_01278
OG0001348	Prab.g_01595	Prak.g_01512
OG0001349	Prab.g_01395	Prak.g_01353
OG0001352	Prab.g_00685	Prak.g_00807
OG0001353	Prab.g_00872	Prak.g_00878
OG0001354	Prab.g_01000	Prak.g_00983
OG0001356	Prab.g_00793	Prak.g_01633
OG0001359	Prab.g_01085	Prak.g_00747
OG0001362	Prab.g_01480	Prak.g_01405
OG0001363	Prab.g_01482	Prak.g_01407
OG0001364	Prab.g_01829	Prak.g_01809
OG0001365	Prab.g_01907	Prak.g_01892
OG0001371	Prab.g_00684	Prak.g_00806
OG0001372	Prab.g_00775, Prab.g_00803	Prak.g_00601
OG0001375	Prab.g_01087	Prak.g_00745
OG0001379	Prab.g_01320	Prak.g_01271
OG0001380	Prab.g_01349	Prak.g_01237
OG0001381	Prab.g_01354	Prak.g_01197
OG0001382	Prab.g_01581	Prak.g_01240
OG0001394	Prab.g_01053	Prak.g_00785
OG0001397	Prab.g_01481	Prak.g_01406
OG0001398	Prab.g_01603	Prak.g_01537
OG0001403	Prab.g_00030	Prak.g_00031
OG0001404	Prab.g_00060	Prak.g_00073
OG0001407	Prab.g_01118	Prak.g_01244
OG0001409	Prab.g_01226	Prak.g_01164
OG0001411	Prab.g_01391	Prak.g_00066
OG0001414	Prab.g_00220	Prak.g_00245
OG0001415	Prab.g_00222	Prak.g_00247
OG0001418	Prab.g_00689	Prak.g_00812
OG0001419	Prab.g_01119	Prak.g_01243
OG0001421	Prab.g_01559	Prak.g_01481
OG0001422	Prab.g_01592	Prak.g_01247
OG0001423	Prab.g_00406	Prak.g_00645
OG0001424	Prab.g_01082	Prak.g_00709
OG0001425	Prab.g_01917	Prak.g_01902
OG0001428	Prab.g_00163	Prak.g_00184
OG0001429	Prab.g_00830	Prak.g_00945
OG0001433	Prab.g_00792	Prak.g_01632
OG0001434	Prab.g_01049	Prak.g_00790
OG0001437	Prab.g_00221	Prak.g_00246
OG0001440	Prab.g_00425, Prab.g_00405	Prak.g_01609, Prak.g_01603
OG0001443	Prab.g_01604	Prak.g_01233
OG0001446	Prab.g_00071	Prak.g_00717
OG0001448	Prab.g_00356	Prak.g_00417
OG0001450	Prab.g_00692	Prak.g_00815
OG0001451	Prab.g_00901	Prak.g_00912
OG0001455	Prab.g_01634	Prak.g_01228
OG0001460	Prab.g_00791	Prak.g_01631
OG0001461	Prab.g_01286	Prak.g_00057
OG0001463	Prab.g_00274	Prak.g_00305
OG0001464	Prab.g_00317	Prak.g_00350
OG0001465	Prab.g_00707	Prak.g_00834
OG0001468	Prab.g_01110	Prak.g_00737
OG0001472	Prab.g_01561	Prak.g_00609
OG0001481	Prab.g_00362	Prak.g_01257
OG0001484	Prab.g_00769	Prak.g_01496
OG0001485	Prab.g_00922, Prab.g_01290	Prak.g_00661
OG0001486	Prab.g_01217	Prak.g_01174
OG0001491	Prab.g_00825	Prak.g_00937
OG0001500	Prab.g_00252	Prak.g_00280
OG0001501	Prab.g_00712	Prak.g_00756
OG0001503	Prab.g_01194	Prak.g_00723
OG0001506	Prab.g_01507	Prak.g_01435
OG0001521	Prab.g_00766	Prak.g_00935
OG0001523	Prab.g_01190	Prak.g_01555
OG0001524	Prab.g_01191	Prak.g_01556
OG0001525	Prab.g_01570	Prak.g_01610
OG0001526	Prab.g_01729	Prak.g_00061
OG0001527	Prab.g_00567	Prak.g_00523
OG0001550	Prab.g_01174	Prak.g_00727
OG0001552	Prab.g_01282	Prak.g_01484
OG0001565	Prab.g_00426	Prak.g_00642
OG0001566	Prab.g_00681	Prak.g_00803
OG0001569	Prab.g_01145	Prak.g_00632
OG0001571	Prab.g_01167	Prak.g_00671
OG0001572	Prab.g_00415	Prak.g_00669
OG0001581	Prab.g_00135	Prak.g_01296
OG0001583	Prab.g_00824	Prak.g_00936
OG0001584	Prab.g_01037	Prak.g_01065
OG0001587	Prab.g_01728	Prak.g_01705
OG0001588	Prab.g_01384	Prak.g_00387
OG0001595	Prab.g_00059	Prak.g_00071
OG0001596	Prab.g_00067	Prak.g_00080
OG0001597	Prab.g_00351	Prak.g_01432
OG0001598	Prab.g_01626	Prak.g_00825
OG0001599	Prab.g_00465	Prak.g_00425
OG0001600	Prab.g_00515	Prak.g_00472
OG0001601	Prab.g_00679	Prak.g_00801
OG0001603	Prab.g_00826	Prak.g_00939
OG0001604	Prab.g_01060	Prak.g_00778
OG0001605	Prab.g_00961	Prak.g_00722
OG0001606	Prab.g_01298	Prak.g_00732
OG0001607	Prab.g_01192	Prak.g_00659
OG0001608	Prab.g_01352	Prak.g_01031
OG0001609	Prab.g_01505	Prak.g_01433
OG0001610	Prab.g_01508	Prak.g_01436
OG0001611	Prab.g_01573	Prak.g_01566
OG0001626	Prab.g_00764	Prak.g_00654
OG0001628	Prab.g_00778, Prab.g_00420	Prak.g_00599
OG0001629	Prab.g_00779	Prak.g_00680
OG0001630	Prab.g_01078	Prak.g_00754
OG0001631	Prab.g_01115	Prak.g_00663
OG0001648	Prab.g_00361	Prak.g_01581
OG0001649	Prab.g_01116	Prak.g_00730
OG0001651	Prab.g_01571	Prak.g_01208
OG0001668	Prab.g_01607	Prak.g_01569, Prak.g_01599
OG0001669	Prab.g_01292	Prak.g_01295, Prak.g_01587
OG0001684	Prab.g_00593	Prak.g_00550
OG0001685	Prab.g_00902	Prak.g_00604
OG0001686	Prab.g_00962	Prak.g_01212
OG0001687	Prab.g_01109	Prak.g_00423
OG0001689	Prab.g_01866	Prak.g_01852
OG0001697	Prab.g_01101	Prak.g_00938
OG0001701	Prab.g_01730	Prak.g_00062
OG0001705	Prab.g_00390	Prak.g_01707
OG0001707	Prab.g_01132	Prak.g_01219
OG0001710	Prab.g_01749	Prak.g_00617
OG0001722	Prab.g_01080	Prak.g_00752
OG0001725	Prab.g_00380	Prak.g_01528
OG0001780	Prab.g_01401	Prak.g_01358
OG0001820	Prab.g_01301	Prak.g_00711
OG0001834	Prab.g_01398	Prak.g_01355
OG0001922	Prab.g_01341	Prak.g_01373
OG0001923	Prab.g_01407	Prak.g_01366
OG0001988	Prab.g_00346	Prak.g_01253
OG0002096	Prab.g_01405	Prak.g_01364
OG0002106	Prab.g_00374	Prak.g_01249
OG0002270	Prab.g_01442	Prak.g_01362
OG0002275	Prab.g_01633	Prak.g_01615
OG0002321	Prab.g_01402	Prak.g_01359
OG0002326	Prab.g_01193	Prak.g_01582
OG0002421	Prab.g_01403	Prak.g_01360
OG0002480	Prab.g_01399	Prak.g_01356
OG0002487	Prab.g_01644	Prak.g_01260
OG0002772	Prab.g_01424	Prak.g_01320
OG0002773	Prab.g_01419	Prak.g_01315
OG0002774	Prab.g_01420	Prak.g_01316
OG0002775	Prab.g_01421	Prak.g_01313
OG0002894	Prab.g_01396	Prak.g_01354
