Orthogroup	Prab	Prad
OG0001149	Prab.g_01363	Prad.g_00591
OG0001150	Prab.g_01364	Prad.g_00590
OG0001151	Prab.g_01375	Prad.g_00579
OG0001152	Prab.g_01376	Prad.g_00578
OG0001153	Prab.g_01498	Prad.g_00482
OG0001154	Prab.g_01499	Prad.g_00481
OG0001155	Prab.g_01511	Prad.g_00469
OG0001156	Prab.g_01514	Prad.g_00466
OG0001157	Prab.g_01515	Prad.g_00465
OG0001158	Prab.g_01516	Prad.g_00464
OG0001159	Prab.g_01517	Prad.g_00463
OG0001160	Prab.g_01541	Prad.g_00439
OG0001161	Prab.g_01553	Prad.g_00426
OG0001162	Prab.g_01567	Prad.g_00415
OG0001163	Prab.g_01661	Prad.g_00949
OG0001164	Prab.g_01665	Prad.g_00945
OG0001165	Prab.g_01668	Prad.g_00942
OG0001166	Prab.g_01688	Prad.g_00922
OG0001167	Prab.g_01705	Prad.g_00905
OG0001168	Prab.g_01707	Prad.g_00903
OG0001169	Prab.g_01709	Prad.g_00901
OG0001170	Prab.g_01711	Prad.g_00899
OG0001171	Prab.g_01720	Prad.g_00889
OG0001172	Prab.g_01734	Prad.g_00876
OG0001173	Prab.g_01735	Prad.g_00875
OG0001174	Prab.g_01743	Prad.g_00867
OG0001175	Prab.g_01744	Prad.g_00866
OG0001176	Prab.g_01751	Prad.g_00859
OG0001177	Prab.g_01753	Prad.g_00856
OG0001178	Prab.g_01758	Prad.g_00851
OG0001179	Prab.g_01786	Prad.g_00823
OG0001180	Prab.g_01808	Prad.g_00801
OG0001181	Prab.g_01812	Prad.g_00797
OG0001182	Prab.g_01819	Prad.g_00790
OG0001183	Prab.g_01823	Prad.g_00786
OG0001184	Prab.g_01838	Prad.g_00770
OG0001185	Prab.g_01852	Prad.g_01636
OG0001186	Prab.g_01875	Prad.g_01614
OG0001187	Prab.g_01880	Prad.g_01610
OG0001188	Prab.g_01882	Prad.g_01608
OG0001189	Prab.g_01899	Prad.g_01591
OG0001190	Prab.g_01903	Prad.g_01587
OG0001191	Prab.g_01913	Prad.g_01577
OG0001192	Prab.g_01918	Prad.g_01572
OG0001193	Prab.g_01928	Prad.g_01562
OG0001194	Prab.g_01929	Prad.g_01561
OG0001195	Prab.g_01930	Prad.g_01560
OG0001196	Prab.g_01943	Prad.g_01547
OG0001197	Prab.g_01944	Prad.g_01546
OG0001198	Prab.g_01952	Prad.g_01539
OG0001199	Prab.g_00066	Prad.g_01919
OG0001200	Prab.g_00068	Prad.g_01917
OG0001201	Prab.g_00099	Prad.g_01885
OG0001202	Prab.g_00190	Prad.g_01792
OG0001204	Prab.g_00233	Prad.g_01748
OG0001205	Prab.g_00448	Prad.g_00062
OG0001206	Prab.g_00467	Prad.g_00044
OG0001207	Prab.g_00481	Prad.g_00030
OG0001208	Prab.g_00486	Prad.g_00025
OG0001209	Prab.g_00539	Prad.g_00094
OG0001210	Prab.g_00544	Prad.g_01330
OG0001211	Prab.g_00554	Prad.g_01340
OG0001212	Prab.g_00600	Prad.g_01385
OG0001213	Prab.g_00634	Prad.g_01418
OG0001214	Prab.g_00642	Prad.g_01426
OG0001215	Prab.g_00695	Prad.g_01264
OG0001216	Prab.g_00725	Prad.g_01051
OG0001217	Prab.g_00768	Prad.g_01092
OG0001218	Prab.g_00776	Prad.g_01100
OG0001219	Prab.g_00829	Prad.g_01134
OG0001220	Prab.g_00891	Prad.g_00296
OG0001221	Prab.g_01057	Prad.g_00234
OG0001222	Prab.g_01018	Prad.g_00194
OG0001223	Prab.g_00992	Prad.g_00168
OG0001225	Prab.g_00931	Prad.g_01020
OG0001226	Prab.g_01120	Prad.g_00995
OG0001227	Prab.g_01138	Prad.g_00978
OG0001228	Prab.g_01264	Prad.g_01450
OG0001229	Prab.g_01358	Prad.g_00596
OG0001230	Prab.g_01458	Prad.g_00523
OG0001231	Prab.g_01565	Prad.g_00417
OG0001232	Prab.g_01692	Prad.g_00918
OG0001233	Prab.g_01712	Prad.g_00898
OG0001234	Prab.g_01746	Prad.g_00864
OG0001235	Prab.g_01755	Prad.g_00854
OG0001237	Prab.g_01839	Prad.g_00769
OG0001238	Prab.g_01914	Prad.g_01576
OG0001239	Prab.g_00063	Prad.g_01922
OG0001240	Prab.g_00084	Prad.g_01900
OG0001241	Prab.g_00092	Prad.g_01892
OG0001242	Prab.g_00110	Prad.g_01874
OG0001244	Prab.g_00131	Prad.g_01852
OG0001245	Prab.g_00368	Prad.g_00729
OG0001246	Prab.g_00508	Prad.g_00125
OG0001247	Prab.g_00688	Prad.g_01257
OG0001248	Prab.g_00690	Prad.g_01259
OG0001249	Prab.g_00818	Prad.g_01123
OG0001250	Prab.g_00880	Prad.g_00307
OG0001251	Prab.g_01083	Prad.g_00259
OG0001252	Prab.g_00938	Prad.g_01027
OG0001253	Prab.g_01139	Prad.g_00977
OG0001254	Prab.g_01188	Prad.g_01987
OG0001255	Prab.g_01203	Prad.g_01512
OG0001256	Prab.g_01558	Prad.g_00424
OG0001257	Prab.g_01564	Prad.g_00418
OG0001258	Prab.g_01666	Prad.g_00944
OG0001259	Prab.g_01710	Prad.g_00900
OG0001260	Prab.g_01726	Prad.g_00883
OG0001261	Prab.g_01794	Prad.g_00815
OG0001262	Prab.g_01897	Prad.g_01593
OG0001264	Prab.g_01280	Prad.g_01995
OG0001265	Prab.g_00109	Prad.g_01875
OG0001266	Prab.g_00194	Prad.g_01788
OG0001267	Prab.g_00268	Prad.g_01711
OG0001268	Prab.g_00326	Prad.g_01652
OG0001269	Prab.g_00347	Prad.g_00752
OG0001270	Prab.g_00437	Prad.g_00668
OG0001271	Prab.g_00476	Prad.g_00035
OG0001272	Prab.g_00490	Prad.g_00021
OG0001273	Prab.g_00636	Prad.g_01420
OG0001274	Prab.g_00710	Prad.g_01277
OG0001275	Prab.g_00982	Prad.g_00158
OG0001276	Prab.g_00954	Prad.g_00138
OG0001277	Prab.g_01127	Prad.g_00988
OG0001278	Prab.g_01269	Prad.g_01445
OG0001279	Prab.g_01590	Prad.g_01216
OG0001280	Prab.g_01325	Prad.g_00629
OG0001281	Prab.g_01331	Prad.g_00623
OG0001282	Prab.g_01361	Prad.g_00593
OG0001283	Prab.g_01381	Prad.g_00574
OG0001284	Prab.g_01536	Prad.g_00444
OG0001285	Prab.g_01695	Prad.g_00915
OG0001286	Prab.g_01806	Prad.g_00803
OG0001287	Prab.g_01859	Prad.g_01629
OG0001288	Prab.g_01868	Prad.g_01621
OG0001289	Prab.g_00079	Prad.g_01906
OG0001290	Prab.g_00091	Prad.g_01893
OG0001291	Prab.g_00125	Prad.g_01858
OG0001292	Prab.g_00238	Prad.g_01743
OG0001293	Prab.g_00250	Prad.g_01730
OG0001294	Prab.g_00366	Prad.g_00731
OG0001295	Prab.g_00472	Prad.g_00039
OG0001296	Prab.g_00513	Prad.g_00120
OG0001297	Prab.g_00518	Prad.g_00115
OG0001298	Prab.g_00581	Prad.g_01366
OG0001299	Prab.g_00671	Prad.g_01240
OG0001300	Prab.g_00698	Prad.g_01267
OG0001301	Prab.g_00701	Prad.g_01270
OG0001302	Prab.g_00827	Prad.g_01132
OG0001303	Prab.g_00749	Prad.g_00154
OG0001304	Prab.g_00944	Prad.g_01034
OG0001305	Prab.g_00925	Prad.g_01014
OG0001306	Prab.g_01205	Prad.g_01510
OG0001308	Prab.g_01476	Prad.g_00505
OG0001309	Prab.g_01562	Prad.g_00420
OG0001310	Prab.g_01681	Prad.g_00929
OG0001312	Prab.g_01029	Prad.g_00205
OG0001315	Prab.g_00053	Prad.g_01932
OG0001316	Prab.g_00130	Prad.g_01853
OG0001317	Prab.g_00225	Prad.g_01757
OG0001318	Prab.g_00246	Prad.g_01735
OG0001319	Prab.g_00261	Prad.g_01719
OG0001320	Prab.g_00370	Prad.g_00951, Prad.g_00728
OG0001321	Prab.g_00457	Prad.g_00056
OG0001322	Prab.g_00458	Prad.g_00055
OG0001323	Prab.g_00523	Prad.g_00110
OG0001324	Prab.g_00699	Prad.g_01268
OG0001325	Prab.g_00728	Prad.g_01054
OG0001326	Prab.g_01095	Prad.g_00271
OG0001327	Prab.g_01112	Prad.g_01003
OG0001328	Prab.g_01137	Prad.g_00979
OG0001329	Prab.g_01178	Prad.g_00663
OG0001331	Prab.g_01366	Prad.g_00588
OG0001332	Prab.g_01509	Prad.g_00471
OG0001333	Prab.g_01706	Prad.g_00904
OG0001334	Prab.g_01826	Prad.g_00783
OG0001335	Prab.g_01827	Prad.g_00782
OG0001336	Prab.g_01940	Prad.g_01550
OG0001339	Prab.g_00094	Prad.g_01890
OG0001340	Prab.g_00316	Prad.g_01663
OG0001341	Prab.g_00765	Prad.g_01090
OG0001342	Prab.g_00822	Prad.g_01127
OG0001343	Prab.g_01086	Prad.g_00262
OG0001344	Prab.g_01223	Prad.g_01492
OG0001345	Prab.g_01238	Prad.g_01477
OG0001346	Prab.g_01327	Prad.g_00627
OG0001348	Prab.g_01595	Prad.g_00395
OG0001349	Prab.g_01395	Prad.g_00536
OG0001350	Prab.g_00228	Prad.g_01754
OG0001352	Prab.g_00685	Prad.g_01254
OG0001353	Prab.g_00872	Prad.g_01178
OG0001358	Prab.g_00624	Prad.g_01409
OG0001359	Prab.g_01085	Prad.g_00261
OG0001360	Prab.g_01140	Prad.g_00976
OG0001361	Prab.g_01235	Prad.g_01480
OG0001362	Prab.g_01480	Prad.g_00501
OG0001363	Prab.g_01482	Prad.g_00499
OG0001364	Prab.g_01829	Prad.g_00780
OG0001365	Prab.g_01907	Prad.g_01583
OG0001371	Prab.g_00684	Prad.g_01253
OG0001372	Prab.g_00775	Prad.g_01099
OG0001373	Prab.g_01096	Prad.g_00272
OG0001374	Prab.g_01088	Prad.g_00264
OG0001375	Prab.g_01087	Prad.g_00263
OG0001376	Prab.g_01106	Prad.g_01009
OG0001377	Prab.g_01107	Prad.g_01008
OG0001378	Prab.g_01149	Prad.g_00634
OG0001379	Prab.g_01320	Prad.g_00364
OG0001380	Prab.g_01349	Prad.g_00606
OG0001381	Prab.g_01354	Prad.g_00600
OG0001382	Prab.g_01581	Prad.g_00403
OG0001384	Prab.g_00719	Prad.g_01078, Prad.g_00427
OG0001385	Prab.g_01099	Prad.g_00275
OG0001386	Prab.g_01098	Prad.g_00274
OG0001387	Prab.g_01097	Prad.g_00273
OG0001388	Prab.g_01094	Prad.g_00270
OG0001389	Prab.g_01093	Prad.g_00269
OG0001390	Prab.g_01092	Prad.g_00268
OG0001391	Prab.g_01091	Prad.g_00267
OG0001392	Prab.g_01090	Prad.g_00266
OG0001393	Prab.g_01089	Prad.g_00265
OG0001394	Prab.g_01053	Prad.g_00230
OG0001395	Prab.g_00942	Prad.g_01032
OG0001397	Prab.g_01481	Prad.g_00500
OG0001399	Prab.g_01748	Prad.g_00862
OG0001403	Prab.g_00030	Prad.g_01956
OG0001404	Prab.g_00060	Prad.g_01925
OG0001405	Prab.g_00314	Prad.g_01665
OG0001406	Prab.g_01105	Prad.g_01010
OG0001407	Prab.g_01118	Prad.g_00997
OG0001408	Prab.g_01123	Prad.g_00992
OG0001409	Prab.g_01226	Prad.g_01489
OG0001411	Prab.g_01391	Prad.g_00562
OG0001413	Prab.g_01551	Prad.g_00429
OG0001414	Prab.g_00220	Prad.g_01762
OG0001415	Prab.g_00222	Prad.g_01760
OG0001416	Prab.g_00464	Prad.g_00048
OG0001417	Prab.g_00474	Prad.g_00037
OG0001418	Prab.g_00689	Prad.g_01258
OG0001419	Prab.g_01119	Prad.g_00996
OG0001420	Prab.g_01158	Prad.g_00643
OG0001421	Prab.g_01559	Prad.g_00423
OG0001422	Prab.g_01592	Prad.g_00397
OG0001423	Prab.g_00406	Prad.g_00546
OG0001424	Prab.g_01082	Prad.g_00258
OG0001425	Prab.g_01917	Prad.g_01573
OG0001428	Prab.g_00163	Prad.g_01819
OG0001429	Prab.g_00830	Prad.g_01135
OG0001432	Prab.g_01549	Prad.g_00431
OG0001434	Prab.g_01049	Prad.g_00225
OG0001437	Prab.g_00221	Prad.g_01761
OG0001438	Prab.g_00281	Prad.g_01698
OG0001439	Prab.g_00295	Prad.g_01684
OG0001440	Prab.g_00405	Prad.g_00697
OG0001441	Prab.g_00525	Prad.g_00108
OG0001442	Prab.g_00752	Prad.g_01081
OG0001446	Prab.g_00071	Prad.g_01914
OG0001447	Prab.g_00116	Prad.g_01867
OG0001448	Prab.g_00356	Prad.g_00743
OG0001449	Prab.g_00389	Prad.g_00702
OG0001450	Prab.g_00692	Prad.g_01261
OG0001451	Prab.g_00901	Prad.g_00287
OG0001452	Prab.g_01081	Prad.g_00257
OG0001453	Prab.g_00988	Prad.g_00164
OG0001454	Prab.g_01133	Prad.g_00983
OG0001455	Prab.g_01171	Prad.g_00657
OG0001456	Prab.g_01197	Prad.g_01519
OG0001457	Prab.g_01198	Prad.g_01518
OG0001458	Prab.g_01199	Prad.g_01517
OG0001459	Prab.g_01653	Prad.g_00323
OG0001462	Prab.g_00034	Prad.g_01952
OG0001463	Prab.g_00274	Prad.g_01705
OG0001464	Prab.g_00317	Prad.g_01662
OG0001465	Prab.g_00707	Prad.g_01276
OG0001466	Prab.g_01297	Prad.g_01080
OG0001468	Prab.g_01110	Prad.g_01005
OG0001469	Prab.g_00978	Prad.g_00320
OG0001469	Prab.g_00400	Prad.g_00964
OG0001471	Prab.g_01552	Prad.g_00428
OG0001472	Prab.g_01561	Prad.g_00421
OG0001473	Prab.g_01877	Prad.g_01613
OG0001474	Prab.g_00327	Prad.g_01651
OG0001480	Prab.g_00357	Prad.g_00741
OG0001481	Prab.g_00362	Prad.g_00736
OG0001482	Prab.g_00462	Prad.g_00050
OG0001484	Prab.g_00769	Prad.g_00348
OG0001485	Prab.g_00922, Prab.g_01290	Prad.g_00383
OG0001486	Prab.g_01217	Prad.g_01498
OG0001490	Prab.g_00038	Prad.g_01948
OG0001491	Prab.g_00825	Prad.g_01130
OG0001492	Prab.g_01266	Prad.g_01448
OG0001493	Prab.g_01274	Prad.g_01440
OG0001499	Prab.g_00052	Prad.g_01933
OG0001500	Prab.g_00252	Prad.g_01728
OG0001501	Prab.g_00712	Prad.g_01279
OG0001502	Prab.g_00810	Prad.g_01115
OG0001503	Prab.g_01194	Prad.g_01522
OG0001504	Prab.g_01652	Prad.g_00324
OG0001506	Prab.g_01507	Prad.g_00473
OG0001507	Prab.g_01586	Prad.g_00368
OG0001521	Prab.g_00766	Prad.g_01091
OG0001523	Prab.g_01190	Prad.g_01525
OG0001524	Prab.g_01191	Prad.g_01524
OG0001525	Prab.g_01570	Prad.g_00412
OG0001526	Prab.g_01729	Prad.g_00376
OG0001546	Prab.g_00528	Prad.g_00105
OG0001547	Prab.g_00812	Prad.g_01117
OG0001548	Prab.g_00816	Prad.g_01121
OG0001550	Prab.g_01174	Prad.g_00660
OG0001551	Prab.g_01196	Prad.g_01520
OG0001552	Prab.g_01282	Prad.g_00074
OG0001553	Prab.g_01463	Prad.g_00518
OG0001554	Prab.g_01560	Prad.g_00422
OG0001555	Prab.g_01575	Prad.g_00407
OG0001566	Prab.g_00681	Prad.g_01250
OG0001567	Prab.g_00811	Prad.g_01116
OG0001568	Prab.g_00813	Prad.g_01118
OG0001569	Prab.g_01145	Prad.g_00971
OG0001570	Prab.g_01161	Prad.g_00646, Prad.g_01295
OG0001571	Prab.g_01167	Prad.g_00653
OG0001572	Prab.g_00415	Prad.g_00315
OG0001581	Prab.g_00135	Prad.g_01847
OG0001582	Prab.g_00473	Prad.g_00038
OG0001583	Prab.g_00824	Prad.g_01129
OG0001584	Prab.g_01037	Prad.g_00213
OG0001585	Prab.g_00399	Prad.g_00316
OG0001587	Prab.g_01728	Prad.g_00881
OG0001588	Prab.g_01384	Prad.g_01186
OG0001595	Prab.g_00059	Prad.g_01926
OG0001596	Prab.g_00067	Prad.g_01918
OG0001597	Prab.g_00351	Prad.g_00748
OG0001598	Prab.g_01626	Prad.g_01980
OG0001599	Prab.g_00465	Prad.g_00046
OG0001600	Prab.g_00515	Prad.g_00118
OG0001601	Prab.g_00679	Prad.g_01248
OG0001602	Prab.g_00706	Prad.g_01275
OG0001603	Prab.g_00826	Prad.g_01131
OG0001604	Prab.g_01060	Prad.g_00237
OG0001605	Prab.g_00961	Prad.g_00145
OG0001606	Prab.g_01298	Prad.g_01320
OG0001607	Prab.g_01192	Prad.g_01523
OG0001608	Prab.g_01352	Prad.g_00603
OG0001609	Prab.g_01505	Prad.g_00475
OG0001610	Prab.g_01508	Prad.g_00472
OG0001611	Prab.g_01573	Prad.g_00409
OG0001612	Prab.g_00755	Prad.g_01187
OG0001613	Prab.g_01821	Prad.g_00788
OG0001626	Prab.g_00764	Prad.g_01089
OG0001628	Prab.g_00778	Prad.g_01102
OG0001628	Prab.g_00420	Prad.g_01207
OG0001629	Prab.g_00779	Prad.g_01103
OG0001630	Prab.g_01078	Prad.g_00255
OG0001631	Prab.g_01115	Prad.g_01000
OG0001632	Prab.g_00977	Prad.g_00312
OG0001633	Prab.g_01357	Prad.g_00597
OG0001648	Prab.g_00361	Prad.g_00737
OG0001649	Prab.g_01116	Prad.g_00999
OG0001651	Prab.g_01571	Prad.g_00411
OG0001662	Prab.g_01155	Prad.g_00640
OG0001667	Prab.g_01305	Prad.g_00343
OG0001684	Prab.g_00593	Prad.g_01378
OG0001685	Prab.g_00902	Prad.g_00285
OG0001686	Prab.g_00962	Prad.g_00146
OG0001687	Prab.g_01109	Prad.g_01006
OG0001688	Prab.g_01114	Prad.g_01001
OG0001689	Prab.g_01866	Prad.g_01622
OG0001697	Prab.g_01101	Prad.g_00277
OG0001698	Prab.g_01113	Prad.g_01002
OG0001701	Prab.g_01730	Prad.g_00375
OG0001705	Prab.g_00390	Prad.g_00701
OG0001707	Prab.g_01132	Prad.g_00984
OG0001708	Prab.g_01202	Prad.g_01514
OG0001710	Prab.g_01749	Prad.g_00861
OG0001711	Prab.g_00414	Prad.g_00955, Prad.g_00950
OG0001718	Prab.g_00352	Prad.g_00747
OG0001719	Prab.g_00382	Prad.g_00720
OG0001720	Prab.g_00916, Prab.g_01618	Prad.g_00351
OG0001721	Prab.g_00771	Prad.g_01094
OG0001723	Prab.g_00972	Prad.g_01217
OG0001724	Prab.g_00758	Prad.g_01194
OG0001725	Prab.g_00380	Prad.g_00722
OG0001742	Prab.g_00364	Prad.g_00733
OG0001743	Prab.g_01153	Prad.g_00638
OG0001744	Prab.g_01312	Prad.g_00356
OG0001745	Prab.g_01548	Prad.g_00432
OG0001773	Prab.g_01577	Prad.g_00405
OG0001774	Prab.g_00682	Prad.g_01251
OG0001775	Prab.g_01121	Prad.g_00994
OG0001776	Prab.g_01151	Prad.g_00636
OG0001777	Prab.g_00976	Prad.g_01198, Prad.g_00541
OG0001779	Prab.g_01313, Prab.g_00751	Prad.g_00357
OG0001781	Prab.g_01593	Prad.g_00396
OG0001819	Prab.g_00383	Prad.g_00712
OG0001820	Prab.g_01301	Prad.g_01073, Prad.g_01084
OG0001821	Prab.g_00772	Prad.g_01095
OG0001822	Prab.g_00808	Prad.g_01113
OG0001823	Prab.g_00903	Prad.g_00284
OG0001824	Prab.g_00963	Prad.g_00147
OG0001825	Prab.g_01122	Prad.g_00993
OG0001826	Prab.g_01124	Prad.g_00991
OG0001827	Prab.g_01126	Prad.g_00989
OG0001828	Prab.g_01148	Prad.g_00633
OG0001829	Prab.g_01152	Prad.g_00637
OG0001830	Prab.g_01170	Prad.g_00656
OG0001831	Prab.g_01185	Prad.g_01990
OG0001832	Prab.g_00715	Prad.g_00331
OG0001833	Prab.g_01359	Prad.g_00595
OG0001835	Prab.g_00398	Prad.g_01209
OG0001919	Prab.g_00385	Prad.g_00705
OG0001920	Prab.g_00713	Prad.g_01280
OG0001921	Prab.g_00905	Prad.g_00282
OG0001983	Prab.g_00748, Prab.g_00920	Prad.g_01076
OG0001984	Prab.g_00817	Prad.g_01122
OG0001985	Prab.g_01102	Prad.g_00278
OG0001986	Prab.g_00984	Prad.g_00160
OG0001987	Prab.g_00973	Prad.g_00328
OG0001989	Prab.g_01350	Prad.g_00605
OG0002026	Prab.g_00384	Prad.g_00706
OG0002027	Prab.g_00908	Prad.g_00280
OG0002028	Prab.g_00968	Prad.g_00152
OG0002031	Prab.g_01609	Prad.g_00385
OG0002032	Prab.g_01916	Prad.g_01574
OG0002057	Prab.g_00101	Prad.g_01883
OG0002058	Prab.g_00171	Prad.g_01811
OG0002059	Prab.g_00353	Prad.g_00746
OG0002060	Prab.g_00355	Prad.g_00744
OG0002061	Prab.g_00387	Prad.g_00703
OG0002062	Prab.g_01177	Prad.g_00695
OG0002064	Prab.g_00471	Prad.g_00040
OG0002065	Prab.g_00563	Prad.g_01349
OG0002066	Prab.g_00570	Prad.g_01355
OG0002067	Prab.g_00722	Prad.g_01048
OG0002068	Prab.g_00759	Prad.g_01085
OG0002069	Prab.g_00762	Prad.g_01087
OG0002070	Prab.g_00809	Prad.g_01114
OG0002071	Prab.g_00815	Prad.g_01120
OG0002072	Prab.g_00823	Prad.g_01128
OG0002073	Prab.g_00845	Prad.g_01151
OG0002074	Prab.g_00897	Prad.g_00291
OG0002075	Prab.g_00909	Prad.g_00279
OG0002076	Prab.g_01056	Prad.g_00233
OG0002077	Prab.g_00967	Prad.g_00151
OG0002078	Prab.g_00964	Prad.g_00148
OG0002079	Prab.g_00959	Prad.g_00143
OG0002080	Prab.g_00941	Prad.g_01031
OG0002081	Prab.g_01108	Prad.g_01007
OG0002082	Prab.g_01117	Prad.g_00998
OG0002083	Prab.g_01128	Prad.g_00987
OG0002084	Prab.g_01129	Prad.g_00986
OG0002085	Prab.g_01136	Prad.g_00980
OG0002086	Prab.g_01141	Prad.g_00975
OG0002087	Prab.g_01142	Prad.g_00974
OG0002088	Prab.g_01143	Prad.g_00973
OG0002089	Prab.g_01168	Prad.g_00654
OG0002090	Prab.g_01173	Prad.g_00659
OG0002091	Prab.g_01195	Prad.g_01521
OG0002093	Prab.g_01295	Prad.g_01074
OG0002094	Prab.g_01306	Prad.g_00344
OG0002095	Prab.g_01309	Prad.g_00354
OG0002096	Prab.g_01405	Prad.g_00570
OG0002099	Prab.g_01554	Prad.g_00425
OG0002100	Prab.g_01566	Prad.g_00416
OG0002101	Prab.g_01569	Prad.g_00413
OG0002102	Prab.g_01574	Prad.g_00408
OG0002103	Prab.g_01576	Prad.g_00406
OG0002104	Prab.g_01578	Prad.g_00404
OG0002105	Prab.g_01674	Prad.g_00936
OG0002146	Prab.g_00500	Prad.g_00133
OG0002147	Prab.g_00714	Prad.g_01281
OG0002148	Prab.g_00757	Prad.g_01079
OG0002149	Prab.g_00777	Prad.g_01101
OG0002150	Prab.g_00756	Prad.g_00150
OG0002151	Prab.g_01172	Prad.g_00658
OG0002152	Prab.g_01300	Prad.g_00333
OG0002153	Prab.g_00966	Prad.g_00149
OG0002215	Prab.g_00919	Prad.g_01077
OG0002216	Prab.g_01302	Prad.g_01083
OG0002217	Prab.g_00828	Prad.g_01133
OG0002218	Prab.g_00904	Prad.g_00283
OG0002219	Prab.g_01157	Prad.g_00642
OG0002220	Prab.g_00750	Prad.g_00321
OG0002222	Prab.g_01587	Prad.g_00399
OG0002223	Prab.g_00970	Prad.g_00379
OG0002224	Prab.g_00378	Prad.g_00723
OG0002226	Prab.g_00721	Prad.g_01047
OG0002263	Prab.g_00774	Prad.g_01098
OG0002264	Prab.g_00869	Prad.g_01175
OG0002267	Prab.g_01602	Prad.g_00325
OG0002271	Prab.g_00753	Prad.g_00959
OG0002272	Prab.g_01181	Prad.g_00665
OG0002310	Prab.g_00365	Prad.g_00732
OG0002311	Prab.g_00401	Prad.g_00699
OG0002312	Prab.g_00781	Prad.g_01104
OG0002313	Prab.g_00814	Prad.g_01119
OG0002314	Prab.g_00907	Prad.g_00281
OG0002317	Prab.g_01160	Prad.g_00645
OG0002318	Prab.g_01163	Prad.g_00648
OG0002322	Prab.g_01568	Prad.g_00414
OG0002323	Prab.g_01605	Prad.g_00386
OG0002325	Prab.g_01183	Prad.g_00346
OG0002327	Prab.g_01599	Prad.g_00382
OG0002361	Prab.g_00330	Prad.g_01648
OG0002362	Prab.g_00386	Prad.g_00704
OG0002365	Prab.g_00452	Prad.g_00680, Prad.g_00318
OG0002366	Prab.g_01656	Prad.g_00322
OG0002368	Prab.g_01314	Prad.g_00358
OG0002370	Prab.g_01487	Prad.g_00493
OG0002371	Prab.g_01550	Prad.g_00430
OG0002372	Prab.g_01582	Prad.g_00402
OG0002373	Prab.g_01180	Prad.g_00381
OG0002413	Prab.g_01166	Prad.g_00651
OG0002415	Prab.g_01175	Prad.g_00661
OG0002417	Prab.g_01642	Prad.g_00956
OG0002418	Prab.g_00422	Prad.g_01199
OG0002420	Prab.g_01608	Prad.g_00347
OG0002422	Prab.g_00451	Prad.g_01210
OG0002479	Prab.g_00417	Prad.g_01197
OG0002481	Prab.g_00754	Prad.g_00960
OG0002482	Prab.g_00381	Prad.g_00721
OG0002484	Prab.g_00453	Prad.g_00681
OG0002485	Prab.g_01311	Prad.g_00685
OG0002552	Prab.g_00054	Prad.g_01931
OG0002553	Prab.g_00373	Prad.g_00725
OG0002554	Prab.g_00761	Prad.g_01086
OG0002555	Prab.g_01179	Prad.g_00664
OG0002621	Prab.g_00395	Prad.g_00958
OG0002624	Prab.g_00358	Prad.g_00740
OG0002626	Prab.g_00912	Prad.g_00961
OG0002689	Prab.g_00391	Prad.g_00690
OG0002694	Prab.g_01572	Prad.g_00410
OG0002768	Prab.g_00807	Prad.g_01112
OG0002886	Prab.g_01159	Prad.g_00644
OG0002891	Prab.g_00419	Prad.g_01302
OG0003014	Prab.g_00969	Prad.g_00380
OG0003016	Prab.g_00402	Prad.g_00698
OG0003020	Prab.g_00899	Prad.g_00289
OG0003349	Prab.g_01614	Prad.g_00966
OG0003638	Prab.g_01876	Prad.g_00374
OG0004014	Prab.g_00396	Prad.g_00674, Prad.g_01190
OG0004513	Prab.g_00430	Prad.g_01188
