Orthogroup	Praf	Prat
OG0001167	Praf.g_00437	Prat.g_01628
OG0001168	Praf.g_00435	Prat.g_01630
OG0001169	Praf.g_00433	Prat.g_01632
OG0001170	Praf.g_00431	Prat.g_01634
OG0001171	Praf.g_00421	Prat.g_01645
OG0001172	Praf.g_02197	Prat.g_01660
OG0001173	Praf.g_02196	Prat.g_01661
OG0001174	Praf.g_02188	Prat.g_01669
OG0001175	Praf.g_02187	Prat.g_01670
OG0001176	Praf.g_02171	Prat.g_01678
OG0001177	Praf.g_02173	Prat.g_01680
OG0001178	Praf.g_00474	Prat.g_01597
OG0001179	Praf.g_02137	Prat.g_01710
OG0001180	Praf.g_02109	Prat.g_01732
OG0001181	Praf.g_02105	Prat.g_01736
OG0001182	Praf.g_02096	Prat.g_01745
OG0001183	Praf.g_02081	Prat.g_01749
OG0001184	Praf.g_02391	Prat.g_01766
OG0001185	Praf.g_00184	Prat.g_01783
OG0001186	Praf.g_00091	Prat.g_01807
OG0001187	Praf.g_00088	Prat.g_01810
OG0001188	Praf.g_00083	Prat.g_01812
OG0001189	Praf.g_00058	Prat.g_01829
OG0001190	Praf.g_02656	Prat.g_01834
OG0001191	Praf.g_02669	Prat.g_01844
OG0001192	Praf.g_02674	Prat.g_01849
OG0001193	Praf.g_02724	Prat.g_01863
OG0001194	Praf.g_02728	Prat.g_01864
OG0001195	Praf.g_02729	Prat.g_01865
OG0001196	Praf.g_02766	Prat.g_01881
OG0001197	Praf.g_02768	Prat.g_01883
OG0001198	Praf.g_02780	Prat.g_01890
OG0001200	Praf.g_00313	Prat.g_00073
OG0001201	Praf.g_00243	Prat.g_00105
OG0001203	Praf.g_00387	Prat.g_00243
OG0001205	Praf.g_01979	Prat.g_00406
OG0001206	Praf.g_01941	Prat.g_00425
OG0001207	Praf.g_00586	Prat.g_00436
OG0001208	Praf.g_00597	Prat.g_00442
OG0001209	Praf.g_00663	Prat.g_00497
OG0001210	Praf.g_00673	Prat.g_00501
OG0001211	Praf.g_00690	Prat.g_00511
OG0001212	Praf.g_00750	Prat.g_00558
OG0001213	Praf.g_01684	Prat.g_00593
OG0001214	Praf.g_01694	Prat.g_01088
OG0001215	Praf.g_01220	Prat.g_00764
OG0001216	Praf.g_01304	Prat.g_00790
OG0001217	Praf.g_00710	Prat.g_01486
OG0001218	Praf.g_01853	Prat.g_01217
OG0001219	Praf.g_01432	Prat.g_00863
OG0001220	Praf.g_01619	Prat.g_00984
OG0001221	Praf.g_01480	Prat.g_00728
OG0001222	Praf.g_02684	Prat.g_00944
OG0001223	Praf.g_01364	Prat.g_00914
OG0001224	Praf.g_01278	Prat.g_00961
OG0001225	Praf.g_01276	Prat.g_00963
OG0001226	Praf.g_00991	Prat.g_00078
OG0001227	Praf.g_00558	Prat.g_01197
OG0001228	Praf.g_00899	Prat.g_01106
OG0001229	Praf.g_00494	Prat.g_01228
OG0001230	Praf.g_01784	Prat.g_01343
OG0001232	Praf.g_00454	Prat.g_01614
OG0001233	Praf.g_00430	Prat.g_01635
OG0001234	Praf.g_02184	Prat.g_01672
OG0001235	Praf.g_02176	Prat.g_01676
OG0001236	Praf.g_02387	Prat.g_01763
OG0001237	Praf.g_02392	Prat.g_01767
OG0001238	Praf.g_02670	Prat.g_01845
OG0001239	Praf.g_00318	Prat.g_00068
OG0001240	Praf.g_00260	Prat.g_00090
OG0001241	Praf.g_00250	Prat.g_00099
OG0001243	Praf.g_02402	Prat.g_00125
OG0001244	Praf.g_02429	Prat.g_00140
OG0001245	Praf.g_01003	Prat.g_00671
OG0001246	Praf.g_00624	Prat.g_01485, Prat.g_00467
OG0001247	Praf.g_01572	Prat.g_00757
OG0001248	Praf.g_01210	Prat.g_00759
OG0001249	Praf.g_02063	Prat.g_00345
OG0001250	Praf.g_01598	Prat.g_00997
OG0001253	Praf.g_01008	Prat.g_01480
OG0001254	Praf.g_02691	Prat.g_01559
OG0001255	Praf.g_01134	Prat.g_01172
OG0001256	Praf.g_00497	Prat.g_01446
OG0001258	Praf.g_00486	Prat.g_01588
OG0001259	Praf.g_00432	Prat.g_01633
OG0001260	Praf.g_00403	Prat.g_01651
OG0001261	Praf.g_02128	Prat.g_01717
OG0001262	Praf.g_00061	Prat.g_01827
OG0001263	Praf.g_02404	Prat.g_00127
OG0001264	Praf.g_01757	Prat.g_01473
OG0001265	Praf.g_00217	Prat.g_00117
OG0001266	Praf.g_02522	Prat.g_00205
OG0001267	Praf.g_02279	Prat.g_00287
OG0001268	Praf.g_02048	Prat.g_00353
OG0001269	Praf.g_01616	Prat.g_00985
OG0001270	Praf.g_01991	Prat.g_00394
OG0001271	Praf.g_01910	Prat.g_00431
OG0001272	Praf.g_00601	Prat.g_00446
OG0001273	Praf.g_01687	Prat.g_01095
OG0001274	Praf.g_02550	Prat.g_00228
OG0001275	Praf.g_01351	Prat.g_00922
OG0001276	Praf.g_01334	Prat.g_00936
OG0001277	Praf.g_02752	Prat.g_00817
OG0001278	Praf.g_00893	Prat.g_01102
OG0001279	Praf.g_01769	Prat.g_00828
OG0001280	Praf.g_00798	Prat.g_01248
OG0001281	Praf.g_00789	Prat.g_01254
OG0001283	Praf.g_02762	Prat.g_01877
OG0001285	Praf.g_00450	Prat.g_01617
OG0001286	Praf.g_02111	Prat.g_01730
OG0001287	Praf.g_00176	Prat.g_01790
OG0001288	Praf.g_00158	Prat.g_01800
OG0001290	Praf.g_00251	Prat.g_00098
OG0001291	Praf.g_02414	Prat.g_00135
OG0001292	Praf.g_02211	Prat.g_00254
OG0001293	Praf.g_02252	Prat.g_00268
OG0001294	Praf.g_01750	Prat.g_01546
OG0001295	Praf.g_00676	Prat.g_01215
OG0001298	Praf.g_00722	Prat.g_00541
OG0001300	Praf.g_01206	Prat.g_00768
OG0001301	Praf.g_01122	Prat.g_00773
OG0001302	Praf.g_00360	Prat.g_00859
OG0001303	Praf.g_01431	Prat.g_01550
OG0001307	Praf.g_01893	Prat.g_01283
OG0001308	Praf.g_01808	Prat.g_01363
OG0001309	Praf.g_00639	Prat.g_00481
OG0001310	Praf.g_00465	Prat.g_01604
OG0001311	Praf.g_01332	Prat.g_00938
OG0001312	Praf.g_01421	Prat.g_00872
OG0001313	Praf.g_01931, Praf.g_01933	Prat.g_00849
OG0001316	Praf.g_02421	Prat.g_00139
OG0001319	Praf.g_02269	Prat.g_00280
OG0001321	Praf.g_01961	Prat.g_00413
OG0001322	Praf.g_01960	Prat.g_00414
OG0001324	Praf.g_01205	Prat.g_00769
OG0001327	Praf.g_01640	Prat.g_00704
OG0001329	Praf.g_00960	Prat.g_01542
OG0001330	Praf.g_00805	Prat.g_01468
OG0001331	Praf.g_00578	Prat.g_01297
OG0001332	Praf.g_00554	Prat.g_01403
OG0001333	Praf.g_00436	Prat.g_01629
OG0001334	Praf.g_02077	Prat.g_01752
OG0001335	Praf.g_02076	Prat.g_01753
OG0001336	Praf.g_02763	Prat.g_01878
OG0001337	Praf.g_02067	Prat.g_00339
OG0001339	Praf.g_00248	Prat.g_00101
OG0001340	Praf.g_02066	Prat.g_00340
OG0001341	Praf.g_01580	Prat.g_01225
OG0001344	Praf.g_00859	Prat.g_01152
OG0001348	Praf.g_02569	Prat.g_00827
OG0001350	Praf.g_00386	Prat.g_00242
OG0001351	Praf.g_01958	Prat.g_00416
OG0001352	Praf.g_01127	Prat.g_00753
OG0001353	Praf.g_01589, Praf.g_01588	Prat.g_01005
OG0001354	Praf.g_01375	Prat.g_00906
OG0001361	Praf.g_00883	Prat.g_01138
OG0001362	Praf.g_01818	Prat.g_01367
OG0001363	Praf.g_01820	Prat.g_01369
OG0001365	Praf.g_02661	Prat.g_01838
OG0001369	Praf.g_00261	Prat.g_01269
OG0001370	Praf.g_01578	Prat.g_00422
OG0001371	Praf.g_00371	Prat.g_00752
OG0001372	Praf.g_00348	Prat.g_01503
OG0001379	Praf.g_00803	Prat.g_01243
OG0001380	Praf.g_01623	Prat.g_01178
OG0001381	Praf.g_01294	Prat.g_01181
OG0001394	Praf.g_01496	Prat.g_00732
OG0001397	Praf.g_01819	Prat.g_01368
OG0001398	Praf.g_01004	Prat.g_00810
OG0001400	Praf.g_02427, Praf.g_02594	Prat.g_01458
OG0001401	Praf.g_01593	Prat.g_00850
OG0001402	Praf.g_01670	Prat.g_00588
OG0001403	Praf.g_00036	Prat.g_00032
OG0001405	Praf.g_02074	Prat.g_00333
OG0001409	Praf.g_00870	Prat.g_01148
OG0001410	Praf.g_01894	Prat.g_01284
OG0001414	Praf.g_00374	Prat.g_00233
OG0001415	Praf.g_00744	Prat.g_00235
OG0001416	Praf.g_00792	Prat.g_00421
OG0001418	Praf.g_02180	Prat.g_00758
OG0001422	Praf.g_01950	Prat.g_00660, Prat.g_00659
OG0001425	Praf.g_02673	Prat.g_01848
OG0001431	Praf.g_01082	Prat.g_01489
OG0001434	Praf.g_01500	Prat.g_00737
OG0001435	Praf.g_01457	Prat.g_00711
OG0001437	Praf.g_00745	Prat.g_00234
OG0001438	Praf.g_02294	Prat.g_00301
OG0001441	Praf.g_00644	Prat.g_00484
OG0001443	Praf.g_00493	Prat.g_01227
OG0001446	Praf.g_00962	Prat.g_01504
OG0001450	Praf.g_01230	Prat.g_00761
OG0001451	Praf.g_01323	Prat.g_00973
OG0001452	Praf.g_00953	Prat.g_00697
OG0001455	Praf.g_02587	Prat.g_01463, Prat.g_00666
OG0001461	Praf.g_01953	Prat.g_00378
OG0001463	Praf.g_02287	Prat.g_00294
OG0001464	Praf.g_02065	Prat.g_00341
OG0001477	Praf.g_01119	Prat.g_01514, Prat.g_01515
OG0001484	Praf.g_01297	Prat.g_00635
OG0001485	Praf.g_00549	Prat.g_01539
OG0001487	Praf.g_01852	Prat.g_01395
OG0001488	Praf.g_00876	Prat.g_01143
OG0001489	Praf.g_02100	Prat.g_01741
OG0001491	Praf.g_00941	Prat.g_00856
OG0001494	Praf.g_00110	Prat.g_01271
OG0001495	Praf.g_02174	Prat.g_01681
OG0001496	Praf.g_01115	Prat.g_01512
OG0001497	Praf.g_01118	Prat.g_01513
OG0001498	Praf.g_02014	Prat.g_00371
OG0001500	Praf.g_00375	Prat.g_00270
OG0001501	Praf.g_00817	Prat.g_00826
OG0001503	Praf.g_00359	Prat.g_01175
OG0001506	Praf.g_00956	Prat.g_01399
OG0001510	Praf.g_00172	Prat.g_01794
OG0001511	Praf.g_00232	Prat.g_00109
OG0001512	Praf.g_00389	Prat.g_01231
OG0001514	Praf.g_01114	Prat.g_01511
OG0001515	Praf.g_01214	Prat.g_00766
OG0001516	Praf.g_01740	Prat.g_01060
OG0001517	Praf.g_02053	Prat.g_01328, Prat.g_00349
OG0001518	Praf.g_02672	Prat.g_01847
OG0001519	Praf.g_02682	Prat.g_01852
OG0001523	Praf.g_01037	Prat.g_01555
OG0001524	Praf.g_01038	Prat.g_01554
OG0001527	Praf.g_00704	Prat.g_00526
OG0001529	Praf.g_00051	Prat.g_00043
OG0001530	Praf.g_00238	Prat.g_00108
OG0001531	Praf.g_00390	Prat.g_00244
OG0001532	Praf.g_00924	Prat.g_01125
OG0001534	Praf.g_01324	Prat.g_00950
OG0001535	Praf.g_01336	Prat.g_00935
OG0001536	Praf.g_01396	Prat.g_00892
OG0001537	Praf.g_01488	Prat.g_00729
OG0001538	Praf.g_01535	Prat.g_01032
OG0001539	Praf.g_01637	Prat.g_00706
OG0001540	Praf.g_02406	Prat.g_00129
OG0001541	Praf.g_02478	Prat.g_00181
OG0001542	Praf.g_02496	Prat.g_00187
OG0001543	Praf.g_02571	Prat.g_01221
OG0001544	Praf.g_02681	Prat.g_01851
OG0001545	Praf.g_02751	Prat.g_01868
OG0001553	Praf.g_01791	Prat.g_01349
OG0001558	Praf.g_00020	Prat.g_00846
OG0001559	Praf.g_00239	Prat.g_00107
OG0001560	Praf.g_00252	Prat.g_00097
OG0001561	Praf.g_01330	Prat.g_00940
OG0001562	Praf.g_01344	Prat.g_00927
OG0001563	Praf.g_02120	Prat.g_01725
OG0001574	Praf.g_00702	Prat.g_00524
OG0001575	Praf.g_00707	Prat.g_00529
OG0001576	Praf.g_00778	Prat.g_01262
OG0001577	Praf.g_00835	Prat.g_01160
OG0001579	Praf.g_02070	Prat.g_00337
OG0001580	Praf.g_02612	Prat.g_00050
OG0001589	Praf.g_00428	Prat.g_01638
OG0001591	Praf.g_01642	Prat.g_00746
OG0001592	Praf.g_02613	Prat.g_00049
OG0001598	Praf.g_00819	Prat.g_00771
OG0001614	Praf.g_00186	Prat.g_01782
OG0001616	Praf.g_00915	Prat.g_01133
OG0001617	Praf.g_01199	Prat.g_00770
OG0001619	Praf.g_01406	Prat.g_00882
OG0001620	Praf.g_02040	Prat.g_00357
OG0001621	Praf.g_02241	Prat.g_00259
OG0001622	Praf.g_02761	Prat.g_01876
OG0001636	Praf.g_00042	Prat.g_00035
OG0001639	Praf.g_00541	Prat.g_01406
OG0001640	Praf.g_01288	Prat.g_00954
OG0001642	Praf.g_01615	Prat.g_00986
OG0001643	Praf.g_01697	Prat.g_01085
OG0001652	Praf.g_00018	Prat.g_00844
OG0001654	Praf.g_00543	Prat.g_01404
OG0001655	Praf.g_02586, Praf.g_02006	Prat.g_01230
OG0001656	Praf.g_02071	Prat.g_00336
OG0001657	Praf.g_02443	Prat.g_00155
OG0001658	Praf.g_02655	Prat.g_00045
OG0001661	Praf.g_00966	Prat.g_01505
OG0001671	Praf.g_02564	Prat.g_00837
OG0001673	Praf.g_00377	Prat.g_00237
OG0001676	Praf.g_02068	Prat.g_00338
OG0001678	Praf.g_02198	Prat.g_01659
OG0001691	Praf.g_01446	Prat.g_00952
OG0001692	Praf.g_01789	Prat.g_01347
OG0001693	Praf.g_02009	Prat.g_00625
OG0001694	Praf.g_02281	Prat.g_00289
OG0001696	Praf.g_01231	Prat.g_00972
OG0001703	Praf.g_00587	Prat.g_00437
OG0001729	Praf.g_00395	Prat.g_00247
OG0001731	Praf.g_00527	Prat.g_01419
OG0001737	Praf.g_02299	Prat.g_00836
OG0001746	Praf.g_02007	Prat.g_01517
OG0001748	Praf.g_02562	Prat.g_00838
OG0001752	Praf.g_00401	Prat.g_01653
OG0001757	Praf.g_00985	Prat.g_00630
OG0001761	Praf.g_01255	Prat.g_00578
OG0001795	Praf.g_01144	Prat.g_00675
OG0001803	Praf.g_01983	Prat.g_00402
OG0001810	Praf.g_02419	Prat.g_00832
OG0001813	Praf.g_02701	Prat.g_01855
OG0001835	Praf.g_01120	Prat.g_01543
OG0001837	Praf.g_02563	Prat.g_00839
OG0001907	Praf.g_02423	Prat.g_01459
OG0001955	Praf.g_01612	Prat.g_01218
OG0001956	Praf.g_01628	Prat.g_00979
OG0001963	Praf.g_02086	Prat.g_01466
OG0001974	Praf.g_02653	Prat.g_01491
OG0001977	Praf.g_02718	Prat.g_01859
OG0001996	Praf.g_00034	Prat.g_00030
OG0002001	Praf.g_00850	Prat.g_01568
OG0002036	Praf.g_00482	Prat.g_01467
OG0002052	Praf.g_02683	Prat.g_00945
OG0002097	Praf.g_00092	Prat.g_01321
OG0002154	Praf.g_02401	Prat.g_01289
OG0002164	Praf.g_00954	Prat.g_00687
OG0002165	Praf.g_00957	Prat.g_01581, Prat.g_00677
OG0002232	Praf.g_01245	Prat.g_00756
OG0002237	Praf.g_01686	Prat.g_01096
OG0002240	Praf.g_01899	Prat.g_00120
OG0002273	Praf.g_01076	Prat.g_00621
OG0002274	Praf.g_00141	Prat.g_01319
OG0002282	Praf.g_00947	Prat.g_01450
OG0002283	Praf.g_00989	Prat.g_01207
OG0002284	Praf.g_01211	Prat.g_00638
OG0002285	Praf.g_01418	Prat.g_00875
OG0002383	Praf.g_00890	Prat.g_00623
OG0002434	Praf.g_00699	Prat.g_00521
OG0002437	Praf.g_01072, Praf.g_01067	Prat.g_01224
OG0002439	Praf.g_01256	Prat.g_01220
OG0002442	Praf.g_01644	Prat.g_00628
OG0002445	Praf.g_01865, Praf.g_01867	Prat.g_01279
OG0002490	Praf.g_00108	Prat.g_01527
OG0002495	Praf.g_01079	Prat.g_01541
OG0002579	Praf.g_02424	Prat.g_01288
OG0002646	Praf.g_02339	Prat.g_01331
OG0002794	Praf.g_00109	Prat.g_01270
OG0003187	Praf.g_00816	Prat.g_01456
OG0004568	Praf.g_00146	Prat.g_01330, Prat.g_01329
OG0005399	Praf.g_00107	Prat.g_01528
