Orthogroup	Praf	Prbb
OG0001114	Praf.g_01376	Prbb.g_01000
OG0001115	Praf.g_01374	Prbb.g_01002
OG0001116	Praf.g_01372	Prbb.g_01003
OG0001117	Praf.g_01371	Prbb.g_01004
OG0001118	Praf.g_01370	Prbb.g_01005
OG0001119	Praf.g_01369	Prbb.g_01006
OG0001120	Praf.g_01366	Prbb.g_01007
OG0001122	Praf.g_01340	Prbb.g_01038
OG0001123	Praf.g_01333	Prbb.g_01043
OG0001124	Praf.g_01331	Prbb.g_01045
OG0001125	Praf.g_01329	Prbb.g_01047
OG0001126	Praf.g_01287	Prbb.g_01058
OG0001127	Praf.g_01286	Prbb.g_01059
OG0001128	Praf.g_01283	Prbb.g_01062
OG0001129	Praf.g_01281	Prbb.g_01063
OG0001130	Praf.g_01280	Prbb.g_01064
OG0001131	Praf.g_01296	Prbb.g_00897
OG0001132	Praf.g_01652	Prbb.g_01108
OG0001133	Praf.g_01671	Prbb.g_01085
OG0001134	Praf.g_02690	Prbb.g_01887
OG0001136	Praf.g_00852	Prbb.g_01520
OG0001137	Praf.g_00872	Prbb.g_01507
OG0001138	Praf.g_00923	Prbb.g_01486
OG0001139	Praf.g_00925	Prbb.g_01484
OG0001140	Praf.g_00926	Prbb.g_01483
OG0001141	Praf.g_00927	Prbb.g_01482
OG0001142	Praf.g_00928	Prbb.g_01481
OG0001143	Praf.g_00912	Prbb.g_01474
OG0001144	Praf.g_00904	Prbb.g_01469
OG0001145	Praf.g_00806	Prbb.g_01578
OG0001146	Praf.g_00790	Prbb.g_01590
OG0001147	Praf.g_01897	Prbb.g_01612
OG0001148	Praf.g_00582	Prbb.g_01641
OG0001149	Praf.g_00581	Prbb.g_01642
OG0001150	Praf.g_00580	Prbb.g_01643
OG0001151	Praf.g_00568	Prbb.g_01654
OG0001152	Praf.g_00567	Prbb.g_01655
OG0001153	Praf.g_01842	Prbb.g_01716
OG0001154	Praf.g_01843	Prbb.g_01717
OG0001155	Praf.g_00540	Prbb.g_01733
OG0001156	Praf.g_00537	Prbb.g_01736
OG0001157	Praf.g_01653	Prbb.g_01737
OG0001158	Praf.g_00536	Prbb.g_01738
OG0001159	Praf.g_00535	Prbb.g_01739
OG0001160	Praf.g_00504	Prbb.g_01765
OG0001161	Praf.g_01650	Prbb.g_01555
OG0001162	Praf.g_01145	Prbb.g_01778
OG0001163	Praf.g_00492	Prbb.g_01815
OG0001164	Praf.g_00487	Prbb.g_01819
OG0001165	Praf.g_00484	Prbb.g_01822
OG0001166	Praf.g_00459	Prbb.g_01840
OG0001167	Praf.g_00437	Prbb.g_01858
OG0001168	Praf.g_00435	Prbb.g_01859
OG0001169	Praf.g_00433	Prbb.g_01861
OG0001170	Praf.g_00431	Prbb.g_01863
OG0001171	Praf.g_00421	Prbb.g_01873
OG0001172	Praf.g_02197	Prbb.g_01926
OG0001173	Praf.g_02196	Prbb.g_01927
OG0001174	Praf.g_02188	Prbb.g_01935
OG0001175	Praf.g_02187	Prbb.g_01936
OG0001176	Praf.g_02171	Prbb.g_01947
OG0001177	Praf.g_02173	Prbb.g_01945
OG0001178	Praf.g_00474	Prbb.g_01279
OG0001179	Praf.g_02137	Prbb.g_01984
OG0001180	Praf.g_02109	Prbb.g_02007
OG0001181	Praf.g_02105	Prbb.g_02011
OG0001182	Praf.g_02096	Prbb.g_02019
OG0001183	Praf.g_02081	Prbb.g_02025
OG0001184	Praf.g_02391	Prbb.g_02041
OG0001185	Praf.g_00184	Prbb.g_02056
OG0001186	Praf.g_00091	Prbb.g_02097
OG0001187	Praf.g_00088	Prbb.g_02100
OG0001188	Praf.g_00083	Prbb.g_02102
OG0001189	Praf.g_00058	Prbb.g_02119
OG0001190	Praf.g_02656	Prbb.g_02124
OG0001191	Praf.g_02669	Prbb.g_02134
OG0001192	Praf.g_02674	Prbb.g_02139
OG0001193	Praf.g_02724	Prbb.g_02152
OG0001194	Praf.g_02728	Prbb.g_02153
OG0001195	Praf.g_02729	Prbb.g_02154
OG0001196	Praf.g_02766	Prbb.g_02175
OG0001197	Praf.g_02768	Prbb.g_02177
OG0001198	Praf.g_02780	Prbb.g_02186
OG0001199	Praf.g_00315	Prbb.g_00129
OG0001200	Praf.g_00313	Prbb.g_00131
OG0001201	Praf.g_00243	Prbb.g_00163
OG0001203	Praf.g_00387	Prbb.g_00295
OG0001204	Praf.g_02206	Prbb.g_00301
OG0001205	Praf.g_01979	Prbb.g_00450
OG0001206	Praf.g_01941	Prbb.g_00469
OG0001207	Praf.g_00586	Prbb.g_00480
OG0001208	Praf.g_00597	Prbb.g_00487
OG0001209	Praf.g_00663	Prbb.g_00538
OG0001210	Praf.g_00673	Prbb.g_00543
OG0001211	Praf.g_00690	Prbb.g_00554
OG0001212	Praf.g_00750	Prbb.g_00596
OG0001213	Praf.g_01684	Prbb.g_00630
OG0001214	Praf.g_01694	Prbb.g_00638
OG0001215	Praf.g_01220	Prbb.g_00696
OG0001216	Praf.g_01304	Prbb.g_00715
OG0001217	Praf.g_00710	Prbb.g_00108
OG0001218	Praf.g_01853	Prbb.g_00754
OG0001219	Praf.g_01432	Prbb.g_00960
OG0001220	Praf.g_01619	Prbb.g_00837
OG0001221	Praf.g_01480	Prbb.g_00944
OG0001222	Praf.g_02684	Prbb.g_00893
OG0001223	Praf.g_01364	Prbb.g_01008
OG0001224	Praf.g_01278	Prbb.g_01066
OG0001225	Praf.g_01276	Prbb.g_01068
OG0001227	Praf.g_00558	Prbb.g_01090
OG0001228	Praf.g_00899	Prbb.g_01465
OG0001229	Praf.g_00494	Prbb.g_01201
OG0001230	Praf.g_01784	Prbb.g_01678
OG0001231	Praf.g_00017	Prbb.g_00758
OG0001232	Praf.g_00454	Prbb.g_01844
OG0001233	Praf.g_00430	Prbb.g_01864
OG0001234	Praf.g_02184	Prbb.g_01938
OG0001235	Praf.g_02176	Prbb.g_01942
OG0001236	Praf.g_02387	Prbb.g_02038
OG0001237	Praf.g_02392	Prbb.g_02042
OG0001238	Praf.g_02670	Prbb.g_02135
OG0001239	Praf.g_00318	Prbb.g_00126
OG0001240	Praf.g_00260	Prbb.g_00148
OG0001241	Praf.g_00250	Prbb.g_00157
OG0001243	Praf.g_02402	Prbb.g_00183
OG0001244	Praf.g_02429	Prbb.g_00199
OG0001245	Praf.g_01003	Prbb.g_01288
OG0001246	Praf.g_00624	Prbb.g_00508
OG0001247	Praf.g_01572	Prbb.g_00689
OG0001248	Praf.g_01210	Prbb.g_00691
OG0001249	Praf.g_02063	Prbb.g_00389
OG0001252	Praf.g_01284	Prbb.g_01061
OG0001253	Praf.g_01008	Prbb.g_01783
OG0001254	Praf.g_02691	Prbb.g_01889
OG0001255	Praf.g_01134	Prbb.g_01534
OG0001256	Praf.g_00497	Prbb.g_01774
OG0001258	Praf.g_00486	Prbb.g_01820
OG0001259	Praf.g_00432	Prbb.g_01862
OG0001260	Praf.g_00403	Prbb.g_01879
OG0001261	Praf.g_02128	Prbb.g_01992
OG0001262	Praf.g_00061	Prbb.g_02117
OG0001263	Praf.g_02404	Prbb.g_00186
OG0001264	Praf.g_01757	Prbb.g_01562, Prbb.g_01570, Prbb.g_00045, Prbb.g_01806, Prbb.g_00046, Prbb.g_01563, Prbb.g_01954, Prbb.g_01663
OG0001269	Praf.g_01616	Prbb.g_00836
OG0001273	Praf.g_01687	Prbb.g_00632
OG0001277	Praf.g_02752	Prbb.g_02163
OG0001279	Praf.g_01769	Prbb.g_01196
OG0001280	Praf.g_00798	Prbb.g_01585
OG0001281	Praf.g_00789	Prbb.g_01591
OG0001283	Praf.g_02762	Prbb.g_02171
OG0001285	Praf.g_00450	Prbb.g_01847
OG0001286	Praf.g_02111	Prbb.g_02005
OG0001287	Praf.g_00176	Prbb.g_02063
OG0001288	Praf.g_00158	Prbb.g_02074
OG0001290	Praf.g_00251	Prbb.g_00156
OG0001294	Praf.g_01750	Prbb.g_01628, Prbb.g_01553
OG0001295	Praf.g_00676	Prbb.g_01542
OG0001300	Praf.g_01206	Prbb.g_00701
OG0001301	Praf.g_01122	Prbb.g_00703
OG0001302	Praf.g_00360	Prbb.g_00958
OG0001303	Praf.g_01431	Prbb.g_01388
OG0001307	Praf.g_01893	Prbb.g_01609
OG0001308	Praf.g_01808	Prbb.g_01696
OG0001309	Praf.g_00639	Prbb.g_00522
OG0001310	Praf.g_00465	Prbb.g_01834
OG0001311	Praf.g_01332	Prbb.g_01044
OG0001312	Praf.g_01421	Prbb.g_00969
OG0001316	Praf.g_02421	Prbb.g_00197
OG0001321	Praf.g_01961	Prbb.g_00456
OG0001322	Praf.g_01960	Prbb.g_00457
OG0001324	Praf.g_01205	Prbb.g_00702
OG0001326	Praf.g_02735	Prbb.g_01905
OG0001327	Praf.g_01640	Prbb.g_00921
OG0001328	Praf.g_01473	Prbb.g_00940
OG0001329	Praf.g_00960	Prbb.g_01782
OG0001330	Praf.g_00805	Prbb.g_01579
OG0001331	Praf.g_00578	Prbb.g_01645
OG0001332	Praf.g_00554	Prbb.g_01731
OG0001334	Praf.g_02077	Prbb.g_02028
OG0001335	Praf.g_02076	Prbb.g_02029
OG0001336	Praf.g_02763	Prbb.g_02172
OG0001337	Praf.g_02067	Prbb.g_00383
OG0001339	Praf.g_00248	Prbb.g_00159
OG0001340	Praf.g_02066	Prbb.g_00384
OG0001341	Praf.g_01580	Prbb.g_00086
OG0001344	Praf.g_00859	Prbb.g_01512
OG0001347	Praf.g_00085, Praf.g_00130	Prbb.g_02088
OG0001348	Praf.g_02569	Prbb.g_01125
OG0001350	Praf.g_00386	Prbb.g_00294
OG0001351	Praf.g_01958	Prbb.g_00459
OG0001352	Praf.g_01127	Prbb.g_00685
OG0001354	Praf.g_01375	Prbb.g_01001
OG0001355	Praf.g_01484	Prbb.g_01781
OG0001356	Praf.g_01026, Praf.g_02686	Prbb.g_01164
OG0001357	Praf.g_02005, Praf.g_01014	Prbb.g_01814
OG0001358	Praf.g_01665	Prbb.g_00621
OG0001360	Praf.g_00936	Prbb.g_01494
OG0001362	Praf.g_01818	Prbb.g_01700
OG0001363	Praf.g_01820	Prbb.g_00465
OG0001365	Praf.g_02661	Prbb.g_02128
OG0001366	Praf.g_01900	Prbb.g_01629
OG0001366	Praf.g_00292, Praf.g_00278	Prbb.g_00047, Prbb.g_01955
OG0001369	Praf.g_00261	Prbb.g_00147
OG0001370	Praf.g_01578	Prbb.g_01235
OG0001371	Praf.g_00371	Prbb.g_00684
OG0001372	Praf.g_00348	Prbb.g_00053
OG0001373	Praf.g_02734	Prbb.g_01904
OG0001374	Praf.g_02742	Prbb.g_01912
OG0001376	Praf.g_02677	Prbb.g_00899
OG0001377	Praf.g_02676	Prbb.g_00900
OG0001378	Praf.g_01997	Prbb.g_00439
OG0001380	Praf.g_01623	Prbb.g_01541
OG0001381	Praf.g_01294	Prbb.g_01637
OG0001385	Praf.g_02731	Prbb.g_01901
OG0001386	Praf.g_02732	Prbb.g_01902
OG0001387	Praf.g_02733	Prbb.g_01903
OG0001388	Praf.g_02736	Prbb.g_01906
OG0001389	Praf.g_02737	Prbb.g_01907
OG0001390	Praf.g_02738	Prbb.g_01908
OG0001391	Praf.g_02739	Prbb.g_01909
OG0001392	Praf.g_02740	Prbb.g_01910
OG0001393	Praf.g_02741	Prbb.g_01911
OG0001394	Praf.g_01496	Prbb.g_00948
OG0001395	Praf.g_01321	Prbb.g_01055
OG0001396	Praf.g_00132	Prbb.g_02089
OG0001397	Praf.g_01819	Prbb.g_01701
OG0001398	Praf.g_01004	Prbb.g_00732
OG0001401	Praf.g_01593	Prbb.g_00820
OG0001402	Praf.g_01670	Prbb.g_00625
OG0001403	Praf.g_00036	Prbb.g_00031
OG0001405	Praf.g_02074	Prbb.g_00377
OG0001406	Praf.g_02678	Prbb.g_00898
OG0001409	Praf.g_00870	Prbb.g_01508
OG0001410	Praf.g_01894	Prbb.g_01610
OG0001412	Praf.g_00086	Prbb.g_02086
OG0001414	Praf.g_00374	Prbb.g_00285
OG0001415	Praf.g_00744	Prbb.g_00287
OG0001418	Praf.g_02180	Prbb.g_00690
OG0001422	Praf.g_01950	Prbb.g_01086
OG0001423	Praf.g_00331	Prbb.g_01665, Prbb.g_01664
OG0001425	Praf.g_02673	Prbb.g_02138
OG0001431	Praf.g_01082	Prbb.g_01207
OG0001433	Praf.g_01027	Prbb.g_01163
OG0001434	Praf.g_01500	Prbb.g_00953
OG0001435	Praf.g_01457	Prbb.g_00928
OG0001437	Praf.g_00745	Prbb.g_00286
OG0001441	Praf.g_00644	Prbb.g_00525
OG0001442	Praf.g_01504	Prbb.g_01667
OG0001443	Praf.g_00493	Prbb.g_01896
OG0001446	Praf.g_00962	Prbb.g_00134
OG0001450	Praf.g_01230	Prbb.g_00693
OG0001451	Praf.g_01323	Prbb.g_00848
OG0001455	Praf.g_02587	Prbb.g_00054
OG0001460	Praf.g_01028	Prbb.g_01162
OG0001461	Praf.g_01953	Prbb.g_01437
OG0001463	Praf.g_02287	Prbb.g_00338
OG0001464	Praf.g_02065	Prbb.g_00739
OG0001470	Praf.g_00094	Prbb.g_00853
OG0001472	Praf.g_01248	Prbb.g_01371
OG0001475	Praf.g_00118	Prbb.g_00855
OG0001476	Praf.g_00865	Prbb.g_01509
OG0001477	Praf.g_01119	Prbb.g_01415
OG0001484	Praf.g_01297	Prbb.g_01248
OG0001485	Praf.g_00549	Prbb.g_01208
OG0001487	Praf.g_01852	Prbb.g_01724
OG0001488	Praf.g_00876	Prbb.g_01503
OG0001489	Praf.g_02100	Prbb.g_02016
OG0001491	Praf.g_00941	Prbb.g_00954
OG0001494	Praf.g_00110	Prbb.g_00870
OG0001495	Praf.g_02174	Prbb.g_01944
OG0001496	Praf.g_01115	Prbb.g_01413
OG0001497	Praf.g_01118	Prbb.g_01414
OG0001498	Praf.g_02014	Prbb.g_00417
OG0001500	Praf.g_00375	Prbb.g_00317
OG0001501	Praf.g_00817	Prbb.g_01260
OG0001503	Praf.g_00359	Prbb.g_01126
OG0001506	Praf.g_00956	Prbb.g_01728
OG0001508	Praf.g_00093	Prbb.g_02096
OG0001509	Praf.g_00127	Prbb.g_02090
OG0001510	Praf.g_00172	Prbb.g_02067
OG0001511	Praf.g_00232	Prbb.g_00167
OG0001512	Praf.g_00389	Prbb.g_01801
OG0001513	Praf.g_00988	Prbb.g_00050
OG0001514	Praf.g_01114	Prbb.g_01412
OG0001515	Praf.g_01214	Prbb.g_00699
OG0001516	Praf.g_01740	Prbb.g_00666
OG0001517	Praf.g_02053	Prbb.g_00395
OG0001518	Praf.g_02672	Prbb.g_02137
OG0001519	Praf.g_02682	Prbb.g_02142
OG0001522	Praf.g_02169	Prbb.g_00816
OG0001523	Praf.g_01037	Prbb.g_01892
OG0001524	Praf.g_01038	Prbb.g_01893
OG0001528	Praf.g_00096	Prbb.g_00854
OG0001529	Praf.g_00051	Prbb.g_00056
OG0001530	Praf.g_00238	Prbb.g_00166
OG0001531	Praf.g_00390	Prbb.g_00296
OG0001532	Praf.g_00924	Prbb.g_01485
OG0001534	Praf.g_01324	Prbb.g_01053
OG0001535	Praf.g_01336	Prbb.g_01041
OG0001536	Praf.g_01396	Prbb.g_00987
OG0001537	Praf.g_01488	Prbb.g_00945
OG0001538	Praf.g_01535	Prbb.g_00788
OG0001539	Praf.g_01637	Prbb.g_00923
OG0001540	Praf.g_02406	Prbb.g_00188
OG0001541	Praf.g_02478	Prbb.g_00236
OG0001542	Praf.g_02496	Prbb.g_00242
OG0001543	Praf.g_02571	Prbb.g_00896
OG0001544	Praf.g_02681	Prbb.g_02141
OG0001545	Praf.g_02751	Prbb.g_02162
OG0001550	Praf.g_02648, Praf.g_01002	Prbb.g_01247
OG0001555	Praf.g_00345	Prbb.g_01803
OG0001556	Praf.g_01032	Prbb.g_01154
OG0001559	Praf.g_00239	Prbb.g_00165
OG0001560	Praf.g_00252	Prbb.g_00155
OG0001561	Praf.g_01330	Prbb.g_01046
OG0001562	Praf.g_01344	Prbb.g_01035
OG0001563	Praf.g_02120	Prbb.g_02000
OG0001569	Praf.g_00969	Prbb.g_01433
OG0001575	Praf.g_00707	Prbb.g_00569
OG0001576	Praf.g_00778	Prbb.g_01599
OG0001577	Praf.g_00835	Prbb.g_01522
OG0001579	Praf.g_02070	Prbb.g_00381
OG0001585	Praf.g_01193	Prbb.g_01306
OG0001586	Praf.g_00115	Prbb.g_00872
OG0001589	Praf.g_00428	Prbb.g_01866
OG0001591	Praf.g_01642	Prbb.g_00676
OG0001598	Praf.g_00819	Prbb.g_01073
OG0001634	Praf.g_01746	Prbb.g_00672
OG0001642	Praf.g_01615	Prbb.g_01621
OG0001656	Praf.g_02071	Prbb.g_00380
OG0001661	Praf.g_00966	Prbb.g_01112
OG0001673	Praf.g_00377	Prbb.g_00289
OG0001676	Praf.g_02068	Prbb.g_00382
OG0001684	Praf.g_00737	Prbb.g_00390
OG0001691	Praf.g_01446	Prbb.g_01056
OG0001692	Praf.g_01789	Prbb.g_01682
OG0001694	Praf.g_02281	Prbb.g_00333
OG0001695	Praf.g_02747	Prbb.g_02158
OG0001696	Praf.g_01231	Prbb.g_00849
OG0001698	Praf.g_01130	Prbb.g_01660
OG0001700	Praf.g_01043	Prbb.g_01161
OG0001703	Praf.g_00587	Prbb.g_00481
OG0001715	Praf.g_01024	Prbb.g_01219
OG0001733	Praf.g_01029	Prbb.g_01152
OG0001738	Praf.g_02334	Prbb.g_00371
OG0001739	Praf.g_02744	Prbb.g_02157
OG0001740	Praf.g_02750	Prbb.g_02161
OG0001746	Praf.g_02007	Prbb.g_01210
OG0001755	Praf.g_00638	Prbb.g_00856
OG0001757	Praf.g_00985	Prbb.g_01176
OG0001758	Praf.g_01061	Prbb.g_01572
OG0001793	Praf.g_01015	Prbb.g_01295
OG0001802	Praf.g_01903	Prbb.g_02021
OG0001810	Praf.g_02419	Prbb.g_00709
OG0001835	Praf.g_01120	Prbb.g_01417
OG0001875	Praf.g_01062	Prbb.g_01573
OG0001876	Praf.g_01063	Prbb.g_01574
OG0001907	Praf.g_02423	Prbb.g_00198
OG0001954	Praf.g_01571	Prbb.g_01209
OG0001955	Praf.g_01612	Prbb.g_00092
OG0001956	Praf.g_01628	Prbb.g_00842
OG0001959	Praf.g_01873	Prbb.g_00077
OG0001963	Praf.g_02086	Prbb.g_01949
OG0001977	Praf.g_02718	Prbb.g_02148
OG0001991	Praf.g_01051	Prbb.g_01165
OG0002001	Praf.g_00850	Prbb.g_01810
OG0002018	Praf.g_02749	Prbb.g_02160
OG0002036	Praf.g_00482	Prbb.g_01253
OG0002052	Praf.g_02683	Prbb.g_00894
OG0002164	Praf.g_00954	Prbb.g_01084
OG0002165	Praf.g_00957	Prbb.g_00113
OG0002229	Praf.g_00138	Prbb.g_02081
OG0002232	Praf.g_01245	Prbb.g_00688
OG0002240	Praf.g_01899	Prbb.g_00178
OG0002273	Praf.g_01076	Prbb.g_01221
OG0002282	Praf.g_00947	Prbb.g_00905
OG0002283	Praf.g_00989	Prbb.g_01386
OG0002284	Praf.g_01211	Prbb.g_01565
OG0002381	Praf.g_02032, Praf.g_02458	Prbb.g_01616
OG0002383	Praf.g_00890	Prbb.g_01382
OG0002384	Praf.g_00981, Praf.g_00982	Prbb.g_01308, Prbb.g_01567
OG0002434	Praf.g_00699	Prbb.g_00563
OG0002449	Praf.g_02748	Prbb.g_02159
OG0002490	Praf.g_01858, Praf.g_00108	Prbb.g_00869
OG0002493	Praf.g_00365	Prbb.g_01240, Prbb.g_01233
OG0002497	Praf.g_01870, Praf.g_02644	Prbb.g_01184
OG0002704	Praf.g_00139	Prbb.g_02080
OG0002794	Praf.g_00109	Prbb.g_00871
OG0002905	Praf.g_00161	Prbb.g_02091
OG0003047	Praf.g_01871, Praf.g_02645	Prbb.g_00071
OG0003184	Praf.g_00228, Praf.g_02021	Prbb.g_00414
