Orthogroup	Praf	Prbk
OG0001085	Praf.g_01749	Prbk.g_00708
OG0001086	Praf.g_01751	Prbk.g_00706
OG0001087	Praf.g_01225	Prbk.g_01821
OG0001088	Praf.g_01221	Prbk.g_01817
OG0001089	Praf.g_01124	Prbk.g_01764
OG0001090	Praf.g_01303	Prbk.g_00617
OG0001091	Praf.g_01305	Prbk.g_00615
OG0001092	Praf.g_01307	Prbk.g_00614
OG0001093	Praf.g_01311	Prbk.g_00610
OG0001094	Praf.g_01524	Prbk.g_02462
OG0001095	Praf.g_01543	Prbk.g_02481
OG0001096	Praf.g_01560	Prbk.g_02497
OG0001097	Praf.g_01602	Prbk.g_02542
OG0001098	Praf.g_01444	Prbk.g_02379
OG0001099	Praf.g_00222	Prbk.g_00193
OG0001100	Praf.g_01454	Prbk.g_02389
OG0001101	Praf.g_01455	Prbk.g_02390
OG0001102	Praf.g_01458	Prbk.g_02393
OG0001103	Praf.g_01460	Prbk.g_02395
OG0001104	Praf.g_01511	Prbk.g_02452
OG0001105	Praf.g_01506	Prbk.g_02447
OG0001106	Praf.g_01404	Prbk.g_02336
OG0001107	Praf.g_01394	Prbk.g_02326
OG0001108	Praf.g_01387	Prbk.g_02319
OG0001109	Praf.g_01385	Prbk.g_02317
OG0001110	Praf.g_01382	Prbk.g_02315
OG0001111	Praf.g_01380	Prbk.g_02313
OG0001112	Praf.g_01378	Prbk.g_02311
OG0001113	Praf.g_01377	Prbk.g_02310
OG0001114	Praf.g_01376	Prbk.g_02309
OG0001115	Praf.g_01374	Prbk.g_02307
OG0001116	Praf.g_01372	Prbk.g_02306
OG0001117	Praf.g_01371	Prbk.g_02305
OG0001118	Praf.g_01370	Prbk.g_02304
OG0001119	Praf.g_01369	Prbk.g_02303
OG0001120	Praf.g_01366	Prbk.g_02301
OG0001122	Praf.g_01340	Prbk.g_00581
OG0001123	Praf.g_01333	Prbk.g_00588
OG0001124	Praf.g_01331	Prbk.g_00590
OG0001125	Praf.g_01329	Prbk.g_00592
OG0001126	Praf.g_01287	Prbk.g_00068
OG0001127	Praf.g_01286	Prbk.g_00067
OG0001128	Praf.g_01283	Prbk.g_00064
OG0001129	Praf.g_01281	Prbk.g_00063
OG0001130	Praf.g_01280	Prbk.g_00062
OG0001131	Praf.g_01296	Prbk.g_00627
OG0001132	Praf.g_01652	Prbk.g_02595
OG0001133	Praf.g_01671	Prbk.g_02613
OG0001134	Praf.g_02690	Prbk.g_02195
OG0001135	Praf.g_02692	Prbk.g_02197
OG0001136	Praf.g_00852	Prbk.g_01021
OG0001137	Praf.g_00872	Prbk.g_00155
OG0001138	Praf.g_00923	Prbk.g_00137
OG0001139	Praf.g_00925	Prbk.g_00135
OG0001140	Praf.g_00926	Prbk.g_00134
OG0001141	Praf.g_00927	Prbk.g_00133
OG0001142	Praf.g_00928	Prbk.g_00132
OG0001143	Praf.g_00912	Prbk.g_01504
OG0001144	Praf.g_00904	Prbk.g_00188
OG0001145	Praf.g_00806	Prbk.g_01194
OG0001146	Praf.g_00790	Prbk.g_01178
OG0001147	Praf.g_01897	Prbk.g_02120
OG0001148	Praf.g_00582	Prbk.g_02051
OG0001149	Praf.g_00581	Prbk.g_02050
OG0001150	Praf.g_00580	Prbk.g_02049
OG0001151	Praf.g_00568	Prbk.g_02037
OG0001152	Praf.g_00567	Prbk.g_02036
OG0001153	Praf.g_01842	Prbk.g_01217
OG0001154	Praf.g_01843	Prbk.g_01216
OG0001155	Praf.g_00540	Prbk.g_02004
OG0001156	Praf.g_00537	Prbk.g_02001
OG0001157	Praf.g_01653	Prbk.g_02596
OG0001158	Praf.g_00536	Prbk.g_02000
OG0001159	Praf.g_00535	Prbk.g_01999
OG0001160	Praf.g_00504	Prbk.g_00934
OG0001161	Praf.g_01650	Prbk.g_02593
OG0001162	Praf.g_01145	Prbk.g_01788
OG0001163	Praf.g_00492	Prbk.g_00920
OG0001164	Praf.g_00487	Prbk.g_00915
OG0001165	Praf.g_00484	Prbk.g_00912
OG0001166	Praf.g_00459	Prbk.g_01438
OG0001167	Praf.g_00437	Prbk.g_01417
OG0001168	Praf.g_00435	Prbk.g_01415
OG0001169	Praf.g_00433	Prbk.g_01413
OG0001170	Praf.g_00431	Prbk.g_01411
OG0001171	Praf.g_00421	Prbk.g_01401
OG0001172	Praf.g_02197	Prbk.g_01908
OG0001173	Praf.g_02196	Prbk.g_01909
OG0001174	Praf.g_02188	Prbk.g_01917
OG0001175	Praf.g_02187	Prbk.g_01918
OG0001176	Praf.g_02171	Prbk.g_00991
OG0001177	Praf.g_02173	Prbk.g_00993
OG0001178	Praf.g_00474	Prbk.g_00901
OG0001179	Praf.g_02137	Prbk.g_00962
OG0001180	Praf.g_02109	Prbk.g_00804
OG0001181	Praf.g_02105	Prbk.g_00808
OG0001182	Praf.g_02096	Prbk.g_00817
OG0001183	Praf.g_02081	Prbk.g_00845
OG0001184	Praf.g_02391	Prbk.g_00521
OG0001185	Praf.g_00184	Prbk.g_00231
OG0001186	Praf.g_00091	Prbk.g_01568
OG0001187	Praf.g_00088	Prbk.g_01572
OG0001188	Praf.g_00083	Prbk.g_01576
OG0001189	Praf.g_00058	Prbk.g_01598
OG0001190	Praf.g_02656	Prbk.g_02160
OG0001191	Praf.g_02669	Prbk.g_02173
OG0001192	Praf.g_02674	Prbk.g_02180
OG0001193	Praf.g_02724	Prbk.g_02218
OG0001194	Praf.g_02728	Prbk.g_02224
OG0001195	Praf.g_02729	Prbk.g_02225
OG0001196	Praf.g_02766	Prbk.g_02261
OG0001197	Praf.g_02768	Prbk.g_02263
OG0001198	Praf.g_02780	Prbk.g_02275
OG0001199	Praf.g_00315	Prbk.g_01314
OG0001200	Praf.g_00313	Prbk.g_01312
OG0001201	Praf.g_00243	Prbk.g_00010
OG0001203	Praf.g_00387	Prbk.g_01519
OG0001204	Praf.g_02206	Prbk.g_01013
OG0001205	Praf.g_01979	Prbk.g_00318
OG0001206	Praf.g_01941	Prbk.g_02089
OG0001207	Praf.g_00586	Prbk.g_02053
OG0001208	Praf.g_00597	Prbk.g_02063
OG0001209	Praf.g_00663	Prbk.g_01083
OG0001210	Praf.g_00673	Prbk.g_01095
OG0001211	Praf.g_00690	Prbk.g_01892
OG0001212	Praf.g_00750	Prbk.g_01140
OG0001213	Praf.g_01684	Prbk.g_02623
OG0001214	Praf.g_01694	Prbk.g_02633
OG0001215	Praf.g_01220	Prbk.g_01816
OG0001216	Praf.g_01304	Prbk.g_00616
OG0001217	Praf.g_00710	Prbk.g_01872
OG0001218	Praf.g_01853	Prbk.g_01205
OG0001219	Praf.g_01432	Prbk.g_02367
OG0001220	Praf.g_01619	Prbk.g_02559
OG0001221	Praf.g_01480	Prbk.g_02420
OG0001222	Praf.g_02684	Prbk.g_02189
OG0001223	Praf.g_01364	Prbk.g_02299
OG0001224	Praf.g_01278	Prbk.g_00060
OG0001225	Praf.g_01276	Prbk.g_00058
OG0001226	Praf.g_00991	Prbk.g_01682
OG0001227	Praf.g_00558	Prbk.g_02022
OG0001228	Praf.g_00899	Prbk.g_00183
OG0001229	Praf.g_00494	Prbk.g_00923
OG0001230	Praf.g_01784	Prbk.g_00249
OG0001231	Praf.g_00017	Prbk.g_01637
OG0001232	Praf.g_00454	Prbk.g_01433
OG0001233	Praf.g_00430	Prbk.g_01410
OG0001234	Praf.g_02184	Prbk.g_01921
OG0001235	Praf.g_02176	Prbk.g_00996
OG0001236	Praf.g_02387	Prbk.g_00517
OG0001237	Praf.g_02392	Prbk.g_00524
OG0001238	Praf.g_02670	Prbk.g_02174
OG0001239	Praf.g_00318	Prbk.g_01317
OG0001240	Praf.g_00260	Prbk.g_00027
OG0001241	Praf.g_00250	Prbk.g_00017
OG0001243	Praf.g_02402	Prbk.g_00541
OG0001245	Praf.g_01003	Prbk.g_01693
OG0001246	Praf.g_00624	Prbk.g_01044
OG0001247	Praf.g_01572	Prbk.g_02509
OG0001248	Praf.g_01210	Prbk.g_01805
OG0001249	Praf.g_02063	Prbk.g_00865
OG0001250	Praf.g_01598	Prbk.g_02538
OG0001252	Praf.g_01284	Prbk.g_00065
OG0001253	Praf.g_01008	Prbk.g_01700
OG0001254	Praf.g_02691	Prbk.g_02196
OG0001255	Praf.g_01134	Prbk.g_01776
OG0001258	Praf.g_00486	Prbk.g_00914
OG0001259	Praf.g_00432	Prbk.g_01412
OG0001260	Praf.g_00403	Prbk.g_01382
OG0001261	Praf.g_02128	Prbk.g_00953
OG0001262	Praf.g_00061	Prbk.g_01595
OG0001263	Praf.g_02404	Prbk.g_00543
OG0001265	Praf.g_00217	Prbk.g_00198
OG0001266	Praf.g_02522	Prbk.g_01250
OG0001267	Praf.g_02279	Prbk.g_00417
OG0001268	Praf.g_02048	Prbk.g_00877
OG0001269	Praf.g_01616	Prbk.g_02556
OG0001270	Praf.g_01991	Prbk.g_00330
OG0001271	Praf.g_01910	Prbk.g_02110
OG0001272	Praf.g_00601	Prbk.g_02067
OG0001273	Praf.g_01687	Prbk.g_02626
OG0001274	Praf.g_02550	Prbk.g_00651
OG0001275	Praf.g_01351	Prbk.g_00570
OG0001276	Praf.g_01334	Prbk.g_00587
OG0001277	Praf.g_02752	Prbk.g_02247
OG0001278	Praf.g_00893	Prbk.g_00176
OG0001279	Praf.g_01769	Prbk.g_01933
OG0001280	Praf.g_00798	Prbk.g_01186
OG0001281	Praf.g_00789	Prbk.g_01177
OG0001283	Praf.g_02762	Prbk.g_02256
OG0001285	Praf.g_00450	Prbk.g_01429
OG0001286	Praf.g_02111	Prbk.g_00802
OG0001288	Praf.g_00158	Prbk.g_01534
OG0001290	Praf.g_00251	Prbk.g_00018
OG0001291	Praf.g_02414	Prbk.g_00553
OG0001292	Praf.g_02211	Prbk.g_01007
OG0001293	Praf.g_02252	Prbk.g_00381
OG0001294	Praf.g_01750	Prbk.g_00707
OG0001295	Praf.g_00676	Prbk.g_01098
OG0001298	Praf.g_00722	Prbk.g_01114
OG0001300	Praf.g_01206	Prbk.g_01801
OG0001301	Praf.g_01122	Prbk.g_01761
OG0001302	Praf.g_00360	Prbk.g_01455
OG0001303	Praf.g_01431	Prbk.g_02365
OG0001307	Praf.g_01893	Prbk.g_01198
OG0001308	Praf.g_01808	Prbk.g_00277
OG0001309	Praf.g_00639	Prbk.g_01059
OG0001310	Praf.g_00465	Prbk.g_01444
OG0001311	Praf.g_01332	Prbk.g_00589
OG0001312	Praf.g_01421	Prbk.g_02354
OG0001313	Praf.g_01931	Prbk.g_02099
OG0001313	Praf.g_01933	Prbk.g_02097
OG0001316	Praf.g_02421	Prbk.g_00560
OG0001319	Praf.g_02269	Prbk.g_00407
OG0001321	Praf.g_01961	Prbk.g_00309
OG0001322	Praf.g_01960	Prbk.g_00308
OG0001323	Praf.g_00642	Prbk.g_01062
OG0001324	Praf.g_01205	Prbk.g_01800
OG0001326	Praf.g_02735	Prbk.g_02231
OG0001328	Praf.g_01473	Prbk.g_02413
OG0001329	Praf.g_00960	Prbk.g_01661
OG0001330	Praf.g_00805	Prbk.g_01193
OG0001331	Praf.g_00578	Prbk.g_02047
OG0001332	Praf.g_00554	Prbk.g_02016
OG0001333	Praf.g_00436	Prbk.g_01416
OG0001334	Praf.g_02077	Prbk.g_00849
OG0001335	Praf.g_02076	Prbk.g_00850
OG0001336	Praf.g_02763	Prbk.g_02257
OG0001337	Praf.g_02067	Prbk.g_00859
OG0001339	Praf.g_00248	Prbk.g_00015
OG0001340	Praf.g_02066	Prbk.g_00860
OG0001341	Praf.g_01580	Prbk.g_02519
OG0001344	Praf.g_00859	Prbk.g_00142
OG0001347	Praf.g_00085	Prbk.g_01542
OG0001347	Praf.g_00130	Prbk.g_00942
OG0001348	Praf.g_02569	Prbk.g_00671
OG0001351	Praf.g_01958	Prbk.g_00300
OG0001352	Praf.g_01127	Prbk.g_01767
OG0001353	Praf.g_01589, Praf.g_01588	Prbk.g_02529
OG0001354	Praf.g_01375	Prbk.g_02308
OG0001355	Praf.g_01484	Prbk.g_02424
OG0001356	Praf.g_02686	Prbk.g_02191
OG0001357	Praf.g_02005	Prbk.g_00355
OG0001357	Praf.g_01014	Prbk.g_01701
OG0001358	Praf.g_01665	Prbk.g_02607
OG0001360	Praf.g_00936	Prbk.g_00123
OG0001361	Praf.g_00883	Prbk.g_00102
OG0001362	Praf.g_01818	Prbk.g_00281
OG0001363	Praf.g_01820	Prbk.g_00283
OG0001365	Praf.g_02661	Prbk.g_02165
OG0001366	Praf.g_01900	Prbk.g_02118
OG0001366	Praf.g_00292, Praf.g_00278	Prbk.g_02671
OG0001366	Praf.g_00456	Prbk.g_01435
OG0001367	Praf.g_02486	Prbk.g_02221
OG0001367	Praf.g_02726	Prbk.g_00899
OG0001367	Praf.g_01259	Prbk.g_01100
OG0001367	Praf.g_00332	Prbk.g_01243
OG0001367	Praf.g_02526	Prbk.g_00789
OG0001369	Praf.g_00261	Prbk.g_00028
OG0001370	Praf.g_01578	Prbk.g_02516
OG0001371	Praf.g_00371	Prbk.g_01361
OG0001372	Praf.g_00348	Prbk.g_01468
OG0001373	Praf.g_02734	Prbk.g_02230
OG0001374	Praf.g_02742	Prbk.g_02238
OG0001376	Praf.g_02677	Prbk.g_02183
OG0001377	Praf.g_02676	Prbk.g_02182
OG0001378	Praf.g_01997	Prbk.g_00337
OG0001379	Praf.g_00803	Prbk.g_01191
OG0001380	Praf.g_01623	Prbk.g_02564
OG0001381	Praf.g_01294	Prbk.g_00629
OG0001382	Praf.g_01298	Prbk.g_00623
OG0001383	Praf.g_00393	Prbk.g_01513
OG0001383	Praf.g_00394	Prbk.g_01512
OG0001385	Praf.g_02731	Prbk.g_02227
OG0001386	Praf.g_02732	Prbk.g_02228
OG0001387	Praf.g_02733	Prbk.g_02229
OG0001388	Praf.g_02736	Prbk.g_02232
OG0001389	Praf.g_02737	Prbk.g_02233
OG0001390	Praf.g_02738	Prbk.g_02234
OG0001391	Praf.g_02739	Prbk.g_02235
OG0001392	Praf.g_02740	Prbk.g_02236
OG0001393	Praf.g_02741	Prbk.g_02237
OG0001394	Praf.g_01496	Prbk.g_02437
OG0001395	Praf.g_01321	Prbk.g_00600
OG0001396	Praf.g_00084, Praf.g_00132	Prbk.g_01543
OG0001397	Praf.g_01819	Prbk.g_00282
OG0001398	Praf.g_01004	Prbk.g_01694
OG0001399	Praf.g_02089	Prbk.g_00834
OG0001400	Praf.g_02427	Prbk.g_00747
OG0001401	Praf.g_01593	Prbk.g_02533
OG0001402	Praf.g_01670	Prbk.g_02612
OG0001403	Praf.g_00036	Prbk.g_01618
OG0001405	Praf.g_02074	Prbk.g_00852
OG0001406	Praf.g_02678	Prbk.g_02184
OG0001409	Praf.g_00870	Prbk.g_00153
OG0001410	Praf.g_01894	Prbk.g_01197
OG0001412	Praf.g_00086	Prbk.g_00941
OG0001414	Praf.g_00374	Prbk.g_01364
OG0001415	Praf.g_00744	Prbk.g_01135
OG0001416	Praf.g_00792	Prbk.g_01180
OG0001418	Praf.g_02180	Prbk.g_01925
OG0001422	Praf.g_01950	Prbk.g_02082
OG0001423	Praf.g_00331	Prbk.g_02679, Prbk.g_01945
OG0001425	Praf.g_02673	Prbk.g_02177
OG0001431	Praf.g_01082	Prbk.g_01737
OG0001434	Praf.g_01500	Prbk.g_02441
OG0001435	Praf.g_01457	Prbk.g_02392
OG0001436	Praf.g_02363	Prbk.g_00496
OG0001436	Praf.g_02364	Prbk.g_00497
OG0001437	Praf.g_00745	Prbk.g_01136
OG0001438	Praf.g_02294	Prbk.g_00432
OG0001441	Praf.g_00644	Prbk.g_01064
OG0001442	Praf.g_01504	Prbk.g_02445
OG0001443	Praf.g_00493	Prbk.g_00922
OG0001444	Praf.g_00166	Prbk.g_01493
OG0001444	Praf.g_00266	Prbk.g_00033
OG0001446	Praf.g_00962	Prbk.g_01665
OG0001449	Praf.g_00353	Prbk.g_01465
OG0001450	Praf.g_01230	Prbk.g_01827
OG0001451	Praf.g_01323	Prbk.g_00598
OG0001455	Praf.g_02587	Prbk.g_00694
OG0001461	Praf.g_01953	Prbk.g_00296
OG0001462	Praf.g_00043	Prbk.g_01611
OG0001463	Praf.g_02287	Prbk.g_00425
OG0001464	Praf.g_02065	Prbk.g_00861
OG0001470	Praf.g_00094	Prbk.g_01566
OG0001472	Praf.g_01248	Prbk.g_01841
OG0001475	Praf.g_00118	Prbk.g_01564
OG0001476	Praf.g_00865	Prbk.g_00148
OG0001477	Praf.g_01119	Prbk.g_01756
OG0001478	Praf.g_01925	Prbk.g_02104
OG0001479	Praf.g_02050	Prbk.g_00875
OG0001484	Praf.g_01297	Prbk.g_00625
OG0001485	Praf.g_00549	Prbk.g_02012
OG0001487	Praf.g_01852	Prbk.g_01206, Prbk.g_01207, Prbk.g_01208
OG0001488	Praf.g_00876	Prbk.g_00159
OG0001489	Praf.g_02100	Prbk.g_00813
OG0001491	Praf.g_00941	Prbk.g_01642
OG0001494	Praf.g_00110	Prbk.g_00095
OG0001495	Praf.g_02174	Prbk.g_00994
OG0001496	Praf.g_01115	Prbk.g_01752
OG0001497	Praf.g_01118	Prbk.g_01755
OG0001498	Praf.g_02014	Prbk.g_00363
OG0001500	Praf.g_00375	Prbk.g_01365
OG0001501	Praf.g_00817	Prbk.g_00169
OG0001503	Praf.g_00359	Prbk.g_01456
OG0001506	Praf.g_00956	Prbk.g_01654
OG0001508	Praf.g_00093	Prbk.g_01567
OG0001509	Praf.g_00126	Prbk.g_01547
OG0001509	Praf.g_00127	Prbk.g_01545, Prbk.g_00223
OG0001510	Praf.g_00172	Prbk.g_01485
OG0001511	Praf.g_00232	Prbk.g_00003
OG0001512	Praf.g_00389	Prbk.g_01517
OG0001513	Praf.g_00988	Prbk.g_01680
OG0001514	Praf.g_01114	Prbk.g_01751
OG0001515	Praf.g_01214	Prbk.g_01809
OG0001516	Praf.g_01740	Prbk.g_00716
OG0001517	Praf.g_02053	Prbk.g_00872
OG0001518	Praf.g_02672	Prbk.g_02176
OG0001519	Praf.g_02682	Prbk.g_02187
OG0001525	Praf.g_00977	Prbk.g_02665
OG0001527	Praf.g_00704	Prbk.g_01878
OG0001528	Praf.g_00096	Prbk.g_01570
OG0001529	Praf.g_00051	Prbk.g_01605
OG0001530	Praf.g_00238	Prbk.g_00005
OG0001531	Praf.g_00390	Prbk.g_01516
OG0001532	Praf.g_00924	Prbk.g_00136
OG0001533	Praf.g_01998	Prbk.g_00338
OG0001533	Praf.g_00996	Prbk.g_01687
OG0001534	Praf.g_01324	Prbk.g_00597
OG0001535	Praf.g_01336	Prbk.g_00585
OG0001536	Praf.g_01396	Prbk.g_02328
OG0001537	Praf.g_01488	Prbk.g_02428
OG0001538	Praf.g_01535	Prbk.g_02473
OG0001539	Praf.g_01637	Prbk.g_02579
OG0001540	Praf.g_02406	Prbk.g_00545
OG0001541	Praf.g_02478	Prbk.g_00787
OG0001542	Praf.g_02496	Prbk.g_01276
OG0001543	Praf.g_02571	Prbk.g_00673
OG0001544	Praf.g_02681	Prbk.g_02186
OG0001545	Praf.g_02751	Prbk.g_02246
OG0001550	Praf.g_02648, Praf.g_01002	Prbk.g_01692
OG0001553	Praf.g_01791	Prbk.g_00256
OG0001555	Praf.g_00345	Prbk.g_01476
OG0001558	Praf.g_00020	Prbk.g_01634
OG0001559	Praf.g_00239	Prbk.g_00006
OG0001560	Praf.g_00252	Prbk.g_00019
OG0001561	Praf.g_01330	Prbk.g_00591
OG0001562	Praf.g_01344	Prbk.g_00577
OG0001563	Praf.g_02120	Prbk.g_00945
OG0001565	Praf.g_01576	Prbk.g_02513
OG0001569	Praf.g_00969	Prbk.g_02659
OG0001572	Praf.g_01094	Prbk.g_01332
OG0001574	Praf.g_00702	Prbk.g_01880
OG0001575	Praf.g_00707	Prbk.g_01875
OG0001576	Praf.g_00778	Prbk.g_01168
OG0001577	Praf.g_00835	Prbk.g_01023
OG0001579	Praf.g_02070	Prbk.g_00856
OG0001580	Praf.g_02612	Prbk.g_02149
OG0001588	Praf.g_02371	Prbk.g_00504
OG0001589	Praf.g_00428	Prbk.g_01408
OG0001590	Praf.g_01617	Prbk.g_02557
OG0001591	Praf.g_01642	Prbk.g_02583
OG0001592	Praf.g_02613	Prbk.g_02150
OG0001598	Praf.g_00819	Prbk.g_01039
OG0001614	Praf.g_00186	Prbk.g_00229
OG0001615	Praf.g_00682	Prbk.g_02685
OG0001616	Praf.g_00915	Prbk.g_01500
OG0001617	Praf.g_01199	Prbk.g_01955
OG0001618	Praf.g_01312	Prbk.g_00609
OG0001619	Praf.g_01406	Prbk.g_02338
OG0001620	Praf.g_02040	Prbk.g_00886
OG0001621	Praf.g_02241	Prbk.g_00370
OG0001622	Praf.g_02761	Prbk.g_02255
OG0001627	Praf.g_00545	Prbk.g_02008
OG0001634	Praf.g_01746	Prbk.g_00710
OG0001635	Praf.g_00968	Prbk.g_02658
OG0001636	Praf.g_00042	Prbk.g_01612
OG0001637	Praf.g_00413	Prbk.g_01392
OG0001638	Praf.g_00467	Prbk.g_01446
OG0001639	Praf.g_00541	Prbk.g_02005
OG0001640	Praf.g_01288	Prbk.g_00069
OG0001641	Praf.g_01361	Prbk.g_02294
OG0001642	Praf.g_01615	Prbk.g_02555
OG0001643	Praf.g_01697	Prbk.g_02636
OG0001652	Praf.g_00018	Prbk.g_01636
OG0001653	Praf.g_00263	Prbk.g_00030
OG0001654	Praf.g_00543	Prbk.g_02007
OG0001655	Praf.g_02586	Prbk.g_00692
OG0001655	Praf.g_02006	Prbk.g_00356
OG0001656	Praf.g_02071	Prbk.g_00855
OG0001657	Praf.g_02443	Prbk.g_00762
OG0001658	Praf.g_02655	Prbk.g_02159
OG0001661	Praf.g_00966	Prbk.g_01663, Prbk.g_01668
OG0001670	Praf.g_01085	Prbk.g_01742
OG0001671	Praf.g_02564	Prbk.g_00666
OG0001672	Praf.g_00307	Prbk.g_01306
OG0001673	Praf.g_00377	Prbk.g_01367
OG0001674	Praf.g_00409	Prbk.g_01388
OG0001674	Praf.g_00408	Prbk.g_01387
OG0001675	Praf.g_01347	Prbk.g_00574
OG0001675	Praf.g_01345	Prbk.g_00576
OG0001676	Praf.g_02068	Prbk.g_00858
OG0001677	Praf.g_02080	Prbk.g_00846
OG0001684	Praf.g_00737	Prbk.g_01128
OG0001691	Praf.g_01446	Prbk.g_02381
OG0001692	Praf.g_01789	Prbk.g_00254
OG0001693	Praf.g_02009	Prbk.g_00358
OG0001694	Praf.g_02281	Prbk.g_00419
OG0001695	Praf.g_02747	Prbk.g_02241
OG0001696	Praf.g_01231	Prbk.g_01828
OG0001698	Praf.g_01130	Prbk.g_01771
OG0001702	Praf.g_00295, Praf.g_00293, Praf.g_00286	Prbk.g_01293
OG0001703	Praf.g_00587	Prbk.g_02054
OG0001712	Praf.g_01581	Prbk.g_02521
OG0001714	Praf.g_00135	Prbk.g_01555
OG0001715	Praf.g_01024	Prbk.g_01712
OG0001716	Praf.g_01611	Prbk.g_02551
OG0001726	Praf.g_01442	Prbk.g_02377
OG0001728	Praf.g_00095	Prbk.g_01565
OG0001729	Praf.g_00395	Prbk.g_01511
OG0001730	Praf.g_00397	Prbk.g_01377
OG0001731	Praf.g_00527	Prbk.g_01992
OG0001732	Praf.g_00909	Prbk.g_01507
OG0001734	Praf.g_01613	Prbk.g_02553
OG0001735	Praf.g_01732	Prbk.g_00724
OG0001736	Praf.g_02320	Prbk.g_00455
OG0001736	Praf.g_02060, Praf.g_02058	Prbk.g_00867
OG0001736	Praf.g_02348	Prbk.g_00482
OG0001737	Praf.g_02299	Prbk.g_00437
OG0001738	Praf.g_02334	Prbk.g_00470
OG0001740	Praf.g_02750	Prbk.g_02244
OG0001746	Praf.g_02007	Prbk.g_00357
OG0001747	Praf.g_02425	Prbk.g_00745
OG0001748	Praf.g_02562	Prbk.g_00664
OG0001749	Praf.g_02353	Prbk.g_00487
OG0001750	Praf.g_00265	Prbk.g_00032
OG0001751	Praf.g_00376	Prbk.g_01366
OG0001752	Praf.g_00401	Prbk.g_01380
OG0001753	Praf.g_00407	Prbk.g_01386
OG0001754	Praf.g_00410	Prbk.g_01389
OG0001755	Praf.g_00638	Prbk.g_01058
OG0001757	Praf.g_00985	Prbk.g_00171, Prbk.g_01677
OG0001759	Praf.g_01169	Prbk.g_01973
OG0001760	Praf.g_01215	Prbk.g_01812
OG0001761	Praf.g_01255	Prbk.g_01847
OG0001762	Praf.g_01354	Prbk.g_00567
OG0001763	Praf.g_01365	Prbk.g_02300
OG0001764	Praf.g_01439	Prbk.g_02374
OG0001765	Praf.g_01647	Prbk.g_02590
OG0001766	Praf.g_02306, Praf.g_02309, Praf.g_02312	Prbk.g_00447
OG0001767	Praf.g_02362	Prbk.g_00495
OG0001768	Praf.g_02503	Prbk.g_01269
OG0001783	Praf.g_00181	Prbk.g_00234
OG0001784	Praf.g_00277, Praf.g_00270	Prbk.g_00037
OG0001785	Praf.g_00412	Prbk.g_01391
OG0001785	Praf.g_00411	Prbk.g_01390
OG0001786	Praf.g_00510	Prbk.g_01976
OG0001787	Praf.g_00659	Prbk.g_01079
OG0001788	Praf.g_00662	Prbk.g_01082
OG0001789	Praf.g_00797	Prbk.g_01184
OG0001790	Praf.g_00828	Prbk.g_01030
OG0001791	Praf.g_00867	Prbk.g_00150
OG0001792	Praf.g_00903	Prbk.g_00187
OG0001793	Praf.g_01015	Prbk.g_01702
OG0001794	Praf.g_01071	Prbk.g_01724
OG0001795	Praf.g_01144	Prbk.g_01787
OG0001796	Praf.g_01342	Prbk.g_00579
OG0001797	Praf.g_01413	Prbk.g_02345
OG0001798	Praf.g_01672	Prbk.g_02614
OG0001799	Praf.g_01715	Prbk.g_02653
OG0001800	Praf.g_01771	Prbk.g_01936
OG0001801	Praf.g_01780	Prbk.g_00245
OG0001802	Praf.g_01903	Prbk.g_02116
OG0001803	Praf.g_01983	Prbk.g_00322
OG0001804	Praf.g_02013	Prbk.g_00362
OG0001805	Praf.g_02216	Prbk.g_01002
OG0001806	Praf.g_02270	Prbk.g_00408
OG0001807	Praf.g_02365	Prbk.g_00498
OG0001808	Praf.g_02374	Prbk.g_00509
OG0001809	Praf.g_02417	Prbk.g_00556
OG0001810	Praf.g_02419	Prbk.g_00558
OG0001811	Praf.g_02493	Prbk.g_01279
OG0001812	Praf.g_02614	Prbk.g_02151
OG0001813	Praf.g_02701	Prbk.g_02206
OG0001814	Praf.g_02769	Prbk.g_02264
OG0001815	Praf.g_02778	Prbk.g_02273
OG0001835	Praf.g_01120	Prbk.g_01759
OG0001837	Praf.g_02563	Prbk.g_00665
OG0001838	Praf.g_00008	Prbk.g_02286
OG0001839	Praf.g_00038	Prbk.g_01616
OG0001840	Praf.g_00057	Prbk.g_01599
OG0001841	Praf.g_00065	Prbk.g_01591
OG0001842	Praf.g_00168	Prbk.g_01491
OG0001843	Praf.g_00187	Prbk.g_00228
OG0001844	Praf.g_00188	Prbk.g_00227
OG0001845	Praf.g_00190	Prbk.g_00221
OG0001846	Praf.g_00215	Prbk.g_00201
OG0001847	Praf.g_00216	Prbk.g_00199
OG0001848	Praf.g_00220	Prbk.g_00195
OG0001849	Praf.g_00298	Prbk.g_01298
OG0001850	Praf.g_00305	Prbk.g_01305
OG0001851	Praf.g_00311	Prbk.g_01310
OG0001852	Praf.g_00312	Prbk.g_01311
OG0001853	Praf.g_00319	Prbk.g_01318
OG0001854	Praf.g_00380	Prbk.g_01370
OG0001855	Praf.g_00414	Prbk.g_01393
OG0001856	Praf.g_00506	Prbk.g_00935
OG0001857	Praf.g_00509	Prbk.g_00938
OG0001858	Praf.g_00531	Prbk.g_01995
OG0001859	Praf.g_00574	Prbk.g_02043
OG0001860	Praf.g_00588	Prbk.g_02055
OG0001861	Praf.g_00602	Prbk.g_02068
