Orthogroup	Praf	Syak
OG0001169	Praf.g_00433	Syak.g_02362
OG0001170	Praf.g_00431	Syak.g_02360
OG0001171	Praf.g_00421	Syak.g_02349
OG0001172	Praf.g_02197	Syak.g_01388
OG0001173	Praf.g_02196	Syak.g_01387
OG0001174	Praf.g_02188	Syak.g_01379
OG0001175	Praf.g_02187	Syak.g_01378
OG0001176	Praf.g_02171	Syak.g_01354
OG0001177	Praf.g_02173	Syak.g_01356
OG0001178	Praf.g_00474	Syak.g_02411
OG0001179	Praf.g_02137	Syak.g_01324
OG0001181	Praf.g_02105	Syak.g_01296
OG0001182	Praf.g_02096	Syak.g_01287
OG0001183	Praf.g_02081	Syak.g_01282
OG0001184	Praf.g_02391	Syak.g_01571
OG0001185	Praf.g_00184	Syak.g_01643
OG0001186	Praf.g_00091	Syak.g_01709
OG0001187	Praf.g_00088	Syak.g_01712
OG0001188	Praf.g_00083	Syak.g_01714
OG0001189	Praf.g_00058	Syak.g_01736
OG0001190	Praf.g_02656	Syak.g_01942
OG0001191	Praf.g_02669	Syak.g_01928
OG0001192	Praf.g_02674	Syak.g_01921
OG0001193	Praf.g_02724	Syak.g_01888
OG0001194	Praf.g_02728	Syak.g_01882
OG0001195	Praf.g_02729	Syak.g_01881
OG0001196	Praf.g_02766	Syak.g_01811
OG0001197	Praf.g_02768	Syak.g_01809
OG0001198	Praf.g_02780	Syak.g_01798
OG0001199	Praf.g_00315	Syak.g_02249
OG0001200	Praf.g_00313	Syak.g_02247
OG0001201	Praf.g_00243	Syak.g_02191
OG0001203	Praf.g_00387	Syak.g_02307
OG0001204	Praf.g_02206	Syak.g_01404
OG0001205	Praf.g_01979	Syak.g_01181
OG0001206	Praf.g_01941	Syak.g_01148
OG0001207	Praf.g_00586	Syak.g_02566
OG0001208	Praf.g_00597	Syak.g_02576
OG0001209	Praf.g_00663	Syak.g_02643
OG0001210	Praf.g_00673	Syak.g_02654
OG0001211	Praf.g_00690	Syak.g_02669
OG0001212	Praf.g_00750	Syak.g_02728
OG0001213	Praf.g_01684	Syak.g_00025
OG0001214	Praf.g_01694	Syak.g_00037
OG0001215	Praf.g_01220	Syak.g_00697
OG0001216	Praf.g_01304	Syak.g_00805
OG0001217	Praf.g_00710	Syak.g_00138
OG0001218	Praf.g_01853	Syak.g_01093
OG0001219	Praf.g_01432	Syak.g_00551
OG0001220	Praf.g_01619	Syak.g_00580
OG0001221	Praf.g_01480	Syak.g_00390
OG0001222	Praf.g_02684	Syak.g_00517
OG0001223	Praf.g_01364	Syak.g_00472
OG0001224	Praf.g_01278	Syak.g_00739
OG0001226	Praf.g_00991	Syak.g_02239
OG0001227	Praf.g_00558	Syak.g_00963
OG0001228	Praf.g_00899	Syak.g_00619
OG0001229	Praf.g_00494	Syak.g_00711
OG0001230	Praf.g_01784	Syak.g_01030
OG0001231	Praf.g_00017	Syak.g_01777
OG0001232	Praf.g_00454	Syak.g_02385
OG0001233	Praf.g_00430	Syak.g_02359
OG0001234	Praf.g_02184	Syak.g_01374
OG0001235	Praf.g_02176	Syak.g_01362
OG0001236	Praf.g_02387	Syak.g_01568
OG0001237	Praf.g_02392	Syak.g_01573
OG0001238	Praf.g_02670	Syak.g_01926
OG0001239	Praf.g_00318	Syak.g_02252
OG0001240	Praf.g_00260	Syak.g_02206
OG0001241	Praf.g_00250	Syak.g_02197
OG0001243	Praf.g_02402	Syak.g_02160
OG0001244	Praf.g_02429	Syak.g_02132
OG0001245	Praf.g_01003	Syak.g_00248
OG0001246	Praf.g_00624	Syak.g_02604
OG0001247	Praf.g_01572	Syak.g_00618
OG0001248	Praf.g_01210	Syak.g_00147
OG0001249	Praf.g_02063	Syak.g_01251
OG0001250	Praf.g_01598	Syak.g_00602
OG0001252	Praf.g_01284	Syak.g_00754
OG0001253	Praf.g_01008	Syak.g_00250
OG0001254	Praf.g_02691	Syak.g_00272
OG0001255	Praf.g_01134	Syak.g_00066
OG0001256	Praf.g_00497	Syak.g_02430
OG0001258	Praf.g_00486	Syak.g_02420
OG0001259	Praf.g_00432	Syak.g_02361
OG0001260	Praf.g_00403	Syak.g_02332
OG0001261	Praf.g_02128	Syak.g_01315
OG0001262	Praf.g_00061	Syak.g_01734
OG0001263	Praf.g_02404	Syak.g_02157
OG0001265	Praf.g_00217	Syak.g_02170
OG0001266	Praf.g_02522	Syak.g_02057
OG0001267	Praf.g_02279	Syak.g_01459
OG0001268	Praf.g_02048	Syak.g_01240
OG0001269	Praf.g_01616	Syak.g_02323
OG0001270	Praf.g_01991	Syak.g_01194
OG0001271	Praf.g_01910	Syak.g_01121
OG0001272	Praf.g_00601	Syak.g_02580
OG0001273	Praf.g_01687	Syak.g_00030
OG0001274	Praf.g_02550	Syak.g_01988
OG0001275	Praf.g_01351	Syak.g_00633
OG0001276	Praf.g_01334	Syak.g_00649
OG0001277	Praf.g_02752	Syak.g_01829
OG0001278	Praf.g_00893	Syak.g_00671
OG0001279	Praf.g_01769	Syak.g_00105
OG0001280	Praf.g_00798	Syak.g_00933
OG0001281	Praf.g_00789	Syak.g_00944
OG0001283	Praf.g_02762	Syak.g_01818
OG0001285	Praf.g_00450	Syak.g_02381
OG0001286	Praf.g_02111	Syak.g_01301
OG0001287	Praf.g_00176	Syak.g_01652
OG0001288	Praf.g_00158	Syak.g_01686
OG0001290	Praf.g_00251	Syak.g_02198
OG0001291	Praf.g_02414	Syak.g_02147
OG0001292	Praf.g_02211	Syak.g_01410
OG0001293	Praf.g_02252	Syak.g_01432
OG0001294	Praf.g_01750	Syak.g_00355
OG0001295	Praf.g_00676	Syak.g_00740
OG0001298	Praf.g_00722	Syak.g_02703
OG0001300	Praf.g_01206	Syak.g_00706
OG0001301	Praf.g_01122	Syak.g_00721
OG0001302	Praf.g_00360	Syak.g_00068
OG0001303	Praf.g_01431	Syak.g_00548
OG0001307	Praf.g_01893	Syak.g_00344
OG0001308	Praf.g_01808	Syak.g_01054
OG0001309	Praf.g_00639	Syak.g_02620
OG0001311	Praf.g_01332	Syak.g_00651
OG0001312	Praf.g_01421	Syak.g_00537
OG0001316	Praf.g_02421	Syak.g_02140
OG0001319	Praf.g_02269	Syak.g_01448
OG0001321	Praf.g_01961	Syak.g_01172
OG0001322	Praf.g_01960	Syak.g_01171
OG0001323	Praf.g_00642	Syak.g_02623
OG0001324	Praf.g_01205	Syak.g_00707
OG0001326	Praf.g_02735	Syak.g_01870
OG0001327	Praf.g_01640	Syak.g_00362
OG0001328	Praf.g_01473	Syak.g_00383
OG0001329	Praf.g_00960	Syak.g_00280
OG0001330	Praf.g_00805	Syak.g_00925
OG0001331	Praf.g_00578	Syak.g_02559
OG0001332	Praf.g_00554	Syak.g_02485
OG0001333	Praf.g_00436	Syak.g_02365
OG0001334	Praf.g_02077	Syak.g_01274
OG0001335	Praf.g_02076	Syak.g_01273
OG0001336	Praf.g_02763	Syak.g_01817
OG0001337	Praf.g_02067	Syak.g_01262
OG0001340	Praf.g_02066	Syak.g_01261
OG0001344	Praf.g_00859	Syak.g_00893
OG0001347	Praf.g_00085	Syak.g_01885
OG0001348	Praf.g_02569	Syak.g_00774
OG0001350	Praf.g_00386	Syak.g_02306
OG0001351	Praf.g_01958	Syak.g_01164
OG0001352	Praf.g_01127	Syak.g_00764
OG0001353	Praf.g_01589, Praf.g_01588	Syak.g_00612
OG0001354	Praf.g_01375	Syak.g_00485
OG0001355	Praf.g_01484	Syak.g_00144
OG0001356	Praf.g_01026, Praf.g_02686	Syak.g_00773
OG0001357	Praf.g_02005, Praf.g_01014	Syak.g_00092
OG0001358	Praf.g_01665	Syak.g_00007
OG0001360	Praf.g_00936	Syak.g_00854
OG0001361	Praf.g_00883	Syak.g_00859
OG0001365	Praf.g_02661	Syak.g_01937
OG0001369	Praf.g_00261	Syak.g_02207
OG0001371	Praf.g_00371	Syak.g_02231
OG0001373	Praf.g_02734	Syak.g_01871
OG0001374	Praf.g_02742	Syak.g_01863
OG0001376	Praf.g_02677	Syak.g_01916
OG0001377	Praf.g_02676	Syak.g_01917
OG0001378	Praf.g_01997	Syak.g_01196
OG0001379	Praf.g_00803	Syak.g_00927
OG0001380	Praf.g_01623	Syak.g_00237
OG0001382	Praf.g_01298	Syak.g_01169
OG0001383	Praf.g_01157	Syak.g_00973
OG0001383	Praf.g_00393	Syak.g_02312
OG0001385	Praf.g_02731	Syak.g_01874
OG0001386	Praf.g_02732	Syak.g_01873
OG0001387	Praf.g_02733	Syak.g_01872
OG0001388	Praf.g_02736	Syak.g_01869
OG0001389	Praf.g_02737	Syak.g_01868
OG0001390	Praf.g_02738	Syak.g_01867
OG0001391	Praf.g_02739	Syak.g_01866
OG0001392	Praf.g_02740	Syak.g_01865
OG0001393	Praf.g_02741	Syak.g_01864
OG0001394	Praf.g_01496	Syak.g_00399
OG0001395	Praf.g_01321	Syak.g_00789
OG0001396	Praf.g_00084	Syak.g_01884
OG0001396	Praf.g_00132	Syak.g_01623
OG0001398	Praf.g_01004	Syak.g_00571
OG0001401	Praf.g_01593	Syak.g_00608
OG0001402	Praf.g_01670	Syak.g_00012
OG0001405	Praf.g_02074	Syak.g_01271
OG0001406	Praf.g_02678	Syak.g_01915
OG0001409	Praf.g_00870	Syak.g_00878
OG0001410	Praf.g_01894	Syak.g_00343
OG0001412	Praf.g_00086	Syak.g_01886
OG0001416	Praf.g_00792	Syak.g_00941
OG0001422	Praf.g_01950	Syak.g_00928
OG0001425	Praf.g_02673	Syak.g_01922
OG0001433	Praf.g_01027	Syak.g_00771
OG0001434	Praf.g_01500	Syak.g_00404
OG0001435	Praf.g_01457	Syak.g_00369
OG0001436	Praf.g_02363	Syak.g_01546
OG0001436	Praf.g_02364	Syak.g_01547
OG0001438	Praf.g_02294	Syak.g_01475
OG0001442	Praf.g_01504	Syak.g_00415
OG0001443	Praf.g_00493	Syak.g_01909
OG0001444	Praf.g_00166	Syak.g_01678
OG0001444	Praf.g_00266	Syak.g_02212
OG0001449	Praf.g_00353	Syak.g_01401
OG0001452	Praf.g_00953	Syak.g_01419
OG0001460	Praf.g_01028	Syak.g_00770
OG0001461	Praf.g_01953	Syak.g_00276
OG0001462	Praf.g_00043	Syak.g_01750
OG0001464	Praf.g_02065	Syak.g_01260
OG0001470	Praf.g_00094	Syak.g_01592
OG0001475	Praf.g_00118	Syak.g_01594
OG0001476	Praf.g_00865	Syak.g_00882
OG0001477	Praf.g_01119	Syak.g_00718
OG0001478	Praf.g_01925	Syak.g_01496, Syak.g_01139, Syak.g_01133
OG0001479	Praf.g_02050	Syak.g_01242
OG0001488	Praf.g_00876	Syak.g_00872
OG0001489	Praf.g_02100	Syak.g_01291
OG0001495	Praf.g_02174	Syak.g_01357
OG0001496	Praf.g_01115	Syak.g_00715
OG0001497	Praf.g_01118	Syak.g_00717
OG0001498	Praf.g_02014	Syak.g_01214
OG0001508	Praf.g_00093	Syak.g_01591
OG0001509	Praf.g_00127	Syak.g_01706
OG0001510	Praf.g_00172	Syak.g_01662
OG0001511	Praf.g_00232	Syak.g_02183
OG0001512	Praf.g_00389	Syak.g_02308
OG0001513	Praf.g_01976	Syak.g_01572
OG0001514	Praf.g_01114	Syak.g_00714
OG0001515	Praf.g_01214	Syak.g_00701
OG0001516	Praf.g_01740	Syak.g_00346
OG0001517	Praf.g_02053	Syak.g_01245
OG0001518	Praf.g_02672	Syak.g_01924
OG0001519	Praf.g_02682	Syak.g_01907
OG0001525	Praf.g_00977	Syak.g_00091
OG0001527	Praf.g_00704	Syak.g_02682
OG0001528	Praf.g_00096	Syak.g_01593
OG0001529	Praf.g_00051	Syak.g_01743
OG0001530	Praf.g_00238	Syak.g_02185
OG0001531	Praf.g_00390	Syak.g_02309
OG0001532	Praf.g_00924	Syak.g_00838
OG0001533	Praf.g_01998	Syak.g_01198
OG0001533	Praf.g_00996	Syak.g_01155
OG0001534	Praf.g_01324	Syak.g_00665
OG0001535	Praf.g_01336	Syak.g_00646
OG0001536	Praf.g_01396	Syak.g_00508
OG0001537	Praf.g_01488	Syak.g_00392
OG0001538	Praf.g_01535	Syak.g_00439
OG0001539	Praf.g_01637	Syak.g_00364
OG0001540	Praf.g_02406	Syak.g_02155
OG0001541	Praf.g_02478	Syak.g_02089
OG0001542	Praf.g_02496	Syak.g_02080
OG0001543	Praf.g_02571	Syak.g_02007
OG0001544	Praf.g_02681	Syak.g_01908
OG0001545	Praf.g_02751	Syak.g_01830
OG0001553	Praf.g_01791	Syak.g_01037
OG0001556	Praf.g_01032	Syak.g_00845
OG0001558	Praf.g_00020	Syak.g_01774
OG0001559	Praf.g_00239	Syak.g_02186
OG0001560	Praf.g_00252	Syak.g_02199
OG0001561	Praf.g_01330	Syak.g_00653
OG0001562	Praf.g_01344	Syak.g_00639
OG0001563	Praf.g_02120	Syak.g_01306
OG0001565	Praf.g_01576	Syak.g_00083
OG0001572	Praf.g_01094	Syak.g_00097
OG0001573	Praf.g_01514	Syak.g_01697
OG0001574	Praf.g_00702	Syak.g_02680
OG0001576	Praf.g_00778	Syak.g_00955
OG0001577	Praf.g_00835	Syak.g_00903
OG0001579	Praf.g_02070	Syak.g_01267
OG0001580	Praf.g_02612	Syak.g_01953
OG0001588	Praf.g_02371	Syak.g_01554
OG0001589	Praf.g_00428	Syak.g_02356
OG0001590	Praf.g_01617	Syak.g_00268
OG0001591	Praf.g_01642	Syak.g_00357
OG0001592	Praf.g_02613	Syak.g_01952
OG0001614	Praf.g_00186	Syak.g_01641
OG0001615	Praf.g_00682	Syak.g_00589
OG0001616	Praf.g_00915	Syak.g_00851
OG0001617	Praf.g_01199	Syak.g_00710
OG0001618	Praf.g_01312	Syak.g_00793
OG0001619	Praf.g_01406	Syak.g_00520
OG0001620	Praf.g_02040	Syak.g_01233
OG0001621	Praf.g_02241	Syak.g_01420
OG0001622	Praf.g_02761	Syak.g_01820
OG0001634	Praf.g_01746	Syak.g_00352
OG0001635	Praf.g_00968	Syak.g_01690
OG0001636	Praf.g_00042	Syak.g_01751
OG0001637	Praf.g_00413	Syak.g_02340, Syak.g_02337
OG0001638	Praf.g_00467	Syak.g_02404
OG0001639	Praf.g_00541	Syak.g_02481
OG0001640	Praf.g_01288	Syak.g_00759
OG0001641	Praf.g_01361	Syak.g_00467
OG0001642	Praf.g_01615	Syak.g_00581
OG0001643	Praf.g_01697	Syak.g_00040
OG0001652	Praf.g_00018	Syak.g_01776
OG0001653	Praf.g_00263	Syak.g_02209
OG0001654	Praf.g_00543	Syak.g_02483
OG0001655	Praf.g_02586, Praf.g_02006	Syak.g_00131
OG0001656	Praf.g_02071	Syak.g_01268
OG0001657	Praf.g_02443	Syak.g_02117
OG0001658	Praf.g_02655	Syak.g_01943
OG0001671	Praf.g_02564	Syak.g_02002
OG0001672	Praf.g_00307	Syak.g_02241
OG0001673	Praf.g_00377	Syak.g_02299
OG0001674	Praf.g_00409	Syak.g_01017
OG0001674	Praf.g_00408	Syak.g_01016
OG0001675	Praf.g_01347, Praf.g_01345	Syak.g_00637
OG0001676	Praf.g_02068	Syak.g_01264
OG0001677	Praf.g_02080	Syak.g_01281
OG0001678	Praf.g_02198	Syak.g_01389
OG0001690	Praf.g_02679	Syak.g_02027
OG0001692	Praf.g_01789	Syak.g_01035
OG0001693	Praf.g_02009	Syak.g_00735, Syak.g_00733
OG0001694	Praf.g_02281	Syak.g_01461
OG0001695	Praf.g_02747	Syak.g_01836
OG0001700	Praf.g_01043	Syak.g_00320, Syak.g_00570
OG0001702	Praf.g_00295, Praf.g_00293, Praf.g_00286	Syak.g_02217
OG0001703	Praf.g_00587	Syak.g_02567
OG0001712	Praf.g_01581	Syak.g_00225
OG0001714	Praf.g_00135	Syak.g_01615
OG0001715	Praf.g_01024	Syak.g_00122
OG0001716	Praf.g_01611	Syak.g_00584
OG0001726	Praf.g_01442	Syak.g_00572
OG0001729	Praf.g_00395	Syak.g_02314
OG0001730	Praf.g_00397	Syak.g_02326
OG0001731	Praf.g_00527	Syak.g_02463
OG0001732	Praf.g_00909	Syak.g_00822
OG0001733	Praf.g_01029	Syak.g_00359
OG0001734	Praf.g_01613	Syak.g_00583
OG0001735	Praf.g_01732	Syak.g_00331
OG0001737	Praf.g_02299	Syak.g_01481
OG0001738	Praf.g_02334	Syak.g_01523
OG0001739	Praf.g_02744	Syak.g_01838
OG0001740	Praf.g_02750	Syak.g_01833
OG0001747	Praf.g_02425	Syak.g_02135
OG0001748	Praf.g_02562	Syak.g_02000
OG0001749	Praf.g_02353	Syak.g_01539
OG0001750	Praf.g_00265	Syak.g_02211
OG0001751	Praf.g_00376	Syak.g_02298
OG0001752	Praf.g_00401	Syak.g_02328
OG0001753	Praf.g_00407	Syak.g_00888
OG0001754	Praf.g_00410	Syak.g_02335
OG0001755	Praf.g_00638	Syak.g_02619
OG0001756	Praf.g_00780	Syak.g_01910, Syak.g_01913, Syak.g_01919
OG0001758	Praf.g_01061	Syak.g_00292
OG0001759	Praf.g_01169	Syak.g_00214, Syak.g_02495
OG0001760	Praf.g_01215	Syak.g_02341
OG0001761	Praf.g_01255	Syak.g_02757
OG0001762	Praf.g_01354	Syak.g_00630
OG0001763	Praf.g_01365	Syak.g_00473
OG0001764	Praf.g_01439	Syak.g_00559
OG0001765	Praf.g_01647	Syak.g_00141
OG0001766	Praf.g_02306, Praf.g_02309, Praf.g_02312	Syak.g_01491
OG0001767	Praf.g_02362	Syak.g_01545
OG0001768	Praf.g_02503	Syak.g_02074
OG0001783	Praf.g_00181	Syak.g_01647
OG0001784	Praf.g_00277, Praf.g_00270	Syak.g_02216
OG0001785	Praf.g_00412, Praf.g_00411	Syak.g_02336, Syak.g_02339
OG0001786	Praf.g_00510	Syak.g_02444
OG0001787	Praf.g_00659	Syak.g_02639
OG0001788	Praf.g_00662	Syak.g_02642
OG0001789	Praf.g_00797	Syak.g_00935
OG0001790	Praf.g_00828	Syak.g_00908
OG0001791	Praf.g_00867	Syak.g_00880
OG0001792	Praf.g_00903	Syak.g_00814
OG0001794	Praf.g_01071	Syak.g_00661
OG0001796	Praf.g_01342	Syak.g_00641
OG0001797	Praf.g_01413	Syak.g_00528
OG0001798	Praf.g_01672	Syak.g_00015
OG0001799	Praf.g_01715	Syak.g_00052
OG0001800	Praf.g_01771	Syak.g_00993, Syak.g_00992
OG0001801	Praf.g_01780	Syak.g_01024
OG0001803	Praf.g_01983	Syak.g_01185
OG0001804	Praf.g_02013	Syak.g_01213
OG0001805	Praf.g_02216	Syak.g_01415
OG0001806	Praf.g_02270	Syak.g_01449
OG0001807	Praf.g_02365	Syak.g_01548
OG0001808	Praf.g_02374	Syak.g_01557
OG0001809	Praf.g_02417	Syak.g_02144
OG0001810	Praf.g_02419	Syak.g_02142
OG0001811	Praf.g_02493	Syak.g_02082
OG0001812	Praf.g_02614	Syak.g_01951
OG0001813	Praf.g_02701	Syak.g_01901
OG0001814	Praf.g_02769	Syak.g_01808
OG0001815	Praf.g_02778	Syak.g_01800
OG0001835	Praf.g_01120	Syak.g_00142
OG0001837	Praf.g_02563	Syak.g_02001
OG0001838	Praf.g_00008	Syak.g_01786
OG0001839	Praf.g_00038	Syak.g_01755
OG0001840	Praf.g_00057	Syak.g_01737
OG0001841	Praf.g_00065	Syak.g_01730
OG0001843	Praf.g_00187	Syak.g_01640
OG0001844	Praf.g_00188	Syak.g_01639
OG0001845	Praf.g_00190	Syak.g_01638
OG0001846	Praf.g_00215	Syak.g_02167
OG0001847	Praf.g_00216	Syak.g_02169
OG0001848	Praf.g_00220	Syak.g_02173
OG0001849	Praf.g_00298	Syak.g_02223
OG0001850	Praf.g_00305	Syak.g_02238
OG0001851	Praf.g_00311	Syak.g_02245
OG0001852	Praf.g_00312	Syak.g_02246
OG0001853	Praf.g_00319	Syak.g_02253
OG0001854	Praf.g_00380	Syak.g_02304
OG0001855	Praf.g_00414	Syak.g_01013
OG0001856	Praf.g_00506	Syak.g_02438
OG0001857	Praf.g_00509	Syak.g_02441
OG0001858	Praf.g_00531	Syak.g_02468
OG0001859	Praf.g_00574	Syak.g_02555
OG0001860	Praf.g_00588	Syak.g_02569
OG0001861	Praf.g_00602	Syak.g_02581
OG0001862	Praf.g_00613	Syak.g_02593
OG0001863	Praf.g_00618	Syak.g_02599
OG0001864	Praf.g_00671	Syak.g_02652
OG0001865	Praf.g_00736	Syak.g_02716
OG0001866	Praf.g_00762	Syak.g_02743
OG0001867	Praf.g_00772	Syak.g_02755
OG0001868	Praf.g_00793	Syak.g_00940
OG0001869	Praf.g_00834	Syak.g_00904
OG0001870	Praf.g_00857	Syak.g_00895
OG0001871	Praf.g_00862	Syak.g_00890
OG0001872	Praf.g_00896	Syak.g_00809
OG0001873	Praf.g_00916	Syak.g_00850
OG0001874	Praf.g_00935	Syak.g_00853
OG0001875	Praf.g_01062	Syak.g_00293
OG0001876	Praf.g_01063	Syak.g_00294
OG0001877	Praf.g_01213	Syak.g_00702
OG0001878	Praf.g_01350	Syak.g_00634
OG0001879	Praf.g_01357	Syak.g_00627
OG0001880	Praf.g_01389	Syak.g_00499
OG0001881	Praf.g_01390	Syak.g_00500
OG0001882	Praf.g_01410	Syak.g_00525
OG0001883	Praf.g_01414	Syak.g_00531
OG0001884	Praf.g_01423	Syak.g_00113
OG0001885	Praf.g_01434	Syak.g_00553
OG0001886	Praf.g_01438	Syak.g_00557
OG0001887	Praf.g_01472	Syak.g_00382
OG0001888	Praf.g_01513	Syak.g_00408
OG0001889	Praf.g_01544	Syak.g_00449
OG0001890	Praf.g_01605	Syak.g_00595
OG0001891	Praf.g_01609	Syak.g_00591
OG0001892	Praf.g_01621	Syak.g_00082
OG0001893	Praf.g_01673	Syak.g_00016
OG0001894	Praf.g_01691	Syak.g_00034
OG0001895	Praf.g_01774	Syak.g_00998
OG0001896	Praf.g_02000	Syak.g_01200
OG0001897	Praf.g_02046	Syak.g_01236
OG0001898	Praf.g_02064	Syak.g_01252
OG0001899	Praf.g_02130	Syak.g_01317
OG0001900	Praf.g_02253	Syak.g_01434
OG0001901	Praf.g_02254	Syak.g_01435
OG0001902	Praf.g_02286	Syak.g_01466
OG0001903	Praf.g_02295	Syak.g_01476
OG0001904	Praf.g_02367	Syak.g_01550
OG0001905	Praf.g_02376	Syak.g_01559
OG0001906	Praf.g_02407	Syak.g_02154
OG0001907	Praf.g_02423	Syak.g_02136
OG0001908	Praf.g_02479	Syak.g_02087
OG0001909	Praf.g_02501	Syak.g_02076
OG0001910	Praf.g_02558	Syak.g_01996
OG0001912	Praf.g_02666	Syak.g_01932
OG0001913	Praf.g_02668	Syak.g_01930
OG0001914	Praf.g_02695	Syak.g_00270
OG0001928	Praf.g_01813	Syak.g_00975, Syak.g_00976
OG0001929	Praf.g_00073	Syak.g_01723
OG0001932	Praf.g_00185	Syak.g_01642
OG0001933	Praf.g_00241	Syak.g_02189
OG0001934	Praf.g_00256	Syak.g_02202
OG0001935	Praf.g_00314	Syak.g_02248
OG0001936	Praf.g_00347	Syak.g_00289
OG0001937	Praf.g_00519	Syak.g_02455
OG0001938	Praf.g_00590	Syak.g_02571
OG0001939	Praf.g_00680	Syak.g_00067
OG0001940	Praf.g_00721	Syak.g_02702
OG0001941	Praf.g_00788	Syak.g_00945
OG0001942	Praf.g_01922	Syak.g_01671
OG0001942	Praf.g_00807	Syak.g_01967
OG0001943	Praf.g_00868	Syak.g_00879
OG0001944	Praf.g_00967	Syak.g_00573
OG0001946	Praf.g_01208	Syak.g_00703
OG0001947	Praf.g_01290	Syak.g_00761
OG0001948	Praf.g_01363	Syak.g_00471
OG0001949	Praf.g_01379	Syak.g_00490
OG0001950	Praf.g_01381	Syak.g_00492
OG0001951	Praf.g_01391	Syak.g_00501
OG0001952	Praf.g_01411	Syak.g_00526
OG0001953	Praf.g_01412	Syak.g_00527
OG0001954	Praf.g_01571	Syak.g_00137
OG0001957	Praf.g_01679	Syak.g_00022
OG0001958	Praf.g_01735	Syak.g_00333
OG0001959	Praf.g_01873	Syak.g_02031
OG0001961	Praf.g_01912	Syak.g_01124
OG0001964	Praf.g_02186	Syak.g_01376
OG0001965	Praf.g_02240	Syak.g_00384
OG0001966	Praf.g_02248	Syak.g_01428
OG0001967	Praf.g_02250	Syak.g_01430
OG0001968	Praf.g_02251	Syak.g_01431
OG0001969	Praf.g_02317	Syak.g_01503
OG0001970	Praf.g_02409	Syak.g_02152
OG0001971	Praf.g_02499	Syak.g_02078
OG0001972	Praf.g_02546	Syak.g_01984
OG0001973	Praf.g_02607	Syak.g_01958
OG0001975	Praf.g_02694	Syak.g_00271
OG0001976	Praf.g_02696	Syak.g_00269
OG0001995	Praf.g_00667	Syak.g_00962
OG0001997	Praf.g_00267	Syak.g_02213
OG0001998	Praf.g_00416	Syak.g_01005
OG0001999	Praf.g_00439	Syak.g_02368
OG0002000	Praf.g_00640	Syak.g_02621
OG0002002	Praf.g_00897	Syak.g_00810
OG0002003	Praf.g_01216	Syak.g_00700
OG0002004	Praf.g_01229	Syak.g_02417
OG0002006	Praf.g_01291	Syak.g_00762
OG0002007	Praf.g_01292	Syak.g_00763
OG0002008	Praf.g_01352	Syak.g_00632
OG0002009	Praf.g_01491	Syak.g_00395
OG0002010	Praf.g_01835	Syak.g_01075
OG0002012	Praf.g_02093	Syak.g_01170
OG0002013	Praf.g_02338	Syak.g_02232
OG0002014	Praf.g_02352	Syak.g_01536
OG0002015	Praf.g_02355	Syak.g_01541
OG0002016	Praf.g_02565	Syak.g_02003
OG0002017	Praf.g_02721	Syak.g_01891
OG0002018	Praf.g_02749	Syak.g_01834
OG0002035	Praf.g_00340	Syak.g_01019, Syak.g_01020
OG0002037	Praf.g_00593	Syak.g_00684, Syak.g_01492
OG0002038	Praf.g_00864	Syak.g_00887
OG0002039	Praf.g_00877	Syak.g_00866
OG0002040	Praf.g_00878	Syak.g_00865
OG0002041	Praf.g_01367	Syak.g_00475
OG0002042	Praf.g_01386	Syak.g_00496
OG0002043	Praf.g_01430	Syak.g_00546
OG0002044	Praf.g_01587	Syak.g_00614
OG0002045	Praf.g_01914	Syak.g_01129
OG0002046	Praf.g_01927	Syak.g_01134
OG0002047	Praf.g_02017	Syak.g_01217
OG0002048	Praf.g_02083	Syak.g_01285
OG0002049	Praf.g_02178	Syak.g_01365
OG0002050	Praf.g_02261	Syak.g_01440
OG0002051	Praf.g_02477	Syak.g_02090
OG0002111	Praf.g_00845	Syak.g_00568
OG0002113	Praf.g_00039	Syak.g_01754
OG0002114	Praf.g_00417	Syak.g_01014
OG0002115	Praf.g_00488	Syak.g_02424
OG0002116	Praf.g_00514	Syak.g_02450
OG0002117	Praf.g_00871	Syak.g_00877
OG0002118	Praf.g_00907	Syak.g_00819
OG0002119	Praf.g_00934	Syak.g_02520
OG0002120	Praf.g_00986	Syak.g_00576
OG0002121	Praf.g_01090	Syak.g_00146
OG0002122	Praf.g_01217	Syak.g_00699
OG0002124	Praf.g_01610	Syak.g_00587
OG0002125	Praf.g_01883, Praf.g_02165, Praf.g_01882, Praf.g_02621, Praf.g_01876, Praf.g_01877	Syak.g_01111
OG0002126	Praf.g_02354	Syak.g_01540
OG0002127	Praf.g_02426	Syak.g_02137
OG0002128	Praf.g_02693	Syak.g_01123
OG0002159	Praf.g_00167	Syak.g_01677
OG0002160	Praf.g_00368	Syak.g_00690
OG0002161	Praf.g_00415	Syak.g_01006
OG0002162	Praf.g_00715	Syak.g_02695
OG0002163	Praf.g_00781	Syak.g_01914, Syak.g_01920, Syak.g_01911
OG0002166	Praf.g_01222	Syak.g_00693
OG0002167	Praf.g_01236	Syak.g_00060
OG0002168	Praf.g_01289	Syak.g_00760
OG0002169	Praf.g_02018	Syak.g_01218
OG0002170	Praf.g_02057	Syak.g_01249
OG0002171	Praf.g_02350	Syak.g_01534
OG0002172	Praf.g_02561	Syak.g_01999
